id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,assist,qualifier/10/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,keyPass,qualifier/12/value,qualifier/14/value
2544145785,1,34,16,0,0,19auwjswq9camwpb4u14a6tp5,1,0,0,2023-05-06T05:56:43.773Z,2023-05-06T05:56:44Z,4253238467,131,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0, 0, 0",4253238459,30,"any4esejk79yct375aswisyqx, 6lfh7umo99gfk2f23jbg6k3ro, k5yu3cqzlq5jybo9eozy89nt, 2urtsl9xa0plg4w80nr8z9tuy, 50pxsuw6rozz51fqz6phq4r8p, apa928m4vsbgdb20pvxjwdgix, d585rl5n1lyby0pzclz7ywokq, deo8agvy9lyt8xppcisqepxx, 5blgib9feku7hwyfe4qyla85x, 2zgac47mjf4fife5es00y4h9m, 8ig76mb9fsq6r456o42fnactm, bw0h202lprp7jzdtp6hv78ixh, 62cm6wselsnn3az1utbmdual0, 2g53akyz7il91gywan5ebunmc, 524eip47zifw3ed8h7ojnugkq, au0u20e5h1p6yn4gsgcimjcnp, 8hyszjf0ml8xdawytffmdjeok, 22a2q71mkijfu6koscvcmybit",4253238475,227,"0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0",4253238461,44,"1, 3, 3, 2, 2, 2, 3, 3, 4, 4, 4, 5, 5, 5, 5, 5, 5, 5",4253238473,197,7783,4253238465,130,13,4253238471,194,deo8agvy9lyt8xppcisqepxx,4253238463,59,"1, 2, 18, 66, 6, 7, 26, 74, 9, 17, 99, 8, 14, 19, 20, 22, 31, 33",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544146047,1,34,16,0,0,86pmsqvfhj3t45uo4osr9hks9,1,0,0,2023-05-06T06:01:59.517Z,2023-05-06T06:01:59Z,4253241015,30,"4cih000f65u36i7fm1sn0fob9, eifui3hrv21plt57hxo8dhl62, 68ipkee8liqja0vaxm5hp3gt1, 8683grc2e0vttdmqococp9iw9, 7g27aztcta6kcxevz44b8lv4l, 53ii8a2tn0kbcxyp0hfqhu02d, 9fg0am5mvsr9u9wu2m4nf9ii1, 5osl9hgarpoek3ici17bq3nqh, 3nicdpsg0eal2r2f4m3oyycb9, aka1ddwszmv6g7etcelkjgup6, 5wa2awnwsayrocgxs9d00p1p1, dfgaeb2ty9rt168zsbru4t3v9, e3n0w0p4dvfax1b6bfk2qlex, f476eflmv1tojfcufu59inf56, 8sc2xigysl1ueogyivxyj0hqt, biv5sbz8pcwic5vb8k0zc3tnt, 16ibszyes8xs923koupcul08a, df7n0r366r77ujzxdedwcomol",4253241027,197,16779,4253241021,130,8,4253241029,227,"0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0",4253241019,59,"21, 66, 13, 24, 44, 19, 11, 6, 9, 29, 10, 1, 15, 17, 18, 22, 26, 27",4253241023,131,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0, 0, 0",4253241025,194,68ipkee8liqja0vaxm5hp3gt1,4253241017,44,"1, 2, 2, 3, 2, 2, 3, 3, 4, 3, 3, 5, 5, 5, 5, 5, 5, 5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544150905,2,32,1,0,0,86pmsqvfhj3t45uo4osr9hks9,1,0,0,2023-05-06T06:33:43.950Z,2023-05-06T06:33:46Z,4253266633,127,Left to Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544150903,2,32,1,0,0,19auwjswq9camwpb4u14a6tp5,1,0,0,2023-05-06T06:33:43.950Z,2023-05-11T11:09:50Z,4253266627,127,Right to Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544150911,3,1,1,0,0,19auwjswq9camwpb4u14a6tp5,1,50.1,49.7,2023-05-06T06:33:44.050Z,2023-05-06T06:38:27Z,4253266651,212,26.4,4253266645,56,Back,4253266655,279,S,4253266653,213,3.6,4253266649,141,33.6,4253266647,140,27.2,,,,,,,d585rl5n1lyby0pzclz7ywokq,Lee Jin-Yong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544150913,4,1,1,0,3,19auwjswq9camwpb4u14a6tp5,0,32.1,40,2023-05-06T06:33:47.555Z,2023-05-06T06:38:36Z,4253266661,196,,4253266673,1,,4253266669,212,57.2,4253266659,155,,4253266667,141,100.0,4253266671,213,0.8,4253266663,56,Left,4253266665,140,69.8,apa928m4vsbgdb20pvxjwdgix,Kim Jin-Hyuk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544150919,3,5,1,0,4,86pmsqvfhj3t45uo4osr9hks9,1,28.2,-1,2023-05-06T06:33:48.613Z,2023-05-06T06:55:39Z,4253266701,347,,4253266699,56,Back,4253266703,233,5,,,,,,,,,,,,,,,,68ipkee8liqja0vaxm5hp3gt1,Lee Myung-Jae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544150915,5,5,1,0,4,19auwjswq9camwpb4u14a6tp5,0,71.8,101,2023-05-06T06:33:48.613Z,2023-05-06T06:33:52Z,4253266677,347,,4253266713,233,3,4253266675,56,Left,,,,,,,,,,,,,,,,apa928m4vsbgdb20pvxjwdgix,Kim Jin-Hyuk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544150955,4,1,1,0,24,86pmsqvfhj3t45uo4osr9hks9,1,30.6,0,2023-05-06T06:34:08.895Z,2023-05-06T06:34:10Z,4253266901,140,39.5,4253266907,213,0.5,4253266905,212,10.8,4253266903,141,6.8,4253266899,56,Back,4253266897,107,,,,,,,,eifui3hrv21plt57hxo8dhl62,Seol Young-Woo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544150957,5,61,1,0,26,86pmsqvfhj3t45uo4osr9hks9,0,39.3,11.8,2023-05-06T06:34:10.720Z,2023-05-06T06:39:00Z,4253266911,56,Back,,,,,,,,,,,,,,,,,,,,,,aka1ddwszmv6g7etcelkjgup6,Hwang Jae-Hwan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544150961,6,43,1,0,27,19auwjswq9camwpb4u14a6tp5,1,0,0,2023-05-06T06:34:11.747Z,2023-05-06T06:39:25Z,4253272347,144,49,,,,,,,,,,,,,,,,,,,,,,8ig76mb9fsq6r456o42fnactm,Lucas Barcelos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544150969,7,1,1,0,28,19auwjswq9camwpb4u14a6tp5,1,61.5,89.9,2023-05-06T06:34:12.261Z,2023-05-06T06:39:27Z,4253266955,212,12.0,4253266949,56,Left,4253266953,141,83.6,4253266951,140,72.2,4253266957,213,5.9,,,,,,,,,,8ig76mb9fsq6r456o42fnactm,Lucas Barcelos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544150971,8,61,1,0,30,19auwjswq9camwpb4u14a6tp5,0,72.7,84.4,2023-05-06T06:34:14.919Z,2023-05-06T06:39:31Z,4253266965,56,Left,,,,,,,,,,,,,,,,,,,,,,5blgib9feku7hwyfe4qyla85x,Edgar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544150973,6,43,1,0,31,86pmsqvfhj3t45uo4osr9hks9,1,0,0,2023-05-06T06:34:15.809Z,2023-05-06T06:39:38Z,4253272529,144,49,,,,,,,,,,,,,,,,,,,,,,eifui3hrv21plt57hxo8dhl62,Seol Young-Woo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544150977,7,1,1,0,32,86pmsqvfhj3t45uo4osr9hks9,0,17.9,4.8,2023-05-06T06:34:16.768Z,2023-05-06T06:39:52Z,4253266989,141,3.1,4253266991,212,6.1,4253266995,1,,4253267013,236,,4253266985,56,Back,4253267019,286,,4253266987,140,23.6,4253266993,213,6.1,eifui3hrv21plt57hxo8dhl62,Seol Young-Woo,4253267015,233,9,4253266983,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544150979,9,74,1,0,32,19auwjswq9camwpb4u14a6tp5,1,82.1,95.1,2023-05-06T06:34:16.769Z,2023-05-06T06:55:44Z,4253267001,56,Left,4253267023,233,7,4253267003,285,,,,,,,,,,,,,,,,,5blgib9feku7hwyfe4qyla85x,Edgar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544150985,8,5,1,0,34,86pmsqvfhj3t45uo4osr9hks9,1,19.8,-1.6,2023-05-06T06:34:18.768Z,2023-05-06T06:34:20Z,4253267047,233,10,4253267043,56,Back,4253267045,347,,,,,,,,,,,,,,,,,eifui3hrv21plt57hxo8dhl62,Seol Young-Woo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544150981,10,5,1,0,34,19auwjswq9camwpb4u14a6tp5,0,80.2,101.6,2023-05-06T06:34:18.768Z,2023-05-06T06:55:39Z,4253267051,233,8,4253267031,56,Left,4253267033,347,,,,,,,,,,,,,,,,,5blgib9feku7hwyfe4qyla85x,Edgar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544150995,9,1,1,0,42,86pmsqvfhj3t45uo4osr9hks9,0,22.2,0,2023-05-06T06:34:26.016Z,2023-05-06T06:40:05Z,4253267095,107,,4253267101,141,4.3,4253267097,56,Back,4253267105,213,0.4,4253267099,140,31.7,4253267103,212,10.7,,,,,,,eifui3hrv21plt57hxo8dhl62,Seol Young-Woo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544150999,11,1,1,0,43,19auwjswq9camwpb4u14a6tp5,1,68,92.9,2023-05-06T06:34:27.618Z,2023-05-06T06:34:28Z,4253267121,56,Left,4253267129,213,6.1,4253267127,212,5.2,4253267123,140,72.9,4253267125,141,91.8,4253267119,3,,,,,,,,k5yu3cqzlq5jybo9eozy89nt,K. Suzuki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544151001,12,49,1,0,44,19auwjswq9camwpb4u14a6tp5,1,73.4,91.8,2023-05-06T06:34:28.755Z,2023-05-06T06:34:29Z,,,,,,,,,,,,,,,,,,,,,,,,,8ig76mb9fsq6r456o42fnactm,Lucas Barcelos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544151009,10,45,1,0,45,86pmsqvfhj3t45uo4osr9hks9,0,27.2,5.6,2023-05-06T06:34:29.348Z,2023-05-06T06:34:31Z,4253267175,285,,4253267173,56,Back,4253267211,233,13,,,,,,,,,,,,,,,,9fg0am5mvsr9u9wu2m4nf9ii1,Um Won-Sang,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544151007,13,3,1,0,45,19auwjswq9camwpb4u14a6tp5,1,72.8,94.4,2023-05-06T06:34:29.348Z,2023-05-11T11:51:07Z,4253267165,56,Left,4253267193,233,10,4253267167,286,,4268228089,464,,,,,,,,,,,,,,8ig76mb9fsq6r456o42fnactm,Lucas Barcelos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544151011,14,1,1,0,46,19auwjswq9camwpb4u14a6tp5,0,74.5,94.2,2023-05-06T06:34:30.163Z,2023-05-06T06:40:58Z,4253273611,286,,4253273607,233,11,4253267183,140,74.8,4253267185,141,92.1,4253267187,212,1.5,4253267181,56,Left,4253267189,213,4.9,4253273605,236,,8ig76mb9fsq6r456o42fnactm,Lucas Barcelos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544151017,11,74,1,0,46,86pmsqvfhj3t45uo4osr9hks9,1,25.6,4.3,2023-05-06T06:34:30.164Z,2023-05-06T06:40:59Z,4253273625,233,14,4253273601,285,,4253267227,56,Back,,,,,,,,,,,,,,,,5osl9hgarpoek3ici17bq3nqh,Park Yong-Woo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544151025,12,5,1,0,50,86pmsqvfhj3t45uo4osr9hks9,0,24.3,-1.6,2023-05-06T06:34:34.531Z,2023-05-06T06:55:40Z,4253267289,233,15,4253267255,56,Back,4253267257,347,,,,,,,,,,,,,,,,,5osl9hgarpoek3ici17bq3nqh,Park Yong-Woo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544151023,15,5,1,0,50,19auwjswq9camwpb4u14a6tp5,1,75.7,101.6,2023-05-06T06:34:34.531Z,2023-05-06T06:34:35Z,4253267251,56,Left,4253267277,233,12,4253267253,347,,,,,,,,,,,,,,,,,8ig76mb9fsq6r456o42fnactm,Lucas Barcelos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544151037,16,1,1,0,51,19auwjswq9camwpb4u14a6tp5,1,77.6,100,2023-05-06T06:34:35.331Z,2023-05-06T06:34:36Z,4253267317,141,86.6,4253267311,107,,4253267319,212,13.1,4253267321,213,5.4,4253267313,56,Left,4253267315,140,85.1,,,,,,,8ig76mb9fsq6r456o42fnactm,Lucas Barcelos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544151043,17,1,1,0,52,19auwjswq9camwpb4u14a6tp5,0,82.1,87.2,2023-05-06T06:34:36.402Z,2023-05-06T06:41:16Z,4253267357,141,100.0,4253267359,212,10.3,4253267361,213,1.1,4253267365,156,,4253267355,140,86.6,4253267353,56,Left,,,,,,,5blgib9feku7hwyfe4qyla85x,Edgar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544151059,13,5,1,0,53,86pmsqvfhj3t45uo4osr9hks9,1,17.8,-1.2,2023-05-06T06:34:37.556Z,2023-05-06T06:55:40Z,4253267407,347,,4253267421,233,18,4253267405,56,Back,,,,,,,,,,,,,,,,5osl9hgarpoek3ici17bq3nqh,Park Yong-Woo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544151047,18,5,1,0,53,19auwjswq9camwpb4u14a6tp5,0,82.2,101.2,2023-05-06T06:34:37.556Z,2023-05-06T06:34:41Z,4253267373,347,,4253267371,56,Left,4253267445,233,13,,,,,,,,,,,,,,,,5blgib9feku7hwyfe4qyla85x,Edgar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544151081,14,1,1,1,1,86pmsqvfhj3t45uo4osr9hks9,1,28.3,0,2023-05-06T06:34:45.359Z,2023-05-06T06:34:47Z,4253267519,107,,4253267523,140,26.5,4253267525,141,11.1,4253267527,212,8.8,4253267521,56,Back,4253267529,213,1.8,,,,,,,eifui3hrv21plt57hxo8dhl62,Seol Young-Woo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544151083,15,1,1,1,2,86pmsqvfhj3t45uo4osr9hks9,1,26.5,15.9,2023-05-06T06:34:46.911Z,2023-05-06T06:41:34Z,4253267555,212,9.4,4253267549,56,Back,4253267553,141,11.4,4253267557,213,6.0,4253267551,140,35.0,,,,,,,,,,8683grc2e0vttdmqococp9iw9,Lee Gyu-Sung,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544151089,16,1,1,1,4,86pmsqvfhj3t45uo4osr9hks9,1,32,11.4,2023-05-06T06:34:48.479Z,2023-05-06T06:34:49Z,4253267585,141,12.6,4253267583,140,29.3,4253267589,213,2.9,4253267581,56,Back,4253267587,212,3.0,,,,,,,,,,5osl9hgarpoek3ici17bq3nqh,Park Yong-Woo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544151091,17,1,1,1,5,86pmsqvfhj3t45uo4osr9hks9,0,27.3,22.9,2023-05-06T06:34:49.455Z,2023-05-06T06:41:53Z,4253267599,212,16.4,4253267597,141,29.5,4253274341,155,,4253267595,140,42.3,4253267593,56,Back,4253267601,213,0.3,,,,,,,8683grc2e0vttdmqococp9iw9,Lee Gyu-Sung,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544151093,19,1,1,1,8,19auwjswq9camwpb4u14a6tp5,1,59.8,68.8,2023-05-06T06:34:52.307Z,2023-05-06T06:42:03Z,4253267631,141,57.3,4253267629,140,76.4,4253267627,56,Center,4253267635,213,5.9,4253267625,3,,4253267633,212,19.1,,,,,,,apa928m4vsbgdb20pvxjwdgix,Kim Jin-Hyuk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544151095,20,49,1,1,9,19auwjswq9camwpb4u14a6tp5,1,75.7,60,2023-05-06T06:34:53.411Z,2023-05-06T06:34:53Z,,,,,,,,,,,,,,,,,,,,,,,,,2zgac47mjf4fife5es00y4h9m,Go Jae-Hyeon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544151101,21,3,1,1,10,19auwjswq9camwpb4u14a6tp5,0,83.4,51.2,2023-05-06T06:34:54.579Z,2023-05-11T11:52:49Z,4253267667,56,Center,4253267669,286,,4253267675,211,,4268229691,465,,,,,,,,,,,,,,2zgac47mjf4fife5es00y4h9m,Go Jae-Hyeon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544151103,18,52,1,1,11,86pmsqvfhj3t45uo4osr9hks9,1,4.5,53.6,2023-05-06T06:34:55.471Z,2023-05-11T11:52:54Z,4268229781,376,,,,,,,,,,,,,,,,,,,,,,,4cih000f65u36i7fm1sn0fob9,Jo Hyeon-Woo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544151119,19,1,1,1,12,86pmsqvfhj3t45uo4osr9hks9,1,5.3,54.5,2023-05-06T06:34:56.655Z,2023-05-06T06:35:00Z,4253267809,56,Back,4253267807,123,,4253267817,213,0.8,4253267811,140,27.4,4253267819,1,,4253267813,141,88.6,4253267815,212,32.8,4253267827,189,,4cih000f65u36i7fm1sn0fob9,Jo Hyeon-Woo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544151125,20,1,1,1,16,86pmsqvfhj3t45uo4osr9hks9,1,24.5,94,2023-05-06T06:35:00.847Z,2023-05-06T06:42:24Z,4253267847,140,39.9,4253267849,141,92.3,4253267853,213,6.2,4253267845,56,Back,4253267851,212,16.2,,,,,,,,,,68ipkee8liqja0vaxm5hp3gt1,Lee Myung-Jae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544151131,21,1,1,1,18,86pmsqvfhj3t45uo4osr9hks9,1,43.4,95.8,2023-05-06T06:35:02.016Z,2023-05-06T06:42:37Z,4253267871,140,30.9,4253267877,213,3.7,4253275033,156,,4253267869,56,Back,4253267875,212,15.1,4253267873,141,84.7,,,,,,,5wa2awnwsayrocgxs9d00p1p1,V. Qazaishvili,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544151143,22,1,1,1,19,86pmsqvfhj3t45uo4osr9hks9,1,36.2,83.2,2023-05-06T06:35:03.504Z,2023-05-06T06:35:09Z,4253267971,141,76.1,4253267967,56,Back,4253267973,212,5.3,4253267975,213,5.1,4253267969,140,38.3,,,,,,,,,,8683grc2e0vttdmqococp9iw9,Lee Gyu-Sung,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544151149,23,1,1,1,25,86pmsqvfhj3t45uo4osr9hks9,1,57.5,75.3,2023-05-06T06:35:09.519Z,2023-05-06T06:35:12Z,4253268003,56,Center,4253268005,140,66.5,4253268011,213,0.1,4253268009,212,9.5,4253268007,141,76.7,,,,,,,,,,5wa2awnwsayrocgxs9d00p1p1,V. Qazaishvili,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544151155,24,1,1,1,28,86pmsqvfhj3t45uo4osr9hks9,1,69.1,76.5,2023-05-06T06:35:12.064Z,2023-05-06T06:42:58Z,4253268031,213,3.0,4253268023,56,Center,4253268025,140,55.8,4253268029,212,14.0,4253268027,141,78.5,,,,,,,,,,aka1ddwszmv6g7etcelkjgup6,Hwang Jae-Hwan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544151165,25,1,1,1,28,86pmsqvfhj3t45uo4osr9hks9,1,61,78.1,2023-05-06T06:35:12.720Z,2023-05-06T06:35:14Z,4253268067,56,Left,4253268069,140,63.8,4253268075,213,1.3,4253268073,212,10.9,4253268071,141,93.5,,,,,,,,,,5wa2awnwsayrocgxs9d00p1p1,V. Qazaishvili,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544151173,26,1,1,1,29,86pmsqvfhj3t45uo4osr9hks9,1,63.8,93.5,2023-05-06T06:35:13.871Z,2023-05-06T06:35:15Z,4253268107,213,4.2,4253268101,140,60.9,4253268105,212,6.7,4253268099,56,Left,4253268103,141,84.7,,,,,,,,,,68ipkee8liqja0vaxm5hp3gt1,Lee Myung-Jae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544151181,27,1,1,1,30,86pmsqvfhj3t45uo4osr9hks9,1,60.4,82.9,2023-05-06T06:35:14.895Z,2023-05-06T06:35:16Z,4253268139,56,Center,4253268143,141,72.6,4253268145,212,9.2,4253268147,213,4.0,4253268141,140,54.7,,,,,,,,,,5wa2awnwsayrocgxs9d00p1p1,V. Qazaishvili,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544151187,28,1,1,1,32,86pmsqvfhj3t45uo4osr9hks9,1,53.9,72.3,2023-05-06T06:35:16.063Z,2023-05-06T06:35:18Z,4253268179,141,84.4,4253268177,140,53.1,4253268183,213,1.7,4253268181,212,8.3,4253268175,56,Left,,,,,,,,,,5osl9hgarpoek3ici17bq3nqh,Park Yong-Woo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544151209,29,1,1,1,38,86pmsqvfhj3t45uo4osr9hks9,1,56.2,85.1,2023-05-06T06:35:22.335Z,2023-05-06T06:35:23Z,4253268271,141,77.6,4253268273,212,13.1,4253268269,140,44.7,4253268275,213,3.5,4253268267,56,Back,,,,,,,,,,8683grc2e0vttdmqococp9iw9,Lee Gyu-Sung,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544151215,30,1,1,1,41,86pmsqvfhj3t45uo4osr9hks9,1,44.9,79.1,2023-05-06T06:35:25.599Z,2023-05-06T06:35:26Z,4253268329,140,55.5,4253268331,141,95.1,4253268327,56,Left,4253268333,212,15.6,4253268335,213,0.8,,,,,,,,,,53ii8a2tn0kbcxyp0hfqhu02d,Kim Young-Gwon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544151223,31,1,1,1,42,86pmsqvfhj3t45uo4osr9hks9,1,60.7,96.4,2023-05-06T06:35:26.559Z,2023-05-06T06:43:38Z,4253268375,212,17.2,4253268369,56,Left,4253268373,141,92.7,4253268377,213,6.1,4253268371,140,76.9,,,,,,,,,,68ipkee8liqja0vaxm5hp3gt1,Lee Myung-Jae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544151231,32,1,1,1,44,86pmsqvfhj3t45uo4osr9hks9,0,82.8,83.9,2023-05-06T06:35:28.207Z,2023-05-06T06:35:29Z,4253268409,56,Center,4253268415,141,73.2,4253268413,140,86.5,4253268417,212,8.2,4253268419,213,5.2,,,,,,,,,,aka1ddwszmv6g7etcelkjgup6,Hwang Jae-Hwan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544151229,22,8,1,1,45,19auwjswq9camwpb4u14a6tp5,1,12.9,28,2023-05-06T06:35:29.075Z,2023-05-11T11:53:54Z,4253268407,56,Back,4268231061,385,,,,,,,,,,,,,,,,,,,,apa928m4vsbgdb20pvxjwdgix,Kim Jin-Hyuk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544152899,152,61,1,1,46,86pmsqvfhj3t45uo4osr9hks9,0,85.8,72.1,2023-05-06T06:35:30.522Z,2023-05-06T06:44:30Z,4253276315,56,Center,,,,,,,,,,,,,,,,,,,,,,5wa2awnwsayrocgxs9d00p1p1,V. Qazaishvili,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544151239,23,61,1,1,47,19auwjswq9camwpb4u14a6tp5,1,7,25.9,2023-05-06T06:35:31.363Z,2023-05-06T06:35:31Z,4253268443,56,Back,,,,,,,,,,,,,,,,,,,,,,50pxsuw6rozz51fqz6phq4r8p,Hong Jeong-Woon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544151243,24,49,1,1,48,19auwjswq9camwpb4u14a6tp5,1,4.2,5.6,2023-05-06T06:35:32.531Z,2023-05-06T06:35:32Z,,,,,,,,,,,,,,,,,,,,,,,,,6lfh7umo99gfk2f23jbg6k3ro,Hwang Jae-Won,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544151265,25,1,1,1,50,19auwjswq9camwpb4u14a6tp5,1,4.6,2.9,2023-05-06T06:35:34.642Z,2023-05-06T06:44:52Z,4253268557,1,,4253268545,155,,4253268551,141,17.3,4253268547,56,Back,4253268555,213,0.2,4253268553,212,42.5,4253268549,140,44.0,,,,6lfh7umo99gfk2f23jbg6k3ro,Hwang Jae-Won,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544151267,26,44,1,1,53,19auwjswq9camwpb4u14a6tp5,1,37.6,13.7,2023-05-06T06:35:37.843Z,2023-05-06T06:35:40Z,4253268569,56,Back,4253268571,285,,4253268621,233,33,,,,,,,,,,,,,,,,5blgib9feku7hwyfe4qyla85x,Edgar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544151275,33,44,1,1,53,86pmsqvfhj3t45uo4osr9hks9,0,62.4,86.3,2023-05-06T06:35:37.844Z,2023-05-06T06:45:22Z,4253268597,286,,4253268595,56,Left,4253268629,233,26,,,,,,,,,,,,,,,,53ii8a2tn0kbcxyp0hfqhu02d,Kim Young-Gwon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544151297,27,1,1,1,54,19auwjswq9camwpb4u14a6tp5,1,38.4,12.2,2023-05-06T06:35:37.987Z,2023-05-06T06:35:45Z,4253268707,56,Back,4253268709,140,48.0,4253268711,141,40.4,4253268715,213,1.1,4253268713,212,21.7,4253268705,168,,4253268703,3,,,,,5blgib9feku7hwyfe4qyla85x,Edgar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544151303,28,1,1,2,1,19auwjswq9camwpb4u14a6tp5,1,65.8,66,2023-05-06T06:35:45.299Z,2023-05-06T06:35:49Z,4253268759,140,77.5,4253268761,141,85.9,4253268757,56,Left,4253268765,213,0.8,4253268763,212,18.3,,,,,,,,,,8ig76mb9fsq6r456o42fnactm,Lucas Barcelos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
