id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,keyPass,qualifier/10/value,qualifier/8/value,qualifier/11/value,qualifier/15/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/16/value
2504630689,1,34,16,0,0,cz26xwowfjp8ei14n9z2ac135,1,0,0,2023-02-05T17:49:24.320Z,2023-02-05T18:49:33Z,4015964243,30,"68a0jc6cin6hxx0bkdch9hc5x, 7mdnewy67dddv3ahqw1qhbx05, dfodeak21qhzgxr7qs85f3vf9, 9ov9x5gap2t34kv8clhwjqvh1, 230r9tcwg89z5b9kxdqwi336d, stp0u46f1xc7a2mgvbkoy76x, emo8wffj0agou65ijs2seiaqd, 3fta0gg3ghja3x9ouubjjfzl5, e93vn46w6kk9xwdb8forgzil1, 8rt7o6te5ltvzz2srt8kpu2g9, 3539ai0d63d8hiq0e1nrptb3e, 54hjbtj3pm6a4qruhfsz6z3zd, 19npqca9guxs7p2yl5sbjmbx1, 50ef8q2ctd099il4iq14i0cfd, cvuaoz9c41od4r0j3sajszsut, 29r8ofc6v5wms17o8vq6myw2d, cnq88jph2nrn0o2tosrp4rmxh, f1xb9y38jfjmrhgv22svv9sa2, 661dbl84kjewuzg0zkd62t0mi, 2zd7q1vj110evlsdjybgeltec",4015964257,227,"0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0",4015964253,194,9ov9x5gap2t34kv8clhwjqvh1,4015964247,59,"1, 3, 2, 10, 22, 23, 4, 19, 26, 8, 17, 21, 7, 11, 12, 14, 15, 18, 28, 41",4015964245,44,"1, 2, 2, 3, 2, 2, 3, 3, 4, 4, 4, 5, 5, 5, 5, 5, 5, 5, 5, 5",4015964251,131,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0",4015964255,197,5223,4015964249,130,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504631845,1,34,16,0,0,5rurqie3qt1qav9ir5mkqinn,1,0,0,2023-02-05T17:51:21.579Z,2023-02-05T18:52:50Z,4015970513,194,5m2ilglr6tlmgs2d4qzk5wno5,4015970507,59,"1, 16, 7, 10, 3, 2, 12, 6, 25, 19, 17, 5, 14, 15, 18, 20, 21, 22, 26, 59",4015970503,30,"dib5a7vebmtxqcksi1tuteklx, 8jooatan3cxd38v2jyf23pot1, e3fa1ou90dirp8yjjterhrs9h, 5m2ilglr6tlmgs2d4qzk5wno5, bd1752qgxbodnsgdus42fc99l, bilgoekg6gqwr3qbp6dp0j1zp, 1o0o6thivoulnmsklkpbwpiad, 6zaowm8oua2nzpobekogff1lh, ec1vrqeqni3lmibeazgq62eol, ddagc0khq0zh1ywynyci8nzrp, 3i4ljm3hqc6wg8s6l4onlagut, d9zt8e8lnk9a22we6o6wqyndh, e0gysmymetthyhdkn2q54l51x, 6679bfd6bjylogbe4ebese85x, 8wvdn1f18jaxmjg4zkizons6i, cl94qe8su9mdjcijafr4gst4a, 6ywketcafnc6x3tncvohzesx5, 24qwx85sfxy0r8pld85w7tzze, 8lfnj5bvo97dimx52no42nmqd, 4payujvwgv750r4y1eeprn1g4",4015970517,227,"0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0",4015970509,130,4,4015970515,197,17445,4015970511,131,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0",4015970505,44,"1, 2, 2, 3, 2, 2, 3, 3, 4, 4, 4, 5, 5, 5, 5, 5, 5, 5, 5, 5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504660457,2,32,1,0,0,5rurqie3qt1qav9ir5mkqinn,1,0,0,2023-02-05T18:45:10.773Z,2023-02-05T18:45:13Z,4016123039,127,Right to Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504660453,2,32,1,0,0,cz26xwowfjp8ei14n9z2ac135,1,0,0,2023-02-05T18:45:10.773Z,2023-02-05T18:45:11Z,4016123033,127,Left to Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504660459,3,1,1,0,0,5rurqie3qt1qav9ir5mkqinn,1,49.1,48.5,2023-02-05T18:45:11.241Z,2023-02-05T19:03:29Z,4016123049,141,49.1,4016123051,212,5.5,4016123055,279,S,4016123045,56,Back,4016166053,278,,4016123053,213,3.1,4016123047,140,43.9,,,,ec1vrqeqni3lmibeazgq62eol,S. Blackstenius,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504660495,4,1,1,0,4,5rurqie3qt1qav9ir5mkqinn,1,43.2,53,2023-02-05T18:45:15.176Z,2023-02-05T18:45:17Z,4016123269,141,36.3,4016123265,56,Back,4016123271,212,11.6,4016123267,140,45.3,4016123273,213,4.9,,,,,,,,,,6zaowm8oua2nzpobekogff1lh,L. Williamson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504660521,5,1,1,0,6,5rurqie3qt1qav9ir5mkqinn,1,44.6,38.3,2023-02-05T18:45:16.896Z,2023-02-05T18:45:21Z,4016123435,140,21.6,4016123439,212,28.3,4016123441,213,2.6,4016123433,56,Back,4016123437,141,60.0,,,,,,,,,,1o0o6thivoulnmsklkpbwpiad,F. Maanum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504660539,6,1,1,0,11,5rurqie3qt1qav9ir5mkqinn,1,27.2,65.8,2023-02-05T18:45:21.824Z,2023-02-05T18:45:24Z,4016123539,56,Back,4016123547,213,1.6,4016123541,140,27.0,4016123543,141,85.3,4016123545,212,13.3,,,,,,,,,,bilgoekg6gqwr3qbp6dp0j1zp,Rafaelle Souza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504660551,7,1,1,0,13,5rurqie3qt1qav9ir5mkqinn,0,28.3,91.5,2023-02-05T18:45:24.384Z,2023-02-05T18:45:26Z,4016123615,212,28.2,4016123613,141,79.9,4016123611,140,54.1,4016123609,56,Left,4016123617,213,6.0,,,,,,,,,,e3fa1ou90dirp8yjjterhrs9h,S. Catley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504660561,3,49,1,0,16,cz26xwowfjp8ei14n9z2ac135,1,48.1,26.2,2023-02-05T18:45:26.828Z,2023-02-05T18:45:26Z,,,,,,,,,,,,,,,,,,,,,,,,,emo8wffj0agou65ijs2seiaqd,A. Stringer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
