id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,keyPass,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/11/value,qualifier/12/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,assist,qualifier/15/value
2524520777,264,1,1,21,54,axwnneoekq2f2yq6r1l704y96,1,42.4,95.4,2023-03-25T17:53:51.599Z,2023-03-25T17:53:54Z,4123281879,141,90.5,4123281881,212,17.1,4123281875,56,Back,4123281877,140,26.4,4123281883,213,3.3,,,,,,,,,,d29d4xtq3ib0nim6keirgdx3p,L. Galton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524520789,266,1,1,21,58,axwnneoekq2f2yq6r1l704y96,1,26.4,90.5,2023-03-25T17:53:55.351Z,2023-03-25T17:53:56Z,4123281939,56,Back,4123281947,212,14.4,4123281943,140,21.3,4123281949,213,4.3,4123281945,141,70.9,,,,,,,,,,2s15k44faiinj3gz5tswtv4d1,H. Blundell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524520805,267,1,1,21,59,axwnneoekq2f2yq6r1l704y96,1,21.8,63.4,2023-03-25T17:53:56.887Z,2023-03-25T17:54:01Z,4123282015,212,18.3,4123282009,56,Back,4123282013,141,40.4,4123282017,213,5.3,4123282011,140,30.9,,,,,,,,,,bl6mkergo04815vpi73fgtwb9,M. Turner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524520839,268,1,1,22,4,axwnneoekq2f2yq6r1l704y96,1,36.8,26.5,2023-03-25T17:54:01.616Z,2023-03-25T17:54:06Z,4123282103,141,9.5,4123282107,213,4.2,4123282105,212,13.5,4123282101,140,30.2,4123282099,56,Back,,,,,,,,,,1haq2mkmbebj3jbt0z2jom4lx,H. Ladd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524520851,269,1,1,22,9,axwnneoekq2f2yq6r1l704y96,1,28.8,17.7,2023-03-25T17:54:06.775Z,2023-03-25T17:54:10Z,4123282161,213,1.6,4123282157,141,52.8,4123282153,56,Back,4123282159,212,23.9,4123282155,140,28.0,,,,,,,,,,9t8eb24gwj56ucggp7x0n0ewa,M. Le Tissier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524520855,270,1,1,22,13,axwnneoekq2f2yq6r1l704y96,1,29.5,60.9,2023-03-25T17:54:10.319Z,2023-03-25T17:54:12Z,4123282183,140,33.9,4123282187,212,14.8,4123282189,213,1.3,4123282185,141,81.5,4123282181,56,Back,,,,,,,,,,bl6mkergo04815vpi73fgtwb9,M. Turner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524520863,271,1,1,22,14,axwnneoekq2f2yq6r1l704y96,1,34.8,82.1,2023-03-25T17:54:12.096Z,2023-03-25T17:54:16Z,4123282235,141,82.4,4123282239,213,0.0,4123282233,140,41.7,4123282237,212,7.2,4123282231,56,Back,,,,,,,,,,2s15k44faiinj3gz5tswtv4d1,H. Blundell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524520871,272,1,1,22,19,axwnneoekq2f2yq6r1l704y96,1,33.3,93,2023-03-25T17:54:16.528Z,2023-03-25T17:54:19Z,4123282311,140,27.0,4123282313,141,82.4,4123282317,213,4.0,4123282309,56,Back,4123282315,212,9.8,,,,,,,,,,2a45d0hq84uxfi5t9c65dw7vt,E. Toone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524520877,273,1,1,22,22,axwnneoekq2f2yq6r1l704y96,1,21.7,85.9,2023-03-25T17:54:19.328Z,2023-03-25T17:54:21Z,4123282337,140,9.5,4123282343,213,3.8,4123282339,141,72.3,4123282341,212,15.8,4123282335,56,Back,,,,,,,,,,2s15k44faiinj3gz5tswtv4d1,H. Blundell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524520881,274,1,1,22,24,axwnneoekq2f2yq6r1l704y96,1,6.7,69.3,2023-03-25T17:54:21.880Z,2023-03-25T17:54:23Z,4123282363,140,19.1,4123282367,212,14.3,4123282369,213,5.9,4123282365,141,60.5,4123282359,56,Back,,,,,,,,,,bl6mkergo04815vpi73fgtwb9,M. Turner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524520889,275,1,1,22,26,axwnneoekq2f2yq6r1l704y96,1,19.1,60.5,2023-03-25T17:54:23.256Z,2023-03-25T17:54:25Z,4123282419,141,83.5,4123282423,213,2.2,4123282415,56,Back,4123282421,212,19.1,4123282417,140,8.6,,,,,,,,,,1haq2mkmbebj3jbt0z2jom4lx,H. Ladd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524520897,276,1,1,22,28,axwnneoekq2f2yq6r1l704y96,1,8.8,83.5,2023-03-25T17:54:25.568Z,2023-03-25T17:54:29Z,4123282467,141,88.7,4123282463,56,Back,4123282465,140,27.8,4123282471,213,0.2,4123282469,212,20.3,,,,,,,,,,2s15k44faiinj3gz5tswtv4d1,H. Blundell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524520901,277,1,1,22,31,axwnneoekq2f2yq6r1l704y96,1,25.7,91.5,2023-03-25T17:54:29.048Z,2023-03-25T17:54:30Z,4123282501,56,Back,4123282509,213,4.1,4123282505,141,85.9,4123282503,140,23.0,4123282507,212,4.7,,,,,,,,,,d29d4xtq3ib0nim6keirgdx3p,L. Galton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524520903,278,1,1,22,33,axwnneoekq2f2yq6r1l704y96,1,25.9,85.6,2023-03-25T17:54:30.632Z,2023-03-25T17:54:31Z,4123282517,140,24.5,4123282519,141,91.5,4123282523,213,1.9,4123282515,56,Back,4123282521,212,4.3,,,,,,,,,,9ijnmgmapjcnctich86692tw5,K. Zelem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524520909,279,1,1,22,34,axwnneoekq2f2yq6r1l704y96,1,24,93.2,2023-03-25T17:54:31.424Z,2023-03-25T17:54:34Z,4123282551,56,Back,4123282553,140,10.6,4123282557,212,15.9,4123282559,213,3.6,4123282555,141,82.3,,,,,,,,,,2s15k44faiinj3gz5tswtv4d1,H. Blundell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524520911,280,1,1,22,36,axwnneoekq2f2yq6r1l704y96,1,11.1,83.9,2023-03-25T17:54:33.927Z,2023-03-25T17:54:36Z,4123282575,213,5.7,4123282573,212,15.8,4123282567,56,Back,4123282569,140,23.7,4123282571,141,71.1,,,,,,,,,,bl6mkergo04815vpi73fgtwb9,M. Turner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524520919,281,1,1,22,39,axwnneoekq2f2yq6r1l704y96,1,15.6,70.5,2023-03-25T17:54:36.336Z,2023-03-25T17:54:38Z,4123282619,56,Back,4123282623,141,58.7,4123282627,213,3.6,4123282621,140,1.7,4123282625,212,16.7,,,,,,,,,,1haq2mkmbebj3jbt0z2jom4lx,H. Ladd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524520931,282,1,1,22,41,axwnneoekq2f2yq6r1l704y96,1,1.7,58.7,2023-03-25T17:54:38.295Z,2023-03-25T17:54:40Z,4123282679,213,4.8,4123282675,141,27.1,4123282671,56,Back,4123282673,140,2.7,4123282677,212,21.5,,,,,,,,,,eofeaerj2f8tm1xldw18e2o5x,M. Earps,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524520941,283,1,1,22,43,axwnneoekq2f2yq6r1l704y96,1,3.4,22.1,2023-03-25T17:54:40.840Z,2023-03-25T17:54:44Z,4123282737,56,Back,4123282739,140,22.7,4123282741,141,4.7,4123282745,213,5.8,4123282743,212,23.5,,,,,,,,,,9t8eb24gwj56ucggp7x0n0ewa,M. Le Tissier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524520955,284,1,1,22,47,axwnneoekq2f2yq6r1l704y96,1,22.7,7.3,2023-03-25T17:54:44.472Z,2023-03-25T17:54:47Z,4123282825,212,14.1,4123282819,56,Back,4123282827,213,0.8,4123282823,141,22.8,4123282821,140,31.6,,,,,,,,,,4ihrb3uj478vlzrbh94jj1i3t,Ona Batlle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524520965,285,1,1,22,50,axwnneoekq2f2yq6r1l704y96,0,35.2,19.5,2023-03-25T17:54:47.856Z,2023-03-25T17:54:50Z,4123282891,56,Center,4123282901,1,,4123282899,213,0.0,4123282895,141,22.7,4123282893,140,77.3,4123282897,212,44.3,,,,,,,1haq2mkmbebj3jbt0z2jom4lx,H. Ladd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524520969,108,49,1,22,53,cz26xwowfjp8ei14n9z2ac135,1,26.7,72.7,2023-03-25T17:54:50.440Z,2023-03-26T14:03:00Z,,,,,,,,,,,,,,,,,,,,,,,,,230r9tcwg89z5b9kxdqwi336d,G. Fisk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524520981,109,1,1,22,54,cz26xwowfjp8ei14n9z2ac135,1,26.7,72.7,2023-03-25T17:54:52.072Z,2023-03-25T17:54:53Z,4123282959,56,Back,4123282965,212,26.7,4123282961,140,5.0,4123282963,141,52.1,4123282967,213,3.7,,,,,,,,,,230r9tcwg89z5b9kxdqwi336d,G. Fisk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524521011,110,1,1,22,56,cz26xwowfjp8ei14n9z2ac135,1,5,52.1,2023-03-25T17:54:53.704Z,2023-03-25T17:54:59Z,4123283107,140,9.4,4123283113,213,1.4,4123283109,141,93.8,4123283111,212,28.7,4123283105,56,Back,,,,,,,,,,68a0jc6cin6hxx0bkdch9hc5x,M. Arnold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524521017,111,1,1,23,1,cz26xwowfjp8ei14n9z2ac135,0,9.2,92.7,2023-03-25T17:54:58.296Z,2023-03-26T14:03:09Z,4123283125,140,13.2,4123283129,212,4.2,4123283127,141,92.9,4123283123,56,Back,4123283131,213,0.0,,,,,,,,,,stp0u46f1xc7a2mgvbkoy76x,H. Cissoko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524521013,286,61,1,23,2,axwnneoekq2f2yq6r1l704y96,1,83.8,9.7,2023-03-25T17:54:59.860Z,2023-03-26T14:03:11Z,4123283117,56,Right,4124969273,189,,,,,,,,,,,,,,,,,,,,5qxvej7pcqqr989sba7k0jv85,A. Russo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524521079,112,5,1,23,3,cz26xwowfjp8ei14n9z2ac135,1,21,101.8,2023-03-25T17:55:01.032Z,2023-03-25T17:55:24Z,4123283437,347,,4123283441,233,287,4123283435,56,Back,,,,,,,,,,,,,,,,stp0u46f1xc7a2mgvbkoy76x,H. Cissoko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524521019,287,5,1,23,3,axwnneoekq2f2yq6r1l704y96,0,79,-1.8,2023-03-25T17:55:01.032Z,2023-03-25T17:57:10Z,4123283457,233,112,4123283151,347,,4123283149,56,Right,,,,,,,,,,,,,,,,5qxvej7pcqqr989sba7k0jv85,A. Russo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524521097,113,1,1,23,26,cz26xwowfjp8ei14n9z2ac135,1,27.7,100,2023-03-25T17:55:23.912Z,2023-03-25T17:55:26Z,4123283529,141,95.9,4123283525,56,Back,4123283531,212,13.5,4123283533,213,6.0,4123283527,140,40.0,4123283523,107,,,,,,,,dfodeak21qhzgxr7qs85f3vf9,K. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524521101,114,1,1,23,27,cz26xwowfjp8ei14n9z2ac135,0,40,95.9,2023-03-25T17:55:25.145Z,2023-03-26T14:03:34Z,4123283549,213,5.9,4123283545,141,92.9,4123283547,212,5.9,4123283543,140,45.3,4123283537,3,,4123283541,56,Back,4123283539,168,,,,,e93vn46w6kk9xwdb8forgzil1,V. Asseyi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524521099,288,49,1,23,28,axwnneoekq2f2yq6r1l704y96,1,58.7,6.4,2023-03-25T17:55:26.176Z,2023-03-25T17:55:26Z,,,,,,,,,,,,,,,,,,,,,,,,,4ihrb3uj478vlzrbh94jj1i3t,Ona Batlle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524521109,289,1,1,23,29,axwnneoekq2f2yq6r1l704y96,0,58.9,6.4,2023-03-25T17:55:26.672Z,2023-03-25T17:55:35Z,4123283579,140,72.3,4123283581,141,29.2,4123283583,212,20.9,4123283585,213,0.8,4123283577,56,Center,,,,,,,,,,4ihrb3uj478vlzrbh94jj1i3t,Ona Batlle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524521113,115,49,1,23,31,cz26xwowfjp8ei14n9z2ac135,1,28.3,65.1,2023-03-25T17:55:28.313Z,2023-03-26T14:03:47Z,,,,,,,,,,,,,,,,,,,,,,,,,230r9tcwg89z5b9kxdqwi336d,G. Fisk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524521119,116,1,1,23,32,cz26xwowfjp8ei14n9z2ac135,1,28.3,65.1,2023-03-25T17:55:29.464Z,2023-03-26T14:03:50Z,4123283629,141,86.6,4123283625,56,Back,4123283631,212,15.0,4123283633,213,1.8,4123283627,140,25.1,,,,,,,,,,230r9tcwg89z5b9kxdqwi336d,G. Fisk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524521127,117,1,1,23,33,cz26xwowfjp8ei14n9z2ac135,1,25.1,86.6,2023-03-25T17:55:30.576Z,2023-03-25T17:55:32Z,4123283673,213,6.2,4123283667,140,31.5,4123283665,56,Back,4123283669,141,85.3,4123283671,212,6.8,,,,,,,,,,dfodeak21qhzgxr7qs85f3vf9,K. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524521135,118,1,1,23,34,cz26xwowfjp8ei14n9z2ac135,1,31.5,85.3,2023-03-25T17:55:32.040Z,2023-03-25T17:55:33Z,4123283715,140,28.8,4123283721,213,1.9,4123283719,212,9.2,4123283713,56,Back,4123283717,141,98.1,,,,,,,,,,9ov9x5gap2t34kv8clhwjqvh1,D. Brynjarsdóttir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524521149,119,1,1,23,36,cz26xwowfjp8ei14n9z2ac135,0,28.9,95.6,2023-03-25T17:55:33.505Z,2023-03-25T17:55:36Z,4123283811,212,44.5,4123283807,141,100.0,4123283803,140,71.1,4123283813,213,0.1,4123283815,1,,4123283799,56,Left,4123283795,155,,,,,dfodeak21qhzgxr7qs85f3vf9,K. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524521151,120,5,1,23,38,cz26xwowfjp8ei14n9z2ac135,0,65.6,102,2023-03-25T17:55:35.915Z,2023-03-25T17:55:39Z,4123283819,347,,4123283817,56,Left,4123283889,233,290,,,,,,,,,,,,,,,,dfodeak21qhzgxr7qs85f3vf9,K. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524521165,290,5,1,23,38,axwnneoekq2f2yq6r1l704y96,1,34.4,-2,2023-03-25T17:55:35.915Z,2023-03-25T17:57:10Z,4123283867,347,,4123283865,56,Back,4123283869,233,120,,,,,,,,,,,,,,,,c705ailfiov40xwoysz0ggct1,N. Parris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524521227,291,1,1,23,52,axwnneoekq2f2yq6r1l704y96,1,39.8,0,2023-03-25T17:55:49.256Z,2023-03-26T14:04:09Z,4123284125,140,57.6,4123284129,212,19.4,4123284123,56,Right,4123284127,141,5.9,4123284121,107,,4123284131,213,0.3,,,,,,,4ihrb3uj478vlzrbh94jj1i3t,Ona Batlle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524521229,292,44,1,23,53,axwnneoekq2f2yq6r1l704y96,1,56.2,5.8,2023-03-25T17:55:51.144Z,2023-03-26T14:04:10Z,4123284143,233,121,4123284135,56,Right,4123284137,286,,,,,,,,,,,,,,,,,c705ailfiov40xwoysz0ggct1,N. Parris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524521231,121,44,1,23,53,cz26xwowfjp8ei14n9z2ac135,0,43.8,94.2,2023-03-25T17:55:51.145Z,2023-03-26T14:04:11Z,4123284141,285,,4123284139,56,Back,4123284149,233,292,,,,,,,,,,,,,,,,dfodeak21qhzgxr7qs85f3vf9,K. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524521235,293,1,1,23,54,axwnneoekq2f2yq6r1l704y96,1,57.6,5.8,2023-03-25T17:55:52.208Z,2023-03-25T17:55:54Z,4123284171,140,63.7,4123284169,56,Right,4123284165,3,,4123284167,168,,4123284173,141,5.8,4123284177,213,0,4123284175,212,6.4,,,,c705ailfiov40xwoysz0ggct1,N. Parris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524521245,295,61,1,23,56,axwnneoekq2f2yq6r1l704y96,1,62.4,9.2,2023-03-25T17:55:53.456Z,2023-03-26T14:04:39Z,4123284221,56,Right,,,,,,,,,,,,,,,,,,,,,,5qxvej7pcqqr989sba7k0jv85,A. Russo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524521241,294,43,1,23,56,axwnneoekq2f2yq6r1l704y96,1,0,0,2023-03-25T17:55:53.976Z,2023-03-25T17:56:00Z,4123284205,56,Right,4123284311,144,3,4123284207,286,0,,,,,,,,,,,,,,,,5qxvej7pcqqr989sba7k0jv85,A. Russo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524521259,122,1,1,23,57,cz26xwowfjp8ei14n9z2ac135,0,40.7,87.6,2023-03-25T17:55:54.896Z,2023-03-26T14:04:58Z,4123284271,56,Back,4123284273,140,41.7,4123284277,212,1.3,4123284279,213,0.6,4123284275,141,88.6,,,,,,,,,,9ov9x5gap2t34kv8clhwjqvh1,D. Brynjarsdóttir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524521251,297,61,1,23,58,axwnneoekq2f2yq6r1l704y96,1,57.7,11.2,2023-03-25T17:55:55.328Z,2023-03-26T14:05:02Z,4123284251,56,Right,,,,,,,,,,,,,,,,,,,,,,5qxvej7pcqqr989sba7k0jv85,A. Russo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524521249,296,43,1,23,58,axwnneoekq2f2yq6r1l704y96,1,0,0,2023-03-25T17:55:56.208Z,2023-03-25T17:56:39Z,4123284245,212,3.5,4123284241,140,61.7,4123284989,144,1,4123284243,141,5.9,4123284247,213,4.5,4123284239,56,Right,,,,,,,9ijnmgmapjcnctich86692tw5,K. Zelem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524521261,123,49,1,24,0,cz26xwowfjp8ei14n9z2ac135,1,40.7,95.1,2023-03-25T17:55:57.449Z,2023-03-26T14:05:05Z,,,,,,,,,,,,,,,,,,,,,,,,,e93vn46w6kk9xwdb8forgzil1,V. Asseyi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524521275,124,1,1,24,1,cz26xwowfjp8ei14n9z2ac135,1,35.2,93.8,2023-03-25T17:55:58.769Z,2023-03-25T17:56:03Z,4123284357,56,Back,4123284361,141,46.7,4123284359,140,12.4,4123284363,212,40.0,4123284367,1,,4123284365,213,4.1,,,,,,,e93vn46w6kk9xwdb8forgzil1,V. Asseyi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524521285,125,1,1,24,5,cz26xwowfjp8ei14n9z2ac135,1,12.8,44.5,2023-03-25T17:56:02.920Z,2023-03-25T17:56:07Z,4123284445,213,5.3,4123284443,212,13.0,4123284437,56,Back,4123284441,141,28.8,4123284439,140,19.9,,,,,,,,,,68a0jc6cin6hxx0bkdch9hc5x,M. Arnold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524521297,126,1,1,24,10,cz26xwowfjp8ei14n9z2ac135,1,24.4,29.1,2023-03-25T17:56:07.424Z,2023-03-25T17:56:10Z,4123284505,212,24.9,4123284503,141,43.3,4123284507,213,0.4,4123284501,140,46.3,4123284499,56,Back,,,,,,,,,,230r9tcwg89z5b9kxdqwi336d,G. Fisk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524521299,127,50,1,24,13,cz26xwowfjp8ei14n9z2ac135,1,50.9,44.3,2023-03-25T17:56:10.577Z,2023-03-26T14:05:27Z,4123284553,233,298,4123284513,286,,4123284511,56,Center,,,,,,,,,,,,,,,,3fta0gg3ghja3x9ouubjjfzl5,H. Hayashi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524521307,298,7,1,24,13,axwnneoekq2f2yq6r1l704y96,1,49.1,55.7,2023-03-25T17:56:10.578Z,2023-03-26T14:05:27Z,4123284547,285,,4123284549,233,127,4124974253,384,,4123284545,56,Back,,,,,,,,,,,,,9ijnmgmapjcnctich86692tw5,K. Zelem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524521309,299,49,1,24,14,axwnneoekq2f2yq6r1l704y96,1,44.9,57.8,2023-03-25T17:56:11.880Z,2023-03-26T14:05:29Z,,,,,,,,,,,,,,,,,,,,,,,,,1haq2mkmbebj3jbt0z2jom4lx,H. Ladd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524521319,301,4,1,24,15,axwnneoekq2f2yq6r1l704y96,1,45.6,56.9,2023-03-25T17:56:12.504Z,2023-03-26T14:06:05Z,4123284621,295,,4123284653,233,128,4123284627,286,,4123284623,56,Back,4123284619,13,,4123284625,152,,,,,,,,1haq2mkmbebj3jbt0z2jom4lx,H. Ladd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524521323,128,4,1,24,15,cz26xwowfjp8ei14n9z2ac135,0,54.4,43.1,2023-03-25T17:56:12.505Z,2023-03-26T14:06:06Z,4123284643,56,Center,4123284645,152,,4123284649,285,,4123284669,233,301,4123284641,13,,4123287043,295,,,,,,,,3fta0gg3ghja3x9ouubjjfzl5,H. Hayashi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524521313,300,43,1,24,15,axwnneoekq2f2yq6r1l704y96,1,0,0,2023-03-25T17:56:13.137Z,2023-03-26T14:05:54Z,4123284577,141,42.5,4123284573,56,Back,4123284575,140,39.3,4123284581,213,4.2,4123284579,212,12.2,4124975521,144,1,,,,,,,1haq2mkmbebj3jbt0z2jom4lx,H. Ladd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524521347,302,1,1,24,34,axwnneoekq2f2yq6r1l704y96,1,38.2,43.7,2023-03-25T17:56:31.329Z,2023-03-25T17:56:32Z,4123284851,152,,4123284853,56,Back,4123284857,141,63.9,4123284861,213,1.6,4123284849,5,,4123284855,140,37.6,4123284859,212,13.8,,,,9t8eb24gwj56ucggp7x0n0ewa,M. Le Tissier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524521361,303,1,1,24,35,axwnneoekq2f2yq6r1l704y96,1,37.6,64,2023-03-25T17:56:32.448Z,2023-03-25T17:56:36Z,4123284931,212,12.3,4123284933,213,4.2,4123284927,140,31.6,4123284929,141,48.5,4123284925,56,Back,,,,,,,,,,bl6mkergo04815vpi73fgtwb9,M. Turner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524521389,304,1,1,24,43,axwnneoekq2f2yq6r1l704y96,1,30.2,24.1,2023-03-25T17:56:40.696Z,2023-03-25T17:56:43Z,4123285063,212,18.8,4123285065,213,2.3,4123285057,56,Back,4123285061,141,45.4,4123285059,140,18.8,,,,,,,,,,9t8eb24gwj56ucggp7x0n0ewa,M. Le Tissier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524521391,305,1,1,24,46,axwnneoekq2f2yq6r1l704y96,1,19.4,48.2,2023-03-25T17:56:43.288Z,2023-03-25T17:56:45Z,4123285071,56,Back,4123285085,213,0.9,4123285081,212,12.3,4123285079,141,62.3,4123285075,140,26.7,,,,,,,,,,eofeaerj2f8tm1xldw18e2o5x,M. Earps,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524521401,306,1,1,24,49,axwnneoekq2f2yq6r1l704y96,1,26.4,69.4,2023-03-25T17:56:46.568Z,2023-03-25T17:56:49Z,4123285145,213,1.6,4123285143,212,10.1,4123285137,56,Back,4123285141,141,84.2,4123285139,140,26.4,,,,,,,,,,bl6mkergo04815vpi73fgtwb9,M. Turner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524521407,307,1,1,24,51,axwnneoekq2f2yq6r1l704y96,1,26.3,82.7,2023-03-25T17:56:49.072Z,2023-03-25T17:56:52Z,4123285171,56,Back,4123285173,140,16.9,4123285177,212,15.4,4123285179,213,4.0,4123285175,141,65.4,,,,,,,,,,2s15k44faiinj3gz5tswtv4d1,H. Blundell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524521411,308,1,1,24,55,axwnneoekq2f2yq6r1l704y96,1,16.3,65.2,2023-03-25T17:56:52.384Z,2023-03-25T17:56:54Z,4123285197,140,3.5,4123285203,213,4.0,4123285199,141,40.3,4123285201,212,21.6,4123285195,56,Back,,,,,,,,,,bl6mkergo04815vpi73fgtwb9,M. Turner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524521419,309,1,1,24,57,axwnneoekq2f2yq6r1l704y96,1,4.4,40.3,2023-03-25T17:56:54.848Z,2023-03-25T17:56:57Z,4123285239,212,13.4,4123285235,140,11.4,4123285241,213,5.3,4123285237,141,23.9,4123285233,56,Back,,,,,,,,,,eofeaerj2f8tm1xldw18e2o5x,M. Earps,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
