id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,keyPass,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/10/value,assist,qualifier/12/value,qualifier/15/value
2476114209,3,49,1,0,20,5rurqie3qt1qav9ir5mkqinn,1,31.3,59.4,2022-10-23T11:02:06.352Z,2022-10-23T11:02:06Z,,,,,,,,,,,,,,,,,,,,,,,,,bd1752qgxbodnsgdus42fc99l,L. Wubben-Moy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476114247,4,1,1,0,20,5rurqie3qt1qav9ir5mkqinn,1,31.3,59.4,2022-10-23T11:02:06.591Z,2022-10-23T11:02:09Z,3865842323,141,51.3,3865842327,213,3.4,3865842325,212,21.3,3865842321,140,11.7,3865842319,56,Back,,,,,,,,,,bd1752qgxbodnsgdus42fc99l,L. Wubben-Moy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476114281,5,1,1,0,23,5rurqie3qt1qav9ir5mkqinn,1,8.8,50.4,2022-10-23T11:02:09.270Z,2022-10-23T11:02:13Z,3865842493,140,17.4,3865842497,212,23.3,3865842491,56,Back,3865842499,213,1.2,3865842495,141,82.0,,,,,,,,,,dib5a7vebmtxqcksi1tuteklx,M. Zinsberger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476114295,6,1,1,0,27,5rurqie3qt1qav9ir5mkqinn,1,13.2,83.6,2022-10-23T11:02:13.414Z,2022-10-23T11:02:15Z,3865842539,141,91.7,3865842535,56,Back,3865842537,140,19.2,3865842541,212,8.4,3865842543,213,0.7,,,,,,,,,,e3fa1ou90dirp8yjjterhrs9h,S. Catley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476114309,7,1,1,0,29,5rurqie3qt1qav9ir5mkqinn,1,19.9,92.4,2022-10-23T11:02:14.895Z,2022-10-23T11:02:16Z,3865842619,56,Back,3865842621,140,12.9,3865842625,212,9.0,3865842627,213,3.8,3865842623,141,84.7,,,,,,,,,,6679bfd6bjylogbe4ebese85x,K. McCabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476114341,8,1,1,0,31,5rurqie3qt1qav9ir5mkqinn,1,9.9,76.4,2022-10-23T11:02:16.806Z,2022-10-23T11:02:21Z,3865842813,213,4.6,3865842811,212,18.4,3865842809,141,49.4,3865842805,56,Back,3865842807,140,8.4,,,,,,,,,,e3fa1ou90dirp8yjjterhrs9h,S. Catley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476114367,9,1,1,0,35,5rurqie3qt1qav9ir5mkqinn,1,9.2,53,2022-10-23T11:02:21.054Z,2022-10-23T11:02:23Z,3865842951,140,17.0,3865842955,212,13.9,3865842957,213,0.9,3865842949,56,Back,3865842953,141,69.6,,,,,,,,,,dib5a7vebmtxqcksi1tuteklx,M. Zinsberger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476114405,10,1,1,0,38,5rurqie3qt1qav9ir5mkqinn,1,18,69.3,2022-10-23T11:02:23.854Z,2022-10-23T11:02:27Z,3865843111,212,21.8,3865843113,213,4.6,3865843109,141,37.4,3865843107,140,15.7,3865843105,56,Back,,,,,,,,,,e3fa1ou90dirp8yjjterhrs9h,S. Catley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476114443,11,1,1,0,41,5rurqie3qt1qav9ir5mkqinn,1,15.7,37.4,2022-10-23T11:02:27.422Z,2022-10-23T11:02:30Z,3865843229,56,Back,3865843237,213,4.8,3865843233,141,15.9,3865843231,140,16.7,3865843235,212,14.7,,,,,,,,,,bd1752qgxbodnsgdus42fc99l,L. Wubben-Moy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476114471,12,1,1,0,45,5rurqie3qt1qav9ir5mkqinn,1,17.3,17.6,2022-10-23T11:02:30.766Z,2022-10-23T11:02:33Z,3865843369,140,8.7,3865843373,212,10.8,3865843367,56,Back,3865843371,141,26.2,3865843375,213,2.6,,,,,,,,,,8lfnj5bvo97dimx52no42nmqd,L. Wienroither,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476114491,13,1,1,0,47,5rurqie3qt1qav9ir5mkqinn,0,7.1,19.4,2022-10-23T11:02:33.078Z,2022-10-23T11:02:35Z,3865843463,56,Back,3865843467,141,18.8,3865843471,213,6.3,3865843465,140,26.3,3865843469,212,20.2,,,,,,,,,,bd1752qgxbodnsgdus42fc99l,L. Wubben-Moy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476114499,9,49,1,0,49,mjejb0x57ms54j9ry6s8njwh,1,69.2,77.3,2022-10-23T11:02:35.309Z,2022-10-23T11:02:35Z,,,,,,,,,,,,,,,,,,,,,,,,,3tot15elwrc9lz9ohha1z0ij9,M. Lawley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476114543,10,1,1,0,49,mjejb0x57ms54j9ry6s8njwh,1,69.2,77.3,2022-10-23T11:02:35.612Z,2022-10-23T11:02:38Z,3865843767,213,6.1,3865843763,141,72.7,3865843761,140,82.9,3865843765,212,14.7,3865843759,56,Center,,,,,,,,,,3tot15elwrc9lz9ohha1z0ij9,M. Lawley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476114579,11,1,1,0,52,mjejb0x57ms54j9ry6s8njwh,1,81.5,89.1,2022-10-23T11:02:38.365Z,2022-10-23T11:02:41Z,3865843939,56,Left,3865843947,213,0.1,3865843943,141,90.0,3865843941,140,93.0,3865843945,212,12.1,,,,,,,,,,4rz247hboaqnxo1mbdiw3ctsl,M. Campbell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476114595,12,1,1,0,55,mjejb0x57ms54j9ry6s8njwh,0,90.9,80.8,2022-10-23T11:02:41.245Z,2022-10-23T11:02:42Z,3865844019,155,,3865844027,212,20.6,3865844023,140,89.5,3865844025,141,50.6,3865844021,56,Center,3865844017,2,,3865844029,213,4.6,,,,3tot15elwrc9lz9ohha1z0ij9,M. Lawley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476114617,14,12,1,0,56,5rurqie3qt1qav9ir5mkqinn,1,9.4,37.6,2022-10-23T11:02:42.494Z,2022-10-23T11:02:44Z,3865844167,15,,3865844161,213,1.4,3865844157,141,71.8,3865844153,56,Back,3865844159,212,23.8,3865844155,140,14.1,,,,,,,bd1752qgxbodnsgdus42fc99l,L. Wubben-Moy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476114677,13,49,1,1,2,mjejb0x57ms54j9ry6s8njwh,1,76.2,13.8,2022-10-23T11:02:48.621Z,2022-10-23T11:02:48Z,,,,,,,,,,,,,,,,,,,,,,,,,9v895fdc1blaaboscv14vp149,C. Holland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476114801,14,1,1,1,4,mjejb0x57ms54j9ry6s8njwh,0,82.1,8.5,2022-10-23T11:02:50.227Z,2022-10-23T11:03:10Z,3865845787,233,15,3865845081,141,12.3,3865845085,213,0.5,3865845083,212,5.4,3865845571,286,,3865845079,140,86.6,3865845569,236,,3865845075,155,,9v895fdc1blaaboscv14vp149,C. Holland,3865845077,56,Right,3865845073,2,,,,,,,,,,,,,,,,,,,,,,,,
2476114783,15,12,1,1,4,5rurqie3qt1qav9ir5mkqinn,1,7.8,78.8,2022-10-23T11:02:50.327Z,2022-10-23T11:03:11Z,3865844997,185,,3865844999,56,Back,3865845799,233,14,,,,,,,,,,,,,,,,ddagc0khq0zh1ywynyci8nzrp,C. Foord,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476114811,15,6,1,1,10,mjejb0x57ms54j9ry6s8njwh,1,89.4,16.8,2022-10-23T11:02:56.189Z,2022-10-23T11:02:58Z,3865845119,56,Right,3865845177,233,16,3865845121,75,,,,,,,,,,,,,,,,,9v895fdc1blaaboscv14vp149,C. Holland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476114815,16,6,1,1,10,5rurqie3qt1qav9ir5mkqinn,0,10.6,83.2,2022-10-23T11:02:56.189Z,2022-10-23T11:20:57Z,3865845139,56,Back,3865845141,73,,3865845193,233,15,,,,,,,,,,,,,,,,ddagc0khq0zh1ywynyci8nzrp,C. Foord,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476115125,16,1,1,1,40,mjejb0x57ms54j9ry6s8njwh,0,99.5,0.5,2022-10-23T11:03:26.006Z,2022-10-23T11:03:28Z,3865846629,213,1.5,3865846613,2,,3865846617,155,,3865846615,6,,3865846621,56,Center,3865846625,141,42.1,3865846627,212,28.3,3865846623,140,100.0,4rz247hboaqnxo1mbdiw3ctsl,M. Campbell,3865846619,223,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476115117,17,5,1,1,41,5rurqie3qt1qav9ir5mkqinn,1,-1.2,49.1,2022-10-23T11:03:27.396Z,2022-10-23T11:03:28Z,3865846569,346,,3865846567,56,Back,3865846653,233,17,,,,,,,,,,,,,,,,3sn815dsm0i0rnw9nigjyb0et,B. Mead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476115129,17,5,1,1,41,mjejb0x57ms54j9ry6s8njwh,0,101.2,50.9,2022-10-23T11:03:27.396Z,2022-10-23T11:49:02Z,3865846643,56,Center,3865846645,346,,3865846657,233,17,,,,,,,,,,,,,,,,4rz247hboaqnxo1mbdiw3ctsl,M. Campbell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476115355,18,1,1,2,2,5rurqie3qt1qav9ir5mkqinn,1,4.7,50.4,2022-10-23T11:03:48.662Z,2022-10-23T11:03:51Z,3865847763,141,62.9,3865847767,213,1.4,3865847771,237,,3865847761,140,6.4,3865847765,212,8.7,3865847757,124,,3865847759,56,Back,,,,dib5a7vebmtxqcksi1tuteklx,M. Zinsberger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476115369,19,1,1,2,6,5rurqie3qt1qav9ir5mkqinn,1,5.4,59.7,2022-10-23T11:03:51.806Z,2022-10-23T11:03:53Z,3865847819,56,Back,3865847831,212,8.1,3865847827,141,48.8,3865847823,140,2.4,3865847835,213,4.3,,,,,,,,,,e3fa1ou90dirp8yjjterhrs9h,S. Catley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476115401,20,1,1,2,7,5rurqie3qt1qav9ir5mkqinn,1,2.4,48.8,2022-10-23T11:03:53.022Z,2022-10-23T11:03:56Z,3865848023,141,88.0,3865848027,213,1.3,3865848021,140,10.3,3865848025,212,27.9,3865848019,56,Back,,,,,,,,,,dib5a7vebmtxqcksi1tuteklx,M. Zinsberger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476115465,21,1,1,2,10,5rurqie3qt1qav9ir5mkqinn,1,10.3,93.9,2022-10-23T11:03:56.678Z,2022-10-23T11:04:01Z,3865848339,212,39.7,3865848341,213,6.0,3865848343,1,,3865848331,155,,3865848335,140,46.1,3865848337,141,75.1,3865848333,56,Back,,,,6679bfd6bjylogbe4ebese85x,K. McCabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476115471,22,61,1,2,15,5rurqie3qt1qav9ir5mkqinn,0,46.3,69.7,2022-10-23T11:04:01.223Z,2022-10-23T11:04:01Z,3865848357,56,Back,,,,,,,,,,,,,,,,,,,,,,ec1vrqeqni3lmibeazgq62eol,S. Blackstenius,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476115487,18,49,1,2,18,mjejb0x57ms54j9ry6s8njwh,1,52,43.7,2022-10-23T11:04:03.974Z,2022-10-23T11:04:04Z,,,,,,,,,,,,,,,,,,,,,,,,,871cll4se1mtci0na61o632dx,J. Matthews,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476115499,19,1,1,2,18,mjejb0x57ms54j9ry6s8njwh,1,52,43.7,2022-10-23T11:04:04.405Z,2022-10-23T11:04:05Z,3865848475,213,3.7,3865848471,141,30.6,3865848473,212,17.9,3865848467,56,Back,3865848469,140,37.2,,,,,,,,,,871cll4se1mtci0na61o632dx,J. Matthews,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476115529,20,1,1,2,19,mjejb0x57ms54j9ry6s8njwh,1,35.3,28.6,2022-10-23T11:04:05.430Z,2022-10-23T11:04:09Z,3865848617,56,Back,3865848619,140,12.5,3865848623,212,25.7,3865848621,141,42.2,3865848625,213,2.8,,,,,,,,,,4vjejwvr5b6lphpjmuc0wlsr9,G. Flaherty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476115589,21,1,1,2,23,mjejb0x57ms54j9ry6s8njwh,0,15.5,40,2022-10-23T11:04:09.711Z,2022-10-23T11:04:13Z,3865848885,157,,3865848887,56,Center,3865848889,140,62.8,3865848897,1,,3865848893,212,49.9,3865848891,141,32.7,3865848895,213,6.2,,,,cn8ti0qxxvg0z0vvmwkocggr9,R. Laws,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476115621,23,1,1,2,28,5rurqie3qt1qav9ir5mkqinn,0,32.9,67,2022-10-23T11:04:13.903Z,2022-10-23T11:04:16Z,3865849067,212,15.0,3865849061,140,26.7,3865849065,141,86.9,3865849057,3,,3865849069,213,2.0,3865849059,56,Back,,,,,,,e3fa1ou90dirp8yjjterhrs9h,S. Catley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476115675,22,1,1,2,30,mjejb0x57ms54j9ry6s8njwh,0,77.9,11.6,2022-10-23T11:04:16.351Z,2022-10-23T11:04:25Z,3865849329,212,25.0,3865849325,140,100.0,3865849323,56,Right,3865849331,213,0.1,3865849327,141,14.3,,,,,,,,,,153m45p2fkc2q8x9zq105g45,Y. Daniëls,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476115669,24,56,1,2,35,5rurqie3qt1qav9ir5mkqinn,1,0,0,2022-10-23T11:04:20.909Z,2022-10-23T11:04:21Z,3865849313,56,Back,,,,,,,,,,,,,,,,,,,,,,e3fa1ou90dirp8yjjterhrs9h,S. Catley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476115683,23,5,1,2,35,mjejb0x57ms54j9ry6s8njwh,0,101.2,14.8,2022-10-23T11:04:21.591Z,2022-10-23T11:04:22Z,3865849351,56,Right,3865849353,346,,3865849377,233,25,,,,,,,,,,,,,,,,2wv3bsfv3jh5ar8xw97lpxr6d,E. Koivisto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476115679,25,5,1,2,35,5rurqie3qt1qav9ir5mkqinn,1,-1.2,85.2,2022-10-23T11:04:21.591Z,2022-10-23T11:49:02Z,3865849355,233,23,3865849335,56,Back,3865849337,346,,,,,,,,,,,,,,,,,e3fa1ou90dirp8yjjterhrs9h,S. Catley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476115907,26,1,1,2,55,5rurqie3qt1qav9ir5mkqinn,1,4.4,60.3,2022-10-23T11:04:41.471Z,2022-10-23T11:04:48Z,3865850681,140,2.8,3865850685,141,66.0,3865850687,212,4.2,3865850693,237,,3865850689,213,2.0,3865850675,124,,3865850677,56,Back,,,,dib5a7vebmtxqcksi1tuteklx,M. Zinsberger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476115929,27,1,1,3,2,5rurqie3qt1qav9ir5mkqinn,1,7.2,69.1,2022-10-23T11:04:48.686Z,2022-10-23T11:04:51Z,3865850819,140,8.7,3865850821,141,89.0,3865850825,213,1.5,3865850823,212,13.6,3865850817,56,Back,,,,,,,,,,e3fa1ou90dirp8yjjterhrs9h,S. Catley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476115947,28,1,1,3,5,5rurqie3qt1qav9ir5mkqinn,0,9.1,96.6,2022-10-23T11:04:51.535Z,2022-10-23T11:04:54Z,3865850981,213,5.8,3865850983,1,,3865850971,155,,3865850979,212,39.8,3865850975,140,42.1,3865850977,141,67.9,3865850973,56,Back,,,,6679bfd6bjylogbe4ebese85x,K. McCabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476116017,24,1,1,3,9,mjejb0x57ms54j9ry6s8njwh,0,56.3,30.3,2022-10-23T11:04:55.295Z,2022-10-23T11:05:04Z,3865851345,140,66.5,3865851341,3,,3865851347,141,30.4,3865851343,56,Center,3865851349,212,10.7,3865851351,213,0.0,,,,,,,13ch4zgnhtydtkf9vlvh68hjp,N. Fahey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476116021,25,4,1,3,13,mjejb0x57ms54j9ry6s8njwh,1,68.2,31.7,2022-10-23T11:04:59.663Z,2022-10-23T11:05:03Z,3865851369,286,,3865851363,10,,3865851415,233,29,3865851367,152,,3865851365,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476116025,29,4,1,3,13,5rurqie3qt1qav9ir5mkqinn,0,31.8,68.3,2022-10-23T11:04:59.664Z,2022-10-23T11:05:03Z,3865851391,10,,3865851395,152,,3865851397,285,,3865851393,56,Back,3865851423,233,25,,,,,,,,,,5m2ilglr6tlmgs2d4qzk5wno5,K. Little,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476116433,26,1,1,3,52,mjejb0x57ms54j9ry6s8njwh,0,69,30,2022-10-23T11:05:38.720Z,2022-10-23T11:05:41Z,3865853491,152,,3865853495,140,90.8,3865853497,141,48.8,3865853493,56,Center,3865853489,155,,3865853499,212,26.2,3865853487,5,,3865853501,213,0.5,9v895fdc1blaaboscv14vp149,C. Holland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476116461,30,12,1,3,56,5rurqie3qt1qav9ir5mkqinn,1,10,44.6,2022-10-23T11:05:42.317Z,2022-10-23T11:05:43Z,3865853629,213,6.1,3865853625,141,39.2,3865853621,56,Back,3865853623,140,29.0,3865853635,15,,3865853627,212,20.3,,,,,,,bd1752qgxbodnsgdus42fc99l,L. Wubben-Moy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476116573,31,1,1,3,57,5rurqie3qt1qav9ir5mkqinn,0,14.6,42.4,2022-10-23T11:05:42.830Z,2022-10-23T11:09:11Z,3865854159,213,1.2,3865854161,1,,3865854151,56,Back,3865854155,141,87.8,3865854157,212,33.2,3865854149,157,,3865854153,140,26.2,,,,6679bfd6bjylogbe4ebese85x,K. McCabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476116487,27,1,1,3,58,mjejb0x57ms54j9ry6s8njwh,0,73.1,46.7,2022-10-23T11:05:44.391Z,2022-10-23T11:05:45Z,3865853759,140,89.6,3865853761,141,49.1,3865853765,213,0.1,3865853763,212,17.4,3865853755,3,,3865853757,56,Center,,,,,,,2wv3bsfv3jh5ar8xw97lpxr6d,E. Koivisto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476116567,28,1,1,4,3,mjejb0x57ms54j9ry6s8njwh,0,74.7,17.6,2022-10-23T11:05:49.528Z,2022-10-23T11:05:50Z,3865854119,212,5.1,3865854115,140,69.8,3865854117,141,17.3,3865854113,56,Right,3865854121,213,3.2,,,,,,,,,,4vjejwvr5b6lphpjmuc0wlsr9,G. Flaherty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
