id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,keyPass,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId
2552463561,4,49,1,0,16,28u3q82ip96ahymkup01vfxli,1,22.4,95.1,2023-05-21T14:02:24.908Z,2023-05-21T14:02:25Z,,,,,,,,,,,,,,,,,,,,,,,,,8hmqpyniap0whyfhco0dhp3v9,A. Plumptre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552463599,5,1,1,0,17,28u3q82ip96ahymkup01vfxli,0,23,96.6,2023-05-21T14:02:25.396Z,2023-05-21T14:02:27Z,4297484587,212,19.4,4297484585,141,100.0,4297484563,56,Back,4297484583,140,41.2,4297484589,213,0.2,,,,,,,,,,8hmqpyniap0whyfhco0dhp3v9,A. Plumptre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552463609,6,5,1,0,18,28u3q82ip96ahymkup01vfxli,0,38,101.6,2023-05-21T14:02:26.911Z,2023-05-21T14:02:35Z,4297485473,233,8,4297484639,56,Back,4297484641,347,,,,,,,,,,,,,,,,,8hmqpyniap0whyfhco0dhp3v9,A. Plumptre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552463741,8,5,1,0,18,cz26xwowfjp8ei14n9z2ac135,1,62,-1.6,2023-05-21T14:02:26.911Z,2023-05-21T14:40:09Z,4297485409,56,Right,4297485439,233,6,4297485411,347,,,,,,,,,,,,,,,,,9ov9x5gap2t34kv8clhwjqvh1,D. Brynjarsdóttir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552463801,9,1,1,0,27,cz26xwowfjp8ei14n9z2ac135,1,65.3,0,2023-05-21T14:02:35.307Z,2023-05-21T14:02:39Z,4297485845,107,,4297485857,213,1.2,4297485851,140,70.3,4297485853,141,15.6,4297485847,56,Right,4297485855,212,13.1,,,,,,,7mdnewy67dddv3ahqw1qhbx05,R. Shimizu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552463809,10,50,1,0,31,cz26xwowfjp8ei14n9z2ac135,1,70.3,17.8,2023-05-21T14:02:39.595Z,2023-05-21T14:02:54Z,4297485891,56,Right,4297485893,286,,4297486709,233,7,,,,,,,,,,,,,,,,8rt7o6te5ltvzz2srt8kpu2g9,E. Snerle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552463853,7,7,1,0,31,28u3q82ip96ahymkup01vfxli,0,29.7,82.2,2023-05-21T14:02:39.596Z,2023-05-21T14:02:49Z,4297486685,233,10,4297486121,285,,4297486119,56,Back,,,,,,,,,,,,,,,,60q198d41n3y887jeiezr850q,R. Mace,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552463895,8,4,1,0,35,28u3q82ip96ahymkup01vfxli,1,32.2,82.6,2023-05-21T14:02:43.546Z,2023-05-21T14:02:45Z,4297486379,233,11,4297486337,152,,4297486339,285,,4297486333,10,,4297486335,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552463893,11,4,1,0,35,cz26xwowfjp8ei14n9z2ac135,0,67.8,17.4,2023-05-21T14:02:43.547Z,2023-05-21T14:02:45Z,4297486395,233,8,4297486327,152,,4297486325,56,Right,4297486329,286,,4297486323,10,,,,,,,,,,,8rt7o6te5ltvzz2srt8kpu2g9,E. Snerle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552464183,9,1,1,0,52,28u3q82ip96ahymkup01vfxli,1,27.8,84.4,2023-05-21T14:03:00.469Z,2023-05-21T14:03:03Z,4297487897,212,25.2,4297487887,5,,4297487895,141,69.3,4297487889,152,,4297487899,213,3.6,4297487891,56,Back,4297487893,140,5.9,,,,8hmqpyniap0whyfhco0dhp3v9,A. Plumptre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552464229,10,1,1,0,55,28u3q82ip96ahymkup01vfxli,1,8.5,73.9,2023-05-21T14:03:03.453Z,2023-05-21T14:03:06Z,4297488109,56,Back,4297488117,212,19.5,4297488113,141,87.7,4297488111,140,24.8,4297488119,213,0.5,,,,,,,,,,avud4qv9xovwlr2pxc8fcmiuh,J. Leitzig,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552464355,11,1,1,0,58,28u3q82ip96ahymkup01vfxli,1,28.6,88,2023-05-21T14:03:06.396Z,2023-05-21T14:03:14Z,4297488785,141,53.0,4297488787,212,30.5,4297488783,140,10.5,4297488789,213,4.0,4297488781,56,Back,,,,,,,,,,8hmqpyniap0whyfhco0dhp3v9,A. Plumptre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552464403,12,1,1,1,6,28u3q82ip96ahymkup01vfxli,1,10.9,50.7,2023-05-21T14:03:14.259Z,2023-05-21T14:03:17Z,4297489047,141,75.9,4297489051,213,1.2,4297489045,140,16.8,4297489049,212,18.2,4297489043,56,Back,,,,,,,,,,avud4qv9xovwlr2pxc8fcmiuh,J. Leitzig,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552464435,13,1,1,1,9,28u3q82ip96ahymkup01vfxli,1,19.8,77.6,2023-05-21T14:03:17.069Z,2023-05-21T14:03:18Z,4297489219,56,Back,4297489227,213,0.2,4297489221,140,43.7,4297489223,141,85.9,4297489225,212,25.7,,,,,,,,,,8hmqpyniap0whyfhco0dhp3v9,A. Plumptre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552464457,14,1,1,1,10,28u3q82ip96ahymkup01vfxli,1,43.7,85.9,2023-05-21T14:03:18.452Z,2023-05-21T14:03:19Z,4297489329,212,18.8,4297489323,56,Back,4297489325,140,25.9,4297489327,141,88.4,4297489331,213,3.1,,,,,,,,,,7m31qpkmuh3amb6navttdlvpx,A. Whelan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552464541,15,1,1,1,11,28u3q82ip96ahymkup01vfxli,1,25.3,87.7,2023-05-21T14:03:19.803Z,2023-05-21T14:03:24Z,4297489829,212,25.1,4297489823,56,Back,4297489825,140,10.2,4297489827,141,59.0,4297489831,213,4.0,,,,,,,,,,8hmqpyniap0whyfhco0dhp3v9,A. Plumptre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552464553,16,1,1,1,16,28u3q82ip96ahymkup01vfxli,0,11.7,66.4,2023-05-21T14:03:24.244Z,2023-05-21T14:03:25Z,4297489897,141,85.9,4297489895,140,38.6,4297489901,213,0.4,4297489899,212,31.2,4297489893,56,Back,,,,,,,,,,avud4qv9xovwlr2pxc8fcmiuh,J. Leitzig,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552464847,12,2,1,1,18,cz26xwowfjp8ei14n9z2ac135,1,60.2,8.9,2023-05-21T14:03:26.331Z,2023-05-21T14:03:42Z,4297491499,3,,4297491475,7,29r8ofc6v5wms17o8vq6myw2d,4297491477,56,Center,4297491479,140,84.5,4297491483,141,29.4,,,,,,,,,,7mdnewy67dddv3ahqw1qhbx05,R. Shimizu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552464653,17,55,1,1,18,28u3q82ip96ahymkup01vfxli,1,19.6,67.3,2023-05-21T14:03:26.332Z,2023-05-21T14:40:22Z,,,,,,,,,,,,,,,,,,,,,,,,,8hmqpyniap0whyfhco0dhp3v9,A. Plumptre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552465367,13,27,1,1,55,cz26xwowfjp8ei14n9z2ac135,1,0,0,2023-05-21T14:04:03.983Z,2023-05-21T14:40:18Z,4297494473,201,,4297753111,233,18,4297494475,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552465551,18,27,1,1,55,28u3q82ip96ahymkup01vfxli,1,0,0,2023-05-21T14:04:03.983Z,2023-05-21T14:40:18Z,4297495391,201,,4297753091,233,13,4297495393,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552467627,14,28,1,3,55,cz26xwowfjp8ei14n9z2ac135,1,0,0,2023-05-21T14:06:03.820Z,2023-05-21T14:06:05Z,4297506349,55,13,4297506453,233,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552467595,19,28,1,3,55,28u3q82ip96ahymkup01vfxli,1,0,0,2023-05-21T14:06:03.820Z,2023-05-21T14:06:05Z,4297506193,55,18,4297506439,233,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552468141,20,1,1,4,19,28u3q82ip96ahymkup01vfxli,0,15.1,54.2,2023-05-21T14:06:27.900Z,2023-05-21T14:06:29Z,4297508975,1,,4297508969,212,42.0,4297508961,241,,4297508963,56,Center,4297508973,213,0.3,4297508957,5,,4297508965,140,53.1,4297508959,155,,avud4qv9xovwlr2pxc8fcmiuh,J. Leitzig,4297508967,141,73.5,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552468161,15,1,1,4,21,cz26xwowfjp8ei14n9z2ac135,0,53,25.5,2023-05-21T14:06:29.908Z,2023-05-21T14:06:30Z,4297509055,56,Right,4297509067,212,9.0,4297509053,3,,4297509059,140,61.0,4297509071,213,5.9,4297509063,141,20.6,,,,,,,9ov9x5gap2t34kv8clhwjqvh1,D. Brynjarsdóttir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552468315,21,1,1,4,24,28u3q82ip96ahymkup01vfxli,1,42.2,73.5,2023-05-21T14:06:32.660Z,2023-05-21T14:08:16Z,4297509791,3,,4297509799,140,71.7,4297509807,1,,4297509795,56,Center,4297509805,213,5.9,4297509803,212,32.9,4297509801,141,57.0,4297511315,210,15,7m31qpkmuh3amb6navttdlvpx,A. Whelan,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
2552468319,22,15,1,4,29,28u3q82ip96ahymkup01vfxli,1,81.1,70.6,2023-05-21T14:06:37.243Z,2023-05-21T14:06:50Z,4297511339,72,,4297511481,233,17,4297511353,215,,4297511351,103,15.8,4297511341,76,,4297511343,29,,4297509827,18,,4297511345,55,21,2xphfksgb05a8z4e9328mywvd,R. Siemsen,4297509823,22,,,4297511349,102,52.0,4297509831,56,Center,4297511361,146,98.1,4297511363,147,52.2,,,,,,,,,,,,,,
2552468343,17,10,1,4,29,cz26xwowfjp8ei14n9z2ac135,1,6.5,41.2,2023-05-21T14:06:37.343Z,2023-05-21T14:07:48Z,4297509939,176,,4297511545,233,22,4297509941,178,,4297509943,182,,4297509945,56,Back,,,,,,,,,,68a0jc6cin6hxx0bkdch9hc5x,M. Arnold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552468335,16,52,1,4,29,cz26xwowfjp8ei14n9z2ac135,1,8.8,44.6,2023-05-21T14:06:37.893Z,2023-05-21T14:06:38Z,,,,,,,,,,,,,,,,,,,,,,,,,68a0jc6cin6hxx0bkdch9hc5x,M. Arnold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552468643,18,1,1,4,37,cz26xwowfjp8ei14n9z2ac135,1,13.1,47.5,2023-05-21T14:06:45.740Z,2023-05-21T14:06:51Z,4297511565,140,31.7,4297511567,141,10.1,4297511571,213,5.4,4297511573,1,,4297511563,56,Back,4297511561,123,,4297511569,212,32.1,4297511601,287,,68a0jc6cin6hxx0bkdch9hc5x,M. Arnold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552468649,19,1,1,4,43,cz26xwowfjp8ei14n9z2ac135,0,32.5,8.8,2023-05-21T14:06:51.859Z,2023-05-21T14:06:52Z,4297511629,212,31.1,4297511623,56,Right,4297511627,141,14.9,4297511625,140,61.9,4297511631,213,0.1,,,,,,,,,,230r9tcwg89z5b9kxdqwi336d,G. Fisk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552468683,23,49,1,4,45,28u3q82ip96ahymkup01vfxli,1,30.1,76.9,2023-05-21T14:06:53.564Z,2023-05-21T14:06:53Z,,,,,,,,,,,,,,,,,,,,,,,,,8hmqpyniap0whyfhco0dhp3v9,A. Plumptre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552468865,24,1,1,4,48,28u3q82ip96ahymkup01vfxli,1,55.7,85.1,2023-05-21T14:06:56.598Z,2023-05-21T14:07:02Z,4297512833,213,0.6,4297512827,141,94.8,4297512819,56,Left,4297512823,140,65.5,4297512829,212,12.2,,,,,,,,,,8hmqpyniap0whyfhco0dhp3v9,A. Plumptre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552468897,25,1,1,4,54,28u3q82ip96ahymkup01vfxli,1,69.5,92.3,2023-05-21T14:07:02.492Z,2023-05-21T14:07:04Z,4297512997,213,3.0,4297512995,212,10.2,4297512989,56,Left,4297512993,141,94.4,4297512991,140,59.9,,,,,,,,,,4r1z04gidueqs684yxeyrq8ve,C. Nevin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552468929,26,1,1,4,56,28u3q82ip96ahymkup01vfxli,1,60.7,92.7,2023-05-21T14:07:04.276Z,2023-05-21T14:07:05Z,4297513179,140,72.9,4297513181,141,85.7,4297513183,212,13.7,4297513177,56,Left,4297513185,213,5.9,,,,,,,,,,8hmqpyniap0whyfhco0dhp3v9,A. Plumptre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552468937,27,61,1,4,57,28u3q82ip96ahymkup01vfxli,0,73.2,85.6,2023-05-21T14:07:05.467Z,2023-05-21T14:07:05Z,4297513215,56,Left,,,,,,,,,,,,,,,,,,,,,,c7giuh90mnvajsobobcbx4ley,C. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552468933,20,49,1,4,57,cz26xwowfjp8ei14n9z2ac135,1,22.7,4.3,2023-05-21T14:07:05.491Z,2023-05-21T14:07:05Z,,,,,,,,,,,,,,,,,,,,,,,,,7mdnewy67dddv3ahqw1qhbx05,R. Shimizu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552469001,21,1,1,4,57,cz26xwowfjp8ei14n9z2ac135,0,22.7,4.3,2023-05-21T14:07:05.643Z,2023-05-21T14:07:08Z,4297513567,140,67.8,4297513581,1,,4297513565,56,Right,4297513571,212,47.4,4297513563,157,,4297513569,141,4.0,4297513575,213,6.3,,,,7mdnewy67dddv3ahqw1qhbx05,R. Shimizu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552469041,28,49,1,5,1,28u3q82ip96ahymkup01vfxli,1,36.9,91.8,2023-05-21T14:07:09.787Z,2023-05-21T14:07:09Z,,,,,,,,,,,,,,,,,,,,,,,,,4r1z04gidueqs684yxeyrq8ve,C. Nevin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552469111,29,1,1,5,2,28u3q82ip96ahymkup01vfxli,1,36.9,91.8,2023-05-21T14:07:10.341Z,2023-05-21T14:07:12Z,4297514167,140,14.3,4297514165,56,Back,4297514171,212,28.5,4297514173,213,3.7,4297514169,141,68.7,,,,,,,,,,4r1z04gidueqs684yxeyrq8ve,C. Nevin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552469221,30,1,1,5,4,28u3q82ip96ahymkup01vfxli,1,14.3,68.7,2023-05-21T14:07:12.643Z,2023-05-21T14:07:17Z,4297514753,141,95.0,4297514747,157,,4297514759,1,,4297514751,140,42.2,4297514755,212,34.3,4297514749,56,Back,4297514757,213,0.5,,,,avud4qv9xovwlr2pxc8fcmiuh,J. Leitzig,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552469273,31,1,1,5,9,28u3q82ip96ahymkup01vfxli,1,41.9,93.3,2023-05-21T14:07:17.699Z,2023-05-21T14:07:19Z,4297514963,141,95.1,4297514961,140,32.0,4297514965,212,10.5,4297514959,56,Back,4297514967,213,3.0,,,,,,,,,,c7giuh90mnvajsobobcbx4ley,C. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552469491,32,1,1,5,11,28u3q82ip96ahymkup01vfxli,1,31.6,95,2023-05-21T14:07:19.548Z,2023-05-21T14:07:29Z,4297516125,212,39.7,4297516129,1,,4297516121,140,7.0,4297516123,141,50.7,4297516127,213,4.0,4297516119,56,Back,,,,,,,4r1z04gidueqs684yxeyrq8ve,C. Nevin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552469527,33,1,1,5,20,28u3q82ip96ahymkup01vfxli,1,7.9,49.4,2023-05-21T14:07:28.899Z,2023-05-21T14:07:30Z,4297516301,1,,4297516293,140,27.9,4297516299,213,5.4,4297516291,56,Back,4297516295,141,13.8,4297516297,212,32.0,,,,,,,avud4qv9xovwlr2pxc8fcmiuh,J. Leitzig,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552469717,34,1,1,5,22,28u3q82ip96ahymkup01vfxli,1,27.9,13.8,2023-05-21T14:07:30.067Z,2023-05-21T14:07:39Z,4297517285,56,Back,4297517291,141,47.5,4297517293,212,30.6,4297517289,140,8.6,4297517295,213,2.3,,,,,,,,,,6k1s7y9dnzdpppppdco7bgudx,C. Bott,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552469737,35,1,1,5,30,28u3q82ip96ahymkup01vfxli,0,9.7,46.7,2023-05-21T14:07:38.732Z,2023-05-21T14:07:39Z,4297517405,213,5.8,4297517397,56,Back,4297517401,141,22.1,4297517403,212,33.0,4297517399,140,36.8,4297517407,1,,,,,,,,avud4qv9xovwlr2pxc8fcmiuh,J. Leitzig,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552469837,22,1,1,5,33,cz26xwowfjp8ei14n9z2ac135,0,60.1,81.8,2023-05-21T14:07:41.268Z,2023-05-21T14:07:43Z,4297517943,140,100.0,4297517941,56,Center,4297517949,213,6.2,4297517951,1,,4297517945,141,77.0,4297517947,212,43.1,,,,,,,f1xb9y38jfjmrhgv22svv9sa2,A. Denton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552469843,23,5,1,5,35,cz26xwowfjp8ei14n9z2ac135,0,100.8,76.4,2023-05-21T14:07:43.422Z,2023-05-21T14:07:44Z,4297518067,233,36,4297517973,346,,4297517971,56,Center,,,,,,,,,,,,,,,,f1xb9y38jfjmrhgv22svv9sa2,A. Denton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552469853,36,5,1,5,35,28u3q82ip96ahymkup01vfxli,1,-0.8,23.6,2023-05-21T14:07:43.422Z,2023-05-21T14:40:09Z,4297518011,346,,4297518021,233,23,4297518009,56,Back,,,,,,,,,,,,,,,,c7giuh90mnvajsobobcbx4ley,C. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552470347,37,1,1,5,55,28u3q82ip96ahymkup01vfxli,1,4.2,47.6,2023-05-21T14:08:03.787Z,2023-05-21T14:08:05Z,4297520643,213,0.6,4297520641,212,45.6,4297520649,74,,4297520637,140,40.7,4297520645,1,,4297520633,124,,4297520639,141,83.9,4297520635,56,Back,avud4qv9xovwlr2pxc8fcmiuh,J. Leitzig,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
