id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/8/value,qualifier/11/value,assist,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value
2540231731,6,1,1,0,25,axwnneoekq2f2yq6r1l704y96,1,51.5,67,2023-04-28T18:15:37.252Z,2023-04-28T18:15:39Z,4232388843,213,0.4,4232388823,56,Center,4232388837,212,9.8,4232388819,152,,4232388817,5,,4232388831,141,72.3,4232388827,140,60.2,,,,3u2e56fhs12qok7truspt65zp,A. Mannion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540231771,7,1,1,0,27,axwnneoekq2f2yq6r1l704y96,1,60.5,70,2023-04-28T18:15:39.444Z,2023-04-28T18:15:41Z,4232389021,213,2.2,4232389013,56,Left,4232389017,141,90.2,4232389019,212,16.6,4232389015,140,51.7,,,,,,,,,,9ijnmgmapjcnctich86692tw5,K. Zelem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540231829,8,1,1,0,29,axwnneoekq2f2yq6r1l704y96,1,51.3,90.6,2023-04-28T18:15:41.483Z,2023-04-28T18:15:45Z,4232389343,212,6.1,4232389341,141,85.9,4232389345,213,5.7,4232389339,140,56.3,4232389337,56,Left,,,,,,,,,,2s15k44faiinj3gz5tswtv4d1,H. Blundell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540231839,9,50,1,0,33,axwnneoekq2f2yq6r1l704y96,1,61.2,97.8,2023-04-28T18:15:45.424Z,2023-04-28T18:15:47Z,4232389387,56,Left,4232389389,286,,4232389589,233,6,,,,,,,,,,,,,,,,2a45d0hq84uxfi5t9c65dw7vt,E. Toone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540231861,6,7,1,0,33,8l30dsub3sutr6j3ruvk650xc,1,38.8,2.2,2023-04-28T18:15:45.425Z,2023-04-28T18:15:47Z,4232389505,56,Back,4232389503,167,,4232389569,233,9,4232389507,285,,,,,,,,,,,,,,dzfr9ktjmxqj2eh2xibt7konp,K. Dali,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540231873,7,5,1,0,34,8l30dsub3sutr6j3ruvk650xc,0,36.8,-1.5,2023-04-28T18:15:46.205Z,2023-04-28T19:04:33Z,4232389553,56,Back,4232389555,347,,4232389627,233,10,,,,,,,,,,,,,,,,dzfr9ktjmxqj2eh2xibt7konp,K. Dali,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540231881,10,5,1,0,34,axwnneoekq2f2yq6r1l704y96,1,63.2,101.5,2023-04-28T18:15:46.205Z,2023-04-28T18:15:48Z,4232389573,56,Left,4232389611,233,7,4232389575,347,,,,,,,,,,,,,,,,,2a45d0hq84uxfi5t9c65dw7vt,E. Toone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540231981,11,1,1,0,35,axwnneoekq2f2yq6r1l704y96,1,60.9,100,2023-04-28T18:15:47.351Z,2023-04-28T18:16:22Z,4232390141,213,5.2,4232390139,212,19.6,4232390137,141,75.0,4232392031,210,13,4232390133,56,Center,4232390135,140,69.0,4232390131,107,,,,,2a45d0hq84uxfi5t9c65dw7vt,E. Toone,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540231983,12,13,1,0,40,axwnneoekq2f2yq6r1l704y96,1,79.2,64.3,2023-04-28T18:15:52.628Z,2023-04-28T18:16:22Z,4232392071,137,,4232392091,231,52.3,4232392053,84,,4232390151,22,,4232390153,18,,4232392057,55,11,4232392065,215,,4232392075,153,,5qxvej7pcqqr989sba7k0jv85,A. Russo,,4232392055,29,4232392087,230,98.4,4232392063,103,5.6,4232390613,20,4232390155,56,Center,4232392083,147,42.2,4232392061,102,42.2,4232392079,146,98.1,,,,,,
2540232065,9,10,1,0,41,8l30dsub3sutr6j3ruvk650xc,1,1.5,48.8,2023-04-28T18:15:53.281Z,2023-04-28T18:16:02Z,4232390533,56,Back,4232390525,177,,4232390529,182,,4232390527,179,,4232390531,190,,,,,,,,,,,6bejfvxorcqyawi2fmk2kbco9,H. Hampton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540232059,8,52,1,0,41,8l30dsub3sutr6j3ruvk650xc,1,1.5,48.8,2023-04-28T18:15:53.291Z,2023-04-28T18:16:02Z,,,,,,,,,,,,,,,,,,,,,,,,,6bejfvxorcqyawi2fmk2kbco9,H. Hampton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540231997,13,43,1,0,44,axwnneoekq2f2yq6r1l704y96,1,0,0,2023-04-28T18:15:57.068Z,2023-04-28T18:16:00Z,4232390215,56,Center,4232390217,346,0,4232390327,144,5,,,,,,,,,,,,,,,,5qxvej7pcqqr989sba7k0jv85,A. Russo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540232149,10,1,1,0,56,8l30dsub3sutr6j3ruvk650xc,1,9.5,46.4,2023-04-28T18:16:08.329Z,2023-04-28T18:16:10Z,4232391093,212,41.3,4232391089,140,41.5,4232391087,56,Back,4232391091,141,81.7,4232391095,213,0.6,4232391097,1,,4232391085,199,,4232391123,189,,6bejfvxorcqyawi2fmk2kbco9,H. Hampton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540232227,11,1,1,1,0,8l30dsub3sutr6j3ruvk650xc,1,28.9,83,2023-04-28T18:16:12.410Z,2023-04-28T18:16:15Z,4232391525,56,Back,4232391537,213,3.2,4232391533,212,10.0,4232391529,141,82.1,4232391527,140,19.4,,,,,,,,,,amg2zai9038cdz9uuql3l9rkl,R. Daly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540232255,12,1,1,1,3,8l30dsub3sutr6j3ruvk650xc,1,19,80.8,2023-04-28T18:16:15.560Z,2023-04-28T18:16:18Z,4232391679,56,Back,4232391683,141,53.1,4232391685,212,24.9,4232391681,140,3.5,4232391687,213,4.0,,,,,,,,,,6f8lpm5ckuv4z0tbur533qpxx,D. Turner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540232349,13,1,1,1,6,8l30dsub3sutr6j3ruvk650xc,1,3.1,43.4,2023-04-28T18:16:18.553Z,2023-04-28T18:16:24Z,4232392225,56,Back,4232392233,213,5.9,4232392229,141,32.2,4232392227,140,19.6,4232392231,212,18.9,,,,,,,,,,6bejfvxorcqyawi2fmk2kbco9,H. Hampton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540232383,14,1,1,1,12,8l30dsub3sutr6j3ruvk650xc,1,25.6,13.5,2023-04-28T18:16:24.225Z,2023-04-28T18:16:26Z,4232392427,213,0.1,4232392423,141,15.0,4232392419,56,Back,4232392425,212,17.0,4232392421,140,41.8,,,,,,,,,,9cjjs4piq3t12iltsfon52h91,A. Patten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540232403,15,1,1,1,13,8l30dsub3sutr6j3ruvk650xc,1,42,16.4,2023-04-28T18:16:25.953Z,2023-04-28T18:16:27Z,4232392543,213,2.7,4232392535,56,Back,4232392541,212,10.8,4232392537,140,32.8,4232392539,141,23.4,,,,,,,,,,3f6hkia6zu8xuwasqdz3w759m,L. Blindkilde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540232501,16,1,1,1,15,8l30dsub3sutr6j3ruvk650xc,1,32.8,23.4,2023-04-28T18:16:27.737Z,2023-04-28T18:16:35Z,4232393095,213,1.3,4232393091,141,46.0,4232393089,140,36.8,4232393087,56,Back,4232393093,212,15.9,,,,,,,,,,72urf7pms7afj0t3u8ipk08ut,R. Littlejohn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540232525,17,1,1,1,22,8l30dsub3sutr6j3ruvk650xc,0,36.2,20.6,2023-04-28T18:16:34.913Z,2023-04-28T18:16:36Z,4232393247,1,,4232393235,155,,4232393243,212,51.5,4232393239,140,85.2,4232393237,56,Right,4232393245,213,6.2,4232393241,141,16.4,,,,cs8bo5xvtd2bq7kd91flepwwl,L. Staniforth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540232541,14,49,1,1,25,axwnneoekq2f2yq6r1l704y96,1,15,85.1,2023-04-28T18:16:37.308Z,2023-04-28T18:16:37Z,,,,,,,,,,,,,,,,,,,,,,,,,2s15k44faiinj3gz5tswtv4d1,H. Blundell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540232585,15,1,1,1,25,axwnneoekq2f2yq6r1l704y96,1,12.8,89.6,2023-04-28T18:16:37.951Z,2023-04-28T18:16:40Z,4232393527,213,5.3,4232393519,56,Back,4232393525,212,9.4,4232393521,140,17.5,4232393523,141,77.8,,,,,,,,,,2s15k44faiinj3gz5tswtv4d1,H. Blundell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540232595,16,1,1,1,27,axwnneoekq2f2yq6r1l704y96,0,17.5,77.8,2023-04-28T18:16:40.132Z,2023-04-28T18:16:41Z,4232393571,141,77.9,4232393581,213,0.0,4232393575,212,19.8,4232393567,56,Back,4232393569,140,36.4,,,,,,,,,,3u2e56fhs12qok7truspt65zp,A. Mannion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540232607,18,49,1,1,30,8l30dsub3sutr6j3ruvk650xc,1,59.5,24.3,2023-04-28T18:16:42.417Z,2023-04-28T18:16:42Z,,,,,,,,,,,,,,,,,,,,,,,,,cs8bo5xvtd2bq7kd91flepwwl,L. Staniforth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540232663,19,1,1,1,31,8l30dsub3sutr6j3ruvk650xc,1,59.5,26.8,2023-04-28T18:16:43.377Z,2023-04-28T18:16:46Z,4232393937,213,1.3,4232393933,141,56.6,4232393931,140,64.0,4232393935,212,20.8,4232393929,56,Center,,,,,,,,,,cs8bo5xvtd2bq7kd91flepwwl,L. Staniforth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540232671,20,1,1,1,34,8l30dsub3sutr6j3ruvk650xc,0,63.8,56.6,2023-04-28T18:16:46.866Z,2023-04-28T18:16:47Z,4232393975,213,5.3,4232393969,140,71.3,4232393967,56,Center,4232393971,141,38.3,4232393973,212,14.7,,,,,,,,,,b3i5okqaspq6w7w456ab4cxjp,M. Pacheco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540232665,17,49,1,1,34,axwnneoekq2f2yq6r1l704y96,1,29.3,44.3,2023-04-28T18:16:47.051Z,2023-04-28T18:16:47Z,,,,,,,,,,,,,,,,,,,,,,,,,9ijnmgmapjcnctich86692tw5,K. Zelem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540232789,18,1,1,1,35,axwnneoekq2f2yq6r1l704y96,1,29.3,44.3,2023-04-28T18:16:47.435Z,2023-04-28T18:16:58Z,4232394569,141,28.5,4232394567,140,48.2,4232394571,212,22.6,4232394573,213,5.8,4232394565,56,Back,,,,,,,,,,9ijnmgmapjcnctich86692tw5,K. Zelem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540232817,19,1,1,1,46,axwnneoekq2f2yq6r1l704y96,1,93.8,18,2023-04-28T18:16:58.884Z,2023-04-28T18:17:00Z,4232394693,2,,4232394707,213,1.5,4232394695,155,,4232394697,56,Center,4232394699,140,94.7,4232394705,212,26.9,4232394701,141,57.6,,,,c705ailfiov40xwoysz0ggct1,N. Parris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540232827,20,44,1,1,48,axwnneoekq2f2yq6r1l704y96,1,92.4,60.2,2023-04-28T18:17:00.787Z,2023-04-28T18:17:01Z,4232394763,286,,4232394801,233,21,4232394761,56,Center,,,,,,,,,,,,,,,,2a45d0hq84uxfi5t9c65dw7vt,E. Toone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540232823,21,44,1,1,48,8l30dsub3sutr6j3ruvk650xc,0,7.6,39.8,2023-04-28T18:17:00.788Z,2023-04-28T18:17:01Z,4232394743,56,Back,4232394745,285,,4232394809,233,20,,,,,,,,,,,,,,,,3tz0jq7tbg6u1dm6qlx53u6s5,S. Mayling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540232843,21,1,1,1,49,axwnneoekq2f2yq6r1l704y96,1,94.7,57.6,2023-04-28T18:17:01.404Z,2023-04-28T18:17:02Z,4232394857,56,Center,4232394859,140,92.6,4232394865,213,2.7,4232394861,141,59.0,4232394855,3,,4232394863,212,2.4,,,,,,,2a45d0hq84uxfi5t9c65dw7vt,E. Toone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540232861,22,1,1,1,50,axwnneoekq2f2yq6r1l704y96,0,92.3,59.1,2023-04-28T18:17:02.660Z,2023-04-28T18:17:03Z,4232394941,56,Center,4232394945,140,90.2,4232394959,213,2.4,4232394955,212,3.1,4232394949,141,62.3,,,,,,,,,,5qxvej7pcqqr989sba7k0jv85,A. Russo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540232883,22,61,1,1,51,8l30dsub3sutr6j3ruvk650xc,1,17.3,32.1,2023-04-28T18:17:03.984Z,2023-04-28T18:17:04Z,4232395025,56,Back,,,,,,,,,,,,,,,,,,,,,,3f6hkia6zu8xuwasqdz3w759m,L. Blindkilde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540233013,23,1,1,1,54,axwnneoekq2f2yq6r1l704y96,1,83.4,71.4,2023-04-28T18:17:06.411Z,2023-04-28T18:17:11Z,4232395713,56,Left,4232395719,212,14.8,4232395717,141,92.1,4232395721,213,1.2,4232395715,140,87.9,,,,,,,,,,1haq2mkmbebj3jbt0z2jom4lx,H. Ladd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540233069,24,1,1,1,59,axwnneoekq2f2yq6r1l704y96,1,87.5,92,2023-04-28T18:17:11.276Z,2023-04-28T18:17:30Z,4232396047,213,4.3,4232397175,210,15,4232396043,141,60.3,4232396041,140,77.3,4232396039,56,Center,4232396045,212,24.1,,,,,,,2a45d0hq84uxfi5t9c65dw7vt,E. Toone,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540233075,25,15,1,2,0,axwnneoekq2f2yq6r1l704y96,1,78,57.6,2023-04-28T18:17:12.932Z,2023-04-28T18:17:30Z,4232397211,146,98.9,4232397213,147,51.4,4232397201,55,24,4232397199,29,,4232397207,103,13.3,4232396605,20,,4232397205,102,50.6,4232396071,18,,9ijnmgmapjcnctich86692tw5,K. Zelem,,4232396639,233,4232397197,78,,4232396069,22,,4232397209,215,4232396073,56,Center,,,,,,,,,,24,,,,,
2540233115,24,10,1,2,0,8l30dsub3sutr6j3ruvk650xc,1,2.3,48.2,2023-04-28T18:17:13.032Z,2023-04-28T18:17:23Z,4232396307,182,,4232396309,56,Back,4232396659,233,25,4232396305,180,,4232396303,177,,,,,,,,,,,6bejfvxorcqyawi2fmk2kbco9,H. Hampton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540233111,23,52,1,2,1,8l30dsub3sutr6j3ruvk650xc,1,2.3,48.2,2023-04-28T18:17:13.546Z,2023-04-28T18:17:17Z,,,,,,,,,,,,,,,,,,,,,,,,,6bejfvxorcqyawi2fmk2kbco9,H. Hampton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540233333,25,1,1,2,19,8l30dsub3sutr6j3ruvk650xc,1,6.8,44.9,2023-04-28T18:17:31.233Z,2023-04-28T18:17:35Z,4232397563,123,,4232397575,213,1.1,4232397567,56,Back,4232397569,140,13.5,4232397571,141,66.7,4232397573,212,16.4,,,,,,,6bejfvxorcqyawi2fmk2kbco9,H. Hampton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540233375,26,1,1,2,22,8l30dsub3sutr6j3ruvk650xc,1,15.9,67.8,2023-04-28T18:17:34.913Z,2023-04-28T18:17:37Z,4232397769,212,20.3,4232397771,213,0.2,4232397763,140,34.6,4232397761,56,Back,4232397765,141,75.1,,,,,,,,,,6f8lpm5ckuv4z0tbur533qpxx,D. Turner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540233387,27,1,1,2,24,8l30dsub3sutr6j3ruvk650xc,1,34.5,74.7,2023-04-28T18:17:36.945Z,2023-04-28T18:17:38Z,4232397853,212,8.0,4232397851,141,86.0,4232397855,213,1.9,4232397847,56,Back,4232397849,140,32.3,,,,,,,,,,1dbhha29epjmo8g4xfm5taaj9,J. Nobbs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540233419,28,1,1,2,25,8l30dsub3sutr6j3ruvk650xc,1,32.3,86,2023-04-28T18:17:37.977Z,2023-04-28T18:17:40Z,4232398023,212,8.9,4232398021,141,73.5,4232398025,213,5.0,4232398017,56,Back,4232398019,140,34.9,,,,,,,,,,b3i5okqaspq6w7w456ab4cxjp,M. Pacheco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540233429,29,1,1,2,28,8l30dsub3sutr6j3ruvk650xc,0,35.2,78.8,2023-04-28T18:17:40.512Z,2023-04-28T18:17:43Z,4232398071,212,2.1,4232398221,286,,4232398067,140,36.6,4232398069,141,81.1,4232398217,233,26,4232398073,213,0.8,4232398215,236,,4232398065,56,Back,1dbhha29epjmo8g4xfm5taaj9,J. Nobbs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540233457,26,74,1,2,28,axwnneoekq2f2yq6r1l704y96,1,54.7,7.3,2023-04-28T18:17:40.513Z,2023-04-28T18:31:36Z,4232398203,56,Right,4232398225,233,29,4232398205,285,,,,,,,,,,,,,,,,,c705ailfiov40xwoysz0ggct1,N. Parris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540233473,27,1,1,2,32,axwnneoekq2f2yq6r1l704y96,0,51.2,6.7,2023-04-28T18:17:44.240Z,2023-04-28T18:17:45Z,4232398309,213,0.3,4232398307,212,0.7,4232398325,286,,4232398319,236,,4232398321,233,30,4232398303,140,51.8,4232398305,141,7.0,4232398301,56,Right,4ihrb3uj478vlzrbh94jj1i3t,Ona Batlle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540233467,30,74,1,2,32,8l30dsub3sutr6j3ruvk650xc,1,39,79.4,2023-04-28T18:17:44.241Z,2023-04-28T18:17:45Z,4232398269,56,Back,4232398333,233,27,4232398271,285,,,,,,,,,,,,,,,,,1dbhha29epjmo8g4xfm5taaj9,J. Nobbs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540233571,28,5,1,2,33,axwnneoekq2f2yq6r1l704y96,0,58,-1.6,2023-04-28T18:17:45.716Z,2023-04-28T18:17:54Z,4232398865,233,31,4232398829,347,,4232398827,56,Right,,,,,,,,,,,,,,,,4ihrb3uj478vlzrbh94jj1i3t,Ona Batlle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540233517,31,5,1,2,33,8l30dsub3sutr6j3ruvk650xc,1,42,101.6,2023-04-28T18:17:45.716Z,2023-04-28T19:04:33Z,4232398853,233,28,4232398545,347,,4232398543,56,Back,,,,,,,,,,,,,,,,1dbhha29epjmo8g4xfm5taaj9,J. Nobbs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540233605,32,1,1,2,43,8l30dsub3sutr6j3ruvk650xc,0,39.2,100,2023-04-28T18:17:55.577Z,2023-04-28T18:17:56Z,4232398997,56,Left,4232398999,140,59.6,4232399003,212,23.9,4232399001,141,85.9,4232399005,213,5.8,4232399007,1,,4232398995,107,,,,,b3i5okqaspq6w7w456ab4cxjp,M. Pacheco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
