id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,assist,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,keyPass,qualifier/9/value,qualifier/12/value,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/10/value,qualifier/16/value,qualifier/17/value
2488834713,5,43,1,0,18,28u3q82ip96ahymkup01vfxli,1,0,0,2022-12-03T15:02:00.765Z,2022-12-03T15:02:03Z,3932723709,144,49,,,,,,,,,,,,,,,,,,,,,,2hoa4v8810rmsbi85pfanyfl6,M. Pike,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488834771,6,49,1,0,20,28u3q82ip96ahymkup01vfxli,1,11.6,8.9,2022-12-03T15:02:02.684Z,2022-12-03T15:07:16Z,,,,,,,,,,,,,,,,,,,,,,,,,9bluldps4u93urd4x9p0xk4id,G. Brougham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488834779,7,1,1,0,21,28u3q82ip96ahymkup01vfxli,0,20.8,12.6,2022-12-03T15:02:03.923Z,2022-12-03T15:07:13Z,3932723851,56,Center,3932723855,141,34.0,3932723853,140,66.4,3932723857,212,50.0,3932723861,1,,3932723859,213,0.3,,,,,,,9bluldps4u93urd4x9p0xk4id,G. Brougham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488834783,6,1,1,0,22,spi3g782q7m4evjxn1sv6cfa,1,59.8,71.5,2022-12-03T15:02:04.854Z,2022-12-03T15:02:06Z,3932723881,212,26.2,3932723879,141,66.3,3932723875,56,Back,3932723877,140,35.1,3932723883,213,3.3,,,,,,,,,,amox5xqwe8gybft16wa7qbufp,S. Ingle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488834787,7,49,1,0,23,spi3g782q7m4evjxn1sv6cfa,1,35.1,66.3,2022-12-03T15:02:06.166Z,2022-12-03T15:02:06Z,,,,,,,,,,,,,,,,,,,,,,,,,anghujtc4achyb9mflowgg9n9,M. Bright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488834861,8,1,1,0,25,spi3g782q7m4evjxn1sv6cfa,1,35.1,66.3,2022-12-03T15:02:07.766Z,2022-12-03T15:02:11Z,3932724303,140,39.5,3932724309,213,4.9,3932724301,56,Back,3932724305,141,24.7,3932724307,212,28.7,,,,,,,,,,anghujtc4achyb9mflowgg9n9,M. Bright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488834887,9,1,1,0,29,spi3g782q7m4evjxn1sv6cfa,1,43,19.5,2022-12-03T15:02:11.806Z,2022-12-03T15:02:13Z,3932724493,213,2.4,3932724485,56,Back,3932724487,140,31.1,3932724491,212,16.7,3932724489,141,35.8,,,,,,,,,,c0my4y3kjf7jbbfujj5l8e8yx,N. Charles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488834941,10,1,1,0,31,spi3g782q7m4evjxn1sv6cfa,1,31.1,35.8,2022-12-03T15:02:13.822Z,2022-12-03T15:02:16Z,3932724747,140,39.5,3932724753,213,1.2,3932724745,56,Back,3932724749,141,71.5,3932724751,212,25.8,,,,,,,,,,amox5xqwe8gybft16wa7qbufp,S. Ingle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488835065,11,1,1,0,34,spi3g782q7m4evjxn1sv6cfa,1,39.5,71.5,2022-12-03T15:02:16.902Z,2022-12-03T15:02:23Z,3932725317,140,67.5,3932725315,56,Left,3932725323,213,0.5,3932725325,1,,3932725321,212,32.8,3932725319,141,93.0,,,,,,,eincxi6xa1nrhr9qldtxboyqd,M. Eriksson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488835075,12,1,1,0,41,spi3g782q7m4evjxn1sv6cfa,0,87.3,95.1,2022-12-03T15:02:23.886Z,2022-12-03T15:02:24Z,3932725375,140,87.4,3932725381,213,4.7,3932725379,212,15.7,3932725377,141,72.0,3932725373,56,Center,,,,,,,,,,c0my4y3kjf7jbbfujj5l8e8yx,N. Charles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488835143,8,1,1,0,43,28u3q82ip96ahymkup01vfxli,1,12.3,31.3,2022-12-03T15:02:25.364Z,2022-12-03T15:02:30Z,3932725751,140,41.3,3932725755,212,31.1,3932725757,213,6.1,3932725749,56,Back,3932725753,141,22.1,3932725747,157,,3932725759,1,,,,,9bluldps4u93urd4x9p0xk4id,G. Brougham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488835147,9,49,1,0,47,28u3q82ip96ahymkup01vfxli,1,37.3,26.4,2022-12-03T15:02:30.147Z,2022-12-03T15:02:30Z,,,,,,,,,,,,,,,,,,,,,,,,,c7giuh90mnvajsobobcbx4ley,C. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488835183,10,1,1,0,48,28u3q82ip96ahymkup01vfxli,1,34.9,26.1,2022-12-03T15:02:30.658Z,2022-12-03T15:02:34Z,3932725913,212,17.0,3932725907,56,Back,3932725909,140,20.1,3932725911,141,15.8,3932725915,213,3.6,,,,,,,,,,c7giuh90mnvajsobobcbx4ley,C. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488835219,11,1,1,0,51,28u3q82ip96ahymkup01vfxli,1,21.1,16.1,2022-12-03T15:02:34.051Z,2022-12-03T15:02:36Z,3932726097,140,9.8,3932726101,212,16.9,3932726099,141,33.7,3932726103,213,2.4,3932726095,56,Back,,,,,,,,,,4lfk4hy1a6ig3izoq3mgl9zhl,E. Simon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488835255,12,1,1,0,54,28u3q82ip96ahymkup01vfxli,0,8.5,23,2022-12-03T15:02:36.714Z,2022-12-03T15:02:38Z,3932726299,141,0.0,3932726303,213,5.7,3932726297,140,32.1,3932726293,155,,3932726301,212,29.7,3932726295,56,Back,,,,,,,9bluldps4u93urd4x9p0xk4id,G. Brougham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488835257,13,5,1,0,56,28u3q82ip96ahymkup01vfxli,0,32,-1.1,2022-12-03T15:02:38.422Z,2022-12-03T15:02:44Z,3932726707,233,14,3932726313,56,Back,3932726315,347,,,,,,,,,,,,,,,,,9bluldps4u93urd4x9p0xk4id,G. Brougham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488835335,14,5,1,0,56,spi3g782q7m4evjxn1sv6cfa,1,68,101.1,2022-12-03T15:02:38.422Z,2022-12-03T15:26:20Z,3932726675,347,,3932726689,233,13,3932726673,56,Left,,,,,,,,,,,,,,,,c0my4y3kjf7jbbfujj5l8e8yx,N. Charles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488835401,15,1,1,1,1,spi3g782q7m4evjxn1sv6cfa,1,68.4,100,2022-12-03T15:02:43.576Z,2022-12-03T15:02:47Z,3932726993,107,,3932727003,141,76.7,3932726999,140,68.6,3932727005,212,16.8,3932726995,56,Center,3932727007,213,4.7,,,,,,,c0my4y3kjf7jbbfujj5l8e8yx,N. Charles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488835439,16,1,1,1,5,spi3g782q7m4evjxn1sv6cfa,1,60.6,94.1,2022-12-03T15:02:47.758Z,2022-12-03T15:02:50Z,3932727149,213,3.1,3932727143,140,29.6,3932727151,1,,3932727147,212,32.5,3932727145,141,94.1,3932727141,56,Back,,,,,,,1cfhmihovl78l8osqbo1w9nth,G. Reiten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488835475,17,1,1,1,8,spi3g782q7m4evjxn1sv6cfa,1,29.6,94.1,2022-12-03T15:02:50.566Z,2022-12-03T15:02:54Z,3932727291,141,75.9,3932727289,140,43.0,3932727295,213,5.6,3932727293,212,18.7,3932727287,56,Back,,,,,,,,,,eincxi6xa1nrhr9qldtxboyqd,M. Eriksson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488835483,18,1,1,1,11,spi3g782q7m4evjxn1sv6cfa,1,44.6,68.5,2022-12-03T15:02:54.110Z,2022-12-03T15:02:55Z,3932727371,212,18.3,3932727367,140,62.0,3932727369,141,69.7,3932727373,213,0.0,3932727365,56,Center,,,,,,,,,,amox5xqwe8gybft16wa7qbufp,S. Ingle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488835491,19,1,1,1,13,spi3g782q7m4evjxn1sv6cfa,0,62,69.7,2022-12-03T15:02:55.477Z,2022-12-03T15:02:56Z,3932727419,141,59.3,3932727421,212,9.1,3932727417,140,67.5,3932727423,213,5.4,3932727415,56,Center,,,,,,,,,,1cfhmihovl78l8osqbo1w9nth,G. Reiten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488835551,14,1,1,1,15,28u3q82ip96ahymkup01vfxli,1,34.9,34.2,2022-12-03T15:02:57.891Z,2022-12-03T15:03:00Z,3932727735,212,26.7,3932727731,140,60.3,3932727729,56,Center,3932727737,213,6.3,3932727727,157,,3932727739,1,,3932727733,141,33.1,,,,9bluldps4u93urd4x9p0xk4id,G. Brougham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488835563,15,1,1,1,16,28u3q82ip96ahymkup01vfxli,0,60.3,33.1,2022-12-03T15:02:58.875Z,2022-12-03T15:25:18Z,3932727821,141,53.0,3932727819,140,60.9,3932727825,213,1.5,3932727817,56,Center,3932727815,3,,3932727823,212,13.5,,,,,,,c7giuh90mnvajsobobcbx4ley,C. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488835571,20,1,1,1,17,spi3g782q7m4evjxn1sv6cfa,1,40,67,2022-12-03T15:02:59.878Z,2022-12-03T15:03:03Z,3932727879,140,41.3,3932727885,213,4.9,3932727881,141,55.4,3932727877,56,Back,3932727883,212,8.0,3932727875,3,,,,,,,,eincxi6xa1nrhr9qldtxboyqd,M. Eriksson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488835595,21,1,1,1,21,spi3g782q7m4evjxn1sv6cfa,1,41.8,58.8,2022-12-03T15:03:03.262Z,2022-12-03T15:03:05Z,3932728027,213,4.1,3932728023,141,37.0,3932728025,212,17.9,3932728019,56,Back,3932728021,140,32.3,,,,,,,,,,amox5xqwe8gybft16wa7qbufp,S. Ingle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488835643,22,1,1,1,23,spi3g782q7m4evjxn1sv6cfa,1,32.3,37,2022-12-03T15:03:05.509Z,2022-12-03T15:03:09Z,3932728259,213,6.1,3932728253,140,47.1,3932728257,212,15.7,3932728255,141,33.6,3932728251,56,Back,,,,,,,,,,anghujtc4achyb9mflowgg9n9,M. Bright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488835651,23,1,1,1,27,spi3g782q7m4evjxn1sv6cfa,1,47.1,33.6,2022-12-03T15:03:09.494Z,2022-12-03T15:03:10Z,3932728311,212,10.0,3932728305,56,Back,3932728307,140,40.1,3932728309,141,43.6,3932728313,213,2.4,,,,,,,,,,ek8x7y3jt0xcebttt75qi5exh,J. Fleming,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488835669,24,1,1,1,28,spi3g782q7m4evjxn1sv6cfa,1,40.1,43.6,2022-12-03T15:03:10.366Z,2022-12-03T15:03:12Z,3932728387,141,34.6,3932728385,140,29.2,3932728381,56,Back,3932728389,212,13.0,3932728391,213,3.6,,,,,,,,,,amox5xqwe8gybft16wa7qbufp,S. Ingle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488835691,25,1,1,1,29,spi3g782q7m4evjxn1sv6cfa,1,29.2,34.6,2022-12-03T15:03:12.006Z,2022-12-03T15:03:14Z,3932728515,141,68.7,3932728511,56,Back,3932728519,213,1.4,3932728513,140,33.7,3932728517,212,23.7,,,,,,,,,,anghujtc4achyb9mflowgg9n9,M. Bright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488835745,26,1,1,1,32,spi3g782q7m4evjxn1sv6cfa,0,33.7,68.8,2022-12-03T15:03:14.349Z,2022-12-03T15:03:17Z,3932728827,140,86.6,3932728833,212,55.9,3932728821,56,Center,3932728831,141,59.3,3932728835,213,6.2,3932728837,1,,3932728817,155,,,,,eincxi6xa1nrhr9qldtxboyqd,M. Eriksson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488835921,16,1,1,1,43,28u3q82ip96ahymkup01vfxli,1,12.8,42.2,2022-12-03T15:03:26.075Z,2022-12-03T15:03:28Z,3932729467,212,27.7,3932729463,140,24.1,3932729469,213,1.1,3932729461,56,Back,3932729465,141,79.0,,,,,,,,,,7n8jink50lk1tivoqpe57h32t,D. Lambourne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488835935,17,1,1,1,45,28u3q82ip96ahymkup01vfxli,1,24.1,79,2022-12-03T15:03:28.075Z,2022-12-03T15:03:29Z,3932729555,212,27.2,3932729549,140,9.7,3932729557,213,4.1,3932729545,56,Back,3932729553,141,45.8,,,,,,,,,,d3qtg5xhiwe3zamb4mh50whjp,S. Howard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488836019,18,1,1,1,47,28u3q82ip96ahymkup01vfxli,1,13,47.3,2022-12-03T15:03:29.699Z,2022-12-03T15:03:36Z,3932730023,56,Back,3932730031,213,1.4,3932730029,212,27.8,3932730027,141,87.8,3932730025,140,16.3,,,,,,,,,,7n8jink50lk1tivoqpe57h32t,D. Lambourne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488836031,19,1,1,1,54,28u3q82ip96ahymkup01vfxli,0,36.9,89.4,2022-12-03T15:03:36.395Z,2022-12-03T15:03:37Z,3932730101,141,100.0,3932730097,56,Left,3932730095,155,,3932730113,1,,3932730107,213,0.2,3932730099,140,72.2,3932730103,212,37.8,,,,d3qtg5xhiwe3zamb4mh50whjp,S. Howard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488836037,20,43,1,1,55,28u3q82ip96ahymkup01vfxli,1,0,0,2022-12-03T15:03:37.893Z,2022-12-03T15:03:56Z,3932731481,144,5,3932730131,347,0,3932730129,56,Left,,,,,,,,,,,,,,,,d3qtg5xhiwe3zamb4mh50whjp,S. Howard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488836045,21,1,1,1,56,28u3q82ip96ahymkup01vfxli,0,72.4,97.5,2022-12-03T15:03:38.627Z,2022-12-03T16:56:23Z,3932730173,141,74.8,3932730167,3,,3932730177,213,5.0,3932730171,140,76.5,3932730175,212,16.0,3932730169,56,Center,,,,,,,c7giuh90mnvajsobobcbx4ley,C. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488836079,27,1,1,1,58,spi3g782q7m4evjxn1sv6cfa,0,38.1,27,2022-12-03T15:03:40.470Z,2022-12-03T15:03:41Z,3932730353,56,Back,3932730357,141,9.4,3932730359,212,13.3,3932730361,213,5.2,3932730355,140,43.6,,,,,,,,,,anghujtc4achyb9mflowgg9n9,M. Bright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488836203,22,1,1,2,1,28u3q82ip96ahymkup01vfxli,1,73.6,88.6,2022-12-03T15:03:43.955Z,2022-12-03T15:03:50Z,3932730961,213,4.7,3932730959,212,13.7,3932730953,56,Center,3932730957,141,68.4,3932730955,140,73.1,,,,,,,,,,1ct6g590mpcg14jw94v4g2tm2,M. Goodwin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488836237,23,1,1,2,2,28u3q82ip96ahymkup01vfxli,0,86.2,83.9,2022-12-03T15:03:44.786Z,2022-12-03T15:07:04Z,3932731167,213,1.0,3932731163,141,100.0,3932731165,212,14.7,3932731159,56,Left,3932731161,140,94.1,,,,,,,,,,c7giuh90mnvajsobobcbx4ley,C. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488836245,24,5,1,2,7,28u3q82ip96ahymkup01vfxli,0,91.8,101.4,2022-12-03T15:03:50.157Z,2022-12-03T15:26:20Z,3932731883,233,28,3932731195,347,,3932731193,56,Left,,,,,,,,,,,,,,,,c7giuh90mnvajsobobcbx4ley,C. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488836391,28,5,1,2,7,spi3g782q7m4evjxn1sv6cfa,1,8.2,-1.4,2022-12-03T15:03:50.157Z,2022-12-03T15:04:04Z,3932731775,56,Back,3932731823,233,24,3932731777,347,,,,,,,,,,,,,,,,,6ypmyozp8zmq4tk36n49oz5xx,È. Périsset,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488836555,29,1,1,2,30,spi3g782q7m4evjxn1sv6cfa,1,10.4,0,2022-12-03T15:04:13.045Z,2022-12-03T15:04:13Z,3932732569,212,12.7,3932732563,56,Back,3932732567,141,14.3,3932732571,213,1.0,3932732565,140,17.2,3932732561,107,,,,,,,,6ypmyozp8zmq4tk36n49oz5xx,È. Périsset,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488836573,30,1,1,2,31,spi3g782q7m4evjxn1sv6cfa,1,17.2,14.3,2022-12-03T15:04:13.749Z,2022-12-03T15:04:15Z,3932732657,141,4.1,3932732653,140,15.9,3932732661,213,4.5,3932732649,56,Back,3932732659,212,7.1,,,,,,,,,,1cfhmihovl78l8osqbo1w9nth,G. Reiten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488836609,31,1,1,2,33,spi3g782q7m4evjxn1sv6cfa,0,15.9,4.1,2022-12-03T15:04:15.341Z,2022-12-03T15:04:22Z,3932732877,1,,3932732875,213,0.0,3932732869,140,36.4,3932732871,141,4.9,3932732865,157,,3932732873,212,21.5,3932732867,56,Back,,,,amox5xqwe8gybft16wa7qbufp,S. Ingle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488836597,25,44,1,2,34,28u3q82ip96ahymkup01vfxli,1,78,86.6,2022-12-03T15:04:16.843Z,2022-12-03T15:04:21Z,3932732787,286,,3932732785,56,Left,3932733083,233,33,,,,,,,,,,,,,,,,1ct6g590mpcg14jw94v4g2tm2,M. Goodwin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488836651,33,44,1,2,34,spi3g782q7m4evjxn1sv6cfa,0,22,13.4,2022-12-03T15:04:16.844Z,2022-12-03T15:04:22Z,3932733123,233,25,3932733055,56,Back,3932733057,285,,,,,,,,,,,,,,,,,6ypmyozp8zmq4tk36n49oz5xx,È. Périsset,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488836599,26,1,1,2,35,28u3q82ip96ahymkup01vfxli,0,86.9,91.5,2022-12-03T15:04:17.290Z,2022-12-03T15:04:17Z,3932732789,3,,3932732795,141,91.1,3932732791,56,Left,3932732799,213,3.2,3932732797,212,14.2,3932732793,140,73.4,,,,,,,1ct6g590mpcg14jw94v4g2tm2,M. Goodwin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488836641,32,1,1,2,36,spi3g782q7m4evjxn1sv6cfa,0,30.9,8.8,2022-12-03T15:04:18.293Z,2022-12-03T15:04:21Z,3932733011,140,12.9,3932733015,212,22.5,3932733017,213,2.6,3932733009,56,Back,3932733013,141,26.8,,,,,,,,,,2m6wew2746q1xsoio3703t8t1,J. Rytting Kaneryd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
