id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,keyPass,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/8/value,assist,qualifier/11/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/14/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/9/value,qualifier/13/value
2482506109,11,5,1,0,38,dcdnoyf6kzhj46iyfm7xq43fy,0,37.3,-1.1,2022-11-06T15:01:47.786Z,2022-11-06T15:01:52Z,3899544963,56,Back,3899544965,347,,3899545153,233,6,,,,,,,,,,,,,,,,an1ovi7c16xed4jqub6oxgclx,V. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482506259,7,1,1,0,52,cz26xwowfjp8ei14n9z2ac135,1,63.8,100,2022-11-06T15:02:02.058Z,2022-11-06T15:02:05Z,3899545853,213,5.7,3899545849,141,88.1,3899545847,140,75.7,3899545845,56,Left,3899545851,212,15.2,3899545843,107,,,,,,,,dfodeak21qhzgxr7qs85f3vf9,K. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482506265,8,44,1,0,55,cz26xwowfjp8ei14n9z2ac135,1,74.2,87.9,2022-11-06T15:02:05.017Z,2022-11-06T15:02:06Z,3899545867,56,Left,3899545869,286,,3899545957,233,12,,,,,,,,,,,,,,,,9ov9x5gap2t34kv8clhwjqvh1,D. Brynjarsdóttir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482506269,12,44,1,0,55,dcdnoyf6kzhj46iyfm7xq43fy,0,25.8,12.1,2022-11-06T15:02:05.018Z,2022-11-06T15:02:06Z,3899545979,233,8,3899545887,56,Back,3899545891,285,,,,,,,,,,,,,,,,,5ye5h1o9ndhfeqdi8mh4f9une,K. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482506277,9,1,1,0,55,cz26xwowfjp8ei14n9z2ac135,0,75.7,88.1,2022-11-06T15:02:05.305Z,2022-11-06T15:02:05Z,3899545917,140,78.6,3899545921,212,3.6,3899545919,141,85.3,3899545911,3,,3899545923,213,5.7,3899545915,56,Left,3899545913,168,,,,,9ov9x5gap2t34kv8clhwjqvh1,D. Brynjarsdóttir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482506337,13,8,1,0,57,dcdnoyf6kzhj46iyfm7xq43fy,1,20.4,14,2022-11-06T15:02:07.025Z,2022-11-06T15:02:23Z,3899546375,56,Back,,,,,,,,,,,,,,,,,,,,,,a1654m0k2rptsqkxj96s955n9,K. Green,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482506353,10,5,1,0,58,cz26xwowfjp8ei14n9z2ac135,1,77.6,101.2,2022-11-06T15:02:07.753Z,2022-11-06T15:02:13Z,3899546421,347,,3899546459,233,14,3899546417,56,Left,,,,,,,,,,,,,,,,9ov9x5gap2t34kv8clhwjqvh1,D. Brynjarsdóttir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482506341,14,5,1,0,58,dcdnoyf6kzhj46iyfm7xq43fy,0,22.4,-1.2,2022-11-06T15:02:07.753Z,2022-11-06T16:15:25Z,3899546471,233,10,3899546377,56,Back,3899546379,347,,,,,,,,,,,,,,,,,a1654m0k2rptsqkxj96s955n9,K. Green,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482506401,11,1,1,1,3,cz26xwowfjp8ei14n9z2ac135,1,81.3,100,2022-11-06T15:02:13.257Z,2022-11-06T15:02:17Z,3899546633,141,88.6,3899546629,56,Left,3899546635,212,8.5,3899546631,140,81.6,3899546637,213,4.7,3899546627,107,,,,,,,,dfodeak21qhzgxr7qs85f3vf9,K. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482506413,12,1,1,1,7,cz26xwowfjp8ei14n9z2ac135,1,79.9,88.6,2022-11-06T15:02:17.241Z,2022-11-06T15:02:25Z,3899546685,141,94.1,3899546691,213,1.3,3899546677,56,Left,3899546681,140,80.8,3899546687,212,3.9,,,,,,,,,,cvuaoz9c41od4r0j3sajszsut,K. Longhurst,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482506441,13,1,1,1,8,cz26xwowfjp8ei14n9z2ac135,1,80.8,94.1,2022-11-06T15:02:18.057Z,2022-11-06T15:02:21Z,3899546857,213,3.3,3899546851,140,72.8,3899546855,212,8.5,3899546853,141,92.3,3899546849,56,Left,,,,,,,,,,dfodeak21qhzgxr7qs85f3vf9,K. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482506481,14,1,1,1,11,cz26xwowfjp8ei14n9z2ac135,1,63.9,82.3,2022-11-06T15:02:20.970Z,2022-11-06T15:02:25Z,3899547109,212,25.2,3899547105,140,40.5,3899547103,56,Back,3899547111,213,2.9,3899547107,141,90.6,,,,,,,,,,3fta0gg3ghja3x9ouubjjfzl5,H. Hayashi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482506497,15,3,1,1,17,cz26xwowfjp8ei14n9z2ac135,0,55.1,85,2022-11-06T15:02:27.273Z,2022-11-06T15:02:30Z,3899547245,56,Left,3899547247,286,,3899547335,233,15,,,,,,,,,,,,,,,,emo8wffj0agou65ijs2seiaqd,A. Stringer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482506507,15,7,1,1,17,dcdnoyf6kzhj46iyfm7xq43fy,0,44.9,15,2022-11-06T15:02:27.274Z,2022-11-06T15:02:29Z,3899547303,56,Back,3899547307,285,,3899547329,233,15,,,,,,,,,,,,,,,,1yyfd17df158m5eymkechszpx,Lee Geum-Min,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482506531,16,1,1,1,20,cz26xwowfjp8ei14n9z2ac135,0,46.5,96.2,2022-11-06T15:02:29.609Z,2022-11-06T15:02:32Z,3899547447,213,6.2,3899547437,141,95.4,3899547577,236,,3899547429,56,Left,3899547433,140,53.1,3899547443,212,7.0,3899547583,286,,3899547579,233,16,emo8wffj0agou65ijs2seiaqd,A. Stringer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482506545,16,74,1,1,20,dcdnoyf6kzhj46iyfm7xq43fy,1,47.2,5.5,2022-11-06T15:02:29.610Z,2022-11-06T15:19:57Z,3899547505,56,Back,3899547589,233,16,3899547507,285,,,,,,,,,,,,,,,,,1yyfd17df158m5eymkechszpx,Lee Geum-Min,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482506579,17,12,1,1,23,cz26xwowfjp8ei14n9z2ac135,1,26.2,96.3,2022-11-06T15:02:33.321Z,2022-11-06T15:02:40Z,3899547707,140,22.7,3899548161,233,17,3899547709,141,90.2,3899547713,213,4.0,3899548159,397,,3899547705,56,Back,3899547711,212,5.5,,,,emo8wffj0agou65ijs2seiaqd,A. Stringer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482506597,17,74,1,1,23,dcdnoyf6kzhj46iyfm7xq43fy,1,62.3,8.3,2022-11-06T15:02:33.322Z,2022-11-06T15:02:40Z,3899547781,56,Right,3899547783,285,,3899548165,233,17,3899548111,397,,,,,,,,,,,,,,da8ymxqy00lunda8tq9oltuj9,D. Carter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482506625,18,5,1,1,25,dcdnoyf6kzhj46iyfm7xq43fy,0,65.3,-1.4,2022-11-06T15:02:34.650Z,2022-11-06T16:15:25Z,3899547915,347,,3899547913,56,Right,3899548567,233,18,,,,,,,,,,,,,,,,da8ymxqy00lunda8tq9oltuj9,D. Carter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482506757,18,5,1,1,25,cz26xwowfjp8ei14n9z2ac135,1,34.7,101.4,2022-11-06T15:02:34.650Z,2022-11-06T15:02:47Z,3899548509,347,,3899548541,233,18,3899548507,56,Back,,,,,,,,,,,,,,,,emo8wffj0agou65ijs2seiaqd,A. Stringer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482506787,19,1,1,1,37,cz26xwowfjp8ei14n9z2ac135,0,29.6,100,2022-11-06T15:02:46.907Z,2022-11-06T15:02:49Z,3899548665,141,93.2,3899548659,107,,3899548663,140,62.8,3899548671,1,,3899548667,212,35.4,3899548669,213,6.1,3899548661,56,Left,,,,dfodeak21qhzgxr7qs85f3vf9,K. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482506799,19,1,1,1,39,dcdnoyf6kzhj46iyfm7xq43fy,0,34.8,5.9,2022-11-06T15:02:49.269Z,2022-11-06T15:02:50Z,3899548769,140,65.1,3899548771,141,7.4,3899548775,213,0.0,3899548773,212,31.8,3899548765,157,,3899548777,1,,3899548767,56,Right,,,,an1ovi7c16xed4jqub6oxgclx,V. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482506819,20,12,1,1,42,cz26xwowfjp8ei14n9z2ac135,1,35.2,90.2,2022-11-06T15:02:51.513Z,2022-11-06T15:02:53Z,3899548871,140,43.3,3899548869,56,Back,3899548875,212,11.7,3899548873,141,100.0,3899548973,15,,3899548877,213,0.8,3899548923,167,,,,,emo8wffj0agou65ijs2seiaqd,A. Stringer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482506911,20,5,1,1,42,dcdnoyf6kzhj46iyfm7xq43fy,1,54.4,-2,2022-11-06T15:02:52.139Z,2022-11-06T16:15:26Z,3899549361,56,Right,3899549389,233,21,3899549363,347,,,,,,,,,,,,,,,,,an1ovi7c16xed4jqub6oxgclx,V. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482506823,21,5,1,1,42,cz26xwowfjp8ei14n9z2ac135,0,45.6,102,2022-11-06T15:02:52.139Z,2022-11-06T15:03:00Z,3899548893,347,,3899549419,233,20,3899548891,56,Back,,,,,,,,,,,,,,,,emo8wffj0agou65ijs2seiaqd,A. Stringer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482506949,21,1,1,1,50,dcdnoyf6kzhj46iyfm7xq43fy,1,49,0,2022-11-06T15:02:59.552Z,2022-11-06T15:03:02Z,3899549565,212,12.1,3899549559,56,Right,3899549563,141,14.6,3899549567,213,1.1,3899549555,107,,3899549561,140,53.7,,,,,,,a1654m0k2rptsqkxj96s955n9,K. Green,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482506989,22,1,1,1,52,dcdnoyf6kzhj46iyfm7xq43fy,1,49.6,10.6,2022-11-06T15:03:02.104Z,2022-11-06T15:03:04Z,3899549747,140,28.3,3899549745,56,Back,3899549751,212,22.4,3899549753,213,3.1,3899549749,141,10.9,,,,,,,,,,1yyfd17df158m5eymkechszpx,Lee Geum-Min,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482507041,23,1,1,1,54,dcdnoyf6kzhj46iyfm7xq43fy,1,26.6,11.9,2022-11-06T15:03:03.960Z,2022-11-06T15:03:08Z,3899550085,141,47.8,3899550083,140,14.9,3899550087,212,27.3,3899550089,213,2.0,3899550081,56,Back,,,,,,,,,,an1ovi7c16xed4jqub6oxgclx,V. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482507085,24,1,1,1,58,dcdnoyf6kzhj46iyfm7xq43fy,1,17.8,46,2022-11-06T15:03:08.303Z,2022-11-06T15:03:19Z,3899550323,212,18.7,3899550317,56,Back,3899550325,213,1.5,3899550321,141,73.3,3899550319,140,19.8,,,,,,,,,,czz8zqjv03gdbbxiadp90pq6t,M. Walsh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482507117,25,1,1,2,2,dcdnoyf6kzhj46iyfm7xq43fy,1,12.4,76.6,2022-11-06T15:03:11.783Z,2022-11-06T15:03:14Z,3899550467,213,4.0,3899550461,140,4.3,3899550463,141,62.4,3899550465,212,12.9,3899550459,56,Back,,,,,,,,,,7b1gryih37fohrff85f13o4ph,E. Kullberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482507159,26,1,1,2,4,dcdnoyf6kzhj46iyfm7xq43fy,1,4.3,62.4,2022-11-06T15:03:14.024Z,2022-11-06T15:03:16Z,3899550659,141,95.3,3899550663,213,0.8,3899550657,140,25.7,3899550655,56,Back,3899550653,155,,3899550661,212,31.7,,,,,,,czz8zqjv03gdbbxiadp90pq6t,M. Walsh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482507163,27,61,1,2,6,dcdnoyf6kzhj46iyfm7xq43fy,0,25.7,95.3,2022-11-06T15:03:15.760Z,2022-11-06T15:03:23Z,3899550683,56,Back,,,,,,,,,,,,,,,,,,,,,,8lf62k2iwmb23gywex08s6m09,P. Pattinson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482507243,22,5,1,2,7,cz26xwowfjp8ei14n9z2ac135,1,74.5,-1.8,2022-11-06T15:03:17.289Z,2022-11-06T15:03:22Z,3899551089,233,28,3899551085,56,Right,3899551087,347,,,,,,,,,,,,,,,,,e93vn46w6kk9xwdb8forgzil1,V. Asseyi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482507173,28,5,1,2,7,dcdnoyf6kzhj46iyfm7xq43fy,0,25.5,101.8,2022-11-06T15:03:17.289Z,2022-11-06T16:15:26Z,3899550733,56,Back,3899551099,233,22,3899550737,347,,,,,,,,,,,,,,,,,8lf62k2iwmb23gywex08s6m09,P. Pattinson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482507277,23,1,1,2,13,cz26xwowfjp8ei14n9z2ac135,1,76.2,0,2022-11-06T15:03:22.409Z,2022-11-06T15:03:25Z,3899551261,141,8.6,3899551255,107,,3899551257,56,Right,3899551263,212,13.1,3899551259,140,65.7,3899551265,213,2.6,,,,,,,7mdnewy67dddv3ahqw1qhbx05,R. Shimizu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482507301,24,1,1,2,15,cz26xwowfjp8ei14n9z2ac135,1,65.1,10.4,2022-11-06T15:03:24.905Z,2022-11-06T15:03:26Z,3899551413,56,Right,3899551415,140,74.4,3899551419,212,9.8,3899551417,141,11.0,3899551421,213,0.0,,,,,,,,,,9ov9x5gap2t34kv8clhwjqvh1,D. Brynjarsdóttir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482507315,25,1,1,2,16,cz26xwowfjp8ei14n9z2ac135,1,74.4,11,2022-11-06T15:03:25.977Z,2022-11-06T15:03:27Z,3899551479,212,3.6,3899551477,141,5.8,3899551473,56,Right,3899551475,140,73.8,3899551481,213,4.5,,,,,,,,,,emo8wffj0agou65ijs2seiaqd,A. Stringer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482507349,26,1,1,2,17,cz26xwowfjp8ei14n9z2ac135,1,73.8,5.8,2022-11-06T15:03:27.033Z,2022-11-06T15:03:29Z,3899551723,213,2.8,3899551717,212,10.3,3899551715,141,11.4,3899551705,56,Right,3899551711,140,64.7,,,,,,,,,,7mdnewy67dddv3ahqw1qhbx05,R. Shimizu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482507359,27,1,1,2,19,cz26xwowfjp8ei14n9z2ac135,0,64.7,11.4,2022-11-06T15:03:28.985Z,2022-11-06T15:03:29Z,3899551761,56,Right,3899551769,213,0.1,3899551763,140,78.5,3899551759,155,,3899551765,141,14.1,3899551767,212,14.6,,,,,,,230r9tcwg89z5b9kxdqwi336d,G. Fisk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482507353,29,8,1,2,19,dcdnoyf6kzhj46iyfm7xq43fy,1,20.4,72.6,2022-11-06T15:03:29.159Z,2022-11-06T15:03:29Z,3899551733,56,Back,,,,,,,,,,,,,,,,,,,,,,7b1gryih37fohrff85f13o4ph,E. Kullberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482507421,28,1,1,2,21,cz26xwowfjp8ei14n9z2ac135,1,73,14,2022-11-06T15:03:31.129Z,2022-11-06T15:03:33Z,3899552091,56,Center,3899552099,213,0.6,3899552097,212,9.5,3899552093,140,80.6,3899552095,141,21.5,,,,,,,,,,emo8wffj0agou65ijs2seiaqd,A. Stringer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482507445,29,1,1,2,23,cz26xwowfjp8ei14n9z2ac135,1,78.3,25.6,2022-11-06T15:03:33.257Z,2022-11-06T15:03:35Z,3899552243,56,Center,3899552245,140,84.6,3899552251,213,1.1,3899552247,141,44.3,3899552249,212,14.3,,,,,,,,,,e93vn46w6kk9xwdb8forgzil1,V. Asseyi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482507449,30,61,1,2,25,cz26xwowfjp8ei14n9z2ac135,0,84.6,44.3,2022-11-06T15:03:35.049Z,2022-11-06T15:03:35Z,3899552257,56,Center,,,,,,,,,,,,,,,,,,,,,,9ov9x5gap2t34kv8clhwjqvh1,D. Brynjarsdóttir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482507467,30,49,1,2,26,dcdnoyf6kzhj46iyfm7xq43fy,1,8.8,57.3,2022-11-06T15:03:36.235Z,2022-11-06T15:03:36Z,,,,,,,,,,,,,,,,,,,,,,,,,a1654m0k2rptsqkxj96s955n9,K. Green,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
