id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/13/value,qualifier/14/value,qualifier/10/value,qualifier/15/value,assist
2543967241,7,1,1,0,14,28u3q82ip96ahymkup01vfxli,1,64.4,57.8,2023-05-05T18:30:25.077Z,2023-05-05T18:30:26Z,4252282541,212,28.5,4252282535,56,Back,4252282539,141,52.1,4252282543,213,3.3,4252282537,140,37.5,,,,,,,,,,3km1u2mw1tkioh2mucow7d1pl,S. Tierney,,,,,,,,,,,,,,,,,,,,,,,,,,
2543967275,8,1,1,0,15,28u3q82ip96ahymkup01vfxli,1,38.2,51.3,2023-05-05T18:30:26.205Z,2023-05-06T16:49:11Z,4252282699,141,50.9,4252282701,212,7.8,4252282697,140,45.6,4252282695,56,Back,4252282703,213,6.2,,,,,,,,,,d3qtg5xhiwe3zamb4mh50whjp,S. Howard,,,,,,,,,,,,,,,,,,,,,,,,,,
2543967303,9,1,1,0,17,28u3q82ip96ahymkup01vfxli,1,46.6,48.9,2023-05-05T18:30:28.494Z,2023-05-06T16:49:15Z,4252282833,140,16.4,4252282837,212,31.7,4252282839,213,3.2,4252282835,141,47.0,4252282831,56,Back,,,,,,,,,,9mfotw533oa5qs1muu2z8t8lx,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
2543967397,10,1,1,0,23,28u3q82ip96ahymkup01vfxli,1,15.8,44.6,2023-05-05T18:30:34.645Z,2023-05-05T18:30:39Z,4252283317,56,Back,4252283319,140,25.1,4252283321,141,56.3,4252283323,212,12.6,4252283325,213,0.7,,,,,,,,,,avud4qv9xovwlr2pxc8fcmiuh,J. Leitzig,,,,,,,,,,,,,,,,,,,,,,,,,,
2543967469,11,1,1,0,28,28u3q82ip96ahymkup01vfxli,1,24.6,59.1,2023-05-05T18:30:38.973Z,2023-05-05T18:30:46Z,4252283675,140,10.6,4252283679,141,49.4,4252283673,56,Back,4252283683,212,16.1,4252283685,213,3.6,,,,,,,,,,60q198d41n3y887jeiezr850q,R. Mace,,,,,,,,,,,,,,,,,,,,,,,,,,
2543967499,12,1,1,0,35,28u3q82ip96ahymkup01vfxli,1,8.8,44.3,2023-05-05T18:30:46.445Z,2023-05-06T16:49:36Z,4252283819,1,,4252283807,155,,4252283815,212,40.7,4252283813,141,92.7,4252283817,213,0.9,4252283809,56,Back,4252283811,140,31.6,,,,avud4qv9xovwlr2pxc8fcmiuh,J. Leitzig,,,,,,,,,,,,,,,,,,,,,,,,,,
2543967521,13,1,1,0,37,28u3q82ip96ahymkup01vfxli,0,31.1,89.6,2023-05-05T18:30:48.661Z,2023-05-06T16:49:51Z,4252283923,213,6.0,4252283925,1,,4252283915,56,Center,4252283921,212,32.2,4252283917,140,60.6,4252283919,141,76.7,,,,,,,8hmqpyniap0whyfhco0dhp3v9,A. Plumptre,,,,,,,,,,,,,,,,,,,,,,,,,,
2543967501,5,49,1,0,37,5rurqie3qt1qav9ir5mkqinn,1,41,29.5,2023-05-05T18:30:48.771Z,2023-05-05T18:30:48Z,,,,,,,,,,,,,,,,,,,,,,,,,bd1752qgxbodnsgdus42fc99l,L. Wubben-Moy,,,,,,,,,,,,,,,,,,,,,,,,,,
2543967553,6,1,1,0,38,5rurqie3qt1qav9ir5mkqinn,1,43.4,30.1,2023-05-05T18:30:49.380Z,2023-05-05T18:30:52Z,4252284059,140,42.8,4252284063,212,8.6,4252284065,213,1.6,4252284057,56,Back,4252284061,141,42.7,,,,,,,,,,bd1752qgxbodnsgdus42fc99l,L. Wubben-Moy,,,,,,,,,,,,,,,,,,,,,,,,,,
2543967589,7,1,1,0,42,5rurqie3qt1qav9ir5mkqinn,0,49.1,41.5,2023-05-05T18:30:52.859Z,2023-05-05T18:30:56Z,4252284251,213,0.1,4252284245,140,73.4,4252284249,212,25.6,4252284243,56,Center,4252284247,141,44.0,,,,,,,,,,e8ivbfq0irn8f2p8krhkikzx1,L. Wälti,,,,,,,,,,,,,,,,,,,,,,,,,,
2543967605,14,8,1,0,45,28u3q82ip96ahymkup01vfxli,1,23.6,56.3,2023-05-05T18:30:56.138Z,2023-05-06T16:50:20Z,4255138539,385,,4252284317,56,Back,,,,,,,,,,,,,,,,,,,d3qtg5xhiwe3zamb4mh50whjp,S. Howard,,,,,,,,,,,,,,,,,,,,,,,,,,
2543967597,8,61,1,0,46,5rurqie3qt1qav9ir5mkqinn,1,73.4,45.4,2023-05-05T18:30:57.759Z,2023-05-06T16:50:14Z,4252284287,56,Center,,,,,,,,,,,,,,,,,,,,,,ec1vrqeqni3lmibeazgq62eol,S. Blackstenius,,,,,,,,,,,,,,,,,,,,,,,,,,
2544013029,427,49,1,0,47,28u3q82ip96ahymkup01vfxli,1,22,81.8,2023-05-05T18:30:57.808Z,2023-05-05T19:23:22Z,,,,,,,,,,,,,,,,,,,,,,,,,60q198d41n3y887jeiezr850q,R. Mace,,,,,,,,,,,,,,,,,,,,,,,,,,
2543967677,15,61,1,0,49,28u3q82ip96ahymkup01vfxli,0,20.5,79.6,2023-05-05T18:31:00.165Z,2023-05-05T18:31:17Z,4252284665,56,Back,,,,,,,,,,,,,,,,,,,,,,60q198d41n3y887jeiezr850q,R. Mace,,,,,,,,,,,,,,,,,,,,,,,,,,
2543968507,30,3,1,0,51,5rurqie3qt1qav9ir5mkqinn,0,84.4,12.8,2023-05-05T18:31:01.932Z,2023-05-06T16:50:43Z,4252288967,56,Right,4252288969,286,,4252289249,233,16,4255139353,464,,,,,,,,,,,,,,6ywketcafnc6x3tncvohzesx5,V. Pelova,,,,,,,,,,,,,,,,,,,,,,,,,,
2543967751,16,7,1,0,51,28u3q82ip96ahymkup01vfxli,1,15.6,87.2,2023-05-05T18:31:01.933Z,2023-05-06T16:50:46Z,4255139439,385,,4252289239,233,30,4252285027,285,,4252285023,56,Back,4252285019,167,,,,,,,,,,,60q198d41n3y887jeiezr850q,R. Mace,,,,,,,,,,,,,,,,,,,,,,,,,,
2543967771,9,5,1,0,53,5rurqie3qt1qav9ir5mkqinn,1,87.5,-1.6,2023-05-05T18:31:04.027Z,2023-05-05T18:31:09Z,4252285129,233,17,4252285127,347,,4252285125,56,Right,,,,,,,,,,,,,,,,6ywketcafnc6x3tncvohzesx5,V. Pelova,,,,,,,,,,,,,,,,,,,,,,,,,,
2543967755,17,5,1,0,53,28u3q82ip96ahymkup01vfxli,0,12.5,101.6,2023-05-05T18:31:04.027Z,2023-05-05T18:39:21Z,4252285137,233,9,4252285059,56,Back,4252285061,347,,,,,,,,,,,,,,,,,60q198d41n3y887jeiezr850q,R. Mace,,,,,,,,,,,,,,,,,,,,,,,,,,
2543967789,10,1,1,0,58,5rurqie3qt1qav9ir5mkqinn,1,77.1,0,2023-05-05T18:31:08.931Z,2023-05-05T18:31:10Z,4252285241,140,55.4,4252285245,212,25.5,4252285239,56,Right,4252285247,213,2.7,4252285243,141,14.9,4252285249,1,,4252285237,107,,,,,8jooatan3cxd38v2jyf23pot1,N. Maritz,,,,,,,,,,,,,,,,,,,,,,,,,,
2543967819,11,1,1,0,59,5rurqie3qt1qav9ir5mkqinn,1,65.8,7.5,2023-05-05T18:31:10.523Z,2023-05-06T16:51:30Z,4252285409,212,9.7,4252285411,213,1.6,4252285407,141,21.7,4252285403,56,Center,4252285405,140,65.8,,,,,,,,,,bd1752qgxbodnsgdus42fc99l,L. Wubben-Moy,,,,,,,,,,,,,,,,,,,,,,,,,,
2543967827,12,1,1,1,2,5rurqie3qt1qav9ir5mkqinn,1,63.8,26.6,2023-05-05T18:31:12.914Z,2023-05-06T16:51:38Z,4252285459,140,57.7,4252285457,56,Right,4252285461,141,7.3,4252285465,213,4.3,4252285463,212,14.6,,,,,,,,,,e8ivbfq0irn8f2p8krhkikzx1,L. Wälti,,,,,,,,,,,,,,,,,,,,,,,,,,
2543967847,13,1,1,1,3,5rurqie3qt1qav9ir5mkqinn,1,52.6,14,2023-05-05T18:31:13.851Z,2023-05-05T18:31:15Z,4252285575,213,2.6,4252285569,140,39.0,4252285573,212,16.4,4252285571,141,25.8,4252285567,56,Back,,,,,,,,,,bd1752qgxbodnsgdus42fc99l,L. Wubben-Moy,,,,,,,,,,,,,,,,,,,,,,,,,,
2543967873,14,1,1,1,4,5rurqie3qt1qav9ir5mkqinn,1,37.5,29.5,2023-05-05T18:31:15.427Z,2023-05-05T18:31:18Z,4252285779,213,1.9,4252285773,140,30.5,4252285777,212,21.2,4252285775,141,58.7,4252285771,56,Back,,,,,,,,,,d9zt8e8lnk9a22we6o6wqyndh,J. Beattie,,,,,,,,,,,,,,,,,,,,,,,,,,
2543967913,15,1,1,1,7,5rurqie3qt1qav9ir5mkqinn,1,31.5,61.1,2023-05-05T18:31:18.675Z,2023-05-05T18:31:22Z,4252285969,140,32.4,4252285973,212,15.5,4252285975,213,4.8,4252285971,141,38.3,4252285967,56,Back,,,,,,,,,,e0gysmymetthyhdkn2q54l51x,S. D'Angelo,,,,,,,,,,,,,,,,,,,,,,,,,,
2543967931,16,1,1,1,11,5rurqie3qt1qav9ir5mkqinn,1,33,38.2,2023-05-05T18:31:22.571Z,2023-05-05T18:31:23Z,4252286053,56,Back,4252286057,141,21.8,4252286059,212,12.8,4252286061,213,5.2,4252286055,140,39.0,,,,,,,,,,d9zt8e8lnk9a22we6o6wqyndh,J. Beattie,,,,,,,,,,,,,,,,,,,,,,,,,,
2543967959,17,1,1,1,12,5rurqie3qt1qav9ir5mkqinn,1,36.2,15.1,2023-05-05T18:31:23.771Z,2023-05-06T16:52:01Z,4252286167,56,Back,4252286175,213,2.2,4252286169,140,28.1,4252286173,212,15.2,4252286171,141,33.6,,,,,,,,,,bd1752qgxbodnsgdus42fc99l,L. Wubben-Moy,,,,,,,,,,,,,,,,,,,,,,,,,,
2543968053,18,1,1,1,13,5rurqie3qt1qav9ir5mkqinn,1,27.8,39.1,2023-05-05T18:31:24.770Z,2023-05-05T18:31:31Z,4252286629,56,Back,4252286633,141,55.2,4252286637,213,2.3,4252286635,212,15.1,4252286631,140,17.9,,,,,,,,,,d9zt8e8lnk9a22we6o6wqyndh,J. Beattie,,,,,,,,,,,,,,,,,,,,,,,,,,
2543968099,19,1,1,1,20,5rurqie3qt1qav9ir5mkqinn,1,19.8,62.3,2023-05-05T18:31:31.562Z,2023-05-06T16:52:08Z,4252286861,56,Back,4252286865,141,49.1,4252286863,140,33.6,4252286867,212,17.0,4252286869,213,5.7,,,,,,,,,,e0gysmymetthyhdkn2q54l51x,S. D'Angelo,,,,,,,,,,,,,,,,,,,,,,,,,,
2543968125,20,1,1,1,24,5rurqie3qt1qav9ir5mkqinn,1,30.6,46.6,2023-05-05T18:31:35.634Z,2023-05-06T16:52:19Z,4252286973,212,15.6,4252286969,140,20.2,4252286975,213,3.9,4252286971,141,30.3,4252286967,56,Back,,,,,,,,,,e8ivbfq0irn8f2p8krhkikzx1,L. Wälti,,,,,,,,,,,,,,,,,,,,,,,,,,
2543968137,21,1,1,1,25,5rurqie3qt1qav9ir5mkqinn,1,19.7,19.8,2023-05-05T18:31:36.706Z,2023-05-05T18:31:37Z,4252287039,213,4.4,4252287037,212,8.6,4252287033,140,17.0,4252287035,141,7.9,4252287031,56,Back,,,,,,,,,,d9zt8e8lnk9a22we6o6wqyndh,J. Beattie,,,,,,,,,,,,,,,,,,,,,,,,,,
2543968145,22,1,1,1,26,5rurqie3qt1qav9ir5mkqinn,1,16.8,7.4,2023-05-05T18:31:36.819Z,2023-05-06T16:52:56Z,4252287089,212,10.0,4252287091,213,6.1,4252287083,56,Back,4252287087,141,5.3,4252287085,140,26.2,,,,,,,,,,bd1752qgxbodnsgdus42fc99l,L. Wubben-Moy,,,,,,,,,,,,,,,,,,,,,,,,,,
2543968149,23,61,1,1,27,5rurqie3qt1qav9ir5mkqinn,0,25.2,4.9,2023-05-05T18:31:37.954Z,2023-05-06T16:52:57Z,4252287101,56,Back,,,,,,,,,,,,,,,,,,,,,,8jooatan3cxd38v2jyf23pot1,N. Maritz,,,,,,,,,,,,,,,,,,,,,,,,,,
2543968177,18,49,1,1,28,28u3q82ip96ahymkup01vfxli,1,89.6,92.4,2023-05-05T18:31:39.573Z,2023-05-06T16:52:49Z,,,,,,,,,,,,,,,,,,,,,,,,,2hoa4v8810rmsbi85pfanyfl6,M. Pike,,,,,,,,,,,,,,,,,,,,,,,,,,
2544013917,428,1,1,1,29,28u3q82ip96ahymkup01vfxli,1,78.5,87.7,2023-05-05T18:31:39.808Z,2023-05-05T19:24:41Z,4252524951,140,73.6,4252524955,212,6.7,4252524949,56,Left,4252524953,141,93.9,4252524957,213,2.5,,,,,,,,,,2hoa4v8810rmsbi85pfanyfl6,M. Pike,,,,,,,,,,,,,,,,,,,,,,,,,,
2544014041,429,1,1,1,30,28u3q82ip96ahymkup01vfxli,1,73.6,93.9,2023-05-05T18:31:40.808Z,2023-05-05T19:24:51Z,4252525611,212,11.7,4252525609,141,93.3,4252525613,213,6.2,4252525607,140,84.7,4252525605,56,Left,,,,,,,,,,4r1z04gidueqs684yxeyrq8ve,C. Nevin,,,,,,,,,,,,,,,,,,,,,,,,,,
2543968201,19,61,1,1,32,28u3q82ip96ahymkup01vfxli,0,87.9,90,2023-05-05T18:31:43.677Z,2023-05-05T18:31:43Z,4252287319,56,Left,,,,,,,,,,,,,,,,,,,,,,2hoa4v8810rmsbi85pfanyfl6,M. Pike,,,,,,,,,,,,,,,,,,,,,,,,,,
2543968207,24,49,1,1,33,5rurqie3qt1qav9ir5mkqinn,1,3.6,11.4,2023-05-05T18:31:44.347Z,2023-05-05T18:31:44Z,,,,,,,,,,,,,,,,,,,,,,,,,bd1752qgxbodnsgdus42fc99l,L. Wubben-Moy,,,,,,,,,,,,,,,,,,,,,,,,,,
2543968263,25,1,1,1,36,5rurqie3qt1qav9ir5mkqinn,0,7.7,8,2023-05-05T18:31:46.962Z,2023-05-05T18:31:47Z,4252287637,155,,4252287639,56,Back,4252287643,141,14.7,4252287647,213,0.2,4252287645,212,24.9,4252287641,140,31.0,,,,,,,bd1752qgxbodnsgdus42fc99l,L. Wubben-Moy,,,,,,,,,,,,,,,,,,,,,,,,,,
2543968281,20,49,1,1,38,28u3q82ip96ahymkup01vfxli,1,72.6,89,2023-05-05T18:31:49.421Z,2023-05-05T18:31:49Z,,,,,,,,,,,,,,,,,,,,,,,,,8hmqpyniap0whyfhco0dhp3v9,A. Plumptre,,,,,,,,,,,,,,,,,,,,,,,,,,
2543968383,21,1,1,1,40,28u3q82ip96ahymkup01vfxli,0,72.7,93.9,2023-05-05T18:31:51.749Z,2023-05-05T18:31:57Z,4252288263,140,95.0,4252288267,212,23.9,4252288269,213,6.1,4252288265,141,87.1,4252288259,155,,4252288261,56,Left,,,,,,,8hmqpyniap0whyfhco0dhp3v9,A. Plumptre,,,,,,,,,,,,,,,,,,,,,,,,,,
2543968385,26,49,1,1,46,5rurqie3qt1qav9ir5mkqinn,1,3.2,10.4,2023-05-05T18:31:57.186Z,2023-05-05T18:31:57Z,,,,,,,,,,,,,,,,,,,,,,,,,bd1752qgxbodnsgdus42fc99l,L. Wubben-Moy,,,,,,,,,,,,,,,,,,,,,,,,,,
2543968431,27,1,1,1,48,5rurqie3qt1qav9ir5mkqinn,1,5.1,7.4,2023-05-05T18:31:59.322Z,2023-05-05T18:32:01Z,4252288535,140,31.9,4252288545,213,0.1,4252288537,141,12.6,4252288533,56,Back,4252288531,155,,4252288541,212,28.4,,,,,,,bd1752qgxbodnsgdus42fc99l,L. Wubben-Moy,,,,,,,,,,,,,,,,,,,,,,,,,,
2543968461,28,1,1,1,50,5rurqie3qt1qav9ir5mkqinn,0,32.2,11.6,2023-05-05T18:32:01.266Z,2023-05-05T18:32:03Z,4252288683,212,7.3,4252288685,213,3.7,4252288679,140,26.3,4252288681,141,5.8,4252288677,56,Back,,,,,,,,,,6ywketcafnc6x3tncvohzesx5,V. Pelova,,,,,,,,,,,,,,,,,,,,,,,,,,
2543968487,22,8,1,1,52,28u3q82ip96ahymkup01vfxli,1,82.2,93,2023-05-05T18:32:03.517Z,2023-05-06T16:53:31Z,4252288875,56,Left,4255145331,385,,,,,,,,,,,,,,,,,,,,2hoa4v8810rmsbi85pfanyfl6,M. Pike,,,,,,,,,,,,,,,,,,,,,,,,,,
2543968505,23,5,1,1,53,28u3q82ip96ahymkup01vfxli,0,76.4,101.2,2023-05-05T18:32:04.562Z,2023-05-05T18:39:21Z,4252289003,233,29,4252288959,56,Left,4252288961,347,,,,,,,,,,,,,,,,,2hoa4v8810rmsbi85pfanyfl6,M. Pike,,,,,,,,,,,,,,,,,,,,,,,,,,
2543968499,29,5,1,1,53,5rurqie3qt1qav9ir5mkqinn,1,23.6,-1.2,2023-05-05T18:32:04.562Z,2023-05-05T18:32:07Z,4252288935,347,,4252288933,56,Back,4252288995,233,23,,,,,,,,,,,,,,,,6ywketcafnc6x3tncvohzesx5,V. Pelova,,,,,,,,,,,,,,,,,,,,,,,,,,
2543968645,31,1,1,2,3,5rurqie3qt1qav9ir5mkqinn,1,31.2,0,2023-05-05T18:32:13.851Z,2023-05-05T18:32:17Z,4252289667,107,,4252289671,140,37.1,4252289675,212,16.4,4252289673,141,20.3,4252289677,213,1.2,4252289669,56,Back,,,,,,,8jooatan3cxd38v2jyf23pot1,N. Maritz,,,,,,,,,,,,,,,,,,,,,,,,,,
2543968685,32,1,1,2,6,5rurqie3qt1qav9ir5mkqinn,1,33.9,14.4,2023-05-05T18:32:17.113Z,2023-05-05T18:32:20Z,4252289883,213,3.4,4252289875,56,Back,4252289879,141,9.2,4252289881,212,15.2,4252289877,140,19.8,,,,,,,,,,6ywketcafnc6x3tncvohzesx5,V. Pelova,,,,,,,,,,,,,,,,,,,,,,,,,,
2543968741,33,1,1,2,9,5rurqie3qt1qav9ir5mkqinn,1,21.5,13.1,2023-05-05T18:32:19.882Z,2023-05-05T18:32:25Z,4252290185,56,Back,4252290195,1,,4252290183,196,,4252290187,140,33.6,4252290193,213,1.3,4252290181,155,,4252290191,212,45.6,4252290189,141,77.5,bd1752qgxbodnsgdus42fc99l,L. Wubben-Moy,,,,,,,,,,,,,,,,,,,,,,,,,,
2543968759,34,1,1,2,14,5rurqie3qt1qav9ir5mkqinn,1,37.3,77.9,2023-05-05T18:32:25.154Z,2023-05-06T16:53:58Z,4252290275,56,Back,4252290281,212,10.4,4252290277,140,44.7,4252290279,141,67.8,4252290283,213,5.6,,,,,,,,,,bilgoekg6gqwr3qbp6dp0j1zp,Rafaelle Souza,,,,,,,,,,,,,,,,,,,,,,,,,,
2543968765,35,50,1,2,16,5rurqie3qt1qav9ir5mkqinn,1,55.3,62.6,2023-05-05T18:32:27.569Z,2023-05-05T18:32:36Z,4252290723,233,24,4252290305,286,,4252290303,56,Center,,,,,,,,,,,,,,,,24qwx85sfxy0r8pld85w7tzze,K. Kühl,,,,,,,,,,,,,,,,,,,,,,,,,,
2543968845,24,7,1,2,16,28u3q82ip96ahymkup01vfxli,1,44.7,37.4,2023-05-05T18:32:27.570Z,2023-05-06T16:54:04Z,4252290685,285,,4252290683,56,Back,4255146527,385,,4252290701,233,35,,,,,,,,,,,,,d3qtg5xhiwe3zamb4mh50whjp,S. Howard,,,,,,,,,,,,,,,,,,,,,,,,,,
2543968843,36,4,1,2,22,5rurqie3qt1qav9ir5mkqinn,1,54.6,65.2,2023-05-05T18:32:33.401Z,2023-05-05T18:35:16Z,4252290671,13,,4252303255,233,25,4252290675,56,Center,4252290673,295,,4252290677,152,,4252290679,286,,,,,,,,24qwx85sfxy0r8pld85w7tzze,K. Kühl,,,,,,,,,,,,,,,,,,,,,,,,,,
