id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/9/value,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,assist
2482434705,11,1,1,0,22,36tr17foeaf9ejjmt2txuoy3y,1,52.2,79.1,2022-11-06T14:03:42.202Z,2022-11-06T14:03:44Z,3899158393,212,8.8,3899158383,56,Left,3899158391,141,92.0,3899158389,140,53.0,3899158397,213,1.5,,,,,,,,,,7gmh6g5c39asg7gnthx1jxp79,L. Coombs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482434781,12,1,1,0,24,36tr17foeaf9ejjmt2txuoy3y,1,53,92,2022-11-06T14:03:43.882Z,2022-11-06T14:03:46Z,3899158779,141,89.0,3899158775,56,Back,3899158781,212,18.6,3899158783,213,3.3,3899158777,140,35.4,,,,,,,,,,1cyzpbgl74lage7toh7f1tgb9,D. Stokes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482434949,13,1,1,0,27,36tr17foeaf9ejjmt2txuoy3y,1,35.4,89,2022-11-06T14:03:46.834Z,2022-11-06T14:03:51Z,3899159465,212,27.7,3899159463,141,48.4,3899159461,140,37.1,3899159459,56,Back,3899159467,213,4.8,,,,,,,,,,bo5e35lsptja0pnlvk1y38dex,E. Morgan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482435017,14,1,1,0,31,36tr17foeaf9ejjmt2txuoy3y,1,47.3,42.7,2022-11-06T14:03:51.282Z,2022-11-06T14:03:54Z,3899159825,213,5.2,3899159823,212,26.7,3899159813,56,Right,3899159815,140,58.9,3899159819,141,7.7,,,,,,,,,,470uu9issmbdfyhxjq75gdbs9,Laia Aleixandri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482435143,15,1,1,0,34,36tr17foeaf9ejjmt2txuoy3y,1,58.9,7.7,2022-11-06T14:03:53.946Z,2022-11-06T14:03:59Z,3899160471,212,16.5,3899160467,140,73.2,3899160473,213,0.4,3899160469,141,17.9,3899160465,56,Right,,,,,,,,,,8hq106ex872xezlr1j901kpux,K. Casparij,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482435157,16,61,1,0,39,36tr17foeaf9ejjmt2txuoy3y,0,74.3,10.7,2022-11-06T14:03:59.258Z,2022-11-06T14:03:59Z,3899160521,56,Right,,,,,,,,,,,,,,,,,,,,,,et72990p9axru09oxv51hokwl,D. Castellanos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482435361,17,1,1,0,43,36tr17foeaf9ejjmt2txuoy3y,1,71.2,9.2,2022-11-06T14:04:03.258Z,2022-11-06T14:04:05Z,3899161521,141,24.9,3899161519,140,59.6,3899161523,212,16.2,3899161525,213,2.4,3899161517,56,Center,,,,,,,,,,1to70vfsch5kwvw3kjgo1iggl,H. Raso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482435397,18,1,1,0,45,36tr17foeaf9ejjmt2txuoy3y,1,59.6,24.9,2022-11-06T14:04:05.578Z,2022-11-06T14:04:07Z,3899161717,213,5.5,3899161711,140,70.2,3899161709,56,Right,3899161715,212,16.3,3899161713,141,7.4,,,,,,,,,,7op9czmiln7ktmvetw97scz4l,Y. Hasegawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482435587,19,1,1,0,47,36tr17foeaf9ejjmt2txuoy3y,1,70.2,7.4,2022-11-06T14:04:07.266Z,2022-11-06T14:04:14Z,3899162617,141,11.6,3899162621,213,3.0,3899162613,56,Back,3899162615,140,47.9,3899162619,212,23.6,,,,,,,,,,1to70vfsch5kwvw3kjgo1iggl,H. Raso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482435657,20,1,1,0,54,36tr17foeaf9ejjmt2txuoy3y,1,50.4,13.8,2022-11-06T14:04:14.146Z,2022-11-06T14:04:16Z,3899163035,56,Right,3899163039,141,4.4,3899163041,212,17.0,3899163043,213,5.9,3899163037,140,65.4,,,,,,,,,,470uu9issmbdfyhxjq75gdbs9,Laia Aleixandri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482435717,21,1,1,0,56,36tr17foeaf9ejjmt2txuoy3y,1,65.5,4.4,2022-11-06T14:04:16.530Z,2022-11-06T14:04:19Z,3899163343,212,11.6,3899163345,213,0.6,3899163337,56,Right,3899163341,141,13.5,3899163339,140,74.8,,,,,,,,,,8hq106ex872xezlr1j901kpux,K. Casparij,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482435847,22,1,1,0,59,36tr17foeaf9ejjmt2txuoy3y,1,74.8,13.5,2022-11-06T14:04:19.202Z,2022-11-06T14:04:24Z,3899164045,141,9.4,3899164037,56,Right,3899164053,213,3.5,3899164047,212,8.3,3899164041,140,67.4,,,,,,,,,,1to70vfsch5kwvw3kjgo1iggl,H. Raso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482435909,23,1,1,1,4,36tr17foeaf9ejjmt2txuoy3y,1,67.1,9.2,2022-11-06T14:04:23.922Z,2022-11-06T14:04:27Z,3899164353,56,Back,3899164355,140,42.8,3899164359,212,25.5,3899164357,141,10.6,3899164361,213,3.1,,,,,,,,,,7op9czmiln7ktmvetw97scz4l,Y. Hasegawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482435979,24,1,1,1,7,36tr17foeaf9ejjmt2txuoy3y,1,42.8,10.6,2022-11-06T14:04:27.570Z,2022-11-06T14:04:30Z,3899164711,213,2.1,3899164699,56,Back,3899164707,141,46.3,3899164709,212,28.5,3899164705,140,28.5,,,,,,,,,,8hq106ex872xezlr1j901kpux,K. Casparij,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482436109,25,1,1,1,10,36tr17foeaf9ejjmt2txuoy3y,1,28.5,46.3,2022-11-06T14:04:29.970Z,2022-11-06T14:04:53Z,3899165503,56,Back,3899165507,140,29.9,3899165511,141,16.5,3899165519,213,4.8,3899165515,212,20.3,,,,,,,,,,6vqain7mmp94wueprv9aj5xp1,S. MacIver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482436157,26,1,1,1,15,36tr17foeaf9ejjmt2txuoy3y,1,30,13.5,2022-11-06T14:04:35.467Z,2022-11-06T14:04:37Z,3899165781,56,Center,3899165779,157,,3899165787,212,36.5,3899165789,213,0.7,3899165785,141,49.4,3899165783,140,55.9,3899165791,1,,,,,470uu9issmbdfyhxjq75gdbs9,Laia Aleixandri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482436165,27,61,1,1,17,36tr17foeaf9ejjmt2txuoy3y,0,55.9,49.4,2022-11-06T14:04:37.362Z,2022-11-06T14:04:37Z,3899165817,56,Center,,,,,,,,,,,,,,,,,,,,,,cm84oje8txj7m34zuhhv68ct1,K. Shaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482436205,3,49,1,1,20,bsbugp9qfasrrtg55bf7evvwv,1,48.7,72.3,2022-11-06T14:04:39.770Z,2022-11-06T14:04:39Z,,,,,,,,,,,,,,,,,,,,,,,,,3rh7yurfuhun7zvoymgjb7g7p,C. Wellings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482436359,4,4,1,1,23,bsbugp9qfasrrtg55bf7evvwv,1,45.6,59.8,2022-11-06T14:04:43.049Z,2022-11-06T14:04:50Z,3899166831,152,,3899166827,13,,3899167379,233,28,3899166829,56,Back,3899166833,265,,3899166835,286,,,,,,,,3rh7yurfuhun7zvoymgjb7g7p,C. Wellings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482436453,28,4,1,1,23,36tr17foeaf9ejjmt2txuoy3y,0,54.4,40.2,2022-11-06T14:04:43.050Z,2022-11-06T14:04:50Z,3899167345,56,Center,3899167413,233,4,3899167353,285,,3899167349,265,,3899167341,13,,3899167347,152,,,,,,,,cm84oje8txj7m34zuhhv68ct1,K. Shaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482436641,5,1,1,1,36,bsbugp9qfasrrtg55bf7evvwv,1,42.8,63.9,2022-11-06T14:04:55.833Z,2022-11-06T14:04:58Z,3899168437,140,57.7,3899168447,213,0,3899168431,5,,3899168443,212,15.6,3899168439,141,63.9,3899168435,56,Center,3899168433,152,,,,,9parlijxpxnfis96jwy9p37bp,G. Evans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482436687,6,1,1,1,39,bsbugp9qfasrrtg55bf7evvwv,1,57.7,63.9,2022-11-06T14:04:58.737Z,2022-11-06T14:05:00Z,3899168693,213,2.8,3899168689,141,71.5,3899168691,212,14.7,3899168685,56,Back,3899168687,140,44.6,,,,,,,,,,1o571356wx95l3qbpbe00o991,J. Vanhaevermaet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482436777,7,1,1,1,40,bsbugp9qfasrrtg55bf7evvwv,1,44.6,71.5,2022-11-06T14:05:00.249Z,2022-11-06T14:05:03Z,3899169139,213,4.4,3899169133,140,38.1,3899169135,141,37.6,3899169131,56,Back,3899169137,212,24.0,,,,,,,,,,9parlijxpxnfis96jwy9p37bp,G. Evans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482436865,8,1,1,1,43,bsbugp9qfasrrtg55bf7evvwv,1,38.9,32.2,2022-11-06T14:05:03.448Z,2022-11-06T14:05:07Z,3899169613,140,82.1,3899169615,141,46.1,3899169619,213,0.2,3899169611,56,Center,3899169621,1,,3899169609,155,,3899169617,212,46.3,,,,6sq9uor68fca8nz7tes0vfdgp,F. Bryson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482436907,9,1,1,1,47,bsbugp9qfasrrtg55bf7evvwv,0,82.1,46.1,2022-11-06T14:05:07.088Z,2022-11-06T14:05:08Z,3899169817,140,88.8,3899169815,56,Center,3899169813,3,,3899169823,213,0.6,3899169819,141,53.4,3899169821,212,8.6,,,,,,,ce4cgftejsd46a0rahih0divp,R. Rowe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482436875,29,49,1,1,47,36tr17foeaf9ejjmt2txuoy3y,1,11.7,24.9,2022-11-06T14:05:07.353Z,2022-11-06T14:05:07Z,,,,,,,,,,,,,,,,,,,,,,,,,8hq106ex872xezlr1j901kpux,K. Casparij,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482436971,30,1,1,1,48,36tr17foeaf9ejjmt2txuoy3y,1,11.2,22.1,2022-11-06T14:05:08.491Z,2022-11-06T14:05:11Z,3899170229,213,5.9,3899170219,140,37.2,3899170215,56,Back,3899170223,141,7.4,3899170227,212,29.1,,,,,,,,,,8hq106ex872xezlr1j901kpux,K. Casparij,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482437075,31,1,1,1,56,36tr17foeaf9ejjmt2txuoy3y,1,39.2,4,2022-11-06T14:05:15.801Z,2022-11-06T14:05:16Z,3899170795,56,Back,3899170805,141,22.7,3899170809,212,12.8,3899170815,213,1.6,3899170801,140,38.3,,,,,,,,,,7op9czmiln7ktmvetw97scz4l,Y. Hasegawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482437165,32,1,1,1,57,36tr17foeaf9ejjmt2txuoy3y,1,38.3,22.7,2022-11-06T14:05:16.801Z,2022-11-06T14:05:20Z,3899171307,140,42.1,3899171315,141,46.9,3899171323,213,1.3,3899171319,212,16.9,3899171305,56,Back,,,,,,,,,,et72990p9axru09oxv51hokwl,D. Castellanos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482437273,33,1,1,2,0,36tr17foeaf9ejjmt2txuoy3y,1,42.1,46.7,2022-11-06T14:05:19.841Z,2022-11-06T14:05:23Z,3899171837,141,63.9,3899171833,140,26.9,3899171829,56,Back,3899171841,213,2.5,3899171839,212,19.8,,,,,,,,,,cm84oje8txj7m34zuhhv68ct1,K. Shaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482437313,34,1,1,2,3,36tr17foeaf9ejjmt2txuoy3y,1,28,67.2,2022-11-06T14:05:23.393Z,2022-11-06T14:05:25Z,3899172127,213,1.1,3899172119,56,Back,3899172123,141,93.5,3899172125,212,19.8,3899172121,140,36.2,,,,,,,,,,bo5e35lsptja0pnlvk1y38dex,E. Morgan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482437451,35,1,1,2,5,36tr17foeaf9ejjmt2txuoy3y,1,36.2,93.5,2022-11-06T14:05:24.985Z,2022-11-06T14:05:30Z,3899172817,212,22.3,3899172813,140,57.4,3899172815,141,90.9,3899172819,213,6.2,3899172811,56,Left,,,,,,,,,,1cyzpbgl74lage7toh7f1tgb9,D. Stokes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482437515,36,1,1,2,10,36tr17foeaf9ejjmt2txuoy3y,1,58.9,83,2022-11-06T14:05:29.938Z,2022-11-06T14:05:33Z,3899173147,213,0.4,3899173141,140,74.1,3899173145,212,17.2,3899173143,141,92.4,3899173137,56,Left,,,,,,,,,,10d8jj5vwrmib55tth0isfvft,L. Hemp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482437601,37,1,1,2,13,36tr17foeaf9ejjmt2txuoy3y,1,76.4,93,2022-11-06T14:05:32.961Z,2022-11-06T14:05:35Z,3899173569,212,17.5,3899173565,140,90.2,3899173563,56,Center,3899173571,213,5.7,3899173567,141,78.5,,,,,,,,,,7gmh6g5c39asg7gnthx1jxp79,L. Coombs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482437679,38,1,1,2,16,36tr17foeaf9ejjmt2txuoy3y,1,92.7,76.4,2022-11-06T14:05:35.833Z,2022-11-06T14:05:39Z,3899173951,56,Center,3899173959,213,4.4,3899173953,140,89.2,3899173955,141,56.6,3899173957,212,14.0,,,,,,,,,,10d8jj5vwrmib55tth0isfvft,L. Hemp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482437765,39,1,1,2,19,36tr17foeaf9ejjmt2txuoy3y,1,89.2,56.6,2022-11-06T14:05:39.409Z,2022-11-06T14:08:05Z,3899195231,156,,3899174413,213,3.4,3899174407,140,80.6,3899174411,212,9.4,3899174405,56,Center,3899174409,141,52.7,3899185395,210,13,,,,et72990p9axru09oxv51hokwl,D. Castellanos,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482437771,40,13,1,2,21,36tr17foeaf9ejjmt2txuoy3y,1,82.3,45.2,2022-11-06T14:05:41.378Z,2022-11-06T14:07:01Z,3899185473,215,,3899185471,103,6.9,3899185463,29,,3899174425,22,,3899174429,56,Center,3899185461,73,,3899185477,328,,3899185481,230,98.4,1to70vfsch5kwvw3kjgo1iggl,H. Raso,,3899185483,231,49.1,3899174427,18,3899185465,55,39,3899185469,102,59.5,3899178373,20,,,,,,,,,,,,,,,
2482437781,10,5,1,2,23,bsbugp9qfasrrtg55bf7evvwv,1,-1.5,40.8,2022-11-06T14:05:42.762Z,2022-11-06T14:05:44Z,3899174495,346,,3899174657,233,41,3899174491,56,Back,,,,,,,,,,,,,,,,16gnoas9x34hm887omkmeee39,E. Mukandi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482437793,41,5,1,2,23,36tr17foeaf9ejjmt2txuoy3y,0,101.5,59.2,2022-11-06T14:05:42.762Z,2022-11-06T14:13:17Z,3899174551,346,,3899174697,233,10,3899174549,56,Center,,,,,,,,,,,,,,,,7op9czmiln7ktmvetw97scz4l,Y. Hasegawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482438593,11,1,1,2,49,bsbugp9qfasrrtg55bf7evvwv,0,5,37,2022-11-06T14:06:08.824Z,2022-11-06T14:06:13Z,3899178907,1,,3899178897,56,Center,3899178901,141,65.2,3899178899,140,52.3,3899178895,124,,3899178909,74,,3899178905,213,0.4,3899178903,212,53.2,3q2zbn0eco577z0ss84g9f2s5,J. Burns,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482438635,42,1,1,2,54,36tr17foeaf9ejjmt2txuoy3y,0,50.5,43.6,2022-11-06T14:06:13.769Z,2022-11-06T14:06:14Z,3899179063,213,0.1,3899179057,141,44.6,3899179053,56,Center,3899179055,140,57.7,3899179059,212,7.6,3899179051,3,,,,,,,,bo5e35lsptja0pnlvk1y38dex,E. Morgan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482438653,12,61,1,2,55,bsbugp9qfasrrtg55bf7evvwv,0,38.9,64.9,2022-11-06T14:06:15.344Z,2022-11-06T14:06:15Z,3899179181,56,Back,,,,,,,,,,,,,,,,,,,,,,9aqn77y0knb58698qj46eee39,A. Eikeland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482438733,43,49,1,2,58,36tr17foeaf9ejjmt2txuoy3y,1,57.2,29.2,2022-11-06T14:06:18.042Z,2022-11-06T14:06:18Z,,,,,,,,,,,,,,,,,,,,,,,,,1to70vfsch5kwvw3kjgo1iggl,H. Raso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482438829,44,1,1,2,58,36tr17foeaf9ejjmt2txuoy3y,1,57.2,29.2,2022-11-06T14:06:18.601Z,2022-11-06T14:06:21Z,3899180095,56,Back,3899180103,141,17.7,3899180105,212,17.9,3899180099,140,41.9,3899180107,213,3.6,,,,,,,,,,1to70vfsch5kwvw3kjgo1iggl,H. Raso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482438859,45,1,1,3,1,36tr17foeaf9ejjmt2txuoy3y,1,41.9,17.7,2022-11-06T14:06:21.321Z,2022-11-06T14:06:22Z,3899180297,56,Back,3899180303,141,43.9,3899180309,212,18.8,3899180299,140,36.2,3899180317,213,1.9,,,,,,,,,,8hq106ex872xezlr1j901kpux,K. Casparij,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482439039,46,1,1,3,2,36tr17foeaf9ejjmt2txuoy3y,1,36.2,43.9,2022-11-06T14:06:22.601Z,2022-11-06T14:06:29Z,3899181361,56,Back,3899181367,212,13.1,3899181369,213,1.7,3899181363,140,35.0,3899181365,141,63.1,,,,,,,,,,470uu9issmbdfyhxjq75gdbs9,Laia Aleixandri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482439155,47,1,1,3,9,36tr17foeaf9ejjmt2txuoy3y,1,36.7,66.6,2022-11-06T14:06:29.233Z,2022-11-06T14:06:32Z,3899181907,213,5.4,3899181901,140,45.6,3899181899,56,Back,3899181905,212,14.7,3899181903,141,49.9,,,,,,,,,,bo5e35lsptja0pnlvk1y38dex,E. Morgan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
