id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,keyPass,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/10/value,qualifier/12/value,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,assist
2551698021,3,52,1,0,20,bsbugp9qfasrrtg55bf7evvwv,1,8.4,68.2,2023-05-20T15:14:27.538Z,2023-05-20T15:14:27Z,,,,,,,,,,,,,,,,,,,,,,,,,5op3c93qca8mh67vkwrb3tvpx,G. Moloney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551698215,4,1,1,0,25,bsbugp9qfasrrtg55bf7evvwv,1,10.4,66.6,2023-05-20T15:14:32.873Z,2023-05-20T15:14:37Z,4293405957,212,17.4,4293405953,140,20.3,4293405955,141,87.2,4293405959,213,0.9,4293405951,56,Back,4293405949,123,,,,,,,,5op3c93qca8mh67vkwrb3tvpx,G. Moloney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551698239,5,1,1,0,30,bsbugp9qfasrrtg55bf7evvwv,1,20.3,87.2,2023-05-20T15:14:37.745Z,2023-05-20T15:14:39Z,4293406067,140,12.9,4293406071,212,25.4,4293406065,56,Back,4293406073,213,4.4,4293406069,141,51.6,,,,,,,,,,9parlijxpxnfis96jwy9p37bp,G. Evans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551698325,6,1,1,0,31,bsbugp9qfasrrtg55bf7evvwv,1,13.4,47.8,2023-05-20T15:14:39.097Z,2023-05-20T15:14:44Z,4293406471,141,24.9,4293406475,213,5.4,4293406467,56,Back,4293406473,212,20.8,4293406469,140,26.6,,,,,,,,,,5op3c93qca8mh67vkwrb3tvpx,G. Moloney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551698395,7,1,1,0,36,bsbugp9qfasrrtg55bf7evvwv,1,29.2,24.6,2023-05-20T15:14:44.024Z,2023-05-20T15:14:47Z,4293406771,213,0.1,4293406763,56,Back,4293406765,140,41.9,4293406767,141,26.1,4293406769,212,13.4,,,,,,,,,,4lshrw6i3uk9kx4kiutn06iuh,D. Cooper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551698447,8,1,1,0,40,bsbugp9qfasrrtg55bf7evvwv,1,42.2,26.2,2023-05-20T15:14:47.881Z,2023-05-20T15:14:50Z,4293407005,141,11.1,4293407003,140,23.1,4293407007,212,22.5,4293407001,56,Back,4293407009,213,3.6,,,,,,,,,,1o571356wx95l3qbpbe00o991,J. Vanhaevermaet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551698503,9,1,1,0,43,bsbugp9qfasrrtg55bf7evvwv,0,25.6,10.9,2023-05-20T15:14:50.745Z,2023-05-20T15:14:53Z,4293407281,212,29.0,4293407275,141,37.0,4293407269,56,Back,4293407271,140,47.5,4293407285,213,0.7,4293407267,155,,,,,,,,4lshrw6i3uk9kx4kiutn06iuh,D. Cooper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551698523,9,8,1,0,46,9ijyncrxsejz505dbadwr1dir,1,54.6,58.8,2023-05-20T15:14:54.106Z,2023-05-20T15:14:54Z,4293407423,15,,4293407381,56,Center,,,,,,,,,,,,,,,,,,,eoc724h5j6mnvvu1nbumezmxh,A. Turner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551698563,10,49,1,0,48,9ijyncrxsejz505dbadwr1dir,1,71.7,72.9,2023-05-20T15:14:56.138Z,2023-05-20T15:14:56Z,,,,,,,,,,,,,,,,,,,,,,,,,drwlmmiguqz2mfzsh6gjmklx,D. Spence,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551698631,11,1,1,0,50,9ijyncrxsejz505dbadwr1dir,1,71.4,76.1,2023-05-20T15:14:57.794Z,2023-05-20T15:15:00Z,4293407863,212,6.1,4293407865,213,0.3,4293407859,140,77.0,4293407857,56,Center,4293407861,141,78.7,,,,,,,,,,drwlmmiguqz2mfzsh6gjmklx,D. Spence,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551698679,12,1,1,0,52,9ijyncrxsejz505dbadwr1dir,1,76.4,77.5,2023-05-20T15:14:59.906Z,2023-05-20T15:15:03Z,4293408149,212,11.9,4293408147,141,82.1,4293408145,140,87.3,4293408143,56,Left,4293408151,213,0.3,,,,,,,,,,ctzcuzproy4kwpa5wweruw3px,B. England,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551698695,13,1,1,0,56,9ijyncrxsejz505dbadwr1dir,0,91.5,75.4,2023-05-20T15:15:03.754Z,2023-05-20T15:15:04Z,4293408237,213,5.1,4293408233,141,58.2,4293408235,212,12.5,4293408229,56,Center,4293408225,2,,4293408231,140,95.6,4293408227,155,,,,,enqn8azrcz6vks9d21ze9w2c5,R. Ayane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551698693,10,49,1,0,57,bsbugp9qfasrrtg55bf7evvwv,1,2.8,42.4,2023-05-20T15:15:04.385Z,2023-05-20T15:30:44Z,,,,,,,,,,,,,,,,,,,,,,,,,5op3c93qca8mh67vkwrb3tvpx,G. Moloney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551699027,14,68,1,1,23,9ijyncrxsejz505dbadwr1dir,0,0,0,2023-05-20T15:15:30.282Z,2023-05-20T15:15:32Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551699041,11,68,1,1,24,bsbugp9qfasrrtg55bf7evvwv,1,0,0,2023-05-20T15:15:31.516Z,2023-05-20T15:15:31Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551699147,12,1,1,1,27,bsbugp9qfasrrtg55bf7evvwv,1,12.9,63,2023-05-20T15:15:34.632Z,2023-05-20T15:15:39Z,4293410425,56,Back,4293410431,212,16.7,4293410427,140,24.1,4293410433,213,0.8,4293410429,141,80.5,,,,,,,,,,5op3c93qca8mh67vkwrb3tvpx,G. Moloney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551699153,13,1,1,1,32,bsbugp9qfasrrtg55bf7evvwv,1,24.1,80.5,2023-05-20T15:15:39.377Z,2023-05-20T15:15:40Z,4293410455,140,11.5,4293410453,56,Back,4293410459,212,24.5,4293410461,213,4.1,4293410457,141,50.1,,,,,,,,,,9parlijxpxnfis96jwy9p37bp,G. Evans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551699177,14,1,1,1,33,bsbugp9qfasrrtg55bf7evvwv,1,10.7,48.8,2023-05-20T15:15:40.625Z,2023-05-20T15:15:42Z,4293410609,213,5.6,4293410601,56,Back,4293410607,212,20.7,4293410605,141,29.5,4293410603,140,25.9,,,,,,,,,,5op3c93qca8mh67vkwrb3tvpx,G. Moloney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551699243,15,1,1,1,35,bsbugp9qfasrrtg55bf7evvwv,1,27.5,33.9,2023-05-20T15:15:42.592Z,2023-05-20T15:15:46Z,4293410919,213,1.7,4293410911,141,70.6,4293410909,140,25.4,4293410915,212,25.1,4293410907,56,Back,,,,,,,,,,4lshrw6i3uk9kx4kiutn06iuh,D. Cooper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551699267,16,1,1,1,39,bsbugp9qfasrrtg55bf7evvwv,1,26.3,78.2,2023-05-20T15:15:46.481Z,2023-05-20T15:15:49Z,4293411075,141,94.8,4293411073,140,35.6,4293411077,212,14.9,4293411071,56,Back,4293411079,213,0.9,,,,,,,,,,9parlijxpxnfis96jwy9p37bp,G. Evans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551699283,17,1,1,1,41,bsbugp9qfasrrtg55bf7evvwv,1,34,94.7,2023-05-20T15:15:49.048Z,2023-05-20T15:15:51Z,4293411173,212,18.6,4293411169,140,38.5,4293411175,213,5.0,4293411167,56,Back,4293411171,141,68.2,,,,,,,,,,16gnoas9x34hm887omkmeee39,E. Mukandi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551699311,18,1,1,1,43,bsbugp9qfasrrtg55bf7evvwv,1,41.1,69.4,2023-05-20T15:15:51.081Z,2023-05-20T15:15:53Z,4293411325,140,65.5,4293411331,213,6.1,4293411323,56,Center,4293411329,212,26.1,4293411327,141,62.4,,,,,,,,,,1o571356wx95l3qbpbe00o991,J. Vanhaevermaet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551699327,19,1,1,1,45,bsbugp9qfasrrtg55bf7evvwv,0,65.4,65.1,2023-05-20T15:15:53.201Z,2023-05-20T15:15:54Z,4293411429,233,15,4293411433,286,,4293411407,212,5.1,4293411405,141,60.3,4293411403,140,69.1,4293411401,56,Center,4293411409,213,5.6,4293411427,236,,3rh7yurfuhun7zvoymgjb7g7p,C. Wellings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551699317,15,74,1,1,45,9ijyncrxsejz505dbadwr1dir,1,35.4,44.3,2023-05-20T15:15:53.202Z,2023-05-20T15:32:48Z,4293411365,56,Back,4293411457,233,19,4293411367,285,,,,,,,,,,,,,,,,,eoc724h5j6mnvvu1nbumezmxh,A. Turner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551699359,20,1,1,1,48,bsbugp9qfasrrtg55bf7evvwv,0,64.6,41.9,2023-05-20T15:15:56.193Z,2023-05-20T15:15:56Z,4293411583,56,Center,4293411585,140,73.1,4293411591,213,0.2,4293411587,141,44.5,4293411589,212,9.1,,,,,,,,,,9aqn77y0knb58698qj46eee39,A. Eikeland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551699375,16,49,1,1,50,9ijyncrxsejz505dbadwr1dir,1,34,53.6,2023-05-20T15:15:57.346Z,2023-05-20T15:15:57Z,,,,,,,,,,,,,,,,,,,,,,,,,eoc724h5j6mnvvu1nbumezmxh,A. Turner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551699399,17,1,1,1,50,9ijyncrxsejz505dbadwr1dir,1,34,53.6,2023-05-20T15:15:57.514Z,2023-05-20T15:15:58Z,4293411761,140,43.0,4293411759,56,Back,4293411767,213,5.9,4293411765,212,10.4,4293411763,141,47.2,,,,,,,,,,eoc724h5j6mnvvu1nbumezmxh,A. Turner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551699421,18,1,1,1,51,9ijyncrxsejz505dbadwr1dir,1,43,47.2,2023-05-20T15:15:58.426Z,2023-05-20T15:16:00Z,4293411919,140,48.3,4293411933,213,5.7,4293411929,212,6.9,4293411917,56,Back,4293411923,141,41.2,,,,,,,,,,drwlmmiguqz2mfzsh6gjmklx,D. Spence,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551699441,19,1,1,1,53,9ijyncrxsejz505dbadwr1dir,0,50.5,40.4,2023-05-20T15:16:00.450Z,2023-05-20T15:16:02Z,4293412039,213,5.0,4293412031,56,Center,4293412037,212,13.3,4293412035,141,21.5,4293412033,140,53.8,,,,,,,,,,ctzcuzproy4kwpa5wweruw3px,B. England,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551699451,21,49,1,1,56,bsbugp9qfasrrtg55bf7evvwv,1,46.3,76.3,2023-05-20T15:16:03.553Z,2023-05-20T15:16:03Z,,,,,,,,,,,,,,,,,,,,,,,,,1o571356wx95l3qbpbe00o991,J. Vanhaevermaet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551699517,22,1,1,1,56,bsbugp9qfasrrtg55bf7evvwv,1,44.7,73.5,2023-05-20T15:16:03.969Z,2023-05-20T15:16:06Z,4293412375,212,16.1,4293412373,141,86.6,4293412369,56,Back,4293412377,213,2.6,4293412371,140,31.9,,,,,,,,,,1o571356wx95l3qbpbe00o991,J. Vanhaevermaet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551699603,23,1,1,1,59,bsbugp9qfasrrtg55bf7evvwv,1,34.2,83.5,2023-05-20T15:16:06.793Z,2023-05-20T15:16:11Z,4293412765,212,33.4,4293412763,141,35.1,4293412767,213,4.5,4293412759,56,Back,4293412761,140,28.6,4293412769,1,,,,,,,,16gnoas9x34hm887omkmeee39,E. Mukandi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551699695,24,1,1,2,4,bsbugp9qfasrrtg55bf7evvwv,1,31.8,33.4,2023-05-20T15:16:11.384Z,2023-05-20T15:16:16Z,4293413233,140,29.5,4293413235,141,71.4,4293413237,212,26.0,4293413231,56,Back,4293413239,213,1.7,,,,,,,,,,4lshrw6i3uk9kx4kiutn06iuh,D. Cooper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551699781,25,1,1,2,8,bsbugp9qfasrrtg55bf7evvwv,1,32.6,70.9,2023-05-20T15:16:15.985Z,2023-05-20T15:16:21Z,4293413665,56,Back,4293413671,212,26.6,4293413667,140,32.0,4293413673,213,4.7,4293413669,141,31.8,,,,,,,,,,9parlijxpxnfis96jwy9p37bp,G. Evans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551699813,26,1,1,2,14,bsbugp9qfasrrtg55bf7evvwv,1,41.9,27.4,2023-05-20T15:16:21.825Z,2023-05-20T15:16:23Z,4293413821,141,35.8,4293413819,140,68.5,4293413825,213,0.2,4293413823,212,28.5,4293413817,56,Center,,,,,,,,,,4lshrw6i3uk9kx4kiutn06iuh,D. Cooper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551699831,27,1,1,2,16,bsbugp9qfasrrtg55bf7evvwv,0,69.6,35.8,2023-05-20T15:16:23.320Z,2023-05-20T15:16:24Z,4293413897,212,11.8,4293413899,213,5.6,4293413891,56,Center,4293413893,140,78.5,4293413895,141,25.3,,,,,,,,,,cdyp0hsm3q10ds5tv2ink2qxh,S. Troelsgaard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551699837,20,49,1,2,17,9ijyncrxsejz505dbadwr1dir,1,34,84.1,2023-05-20T15:16:24.450Z,2023-05-20T15:16:24Z,,,,,,,,,,,,,,,,,,,,,,,,,2zdgbwd6y5u4pd08upf1sda6t,K. Harrop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551699863,21,1,1,2,17,9ijyncrxsejz505dbadwr1dir,1,34,84.1,2023-05-20T15:16:24.658Z,2023-05-20T15:16:25Z,4293414059,140,46.6,4293414063,212,15.5,4293414065,213,5.7,4293414061,141,72.3,4293414057,56,Back,,,,,,,,,,2zdgbwd6y5u4pd08upf1sda6t,K. Harrop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551699889,22,1,1,2,18,9ijyncrxsejz505dbadwr1dir,1,46.6,71.5,2023-05-20T15:16:25.834Z,2023-05-20T15:16:27Z,4293414207,213,4.6,4293414203,141,54.2,4293414205,212,11.9,4293414201,140,44.9,4293414199,56,Back,,,,,,,,,,ctzcuzproy4kwpa5wweruw3px,B. England,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551699893,23,61,1,2,19,9ijyncrxsejz505dbadwr1dir,0,44.9,54.2,2023-05-20T15:16:27.018Z,2023-05-20T15:16:27Z,4293414225,56,Back,,,,,,,,,,,,,,,,,,,,,,6aaes6ikbmrg75h6asm58wpg5,E. Summanen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551699925,28,49,1,2,22,bsbugp9qfasrrtg55bf7evvwv,1,66.8,59,2023-05-20T15:16:29.960Z,2023-05-20T15:16:30Z,,,,,,,,,,,,,,,,,,,,,,,,,1o571356wx95l3qbpbe00o991,J. Vanhaevermaet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551699995,29,1,1,2,22,bsbugp9qfasrrtg55bf7evvwv,1,66.8,59,2023-05-20T15:16:30.192Z,2023-05-20T15:16:33Z,4293414691,56,Back,4293414699,213,3.3,4293414697,212,30.5,4293414695,141,53.4,4293414693,140,38.0,,,,,,,,,,1o571356wx95l3qbpbe00o991,J. Vanhaevermaet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551700015,30,1,1,2,26,bsbugp9qfasrrtg55bf7evvwv,1,38,54.3,2023-05-20T15:16:33.593Z,2023-05-20T15:16:35Z,4293414787,140,41.4,4293414791,212,17.0,4293414785,56,Back,4293414789,141,29.8,4293414795,213,4.9,,,,,,,,,,9parlijxpxnfis96jwy9p37bp,G. Evans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551700025,31,1,1,2,28,bsbugp9qfasrrtg55bf7evvwv,1,41.4,29.8,2023-05-20T15:16:35.281Z,2023-05-20T15:16:36Z,4293414825,140,63.4,4293414831,213,5.9,4293414823,56,Right,4293414829,212,24.7,4293414827,141,16.8,,,,,,,,,,4lshrw6i3uk9kx4kiutn06iuh,D. Cooper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551700029,32,50,1,2,28,bsbugp9qfasrrtg55bf7evvwv,1,56.2,21.2,2023-05-20T15:16:35.648Z,2023-05-20T15:16:37Z,4293414849,286,,4293414847,56,Center,4293414889,233,24,,,,,,,,,,,,,,,,eje7ypyao1zalihq1b8y8161h,E. Mayi Kith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551700031,24,7,1,2,28,9ijyncrxsejz505dbadwr1dir,1,43.8,78.8,2023-05-20T15:16:35.649Z,2023-05-20T15:16:37Z,4293414855,56,Back,4293414879,233,32,4293414857,285,,,,,,,,,,,,,,,,,enqn8azrcz6vks9d21ze9w2c5,R. Ayane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551700033,25,49,1,2,29,9ijyncrxsejz505dbadwr1dir,1,58.9,75.3,2023-05-20T15:16:37.093Z,2023-05-20T15:16:37Z,,,,,,,,,,,,,,,,,,,,,,,,,ctzcuzproy4kwpa5wweruw3px,B. England,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551700053,26,1,1,2,31,9ijyncrxsejz505dbadwr1dir,1,63.1,70.6,2023-05-20T15:16:38.761Z,2023-05-20T15:16:40Z,4293414949,56,Center,4293414953,141,61.5,4293414955,212,7.8,4293414959,213,5.4,4293414951,140,67.6,,,,,,,,,,ctzcuzproy4kwpa5wweruw3px,B. England,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551700097,27,1,1,2,32,9ijyncrxsejz505dbadwr1dir,1,68.2,61.1,2023-05-20T15:16:40.009Z,2023-05-20T15:16:44Z,4293415183,213,0.4,4293415179,141,76.9,4293415175,56,Center,4293415177,140,93.4,4293415181,212,28.6,,,,,,,,,,6aaes6ikbmrg75h6asm58wpg5,E. Summanen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551700103,28,1,1,2,37,9ijyncrxsejz505dbadwr1dir,0,96.1,71.4,2023-05-20T15:16:44.690Z,2023-05-20T15:16:46Z,4293415245,141,44.5,4293415243,140,93.2,4293415249,213,4.5,4293415241,56,Center,4293415247,212,18.5,,,,,,,,,,enqn8azrcz6vks9d21ze9w2c5,R. Ayane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551700125,33,8,1,2,40,bsbugp9qfasrrtg55bf7evvwv,1,6.4,55.4,2023-05-20T15:16:47.593Z,2023-05-20T15:16:47Z,4293415339,56,Back,,,,,,,,,,,,,,,,,,,,,,16gnoas9x34hm887omkmeee39,E. Mukandi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
