id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,keyPass,qualifier/10/value,qualifier/13/value,qualifier/9/value,assist,qualifier/16/value,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId
2490514323,6,5,1,0,19,bsbugp9qfasrrtg55bf7evvwv,1,63.8,-1.1,2022-12-11T18:45:26.761Z,2022-12-11T19:33:42Z,3941634791,347,,3941634789,56,Right,3941634821,233,6,,,,,,,,,,,,,,,,cdyp0hsm3q10ds5tv2ink2qxh,S. Troelsgaard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490514295,6,5,1,0,19,spi3g782q7m4evjxn1sv6cfa,0,36.2,101.1,2022-12-11T18:45:26.761Z,2022-12-11T18:45:35Z,3941634651,56,Back,3941634827,233,6,3941634653,347,,,,,,,,,,,,,,,,,eincxi6xa1nrhr9qldtxboyqd,M. Eriksson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490514335,7,1,1,0,27,bsbugp9qfasrrtg55bf7evvwv,1,64.3,0,2022-12-11T18:45:34.489Z,2022-12-11T18:45:36Z,3941634879,213,1.1,3941634867,56,Right,3941634863,107,,3941634873,141,19.4,3941634877,212,15.6,3941634871,140,70.9,,,,,,,6sq9uor68fca8nz7tes0vfdgp,F. Bryson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490514341,8,1,1,0,29,bsbugp9qfasrrtg55bf7evvwv,1,70.9,19.4,2022-12-11T18:45:36.857Z,2022-12-11T19:37:12Z,3941634915,213,4.0,3941634909,140,61.7,3941634911,141,3.4,3941634907,56,Right,3941634913,212,14.5,,,,,,,,,,cdyp0hsm3q10ds5tv2ink2qxh,S. Troelsgaard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490514397,9,1,1,0,30,bsbugp9qfasrrtg55bf7evvwv,0,60.8,2.9,2022-12-11T18:45:38.058Z,2022-12-11T19:37:03Z,3941635171,213,0.4,3941635167,141,8.8,3941635163,56,Right,3941635169,212,10.8,3941635165,140,70.3,3941635161,3,,,,,,,,9aqn77y0knb58698qj46eee39,A. Eikeland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490514353,7,50,1,0,30,spi3g782q7m4evjxn1sv6cfa,1,16.3,95,2022-12-11T18:45:38.161Z,2022-12-11T19:37:43Z,3941634965,285,,3941696637,233,349,3941634963,56,Back,,,,,,,,,,,,,,,,c0my4y3kjf7jbbfujj5l8e8yx,N. Charles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490525551,349,7,1,0,31,bsbugp9qfasrrtg55bf7evvwv,1,83.7,5,2022-12-11T18:45:38.162Z,2022-12-11T19:37:42Z,3941696511,56,Right,3941696617,233,7,3941696513,286,,,,,,,,,,,,,,,,,cannlc91eqjjy24i7keyvyaui,E. Harries,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490514393,8,1,1,0,38,spi3g782q7m4evjxn1sv6cfa,0,3.8,93,2022-12-11T18:45:45.520Z,2022-12-11T19:42:24Z,3941635145,212,2.1,3941635139,56,Back,3941635141,140,5.4,3941635143,141,91.2,3941635147,213,5.7,,,,,,,,,,c0my4y3kjf7jbbfujj5l8e8yx,N. Charles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490514401,10,49,1,0,38,bsbugp9qfasrrtg55bf7evvwv,1,94,18.6,2022-12-11T18:45:46.088Z,2022-12-11T18:45:46Z,,,,,,,,,,,,,,,,,,,,,,,,,9aqn77y0knb58698qj46eee39,A. Eikeland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490514411,11,1,1,0,40,bsbugp9qfasrrtg55bf7evvwv,0,97.1,28.3,2022-12-11T18:45:48.017Z,2022-12-11T18:46:40Z,3941635257,213,2.1,3941635253,141,42.1,3941635249,56,Center,3941635251,140,92.4,3941635255,212,10.6,3941635247,155,,,,,,,,9aqn77y0knb58698qj46eee39,A. Eikeland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490514419,9,12,1,0,42,spi3g782q7m4evjxn1sv6cfa,1,4.5,63.9,2022-12-11T18:45:49.232Z,2022-12-11T19:42:32Z,3941635319,15,,3941635309,56,Back,3941635315,212,16.3,3941635313,141,87.8,3941635317,213,1.6,3941635311,140,4.1,,,,,,,eincxi6xa1nrhr9qldtxboyqd,M. Eriksson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490514433,12,1,1,0,43,bsbugp9qfasrrtg55bf7evvwv,0,94.7,16.4,2022-12-11T18:45:50.529Z,2022-12-11T19:38:26Z,3941635393,155,,3941635397,140,94.5,3941635401,212,21.8,3941697187,233,10,3941635399,141,48.5,3941635395,56,Center,3941635391,2,,3941635403,213,1.6,cannlc91eqjjy24i7keyvyaui,E. Harries,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490514451,10,12,1,0,43,spi3g782q7m4evjxn1sv6cfa,1,7.3,49.3,2022-12-11T18:45:50.584Z,2022-12-11T19:42:26Z,3941635507,140,25.6,3941635513,213,6.1,3941635511,212,19.6,3941635509,141,43.9,3941697715,15,,3941697677,56,Back,,,,,,,anghujtc4achyb9mflowgg9n9,M. Bright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490514455,13,1,1,0,47,bsbugp9qfasrrtg55bf7evvwv,1,80.7,51,2022-12-11T18:45:54.568Z,2022-12-11T19:42:54Z,3941635535,141,63.6,3941635539,213,2.1,3941635531,56,Center,3941635537,212,10.1,3941635533,140,75.6,,,,,,,,,,1o571356wx95l3qbpbe00o991,J. Vanhaevermaet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490514469,14,1,1,0,48,bsbugp9qfasrrtg55bf7evvwv,0,74,62.9,2022-12-11T18:45:55.441Z,2022-12-11T18:46:59Z,3941635619,213,4.7,3941635615,141,23.7,3941635613,140,74.5,3941635617,212,26.7,3941635611,56,Center,,,,,,,,,,cdyp0hsm3q10ds5tv2ink2qxh,S. Troelsgaard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490514491,11,8,1,0,53,spi3g782q7m4evjxn1sv6cfa,1,30.3,71.4,2022-12-11T18:46:01.064Z,2022-12-11T18:47:06Z,3941635727,56,Back,,,,,,,,,,,,,,,,,,,,,,8m3okb64mh1m7dfmp0km4wct1,F. Kirby,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490514503,15,61,1,0,54,bsbugp9qfasrrtg55bf7evvwv,1,72.5,25.2,2022-12-11T18:46:02.042Z,2022-12-11T18:46:02Z,3941635777,56,Center,,,,,,,,,,,,,,,,,,,,,,6sq9uor68fca8nz7tes0vfdgp,F. Bryson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490514499,12,49,1,0,54,spi3g782q7m4evjxn1sv6cfa,1,30.3,71.4,2022-12-11T18:46:02.044Z,2022-12-11T19:39:39Z,,,,,,,,,,,,,,,,,,,,,,,,,8m3okb64mh1m7dfmp0km4wct1,F. Kirby,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490514533,13,1,1,0,54,spi3g782q7m4evjxn1sv6cfa,1,30.3,71.4,2022-12-11T18:46:02.072Z,2022-12-11T18:46:05Z,3941635943,56,Back,3941635947,141,89.3,3941635945,140,37.4,3941635949,212,14.3,3941635951,213,1.0,,,,,,,,,,8m3okb64mh1m7dfmp0km4wct1,F. Kirby,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490514553,14,1,1,0,58,spi3g782q7m4evjxn1sv6cfa,1,35.6,86.6,2022-12-11T18:46:05.408Z,2022-12-11T18:46:10Z,3941636047,212,7.4,3941636043,140,29.2,3941636041,56,Back,3941636049,213,2.7,3941636045,141,91.2,,,,,,,,,,ctzcuzproy4kwpa5wweruw3px,B. England,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490514555,15,50,1,1,3,spi3g782q7m4evjxn1sv6cfa,1,39.4,92.6,2022-12-11T18:46:10.184Z,2022-12-11T18:46:13Z,3941636187,233,16,3941636057,56,Back,3941636059,286,,,,,,,,,,,,,,,,,c0my4y3kjf7jbbfujj5l8e8yx,N. Charles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490514563,16,7,1,1,3,bsbugp9qfasrrtg55bf7evvwv,1,60.6,7.4,2022-12-11T18:46:10.185Z,2022-12-11T18:46:13Z,3941636103,167,,3941636107,285,,3941636105,56,Right,3941636141,233,15,,,,,,,,,,,,,cannlc91eqjjy24i7keyvyaui,E. Harries,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490514587,16,5,1,1,3,spi3g782q7m4evjxn1sv6cfa,1,47.2,102,2022-12-11T18:46:10.872Z,2022-12-11T18:46:15Z,3941636257,233,17,3941636227,56,Back,3941636229,347,,,,,,,,,,,,,,,,,c0my4y3kjf7jbbfujj5l8e8yx,N. Charles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490514569,17,5,1,1,3,bsbugp9qfasrrtg55bf7evvwv,0,52.8,-2,2022-12-11T18:46:10.872Z,2022-12-11T19:33:42Z,3941636127,56,Right,3941636269,233,16,3941636129,347,,,,,,,,,,,,,,,,,cannlc91eqjjy24i7keyvyaui,E. Harries,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490514665,17,1,1,1,22,spi3g782q7m4evjxn1sv6cfa,1,46.2,100,2022-12-11T18:46:29.362Z,2022-12-11T18:46:35Z,3941636701,213,4.8,3941636693,56,Back,3941636697,141,87.8,3941636695,140,46.9,3941636699,212,9.7,3941636691,107,,,,,,,,c0my4y3kjf7jbbfujj5l8e8yx,N. Charles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490514679,18,1,1,1,28,spi3g782q7m4evjxn1sv6cfa,1,44.5,86.9,2022-12-11T18:46:35.440Z,2022-12-11T18:46:38Z,3941636741,56,Back,3941636747,212,9.5,3941636743,140,36.7,3941636745,141,94.1,3941636749,213,2.6,,,,,,,,,,cij18xj0bx2zyx3mi9xwykn9x,E. Cuthbert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490514683,19,1,1,1,31,spi3g782q7m4evjxn1sv6cfa,0,38.2,93.9,2022-12-11T18:46:38.176Z,2022-12-11T18:46:39Z,3941636763,56,Left,3941636767,141,88.0,3941636769,212,21.0,3941636771,213,6.1,3941636765,140,57.8,,,,,,,,,,anghujtc4achyb9mflowgg9n9,M. Bright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490514691,18,1,1,1,32,bsbugp9qfasrrtg55bf7evvwv,1,43.4,8.9,2022-12-11T18:46:39.608Z,2022-12-11T18:46:41Z,3941636809,213,2.0,3941636805,141,38.6,3941636811,1,,3941636807,212,22.1,3941636803,140,34.8,3941636799,157,,3941636801,56,Back,,,,6sq9uor68fca8nz7tes0vfdgp,F. Bryson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490514693,19,49,1,1,34,bsbugp9qfasrrtg55bf7evvwv,1,34.8,39.4,2022-12-11T18:46:41.257Z,2022-12-11T18:46:41Z,,,,,,,,,,,,,,,,,,,,,,,,,9parlijxpxnfis96jwy9p37bp,G. Evans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490514711,20,1,1,1,34,bsbugp9qfasrrtg55bf7evvwv,1,34,41.5,2022-12-11T18:46:41.600Z,2022-12-11T18:46:45Z,3941636915,213,2.9,3941636909,140,14.0,3941636911,141,49.7,3941636907,56,Back,3941636913,212,21.7,,,,,,,,,,9parlijxpxnfis96jwy9p37bp,G. Evans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490514733,21,1,1,1,38,bsbugp9qfasrrtg55bf7evvwv,1,13.8,51,2022-12-11T18:46:45.592Z,2022-12-11T18:46:48Z,3941637043,56,Back,3941637047,141,24.6,3941637049,212,19.4,3941637051,213,5.1,3941637045,140,20.7,,,,,,,,,,3q2zbn0eco577z0ss84g9f2s5,J. Burns,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490514749,22,1,1,1,41,bsbugp9qfasrrtg55bf7evvwv,1,21.5,27.4,2022-12-11T18:46:48.672Z,2022-12-11T18:46:52Z,3941637141,140,21.4,3941637143,141,62.3,3941637145,212,23.7,3941637149,213,1.6,3941637139,56,Back,,,,,,,,,,4lshrw6i3uk9kx4kiutn06iuh,D. Cooper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490514773,23,1,1,1,45,bsbugp9qfasrrtg55bf7evvwv,1,22.2,67.9,2022-12-11T18:46:52.520Z,2022-12-11T18:46:56Z,3941637259,212,14.2,3941637255,140,35.3,3941637253,56,Back,3941637257,141,73.2,3941637261,213,0.3,,,,,,,,,,9parlijxpxnfis96jwy9p37bp,G. Evans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490514791,24,1,1,1,49,bsbugp9qfasrrtg55bf7evvwv,1,34.7,73.9,2022-12-11T18:46:56.671Z,2022-12-11T18:46:58Z,3941637347,56,Back,3941637355,213,2.5,3941637351,141,85.1,3941637349,140,24.1,3941637353,212,13.5,,,,,,,,,,blbeuhuw60c2dkx2ofl0xp82c,T. Primmer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490514805,25,1,1,1,51,bsbugp9qfasrrtg55bf7evvwv,1,23.2,83.2,2022-12-11T18:46:58.752Z,2022-12-11T18:47:04Z,3941637469,212,17.5,3941637465,140,7.8,3941637463,56,Back,3941637467,141,73.5,3941637471,213,3.5,,,,,,,,,,9parlijxpxnfis96jwy9p37bp,G. Evans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490514819,26,1,1,1,56,bsbugp9qfasrrtg55bf7evvwv,1,19.6,70,2022-12-11T18:47:04.039Z,2022-12-11T18:47:05Z,3941637539,56,Back,3941637545,212,9.6,3941637543,141,81.7,3941637547,213,1.0,3941637541,140,24.8,,,,,,,,,,3q2zbn0eco577z0ss84g9f2s5,J. Burns,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490514833,27,1,1,2,0,bsbugp9qfasrrtg55bf7evvwv,1,23.7,88.3,2022-12-11T18:47:07.392Z,2022-12-11T18:47:09Z,3941637619,56,Back,3941637625,212,15.3,3941637623,141,80.2,3941637627,213,5.9,3941637621,140,37.3,,,,,,,,,,9parlijxpxnfis96jwy9p37bp,G. Evans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490514837,28,1,1,2,2,bsbugp9qfasrrtg55bf7evvwv,1,37.3,80.2,2022-12-11T18:47:09.744Z,2022-12-11T18:47:11Z,3941637645,141,89.1,3941637649,213,2.7,3941637641,56,Back,3941637647,212,14.6,3941637643,140,24.6,,,,,,,,,,blbeuhuw60c2dkx2ofl0xp82c,T. Primmer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490514857,29,1,1,2,4,bsbugp9qfasrrtg55bf7evvwv,1,21.1,88.1,2022-12-11T18:47:11.247Z,2022-12-11T18:47:15Z,3941637759,213,4.3,3941637755,141,60.0,3941637753,140,13.2,3941637757,212,20.8,3941637751,56,Back,,,,,,,,,,9parlijxpxnfis96jwy9p37bp,G. Evans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490514867,30,1,1,2,8,bsbugp9qfasrrtg55bf7evvwv,1,18.9,60.5,2022-12-11T18:47:15.736Z,2022-12-11T18:47:29Z,3941637809,140,21.2,3941637815,213,4.8,3941637811,141,26.4,3941637813,212,23.3,3941637807,56,Back,,,,,,,,,,3q2zbn0eco577z0ss84g9f2s5,J. Burns,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490514871,31,1,1,2,11,bsbugp9qfasrrtg55bf7evvwv,1,22.1,22.8,2022-12-11T18:47:18.504Z,2022-12-11T18:47:20Z,3941637861,213,5.4,3941637857,141,4.9,3941637853,56,Back,3941637855,140,31.2,3941637859,212,15.5,,,,,,,,,,4lshrw6i3uk9kx4kiutn06iuh,D. Cooper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490514895,32,1,1,2,13,bsbugp9qfasrrtg55bf7evvwv,1,31.4,5.8,2022-12-11T18:47:20.544Z,2022-12-11T18:47:25Z,3941637991,56,Back,3941637995,141,10.9,3941637999,213,2.8,3941637993,140,21.8,3941637997,212,10.7,,,,,,,,,,6sq9uor68fca8nz7tes0vfdgp,F. Bryson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490514899,33,1,1,2,18,bsbugp9qfasrrtg55bf7evvwv,0,27.2,8.6,2022-12-11T18:47:25.456Z,2022-12-11T18:47:26Z,3941638019,212,30.8,3941638015,140,56.5,3941638013,56,Right,3941638017,141,6.2,3941638021,213,6.2,,,,,,,,,,4lshrw6i3uk9kx4kiutn06iuh,D. Cooper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490514911,20,49,1,2,21,spi3g782q7m4evjxn1sv6cfa,1,43,82.1,2022-12-11T18:47:28.473Z,2022-12-11T18:47:28Z,,,,,,,,,,,,,,,,,,,,,,,,,c0my4y3kjf7jbbfujj5l8e8yx,N. Charles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490514929,21,1,1,2,21,spi3g782q7m4evjxn1sv6cfa,1,43,82.1,2022-12-11T18:47:28.601Z,2022-12-11T18:47:32Z,3941638151,141,93.5,3941638155,213,0.4,3941638147,56,Left,3941638149,140,58.5,3941638153,212,18.0,,,,,,,,,,c0my4y3kjf7jbbfujj5l8e8yx,N. Charles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490514931,22,3,1,2,24,spi3g782q7m4evjxn1sv6cfa,0,56.4,94.5,2022-12-11T18:47:31.655Z,2022-12-11T18:47:34Z,3941638165,286,,3941638237,233,34,3941638163,56,Left,,,,,,,,,,,,,,,,cij18xj0bx2zyx3mi9xwykn9x,E. Cuthbert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490514923,34,7,1,2,24,bsbugp9qfasrrtg55bf7evvwv,1,43.6,5.5,2022-12-11T18:47:31.656Z,2022-12-11T19:40:50Z,3941638141,285,,3941638229,233,22,3941638139,56,Back,,,,,,,,,,,,,,,,9aqn77y0knb58698qj46eee39,A. Eikeland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490514925,35,49,1,2,24,bsbugp9qfasrrtg55bf7evvwv,1,43,6.2,2022-12-11T18:47:32.144Z,2022-12-11T19:40:47Z,,,,,,,,,,,,,,,,,,,,,,,,,9aqn77y0knb58698qj46eee39,A. Eikeland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
