id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/8/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/10/value,qualifier/12/value,assist,qualifier/13/value,qualifier/11/value,qualifier/15/value,qualifier/17/id,qualifier/17/qualifierId
2488799943,9,5,1,0,14,5rurqie3qt1qav9ir5mkqinn,0,33.7,101.8,2022-12-03T14:00:06.655Z,2022-12-03T14:00:14Z,3932543603,347,,3932543601,56,Back,3932543983,233,3,,,,,,,,,,,,,,,,d9zt8e8lnk9a22we6o6wqyndh,J. Beattie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488800157,4,1,1,0,30,7kt37xy93vjy6wac8vq6fqz3g,0,61.3,0,2022-12-03T14:00:22.891Z,2022-12-03T14:00:25Z,3932544641,1,,3932544631,56,Right,3932544627,107,,3932544633,140,89.3,3932544637,212,30.1,3932544639,213,0.2,3932544635,141,7.4,,,,avttb0ne86ra4pqruk0d8al05,L. Hope,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488800197,10,1,1,0,35,5rurqie3qt1qav9ir5mkqinn,1,13,85.6,2022-12-03T14:00:27.449Z,2022-12-03T14:00:29Z,3932544841,141,90.5,3932544849,213,0.5,3932544839,140,18.8,3932544837,56,Back,3932544845,212,6.9,,,,,,,,,,d9zt8e8lnk9a22we6o6wqyndh,J. Beattie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488800203,11,49,1,0,37,5rurqie3qt1qav9ir5mkqinn,1,17.3,90.6,2022-12-03T14:00:29.497Z,2022-12-03T14:00:29Z,,,,,,,,,,,,,,,,,,,,,,,,,e3fa1ou90dirp8yjjterhrs9h,S. Catley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488800225,12,1,1,0,37,5rurqie3qt1qav9ir5mkqinn,1,17.3,90.6,2022-12-03T14:00:29.649Z,2022-12-03T14:00:30Z,3932544957,140,9.1,3932544963,213,3.4,3932544961,212,9.0,3932544959,141,86.9,3932544955,56,Back,,,,,,,,,,e3fa1ou90dirp8yjjterhrs9h,S. Catley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488800237,13,1,1,0,38,5rurqie3qt1qav9ir5mkqinn,0,9.1,86.9,2022-12-03T14:00:30.657Z,2022-12-03T14:00:31Z,3932545019,213,0.7,3932545021,1,,3932545011,56,Back,3932545009,157,,3932545013,140,21.6,3932545017,212,16.6,3932545015,141,100.0,,,,d9zt8e8lnk9a22we6o6wqyndh,J. Beattie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488800361,5,5,1,0,39,7kt37xy93vjy6wac8vq6fqz3g,1,72.2,-1.8,2022-12-03T14:00:31.725Z,2022-12-03T14:00:43Z,3932545651,56,Right,3932545653,347,,3932545661,233,14,,,,,,,,,,,,,,,,avttb0ne86ra4pqruk0d8al05,L. Hope,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488800243,14,5,1,0,39,5rurqie3qt1qav9ir5mkqinn,0,27.8,101.8,2022-12-03T14:00:31.725Z,2022-12-03T14:13:33Z,3932545681,233,5,3932545053,347,,3932545051,56,Back,,,,,,,,,,,,,,,,d9zt8e8lnk9a22we6o6wqyndh,J. Beattie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488800383,6,1,1,0,50,7kt37xy93vjy6wac8vq6fqz3g,1,68.1,0,2022-12-03T14:00:42.803Z,2022-12-03T14:00:44Z,3932545769,140,69.8,3932545775,213,1.3,3932545765,107,,3932545767,56,Right,3932545773,212,6.8,3932545771,141,7.6,,,,,,,avttb0ne86ra4pqruk0d8al05,L. Hope,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488800461,7,1,1,0,52,7kt37xy93vjy6wac8vq6fqz3g,1,68.6,9.1,2022-12-03T14:00:44.307Z,2022-12-03T14:00:49Z,3932546067,141,9.2,3932546065,140,68.6,3932546063,56,Right,3932546071,213,1.6,3932546069,212,0.1,,,,,,,,,,27iu58a0k5jqsxidnaxbothbd,K. Snoeijs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488800467,8,1,1,0,56,7kt37xy93vjy6wac8vq6fqz3g,0,65,5.6,2022-12-03T14:00:48.947Z,2022-12-03T14:00:49Z,3932546135,286,,3932546107,56,Right,3932546131,233,15,3932546115,213,3.7,3932546109,140,63.0,3932546113,212,2.4,3932546111,141,3.8,3932546129,236,,avttb0ne86ra4pqruk0d8al05,L. Hope,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488800463,15,74,1,0,56,5rurqie3qt1qav9ir5mkqinn,1,30.2,95.9,2022-12-03T14:00:48.948Z,2022-12-03T14:07:27Z,3932546137,233,8,3932546077,285,,3932546075,56,Back,,,,,,,,,,,,,,,,wupxscyf4x7rsjidpmp0wnv9,V. Miedema,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488800591,9,5,1,0,58,7kt37xy93vjy6wac8vq6fqz3g,1,53.8,-1.5,2022-12-03T14:00:50.275Z,2022-12-03T14:01:01Z,3932546673,56,Right,3932546691,233,16,3932546675,347,,,,,,,,,,,,,,,,,avttb0ne86ra4pqruk0d8al05,L. Hope,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488800479,16,5,1,0,58,5rurqie3qt1qav9ir5mkqinn,0,46.2,101.5,2022-12-03T14:00:50.275Z,2022-12-03T14:13:33Z,3932546179,56,Back,3932546181,347,,3932546699,233,9,,,,,,,,,,,,,,,,wupxscyf4x7rsjidpmp0wnv9,V. Miedema,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488800631,10,1,1,1,8,7kt37xy93vjy6wac8vq6fqz3g,1,60,0,2022-12-03T14:01:00.891Z,2022-12-03T14:01:04Z,3932546879,140,63.5,3932546883,212,8.0,3932546881,141,8.5,3932546885,213,1.1,3932546877,56,Right,3932546875,107,,,,,,,,avttb0ne86ra4pqruk0d8al05,L. Hope,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488800669,11,1,1,1,12,7kt37xy93vjy6wac8vq6fqz3g,0,65,3.2,2022-12-03T14:01:04.826Z,2022-12-03T14:01:06Z,3932547101,212,10.6,3932547103,213,1.0,3932547099,141,16.2,3932547097,140,70.5,3932547095,56,Right,,,,,,,,,,9x4qkir5sofsdi6jf3qdnvgx6,H. Bennison,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488800707,17,49,1,1,17,5rurqie3qt1qav9ir5mkqinn,1,37.3,72,2022-12-03T14:01:09.545Z,2022-12-03T14:01:09Z,,,,,,,,,,,,,,,,,,,,,,,,,1o0o6thivoulnmsklkpbwpiad,F. Maanum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488800725,18,1,1,1,17,5rurqie3qt1qav9ir5mkqinn,1,38.1,70.8,2022-12-03T14:01:09.881Z,2022-12-03T14:01:13Z,3932547391,141,88.0,3932547393,212,19.3,3932547387,56,Back,3932547389,140,23.5,3932547395,213,2.5,,,,,,,,,,1o0o6thivoulnmsklkpbwpiad,F. Maanum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488800743,19,1,1,1,21,5rurqie3qt1qav9ir5mkqinn,1,23.5,88,2022-12-03T14:01:13.505Z,2022-12-03T14:01:15Z,3932547483,213,4.0,3932547473,141,72.1,3932547477,212,13.8,3932547465,56,Back,3932547469,140,15.3,,,,,,,,,,e3fa1ou90dirp8yjjterhrs9h,S. Catley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488800751,20,1,1,1,23,5rurqie3qt1qav9ir5mkqinn,1,15.3,72.1,2022-12-03T14:01:15.337Z,2022-12-03T14:01:17Z,3932547549,140,11.1,3932547555,213,4.5,3932547547,56,Back,3932547551,141,46.3,3932547553,212,18.1,,,,,,,,,,d9zt8e8lnk9a22we6o6wqyndh,J. Beattie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488800787,21,1,1,1,25,5rurqie3qt1qav9ir5mkqinn,1,11.1,46.3,2022-12-03T14:01:17.345Z,2022-12-03T14:01:22Z,3932547793,213,5.3,3932547791,212,18.8,3932547789,141,23.7,3932547787,140,21.4,3932547785,56,Back,,,,,,,,,,dib5a7vebmtxqcksi1tuteklx,M. Zinsberger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488800841,22,1,1,1,29,5rurqie3qt1qav9ir5mkqinn,1,20.5,19.4,2022-12-03T14:01:22.104Z,2022-12-03T14:01:30Z,3932548083,140,31.3,3932548081,56,Back,3932548085,141,34.8,3932548089,213,0.7,3932548087,212,15.4,,,,,,,,,,bd1752qgxbodnsgdus42fc99l,L. Wubben-Moy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488800835,12,45,1,1,38,7kt37xy93vjy6wac8vq6fqz3g,0,68.8,57.3,2022-12-03T14:01:30.251Z,2022-12-03T14:01:34Z,3932548051,56,Center,3932548053,286,,3932548277,233,23,,,,,,,,,,,,,,,,3c80px00lrpe84s9yurszqcid,N. Björn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488800865,23,3,1,1,38,5rurqie3qt1qav9ir5mkqinn,1,31.2,42.7,2022-12-03T14:01:30.251Z,2022-12-03T14:01:34Z,3932548251,233,12,3932548231,285,,3932548229,56,Back,,,,,,,,,,,,,,,,e8ivbfq0irn8f2p8krhkikzx1,L. Wälti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488800937,24,1,1,1,41,5rurqie3qt1qav9ir5mkqinn,1,39,33.4,2022-12-03T14:01:33.728Z,2022-12-03T14:01:40Z,3932548679,1,,3932548669,56,Right,3932548671,140,70.8,3932548673,141,13.7,3932548677,213,5.9,3932548675,212,36.0,,,,,,,e8ivbfq0irn8f2p8krhkikzx1,L. Wälti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488800981,25,1,1,1,48,5rurqie3qt1qav9ir5mkqinn,1,67.7,23.3,2022-12-03T14:01:40.561Z,2022-12-03T14:01:44Z,3932548855,56,Center,3932548861,212,35.3,3932548859,141,71.8,3932548857,140,55.8,3932548867,1,,3932548865,213,1.9,,,,,,,6679bfd6bjylogbe4ebese85x,K. McCabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488801031,26,1,1,1,52,5rurqie3qt1qav9ir5mkqinn,1,55.4,75.1,2022-12-03T14:01:44.128Z,2022-12-03T14:01:47Z,3932549135,212,20.2,3932549137,213,0.6,3932549133,141,92.6,3932549129,56,Left,3932549131,140,71.0,,,,,,,,,,d9zt8e8lnk9a22we6o6wqyndh,J. Beattie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488801093,27,1,1,1,55,5rurqie3qt1qav9ir5mkqinn,1,71,92.6,2022-12-03T14:01:47.297Z,2022-12-03T14:01:53Z,3932549459,213,0.1,3932549451,56,Left,3932549453,140,83.6,3932549457,212,13.3,3932549455,141,95.0,,,,,,,,,,e3fa1ou90dirp8yjjterhrs9h,S. Catley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488801109,28,1,1,2,0,5rurqie3qt1qav9ir5mkqinn,1,77,90.6,2022-12-03T14:01:52.985Z,2022-12-03T14:01:55Z,3932549531,56,Left,3932549533,140,66.1,3932549537,212,11.7,3932549539,213,3.3,3932549535,141,87.4,,,,,,,,,,ec1vrqeqni3lmibeazgq62eol,S. Blackstenius,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488801125,29,1,1,2,2,5rurqie3qt1qav9ir5mkqinn,1,66.1,87.4,2022-12-03T14:01:54.921Z,2022-12-03T14:01:56Z,3932549669,212,34.9,3932549671,213,4.5,3932549673,1,,3932549663,56,Center,3932549665,140,60.2,3932549667,141,36.9,,,,,,,e3fa1ou90dirp8yjjterhrs9h,S. Catley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488801151,30,1,1,2,4,5rurqie3qt1qav9ir5mkqinn,1,63.9,31.5,2022-12-03T14:01:56.385Z,2022-12-03T14:01:58Z,3932549829,212,22.0,3932549823,56,Right,3932549825,140,77.9,3932549831,213,5.4,3932549827,141,7.4,,,,,,,,,,bd1752qgxbodnsgdus42fc99l,L. Wubben-Moy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488801195,31,1,1,2,6,5rurqie3qt1qav9ir5mkqinn,1,77.9,7.4,2022-12-03T14:01:58.648Z,2022-12-03T14:02:03Z,3932550051,140,84.1,3932550053,141,6.2,3932550057,213,6.2,3932550049,56,Right,3932550055,212,6.6,,,,,,,,,,8lfnj5bvo97dimx52no42nmqd,L. Wienroither,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488801223,32,1,1,2,11,5rurqie3qt1qav9ir5mkqinn,0,75.5,8.6,2022-12-03T14:02:03.377Z,2022-12-03T14:02:06Z,3932550175,56,Center,3932550185,1,,3932550177,140,97.0,3932550173,155,,3932550183,213,0.8,3932550181,212,33.0,3932550179,141,43.9,,,,6679bfd6bjylogbe4ebese85x,K. McCabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488801225,13,52,1,2,14,7kt37xy93vjy6wac8vq6fqz3g,1,9.4,58.7,2022-12-03T14:02:06.826Z,2022-12-03T14:02:06Z,,,,,,,,,,,,,,,,,,,,,,,,,8zpj2ov0kc2d7a2b14ys2y8dl,E. Ramsey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488801331,14,1,1,2,24,7kt37xy93vjy6wac8vq6fqz3g,1,11.4,51.3,2022-12-03T14:02:16.682Z,2022-12-03T14:02:18Z,3932550725,213,4.5,3932550719,140,9.2,3932550717,56,Back,3932550715,123,,3932550721,141,36.1,3932550723,212,10.6,,,,,,,8zpj2ov0kc2d7a2b14ys2y8dl,E. Ramsey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488801345,15,1,1,2,25,7kt37xy93vjy6wac8vq6fqz3g,1,9.7,36.7,2022-12-03T14:02:18.034Z,2022-12-03T14:02:19Z,3932550869,141,9.7,3932550871,212,19.4,3932550873,213,5.0,3932550867,140,15.8,3932550865,56,Back,,,,,,,,,,8j67kyyfq5i300eeqbihgcqfp,R. Sevecke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488801367,16,1,1,2,27,7kt37xy93vjy6wac8vq6fqz3g,1,17,11.3,2022-12-03T14:02:19.434Z,2022-12-03T14:02:21Z,3932550985,212,14.4,3932550979,56,Back,3932550987,213,2.0,3932550983,141,30.9,3932550981,140,11.9,,,,,,,,,,8e7wbpcbwxvdz0fojwuyov3rp,G. George,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488801383,17,1,1,2,29,7kt37xy93vjy6wac8vq6fqz3g,1,12.3,30,2022-12-03T14:02:21.426Z,2022-12-03T14:02:23Z,3932551077,56,Back,3932551079,140,23.3,3932551085,213,0.2,3932551081,141,34.0,3932551083,212,11.9,,,,,,,,,,8j67kyyfq5i300eeqbihgcqfp,R. Sevecke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488801425,18,1,1,2,31,7kt37xy93vjy6wac8vq6fqz3g,1,23.9,34.5,2022-12-03T14:02:23.234Z,2022-12-03T14:02:26Z,3932551277,56,Back,3932551279,140,10.5,3932551285,213,2.5,3932551281,141,48.7,3932551283,212,17.1,,,,,,,,,,3c80px00lrpe84s9yurszqcid,N. Björn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488801485,19,1,1,2,34,7kt37xy93vjy6wac8vq6fqz3g,1,11.2,52.8,2022-12-03T14:02:26.882Z,2022-12-03T14:02:33Z,3932551605,56,Back,3932551609,141,70.2,3932551613,213,0.8,3932551607,140,22.9,3932551611,212,17.1,,,,,,,,,,8zpj2ov0kc2d7a2b14ys2y8dl,E. Ramsey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488801517,20,1,1,2,41,7kt37xy93vjy6wac8vq6fqz3g,1,23.6,74.4,2022-12-03T14:02:33.210Z,2022-12-03T14:02:35Z,3932551777,212,14.1,3932551779,213,4.7,3932551775,141,53.7,3932551771,56,Back,3932551773,140,22.8,,,,,,,,,,8e7wbpcbwxvdz0fojwuyov3rp,G. George,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488801601,21,1,1,2,43,7kt37xy93vjy6wac8vq6fqz3g,1,23.2,53.6,2022-12-03T14:02:35.650Z,2022-12-03T14:02:43Z,3932552167,212,33.4,3932552165,141,9.1,3932552163,140,36.7,3932552159,155,,3932552161,56,Back,3932552171,1,,3932552169,213,5.2,,,,8j67kyyfq5i300eeqbihgcqfp,R. Sevecke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488801603,22,4,1,2,49,7kt37xy93vjy6wac8vq6fqz3g,1,42.2,9.4,2022-12-03T14:02:41.466Z,2022-12-03T14:02:44Z,3932552299,233,33,3932552181,152,,3932552183,286,,3932552175,13,,3932552177,295,,3932552179,56,Back,,,,,,,avttb0ne86ra4pqruk0d8al05,L. Hope,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488801617,33,4,1,2,49,5rurqie3qt1qav9ir5mkqinn,0,57.8,90.6,2022-12-03T14:02:41.467Z,2022-12-03T14:05:36Z,3932552267,152,,3932552265,56,Left,3932552305,233,22,3932552263,13,,3932552271,285,,3932562381,295,,,,,,,,ddagc0khq0zh1ywynyci8nzrp,C. Foord,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488801721,23,1,1,2,54,7kt37xy93vjy6wac8vq6fqz3g,1,42.9,4,2022-12-03T14:02:46.666Z,2022-12-03T14:02:53Z,3932552789,141,10.9,3932552793,213,2.7,3932552791,212,12.1,3932552787,140,32.3,3932552785,56,Back,3932552783,152,,3932552781,5,,,,,avttb0ne86ra4pqruk0d8al05,L. Hope,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488801729,24,1,1,3,0,7kt37xy93vjy6wac8vq6fqz3g,1,32.2,12.9,2022-12-03T14:02:52.906Z,2022-12-03T14:02:54Z,3932552823,56,Back,3932552825,140,25.9,3932552831,213,1.9,3932552827,141,44.2,3932552829,212,22.3,,,,,,,,,,bqbs20rirfi1eh7k7ss4pt0ix,K. Holmgaard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488801735,25,1,1,3,2,7kt37xy93vjy6wac8vq6fqz3g,1,25.5,51.5,2022-12-03T14:02:54.570Z,2022-12-03T14:02:55Z,3932552867,213,1.1,3932552865,212,8.4,3932552859,56,Back,3932552861,140,29.4,3932552863,141,62.3,,,,,,,,,,8j67kyyfq5i300eeqbihgcqfp,R. Sevecke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488801759,26,1,1,3,3,7kt37xy93vjy6wac8vq6fqz3g,1,31.1,63.3,2022-12-03T14:02:55.274Z,2022-12-03T14:02:57Z,3932552971,213,4.3,3932552963,56,Back,3932552967,141,48.4,3932552965,140,26.4,3932552969,212,11.3,,,,,,,,,,3c80px00lrpe84s9yurszqcid,N. Björn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
