id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,keyPass,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/14/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,assist
2519164359,7,1,1,0,13,9ijyncrxsejz505dbadwr1dir,1,34.4,71.7,2023-03-12T14:01:01.401Z,2023-03-12T14:46:31Z,4092706559,141,93.3,4092706563,212,16.6,4092706565,213,1.1,4092706555,140,41.8,4092706553,56,Back,,,,,,,,,,elelvar8kyxwpfqzwr1v00b85,M. Bartrip,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519164365,8,61,1,0,13,9ijyncrxsejz505dbadwr1dir,0,43.2,93.3,2023-03-12T14:01:02.345Z,2023-03-12T14:02:13Z,4092706573,56,Back,,,,,,,,,,,,,,,,,,,,,,2zdgbwd6y5u4pd08upf1sda6t,K. Harrop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519164417,5,5,1,0,14,mjejb0x57ms54j9ry6s8njwh,1,52.2,-1.5,2023-03-12T14:01:02.974Z,2023-03-12T14:01:08Z,4092706801,347,,4092706799,56,Right,4092706821,233,9,,,,,,,,,,,,,,,,153m45p2fkc2q8x9zq105g45,Y. Daniëls,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519164381,9,5,1,0,14,9ijyncrxsejz505dbadwr1dir,0,47.8,101.5,2023-03-12T14:01:02.974Z,2023-03-12T14:47:08Z,4092706663,347,,4092706661,56,Back,4092706851,233,5,,,,,,,,,,,,,,,,elelvar8kyxwpfqzwr1v00b85,M. Bartrip,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519164455,6,1,1,0,19,mjejb0x57ms54j9ry6s8njwh,0,47.5,0,2023-03-12T14:01:08.154Z,2023-03-12T14:01:10Z,4092706923,107,,4092706925,56,Right,4092706927,140,60.0,4092706929,141,14.4,4092706931,212,16.8,4092706933,213,0.7,,,,,,,2wv3bsfv3jh5ar8xw97lpxr6d,E. Koivisto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519164495,10,61,1,0,22,9ijyncrxsejz505dbadwr1dir,0,44.6,76.3,2023-03-12T14:01:11.089Z,2023-03-12T14:02:01Z,4092707125,56,Back,,,,,,,,,,,,,,,,,,,,,,enqn8azrcz6vks9d21ze9w2c5,R. Ayane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519164551,12,49,1,0,23,9ijyncrxsejz505dbadwr1dir,1,61.7,38.9,2023-03-12T14:01:11.441Z,2023-03-12T14:01:19Z,,,,,,,,,,,,,,,,,,,,,,,,,drwlmmiguqz2mfzsh6gjmklx,D. Spence,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519164525,11,1,1,0,24,9ijyncrxsejz505dbadwr1dir,0,42.8,68.2,2023-03-12T14:01:13.145Z,2023-03-12T14:01:13Z,4092707227,56,Center,4092707235,213,5.5,4092707231,141,38.9,4092707233,212,28.1,4092707229,140,61.7,,,,,,,,,,drwlmmiguqz2mfzsh6gjmklx,D. Spence,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519164581,7,1,1,0,26,mjejb0x57ms54j9ry6s8njwh,1,40.7,67.2,2023-03-12T14:01:14.746Z,2023-03-12T14:01:17Z,4092707531,212,24.3,4092707533,213,0.7,4092707529,141,91.2,4092707527,140,57.8,4092707525,56,Left,,,,,,,,,,4rz247hboaqnxo1mbdiw3ctsl,M. Campbell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519164585,8,49,1,0,28,mjejb0x57ms54j9ry6s8njwh,1,60.6,93.5,2023-03-12T14:01:17.018Z,2023-03-12T14:01:17Z,,,,,,,,,,,,,,,,,,,,,,,,,40drqeciuqe2j07g5cnc6xf55,T. Hinds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519164677,9,1,1,0,30,mjejb0x57ms54j9ry6s8njwh,1,63.1,85.1,2023-03-12T14:01:18.410Z,2023-03-12T14:01:21Z,4092707957,212,11.3,4092707959,213,5.6,4092707951,56,Center,4092707953,140,71.2,4092707955,141,74.1,,,,,,,,,,40drqeciuqe2j07g5cnc6xf55,T. Hinds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519164751,10,1,1,0,32,mjejb0x57ms54j9ry6s8njwh,1,72.2,74.2,2023-03-12T14:01:21.050Z,2023-03-12T14:01:25Z,4092708315,212,15.4,4092708313,141,95.0,4092708311,140,78.1,4092708309,56,Left,4092708317,213,1.2,,,,,,,,,,dw593ezeekrbzlc2qhtc805p1,K. Stengel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519164795,11,1,1,0,36,mjejb0x57ms54j9ry6s8njwh,0,77.8,92.6,2023-03-12T14:01:25.306Z,2023-03-12T14:01:27Z,4092708537,141,50.1,4092708539,212,30.7,4092708531,155,,4092708533,56,Center,4092708535,140,87.8,4092708529,2,,4092708541,213,5.1,,,,9v895fdc1blaaboscv14vp149,C. Holland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519164843,13,12,1,0,40,9ijyncrxsejz505dbadwr1dir,1,11.9,49.4,2023-03-12T14:01:28.673Z,2023-03-12T14:01:34Z,4092708779,140,23.8,4092708783,212,15.7,4092708781,141,35.4,4092708785,213,5.6,4092708777,56,Back,4092709157,15,,,,,,,,2zdgbwd6y5u4pd08upf1sda6t,K. Harrop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519164847,14,49,1,0,42,9ijyncrxsejz505dbadwr1dir,1,29,38,2023-03-12T14:01:30.761Z,2023-03-12T14:01:31Z,,,,,,,,,,,,,,,,,,,,,,,,,z8vdz64bgqus4c85451nsrf9,A. James,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519164875,15,1,1,0,42,9ijyncrxsejz505dbadwr1dir,1,29,38,2023-03-12T14:01:30.963Z,2023-03-12T14:01:32Z,4092708949,56,Back,4092708957,213,1.4,4092708955,212,13.2,4092708951,140,30.9,4092708953,141,57.2,,,,,,,,,,z8vdz64bgqus4c85451nsrf9,A. James,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519164879,16,61,1,0,43,9ijyncrxsejz505dbadwr1dir,0,30.9,57.2,2023-03-12T14:01:32.225Z,2023-03-12T14:01:32Z,4092708965,56,Back,,,,,,,,,,,,,,,,,,,,,,drwlmmiguqz2mfzsh6gjmklx,D. Spence,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519164889,12,49,1,0,44,mjejb0x57ms54j9ry6s8njwh,1,65.7,61.7,2023-03-12T14:01:32.827Z,2023-03-12T14:01:32Z,,,,,,,,,,,,,,,,,,,,,,,,,brppytuf1766c50274dkue5pm,M. Kearns,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519164941,13,1,1,0,44,mjejb0x57ms54j9ry6s8njwh,1,65.7,61.7,2023-03-12T14:01:33.002Z,2023-03-12T14:01:35Z,4092709233,213,4.7,4092709231,212,13.1,4092709229,141,42.4,4092709227,140,65.5,4092709225,56,Center,,,,,,,,,,brppytuf1766c50274dkue5pm,M. Kearns,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519164967,14,1,1,0,47,mjejb0x57ms54j9ry6s8njwh,1,66,35.8,2023-03-12T14:01:35.562Z,2023-03-12T14:01:37Z,4092709349,56,Right,4092709357,213,5.0,4092709355,212,11.2,4092709353,141,19.8,4092709351,140,68.7,,,,,,,,,,efvcf4syatkaw5fbo37i5hat,F. Nagano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519165023,15,1,1,0,48,mjejb0x57ms54j9ry6s8njwh,1,67.6,17.4,2023-03-12T14:01:37.259Z,2023-03-12T14:01:40Z,4092709631,140,78.6,4092709633,141,14.4,4092709629,56,Right,4092709635,212,11.7,4092709637,213,6.1,,,,,,,,,,2wv3bsfv3jh5ar8xw97lpxr6d,E. Koivisto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519165045,16,1,1,0,52,mjejb0x57ms54j9ry6s8njwh,0,82.6,10.6,2023-03-12T14:01:40.522Z,2023-03-12T14:01:42Z,4092709763,212,3.5,4092709765,213,0.5,4092709759,141,12.9,4092709849,286,,4092709757,140,85.6,4092709755,56,Right,4092709843,236,,4092709845,233,17,efvcf4syatkaw5fbo37i5hat,F. Nagano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519165053,17,74,1,0,52,9ijyncrxsejz505dbadwr1dir,1,15.1,86.3,2023-03-12T14:01:40.523Z,2023-03-12T14:47:02Z,4092709803,285,,4092709801,56,Back,4092709869,233,16,,,,,,,,,,,,,,,,2zdgbwd6y5u4pd08upf1sda6t,K. Harrop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519165741,17,5,1,0,54,mjejb0x57ms54j9ry6s8njwh,1,90.4,-1.6,2023-03-12T14:01:42.873Z,2023-03-12T14:47:08Z,4092713259,347,,4092713271,233,18,4092713257,56,Right,,,,,,,,,,,,,,,,efvcf4syatkaw5fbo37i5hat,F. Nagano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519165081,18,5,1,0,54,9ijyncrxsejz505dbadwr1dir,0,9.6,101.6,2023-03-12T14:01:42.873Z,2023-03-12T14:02:16Z,4092709927,56,Back,4092709929,347,,4092713305,233,17,,,,,,,,,,,,,,,,2zdgbwd6y5u4pd08upf1sda6t,K. Harrop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519165783,18,1,1,1,27,mjejb0x57ms54j9ry6s8njwh,0,91.7,0,2023-03-12T14:02:15.850Z,2023-03-12T14:02:18Z,4092713465,56,Center,4092713463,107,,4092713469,141,33.1,4092713467,140,91.4,4092713473,213,1.6,4092713471,212,23.5,4092713475,1,,,,,4rz247hboaqnxo1mbdiw3ctsl,M. Campbell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519165807,19,44,1,1,30,9ijyncrxsejz505dbadwr1dir,1,12.7,58.1,2023-03-12T14:02:18.976Z,2023-03-12T14:02:22Z,4092713833,233,19,4092713573,285,,4092713571,56,Back,,,,,,,,,,,,,,,,2zdgbwd6y5u4pd08upf1sda6t,K. Harrop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519165863,19,44,1,1,30,mjejb0x57ms54j9ry6s8njwh,0,87.3,41.9,2023-03-12T14:02:18.977Z,2023-03-12T14:02:22Z,4092713769,56,Center,4092713871,233,19,4092713771,286,,,,,,,,,,,,,,,,,brppytuf1766c50274dkue5pm,M. Kearns,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519165861,20,12,1,1,31,9ijyncrxsejz505dbadwr1dir,1,11.1,62.6,2023-03-12T14:02:19.601Z,2023-03-12T14:02:37Z,4092713759,213,5.2,4092713757,212,10.8,4092713755,141,48.4,4092715779,15,,4092713753,140,15.6,4092713751,56,Back,,,,,,,2zdgbwd6y5u4pd08upf1sda6t,K. Harrop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519165911,21,43,1,1,32,9ijyncrxsejz505dbadwr1dir,1,0,0,2023-03-12T14:02:21.248Z,2023-03-12T14:02:52Z,4092717487,144,44,4092714041,56,Back,4092714043,285,0,,,,,,,,,,,,,,,,z8vdz64bgqus4c85451nsrf9,A. James,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519166089,22,12,1,1,35,9ijyncrxsejz505dbadwr1dir,1,14.3,50,2023-03-12T14:02:23.945Z,2023-03-12T14:02:31Z,4092714987,140,35.3,4092714989,141,51.6,4092714993,213,0.0,4092714991,212,22.1,4092714985,56,Back,,,,,,,,,,drwlmmiguqz2mfzsh6gjmklx,D. Spence,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519165939,20,1,1,1,35,mjejb0x57ms54j9ry6s8njwh,1,66.4,39.8,2023-03-12T14:02:23.978Z,2023-03-12T14:02:25Z,4092714189,212,14.3,4092714187,141,57.2,4092714185,140,74.1,4092714183,56,Center,4092714181,3,,4092714191,213,1.0,,,,,,,efvcf4syatkaw5fbo37i5hat,F. Nagano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519166011,21,2,1,1,37,mjejb0x57ms54j9ry6s8njwh,1,73.4,58.1,2023-03-12T14:02:25.610Z,2023-03-12T14:02:51Z,4092717405,7,dw593ezeekrbzlc2qhtc805p1,4092714595,56,Center,4092714597,140,85.6,4092714599,141,46.1,,,,,,,,,,,,,9v895fdc1blaaboscv14vp149,C. Holland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519166097,23,55,1,1,37,9ijyncrxsejz505dbadwr1dir,1,15.3,54.8,2023-03-12T14:02:25.611Z,2023-03-12T14:47:07Z,,,,,,,,,,,,,,,,,,,,,,,,,elelvar8kyxwpfqzwr1v00b85,M. Bartrip,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519166019,22,43,1,1,40,mjejb0x57ms54j9ry6s8njwh,1,0,0,2023-03-12T14:02:28.490Z,2023-03-12T14:02:33Z,4092714637,286,0,4092715339,144,44,4092714635,56,Center,,,,,,,,,,,,,,,,dw593ezeekrbzlc2qhtc805p1,K. Stengel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519166655,24,1,1,2,4,9ijyncrxsejz505dbadwr1dir,1,15.6,54.5,2023-03-12T14:02:53.081Z,2023-03-12T14:02:56Z,4092717875,241,,4092717871,5,,4092717873,157,,4092717879,140,53.7,4092717877,56,Center,4092717887,1,,4092717883,212,40.0,4092717881,141,52.4,7f3opq72gey1boxe6vcgmfvth,T. Korpela,4092717885,213,6.2,,,,,,,,,,,,,,,,,,,,,,,,,,
2519166707,23,45,1,2,8,mjejb0x57ms54j9ry6s8njwh,0,42.2,45.8,2023-03-12T14:02:56.648Z,2023-03-12T14:03:00Z,4092718123,56,Back,4092718125,285,,4092718291,233,25,,,,,,,,,,,,,,,,efvcf4syatkaw5fbo37i5hat,F. Nagano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519166731,25,3,1,2,8,9ijyncrxsejz505dbadwr1dir,1,57.8,54.2,2023-03-12T14:02:56.648Z,2023-03-12T14:03:00Z,4092718245,56,Center,4092718277,233,23,4092718247,286,,,,,,,,,,,,,,,,,xfhvn9tfu8wwd1whgo1jgand,N. Karczewska,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519166745,26,1,1,2,11,9ijyncrxsejz505dbadwr1dir,0,66.2,56,2023-03-12T14:03:00.320Z,2023-03-12T14:03:01Z,4092718337,213,0.5,4092718333,141,67.6,4092718331,140,79.8,4092718329,56,Center,4092718335,212,16.3,,,,,,,,,,xfhvn9tfu8wwd1whgo1jgand,N. Karczewska,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519166753,24,8,1,2,12,mjejb0x57ms54j9ry6s8njwh,1,22.6,32.5,2023-03-12T14:03:01.370Z,2023-03-12T14:03:01Z,4092718371,56,Back,,,,,,,,,,,,,,,,,,,,,,2wv3bsfv3jh5ar8xw97lpxr6d,E. Koivisto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519166821,27,61,1,2,15,9ijyncrxsejz505dbadwr1dir,0,74.8,45.2,2023-03-12T14:03:04.256Z,2023-03-12T14:03:11Z,4092718711,56,Center,,,,,,,,,,,,,,,,,,,,,,e6pdkq17etv9k527m94sqqu39,M. Iwabuchi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519166827,25,49,1,2,16,mjejb0x57ms54j9ry6s8njwh,1,27.9,64.5,2023-03-12T14:03:04.890Z,2023-03-12T14:03:05Z,,,,,,,,,,,,,,,,,,,,,,,,,40drqeciuqe2j07g5cnc6xf55,T. Hinds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519166917,26,1,1,2,16,mjejb0x57ms54j9ry6s8njwh,1,27.9,64.5,2023-03-12T14:03:05.068Z,2023-03-12T14:03:10Z,4092719223,212,8.6,4092719219,140,35.1,4092719221,141,70.5,4092719217,56,Back,4092719225,213,0.5,,,,,,,,,,40drqeciuqe2j07g5cnc6xf55,T. Hinds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519166935,27,1,1,2,21,mjejb0x57ms54j9ry6s8njwh,1,35.4,71.2,2023-03-12T14:03:09.882Z,2023-03-12T14:03:10Z,4092719291,213,5.9,4092719287,141,67.2,4092719289,212,7.3,4092719283,56,Back,4092719285,140,41.9,,,,,,,,,,153m45p2fkc2q8x9zq105g45,Y. Daniëls,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519167007,28,1,1,2,22,mjejb0x57ms54j9ry6s8njwh,1,41.9,67.2,2023-03-12T14:03:10.666Z,2023-03-12T14:03:13Z,4092719557,140,59.3,4092719559,141,94.4,4092719563,213,0.8,4092719561,212,26.0,4092719555,56,Left,,,,,,,,,,40drqeciuqe2j07g5cnc6xf55,T. Hinds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519167143,29,1,1,2,25,mjejb0x57ms54j9ry6s8njwh,1,59.8,95,2023-03-12T14:03:13.402Z,2023-03-12T14:03:19Z,4092720273,212,18.7,4092720271,141,95.0,4092720275,213,0,4092720269,140,77.6,4092720267,56,Left,,,,,,,,,,9v895fdc1blaaboscv14vp149,C. Holland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519167121,28,45,1,2,29,9ijyncrxsejz505dbadwr1dir,0,8.2,21.1,2023-03-12T14:03:18.072Z,2023-03-12T14:03:20Z,4092720143,285,,4092720141,56,Back,4092720375,233,30,,,,,,,,,,,,,,,,eoc724h5j6mnvvu1nbumezmxh,A. Turner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519167153,30,3,1,2,29,mjejb0x57ms54j9ry6s8njwh,1,91.8,78.9,2023-03-12T14:03:18.072Z,2023-03-12T14:03:20Z,4092720301,56,Left,4092720351,233,28,4092720303,286,,,,,,,,,,,,,,,,,dw593ezeekrbzlc2qhtc805p1,K. Stengel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519167175,31,1,1,2,31,mjejb0x57ms54j9ry6s8njwh,0,96.9,71.8,2023-03-12T14:03:19.690Z,2023-03-12T14:03:20Z,4092720429,212,12.5,4092720431,213,4.3,4092720427,141,54.8,4092720425,140,92.3,4092720423,56,Center,,,,,,,,,,dw593ezeekrbzlc2qhtc805p1,K. Stengel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519167169,29,8,1,2,32,9ijyncrxsejz505dbadwr1dir,1,7.8,39.4,2023-03-12T14:03:20.472Z,2023-03-12T14:03:20Z,4092720413,56,Back,,,,,,,,,,,,,,,,,,,,,,elelvar8kyxwpfqzwr1v00b85,M. Bartrip,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519167277,30,1,1,2,35,9ijyncrxsejz505dbadwr1dir,0,14.7,30.1,2023-03-12T14:03:24.041Z,2023-03-12T14:31:13Z,4092720951,1,,4092720943,140,39.7,4092720941,56,Back,4092720945,141,20.7,4092720937,157,,4092720947,212,27.0,4092720949,213,6.0,,,,tzc4bqcf2wkz1k7d96l8g3my,A. Neville,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519167285,31,49,1,2,36,9ijyncrxsejz505dbadwr1dir,1,14.5,30,2023-03-12T14:03:24.806Z,2023-03-12T14:03:25Z,,,,,,,,,,,,,,,,,,,,,,,,,tzc4bqcf2wkz1k7d96l8g3my,A. Neville,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
