id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/9/value,qualifier/10/value,qualifier/14/value,qualifier/15/value,qualifier/12/value,qualifier/16/id,qualifier/16/qualifierId,assist,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value
2515916425,6,13,1,0,17,36tr17foeaf9ejjmt2txuoy3y,1,91.2,58.7,2023-03-05T14:02:18.646Z,2023-03-05T14:57:04Z,4075851903,153,,4075852265,146,94.7,4075852251,29,,4075476491,56,Center,4075851747,22,,4075852261,103,5.6,4075852271,231,50,4075852267,147,50.5,cm84oje8txj7m34zuhhv68ct1,K. Shaw,,4075852255,55,5,4075852263,328,4075852249,75,4075852259,102,27.4,4075851899,20,4075852269,230,99.0,4075851749,17,4075852253,154,,,,,,,,,,,,,,,
2515916387,6,49,1,0,19,9ijyncrxsejz505dbadwr1dir,1,5.2,41.8,2023-03-05T14:02:20.333Z,2023-03-05T14:02:20Z,,,,,,,,,,,,,,,,,,,,,,,,,2zdgbwd6y5u4pd08upf1sda6t,K. Harrop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515916457,7,12,1,0,21,9ijyncrxsejz505dbadwr1dir,1,5.8,39.5,2023-03-05T14:02:21.845Z,2023-03-05T14:02:23Z,4075476675,213,5.2,4075476663,140,19.1,4075476659,56,Back,4075476709,167,,4075476671,212,31.5,4075476667,141,0.0,,,,,,,2zdgbwd6y5u4pd08upf1sda6t,K. Harrop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515916555,7,5,1,0,21,36tr17foeaf9ejjmt2txuoy3y,1,81.4,102,2023-03-05T14:02:22.664Z,2023-03-05T14:02:27Z,4075477169,233,8,4075477109,56,Left,4075477111,347,,,,,,,,,,,,,,,,,cm84oje8txj7m34zuhhv68ct1,K. Shaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515916465,8,5,1,0,21,9ijyncrxsejz505dbadwr1dir,0,18.6,-2,2023-03-05T14:02:22.664Z,2023-03-05T14:23:59Z,4075477187,233,7,4075476707,347,,4075476705,56,Back,,,,,,,,,,,,,,,,2zdgbwd6y5u4pd08upf1sda6t,K. Harrop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515916661,8,1,1,0,26,36tr17foeaf9ejjmt2txuoy3y,1,81.9,100,2023-03-05T14:02:27.054Z,2023-03-05T14:02:31Z,4075477689,107,,4075477699,213,3.8,4075477693,140,70.7,4075477691,56,Left,4075477697,212,15.3,4075477695,141,87.5,,,,,,,eb0h79vh5dwggjx7shj0ovetx,Leila Ouahabi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515916703,9,1,1,0,30,36tr17foeaf9ejjmt2txuoy3y,1,69.7,85.3,2023-03-05T14:02:31.006Z,2023-03-05T14:02:32Z,4075477961,213,4.7,4075477953,56,Center,4075477955,140,68.5,4075477959,212,26.3,4075477957,141,46.7,,,,,,,,,,3ddo1m631pf9ruzzpaujs9gph,F. Angeldahl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515916815,10,1,1,0,32,36tr17foeaf9ejjmt2txuoy3y,1,68.5,46.7,2023-03-05T14:02:32.823Z,2023-03-05T14:02:37Z,4075478559,213,5.2,4075478553,140,80.5,4075478551,56,Right,4075478557,212,29.0,4075478555,141,8.3,,,,,,,,,,7op9czmiln7ktmvetw97scz4l,Y. Hasegawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515916889,11,1,1,0,36,36tr17foeaf9ejjmt2txuoy3y,0,90.6,7.9,2023-03-05T14:02:37.254Z,2023-03-05T14:02:41Z,4075478967,56,Center,4075478971,141,54.2,4075478969,140,93.0,4075478965,155,,4075478975,213,1.5,4075478973,212,31.6,4075478963,2,,,,,8gxse7h6ucubo3weq7sp9dnf9,C. Kelly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515916919,9,52,1,0,42,9ijyncrxsejz505dbadwr1dir,1,3.5,49.4,2023-03-05T14:02:42.942Z,2023-03-05T14:02:43Z,,,,,,,,,,,,,,,,,,,,,,,,,7f3opq72gey1boxe6vcgmfvth,T. Korpela,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515917195,10,1,1,0,51,9ijyncrxsejz505dbadwr1dir,1,14.6,46.9,2023-03-05T14:02:52.124Z,2023-03-05T14:02:55Z,4075480503,123,,4075480511,212,4.0,4075480505,56,Back,4075480509,141,41.3,4075480507,140,15.8,4075480513,213,5.0,,,,,,,7f3opq72gey1boxe6vcgmfvth,T. Korpela,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515917263,11,1,1,0,54,9ijyncrxsejz505dbadwr1dir,1,16.2,41.9,2023-03-05T14:02:55.165Z,2023-03-05T14:02:58Z,4075480827,140,25.1,4075480829,141,88.4,4075480833,213,1.3,4075480835,1,,4075480825,56,Back,4075480823,155,,4075480831,212,33.0,,,,eoc724h5j6mnvvu1nbumezmxh,A. Turner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515917327,12,1,1,0,57,9ijyncrxsejz505dbadwr1dir,1,25.7,92.4,2023-03-05T14:02:57.973Z,2023-03-05T14:03:01Z,4075481087,212,22.8,4075481081,56,Back,4075481085,141,72.0,4075481089,213,5.6,4075481083,140,42.9,,,,,,,,,,tzc4bqcf2wkz1k7d96l8g3my,A. Neville,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515917353,13,3,1,1,0,9ijyncrxsejz505dbadwr1dir,0,42.9,72,2023-03-05T14:03:01.116Z,2023-03-05T14:03:02Z,4075481167,56,Back,4075481169,286,,4075481181,211,,,,,,,,,,,,,,,,,elelvar8kyxwpfqzwr1v00b85,M. Bartrip,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515917377,12,61,1,1,2,36tr17foeaf9ejjmt2txuoy3y,0,52,30.7,2023-03-05T14:03:02.919Z,2023-03-05T14:03:03Z,4075481317,56,Center,,,,,,,,,,,,,,,,,,,,,,8gxse7h6ucubo3weq7sp9dnf9,C. Kelly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515917401,14,49,1,1,3,9ijyncrxsejz505dbadwr1dir,1,58.3,67.6,2023-03-05T14:03:04.149Z,2023-03-05T14:03:04Z,,,,,,,,,,,,,,,,,,,,,,,,,e6pdkq17etv9k527m94sqqu39,M. Iwabuchi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515917473,15,1,1,1,3,9ijyncrxsejz505dbadwr1dir,1,59.2,66.7,2023-03-05T14:03:04.661Z,2023-03-05T14:03:07Z,4075481803,56,Center,4075481809,212,5.7,4075481811,213,5.5,4075481805,140,63.0,4075481807,141,60.8,,,,,,,,,,e6pdkq17etv9k527m94sqqu39,M. Iwabuchi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515917615,16,1,1,1,6,9ijyncrxsejz505dbadwr1dir,0,64.8,56.7,2023-03-05T14:03:06.884Z,2023-03-05T14:03:13Z,4075482543,140,82.3,4075482549,213,0.0,4075482547,212,18.4,4075482541,56,Center,4075482545,141,56.9,,,,,,,,,,xfhvn9tfu8wwd1whgo1jgand,N. Karczewska,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515917663,13,1,1,1,12,36tr17foeaf9ejjmt2txuoy3y,1,25.2,41.8,2023-03-05T14:03:13.271Z,2023-03-05T14:03:26Z,4075482801,213,0.6,4075482795,140,54.9,4075482793,56,Center,4075482805,1,,4075482789,157,,4075482797,141,73.8,4075482799,212,38.0,,,,20ccu2ngcfo3cvczhzk682ju1,E. Roebuck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515917689,14,1,1,1,13,36tr17foeaf9ejjmt2txuoy3y,0,54.2,76.1,2023-03-05T14:03:14.335Z,2023-03-05T14:17:51Z,4075482983,212,12.1,4075482985,213,0.7,4075482977,56,Left,4075482979,140,63.0,4075482981,141,87.5,4075482975,168,,4075482973,3,,,,,10d8jj5vwrmib55tth0isfvft,L. Hemp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515917699,17,1,1,1,14,9ijyncrxsejz505dbadwr1dir,1,39.5,10.7,2023-03-05T14:03:14.860Z,2023-03-05T14:03:16Z,4075483031,212,23.0,4075483023,155,,4075483025,56,Right,4075483033,213,6.1,4075483029,141,3.7,4075483027,140,60.9,,,,,,,eoc724h5j6mnvvu1nbumezmxh,A. Turner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515917705,18,49,1,1,16,9ijyncrxsejz505dbadwr1dir,1,60.9,3.7,2023-03-05T14:03:16.804Z,2023-03-05T14:03:17Z,,,,,,,,,,,,,,,,,,,,,,,,,8gh56ar8x8yxjfcm66m7532ll,C. Bizet Ildhusøy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515917793,19,1,1,1,17,9ijyncrxsejz505dbadwr1dir,1,61.2,3.7,2023-03-05T14:03:18.060Z,2023-03-05T14:03:19Z,4075483487,141,10.6,4075483485,140,68.1,4075483489,212,8.6,4075483483,56,Right,4075483491,213,0.6,,,,,,,,,,8gh56ar8x8yxjfcm66m7532ll,C. Bizet Ildhusøy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515917827,20,1,1,1,18,9ijyncrxsejz505dbadwr1dir,1,68.1,10.6,2023-03-05T14:03:19.525Z,2023-03-05T14:03:21Z,4075483661,213,5.5,4075483657,141,3.1,4075483655,140,72.7,4075483659,212,7.0,4075483653,56,Right,,,,,,,,,,xfhvn9tfu8wwd1whgo1jgand,N. Karczewska,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515917987,21,2,1,1,20,9ijyncrxsejz505dbadwr1dir,1,72.7,3.1,2023-03-05T14:03:21.157Z,2023-03-05T14:03:28Z,4075484489,140,82.8,4075484483,7,enqn8azrcz6vks9d21ze9w2c5,4075484485,56,Right,4075484493,141,19.2,,,,,,,,,,,,,8gh56ar8x8yxjfcm66m7532ll,C. Bizet Ildhusøy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515917907,15,55,1,1,20,36tr17foeaf9ejjmt2txuoy3y,1,24.8,72,2023-03-05T14:03:21.158Z,2023-03-05T14:23:57Z,,,,,,,,,,,,,,,,,,,,,,,,,5vuw3lywsh90t394m8h6g5ihh,S. Houghton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515918213,16,1,1,1,35,36tr17foeaf9ejjmt2txuoy3y,1,27.4,71.1,2023-03-05T14:03:35.953Z,2023-03-05T14:03:37Z,4075485749,140,18.4,4075485751,141,48.1,4075485747,56,Back,4075485753,212,18.3,4075485743,5,,4075485755,213,4.2,4075485745,241,,,,,c6k1w8sothxmc08dbhqjzp1w5,A. Greenwood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515918313,17,1,1,1,36,36tr17foeaf9ejjmt2txuoy3y,1,18.7,48.1,2023-03-05T14:03:37.279Z,2023-03-05T14:03:45Z,4075486319,140,27.0,4075486317,56,Back,4075486321,141,29.1,4075486325,213,5.3,4075486323,212,15.6,,,,,,,,,,20ccu2ngcfo3cvczhzk682ju1,E. Roebuck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515918395,18,1,1,1,40,36tr17foeaf9ejjmt2txuoy3y,1,28.4,31,2023-03-05T14:03:41.551Z,2023-03-05T14:03:44Z,4075486723,212,19.1,4075486725,213,2.5,4075486717,56,Back,4075486719,140,13.9,4075486721,141,47.9,,,,,,,,,,5vuw3lywsh90t394m8h6g5ihh,S. Houghton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515918453,19,1,1,1,44,36tr17foeaf9ejjmt2txuoy3y,1,17.4,44.9,2023-03-05T14:03:45.718Z,2023-03-05T14:04:55Z,4075487079,213,5.4,4075487075,212,15.0,4075487065,140,26.0,4075487071,141,27.3,4075487057,56,Back,,,,,,,,,,20ccu2ngcfo3cvczhzk682ju1,E. Roebuck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515918591,20,1,1,1,46,36tr17foeaf9ejjmt2txuoy3y,1,26,27.3,2023-03-05T14:03:47.238Z,2023-03-05T14:03:52Z,4075487863,212,17.6,4075487865,213,2.3,4075487859,140,14.9,4075487857,56,Back,4075487861,141,46.7,,,,,,,,,,5vuw3lywsh90t394m8h6g5ihh,S. Houghton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515918655,21,1,1,1,51,36tr17foeaf9ejjmt2txuoy3y,1,22.4,49,2023-03-05T14:03:52.487Z,2023-03-05T14:04:54Z,4075488227,212,14.5,4075488221,56,Back,4075488225,141,69.3,4075488223,140,26.5,4075488229,213,1.3,,,,,,,,,,20ccu2ngcfo3cvczhzk682ju1,E. Roebuck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515918755,22,1,1,1,54,36tr17foeaf9ejjmt2txuoy3y,1,26.5,69.1,2023-03-05T14:03:55.094Z,2023-03-05T14:03:58Z,4075488809,141,57.0,4075488813,213,5.5,4075488807,140,34.6,4075488811,212,11.8,4075488805,56,Back,,,,,,,,,,c6k1w8sothxmc08dbhqjzp1w5,A. Greenwood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515918821,23,1,1,1,58,36tr17foeaf9ejjmt2txuoy3y,1,34.5,56.6,2023-03-05T14:03:58.774Z,2023-03-05T14:04:01Z,4075489153,212,19.3,4075489155,213,4.6,4075489149,140,31.6,4075489151,141,28.6,4075489147,56,Back,,,,,,,,,,7op9czmiln7ktmvetw97scz4l,Y. Hasegawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515918877,24,1,1,2,2,36tr17foeaf9ejjmt2txuoy3y,1,32.5,30.3,2023-03-05T14:04:03.078Z,2023-03-05T14:04:04Z,4075489469,140,45.0,4075489467,56,Back,4075489471,141,12.3,4075489473,212,17.9,4075489475,213,5.5,,,,,,,,,,5vuw3lywsh90t394m8h6g5ihh,S. Houghton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515918955,25,1,1,2,4,36tr17foeaf9ejjmt2txuoy3y,1,45,12.3,2023-03-05T14:04:04.775Z,2023-03-05T14:04:08Z,4075489899,140,34.1,4075489897,56,Back,4075489901,141,27.9,4075489903,212,15.6,4075489905,213,2.4,,,,,,,,,,3ddo1m631pf9ruzzpaujs9gph,F. Angeldahl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515918975,26,1,1,2,7,36tr17foeaf9ejjmt2txuoy3y,0,41.1,28.2,2023-03-05T14:04:08.119Z,2023-03-05T14:04:09Z,4075489993,56,Center,4075489995,140,74.1,4075490003,213,0.0,4075489999,212,34.7,4075490007,1,,4075489991,155,,4075489997,141,29.4,,,,5vuw3lywsh90t394m8h6g5ihh,S. Houghton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515919021,22,1,1,2,9,9ijyncrxsejz505dbadwr1dir,0,25.5,76.9,2023-03-05T14:04:10.365Z,2023-03-05T14:04:11Z,4075490277,3,,4075490279,56,Back,4075490283,141,77.9,4075490285,212,7.3,4075490281,140,32.4,4075490287,213,0.1,,,,,,,tzc4bqcf2wkz1k7d96l8g3my,A. Neville,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515919113,27,1,1,2,10,36tr17foeaf9ejjmt2txuoy3y,1,71.6,23,2023-03-05T14:04:11.479Z,2023-03-05T14:04:16Z,4075490801,140,78.2,4075490807,213,5.4,4075490805,212,10.7,4075490803,141,11.0,4075490799,56,Right,,,,,,,,,,3ddo1m631pf9ruzzpaujs9gph,F. Angeldahl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515919119,28,50,1,2,15,36tr17foeaf9ejjmt2txuoy3y,1,76.2,23.8,2023-03-05T14:04:15.852Z,2023-03-05T14:04:17Z,4075490973,233,23,4075490829,286,,4075490827,56,Center,,,,,,,,,,,,,,,,8gxse7h6ucubo3weq7sp9dnf9,C. Kelly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515919125,23,7,1,2,15,9ijyncrxsejz505dbadwr1dir,0,23.8,76.2,2023-03-05T14:04:15.853Z,2023-03-05T14:04:17Z,4075490945,233,28,4075490861,56,Back,4075490863,285,,,,,,,,,,,,,,,,,tzc4bqcf2wkz1k7d96l8g3my,A. Neville,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515919239,29,1,1,2,17,36tr17foeaf9ejjmt2txuoy3y,1,72.9,38.6,2023-03-05T14:04:18.567Z,2023-03-05T14:04:21Z,4075491453,141,44.3,4075491449,56,Center,4075491457,213,0.6,4075491455,212,6.7,4075491451,140,78.1,,,,,,,,,,7op9czmiln7ktmvetw97scz4l,Y. Hasegawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515919305,30,1,1,2,20,36tr17foeaf9ejjmt2txuoy3y,1,76.9,43.3,2023-03-05T14:04:21.303Z,2023-03-05T14:04:24Z,4075491767,140,74.7,4075491771,212,5.2,4075491769,141,36.4,4075491765,56,Center,4075491773,213,4.3,,,,,,,,,,7gmh6g5c39asg7gnthx1jxp79,L. Coombs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515919347,31,1,1,2,23,36tr17foeaf9ejjmt2txuoy3y,1,74.4,36.1,2023-03-05T14:04:24.407Z,2023-03-05T14:04:26Z,4075491999,212,8.2,4075491997,141,37.7,4075491993,56,Center,4075491995,140,66.7,4075492001,213,3.0,,,,,,,,,,8gxse7h6ucubo3weq7sp9dnf9,C. Kelly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515919373,32,1,1,2,25,36tr17foeaf9ejjmt2txuoy3y,1,66.7,37.7,2023-03-05T14:04:26.086Z,2023-03-05T14:04:27Z,4075492123,141,66.6,4075492125,212,19.7,4075492127,213,1.6,4075492121,140,65.3,4075492119,56,Center,,,,,,,,,,470uu9issmbdfyhxjq75gdbs9,Laia Aleixandri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515919597,33,1,1,2,26,36tr17foeaf9ejjmt2txuoy3y,1,65.3,66.6,2023-03-05T14:04:27.423Z,2023-03-05T14:04:37Z,4075493351,140,80.2,4075493357,213,0.8,4075493355,212,22.6,4075493353,141,90.5,4075493349,56,Left,,,,,,,,,,eb0h79vh5dwggjx7shj0ovetx,Leila Ouahabi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515919641,34,1,1,2,35,36tr17foeaf9ejjmt2txuoy3y,1,92.1,86.9,2023-03-05T14:04:36.095Z,2023-03-05T14:04:51Z,4075494895,210,13,4075493551,155,,4075493559,141,51.9,4075493549,2,,4075493565,213,4.6,4075493563,212,23.9,4075493555,140,90.3,4075494899,154,,10d8jj5vwrmib55tth0isfvft,L. Hemp,1,4075493553,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
