id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/10/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,assist,qualifier/15/value,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2487477771,6,50,1,0,21,mjejb0x57ms54j9ry6s8njwh,1,72.2,16,2022-11-24T19:00:27.913Z,2022-11-24T19:52:00Z,3925541119,286,,3925541117,56,Right,3925552115,233,6,,,,,,,,,,,,,,,,dw593ezeekrbzlc2qhtc805p1,K. Stengel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487477783,6,7,1,0,21,bsbugp9qfasrrtg55bf7evvwv,1,27.8,84,2022-11-24T19:00:27.914Z,2022-11-24T19:08:18Z,3925541179,56,Back,3925541181,285,,3925541203,233,6,,,,,,,,,,,,,,,,1o571356wx95l3qbpbe00o991,J. Vanhaevermaet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487477787,7,49,1,0,22,bsbugp9qfasrrtg55bf7evvwv,1,26.1,74.7,2022-11-24T19:00:28.706Z,2022-11-24T19:00:29Z,,,,,,,,,,,,,,,,,,,,,,,,,1o571356wx95l3qbpbe00o991,J. Vanhaevermaet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487477815,8,1,1,0,23,bsbugp9qfasrrtg55bf7evvwv,1,26.9,65.1,2022-11-24T19:00:30.074Z,2022-11-24T19:00:34Z,3925541347,1,,3925541337,56,Back,3925541343,212,32.2,3925541341,141,18.0,3925541339,140,30.3,3925541345,213,4.8,,,,,,,1o571356wx95l3qbpbe00o991,J. Vanhaevermaet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487477831,9,1,1,0,27,bsbugp9qfasrrtg55bf7evvwv,1,29.6,16.1,2022-11-24T19:00:34.074Z,2022-11-24T19:00:36Z,3925541403,140,14.4,3925541409,213,2.6,3925541405,141,31.8,3925541401,56,Back,3925541407,212,19.2,,,,,,,,,,blbeuhuw60c2dkx2ofl0xp82c,T. Primmer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487477847,10,1,1,0,30,bsbugp9qfasrrtg55bf7evvwv,1,12.7,32.4,2022-11-24T19:00:36.730Z,2022-11-24T19:00:39Z,3925541479,213,1.4,3925541477,212,20.0,3925541473,140,15.3,3925541471,56,Back,3925541475,141,61.5,,,,,,,,,,16gnoas9x34hm887omkmeee39,E. Mukandi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487477875,11,1,1,0,33,bsbugp9qfasrrtg55bf7evvwv,1,21.1,60.6,2022-11-24T19:00:39.730Z,2022-11-24T19:00:43Z,3925541619,213,4.4,3925541613,140,15.4,3925541617,212,20.2,3925541611,56,Back,3925541615,141,32.2,,,,,,,,,,4lshrw6i3uk9kx4kiutn06iuh,D. Cooper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487477899,12,1,1,0,37,bsbugp9qfasrrtg55bf7evvwv,1,24.2,31.5,2022-11-24T19:00:43.474Z,2022-11-24T19:00:47Z,3925541729,56,Back,3925541733,141,70.8,3925541737,213,1.7,3925541731,140,21.4,3925541735,212,26.9,,,,,,,,,,16gnoas9x34hm887omkmeee39,E. Mukandi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487477923,13,1,1,0,40,bsbugp9qfasrrtg55bf7evvwv,1,24.1,74.1,2022-11-24T19:00:47.178Z,2022-11-24T19:00:51Z,3925541839,56,Back,3925541845,212,15.8,3925541841,140,39.1,3925541843,141,75.3,3925541847,213,0.1,,,,,,,,,,4lshrw6i3uk9kx4kiutn06iuh,D. Cooper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487477943,14,1,1,0,44,bsbugp9qfasrrtg55bf7evvwv,1,39,75.1,2022-11-24T19:00:51.234Z,2022-11-24T19:00:53Z,3925541925,212,8.5,3925541921,140,30.9,3925541919,56,Back,3925541923,141,74.4,3925541927,213,3.2,,,,,,,,,,2jwojltrp06sa8qloordtohrd,L. Woodham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487477965,15,1,1,0,46,bsbugp9qfasrrtg55bf7evvwv,1,28.5,71.8,2022-11-24T19:00:53.081Z,2022-11-24T19:00:57Z,3925542035,213,4.6,3925542031,141,43.7,3925542033,212,19.3,3925542027,56,Back,3925542029,140,26.2,,,,,,,,,,4lshrw6i3uk9kx4kiutn06iuh,D. Cooper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487477967,16,1,1,0,50,bsbugp9qfasrrtg55bf7evvwv,0,30.8,35.4,2022-11-24T19:00:56.946Z,2022-11-24T19:00:57Z,3925542039,155,,3925542045,141,44.5,3925542041,56,Center,3925542043,140,53.7,3925542047,212,24.8,3925542049,213,0.3,,,,,,,16gnoas9x34hm887omkmeee39,E. Mukandi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487487225,342,1,1,0,52,mjejb0x57ms54j9ry6s8njwh,0,44.1,59.6,2022-11-24T19:00:58.284Z,2022-11-24T19:50:40Z,3925590037,3,,3925590047,213,0.2,3925590045,212,6.4,3925590039,56,Center,3925590041,140,50.1,3925590043,141,61.2,,,,,,,cy0xegtxk9mml9bk8z3nx1lyi,C. Wardlaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487478003,17,1,1,0,54,bsbugp9qfasrrtg55bf7evvwv,0,44.9,49,2022-11-24T19:01:01.266Z,2022-11-24T19:01:04Z,3925542191,212,19.5,3925542185,56,Center,3925542189,141,36.0,3925542193,213,5.8,3925542183,3,,3925542187,140,61.5,,,,,,,4lshrw6i3uk9kx4kiutn06iuh,D. Cooper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487487229,344,44,1,0,57,mjejb0x57ms54j9ry6s8njwh,1,44.4,62.8,2022-11-24T19:01:03.284Z,2022-11-24T19:51:18Z,3925590089,233,18,3925590093,285,,3925590085,56,Back,,,,,,,,,,,,,,,,9v895fdc1blaaboscv14vp149,C. Holland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487478005,18,44,1,0,57,bsbugp9qfasrrtg55bf7evvwv,0,55.6,37.2,2022-11-24T19:01:03.285Z,2022-11-24T19:51:18Z,3925542201,56,Center,3925590095,233,344,3925542203,286,,,,,,,,,,,,,,,,,1bpq54voea3pt7n7ppzoyvvth,N. Dowie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487487227,343,1,1,0,58,mjejb0x57ms54j9ry6s8njwh,0,48.2,65.7,2022-11-24T19:01:04.284Z,2022-11-24T19:51:20Z,3925590073,212,7.5,3925590075,213,5.9,3925590071,141,61.2,3925590067,56,Center,3925590065,3,,3925590069,140,54.7,,,,,,,9v895fdc1blaaboscv14vp149,C. Holland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487487235,345,1,1,1,2,mjejb0x57ms54j9ry6s8njwh,0,32.3,54.9,2022-11-24T19:01:08.284Z,2022-11-24T19:52:15Z,3925590103,3,,3925590109,141,71.5,3925590111,212,14.1,3925590113,213,0.9,3925590105,56,Back,3925590107,140,40.4,,,,,,,871cll4se1mtci0na61o632dx,J. Matthews,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487478047,19,8,1,1,3,bsbugp9qfasrrtg55bf7evvwv,1,58.7,9.5,2022-11-24T19:01:09.867Z,2022-11-24T19:01:09Z,3925542347,56,Right,,,,,,,,,,,,,,,,,,,,,,9aqn77y0knb58698qj46eee39,A. Eikeland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487478057,20,5,1,1,4,bsbugp9qfasrrtg55bf7evvwv,0,60.6,-1.7,2022-11-24T19:01:10.284Z,2022-11-24T19:53:20Z,3925542389,347,,3925542387,56,Right,3925590123,233,346,,,,,,,,,,,,,,,,9aqn77y0knb58698qj46eee39,A. Eikeland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487487237,346,5,1,1,4,mjejb0x57ms54j9ry6s8njwh,1,39.4,101.7,2022-11-24T19:01:10.284Z,2022-11-24T19:52:25Z,3925590115,56,Back,3925590117,347,,3925590119,233,20,,,,,,,,,,,,,,,,871cll4se1mtci0na61o632dx,J. Matthews,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487487239,347,1,1,1,10,mjejb0x57ms54j9ry6s8njwh,1,39,100,2022-11-24T19:01:16.284Z,2022-11-24T19:52:46Z,3925590139,213,4.7,3925590129,107,,3925590137,212,17.8,3925590133,140,38.6,3925590131,56,Back,3925590135,141,75.9,,,,,,,40drqeciuqe2j07g5cnc6xf55,T. Hinds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487487241,348,1,1,1,12,mjejb0x57ms54j9ry6s8njwh,0,37.7,77.3,2022-11-24T19:01:18.284Z,2022-11-24T19:53:03Z,3925590147,140,60.2,3925590151,212,28.6,3925590143,155,,3925590149,141,100.0,3925590145,56,Left,3925590153,213,0.6,,,,,,,9v895fdc1blaaboscv14vp149,C. Holland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487478131,21,5,1,1,14,bsbugp9qfasrrtg55bf7evvwv,1,43.3,-1.3,2022-11-24T19:01:20.284Z,2022-11-24T19:53:20Z,3925542731,347,,3925590159,233,349,3925542729,56,Back,,,,,,,,,,,,,,,,9aqn77y0knb58698qj46eee39,A. Eikeland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487487243,349,5,1,1,14,mjejb0x57ms54j9ry6s8njwh,0,56.7,101.3,2022-11-24T19:01:20.284Z,2022-11-24T19:53:12Z,3925590155,56,Left,3925590163,233,21,3925590157,347,,,,,,,,,,,,,,,,,9v895fdc1blaaboscv14vp149,C. Holland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487478157,22,1,1,1,21,bsbugp9qfasrrtg55bf7evvwv,1,52.9,0,2022-11-24T19:01:27.418Z,2022-11-24T19:01:33Z,3925542863,212,24.3,3925542861,141,6.7,3925542865,213,0.2,3925542857,56,Right,3925542867,1,,3925542855,107,,3925542859,140,75.4,,,,9aqn77y0knb58698qj46eee39,A. Eikeland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487478163,23,1,1,1,27,bsbugp9qfasrrtg55bf7evvwv,1,70.5,6.1,2022-11-24T19:01:33.778Z,2022-11-24T19:01:36Z,3925542891,141,3.2,3925542895,213,6.1,3925542889,140,83.7,3925542893,212,14.0,3925542887,56,Right,,,,,,,,,,1bpq54voea3pt7n7ppzoyvvth,N. Dowie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487478189,24,1,1,1,30,bsbugp9qfasrrtg55bf7evvwv,1,80.4,3.5,2022-11-24T19:01:36.385Z,2022-11-24T19:01:39Z,3925543025,212,15.0,3925543021,140,66.1,3925543019,56,Right,3925543023,141,5.0,3925543027,213,3.1,,,,,,,,,,9aqn77y0knb58698qj46eee39,A. Eikeland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487478191,25,1,1,1,33,bsbugp9qfasrrtg55bf7evvwv,1,65.4,5.3,2022-11-24T19:01:39.825Z,2022-11-24T19:01:41Z,3925543059,212,9.8,3925543053,56,Right,3925543055,140,72.9,3925543061,213,0.6,3925543057,141,13.8,,,,,,,,,,blbeuhuw60c2dkx2ofl0xp82c,T. Primmer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487478195,26,1,1,1,34,bsbugp9qfasrrtg55bf7evvwv,0,73.8,14.4,2022-11-24T19:01:41.033Z,2022-11-24T19:01:41Z,3925543077,213,5.0,3925543073,141,0.0,3925543071,140,77.0,3925543075,212,11.5,3925543069,56,Right,,,,,,,,,,1o571356wx95l3qbpbe00o991,J. Vanhaevermaet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487478249,7,5,1,1,35,mjejb0x57ms54j9ry6s8njwh,1,23.6,101.4,2022-11-24T19:01:41.533Z,2022-11-24T19:53:21Z,3925543329,56,Back,3925543333,233,27,3925543331,347,,,,,,,,,,,,,,,,,87ann5tlunyp4nzahpl5wqoyd,R. Furness,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487478197,27,5,1,1,35,bsbugp9qfasrrtg55bf7evvwv,0,76.4,-1.4,2022-11-24T19:01:41.533Z,2022-11-24T19:01:59Z,3925543345,233,7,3925543081,347,,3925543079,56,Right,,,,,,,,,,,,,,,,1o571356wx95l3qbpbe00o991,J. Vanhaevermaet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487478253,8,1,1,1,51,mjejb0x57ms54j9ry6s8njwh,1,25.6,100,2022-11-24T19:01:57.821Z,2022-11-24T19:01:59Z,3925543363,141,82.9,3925543369,213,5.9,3925543353,107,,3925543359,140,51.5,3925543355,56,Left,3925543371,1,,3925543367,212,29.7,,,,40drqeciuqe2j07g5cnc6xf55,T. Hinds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487478283,9,1,1,1,53,mjejb0x57ms54j9ry6s8njwh,0,38.5,93.3,2022-11-24T19:01:59.468Z,2022-11-24T19:02:04Z,3925543521,141,89.1,3925543519,140,50.1,3925543525,213,6.1,3925543513,3,,3925543517,56,Left,3925543523,212,12.5,3925543515,168,,,,,dw593ezeekrbzlc2qhtc805p1,K. Stengel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487478293,30,44,1,1,54,bsbugp9qfasrrtg55bf7evvwv,1,56.3,3.7,2022-11-24T19:02:00.377Z,2022-11-24T19:02:06Z,3925543567,56,Right,3925543575,233,10,3925543569,286,,,,,,,,,,,,,,,,,16gnoas9x34hm887omkmeee39,E. Mukandi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487478285,10,44,1,1,54,mjejb0x57ms54j9ry6s8njwh,0,43.7,96.3,2022-11-24T19:02:00.378Z,2022-11-24T19:02:06Z,3925543593,233,30,3925543531,285,,3925543529,56,Back,,,,,,,,,,,,,,,,3tot15elwrc9lz9ohha1z0ij9,M. Lawley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487478299,12,61,1,1,55,mjejb0x57ms54j9ry6s8njwh,1,42.6,96,2022-11-24T19:02:01.287Z,2022-11-24T19:06:59Z,3925543581,56,Back,,,,,,,,,,,,,,,,,,,,,,3tot15elwrc9lz9ohha1z0ij9,M. Lawley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487478271,28,1,1,1,55,bsbugp9qfasrrtg55bf7evvwv,0,55.7,4.6,2022-11-24T19:02:02.081Z,2022-11-24T19:02:02Z,3925543475,3,,3925543483,212,6.2,3925543477,56,Right,3925543485,213,5.6,3925543479,140,60.2,3925543481,141,0.0,,,,,,,16gnoas9x34hm887omkmeee39,E. Mukandi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487478295,11,5,1,1,56,mjejb0x57ms54j9ry6s8njwh,0,41.4,101.2,2022-11-24T19:02:02.558Z,2022-11-24T19:53:21Z,3925543573,347,,3925543571,56,Back,3925543597,233,29,,,,,,,,,,,,,,,,3tot15elwrc9lz9ohha1z0ij9,M. Lawley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487478275,29,5,1,1,56,bsbugp9qfasrrtg55bf7evvwv,1,58.6,-1.2,2022-11-24T19:02:02.558Z,2022-11-24T19:02:10Z,3925543493,347,,3925543491,56,Right,3925543601,233,11,,,,,,,,,,,,,,,,16gnoas9x34hm887omkmeee39,E. Mukandi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487478351,31,1,1,2,8,bsbugp9qfasrrtg55bf7evvwv,1,61,0,2022-11-24T19:02:14.851Z,2022-11-24T19:02:20Z,3925543849,141,3.8,3925543851,212,12.2,3925543843,107,,3925543853,213,0.3,3925543845,56,Right,3925543847,140,72.1,,,,,,,9aqn77y0knb58698qj46eee39,A. Eikeland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487478353,32,50,1,2,10,bsbugp9qfasrrtg55bf7evvwv,1,73.8,3,2022-11-24T19:02:17.019Z,2022-11-24T19:02:21Z,3925543873,233,13,3925543859,286,,3925543857,56,Right,,,,,,,,,,,,,,,,1bpq54voea3pt7n7ppzoyvvth,N. Dowie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487478343,13,7,1,2,10,mjejb0x57ms54j9ry6s8njwh,0,26.2,97,2022-11-24T19:02:17.020Z,2022-11-24T19:02:21Z,3925543817,285,,3925543815,56,Back,3925543865,233,32,,,,,,,,,,,,,,,,40drqeciuqe2j07g5cnc6xf55,T. Hinds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487478413,14,5,1,2,13,mjejb0x57ms54j9ry6s8njwh,1,25.4,101,2022-11-24T19:02:20.133Z,2022-11-24T19:02:31Z,3925544125,347,,3925544123,56,Back,3925544127,233,33,,,,,,,,,,,,,,,,40drqeciuqe2j07g5cnc6xf55,T. Hinds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487478357,33,5,1,2,13,bsbugp9qfasrrtg55bf7evvwv,0,74.6,-1,2022-11-24T19:02:20.133Z,2022-11-24T19:53:21Z,3925544131,233,14,3925543891,347,,3925543889,56,Right,,,,,,,,,,,,,,,,1bpq54voea3pt7n7ppzoyvvth,N. Dowie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487478431,15,1,1,2,24,mjejb0x57ms54j9ry6s8njwh,1,25.3,100,2022-11-24T19:02:30.836Z,2022-11-24T19:02:34Z,3925544219,56,Back,3925544227,213,5.9,3925544221,140,40.2,3925544225,212,16.7,3925544217,107,,3925544223,141,92.9,,,,,,,40drqeciuqe2j07g5cnc6xf55,T. Hinds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487478435,16,1,1,2,27,mjejb0x57ms54j9ry6s8njwh,0,40.2,93,2022-11-24T19:02:34.212Z,2022-11-24T19:02:34Z,3925544251,212,10.5,3925544243,3,,3925544247,140,50.2,3925544249,141,91.7,3925544245,56,Left,3925544253,213,6.2,,,,,,,dw593ezeekrbzlc2qhtc805p1,K. Stengel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487478443,34,1,1,2,27,bsbugp9qfasrrtg55bf7evvwv,0,44.7,7.4,2022-11-24T19:02:34.249Z,2022-11-24T19:02:35Z,3925544283,212,11.4,3925544275,3,,3925544285,213,6.3,3925544277,56,Right,3925544281,141,7.1,3925544279,140,55.6,,,,,,,1o571356wx95l3qbpbe00o991,J. Vanhaevermaet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487478477,17,43,1,2,35,mjejb0x57ms54j9ry6s8njwh,1,0,0,2022-11-24T19:02:41.708Z,2022-11-24T19:03:56Z,3925544449,56,Left,3925544451,286,0,3925546199,144,3,,,,,,,,,,,,,,,,dw593ezeekrbzlc2qhtc805p1,K. Stengel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487478485,18,1,1,2,35,mjejb0x57ms54j9ry6s8njwh,0,60.4,83.8,2022-11-24T19:02:42.237Z,2022-11-24T19:02:42Z,3925544481,213,5.0,3925544479,212,11.0,3925544477,141,68.2,3925544473,56,Center,3925544475,140,63.2,,,,,,,,,,dw593ezeekrbzlc2qhtc805p1,K. Stengel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
