id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,keyPass,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/9/value,qualifier/12/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,assist,qualifier/16/value
2497743831,5,4,1,0,14,28u3q82ip96ahymkup01vfxli,1,36.8,72.4,2023-01-15T15:01:52.346Z,2023-01-15T15:01:54Z,3979885727,233,7,3979885719,56,Back,3979885723,265,,3979885717,13,,3979885725,286,,3979885721,152,,,,,,,,3km1u2mw1tkioh2mucow7d1pl,S. Tierney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497743825,7,4,1,0,14,dcdnoyf6kzhj46iyfm7xq43fy,0,63.2,27.6,2023-01-15T15:01:52.347Z,2023-01-15T15:01:55Z,3979885689,285,,3979885683,56,Center,3979885733,233,5,3979885681,13,,3979885685,152,,3979885687,265,,,,,,,,8iu9bdow1xgzswzl78cbioyxh,J. Olme,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497743991,6,1,1,0,38,28u3q82ip96ahymkup01vfxli,1,39.4,72.7,2023-01-15T15:02:15.433Z,2023-01-15T15:02:17Z,3979886649,56,Back,3979886653,141,96.6,3979886645,5,,3979886651,140,46.5,3979886655,212,17.9,3979886657,213,1.1,3979886647,152,,,,,8hmqpyniap0whyfhco0dhp3v9,A. Plumptre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497744003,7,1,1,0,39,28u3q82ip96ahymkup01vfxli,1,46.5,96.6,2023-01-15T15:02:17.185Z,2023-01-15T15:02:17Z,3979886707,212,13.8,3979886705,141,77.9,3979886701,56,Back,3979886703,140,41.5,3979886709,213,4.3,,,,,,,,,,3upyu7hn2q7voapvgtlnl1yad,J. Purfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497744023,8,1,1,0,40,28u3q82ip96ahymkup01vfxli,1,41.5,77.9,2023-01-15T15:02:17.825Z,2023-01-15T15:02:20Z,3979886849,212,8.0,3979886853,213,6.1,3979886843,141,76.0,3979886839,56,Back,3979886841,140,49.0,,,,,,,,,,8hmqpyniap0whyfhco0dhp3v9,A. Plumptre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497744051,9,1,1,0,43,28u3q82ip96ahymkup01vfxli,1,46.6,84.8,2023-01-15T15:02:20.625Z,2023-01-15T15:02:29Z,3979887043,56,Back,3979887053,212,11.0,3979887049,141,91.8,3979887055,213,2.7,3979887045,140,37.2,,,,,,,,,,7m31qpkmuh3amb6navttdlvpx,A. Whelan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497744057,10,4,1,0,45,28u3q82ip96ahymkup01vfxli,1,43,82.8,2023-01-15T15:02:23.284Z,2023-01-24T16:16:30Z,3979887075,152,,3979887069,13,,3979887071,295,,3979887083,233,8,3979887073,56,Back,3979887077,286,,,,,,,,7m31qpkmuh3amb6navttdlvpx,A. Whelan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497744033,8,4,1,0,45,dcdnoyf6kzhj46iyfm7xq43fy,0,57,17.2,2023-01-15T15:02:23.285Z,2023-01-15T15:02:33Z,3979886931,285,,3979886923,13,,3979886927,152,,3979887191,295,,3979886925,56,Right,3979887205,233,10,,,,,,,af52uy5fmw1y9o4eq1sststex,D. Stefanović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497744115,11,1,1,0,55,28u3q82ip96ahymkup01vfxli,1,41.4,94.4,2023-01-15T15:02:32.369Z,2023-01-15T15:02:37Z,3979887413,152,,3979887419,141,27.9,3979887409,5,,3979887425,1,,3979887421,212,45.3,3979887415,56,Back,3979887411,196,,3979887417,140,39.3,3upyu7hn2q7voapvgtlnl1yad,J. Purfield,3979887423,213,4.7,,,,,,,,,,,,,,,,,,,,,,,,,,
2497744167,12,1,1,1,0,28u3q82ip96ahymkup01vfxli,1,42.4,16.1,2023-01-15T15:02:37.673Z,2023-01-15T15:02:43Z,3979887693,212,54.8,3979887689,140,94.6,3979887691,141,18.9,3979887695,213,0.0,3979887687,56,Right,3979887685,155,,3979887697,1,,,,,d3qtg5xhiwe3zamb4mh50whjp,S. Howard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497744169,13,61,1,1,6,28u3q82ip96ahymkup01vfxli,0,93.4,30.9,2023-01-15T15:02:43.433Z,2023-01-15T15:02:43Z,3979887705,56,Center,,,,,,,,,,,,,,,,,,,,,,6k1s7y9dnzdpppppdco7bgudx,C. Bott,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497744193,9,12,1,1,7,dcdnoyf6kzhj46iyfm7xq43fy,1,6.4,69,2023-01-15T15:02:45.230Z,2023-01-15T15:08:45Z,3979887849,213,2.2,3979887843,140,0.0,3979887847,212,13.9,3979887861,167,,3979887841,56,Back,3979887845,141,85.9,,,,,,,1vo1ye9ofjtt7avoll1cmc9re,J. Fox,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497744195,10,6,1,1,8,dcdnoyf6kzhj46iyfm7xq43fy,0,0,79.1,2023-01-15T15:02:45.554Z,2023-01-15T15:51:26Z,3979888599,233,14,3979887851,56,Back,3979887853,73,,,,,,,,,,,,,,,,,1vo1ye9ofjtt7avoll1cmc9re,J. Fox,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497744175,14,6,1,1,8,28u3q82ip96ahymkup01vfxli,1,100,20.9,2023-01-15T15:02:45.554Z,2023-01-15T15:05:28Z,3979887723,56,Right,3979888591,233,10,3979888575,75,,,,,,,,,,,,,,,,,6k1s7y9dnzdpppppdco7bgudx,C. Bott,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497744533,15,1,1,1,41,28u3q82ip96ahymkup01vfxli,0,99.5,0.2,2023-01-15T15:03:19.234Z,2023-01-15T15:03:20Z,3979889709,155,,3979889721,213,1.8,3979889713,56,Center,3979889719,212,34.2,3979889717,141,49.4,3979889723,1,,3979889705,2,,3979889707,6,,3upyu7hn2q7voapvgtlnl1yad,J. Purfield,3979889715,140,92.9,3979889711,223,,,,,,,,,,,,,,,,,,,,,,,,
2497744595,16,61,1,1,41,28u3q82ip96ahymkup01vfxli,0,71.7,89.6,2023-01-15T15:03:19.305Z,2023-01-15T15:52:48Z,3979890061,56,Left,,,,,,,,,,,,,,,,,,,,,,7f7tbbjqhhyydjj4wurm28xcl,H. Cain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497744545,11,1,1,1,42,dcdnoyf6kzhj46iyfm7xq43fy,1,9.1,52.5,2023-01-15T15:03:19.974Z,2023-01-15T15:03:21Z,3979889801,212,20.3,3979889823,156,,3979889799,141,44.2,3979889793,56,Back,3979889803,213,6.0,3979889797,140,27.7,3979889791,3,,,,,af52uy5fmw1y9o4eq1sststex,D. Stefanović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497744625,12,49,1,1,50,dcdnoyf6kzhj46iyfm7xq43fy,1,27.2,9.8,2023-01-15T15:03:27.885Z,2023-01-15T15:03:28Z,,,,,,,,,,,,,,,,,,,,,,,,,1yyfd17df158m5eymkechszpx,Lee Geum-Min,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497744667,13,1,1,1,51,dcdnoyf6kzhj46iyfm7xq43fy,1,32.9,12.2,2023-01-15T15:03:29.158Z,2023-01-15T15:03:32Z,3979890417,56,Right,3979890425,213,6.1,3979890421,141,4.4,3979890423,212,29.9,3979890419,140,60.9,,,,,,,,,,1yyfd17df158m5eymkechszpx,Lee Geum-Min,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497744709,14,2,1,1,55,dcdnoyf6kzhj46iyfm7xq43fy,1,65.1,5.2,2023-01-15T15:03:32.638Z,2023-01-15T15:04:03Z,3979890657,56,Center,3979890661,141,54.8,3979892033,7,a1654m0k2rptsqkxj96s955n9,3979890659,140,82.6,3979890671,1,,,,,,,,,,,5ye5h1o9ndhfeqdi8mh4f9une,K. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497744723,17,55,1,1,55,28u3q82ip96ahymkup01vfxli,1,25.9,58.8,2023-01-15T15:03:32.639Z,2023-01-15T15:51:40Z,,,,,,,,,,,,,,,,,,,,,,,,,2hoa4v8810rmsbi85pfanyfl6,M. Pike,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497744713,15,43,1,1,58,dcdnoyf6kzhj46iyfm7xq43fy,1,0,0,2023-01-15T15:03:36.205Z,2023-01-15T15:04:05Z,3979892173,144,61,3979890685,56,Center,,,,,,,,,,,,,,,,,,,a1654m0k2rptsqkxj96s955n9,K. Green,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497744733,18,43,1,2,0,28u3q82ip96ahymkup01vfxli,1,0,0,2023-01-15T15:03:37.378Z,2023-01-15T15:03:52Z,3979890759,56,Back,3979890761,347,0,3979891555,144,5,,,,,,,,,,,,,,,,2hoa4v8810rmsbi85pfanyfl6,M. Pike,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497744993,19,1,1,2,26,28u3q82ip96ahymkup01vfxli,1,16.6,51.5,2023-01-15T15:04:03.869Z,2023-01-15T15:04:06Z,3979892215,56,Back,3979892211,5,,3979892217,140,20.6,3979892223,213,4.9,3979892213,241,,3979892219,141,23.9,3979892221,212,19.2,,,,avud4qv9xovwlr2pxc8fcmiuh,J. Leitzig,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497745037,20,1,1,2,28,28u3q82ip96ahymkup01vfxli,1,20.6,23.9,2023-01-15T15:04:05.945Z,2023-01-15T15:04:10Z,3979892439,213,2.1,3979892433,140,12.7,3979892431,56,Back,3979892435,141,44.2,3979892437,212,16.1,,,,,,,,,,d3qtg5xhiwe3zamb4mh50whjp,S. Howard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497745077,21,1,1,2,32,28u3q82ip96ahymkup01vfxli,1,15.1,46.4,2023-01-15T15:04:09.929Z,2023-01-15T15:04:14Z,3979892633,141,75.3,3979892631,140,22.4,3979892635,212,21.1,3979892629,56,Back,3979892637,213,1.2,,,,,,,,,,avud4qv9xovwlr2pxc8fcmiuh,J. Leitzig,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497745105,22,1,1,2,37,28u3q82ip96ahymkup01vfxli,0,27.9,89.1,2023-01-15T15:04:14.634Z,2023-01-15T15:04:18Z,3979892777,212,47.0,3979892771,56,Left,3979892775,141,83.6,3979892781,1,,3979892769,155,,3979892773,140,72.5,3979892779,213,6.2,,,,8hmqpyniap0whyfhco0dhp3v9,A. Plumptre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497745153,16,1,1,2,40,dcdnoyf6kzhj46iyfm7xq43fy,1,34.9,27.6,2023-01-15T15:04:18.037Z,2023-01-15T15:04:22Z,3979892999,140,44.8,3979892997,56,Back,3979893005,213,6.2,3979893001,141,25.9,3979893003,212,10.5,,,,,,,,,,18f6a50q9okw7dcii40i8vd91,G. Bergsvand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497745159,17,1,1,2,45,dcdnoyf6kzhj46iyfm7xq43fy,1,43,28.2,2023-01-15T15:04:22.734Z,2023-01-15T15:04:24Z,3979893077,56,Back,3979893079,140,32.0,3979893085,213,3.3,3979893081,141,25.2,3979893083,212,11.7,,,,,,,,,,af52uy5fmw1y9o4eq1sststex,D. Stefanović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497745161,18,49,1,2,47,dcdnoyf6kzhj46iyfm7xq43fy,1,31.7,24,2023-01-15T15:04:24.422Z,2023-01-15T15:04:24Z,,,,,,,,,,,,,,,,,,,,,,,,,18f6a50q9okw7dcii40i8vd91,G. Bergsvand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497745177,19,1,1,2,48,dcdnoyf6kzhj46iyfm7xq43fy,0,32.3,19.8,2023-01-15T15:04:26.254Z,2023-01-15T15:04:27Z,3979893191,212,31.7,3979893187,140,62.4,3979893193,213,0.1,3979893185,56,Center,3979893183,155,,3979893189,141,23.4,,,,,,,18f6a50q9okw7dcii40i8vd91,G. Bergsvand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497745187,23,8,1,2,50,28u3q82ip96ahymkup01vfxli,1,47.8,74.1,2023-01-15T15:04:27.745Z,2023-01-15T15:04:28Z,3979893239,56,Back,,,,,,,,,,,,,,,,,,,,,,d3qtg5xhiwe3zamb4mh50whjp,S. Howard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497745297,20,1,1,2,52,dcdnoyf6kzhj46iyfm7xq43fy,1,62,20.9,2023-01-15T15:04:29.861Z,2023-01-15T15:04:40Z,3979893837,56,Right,3979893843,141,4.9,3979893847,212,19.1,3979893841,140,76.9,3979893851,213,5.7,,,,,,,,,,1yyfd17df158m5eymkechszpx,Lee Geum-Min,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497745309,22,50,1,3,0,dcdnoyf6kzhj46iyfm7xq43fy,1,80.7,9.2,2023-01-15T15:04:38.345Z,2023-01-15T15:04:41Z,3979893907,286,,3979893935,233,24,3979893905,56,Right,,,,,,,,,,,,,,,,5ye5h1o9ndhfeqdi8mh4f9une,K. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497745285,24,7,1,3,0,28u3q82ip96ahymkup01vfxli,1,19.3,90.8,2023-01-15T15:04:38.346Z,2023-01-15T15:04:41Z,3979893779,56,Back,3979893781,285,,3979893931,233,22,,,,,,,,,,,,,,,,1ct6g590mpcg14jw94v4g2tm2,M. Goodwin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497745289,25,49,1,3,1,28u3q82ip96ahymkup01vfxli,1,14.1,88.9,2023-01-15T15:04:38.961Z,2023-01-15T15:04:39Z,,,,,,,,,,,,,,,,,,,,,,,,,1ct6g590mpcg14jw94v4g2tm2,M. Goodwin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497745303,21,43,1,3,2,dcdnoyf6kzhj46iyfm7xq43fy,1,0,0,2023-01-15T15:04:39.998Z,2023-01-15T15:04:44Z,3979894025,144,49,,,,,,,,,,,,,,,,,,,,,,5ye5h1o9ndhfeqdi8mh4f9une,K. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497745311,26,1,1,3,3,28u3q82ip96ahymkup01vfxli,0,12.8,97.1,2023-01-15T15:04:40.409Z,2023-01-15T15:04:40Z,3979893915,212,3.0,3979893911,140,15.6,3979893913,141,96.6,3979893909,56,Back,3979893917,213,6.2,,,,,,,,,,1ct6g590mpcg14jw94v4g2tm2,M. Goodwin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497745325,27,1,1,3,5,28u3q82ip96ahymkup01vfxli,0,28.3,98,2023-01-15T15:04:42.657Z,2023-01-15T15:04:43Z,3979894007,213,5.8,3979894001,140,31.4,3979894005,212,3.6,3979893999,56,Back,3979894003,141,95.6,,,,,,,,,,3upyu7hn2q7voapvgtlnl1yad,J. Purfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497745387,23,61,1,3,6,dcdnoyf6kzhj46iyfm7xq43fy,1,70.2,3.7,2023-01-15T15:04:44.223Z,2023-01-15T15:05:19Z,3979894369,56,Right,,,,,,,,,,,,,,,,,,,,,,1yyfd17df158m5eymkechszpx,Lee Geum-Min,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497745391,24,5,1,3,13,dcdnoyf6kzhj46iyfm7xq43fy,0,73.4,-2,2023-01-15T15:04:50.997Z,2023-01-15T15:05:21Z,3979896253,233,28,3979894383,56,Right,3979894385,347,,,,,,,,,,,,,,,,,1yyfd17df158m5eymkechszpx,Lee Geum-Min,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497745477,28,5,1,3,13,28u3q82ip96ahymkup01vfxli,1,26.6,102,2023-01-15T15:04:50.997Z,2023-01-15T17:09:18Z,3979894877,347,,3979896237,233,24,3979894875,56,Back,,,,,,,,,,,,,,,,3upyu7hn2q7voapvgtlnl1yad,J. Purfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497745501,29,1,1,3,20,28u3q82ip96ahymkup01vfxli,1,24.8,100,2023-01-15T15:04:57.800Z,2023-01-15T15:05:00Z,3979895007,212,16.9,3979894999,140,40.6,3979895003,141,97.1,3979895009,213,6.1,3979894995,56,Back,3979894991,107,,,,,,,,3upyu7hn2q7voapvgtlnl1yad,J. Purfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497745505,30,61,1,3,23,28u3q82ip96ahymkup01vfxli,0,40.6,97.1,2023-01-15T15:05:00.609Z,2023-01-15T15:05:15Z,3979895019,56,Back,,,,,,,,,,,,,,,,,,,,,,c7giuh90mnvajsobobcbx4ley,C. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497745669,28,3,1,3,25,dcdnoyf6kzhj46iyfm7xq43fy,0,66.2,10.8,2023-01-15T15:05:03.046Z,2023-01-15T15:05:26Z,3979896623,233,31,3979895919,286,,3979895917,56,Right,,,,,,,,,,,,,,,,8iu9bdow1xgzswzl78cbioyxh,J. Olme,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497745557,31,7,1,3,25,28u3q82ip96ahymkup01vfxli,0,33.8,89.2,2023-01-15T15:05:03.047Z,2023-01-15T15:05:26Z,3979895321,285,,3979895319,56,Back,3979896605,233,28,,,,,,,,,,,,,,,,3upyu7hn2q7voapvgtlnl1yad,J. Purfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497745533,25,49,1,3,26,dcdnoyf6kzhj46iyfm7xq43fy,1,64,5.8,2023-01-15T15:05:04.085Z,2023-01-15T15:05:04Z,,,,,,,,,,,,,,,,,,,,,,,,,8iu9bdow1xgzswzl78cbioyxh,J. Olme,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497745633,26,1,1,3,28,dcdnoyf6kzhj46iyfm7xq43fy,1,61.5,8.3,2023-01-15T15:05:05.421Z,2023-01-15T16:01:54Z,3979895757,213,5.7,3979895751,140,67.2,3979895755,212,7.0,3979895753,141,3.1,3979895749,56,Right,,,,,,,,,,a1654m0k2rptsqkxj96s955n9,K. Green,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497745637,27,4,1,3,30,dcdnoyf6kzhj46iyfm7xq43fy,1,66.2,7.3,2023-01-15T15:05:08.080Z,2023-01-15T15:51:13Z,3979895773,286,,3979895769,152,,3979895765,13,,3979895771,265,,3980126833,233,32,3979895767,56,Right,,,,,,,8iu9bdow1xgzswzl78cbioyxh,J. Olme,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497745621,32,4,1,3,30,28u3q82ip96ahymkup01vfxli,0,33.8,92.7,2023-01-15T15:05:08.081Z,2023-01-15T15:51:13Z,3979895675,13,,3980126863,233,27,3979895681,265,,3979895677,56,Back,3979895683,285,,3979895679,152,,,,,,,,3upyu7hn2q7voapvgtlnl1yad,J. Purfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497745993,29,1,1,4,1,dcdnoyf6kzhj46iyfm7xq43fy,1,64.7,9.1,2023-01-15T15:05:38.685Z,2023-01-15T15:05:42Z,3979897823,5,,3979897835,212,35.6,3979897831,140,91.3,3979897829,56,Center,3979897837,213,0.7,3979897833,141,41.6,3979897839,1,,3979897825,155,,8lf62k2iwmb23gywex08s6m09,P. Pattinson,3979897827,152,,,,,,,,,,,,,,,,,,,,,,,,,,,
