id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/9/value,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,assist,qualifier/14/value,qualifier/16/value
2515844231,156,5,1,13,11,axwnneoekq2f2yq6r1l704y96,0,100.7,30.5,2023-03-05T12:44:33.248Z,2023-03-05T13:26:45Z,4075108133,56,Center,4075158355,346,,4075108651,233,84,,,,,,,,,,,,,,,,9zdmc8v5sfrv9z7da49odn4a2,M. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515844633,86,1,1,13,35,28u3q82ip96ahymkup01vfxli,1,4.9,40.4,2023-03-05T12:44:58.151Z,2023-03-05T12:47:08Z,4075119845,237,,4075110021,213,1.3,4075110017,141,94.7,4075110013,56,Back,4075110023,1,,4075110019,212,38.5,4075119835,124,,4075110015,140,15.4,avud4qv9xovwlr2pxc8fcmiuh,J. Leitzig,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515844689,87,1,1,13,41,28u3q82ip96ahymkup01vfxli,1,17.5,89.1,2023-03-05T12:45:03.215Z,2023-03-05T12:45:06Z,4075110295,56,Back,4075110299,141,78.2,4075110305,213,5.9,4075110297,140,35.4,4075110303,212,20.2,,,,,,,,,,4r1z04gidueqs684yxeyrq8ve,C. Nevin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515844809,88,1,1,13,44,28u3q82ip96ahymkup01vfxli,1,37.1,75.4,2023-03-05T12:45:06.832Z,2023-03-05T12:45:14Z,4075110973,1,,4075110963,56,Left,4075110967,141,92.9,4075110971,213,0.3,4075110969,212,41.6,4075110965,140,75.1,,,,,,,3km1u2mw1tkioh2mucow7d1pl,S. Tierney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515844841,89,1,1,13,52,28u3q82ip96ahymkup01vfxli,0,95.3,83.9,2023-03-05T12:45:14.576Z,2023-03-05T12:45:16Z,4075111141,2,,4075111151,212,24.5,4075111143,155,,4075111147,140,94.2,4075111145,56,Center,4075111153,213,4.7,4075111149,141,47.9,,,,7f7tbbjqhhyydjj4wurm28xcl,H. Cain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515844885,157,12,1,13,54,axwnneoekq2f2yq6r1l704y96,1,11,52.1,2023-03-05T12:45:16.412Z,2023-03-05T12:45:19Z,4075111351,140,15.1,4075111349,56,Back,4075111353,141,24.7,4075111357,213,4.9,4075111355,212,19.1,,,,,,,,,,2s15k44faiinj3gz5tswtv4d1,H. Blundell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515844891,158,49,1,13,57,axwnneoekq2f2yq6r1l704y96,1,20.5,20.3,2023-03-05T12:45:19.260Z,2023-03-05T12:45:19Z,,,,,,,,,,,,,,,,,,,,,,,,,4ihrb3uj478vlzrbh94jj1i3t,Ona Batlle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515844933,159,1,1,13,57,axwnneoekq2f2yq6r1l704y96,1,20.5,20.3,2023-03-05T12:45:19.421Z,2023-03-05T12:45:22Z,4075111631,141,6.7,4075111635,213,5.3,4075111629,140,26.2,4075111633,212,11.0,4075111627,56,Back,,,,,,,,,,4ihrb3uj478vlzrbh94jj1i3t,Ona Batlle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515844959,160,1,1,13,59,axwnneoekq2f2yq6r1l704y96,1,28.7,5.8,2023-03-05T12:45:21.932Z,2023-03-05T12:45:23Z,4075111721,141,16.1,4075111725,213,2.7,4075111717,56,Back,4075111723,212,15.3,4075111719,140,15.7,,,,,,,,,,9zdmc8v5sfrv9z7da49odn4a2,M. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515845001,161,1,1,14,3,axwnneoekq2f2yq6r1l704y96,1,18.2,12.2,2023-03-05T12:45:25.444Z,2023-03-05T12:45:27Z,4075111961,56,Back,4075111963,140,9.1,4075111967,212,16.7,4075111969,213,2.2,4075111965,141,32.4,,,,,,,,,,4ihrb3uj478vlzrbh94jj1i3t,Ona Batlle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515845111,162,1,1,14,4,axwnneoekq2f2yq6r1l704y96,1,9.1,32.1,2023-03-05T12:45:26.956Z,2023-03-05T12:45:37Z,4075112537,56,Back,4075112539,140,20.2,4075112535,155,,4075112541,141,89.6,4075112545,213,1.3,4075112547,1,,4075112543,212,40.8,,,,9t8eb24gwj56ucggp7x0n0ewa,M. Le Tissier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515845165,163,1,1,14,14,axwnneoekq2f2yq6r1l704y96,1,61.1,80.2,2023-03-05T12:45:36.892Z,2023-03-05T12:45:42Z,4075112891,140,82.3,4075112893,141,89.7,4075112897,213,0.3,4075112895,212,23.2,4075112889,56,Left,,,,,,,,,,2s15k44faiinj3gz5tswtv4d1,H. Blundell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515845169,164,50,1,14,20,axwnneoekq2f2yq6r1l704y96,1,94,77.8,2023-03-05T12:45:42.236Z,2023-03-05T12:45:45Z,4075112905,56,Center,4075113013,233,90,4075112907,286,,,,,,,,,,,,,,,,,d29d4xtq3ib0nim6keirgdx3p,L. Galton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515845193,90,7,1,14,20,28u3q82ip96ahymkup01vfxli,1,6,22.2,2023-03-05T12:45:42.237Z,2023-03-05T12:45:44Z,4075113005,233,164,4075113001,56,Back,4075113003,285,,,,,,,,,,,,,,,,,e9d84gt62onfgxr33f0t8g178,J. Reavill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515845201,91,1,1,14,22,28u3q82ip96ahymkup01vfxli,0,5.4,27.7,2023-03-05T12:45:44.440Z,2023-03-05T12:45:45Z,4075113043,213,6.1,4075113041,212,6.7,4075113035,56,Back,4075113039,141,26.1,4075113033,3,,4075113037,140,11.7,,,,,,,60q198d41n3y887jeiezr850q,R. Mace,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515845213,165,1,1,14,22,axwnneoekq2f2yq6r1l704y96,1,95.2,63,2023-03-05T12:45:44.916Z,2023-03-05T12:59:40Z,4075113107,56,Center,4075161143,210,15,4075113111,141,54.8,4075161145,154,,4075113109,140,92.4,4075113115,213,4.2,4075113113,212,6.3,,,,d29d4xtq3ib0nim6keirgdx3p,L. Galton,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515845215,166,15,1,14,24,axwnneoekq2f2yq6r1l704y96,1,91.2,58.6,2023-03-05T12:45:46.349Z,2023-03-05T12:59:40Z,4075160783,82,,4075113131,56,Center,4075161181,103,19,4075161191,230,98.6,4075161179,102,49.8,4075161171,29,,4075161189,147,54.7,4075161185,100,,5qxvej7pcqqr989sba7k0jv85,A. Russo,,4075113125,22,,4075161183,328,4075161193,231,51.1,4075160779,20,,4075113127,17,,4075160799,233,,92,4075161169,78,4075161187,146,95.1,4075161173,154,4075161175,55,165,,,
2515845227,92,10,1,14,24,28u3q82ip96ahymkup01vfxli,1,11.5,34,2023-03-05T12:45:46.449Z,2023-03-05T12:59:34Z,4075113213,94,,4075160813,233,166,4075113215,56,Back,,,,,,,,,,,,,,,,d3qtg5xhiwe3zamb4mh50whjp,S. Howard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515845299,167,1,1,14,27,axwnneoekq2f2yq6r1l704y96,1,69.6,69,2023-03-05T12:45:49.228Z,2023-03-05T12:45:52Z,4075113565,213,0.5,4075113563,212,15.1,4075113559,140,82.1,4075113557,56,Left,4075113561,141,79.9,,,,,,,,,,9ijnmgmapjcnctich86692tw5,K. Zelem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515845353,168,1,1,14,30,axwnneoekq2f2yq6r1l704y96,1,79.2,81.4,2023-03-05T12:45:52.756Z,2023-03-05T12:45:55Z,4075113811,141,83.8,4075113809,140,89.3,4075113807,56,Left,4075113813,212,10.7,4075113815,213,0.2,,,,,,,,,,2s15k44faiinj3gz5tswtv4d1,H. Blundell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515845357,169,1,1,14,33,axwnneoekq2f2yq6r1l704y96,1,89.9,83.3,2023-03-05T12:45:55.852Z,2023-03-05T13:25:58Z,4075113831,155,,4075145899,210,15,4075113833,56,Center,4075145901,154,,4075113837,141,54.3,4075113835,140,89.0,4075113841,213,4.7,4075113839,212,19.7,d29d4xtq3ib0nim6keirgdx3p,L. Galton,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515845447,170,15,1,14,35,axwnneoekq2f2yq6r1l704y96,1,86.1,39.2,2023-03-05T12:45:57.916Z,2023-03-05T13:25:58Z,4075145949,55,169,4075145961,146,97.2,4075114257,22,,4075114259,17,,4075145963,147,48.2,4075145443,233,93,4075145437,20,,4075145959,103,8.9,2a45d0hq84uxfi5t9c65dw7vt,E. Toone,,4075145957,102,52.8,4075145945,154,4075145941,29,,4075145935,76,,4075114261,56,Center,,,,,,,,,,,,,,,,,
2515845445,93,10,1,14,35,28u3q82ip96ahymkup01vfxli,1,3.2,49.7,2023-03-05T12:45:58.016Z,2023-03-05T13:25:39Z,4075114995,174,,4075114999,180,,4075114251,182,,4075145461,233,170,4075114253,56,Back,,,,,,,,,,avud4qv9xovwlr2pxc8fcmiuh,J. Leitzig,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515845473,94,61,1,14,36,28u3q82ip96ahymkup01vfxli,0,14.9,40.9,2023-03-05T12:45:58.439Z,2023-03-05T13:25:57Z,4075114399,56,Back,,,,,,,,,,,,,,,,,,,,,,60q198d41n3y887jeiezr850q,R. Mace,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515845467,171,15,1,14,36,axwnneoekq2f2yq6r1l704y96,1,91.2,60,2023-03-05T12:45:58.676Z,2023-03-05T13:25:33Z,4075279815,146,98.1,4075279813,458,,4075279807,102,51.5,4075279811,328,,4075273545,233,95,4075279809,103,10.8,4075114351,22,,4075279817,147,51.8,5qxvej7pcqqr989sba7k0jv85,A. Russo,,4075114353,17,,4075279805,78,4075114355,56,Center,4075273507,20,,,,,,,,,,,,,,,,,,,,,
2515845825,95,10,1,14,36,28u3q82ip96ahymkup01vfxli,1,4,45.4,2023-03-05T12:45:58.776Z,2023-03-05T13:26:39Z,4075116105,182,,4075116875,174,,4075273551,233,171,4075116107,56,Back,4075116877,180,,,,,,,,,,,avud4qv9xovwlr2pxc8fcmiuh,J. Leitzig,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515845971,173,1,1,14,41,axwnneoekq2f2yq6r1l704y96,1,91.6,54.5,2023-03-05T12:46:03.212Z,2023-03-05T18:44:50Z,4075116929,212,5.1,4075116927,141,59.9,4075116923,140,95.0,4075116919,56,Center,4075120973,22,,4075120965,210,16,4075116931,213,0.8,4075120969,154,,9zdmc8v5sfrv9z7da49odn4a2,M. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
2515845513,172,16,1,14,42,axwnneoekq2f2yq6r1l704y96,1,93.6,55.3,2023-03-05T12:46:04.580Z,2023-03-05T18:44:50Z,4075121055,231,51.6,4075121047,102,51.6,4075121053,230,99.1,4075121039,29,,4075117691,375,14:41.954,4075114575,22,,4075121043,55,173,4075121049,103,8.9,5qxvej7pcqqr989sba7k0jv85,A. Russo,,4075117683,72,,4076830505,17,4075121037,78,,4075121051,328,,4075117687,374,2023-03-05 12:46:04.122,4075121041,154,,,4075114579,56,,,,,,,,,,Center,
2515846785,96,1,1,15,58,28u3q82ip96ahymkup01vfxli,1,50.3,50.1,2023-03-05T12:47:20.215Z,2023-03-05T13:37:55Z,4075121143,141,51.0,4075121147,213,3.1,4075121139,140,35.3,4075121135,56,Back,4075121145,212,15.8,4075121149,279,G,,,,,,,9mfotw533oa5qs1muu2z8t8lx,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515846821,97,1,1,16,1,28u3q82ip96ahymkup01vfxli,1,35.9,48.7,2023-03-05T12:47:23.287Z,2023-03-05T12:47:27Z,4075121333,1,,4075121319,56,Right,4075121315,155,,4075121325,141,6.8,4075121329,212,49.1,4075121331,213,5.7,4075121321,140,74.0,,,,d3qtg5xhiwe3zamb4mh50whjp,S. Howard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515846841,98,1,1,16,4,28u3q82ip96ahymkup01vfxli,0,74.1,6.4,2023-03-05T12:47:27.039Z,2023-03-05T12:47:39Z,4075121431,140,80.2,4075121435,212,8.3,4075121429,56,Right,4075121427,3,,4075121437,213,5.6,4075121433,141,0.0,,,,,,,9mfotw533oa5qs1muu2z8t8lx,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515846903,99,5,1,16,9,28u3q82ip96ahymkup01vfxli,0,74.8,-1.5,2023-03-05T12:47:32.100Z,2023-03-05T13:26:45Z,4075121729,56,Right,4075122197,233,174,4075121731,347,,,,,,,,,,,,,,,,,9mfotw533oa5qs1muu2z8t8lx,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515846979,174,5,1,16,9,axwnneoekq2f2yq6r1l704y96,1,25.2,101.5,2023-03-05T12:47:32.100Z,2023-03-05T12:47:41Z,4075122151,56,Back,4075122153,347,,4075122181,233,99,,,,,,,,,,,,,,,,5qxvej7pcqqr989sba7k0jv85,A. Russo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515847011,175,1,1,16,18,axwnneoekq2f2yq6r1l704y96,1,27.6,100,2023-03-05T12:47:40.796Z,2023-03-05T12:47:42Z,4075122273,212,8.7,4075122275,213,5.2,4075122265,107,,4075122271,141,90.2,4075122269,140,31.4,4075122267,56,Back,,,,,,,2s15k44faiinj3gz5tswtv4d1,H. Blundell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515847031,176,1,1,16,19,axwnneoekq2f2yq6r1l704y96,1,32.7,89,2023-03-05T12:47:41.980Z,2023-03-05T12:47:43Z,4075122381,213,2.5,4075122369,56,Back,4075122371,140,27.9,4075122373,141,94.2,4075122377,212,6.2,,,,,,,,,,2a45d0hq84uxfi5t9c65dw7vt,E. Toone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515847055,177,1,1,16,21,axwnneoekq2f2yq6r1l704y96,0,26.3,95.9,2023-03-05T12:47:43.436Z,2023-03-05T12:47:44Z,4075122477,212,22.6,4075122473,140,47.7,4075122469,155,,4075122471,56,Back,4075122475,141,92.1,4075122479,213,6.2,,,,,,,2s15k44faiinj3gz5tswtv4d1,H. Blundell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515847067,100,8,1,16,22,28u3q82ip96ahymkup01vfxli,1,65,8.6,2023-03-05T12:47:45.094Z,2023-03-05T12:47:45Z,4075122513,56,Right,,,,,,,,,,,,,,,,,,,,,,e9d84gt62onfgxr33f0t8g178,J. Reavill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515847085,101,49,1,16,24,28u3q82ip96ahymkup01vfxli,1,68,5.9,2023-03-05T12:47:46.519Z,2023-03-05T12:47:46Z,,,,,,,,,,,,,,,,,,,,,,,,,9mfotw533oa5qs1muu2z8t8lx,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515847165,102,1,1,16,25,28u3q82ip96ahymkup01vfxli,1,68.9,13.8,2023-03-05T12:47:47.535Z,2023-03-05T12:58:27Z,4075123001,141,23.0,4075122999,140,74.5,4075123005,213,0.8,4075122997,56,Center,4075123003,212,8.6,,,,,,,,,,9mfotw533oa5qs1muu2z8t8lx,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515847175,103,50,1,16,26,28u3q82ip96ahymkup01vfxli,1,75.1,16.9,2023-03-05T12:47:48.515Z,2023-03-05T12:48:00Z,4075123431,233,178,4075123347,286,,4075123041,56,Right,,,,,,,,,,,,,,,,3km1u2mw1tkioh2mucow7d1pl,S. Tierney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515847121,178,7,1,16,26,axwnneoekq2f2yq6r1l704y96,0,24.9,83.1,2023-03-05T12:47:48.516Z,2023-03-05T12:48:00Z,4075123407,233,103,4075122789,285,,4075122787,56,Back,,,,,,,,,,,,,,,,2s15k44faiinj3gz5tswtv4d1,H. Blundell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515847189,179,49,1,16,31,axwnneoekq2f2yq6r1l704y96,1,34.6,51.2,2023-03-05T12:47:53.916Z,2023-03-05T12:47:54Z,,,,,,,,,,,,,,,,,,,,,,,,,1haq2mkmbebj3jbt0z2jom4lx,H. Ladd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515847263,180,1,1,16,32,axwnneoekq2f2yq6r1l704y96,1,32.8,43.6,2023-03-05T12:47:54.436Z,2023-03-05T12:48:00Z,4075123459,56,Back,4075123465,212,15.4,4075123461,140,30.0,4075123463,141,21.3,4075123467,213,4.5,,,,,,,,,,1haq2mkmbebj3jbt0z2jom4lx,H. Ladd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515847287,181,1,1,16,38,axwnneoekq2f2yq6r1l704y96,1,32.8,18,2023-03-05T12:48:00.564Z,2023-03-05T12:48:03Z,4075123569,56,Back,4075123577,212,16.4,4075123573,140,17.4,4075123579,213,3.0,4075123575,141,21.6,,,,,,,,,,9zdmc8v5sfrv9z7da49odn4a2,M. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515847303,182,1,1,16,41,axwnneoekq2f2yq6r1l704y96,1,15,25.3,2023-03-05T12:48:03.324Z,2023-03-05T12:48:04Z,4075123673,212,16.8,4075123675,213,2.1,4075123671,141,46.0,4075123669,140,6.3,4075123667,56,Back,,,,,,,,,,4ihrb3uj478vlzrbh94jj1i3t,Ona Batlle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515847311,183,1,1,16,42,axwnneoekq2f2yq6r1l704y96,0,6.1,46,2023-03-05T12:48:04.716Z,2023-03-05T12:48:05Z,4075123711,140,44.1,4075123709,56,Back,4075123707,157,,4075123713,141,10.6,4075123717,213,5.7,4075123719,1,,4075123715,212,46.6,,,,eofeaerj2f8tm1xldw18e2o5x,M. Earps,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515847399,104,1,1,16,45,28u3q82ip96ahymkup01vfxli,1,59.8,72.3,2023-03-05T12:48:07.256Z,2023-03-05T12:48:11Z,4075124159,141,57.5,4075124155,56,Center,4075124163,213,4.2,4075124161,212,11.7,4075124153,3,,4075124157,140,54.2,,,,,,,60q198d41n3y887jeiezr850q,R. Mace,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515847425,106,49,1,16,48,28u3q82ip96ahymkup01vfxli,1,54.6,61.7,2023-03-05T12:48:10.495Z,2023-03-05T12:48:16Z,,,,,,,,,,,,,,,,,,,,,,,,,8hmqpyniap0whyfhco0dhp3v9,A. Plumptre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515847407,184,43,1,16,49,axwnneoekq2f2yq6r1l704y96,1,0,0,2023-03-05T12:48:11.379Z,2023-03-05T12:48:16Z,4075124187,56,Center,4075124387,144,7,4075124189,285,0,,,,,,,,,,,,,,,,5qxvej7pcqqr989sba7k0jv85,A. Russo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515847401,105,61,1,16,49,28u3q82ip96ahymkup01vfxli,0,56,60.8,2023-03-05T12:48:11.711Z,2023-03-05T12:48:12Z,4075124171,56,Center,,,,,,,,,,,,,,,,,,,,,,8hmqpyniap0whyfhco0dhp3v9,A. Plumptre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515847413,185,49,1,16,49,axwnneoekq2f2yq6r1l704y96,1,55.5,23.9,2023-03-05T12:48:11.964Z,2023-03-05T12:48:12Z,,,,,,,,,,,,,,,,,,,,,,,,,5qxvej7pcqqr989sba7k0jv85,A. Russo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515847471,186,1,1,16,50,axwnneoekq2f2yq6r1l704y96,1,55.7,23.6,2023-03-05T12:48:12.492Z,2023-03-05T12:48:17Z,4075124459,141,5.9,4075124455,56,Right,4075124463,213,5.8,4075124457,140,76.7,4075124461,212,25.1,,,,,,,,,,5qxvej7pcqqr989sba7k0jv85,A. Russo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515847497,187,1,1,16,54,axwnneoekq2f2yq6r1l704y96,0,76.7,5.9,2023-03-05T12:48:17.019Z,2023-03-05T12:48:19Z,4075124585,56,Center,4075124595,1,,4075124589,141,47.0,4075124593,213,0.9,4075124583,155,,4075124587,140,98.7,4075124591,212,36.3,,,,9zdmc8v5sfrv9z7da49odn4a2,M. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515847535,107,11,1,16,58,28u3q82ip96ahymkup01vfxli,1,2.1,54.8,2023-03-05T12:48:21.103Z,2023-03-05T12:48:21Z,4075124767,88,,4075124765,56,Back,,,,,,,,,,,,,,,,,,,avud4qv9xovwlr2pxc8fcmiuh,J. Leitzig,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515847633,108,1,1,17,5,28u3q82ip96ahymkup01vfxli,1,2.1,54.8,2023-03-05T12:48:27.230Z,2023-03-05T12:48:28Z,4075125171,123,,4075125177,141,69.1,4075125173,56,Back,4075125175,140,12.6,4075125181,213,0.7,4075125179,212,14.7,,,,,,,avud4qv9xovwlr2pxc8fcmiuh,J. Leitzig,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515847641,109,1,1,17,6,28u3q82ip96ahymkup01vfxli,1,12.6,69.1,2023-03-05T12:48:28.503Z,2023-03-05T12:48:29Z,4075125217,212,12.1,4075125213,140,9.6,4075125215,141,51.9,4075125219,213,4.4,4075125211,56,Back,,,,,,,,,,8hmqpyniap0whyfhco0dhp3v9,A. Plumptre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515847719,110,1,1,17,7,28u3q82ip96ahymkup01vfxli,1,9.6,51.9,2023-03-05T12:48:29.391Z,2023-03-05T12:48:34Z,4075125629,56,Back,4075125635,212,12.1,4075125631,140,12.4,4075125633,141,69.1,4075125637,213,1.3,,,,,,,,,,avud4qv9xovwlr2pxc8fcmiuh,J. Leitzig,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515847771,111,1,1,17,12,28u3q82ip96ahymkup01vfxli,1,22.7,74.2,2023-03-05T12:48:34.799Z,2023-03-05T12:48:37Z,4075125919,56,Back,4075125927,212,18.7,4075125923,140,40.4,4075125929,213,6.2,4075125925,141,71.1,,,,,,,,,,8hmqpyniap0whyfhco0dhp3v9,A. Plumptre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515847859,112,43,1,17,15,28u3q82ip96ahymkup01vfxli,1,0,0,2023-03-05T12:48:37.391Z,2023-03-05T12:48:46Z,4075126291,140,40.8,4075126299,212,9.7,4075126295,141,56.9,4075126447,144,1,4075126303,213,4.8,4075126287,56,Back,,,,,,,3km1u2mw1tkioh2mucow7d1pl,S. Tierney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515847865,113,4,1,17,17,28u3q82ip96ahymkup01vfxli,1,39.6,72.2,2023-03-05T12:48:39.467Z,2023-03-05T12:58:16Z,4075126333,13,,4075126337,152,,4075126345,233,188,4075126341,286,,4075126335,56,Back,4075157429,294,,,,,,,,7f7tbbjqhhyydjj4wurm28xcl,H. Cain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515847823,188,4,1,17,17,axwnneoekq2f2yq6r1l704y96,0,60.4,27.8,2023-03-05T12:48:39.468Z,2023-03-05T12:48:46Z,4075126147,152,,4075126143,294,,4075126375,233,113,4075126145,56,Center,4075126149,285,,4075126141,13,,,,,,,,9t8eb24gwj56ucggp7x0n0ewa,M. Le Tissier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515847913,114,1,1,17,26,28u3q82ip96ahymkup01vfxli,1,36,74.5,2023-03-05T12:48:48.815Z,2023-03-05T12:48:50Z,4075126619,152,,4075126627,212,32.0,4075126623,140,36.8,4075126625,141,27.4,4075126617,5,,4075126629,213,4.7,4075126621,56,Back,4075126631,1,,8hmqpyniap0whyfhco0dhp3v9,A. Plumptre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515847961,115,1,1,17,27,28u3q82ip96ahymkup01vfxli,1,36.8,27.4,2023-03-05T12:48:49.959Z,2023-03-05T12:48:53Z,4075126863,213,5.4,4075126857,140,43.2,4075126861,212,10.9,4075126859,141,14.7,4075126855,56,Back,,,,,,,,,,d3qtg5xhiwe3zamb4mh50whjp,S. Howard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515847999,116,1,1,17,31,28u3q82ip96ahymkup01vfxli,0,43.1,10.9,2023-03-05T12:48:53.343Z,2023-03-05T12:48:56Z,4075127053,155,,4075127061,141,8.0,4075127057,140,70.8,4075127067,213,6.2,4075127055,56,Right,4075127065,212,29.2,,,,,,,e9d84gt62onfgxr33f0t8g178,J. Reavill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515848011,189,8,1,17,35,axwnneoekq2f2yq6r1l704y96,1,25.7,83.6,2023-03-05T12:48:57.747Z,2023-03-05T12:48:57Z,4075127147,56,Back,,,,,,,,,,,,,,,,,,,,,,9t8eb24gwj56ucggp7x0n0ewa,M. Le Tissier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515848019,190,49,1,17,36,axwnneoekq2f2yq6r1l704y96,1,34.6,85.7,2023-03-05T12:48:58.643Z,2023-03-05T12:48:59Z,,,,,,,,,,,,,,,,,,,,,,,,,2s15k44faiinj3gz5tswtv4d1,H. Blundell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515848027,191,1,1,17,36,axwnneoekq2f2yq6r1l704y96,1,34.6,85.7,2023-03-05T12:48:58.732Z,2023-03-05T12:48:59Z,4075127253,56,Back,4075127261,213,4.0,4075127257,141,70.2,4075127259,212,13.6,4075127255,140,26.4,,,,,,,,,,2s15k44faiinj3gz5tswtv4d1,H. Blundell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515848045,192,1,1,17,37,axwnneoekq2f2yq6r1l704y96,1,24.3,68.5,2023-03-05T12:48:59.627Z,2023-03-05T12:49:02Z,4075127403,212,7.4,4075127405,213,5.2,4075127401,141,58.8,4075127399,140,27.4,4075127397,56,Back,,,,,,,,,,bl6mkergo04815vpi73fgtwb9,M. Turner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
