id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/9/value,qualifier/13/value,qualifier/10/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/12/value,assist,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId
2482708821,9,1,1,0,17,spi3g782q7m4evjxn1sv6cfa,1,55.6,47.5,2022-11-06T18:47:20.939Z,2022-11-06T18:47:23Z,3900655625,140,41.6,3900655631,213,3.9,3900655623,56,Back,3900655627,141,28.5,3900655629,212,19.6,,,,,,,,,,4wxqckb43bkeobwanys62zvmd,K. Buchanan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482708837,10,1,1,0,19,spi3g782q7m4evjxn1sv6cfa,1,48.4,22.4,2022-11-06T18:47:23.138Z,2022-11-06T18:47:26Z,3900655709,212,19.9,3900655711,213,5.8,3900655703,56,Right,3900655705,140,65.5,3900655707,141,9.8,,,,,,,,,,c0my4y3kjf7jbbfujj5l8e8yx,N. Charles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482708841,11,1,1,0,22,spi3g782q7m4evjxn1sv6cfa,1,65.8,9.8,2022-11-06T18:47:26.256Z,2022-11-06T18:47:27Z,3900655743,140,70.9,3900655747,212,10.3,3900655745,141,22.8,3900655749,213,1.0,3900655741,56,Center,,,,,,,,,,9n2d2dv38kp2exb7z3xh2ykiy,L. James,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482708905,12,1,1,0,24,spi3g782q7m4evjxn1sv6cfa,1,72.6,26.4,2022-11-06T18:47:27.578Z,2022-11-06T18:47:32Z,3900656077,213,4.4,3900656069,56,Right,3900656073,141,10.0,3900656075,212,11.8,3900656071,140,69.0,,,,,,,,,,66f0rjs4c2yih8phn6meyj74l,S. Kerr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482708909,13,4,1,0,26,spi3g782q7m4evjxn1sv6cfa,1,66.6,9.5,2022-11-06T18:47:30.370Z,2022-11-06T18:47:33Z,3900656099,56,Right,3900656095,13,,3900656103,286,,3900656101,152,,3900656109,233,4,3900656097,295,,,,,,,,9n2d2dv38kp2exb7z3xh2ykiy,L. James,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482708907,4,4,1,0,26,axwnneoekq2f2yq6r1l704y96,0,33.4,90.5,2022-11-06T18:47:30.371Z,2022-11-06T18:47:33Z,3900656081,13,,3900656089,285,,3900656083,295,,3900656085,56,Back,3900656119,233,13,3900656087,152,,,,,,,,589yqifloa5j7qwp2gnemyml1,M. Thorisdóttir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482708921,14,1,1,0,31,spi3g782q7m4evjxn1sv6cfa,1,66.6,6.5,2022-11-06T18:47:34.925Z,2022-11-06T18:47:36Z,3900656207,56,Right,3900656215,213,0.2,3900656213,212,19.1,3900656209,140,84.5,3900656205,152,,3900656211,141,11.6,3900656203,5,,,,,c0my4y3kjf7jbbfujj5l8e8yx,N. Charles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482708937,15,1,1,0,32,spi3g782q7m4evjxn1sv6cfa,1,85.6,11.9,2022-11-06T18:47:36.416Z,2022-11-06T18:47:38Z,3900656289,213,3.4,3900656281,56,Right,3900656285,141,8.6,3900656283,140,78.8,3900656287,212,7.5,,,,,,,,,,cij18xj0bx2zyx3mi9xwykn9x,E. Cuthbert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482708953,16,1,1,0,34,spi3g782q7m4evjxn1sv6cfa,1,78.8,8.6,2022-11-06T18:47:38.400Z,2022-11-06T18:47:41Z,3900656375,56,Right,3900656383,213,2.1,3900656377,140,75.8,3900656381,212,6.2,3900656379,141,16.5,,,,,,,,,,9n2d2dv38kp2exb7z3xh2ykiy,L. James,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482708963,17,1,1,0,37,spi3g782q7m4evjxn1sv6cfa,1,75.2,19.5,2022-11-06T18:47:41.200Z,2022-11-06T18:47:42Z,3900656419,141,13.7,3900656423,213,4.8,3900656415,56,Right,3900656421,212,4.0,3900656417,140,75.7,,,,,,,,,,cij18xj0bx2zyx3mi9xwykn9x,E. Cuthbert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482708995,18,1,1,0,38,spi3g782q7m4evjxn1sv6cfa,1,75.8,13.5,2022-11-06T18:47:42.080Z,2022-11-06T18:47:46Z,3900656591,212,22.7,3900656589,141,22.1,3900656593,213,2.9,3900656587,140,54.9,3900656585,56,Center,,,,,,,,,,9n2d2dv38kp2exb7z3xh2ykiy,L. James,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482709019,19,1,1,0,42,spi3g782q7m4evjxn1sv6cfa,1,54.3,23.4,2022-11-06T18:47:45.983Z,2022-11-06T18:47:49Z,3900656715,56,Back,3900656717,140,47.0,3900656723,212,19.6,3900656719,141,49.9,3900656727,213,2.0,,,,,,,,,,4wxqckb43bkeobwanys62zvmd,K. Buchanan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482709043,20,1,1,0,45,spi3g782q7m4evjxn1sv6cfa,1,51.2,55.1,2022-11-06T18:47:48.990Z,2022-11-06T18:47:52Z,3900656867,212,16.4,3900656857,56,Center,3900656865,141,78.8,3900656869,213,1.4,3900656861,140,53.9,,,,,,,,,,anghujtc4achyb9mflowgg9n9,M. Bright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482709049,21,1,1,0,48,spi3g782q7m4evjxn1sv6cfa,0,55.2,83.2,2022-11-06T18:47:51.946Z,2022-11-06T18:47:53Z,3900656933,141,90.6,3900656937,213,0.2,3900656935,212,26.3,3900656929,56,Left,3900656931,140,79.8,3900656927,155,,,,,,,,eincxi6xa1nrhr9qldtxboyqd,M. Eriksson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482709053,5,49,1,0,50,axwnneoekq2f2yq6r1l704y96,1,29.4,13.5,2022-11-06T18:47:53.986Z,2022-11-06T18:47:54Z,,,,,,,,,,,,,,,,,,,,,,,,,589yqifloa5j7qwp2gnemyml1,M. Thorisdóttir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482709071,6,1,1,0,53,axwnneoekq2f2yq6r1l704y96,0,26.5,9.5,2022-11-06T18:47:56.555Z,2022-11-06T18:47:59Z,3900657093,140,66.8,3900657095,141,57.9,3900657099,213,0.7,3900657091,56,Center,3900657089,155,,3900657097,212,53.6,3900657101,1,,,,,589yqifloa5j7qwp2gnemyml1,M. Thorisdóttir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482709075,22,49,1,0,56,spi3g782q7m4evjxn1sv6cfa,1,42.9,59.4,2022-11-06T18:47:59.442Z,2022-11-06T18:47:59Z,,,,,,,,,,,,,,,,,,,,,,,,,4wxqckb43bkeobwanys62zvmd,K. Buchanan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482709095,23,1,1,0,56,spi3g782q7m4evjxn1sv6cfa,1,42.9,59.4,2022-11-06T18:47:59.865Z,2022-11-06T18:48:04Z,3900657315,141,68.8,3900657313,140,54.3,3900657311,56,Center,3900657319,213,0.5,3900657317,212,13.6,,,,,,,,,,4wxqckb43bkeobwanys62zvmd,K. Buchanan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482709103,24,1,1,1,0,spi3g782q7m4evjxn1sv6cfa,1,51.6,71.2,2022-11-06T18:48:04.098Z,2022-11-06T18:48:05Z,3900657381,212,14.8,3900657379,141,72.0,3900657383,213,3.1,3900657375,56,Back,3900657377,140,37.5,,,,,,,,,,amox5xqwe8gybft16wa7qbufp,S. Ingle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482709129,25,1,1,1,1,spi3g782q7m4evjxn1sv6cfa,1,37.5,72,2022-11-06T18:48:05.039Z,2022-11-06T18:48:09Z,3900657603,213,1.2,3900657597,140,42.2,3900657601,212,12.8,3900657595,56,Back,3900657599,141,89.4,,,,,,,,,,anghujtc4achyb9mflowgg9n9,M. Bright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482709149,26,1,1,1,5,spi3g782q7m4evjxn1sv6cfa,1,40.4,85,2022-11-06T18:48:09.066Z,2022-11-06T18:48:11Z,3900657707,141,74.2,3900657709,212,15.1,3900657703,56,Back,3900657711,213,3.6,3900657705,140,27.8,,,,,,,,,,eincxi6xa1nrhr9qldtxboyqd,M. Eriksson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482709187,27,1,1,1,7,spi3g782q7m4evjxn1sv6cfa,1,28.8,72.9,2022-11-06T18:48:11.353Z,2022-11-06T18:48:16Z,3900657923,56,Back,3900657927,140,7.8,3900657935,213,3.8,3900657929,141,48.4,3900657933,212,27.6,,,,,,,,,,anghujtc4achyb9mflowgg9n9,M. Bright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482709213,28,1,1,1,13,spi3g782q7m4evjxn1sv6cfa,1,7,51.9,2022-11-06T18:48:16.688Z,2022-11-06T18:48:20Z,3900658065,56,Back,3900658067,140,24.8,3900658073,213,5.6,3900658069,141,29.8,3900658071,212,24.0,,,,,,,,,,6fi5hacjc8lj8zej0d2lfq66t,A. Berger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482709273,29,1,1,1,16,spi3g782q7m4evjxn1sv6cfa,1,26.4,31.8,2022-11-06T18:48:19.936Z,2022-11-06T18:48:26Z,3900658481,212,38.4,3900658479,141,6.8,3900658483,213,5.8,3900658475,56,Right,3900658485,1,,3900658477,140,59.2,,,,,,,4wxqckb43bkeobwanys62zvmd,K. Buchanan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482709283,30,1,1,1,22,spi3g782q7m4evjxn1sv6cfa,0,63.3,7.4,2022-11-06T18:48:25.952Z,2022-11-06T18:48:28Z,3900658615,213,1.5,3900658609,140,64.1,3900658613,212,7.2,3900658611,141,17.9,3900658607,56,Right,,,,,,,,,,c0my4y3kjf7jbbfujj5l8e8yx,N. Charles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482709329,7,1,1,1,31,axwnneoekq2f2yq6r1l704y96,1,45.8,93.5,2022-11-06T18:48:34.441Z,2022-11-06T18:48:35Z,3900658967,213,3.1,3900658965,212,8.2,3900658959,56,Back,3900658963,141,93.8,3900658961,140,38.0,,,,,,,,,,9ijnmgmapjcnctich86692tw5,K. Zelem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482709333,8,49,1,1,31,axwnneoekq2f2yq6r1l704y96,1,37.4,94.2,2022-11-06T18:48:35.266Z,2022-11-06T18:48:35Z,,,,,,,,,,,,,,,,,,,,,,,,,589yqifloa5j7qwp2gnemyml1,M. Thorisdóttir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482709335,31,49,1,1,32,spi3g782q7m4evjxn1sv6cfa,1,30.5,11.7,2022-11-06T18:48:35.519Z,2022-11-06T18:48:35Z,,,,,,,,,,,,,,,,,,,,,,,,,4wxqckb43bkeobwanys62zvmd,K. Buchanan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482709337,9,1,1,1,32,axwnneoekq2f2yq6r1l704y96,0,37.4,94.2,2022-11-06T18:48:35.602Z,2022-11-06T18:48:36Z,3900659005,213,6.1,3900658993,56,Left,3900659003,212,34.9,3900658991,155,,3900659009,1,,3900659001,141,85.0,3900658997,140,70.1,,,,589yqifloa5j7qwp2gnemyml1,M. Thorisdóttir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482709377,32,1,1,1,32,spi3g782q7m4evjxn1sv6cfa,1,30.5,11.7,2022-11-06T18:48:35.691Z,2022-11-06T18:48:44Z,3900659327,141,35.1,3900659323,56,Back,3900659331,213,2.5,3900659325,140,9.2,3900659329,212,27.4,,,,,,,,,,4wxqckb43bkeobwanys62zvmd,K. Buchanan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482709413,33,1,1,1,41,spi3g782q7m4evjxn1sv6cfa,1,13.3,39.2,2022-11-06T18:48:44.815Z,2022-11-06T18:48:50Z,3900659551,56,Back,3900659559,213,5.7,3900659561,1,,3900659553,140,46.5,3900659555,141,6.8,3900659549,157,,3900659557,212,41.2,,,,6fi5hacjc8lj8zej0d2lfq66t,A. Berger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482709417,34,61,1,1,46,spi3g782q7m4evjxn1sv6cfa,0,46.9,3.7,2022-11-06T18:48:49.971Z,2022-11-06T18:48:50Z,3900659589,56,Back,,,,,,,,,,,,,,,,,,,,,,9n2d2dv38kp2exb7z3xh2ykiy,L. James,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482709559,10,5,1,1,47,axwnneoekq2f2yq6r1l704y96,1,56.1,102,2022-11-06T18:48:50.650Z,2022-11-06T18:53:56Z,3900660303,347,,3900660311,233,35,3900660301,56,Left,,,,,,,,,,,,,,,,9ijnmgmapjcnctich86692tw5,K. Zelem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482709423,35,5,1,1,47,spi3g782q7m4evjxn1sv6cfa,0,43.9,-2,2022-11-06T18:48:50.650Z,2022-11-06T18:49:07Z,3900659607,56,Back,3900660323,233,10,3900659609,347,,,,,,,,,,,,,,,,,9n2d2dv38kp2exb7z3xh2ykiy,L. James,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482709573,11,1,1,2,3,axwnneoekq2f2yq6r1l704y96,0,58.2,100,2022-11-06T18:49:06.938Z,2022-11-06T18:49:10Z,3900660381,213,6.1,3900660379,212,27.0,3900660371,107,,3900660383,1,,3900660375,140,83.3,3900660373,56,Left,3900660377,141,93.3,,,,589yqifloa5j7qwp2gnemyml1,M. Thorisdóttir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482709583,36,1,1,2,7,spi3g782q7m4evjxn1sv6cfa,0,12.9,9.8,2022-11-06T18:49:11.090Z,2022-11-06T18:49:11Z,3900660447,212,10.1,3900660451,1,,3900660443,140,18.7,3900660445,141,0.0,3900660449,213,5.4,3900660441,56,Back,3900660439,157,,,,,anghujtc4achyb9mflowgg9n9,M. Bright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482709623,12,5,1,2,8,axwnneoekq2f2yq6r1l704y96,1,78.4,102,2022-11-06T18:49:11.457Z,2022-11-06T18:49:19Z,3900660723,56,Left,3900660727,347,,3900660751,233,37,,,,,,,,,,,,,,,,589yqifloa5j7qwp2gnemyml1,M. Thorisdóttir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482709587,37,5,1,2,8,spi3g782q7m4evjxn1sv6cfa,0,21.6,-2,2022-11-06T18:49:11.457Z,2022-11-06T18:53:57Z,3900660471,56,Back,3900660759,233,12,3900660473,347,,,,,,,,,,,,,,,,,anghujtc4achyb9mflowgg9n9,M. Bright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482709631,13,1,1,2,16,axwnneoekq2f2yq6r1l704y96,1,75.5,100,2022-11-06T18:49:19.938Z,2022-11-06T18:49:21Z,3900660837,140,77.2,3900660833,107,,3900660843,213,4.9,3900660835,56,Left,3900660839,141,89.1,3900660841,212,9.0,,,,,,,589yqifloa5j7qwp2gnemyml1,M. Thorisdóttir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482709643,14,1,1,2,18,axwnneoekq2f2yq6r1l704y96,1,77.4,89.1,2022-11-06T18:49:21.874Z,2022-11-06T18:49:24Z,3900660937,141,94.1,3900660939,212,5.0,3900660941,213,2.4,3900660933,56,Left,3900660935,140,73.9,,,,,,,,,,9ijnmgmapjcnctich86692tw5,K. Zelem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482709645,15,61,1,2,19,axwnneoekq2f2yq6r1l704y96,0,74.5,97.1,2022-11-06T18:49:22.777Z,2022-11-06T18:53:45Z,3900660949,56,Left,,,,,,,,,,,,,,,,,,,,,,589yqifloa5j7qwp2gnemyml1,M. Thorisdóttir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482709653,16,5,1,2,20,axwnneoekq2f2yq6r1l704y96,0,80.6,102,2022-11-06T18:49:24.249Z,2022-11-06T18:53:57Z,3900660987,347,,3900660985,56,Left,3900661239,233,38,,,,,,,,,,,,,,,,589yqifloa5j7qwp2gnemyml1,M. Thorisdóttir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482709693,38,5,1,2,20,spi3g782q7m4evjxn1sv6cfa,1,19.4,-2,2022-11-06T18:49:24.249Z,2022-11-06T18:49:32Z,3900661231,233,16,3900661213,347,,3900661209,56,Back,,,,,,,,,,,,,,,,anghujtc4achyb9mflowgg9n9,M. Bright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482709727,39,1,1,2,31,spi3g782q7m4evjxn1sv6cfa,0,21.7,0,2022-11-06T18:49:35.424Z,2022-11-06T18:49:37Z,3900661401,140,36.8,3900661399,56,Back,3900661403,141,6.5,3900661407,213,0.3,3900661405,212,16.9,3900661397,107,,,,,,,,c0my4y3kjf7jbbfujj5l8e8yx,N. Charles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482709735,17,1,1,2,35,axwnneoekq2f2yq6r1l704y96,1,60.4,95.4,2022-11-06T18:49:38.953Z,2022-11-06T18:49:39Z,3900661467,212,6.5,3900661469,213,4.5,3900661461,56,Left,3900661459,3,,3900661463,140,59.1,3900661465,141,86.0,,,,,,,d29d4xtq3ib0nim6keirgdx3p,L. Galton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482709759,18,1,1,2,36,axwnneoekq2f2yq6r1l704y96,0,59.1,86,2022-11-06T18:49:39.593Z,2022-11-06T18:49:42Z,3900661589,141,85.9,3900661591,212,7.8,3900661585,56,Left,3900661593,213,6.3,3900661583,3,,3900661587,140,66.5,,,,,,,2a45d0hq84uxfi5t9c65dw7vt,E. Toone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482709749,40,44,1,2,37,spi3g782q7m4evjxn1sv6cfa,1,32.6,11.8,2022-11-06T18:49:41.072Z,2022-11-06T18:49:43Z,3900661543,56,Back,3900661545,285,,3900661685,233,19,,,,,,,,,,,,,,,,cij18xj0bx2zyx3mi9xwykn9x,E. Cuthbert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482709767,19,44,1,2,37,axwnneoekq2f2yq6r1l704y96,0,67.4,88.2,2022-11-06T18:49:41.073Z,2022-11-06T18:49:44Z,3900661629,286,,3900661721,233,40,3900661627,56,Left,,,,,,,,,,,,,,,,9ijnmgmapjcnctich86692tw5,K. Zelem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482709781,41,1,1,2,38,spi3g782q7m4evjxn1sv6cfa,0,32.4,13.2,2022-11-06T18:49:41.520Z,2022-11-06T18:49:44Z,3900661735,213,5.1,3900661729,140,36.6,3900661733,212,10.9,3900661727,56,Back,3900661725,3,,3900661731,141,0.0,,,,,,,cij18xj0bx2zyx3mi9xwykn9x,E. Cuthbert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
