id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,assist,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/10/value,qualifier/12/value,qualifier/13/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId
2546720157,20,1,1,0,40,5rurqie3qt1qav9ir5mkqinn,1,36.3,96.2,2023-05-10T18:30:49.229Z,2023-05-10T18:35:49Z,4266932875,141,90.9,4266932879,213,3.6,4266932871,56,Back,4266932873,140,29.8,4266932877,212,7.7,,,,,,,,,,6679bfd6bjylogbe4ebese85x,K. McCabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546720167,21,1,1,0,42,5rurqie3qt1qav9ir5mkqinn,1,28.7,89.4,2023-05-10T18:30:51.053Z,2023-05-10T18:35:57Z,4266932935,56,Back,4266932939,141,73.8,4266932937,140,14.6,4266932941,212,18.2,4266932943,213,3.8,,,,,,,,,,bilgoekg6gqwr3qbp6dp0j1zp,Rafaelle Souza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546720169,22,43,1,0,47,5rurqie3qt1qav9ir5mkqinn,1,0,0,2023-05-10T18:30:55.909Z,2023-05-10T18:36:06Z,4266936945,144,61,4266932947,56,Back,,,,,,,,,,,,,,,,,,,d9zt8e8lnk9a22we6o6wqyndh,J. Beattie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546720173,23,1,1,0,48,5rurqie3qt1qav9ir5mkqinn,1,15.3,74.4,2023-05-10T18:30:56.541Z,2023-05-10T18:30:59Z,4266932967,196,,4266932977,213,4.8,4266932979,1,,4266932971,140,18.0,4266932973,141,13.7,4266932969,56,Back,4266932975,212,41.4,,,,d9zt8e8lnk9a22we6o6wqyndh,J. Beattie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546720177,24,1,1,0,50,5rurqie3qt1qav9ir5mkqinn,0,19.7,9.2,2023-05-10T18:30:59.037Z,2023-05-10T18:31:01Z,4266932991,155,,4266932999,212,55.9,4266932993,56,Right,4266932995,140,72.9,4266933003,1,,4266932997,141,12.8,4266933001,213,0.0,,,,bd1752qgxbodnsgdus42fc99l,L. Wubben-Moy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546720185,7,1,1,0,54,dcdnoyf6kzhj46iyfm7xq43fy,0,32.3,89.3,2023-05-10T18:31:02.739Z,2023-05-10T18:31:03Z,4266933045,212,14.8,4266933037,3,,4266933041,140,32.8,4266933043,141,67.5,4266933047,213,4.7,4266933039,56,Back,,,,,,,8lf62k2iwmb23gywex08s6m09,P. Pattinson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546720189,25,1,1,0,56,5rurqie3qt1qav9ir5mkqinn,1,67.6,26.2,2023-05-10T18:31:04.973Z,2023-05-10T18:31:07Z,4266933063,141,35.4,4266933061,140,63.6,4266933065,212,7.5,4266933059,56,Center,4266933067,213,2.2,,,,,,,,,,24qwx85sfxy0r8pld85w7tzze,K. Kühl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546720197,26,1,1,0,58,5rurqie3qt1qav9ir5mkqinn,0,65.6,41.3,2023-05-10T18:31:07.037Z,2023-05-10T18:31:08Z,4266933103,213,6.1,4266933101,212,28.0,4266933099,141,34.5,4266933097,140,91.9,4266933095,56,Center,,,,,,,,,,92k3ea1daqrl2ri1jn49v0vyt,J. Taylor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546720203,8,52,1,1,3,dcdnoyf6kzhj46iyfm7xq43fy,1,2.1,69.4,2023-05-10T18:31:11.859Z,2023-05-10T21:00:49Z,4267091553,376,,,,,,,,,,,,,,,,,,,,,,,czz8zqjv03gdbbxiadp90pq6t,M. Walsh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546720219,9,1,1,1,8,dcdnoyf6kzhj46iyfm7xq43fy,1,3.6,60.4,2023-05-10T18:31:16.915Z,2023-05-10T18:33:00Z,4266934783,141,33.2,4266934781,140,9.1,4266934777,123,,4266934785,212,19.4,4266934779,56,Back,4266934787,213,5.0,,,,,,,czz8zqjv03gdbbxiadp90pq6t,M. Walsh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546720225,10,43,1,1,10,dcdnoyf6kzhj46iyfm7xq43fy,1,0,0,2023-05-10T18:31:18.531Z,2023-05-10T18:31:24Z,4266933243,56,Back,4266933249,212,23.3,4266933241,123,0,4266933245,140,10.9,4266933251,213,5.0,4266933259,144,1,4266933247,141,29.7,,,,czz8zqjv03gdbbxiadp90pq6t,M. Walsh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546720227,11,1,1,1,13,dcdnoyf6kzhj46iyfm7xq43fy,1,14.9,30.7,2023-05-10T18:31:21.515Z,2023-05-10T18:31:25Z,4266933269,212,14.6,4266933263,56,Back,4266933265,140,9.7,4266933267,141,50.6,4266933271,213,2.0,,,,,,,,,,9egpxgjpxaa3dkgkzy8brq1re,Z. Morse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546720229,12,1,1,1,16,dcdnoyf6kzhj46iyfm7xq43fy,1,5.1,43.6,2023-05-10T18:31:25.187Z,2023-05-10T18:31:27Z,4266933279,56,Back,4266933287,213,1.4,4266933283,141,82.7,4266933281,140,10.3,4266933285,212,27.1,,,,,,,,,,czz8zqjv03gdbbxiadp90pq6t,M. Walsh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546720239,13,1,1,1,18,dcdnoyf6kzhj46iyfm7xq43fy,1,13.2,87.2,2023-05-10T18:31:26.972Z,2023-05-10T18:31:29Z,4266933343,56,Back,4266933355,212,7.0,4266933351,141,95.4,4266933359,213,0.9,4266933347,140,17.2,,,,,,,,,,18f6a50q9okw7dcii40i8vd91,G. Bergsvand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546720245,14,1,1,1,20,dcdnoyf6kzhj46iyfm7xq43fy,1,18.5,91.2,2023-05-10T18:31:29.243Z,2023-05-10T18:31:30Z,4266933377,56,Back,4266933387,212,9.5,4266933385,141,77.6,4266933389,213,4.9,4266933383,140,20.4,,,,,,,,,,8lf62k2iwmb23gywex08s6m09,P. Pattinson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546720249,15,1,1,1,22,dcdnoyf6kzhj46iyfm7xq43fy,1,20.6,80,2023-05-10T18:31:30.563Z,2023-05-10T18:31:32Z,4266933409,141,82.9,4266933411,212,11.8,4266933413,213,3.0,4266933407,140,9.5,4266933405,56,Back,,,,,,,,,,8iu9bdow1xgzswzl78cbioyxh,J. Olme,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546720253,16,1,1,1,23,dcdnoyf6kzhj46iyfm7xq43fy,0,9.6,82.9,2023-05-10T18:31:32.347Z,2023-05-10T18:31:34Z,4266933463,56,Back,4266933469,212,43.9,4266933461,155,,4266933471,213,5.9,4266933473,1,,4266933465,140,48.2,4266933467,141,58.1,,,,18f6a50q9okw7dcii40i8vd91,G. Bergsvand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546720265,27,49,1,1,28,5rurqie3qt1qav9ir5mkqinn,1,54.2,50.4,2023-05-10T18:31:36.908Z,2023-05-10T18:31:37Z,,,,,,,,,,,,,,,,,,,,,,,,,bilgoekg6gqwr3qbp6dp0j1zp,Rafaelle Souza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546720277,28,1,1,1,30,5rurqie3qt1qav9ir5mkqinn,1,55.6,65.2,2023-05-10T18:31:39.260Z,2023-05-10T18:31:43Z,4266933561,141,88.3,4266933563,212,20.5,4266933565,213,2.3,4266933557,56,Back,4266933559,140,43.0,,,,,,,,,,bilgoekg6gqwr3qbp6dp0j1zp,Rafaelle Souza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546720281,29,1,1,1,34,5rurqie3qt1qav9ir5mkqinn,1,42,88.1,2023-05-10T18:31:43.133Z,2023-05-10T19:22:44Z,4266933583,140,47.7,4266933589,213,5.5,4266933581,56,Back,4266933587,212,8.3,4266933585,141,79.6,,,,,,,,,,6679bfd6bjylogbe4ebese85x,K. McCabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546720285,31,43,1,1,37,5rurqie3qt1qav9ir5mkqinn,1,0,0,2023-05-10T18:31:46.051Z,2023-05-10T18:31:50Z,4266933653,144,50,4266933599,56,Center,4266933601,286,0,,,,,,,,,,,,,,,,bilgoekg6gqwr3qbp6dp0j1zp,Rafaelle Souza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546720291,32,4,1,1,38,5rurqie3qt1qav9ir5mkqinn,1,56.8,65.9,2023-05-10T18:31:47.357Z,2023-05-10T18:31:51Z,4266933665,233,17,4266933625,56,Center,4266933623,13,,4266933629,265,,4266933631,286,,4266933627,152,,,,,,,,bilgoekg6gqwr3qbp6dp0j1zp,Rafaelle Souza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546720299,17,4,1,1,38,dcdnoyf6kzhj46iyfm7xq43fy,0,43.2,34.1,2023-05-10T18:31:47.358Z,2023-05-10T18:31:51Z,4266933661,265,,4266933663,285,,4266933657,56,Back,4266933671,233,32,4266933659,152,,4266933655,13,,,,,,,,af52uy5fmw1y9o4eq1sststex,D. Stefanović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546720347,33,1,1,1,55,5rurqie3qt1qav9ir5mkqinn,1,57,66.1,2023-05-10T18:32:03.532Z,2023-05-10T18:32:04Z,4266933903,212,24.5,4266933901,141,58.7,4266933905,213,3.3,4266933897,56,Back,4266933893,5,,4266933899,140,34.2,4266933895,152,,,,,1o0o6thivoulnmsklkpbwpiad,F. Maanum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546720361,34,1,1,1,56,5rurqie3qt1qav9ir5mkqinn,1,34.1,56.9,2023-05-10T18:32:04.812Z,2023-05-10T18:32:08Z,4266933965,155,,4266933971,141,13.7,4266933973,212,52.1,4266933969,140,75.1,4266933975,213,5.7,4266933967,56,Right,4266933977,1,,,,,d9zt8e8lnk9a22we6o6wqyndh,J. Beattie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546720365,35,44,1,1,58,5rurqie3qt1qav9ir5mkqinn,1,74.2,11.3,2023-05-10T18:32:07.345Z,2023-05-10T18:32:08Z,4266933997,56,Right,4266934001,233,18,4266933999,286,,,,,,,,,,,,,,,,,8jooatan3cxd38v2jyf23pot1,N. Maritz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546720359,18,44,1,1,58,dcdnoyf6kzhj46iyfm7xq43fy,0,25.8,88.7,2023-05-10T18:32:07.346Z,2023-05-10T18:32:09Z,4266934011,233,35,4266933953,56,Back,4266933955,285,,,,,,,,,,,,,,,,,8lf62k2iwmb23gywex08s6m09,P. Pattinson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546720369,36,1,1,1,59,5rurqie3qt1qav9ir5mkqinn,0,73.8,12,2023-05-10T18:32:07.557Z,2023-05-10T21:02:25Z,4266934021,141,9.2,4266934023,212,15.1,4266934025,213,6.2,4266934017,56,Right,4266934019,140,88.1,4267092913,168,,4266934015,3,,,,,8jooatan3cxd38v2jyf23pot1,N. Maritz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546720373,19,12,1,2,2,dcdnoyf6kzhj46iyfm7xq43fy,1,3.6,83.3,2023-05-10T18:32:10.531Z,2023-05-10T18:32:11Z,4266934041,140,2.8,4266934043,141,100.0,4266934045,212,12.3,4266934039,56,Back,4266934047,213,1.6,4266934053,167,,,,,,,,18f6a50q9okw7dcii40i8vd91,G. Bergsvand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546720375,20,5,1,2,2,dcdnoyf6kzhj46iyfm7xq43fy,0,7.4,101.4,2023-05-10T18:32:10.852Z,2023-05-10T18:52:14Z,4266934049,56,Back,4266934051,347,,4266934101,233,37,,,,,,,,,,,,,,,,18f6a50q9okw7dcii40i8vd91,G. Bergsvand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546720383,37,5,1,2,2,5rurqie3qt1qav9ir5mkqinn,1,92.6,-1.4,2023-05-10T18:32:10.852Z,2023-05-10T18:32:22Z,4266934093,347,,4266934091,56,Right,4266934095,233,20,,,,,,,,,,,,,,,,8jooatan3cxd38v2jyf23pot1,N. Maritz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546720387,38,1,1,2,7,5rurqie3qt1qav9ir5mkqinn,1,87.9,0,2023-05-10T18:32:15.692Z,2023-05-10T18:32:19Z,4266934111,107,,4266934119,212,15.9,4266934113,56,Right,4266934115,140,73.8,4266934121,213,2.8,4266934117,141,7.1,,,,,,,8jooatan3cxd38v2jyf23pot1,N. Maritz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
