id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,keyPass,qualifier/8/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,assist,qualifier/17/id,qualifier/17/qualifierId
2499061413,9,1,1,0,17,8l30dsub3sutr6j3ruvk650xc,1,26,38.5,2023-01-21T11:31:09.032Z,2023-01-21T11:31:12Z,3986812537,212,20.0,3986812531,56,Back,3986812533,140,28.6,3986812539,213,1.4,3986812535,141,67.6,,,,,,,,,,9cjjs4piq3t12iltsfon52h91,A. Patten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499061427,10,1,1,0,21,8l30dsub3sutr6j3ruvk650xc,1,29.1,70.6,2023-01-21T11:31:12.480Z,2023-01-21T11:31:15Z,3986812617,141,93.9,3986812621,213,1.3,3986812613,56,Back,3986812619,212,16.6,3986812615,140,33.9,,,,,,,,,,6f8lpm5ckuv4z0tbur533qpxx,D. Turner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499061431,11,1,1,0,23,8l30dsub3sutr6j3ruvk650xc,0,32,95,2023-01-21T11:31:14.992Z,2023-01-22T08:11:27Z,3986812635,56,Back,3986812639,141,92.1,3986812641,212,10.4,3986812643,213,6.1,3986812637,140,41.7,,,,,,,,,,b3i5okqaspq6w7w456ab4cxjp,M. Pacheco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499061433,3,8,1,0,24,36tr17foeaf9ejjmt2txuoy3y,1,63.1,7.9,2023-01-21T11:31:15.831Z,2023-01-22T08:11:33Z,3989493671,384,,3986812645,56,Right,,,,,,,,,,,,,,,,,,,et72990p9axru09oxv51hokwl,D. Castellanos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499061435,4,49,1,0,25,36tr17foeaf9ejjmt2txuoy3y,1,62.3,8.6,2023-01-21T11:31:16.789Z,2023-01-21T11:31:16Z,,,,,,,,,,,,,,,,,,,,,,,,,8gxse7h6ucubo3weq7sp9dnf9,C. Kelly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499567077,805,3,1,0,26,36tr17foeaf9ejjmt2txuoy3y,0,68.3,6.4,2023-01-21T11:31:17.916Z,2023-01-22T08:11:49Z,3989493687,286,,3989493691,467,b3i5okqaspq6w7w456ab4cxjp,3989493685,56,Right,3989493689,465,,,,,,,,,,,,,,8gxse7h6ucubo3weq7sp9dnf9,C. Kelly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499061461,5,4,1,0,28,36tr17foeaf9ejjmt2txuoy3y,1,64.9,6,2023-01-21T11:31:20.180Z,2023-01-21T11:31:24Z,3986812791,286,,3986812785,295,,3986812789,152,,3986812787,56,Right,3986812829,233,12,3986812783,13,,,,,,,,8gxse7h6ucubo3weq7sp9dnf9,C. Kelly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499061467,12,4,1,0,28,8l30dsub3sutr6j3ruvk650xc,0,35.1,94,2023-01-21T11:31:20.181Z,2023-01-21T11:31:24Z,3986812815,56,Back,3986812819,285,,3986812813,295,,3986812811,13,,3986812833,233,5,3986812817,152,,,,,,,,b3i5okqaspq6w7w456ab4cxjp,M. Pacheco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499061539,6,1,1,0,59,36tr17foeaf9ejjmt2txuoy3y,0,65.6,9.1,2023-01-21T11:31:51.100Z,2023-01-22T08:12:22Z,3986813191,212,31.6,3986813175,5,,3986813189,141,43.9,3986813193,213,0.8,3989493705,224,,3989493707,20,,3986813173,2,,3986813179,152,,8gxse7h6ucubo3weq7sp9dnf9,C. Kelly,3986813223,155,3986813187,140,85.5,3986813183,56,Center,,,,,,,,,,,,,,,,,,,,,,,
2499061557,13,12,1,1,0,8l30dsub3sutr6j3ruvk650xc,1,12.9,62.4,2023-01-21T11:31:52.375Z,2023-01-21T11:31:56Z,3986813265,56,Back,3986813271,212,19.2,3986813269,141,37.9,3986813273,213,5.2,3986813267,140,21.9,,,,,,,,,,b3i5okqaspq6w7w456ab4cxjp,M. Pacheco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499061561,14,12,1,1,1,8l30dsub3sutr6j3ruvk650xc,1,18.5,44.3,2023-01-21T11:31:53.128Z,2023-01-22T08:14:03Z,3986813297,15,,3986813291,141,34.5,3986813287,56,Back,3986813293,212,13.0,3986813289,140,29.1,3986813295,213,5.7,,,,,,,cpvbitkove7bavl96lkgs1vc9,K. Hanson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499061563,7,50,1,1,5,36tr17foeaf9ejjmt2txuoy3y,1,70.5,66.2,2023-01-21T11:31:56.668Z,2023-01-22T09:37:34Z,3989493769,286,,3989537905,233,778,3986813317,56,Center,,,,,,,,,,,,,,,,7gmh6g5c39asg7gnthx1jxp79,L. Coombs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499567105,778,7,1,1,5,8l30dsub3sutr6j3ruvk650xc,0,29.5,33.8,2023-01-21T11:31:56.669Z,2023-01-22T09:37:34Z,3989493797,385,,3989493787,285,,3989493785,56,Back,3989537881,233,7,,,,,,,,,,,,,cpvbitkove7bavl96lkgs1vc9,K. Hanson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499061615,8,1,1,1,10,36tr17foeaf9ejjmt2txuoy3y,1,60.8,66.8,2023-01-21T11:32:02.165Z,2023-01-22T08:14:24Z,3986813573,212,14.9,3986813575,213,3.9,3986813567,56,Center,3986813571,141,51.1,3986813569,140,50.9,,,,,,,,,,eb0h79vh5dwggjx7shj0ovetx,Leila Ouahabi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499061623,9,1,1,1,11,36tr17foeaf9ejjmt2txuoy3y,1,53,44.7,2023-01-21T11:32:02.740Z,2023-01-22T08:14:21Z,3986813641,1,,3986813633,212,45.5,3986813629,140,84.2,3986813637,213,0.8,3986813631,141,91.2,3986813623,155,,3986813627,56,Left,,,,7op9czmiln7ktmvetw97scz4l,Y. Hasegawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499061629,10,1,1,1,19,36tr17foeaf9ejjmt2txuoy3y,1,91.5,88.6,2023-01-21T11:32:11.333Z,2023-01-22T08:14:53Z,3986813659,2,,3986813667,141,59.7,3986813875,210,15,3986813671,213,4.5,3989493837,224,,3986813663,56,Center,3989493839,72,,3986813877,154,,10d8jj5vwrmib55tth0isfvft,L. Hemp,3986813669,212,3986813665,140,88.3,,,,1,19.9,,,,,,,,,,,,,,,,,,,,,
2499061637,11,15,1,1,23,36tr17foeaf9ejjmt2txuoy3y,1,89.4,61.7,2023-01-21T11:32:14.797Z,2023-01-22T08:14:53Z,3986813879,78,,3986813699,56,Center,3986813913,233,15,3986813695,22,,3986813781,82,,3986813697,17,,3986813777,72,,3986813885,55,10,cm84oje8txj7m34zuhhv68ct1,K. Shaw,3986813883,154,3986813899,231,50.9,3986813881,29,,,,3986813889,102,50.9,3986813893,146,91.0,3986813891,103,19,3986813897,230,98.9,3986813895,147,60.1,,,,,,
2499061639,15,10,1,1,23,8l30dsub3sutr6j3ruvk650xc,1,7.8,38,2023-01-21T11:32:14.897Z,2023-01-22T08:15:10Z,3986813707,94,,3986813709,56,Back,3986813787,233,11,,,,,,,,,,,,,,,,9cjjs4piq3t12iltsfon52h91,A. Patten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499061649,12,6,1,1,24,36tr17foeaf9ejjmt2txuoy3y,1,100,68.5,2023-01-21T11:32:16.076Z,2023-01-21T11:32:17Z,3986813737,73,,3986813735,56,Center,3986813751,233,16,,,,,,,,,,,,,,,,cm84oje8txj7m34zuhhv68ct1,K. Shaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499061643,16,6,1,1,24,8l30dsub3sutr6j3ruvk650xc,0,0,31.5,2023-01-21T11:32:16.076Z,2023-01-22T08:15:35Z,3986813715,56,Back,3986813731,73,,3986813757,233,12,,,,,,,,,,,,,,,,9cjjs4piq3t12iltsfon52h91,A. Patten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499061763,13,1,1,1,56,36tr17foeaf9ejjmt2txuoy3y,0,99.6,99.1,2023-01-21T11:32:48.204Z,2023-01-22T09:38:24Z,3986814417,213,4.6,3986814535,233,17,3986814411,140,95.7,3986814413,141,50.5,3986814405,155,,3989493989,20,,3986814401,2,,3986814407,223,,8gxse7h6ucubo3weq7sp9dnf9,C. Kelly,3986814403,6,3986814415,212,33.3,3986814409,56,Center,,,3986814419,1,,,,,,,,,,,,,,,,,,,
2499061783,17,41,1,1,58,8l30dsub3sutr6j3ruvk650xc,1,4.1,49.5,2023-01-21T11:32:49.623Z,2023-01-22T08:16:08Z,3986814525,141,64.5,3989494005,378,,3986814529,213,0.7,3986814523,140,15.1,3986814527,212,15.4,3986814549,233,13,,,,,,,76tytt386zxh1tuqk6kko1gbt,A. Leat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499061787,18,49,1,2,4,8l30dsub3sutr6j3ruvk650xc,1,12.6,66.3,2023-01-21T11:32:55.656Z,2023-01-21T11:32:56Z,,,,,,,,,,,,,,,,,,,,,,,,,3f6hkia6zu8xuwasqdz3w759m,L. Blindkilde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499061789,19,1,1,2,4,8l30dsub3sutr6j3ruvk650xc,0,12.6,66.3,2023-01-21T11:32:55.674Z,2023-01-21T11:32:57Z,3986814543,141,64.5,3986814553,236,,3986814547,213,5.8,3986814541,140,14.7,3986814559,286,,3986814545,212,2.5,3986814555,233,14,3986814539,56,Back,3f6hkia6zu8xuwasqdz3w759m,L. Blindkilde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499061785,14,74,1,2,4,36tr17foeaf9ejjmt2txuoy3y,1,82.6,35.7,2023-01-21T11:32:55.675Z,2023-01-22T08:17:36Z,3986814533,285,,3986814563,233,19,3986814531,56,Center,,,,,,,,,,,,,,,,6bcvcloym3tzxss5hgsw4h1at,A. Kennedy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499061821,20,1,1,2,5,8l30dsub3sutr6j3ruvk650xc,1,17.8,46.8,2023-01-21T11:32:56.919Z,2023-01-22T08:19:27Z,3986814705,141,47.8,3986814709,213,0.1,3986814703,140,30.5,3986814701,56,Back,3986814707,212,13.4,,,,,,,,,,b3i5okqaspq6w7w456ab4cxjp,M. Pacheco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499061849,21,50,1,2,6,8l30dsub3sutr6j3ruvk650xc,1,32.7,50.1,2023-01-21T11:32:58.166Z,2023-01-22T09:37:35Z,3986814855,56,Back,3989537921,233,806,3989494411,285,,,,,,,,,,,,,,,,,1dbhha29epjmo8g4xfm5taaj9,J. Nobbs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499567203,806,7,1,2,6,36tr17foeaf9ejjmt2txuoy3y,0,67.3,49.9,2023-01-21T11:32:58.167Z,2023-01-22T09:37:34Z,3989537917,233,21,3989494427,286,,3989494429,384,,3989494425,56,Center,,,,,,,,,,,,,10d8jj5vwrmib55tth0isfvft,L. Hemp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499061851,22,1,1,2,16,8l30dsub3sutr6j3ruvk650xc,1,72.4,28,2023-01-21T11:33:07.687Z,2023-01-21T11:33:09Z,3986814881,213,1.6,3986814873,56,Center,3986814877,141,39.1,3986814875,140,72.5,3986814879,212,7.5,,,,,,,,,,cpvbitkove7bavl96lkgs1vc9,K. Hanson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499061877,23,1,1,2,18,8l30dsub3sutr6j3ruvk650xc,1,75.2,33.4,2023-01-21T11:33:09.783Z,2023-01-21T11:33:13Z,3986815017,213,5.4,3986815011,140,81.2,3986815013,141,22.5,3986815009,56,Center,3986815015,212,9.7,,,,,,,,,,1dbhha29epjmo8g4xfm5taaj9,J. Nobbs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499061881,24,1,1,2,22,8l30dsub3sutr6j3ruvk650xc,0,91.7,20.9,2023-01-21T11:33:13.767Z,2023-01-22T08:19:55Z,3986815031,56,Center,3986815037,212,5.2,3986815029,155,,3989494525,20,,3986815089,233,16,3986815033,140,92.5,3986815027,2,,3986815035,141,28.5,cpvbitkove7bavl96lkgs1vc9,K. Hanson,3986815039,213,3989494523,224,,,,,,1.4,,,,,,,,,,,,,,,,,,,,,
2499061883,15,8,1,2,23,36tr17foeaf9ejjmt2txuoy3y,1,8,73.5,2023-01-21T11:33:14.655Z,2023-01-22T08:20:10Z,3986815041,56,Back,3989494571,385,,,,,,,,,,,,,,,,,,,,eb0h79vh5dwggjx7shj0ovetx,Leila Ouahabi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499061891,16,52,1,2,25,36tr17foeaf9ejjmt2txuoy3y,1,1.9,56.1,2023-01-21T11:33:17.291Z,2023-01-22T08:20:13Z,3989494575,378,,,,,,,,,,,,,,,,,,,,,,,20ccu2ngcfo3cvczhzk682ju1,E. Roebuck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499061939,17,1,1,2,36,36tr17foeaf9ejjmt2txuoy3y,1,11.1,54.2,2023-01-21T11:33:27.468Z,2023-01-21T11:33:30Z,3986815339,212,16.2,3986815335,140,25.0,3986815337,141,43.7,3986815331,123,,3986815333,56,Back,3986815341,213,5.8,,,,,,,20ccu2ngcfo3cvczhzk682ju1,E. Roebuck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499061951,18,1,1,2,40,36tr17foeaf9ejjmt2txuoy3y,1,30.1,51.3,2023-01-21T11:33:31.635Z,2023-01-22T08:21:59Z,3986815417,212,15.4,3986815411,56,Back,3986815413,140,36.0,3986815419,213,1.2,3986815415,141,72.1,,,,,,,,,,bo5e35lsptja0pnlvk1y38dex,E. Morgan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499061957,19,1,1,2,41,36tr17foeaf9ejjmt2txuoy3y,1,36.9,73.8,2023-01-21T11:33:32.787Z,2023-01-21T11:33:34Z,3986815459,213,0.9,3986815455,141,85.9,3986815457,212,10.7,3986815451,56,Back,3986815453,140,43.4,,,,,,,,,,7op9czmiln7ktmvetw97scz4l,Y. Hasegawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499061963,20,1,1,2,42,36tr17foeaf9ejjmt2txuoy3y,1,43.4,85.9,2023-01-21T11:33:34.211Z,2023-01-22T08:22:07Z,3986815499,213,2.8,3986815495,141,93.3,3986815493,140,29.8,3986815497,212,15.1,3986815491,56,Back,,,,,,,,,,7gmh6g5c39asg7gnthx1jxp79,L. Coombs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499061965,21,1,1,2,44,36tr17foeaf9ejjmt2txuoy3y,1,31.3,93.2,2023-01-21T11:33:35.492Z,2023-01-21T11:33:37Z,3986815515,141,77.6,3986815519,213,3.9,3986815511,56,Back,3986815517,212,16.1,3986815513,140,19.8,,,,,,,,,,eb0h79vh5dwggjx7shj0ovetx,Leila Ouahabi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499062001,22,1,1,2,45,36tr17foeaf9ejjmt2txuoy3y,1,22.9,69.1,2023-01-21T11:33:37.348Z,2023-01-21T11:33:47Z,3986815769,212,24.8,3986815771,213,4.9,3986815763,56,Back,3986815765,140,26.4,3986815767,141,33.1,,,,,,,,,,c6k1w8sothxmc08dbhqjzp1w5,A. Greenwood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499062019,23,1,1,2,56,36tr17foeaf9ejjmt2txuoy3y,1,31.2,18.8,2023-01-21T11:33:47.556Z,2023-01-21T11:34:08Z,3986815853,141,1.7,3986815849,56,Back,3986815855,212,17.9,3986815857,213,5.6,3986815851,140,44.2,,,,,,,,,,6bcvcloym3tzxss5hgsw4h1at,A. Kennedy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499062021,24,43,1,2,58,36tr17foeaf9ejjmt2txuoy3y,1,0,0,2023-01-21T11:33:50.262Z,2023-01-21T11:33:58Z,3986816035,144,5,3986815861,347,0,3986815859,56,Back,,,,,,,,,,,,,,,,6bcvcloym3tzxss5hgsw4h1at,A. Kennedy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499062031,25,1,1,2,59,36tr17foeaf9ejjmt2txuoy3y,0,43.3,3.1,2023-01-21T11:33:51.371Z,2023-01-22T08:22:23Z,3986815915,213,0.1,3986815909,140,58.4,3986815913,212,15.9,3986815907,56,Right,3986815911,141,4.8,,,,,,,,,,et72990p9axru09oxv51hokwl,D. Castellanos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499062037,25,49,1,3,2,8l30dsub3sutr6j3ruvk650xc,1,41.2,96.2,2023-01-21T11:33:53.895Z,2023-01-21T11:33:54Z,,,,,,,,,,,,,,,,,,,,,,,,,b3i5okqaspq6w7w456ab4cxjp,M. Pacheco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499062047,26,1,1,3,2,8l30dsub3sutr6j3ruvk650xc,1,38.3,96.4,2023-01-21T11:33:54.239Z,2023-01-22T08:22:32Z,3986815981,140,39.9,3986815987,213,5.0,3986815979,56,Back,3986815985,212,6.1,3986815983,141,87.7,,,,,,,,,,b3i5okqaspq6w7w456ab4cxjp,M. Pacheco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499062051,27,1,1,3,4,8l30dsub3sutr6j3ruvk650xc,1,39.9,87.7,2023-01-21T11:33:55.455Z,2023-01-21T11:33:57Z,3986816005,213,3.2,3986816003,212,12.9,3986815999,140,27.6,3986816001,141,87.5,3986815997,56,Back,,,,,,,,,,dzfr9ktjmxqj2eh2xibt7konp,K. Dali,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499062063,28,1,1,3,5,8l30dsub3sutr6j3ruvk650xc,1,27.1,86.3,2023-01-21T11:33:57.095Z,2023-01-21T11:34:00Z,3986816047,56,Back,3986816051,141,62.3,3986816049,140,9.7,3986816053,212,24.5,3986816055,213,3.9,,,,,,,,,,6f8lpm5ckuv4z0tbur533qpxx,D. Turner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499062075,29,1,1,3,8,8l30dsub3sutr6j3ruvk650xc,1,10.5,59.7,2023-01-21T11:34:00.046Z,2023-01-21T11:34:03Z,3986816143,141,30.3,3986816145,212,20.0,3986816147,213,4.7,3986816139,56,Back,3986816141,140,10.8,,,,,,,,,,76tytt386zxh1tuqk6kko1gbt,A. Leat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499062083,30,1,1,3,12,8l30dsub3sutr6j3ruvk650xc,1,9,32.7,2023-01-21T11:34:03.815Z,2023-01-21T11:34:07Z,3986816185,213,1.6,3986816183,212,12.6,3986816177,56,Back,3986816181,141,51.2,3986816179,140,8.7,,,,,,,,,,9cjjs4piq3t12iltsfon52h91,A. Patten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
