id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/10/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/12/value,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,assist,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId
2479741019,6,1,1,0,24,5rurqie3qt1qav9ir5mkqinn,1,26.7,32.1,2022-10-30T18:45:36.610Z,2022-10-30T18:45:40Z,3885115521,212,27.1,3885115519,141,72.0,3885115513,56,Back,3885115523,213,1.5,3885115517,140,27.3,,,,,,,,,,bd1752qgxbodnsgdus42fc99l,L. Wubben-Moy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479741039,7,1,1,0,28,5rurqie3qt1qav9ir5mkqinn,1,27.2,71.7,2022-10-30T18:45:40.626Z,2022-10-30T18:45:43Z,3885115643,140,28.9,3885115649,213,4.8,3885115641,56,Back,3885115647,212,18.2,3885115645,141,45.1,,,,,,,,,,e3fa1ou90dirp8yjjterhrs9h,S. Catley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479741071,8,1,1,0,31,5rurqie3qt1qav9ir5mkqinn,1,29.8,41.9,2022-10-30T18:45:42.961Z,2022-10-30T18:45:46Z,3885115837,141,19.7,3885115835,140,39.1,3885115841,213,5.3,3885115833,56,Back,3885115839,212,18.0,,,,,,,,,,bd1752qgxbodnsgdus42fc99l,L. Wubben-Moy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479741085,9,1,1,0,34,5rurqie3qt1qav9ir5mkqinn,0,41.7,17.4,2022-10-30T18:45:46.426Z,2022-10-30T18:45:48Z,3885115925,212,31.2,3885115923,141,21.8,3885115917,155,,3885115927,213,0.1,3885115921,140,71.3,3885115919,56,Center,,,,,,,5m2ilglr6tlmgs2d4qzk5wno5,K. Little,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479741103,6,8,1,0,37,cz26xwowfjp8ei14n9z2ac135,1,24.7,87.3,2022-10-30T18:45:49.805Z,2022-10-30T18:45:49Z,3885115987,56,Back,,,,,,,,,,,,,,,,,,,,,,dfodeak21qhzgxr7qs85f3vf9,K. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479741153,7,1,1,0,39,cz26xwowfjp8ei14n9z2ac135,1,38.1,75.5,2022-10-30T18:45:51.475Z,2022-10-30T18:45:53Z,3885116273,141,85.2,3885116269,56,Left,3885116277,213,0.3,3885116267,3,,3885116271,140,59.3,3885116275,212,23.2,,,,,,,9ov9x5gap2t34kv8clhwjqvh1,D. Brynjarsdóttir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479741169,8,1,1,0,41,cz26xwowfjp8ei14n9z2ac135,1,59.3,85.2,2022-10-30T18:45:53.385Z,2022-10-30T18:45:55Z,3885116361,56,Back,3885116367,212,15.1,3885116365,141,73.4,3885116369,213,3.7,3885116363,140,47.1,,,,,,,,,,6ycwadiitmeemrk9qh5984iga,T. Kyvåg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479741181,9,1,1,0,43,cz26xwowfjp8ei14n9z2ac135,0,46.9,73.1,2022-10-30T18:45:55.005Z,2022-10-30T18:45:56Z,3885116407,213,5.7,3885116401,140,61.9,3885116399,56,Center,3885116405,212,18.4,3885116403,141,59.1,,,,,,,,,,9ov9x5gap2t34kv8clhwjqvh1,D. Brynjarsdóttir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479741171,10,49,1,0,43,5rurqie3qt1qav9ir5mkqinn,1,38.6,54.9,2022-10-30T18:45:55.122Z,2022-10-30T18:45:55Z,,,,,,,,,,,,,,,,,,,,,,,,,e3fa1ou90dirp8yjjterhrs9h,S. Catley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479741205,11,1,1,0,43,5rurqie3qt1qav9ir5mkqinn,1,38.6,54.9,2022-10-30T18:45:55.665Z,2022-10-30T18:45:57Z,3885116567,213,5.2,3885116561,140,43.5,3885116559,56,Back,3885116565,212,10.8,3885116563,141,41.0,,,,,,,,,,e3fa1ou90dirp8yjjterhrs9h,S. Catley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479741225,12,1,1,0,45,5rurqie3qt1qav9ir5mkqinn,1,43.5,41,2022-10-30T18:45:57.681Z,2022-10-30T18:45:59Z,3885116677,141,27.0,3885116681,213,3.8,3885116673,56,Back,3885116679,212,16.0,3885116675,140,31.3,,,,,,,,,,e8ivbfq0irn8f2p8krhkikzx1,L. Wälti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479741245,13,1,1,0,47,5rurqie3qt1qav9ir5mkqinn,1,31.3,27,2022-10-30T18:45:59.026Z,2022-10-30T18:46:00Z,3885116805,141,8.2,3885116803,140,33.9,3885116809,213,4.9,3885116801,56,Back,3885116807,212,13.1,,,,,,,,,,bd1752qgxbodnsgdus42fc99l,L. Wubben-Moy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479741263,14,1,1,0,48,5rurqie3qt1qav9ir5mkqinn,0,33.9,8.2,2022-10-30T18:46:00.786Z,2022-10-30T18:46:02Z,3885116893,213,0.6,3885116885,56,Center,3885116889,141,32.8,3885116887,140,59.1,3885116891,212,31.3,,,,,,,,,,8jooatan3cxd38v2jyf23pot1,N. Maritz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479741281,10,49,1,0,52,cz26xwowfjp8ei14n9z2ac135,1,33.1,72.9,2022-10-30T18:46:03.835Z,2022-10-30T18:46:03Z,,,,,,,,,,,,,,,,,,,,,,,,,cvuaoz9c41od4r0j3sajszsut,K. Longhurst,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479741331,11,1,1,0,53,cz26xwowfjp8ei14n9z2ac135,1,40,78.2,2022-10-30T18:46:05.035Z,2022-10-30T18:46:07Z,3885117265,141,94.1,3885117269,213,0.9,3885117263,140,48.6,3885117261,56,Back,3885117267,212,14.1,,,,,,,,,,cvuaoz9c41od4r0j3sajszsut,K. Longhurst,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479741341,12,1,1,0,56,cz26xwowfjp8ei14n9z2ac135,0,53.3,95.3,2022-10-30T18:46:07.815Z,2022-10-30T18:46:08Z,3885117315,56,Center,3885117313,155,,3885117321,212,27.1,3885117319,141,70.8,3885117323,213,5.6,3885117317,140,73.6,,,,,,,dfodeak21qhzgxr7qs85f3vf9,K. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479741355,15,8,1,0,57,5rurqie3qt1qav9ir5mkqinn,1,33.7,36.9,2022-10-30T18:46:09.386Z,2022-10-30T18:46:09Z,3885117411,56,Back,,,,,,,,,,,,,,,,,,,,,,bd1752qgxbodnsgdus42fc99l,L. Wubben-Moy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479741365,16,1,1,0,57,5rurqie3qt1qav9ir5mkqinn,1,33.7,36.9,2022-10-30T18:46:09.714Z,2022-10-30T18:46:11Z,3885117445,141,30.1,3885117441,56,Back,3885117447,212,9.4,3885117443,140,41.5,3885117449,213,5.8,,,,,,,,,,bd1752qgxbodnsgdus42fc99l,L. Wubben-Moy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479741383,17,1,1,0,59,5rurqie3qt1qav9ir5mkqinn,1,41.5,30.1,2022-10-30T18:46:10.966Z,2022-10-30T18:46:12Z,3885117567,212,15.1,3885117561,56,Back,3885117565,141,19.4,3885117569,213,3.6,3885117563,140,28.9,,,,,,,,,,e8ivbfq0irn8f2p8krhkikzx1,L. Wälti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479741397,18,1,1,1,1,5rurqie3qt1qav9ir5mkqinn,1,28.9,19.4,2022-10-30T18:46:12.818Z,2022-10-30T18:46:14Z,3885117633,141,30.3,3885117629,56,Back,3885117635,212,8.6,3885117637,213,2.1,3885117631,140,24.7,,,,,,,,,,8jooatan3cxd38v2jyf23pot1,N. Maritz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479741413,19,1,1,1,2,5rurqie3qt1qav9ir5mkqinn,1,24.7,30.3,2022-10-30T18:46:14.681Z,2022-10-30T18:46:16Z,3885117775,140,46.6,3885117771,157,,3885117777,141,32.7,3885117781,213,0.1,3885117783,1,,3885117773,56,Back,3885117779,212,23.1,,,,bd1752qgxbodnsgdus42fc99l,L. Wubben-Moy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479741433,20,1,1,1,4,5rurqie3qt1qav9ir5mkqinn,1,46.6,32.7,2022-10-30T18:46:16.794Z,2022-10-30T18:46:18Z,3885117869,56,Center,3885117873,141,36.3,3885117871,140,57.5,3885117877,213,0.2,3885117865,3,,3885117875,212,11.7,,,,,,,1o0o6thivoulnmsklkpbwpiad,F. Maanum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479741441,21,1,1,1,6,5rurqie3qt1qav9ir5mkqinn,0,57.5,36.3,2022-10-30T18:46:18.785Z,2022-10-30T18:46:20Z,3885117929,212,21.7,3885117923,56,Right,3885117925,140,75.2,3885117931,213,5.7,3885117927,141,19.8,,,,,,,,,,ec1vrqeqni3lmibeazgq62eol,S. Blackstenius,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479741451,13,49,1,1,8,cz26xwowfjp8ei14n9z2ac135,1,24.5,91.4,2022-10-30T18:46:20.355Z,2022-10-30T18:46:20Z,,,,,,,,,,,,,,,,,,,,,,,,,dfodeak21qhzgxr7qs85f3vf9,K. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479741519,14,1,1,1,8,cz26xwowfjp8ei14n9z2ac135,1,24.4,91.4,2022-10-30T18:46:20.755Z,2022-10-30T18:46:24Z,3885118295,140,7.6,3885118293,56,Back,3885118299,212,27.2,3885118297,141,60.9,3885118301,213,4.0,,,,,,,,,,dfodeak21qhzgxr7qs85f3vf9,K. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479741533,15,12,1,1,12,cz26xwowfjp8ei14n9z2ac135,1,8.9,66.3,2022-10-30T18:46:24.595Z,2022-10-30T18:46:26Z,3885118383,212,23.3,3885118385,213,1.5,3885118379,140,10.8,3885118377,56,Back,3885118381,141,100.0,3885118415,167,,,,,,,,661dbl84kjewuzg0zkd62t0mi,S. Hillyerd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479741539,16,5,1,1,13,cz26xwowfjp8ei14n9z2ac135,0,12.4,101,2022-10-30T18:46:25.434Z,2022-10-30T18:46:35Z,3885119177,233,22,3885118407,347,,3885118405,56,Back,,,,,,,,,,,,,,,,661dbl84kjewuzg0zkd62t0mi,S. Hillyerd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479741687,22,5,1,1,13,5rurqie3qt1qav9ir5mkqinn,1,87.6,-1,2022-10-30T18:46:25.434Z,2022-10-30T19:42:56Z,3885119171,347,,3885119173,233,16,3885119169,56,Right,,,,,,,,,,,,,,,,1o0o6thivoulnmsklkpbwpiad,F. Maanum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479741707,23,1,1,1,22,5rurqie3qt1qav9ir5mkqinn,1,86,0,2022-10-30T18:46:34.754Z,2022-10-30T18:46:37Z,3885119271,212,8.5,3885119261,56,Right,3885119259,107,,3885119269,141,10.1,3885119265,140,83.1,3885119275,213,1.9,,,,,,,8jooatan3cxd38v2jyf23pot1,N. Maritz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479741729,24,1,1,1,25,5rurqie3qt1qav9ir5mkqinn,1,83.1,10.1,2022-10-30T18:46:36.929Z,2022-10-30T18:46:38Z,3885119395,140,80.4,3885119401,213,4.0,3885119397,141,5.3,3885119399,212,4.3,3885119393,56,Right,,,,,,,,,,1o0o6thivoulnmsklkpbwpiad,F. Maanum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479741749,25,1,1,1,26,5rurqie3qt1qav9ir5mkqinn,1,80.4,5.3,2022-10-30T18:46:38.794Z,2022-10-30T18:46:42Z,3885119529,141,10.4,3885119525,56,Right,3885119531,212,23.6,3885119533,213,3.0,3885119527,140,58.2,,,,,,,,,,8jooatan3cxd38v2jyf23pot1,N. Maritz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479741763,26,1,1,1,30,5rurqie3qt1qav9ir5mkqinn,0,58.2,10.4,2022-10-30T18:46:41.994Z,2022-10-30T18:46:43Z,3885119607,212,29.2,3885119599,157,,3885119601,56,Center,3885119605,141,45.7,3885119603,140,74.1,3885119609,213,1.0,3885119611,1,,,,,bd1752qgxbodnsgdus42fc99l,L. Wubben-Moy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479741807,17,1,1,1,34,cz26xwowfjp8ei14n9z2ac135,1,23.1,54.3,2022-10-30T18:46:46.735Z,2022-10-30T18:47:08Z,3885119845,140,42.7,3885119853,1,,3885119841,157,,3885119847,141,89.7,3885119851,213,0.9,3885119843,56,Back,3885119849,212,31.7,,,,emo8wffj0agou65ijs2seiaqd,A. Stringer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479741829,18,1,1,1,37,cz26xwowfjp8ei14n9z2ac135,0,42.7,89.7,2022-10-30T18:46:48.930Z,2022-10-30T18:46:50Z,3885119969,56,Center,3885119973,141,78.3,3885119975,212,23.7,3885119971,140,64.0,3885119967,3,,3885119977,213,5.9,,,,,,,e93vn46w6kk9xwdb8forgzil1,V. Asseyi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479741833,27,49,1,1,39,5rurqie3qt1qav9ir5mkqinn,1,37.3,29.4,2022-10-30T18:46:51.065Z,2022-10-30T18:46:51Z,,,,,,,,,,,,,,,,,,,,,,,,,bd1752qgxbodnsgdus42fc99l,L. Wubben-Moy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479741881,28,1,1,1,40,5rurqie3qt1qav9ir5mkqinn,1,37.1,27.6,2022-10-30T18:46:52.649Z,2022-10-30T18:46:55Z,3885120237,213,2.7,3885120231,140,14.9,3885120235,212,25.3,3885120229,56,Back,3885120233,141,42.2,,,,,,,,,,bd1752qgxbodnsgdus42fc99l,L. Wubben-Moy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479741923,29,1,1,1,43,5rurqie3qt1qav9ir5mkqinn,1,14.9,42.2,2022-10-30T18:46:55.609Z,2022-10-30T18:46:59Z,3885120465,141,79.3,3885120463,140,27.5,3885120469,213,1.1,3885120467,212,28.5,3885120461,56,Back,,,,,,,,,,dib5a7vebmtxqcksi1tuteklx,M. Zinsberger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479741937,30,1,1,1,47,5rurqie3qt1qav9ir5mkqinn,1,27.8,79,2022-10-30T18:46:59.713Z,2022-10-30T18:47:01Z,3885120565,140,33.9,3885120563,56,Back,3885120569,212,12.5,3885120571,213,1.0,3885120567,141,94.8,,,,,,,,,,e3fa1ou90dirp8yjjterhrs9h,S. Catley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479741967,31,1,1,1,49,5rurqie3qt1qav9ir5mkqinn,1,33.9,94.8,2022-10-30T18:47:01.458Z,2022-10-30T18:47:04Z,3885120765,140,22.6,3885120763,56,Back,3885120769,212,21.6,3885120771,213,4.1,3885120767,141,68.2,,,,,,,,,,6679bfd6bjylogbe4ebese85x,K. McCabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479742003,32,1,1,1,52,5rurqie3qt1qav9ir5mkqinn,1,22.6,67.3,2022-10-30T18:47:04.321Z,2022-10-30T18:47:08Z,3885120975,140,15.1,3885120973,56,Back,3885120979,212,14.0,3885120977,141,50.3,3885120981,213,4.1,,,,,,,,,,e3fa1ou90dirp8yjjterhrs9h,S. Catley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479742057,33,1,1,1,57,5rurqie3qt1qav9ir5mkqinn,1,15.1,50.3,2022-10-30T18:47:08.841Z,2022-10-30T18:47:12Z,3885121307,141,33.1,3885121311,213,5.0,3885121303,56,Back,3885121309,212,12.3,3885121305,140,18.8,,,,,,,,,,dib5a7vebmtxqcksi1tuteklx,M. Zinsberger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479742063,34,1,1,1,58,5rurqie3qt1qav9ir5mkqinn,0,18.8,33.1,2022-10-30T18:47:10.801Z,2022-10-30T18:55:18Z,3885121359,141,27.4,3885121355,56,Back,3885121365,213,5.3,3885121361,212,4.6,3885121357,140,21.2,,,,,,,,,,bd1752qgxbodnsgdus42fc99l,L. Wubben-Moy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479742051,19,49,1,1,59,cz26xwowfjp8ei14n9z2ac135,1,69.9,81.6,2022-10-30T18:47:11.785Z,2022-10-30T18:47:11Z,,,,,,,,,,,,,,,,,,,,,,,,,e93vn46w6kk9xwdb8forgzil1,V. Asseyi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479742089,35,49,1,2,2,5rurqie3qt1qav9ir5mkqinn,1,19.8,33.7,2022-10-30T18:47:14.465Z,2022-10-30T18:47:14Z,,,,,,,,,,,,,,,,,,,,,,,,,bd1752qgxbodnsgdus42fc99l,L. Wubben-Moy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479742127,36,1,1,2,4,5rurqie3qt1qav9ir5mkqinn,1,19.8,33.7,2022-10-30T18:47:15.857Z,2022-10-30T18:47:18Z,3885121737,140,28.5,3885121743,213,0.8,3885121733,56,Back,3885121741,212,13.4,3885121739,141,48.1,,,,,,,,,,bd1752qgxbodnsgdus42fc99l,L. Wubben-Moy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479743297,32,4,1,2,6,cz26xwowfjp8ei14n9z2ac135,1,63.3,24.8,2022-10-30T18:47:18.704Z,2022-10-30T19:35:38Z,3885128743,152,,3885128745,265,,3885128741,13,,3885260985,233,71,3885128747,286,,3885128167,56,Center,,,,,,,9ov9x5gap2t34kv8clhwjqvh1,D. Brynjarsdóttir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479743383,71,4,1,2,6,5rurqie3qt1qav9ir5mkqinn,0,36.7,75.2,2022-10-30T18:47:18.705Z,2022-10-30T19:35:38Z,3885260989,233,32,3885128595,152,,3885128591,13,,3885128597,265,,3885128599,285,,3885128593,56,Back,,,,,,,e8ivbfq0irn8f2p8krhkikzx1,L. Wälti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479742067,20,1,1,2,6,cz26xwowfjp8ei14n9z2ac135,0,71.3,79.8,2022-10-30T18:47:18.775Z,2022-10-30T19:41:50Z,3885121405,213,5.7,3885277823,5,,3885121401,141,68.9,3885121397,56,Center,3885121399,140,81.8,3885277825,152,,3885121403,212,13.3,,,,e93vn46w6kk9xwdb8forgzil1,V. Asseyi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479742157,37,1,1,2,7,5rurqie3qt1qav9ir5mkqinn,1,28.5,48.1,2022-10-30T18:47:18.833Z,2022-10-30T19:40:58Z,3885121911,212,17.2,3885121909,141,72.0,3885121905,56,Back,3885121907,140,34.0,3885121913,213,1.2,,,,,,,,,,5m2ilglr6tlmgs2d4qzk5wno5,K. Little,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
