id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,keyPass,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/13/value,assist,qualifier/14/value
2506915173,12,1,1,0,24,axwnneoekq2f2yq6r1l704y96,1,21.9,11.1,2023-02-12T12:01:42.162Z,2023-02-12T12:01:46Z,4027965883,141,11.9,4027965887,213,3.1,4027965879,56,Back,4027965885,212,10.1,4027965881,140,12.3,,,,,,,,,,4ihrb3uj478vlzrbh94jj1i3t,Ona Batlle,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506915205,13,1,1,0,29,axwnneoekq2f2yq6r1l704y96,1,15.9,11,2023-02-12T12:01:46.426Z,2023-02-12T12:01:50Z,4027966051,56,Back,4027966059,213,1.6,4027966055,141,53.0,4027966057,212,28.6,4027966053,140,13.8,,,,,,,,,,9t8eb24gwj56ucggp7x0n0ewa,M. Le Tissier,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506915267,14,1,1,0,32,axwnneoekq2f2yq6r1l704y96,1,13.8,53,2023-02-12T12:01:50.283Z,2023-02-12T12:01:56Z,4027966369,56,Back,4027966371,140,25.7,4027966373,141,81.5,4027966377,213,1.0,4027966375,212,23.1,,,,,,,,,,bl6mkergo04815vpi73fgtwb9,M. Turner,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506915287,15,1,1,0,38,axwnneoekq2f2yq6r1l704y96,1,34.3,85.9,2023-02-12T12:01:56.010Z,2023-02-12T12:01:58Z,4027966483,212,23.6,4027966477,56,Left,4027966479,140,56.0,4027966485,213,0.3,4027966481,141,94.8,,,,,,,,,,2s15k44faiinj3gz5tswtv4d1,H. Blundell,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506915301,16,1,1,0,40,axwnneoekq2f2yq6r1l704y96,1,56,94.8,2023-02-12T12:01:58.122Z,2023-02-12T12:01:59Z,4027966551,212,15.8,4027966549,141,91.1,4027966545,56,Back,4027966547,140,41.1,4027966553,213,3.3,,,,,,,,,,d29d4xtq3ib0nim6keirgdx3p,L. Galton,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506915325,17,1,1,0,42,axwnneoekq2f2yq6r1l704y96,1,41.1,91.1,2023-02-12T12:01:59.426Z,2023-02-12T12:02:02Z,4027966659,141,68.5,4027966663,213,4.8,4027966661,212,15.4,4027966655,56,Back,4027966657,140,42.0,,,,,,,,,,2s15k44faiinj3gz5tswtv4d1,H. Blundell,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506915341,18,1,1,0,44,axwnneoekq2f2yq6r1l704y96,1,42,68.5,2023-02-12T12:02:02.258Z,2023-02-12T12:02:05Z,4027966763,140,32.1,4027966767,212,26.2,4027966765,141,33.1,4027966769,213,4.3,4027966761,56,Back,,,,,,,,,,9ijnmgmapjcnctich86692tw5,K. Zelem,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506915397,19,1,1,0,48,axwnneoekq2f2yq6r1l704y96,1,35.6,30.7,2023-02-12T12:02:05.594Z,2023-02-12T12:02:11Z,4027967051,56,Right,4027967059,213,5.7,4027967055,141,8.6,4027967053,140,59.2,4027967057,212,29.0,,,,,,,,,,9t8eb24gwj56ucggp7x0n0ewa,M. Le Tissier,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506915405,20,1,1,0,53,axwnneoekq2f2yq6r1l704y96,0,90.3,13.5,2023-02-12T12:02:11.258Z,2023-02-12T12:02:13Z,4027967129,212,23.4,4027967119,155,,4027967131,213,1.6,4027967123,56,Center,4027967127,141,47.8,4027967125,140,89.2,4027967115,2,,,,,4ihrb3uj478vlzrbh94jj1i3t,Ona Batlle,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506915431,3,12,1,0,56,9ijyncrxsejz505dbadwr1dir,1,10,65.2,2023-02-12T12:02:13.775Z,2023-02-12T12:02:26Z,4027967235,213,4.9,4027967233,212,40.8,4027967227,56,Back,4027967231,141,6.2,4027967241,15,,4027967229,140,17.3,,,,,,,30pcgn07mnn0sk4jp0t7bx9ed,S. Zadorsky,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506915455,21,1,1,1,1,axwnneoekq2f2yq6r1l704y96,1,84.1,87.8,2023-02-12T12:02:18.667Z,2023-02-12T12:02:19Z,4027967321,56,Center,4027967325,141,77.9,4027967327,212,8.4,4027967329,213,4.1,4027967323,140,79.3,,,,,,,,,,d29d4xtq3ib0nim6keirgdx3p,L. Galton,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506915471,22,1,1,1,2,axwnneoekq2f2yq6r1l704y96,1,79.3,77.9,2023-02-12T12:02:19.755Z,2023-02-12T12:02:22Z,4027967411,56,Center,4027967415,141,77.8,4027967413,140,91.5,4027967417,212,12.8,4027967419,213,6.3,,,,,,,,,,2a45d0hq84uxfi5t9c65dw7vt,E. Toone,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506915517,23,1,1,1,4,axwnneoekq2f2yq6r1l704y96,1,94.2,73,2023-02-12T12:02:21.986Z,2023-02-12T12:02:26Z,4027967673,140,87.0,4027967677,212,13.3,4027967675,141,56.9,4027967679,213,4.1,4027967671,56,Center,,,,,,,,,,d29d4xtq3ib0nim6keirgdx3p,L. Galton,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506915537,24,1,1,1,9,axwnneoekq2f2yq6r1l704y96,1,89.4,77.6,2023-02-12T12:02:26.313Z,2023-02-12T12:02:29Z,4027967775,141,78.5,4027967777,212,10.4,4027967773,140,79.5,4027967771,56,Center,4027967779,213,3.1,,,,,,,,,,5qxvej7pcqqr989sba7k0jv85,A. Russo,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506915561,25,1,1,1,11,axwnneoekq2f2yq6r1l704y96,0,79.1,78.5,2023-02-12T12:02:29.099Z,2023-02-12T12:02:30Z,4027967875,56,Center,4027967873,155,,4027967881,212,18.0,4027967877,140,86.4,4027967883,213,5.2,4027967871,2,,4027967879,141,54.6,,,,2s15k44faiinj3gz5tswtv4d1,H. Blundell,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506915575,4,12,1,1,13,9ijyncrxsejz505dbadwr1dir,1,10.4,59,2023-02-12T12:02:30.721Z,2023-02-12T12:03:14Z,4027969973,15,,4027967953,140,28.1,4027967957,212,19.4,4027967959,213,6.0,4027967951,56,Back,4027967955,141,51.0,,,,,,,elelvar8kyxwpfqzwr1v00b85,M. Bartrip,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506915585,5,49,1,1,15,9ijyncrxsejz505dbadwr1dir,1,30.2,47.3,2023-02-12T12:02:32.386Z,2023-02-12T12:02:36Z,,,,,,,,,,,,,,,,,,,,,,,,,ctzcuzproy4kwpa5wweruw3px,B. England,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506915591,6,50,1,1,15,9ijyncrxsejz505dbadwr1dir,1,28.5,44.8,2023-02-12T12:02:33.278Z,2023-02-12T12:02:39Z,4027967989,56,Back,4027967991,285,,4027968219,233,26,,,,,,,,,,,,,,,,ctzcuzproy4kwpa5wweruw3px,B. England,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506915633,26,7,1,1,15,axwnneoekq2f2yq6r1l704y96,1,71.5,55.2,2023-02-12T12:02:33.279Z,2023-02-12T12:02:38Z,4027968191,233,6,4027968179,286,,4027968177,56,Center,,,,,,,,,,,,,,,,1haq2mkmbebj3jbt0z2jom4lx,H. Ladd,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506915637,27,49,1,1,21,axwnneoekq2f2yq6r1l704y96,1,72.4,69,2023-02-12T12:02:38.322Z,2023-02-12T12:02:38Z,,,,,,,,,,,,,,,,,,,,,,,,,2s15k44faiinj3gz5tswtv4d1,H. Blundell,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506915671,28,1,1,1,21,axwnneoekq2f2yq6r1l704y96,1,72.4,69,2023-02-12T12:02:39.170Z,2023-02-12T12:02:40Z,4027968379,141,35.5,4027968383,213,4.5,4027968377,140,68.0,4027968381,212,23.2,4027968375,56,Center,,,,,,,,,,2s15k44faiinj3gz5tswtv4d1,H. Blundell,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506915695,29,1,1,1,23,axwnneoekq2f2yq6r1l704y96,1,68,35.5,2023-02-12T12:02:40.794Z,2023-02-12T12:02:41Z,4027968481,56,Center,4027968485,141,57.0,4027968483,140,60.5,4027968487,212,16.6,4027968489,213,2.1,,,,,,,,,,9t8eb24gwj56ucggp7x0n0ewa,M. Le Tissier,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506915721,30,1,1,1,24,axwnneoekq2f2yq6r1l704y96,1,60.5,57,2023-02-12T12:02:41.801Z,2023-02-12T12:02:43Z,4027968595,213,1.4,4027968591,141,78.2,4027968587,56,Center,4027968589,140,62.5,4027968593,212,14.6,,,,,,,,,,bl6mkergo04815vpi73fgtwb9,M. Turner,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506915777,31,1,1,1,26,axwnneoekq2f2yq6r1l704y96,1,62.7,76.7,2023-02-12T12:02:43.811Z,2023-02-12T12:02:50Z,4027968881,141,85.1,4027968885,213,0.5,4027968879,140,73.7,4027968877,56,Left,4027968883,212,12.9,,,,,,,,,,2s15k44faiinj3gz5tswtv4d1,H. Blundell,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506915803,32,1,1,1,33,axwnneoekq2f2yq6r1l704y96,1,78.6,92.9,2023-02-12T12:02:50.666Z,2023-02-12T12:02:53Z,4027968985,56,Left,4027969001,213,3.1,4027968989,140,68.1,4027968993,141,93.6,4027968997,212,11.0,,,,,,,,,,2a45d0hq84uxfi5t9c65dw7vt,E. Toone,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506915835,33,1,1,1,36,axwnneoekq2f2yq6r1l704y96,1,67.9,92.9,2023-02-12T12:02:53.730Z,2023-02-12T12:02:56Z,4027969131,56,Left,4027969139,212,15.0,4027969135,141,82.9,4027969133,140,55.2,4027969143,213,3.6,,,,,,,,,,2s15k44faiinj3gz5tswtv4d1,H. Blundell,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506915869,34,1,1,1,39,axwnneoekq2f2yq6r1l704y96,1,55.2,82.9,2023-02-12T12:02:56.401Z,2023-02-12T12:03:01Z,4027969335,141,92.4,4027969337,212,9.0,4027969333,140,61.1,4027969331,56,Left,4027969339,213,0.8,,,,,,,,,,bl6mkergo04815vpi73fgtwb9,M. Turner,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506915899,35,1,1,1,43,axwnneoekq2f2yq6r1l704y96,1,61.4,90.8,2023-02-12T12:03:01.010Z,2023-02-12T12:03:02Z,4027969469,141,94.7,4027969471,212,9.2,4027969467,140,69.8,4027969473,213,0.3,4027969465,56,Left,,,,,,,,,,2s15k44faiinj3gz5tswtv4d1,H. Blundell,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506915915,36,1,1,1,44,axwnneoekq2f2yq6r1l704y96,0,69.8,94.7,2023-02-12T12:03:01.778Z,2023-02-12T12:04:55Z,4027969545,140,69.0,4027969551,213,4.5,4027969547,141,89.9,4027969549,212,3.4,4027969543,56,Left,,,,,,,,,,2a45d0hq84uxfi5t9c65dw7vt,E. Toone,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506915923,8,8,1,1,45,9ijyncrxsejz505dbadwr1dir,1,31.4,15.3,2023-02-12T12:03:02.495Z,2023-02-12T12:03:10Z,4027969569,56,Back,,,,,,,,,,,,,,,,,,,,,,6aaes6ikbmrg75h6asm58wpg5,E. Summanen,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506915911,7,43,1,1,46,9ijyncrxsejz505dbadwr1dir,1,0,0,2023-02-12T12:03:03.727Z,2023-02-12T12:03:12Z,4027969875,144,61,4027969537,56,Back,,,,,,,,,,,,,,,,,,,6aaes6ikbmrg75h6asm58wpg5,E. Summanen,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506915951,9,4,1,1,49,9ijyncrxsejz505dbadwr1dir,1,32.1,14.4,2023-02-12T12:03:06.542Z,2023-02-12T12:03:08Z,4027969733,56,Back,4027969737,265,,4027969735,152,,4027969749,233,37,4027969739,285,,4027969731,13,,,,,,,,6aaes6ikbmrg75h6asm58wpg5,E. Summanen,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506915949,37,4,1,1,49,axwnneoekq2f2yq6r1l704y96,0,67.9,85.6,2023-02-12T12:03:06.543Z,2023-02-12T12:03:08Z,4027969711,265,,4027969707,56,Left,4027969705,13,,4027969759,233,9,4027969709,152,,4027969713,286,,,,,,,,2a45d0hq84uxfi5t9c65dw7vt,E. Toone,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506916061,10,1,1,2,6,9ijyncrxsejz505dbadwr1dir,1,28,10.4,2023-02-12T12:03:23.328Z,2023-02-12T12:05:59Z,4027978071,189,,4027970325,213,0.8,4027970315,152,,4027970323,212,18.8,4027970313,5,,4027970317,56,Back,4027970321,141,31.0,4027970319,140,39.9,eoc724h5j6mnvvu1nbumezmxh,A. Turner,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506916079,11,1,1,2,8,9ijyncrxsejz505dbadwr1dir,1,37.1,29.7,2023-02-12T12:03:25.358Z,2023-02-12T12:03:26Z,4027970413,212,5.6,4027970411,141,36.0,4027970415,213,2.3,4027970407,56,Back,4027970409,140,33.7,,,,,,,,,,drwlmmiguqz2mfzsh6gjmklx,D. Spence,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506916089,12,1,1,2,9,9ijyncrxsejz505dbadwr1dir,1,34.8,35.2,2023-02-12T12:03:26.766Z,2023-02-12T12:03:28Z,4027970471,56,Back,4027970479,213,3.7,4027970475,141,26.4,4027970473,140,25.7,4027970477,212,11.3,,,,,,,,,,6aaes6ikbmrg75h6asm58wpg5,E. Summanen,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506916111,13,1,1,2,11,9ijyncrxsejz505dbadwr1dir,1,28.8,26.5,2023-02-12T12:03:28.558Z,2023-02-12T12:03:31Z,4027970571,141,21.2,4027970569,140,43.9,4027970575,213,6.1,4027970573,212,16.3,4027970567,56,Back,,,,,,,,,,elelvar8kyxwpfqzwr1v00b85,M. Bartrip,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506916135,14,1,1,2,14,9ijyncrxsejz505dbadwr1dir,1,45.6,19.4,2023-02-12T12:03:31.806Z,2023-02-12T12:03:34Z,4027970671,56,Right,4027970679,213,5.6,4027970675,141,5.9,4027970677,212,14.1,4027970673,140,55.8,,,,,,,,,,e6pdkq17etv9k527m94sqqu39,M. Iwabuchi,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506916139,15,50,1,2,17,9ijyncrxsejz505dbadwr1dir,1,56.6,8.1,2023-02-12T12:03:34.687Z,2023-02-12T12:03:37Z,4027970689,56,Right,4027970691,286,,4027970823,233,38,,,,,,,,,,,,,,,,8gh56ar8x8yxjfcm66m7532ll,C. Bizet Ildhusøy,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506916153,38,7,1,2,17,axwnneoekq2f2yq6r1l704y96,1,43.4,91.9,2023-02-12T12:03:34.688Z,2023-02-12T12:03:37Z,4027970783,285,,4027970795,233,15,4027970781,56,Back,,,,,,,,,,,,,,,,2s15k44faiinj3gz5tswtv4d1,H. Blundell,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506916155,39,49,1,2,19,axwnneoekq2f2yq6r1l704y96,1,55.8,89.4,2023-02-12T12:03:36.890Z,2023-02-12T12:03:37Z,,,,,,,,,,,,,,,,,,,,,,,,,d29d4xtq3ib0nim6keirgdx3p,L. Galton,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506916163,40,1,1,2,19,axwnneoekq2f2yq6r1l704y96,1,55.8,89.4,2023-02-12T12:03:37.241Z,2023-02-12T12:03:38Z,4027970831,56,Left,4027970839,213,3.5,4027970835,141,87.4,4027970837,212,3.5,4027970833,140,52.7,,,,,,,,,,d29d4xtq3ib0nim6keirgdx3p,L. Galton,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506916185,41,1,1,2,20,axwnneoekq2f2yq6r1l704y96,1,52.7,87.4,2023-02-12T12:03:38.009Z,2023-02-12T12:03:39Z,4027970947,56,Left,4027970957,212,7.8,4027970953,141,98.9,4027970951,140,52.6,4027970959,213,1.6,,,,,,,,,,2a45d0hq84uxfi5t9c65dw7vt,E. Toone,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506916251,42,1,1,2,22,axwnneoekq2f2yq6r1l704y96,1,53.6,93.2,2023-02-12T12:03:39.817Z,2023-02-12T12:03:46Z,4027971285,140,58.5,4027971291,213,5.2,4027971283,56,Center,4027971289,212,11.8,4027971287,141,77.6,,,,,,,,,,2s15k44faiinj3gz5tswtv4d1,H. Blundell,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506916265,43,1,1,2,29,axwnneoekq2f2yq6r1l704y96,1,60.3,67.8,2023-02-12T12:03:46.833Z,2023-02-12T12:03:48Z,4027971369,140,54.7,4027971371,141,53.6,4027971373,212,11.3,4027971367,56,Center,4027971375,213,4.2,,,,,,,,,,1haq2mkmbebj3jbt0z2jom4lx,H. Ladd,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506916291,44,1,1,2,30,axwnneoekq2f2yq6r1l704y96,1,54.7,53.6,2023-02-12T12:03:48.130Z,2023-02-12T12:03:51Z,4027971515,212,25.7,4027971509,56,Right,4027971517,213,5.0,4027971513,141,17.4,4027971511,140,61.7,,,,,,,,,,2s15k44faiinj3gz5tswtv4d1,H. Blundell,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506916325,45,1,1,2,33,axwnneoekq2f2yq6r1l704y96,1,61.4,18.9,2023-02-12T12:03:50.985Z,2023-02-12T12:03:56Z,4027971661,140,45.9,4027971663,141,18.6,4027971667,213,3.2,4027971659,56,Back,4027971665,212,16.3,,,,,,,,,,4ihrb3uj478vlzrbh94jj1i3t,Ona Batlle,,,,,,,,,,,,,,,,,,,,,,,,,,,,
