id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/8/value,qualifier/10/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/9/value,assist,qualifier/13/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value
2524821429,159,1,1,20,10,8l30dsub3sutr6j3ruvk650xc,1,18.9,90.8,2023-03-26T13:23:31.707Z,2023-03-26T13:23:34Z,4124876939,140,7.9,4124876945,213,3.9,4124876937,56,Back,4124876941,141,75.1,4124876943,212,15.7,,,,,,,,,,b3i5okqaspq6w7w456ab4cxjp,M. Pacheco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524821465,160,1,1,20,12,8l30dsub3sutr6j3ruvk650xc,1,7.9,69.1,2023-03-26T13:23:34.315Z,2023-03-26T13:23:38Z,4124877159,212,22.3,4124877147,56,Back,4124877151,140,13.4,4124877163,213,5.0,4124877155,141,37.4,,,,,,,,,,6f8lpm5ckuv4z0tbur533qpxx,D. Turner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524821481,161,1,1,20,17,8l30dsub3sutr6j3ruvk650xc,1,22.5,29.1,2023-03-26T13:23:38.818Z,2023-03-26T13:23:41Z,4124877223,140,28.1,4124877221,56,Back,4124877229,213,5.0,4124877225,141,2.6,4124877227,212,19.0,,,,,,,,,,9cjjs4piq3t12iltsfon52h91,A. Patten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524821489,162,1,1,20,19,8l30dsub3sutr6j3ruvk650xc,1,31.2,4.6,2023-03-26T13:23:41.306Z,2023-03-26T13:23:43Z,4124877297,213,1.1,4124877295,212,10.0,4124877293,141,18.0,4124877289,56,Back,4124877291,140,35.1,,,,,,,,,,83pm1s4c5h4epnnyw9xep3w2c,E. Rabjohn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524821517,163,1,1,20,21,8l30dsub3sutr6j3ruvk650xc,1,36.5,27.4,2023-03-26T13:23:42.906Z,2023-03-26T13:23:46Z,4124877423,213,3.4,4124877421,212,9.6,4124877417,140,27.6,4124877415,56,Back,4124877419,141,23.9,,,,,,,,,,f5j2zq9sslh38t8bhyifsjg89,A. Lehmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524821525,164,1,1,20,24,8l30dsub3sutr6j3ruvk650xc,1,27,24.6,2023-03-26T13:23:46.466Z,2023-03-26T13:23:49Z,4124877493,56,Back,4124877497,141,51.8,4124877501,213,1.6,4124877495,140,26.5,4124877499,212,18.5,,,,,,,,,,9cjjs4piq3t12iltsfon52h91,A. Patten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524821547,165,1,1,20,27,8l30dsub3sutr6j3ruvk650xc,1,27.4,48.2,2023-03-26T13:23:49.059Z,2023-03-26T13:23:52Z,4124877603,141,91.4,4124877601,140,31.4,4124877607,213,1.4,4124877599,56,Back,4124877605,212,29.7,4124877597,155,,,,,,,,6f8lpm5ckuv4z0tbur533qpxx,D. Turner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524821557,166,1,1,20,30,8l30dsub3sutr6j3ruvk650xc,1,35.7,94.2,2023-03-26T13:23:52.427Z,2023-03-26T13:23:55Z,4124877675,140,55.1,4124877677,141,82.1,4124877673,56,Left,4124877681,213,5.9,4124877679,212,22.0,,,,,,,,,,b3i5okqaspq6w7w456ab4cxjp,M. Pacheco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524821575,167,1,1,20,33,8l30dsub3sutr6j3ruvk650xc,1,61.5,78.5,2023-03-26T13:23:55.139Z,2023-03-26T13:23:58Z,4124877769,212,26.6,4124877771,213,6.2,4124877775,4,,4124877763,56,Center,4124877767,141,77.2,4124877765,140,86.8,,,,,,,1dbhha29epjmo8g4xfm5taaj9,J. Nobbs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524821595,168,1,1,20,39,8l30dsub3sutr6j3ruvk650xc,0,98.6,73,2023-03-26T13:24:01.138Z,2023-03-26T13:24:03Z,4124877887,56,Center,4124877885,155,,4124877889,140,86.2,4124877893,212,26.6,4124877891,141,38.9,4124877895,213,4.2,,,,,,,cpvbitkove7bavl96lkgs1vc9,K. Hanson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524821599,160,12,1,20,41,28u3q82ip96ahymkup01vfxli,1,7.1,43.6,2023-03-26T13:24:03.459Z,2023-03-26T13:24:05Z,4124877903,140,15.5,4124877901,56,Back,4124877909,213,0.9,4124877905,141,59.6,4124877907,212,14.0,,,,,,,,,,4r1z04gidueqs684yxeyrq8ve,C. Nevin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524821601,161,49,1,20,43,28u3q82ip96ahymkup01vfxli,1,15.9,60,2023-03-26T13:24:05.356Z,2023-03-26T13:24:05Z,,,,,,,,,,,,,,,,,,,,,,,,,9mfotw533oa5qs1muu2z8t8lx,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524821659,162,1,1,20,46,28u3q82ip96ahymkup01vfxli,1,18.5,62.7,2023-03-26T13:24:07.659Z,2023-03-26T13:24:13Z,4124878219,212,12.8,4124878213,56,Back,4124878221,213,0.4,4124878217,141,70.2,4124878215,140,29.7,,,,,,,,,,9mfotw533oa5qs1muu2z8t8lx,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524821663,163,4,1,20,49,28u3q82ip96ahymkup01vfxli,1,32.9,80.4,2023-03-26T13:24:11.577Z,2023-03-26T13:24:14Z,4124878245,294,,4124878247,56,Back,4124878251,285,,4124878243,13,,4124878265,233,169,4124878249,152,,,,,,,,c7giuh90mnvajsobobcbx4ley,C. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524821635,169,4,1,20,49,8l30dsub3sutr6j3ruvk650xc,0,67.1,19.6,2023-03-26T13:24:11.578Z,2023-03-26T13:27:04Z,4124878085,13,,4124878087,56,Right,4124878275,286,,4124878277,233,163,4124884237,294,,4124878089,152,,,,,,,,cs8bo5xvtd2bq7kd91flepwwl,L. Staniforth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524821779,164,1,1,21,12,28u3q82ip96ahymkup01vfxli,1,29.7,94.4,2023-03-26T13:24:34.003Z,2023-03-26T13:24:36Z,4124878921,213,4.9,4124878905,5,,4124878913,141,71.4,4124878911,140,32.9,4124878907,152,,4124878909,56,Back,4124878919,212,16.0,,,,4r1z04gidueqs684yxeyrq8ve,C. Nevin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524821793,165,1,1,21,14,28u3q82ip96ahymkup01vfxli,1,33.5,69.7,2023-03-26T13:24:36.531Z,2023-03-26T13:24:38Z,4124878977,213,1.5,4124878973,212,13.7,4124878969,141,89.7,4124878965,140,34.7,4124878963,56,Back,,,,,,,,,,d3qtg5xhiwe3zamb4mh50whjp,S. Howard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524821805,166,1,1,21,17,28u3q82ip96ahymkup01vfxli,1,34.7,89.7,2023-03-26T13:24:38.771Z,2023-03-26T13:24:40Z,4124879049,213,3.9,4124879043,140,23.2,4124879041,56,Back,4124879047,212,16.6,4124879045,141,72.9,,,,,,,,,,4r1z04gidueqs684yxeyrq8ve,C. Nevin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524821837,167,1,1,21,19,28u3q82ip96ahymkup01vfxli,1,23.2,72.9,2023-03-26T13:24:40.803Z,2023-03-26T13:24:46Z,4124879227,213,4.0,4124879219,56,Back,4124879225,212,20.1,4124879221,140,10.3,4124879223,141,51.0,,,,,,,,,,8hmqpyniap0whyfhco0dhp3v9,A. Plumptre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524821851,168,1,1,21,24,28u3q82ip96ahymkup01vfxli,1,12,49.9,2023-03-26T13:24:46.427Z,2023-03-26T13:24:49Z,4124879309,141,46.0,4124879311,212,9.7,4124879313,213,6.0,4124879305,56,Back,4124879307,140,20.9,,,,,,,,,,avud4qv9xovwlr2pxc8fcmiuh,J. Leitzig,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524821901,169,1,1,21,28,28u3q82ip96ahymkup01vfxli,1,22.7,40,2023-03-26T13:24:50.339Z,2023-03-26T13:24:56Z,4124879561,56,Back,4124879563,140,25.2,4124879567,212,22.3,4124879565,141,7.4,4124879569,213,4.8,4124879559,155,,,,,,,,d3qtg5xhiwe3zamb4mh50whjp,S. Howard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524821917,170,1,1,21,34,28u3q82ip96ahymkup01vfxli,1,26.7,6.4,2023-03-26T13:24:56.547Z,2023-03-26T13:25:06Z,4124879629,140,48.4,4124879633,212,22.9,4124879631,141,9.5,4124879627,56,Back,4124879635,213,0.1,,,,,,,,,,3km1u2mw1tkioh2mucow7d1pl,S. Tierney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524821923,171,1,1,21,37,28u3q82ip96ahymkup01vfxli,0,48.4,8.2,2023-03-26T13:24:58.995Z,2023-03-26T13:26:06Z,4124879659,233,170,4124879647,56,Right,4124879657,236,,4124879649,140,50.7,4124879655,213,6.2,4124879663,286,,4124879651,141,8.0,4124879653,212,2.4,7m31qpkmuh3amb6navttdlvpx,A. Whelan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524821921,170,74,1,21,37,8l30dsub3sutr6j3ruvk650xc,1,49.2,87.8,2023-03-26T13:24:58.996Z,2023-03-26T13:52:07Z,4124879677,233,171,4124879643,56,Back,4124879645,285,,,,,,,,,,,,,,,,,b3i5okqaspq6w7w456ab4cxjp,M. Pacheco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524821929,171,5,1,21,38,8l30dsub3sutr6j3ruvk650xc,0,52,101.4,2023-03-26T13:25:00.058Z,2023-03-26T13:25:07Z,4124879697,347,,4124879695,56,Left,4124880001,233,172,,,,,,,,,,,,,,,,b3i5okqaspq6w7w456ab4cxjp,M. Pacheco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524821981,172,5,1,21,38,28u3q82ip96ahymkup01vfxli,1,48,-1.4,2023-03-26T13:25:00.058Z,2023-03-26T13:52:03Z,4124879957,347,,4124879955,56,Back,4124879987,233,171,,,,,,,,,,,,,,,,c7giuh90mnvajsobobcbx4ley,C. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524822011,173,1,1,21,45,28u3q82ip96ahymkup01vfxli,1,47.7,0,2023-03-26T13:25:07.067Z,2023-03-26T13:25:08Z,4124880105,107,,4124880113,212,14.8,4124880111,141,15.3,4124880107,56,Back,4124880115,213,2.2,4124880109,140,39.2,,,,,,,6k1s7y9dnzdpppppdco7bgudx,C. Bott,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524822017,174,1,1,21,46,28u3q82ip96ahymkup01vfxli,1,38.9,15.2,2023-03-26T13:25:08.515Z,2023-03-26T13:25:09Z,4124880133,213,5.3,4124880131,212,7.0,4124880129,141,6.4,4124880125,56,Back,4124880127,140,42.4,,,,,,,,,,60q198d41n3y887jeiezr850q,R. Mace,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524822047,175,1,1,21,47,28u3q82ip96ahymkup01vfxli,1,42.4,6.4,2023-03-26T13:25:09.242Z,2023-03-26T13:25:13Z,4124880319,141,10.9,4124880323,213,0.4,4124880321,212,8.4,4124880317,140,49.9,4124880315,56,Back,,,,,,,,,,6k1s7y9dnzdpppppdco7bgudx,C. Bott,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524822049,176,4,1,21,50,28u3q82ip96ahymkup01vfxli,1,54.2,13,2023-03-26T13:25:12.219Z,2023-03-26T13:25:14Z,4124880337,152,,4124880335,56,Right,4124880333,13,,4124880343,233,172,4124880341,286,,4124880339,265,,,,,,,,7m31qpkmuh3amb6navttdlvpx,A. Whelan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524822043,172,4,1,21,50,8l30dsub3sutr6j3ruvk650xc,0,45.8,87,2023-03-26T13:25:12.220Z,2023-03-26T13:25:14Z,4124880277,56,Back,4124880283,285,,4124880281,265,,4124880275,13,,4124880349,233,176,4124880279,152,,,,,,,,b3i5okqaspq6w7w456ab4cxjp,M. Pacheco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524822075,177,1,1,21,54,28u3q82ip96ahymkup01vfxli,1,52.9,14.3,2023-03-26T13:25:15.891Z,2023-03-26T13:25:19Z,4124880463,5,,4124880465,152,,4124880467,56,Back,4124880471,141,53.4,4124880473,212,27.9,4124880469,140,44.8,4124880475,213,1.9,,,,6k1s7y9dnzdpppppdco7bgudx,C. Bott,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524822101,178,1,1,21,57,28u3q82ip96ahymkup01vfxli,1,50.9,58.5,2023-03-26T13:25:19.115Z,2023-03-26T13:25:23Z,4124880619,213,1.1,4124880611,56,Left,4124880613,140,63.7,4124880617,212,27.7,4124880615,141,94.2,,,,,,,,,,8hmqpyniap0whyfhco0dhp3v9,A. Plumptre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524822105,179,1,1,22,1,28u3q82ip96ahymkup01vfxli,0,67.7,97.1,2023-03-26T13:25:23.098Z,2023-03-26T13:25:24Z,4124880647,56,Left,4124880653,212,5.4,4124880651,141,96.0,4124880655,213,6.1,4124880649,140,72.8,,,,,,,,,,4r1z04gidueqs684yxeyrq8ve,C. Nevin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524822121,173,61,1,22,3,8l30dsub3sutr6j3ruvk650xc,1,23,13.2,2023-03-26T13:25:25.579Z,2023-03-26T13:25:25Z,4124880681,56,Back,,,,,,,,,,,,,,,,,,,,,,f5j2zq9sslh38t8bhyifsjg89,A. Lehmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524822165,180,1,1,22,8,28u3q82ip96ahymkup01vfxli,1,84.9,85.4,2023-03-26T13:25:30.155Z,2023-03-26T13:25:32Z,4124880965,213,5.4,4124880957,56,Center,4124880963,212,7.9,4124880961,141,76.4,4124880959,140,89.7,,,,,,,,,,7f7tbbjqhhyydjj4wurm28xcl,H. Cain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524822169,181,1,1,22,11,28u3q82ip96ahymkup01vfxli,0,94.7,75.9,2023-03-26T13:25:32.779Z,2023-03-26T13:25:33Z,4124880981,213,4.3,4124880979,212,4.2,4124880975,140,93.1,4124880977,141,70.3,4124880973,56,Center,4124880971,155,,,,,,,,9mfotw533oa5qs1muu2z8t8lx,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524822167,174,61,1,22,11,8l30dsub3sutr6j3ruvk650xc,1,4.7,31.9,2023-03-26T13:25:33.034Z,2023-03-26T13:25:33Z,4124880969,56,Back,,,,,,,,,,,,,,,,,,,,,,9cjjs4piq3t12iltsfon52h91,A. Patten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524822185,182,15,1,22,13,28u3q82ip96ahymkup01vfxli,1,90.4,60.3,2023-03-26T13:25:35.107Z,2023-03-26T13:25:55Z,4124881041,56,Center,4124881359,20,,4124881783,147,57.0,4124881771,102,52.9,4124881769,76,,4124881037,22,,4124881365,233,175,4124881775,328,,7f7tbbjqhhyydjj4wurm28xcl,H. Cain,,4124881777,458,4124881785,230,4124881787,231,4124881779,100,,4124881781,146,94.6,,51.6,4124881039,17,4124881363,82,,99.3,,,4124881773,103,19,,,
2524822195,175,10,1,22,13,8l30dsub3sutr6j3ruvk650xc,1,12.4,46.1,2023-03-26T13:25:35.207Z,2023-03-26T13:56:13Z,4124881085,94,,4124881087,56,Back,4124881369,233,182,,,,,,,,,,,,,,,,dzfr9ktjmxqj2eh2xibt7konp,K. Dali,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524822207,183,1,1,22,16,28u3q82ip96ahymkup01vfxli,1,91.3,20.6,2023-03-26T13:25:38.523Z,2023-03-26T13:25:40Z,4124881153,212,19.7,4124881151,141,14.9,4124881147,56,Right,4124881149,140,72.9,4124881155,213,3.3,,,,,,,,,,7m31qpkmuh3amb6navttdlvpx,A. Whelan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524822231,184,1,1,22,18,28u3q82ip96ahymkup01vfxli,0,74.9,14.7,2023-03-26T13:25:39.971Z,2023-03-26T13:25:43Z,4124881259,141,50.7,4124881257,140,94.7,4124881265,1,,4124881255,56,Center,4124881263,213,0.9,4124881261,212,32.1,4124881253,155,,4124881251,2,,6k1s7y9dnzdpppppdco7bgudx,C. Bott,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524822227,176,52,1,22,20,8l30dsub3sutr6j3ruvk650xc,1,2.6,48.5,2023-03-26T13:25:42.562Z,2023-03-26T13:25:42Z,,,,,,,,,,,,,,,,,,,,,,,,,6bejfvxorcqyawi2fmk2kbco9,H. Hampton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524822389,177,1,1,22,37,8l30dsub3sutr6j3ruvk650xc,1,13.3,51.8,2023-03-26T13:25:59.586Z,2023-03-26T13:26:04Z,4124882065,56,Back,4124882067,140,16.8,4124882063,123,,4124882071,212,3.7,4124882073,213,6.1,4124882069,141,51.0,,,,,,,6bejfvxorcqyawi2fmk2kbco9,H. Hampton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524822407,178,1,1,22,43,8l30dsub3sutr6j3ruvk650xc,1,14.5,56,2023-03-26T13:26:05.042Z,2023-03-26T13:26:07Z,4124882145,56,Back,4124882147,140,8.3,4124882151,212,6.5,4124882153,213,3.2,4124882149,141,55.5,,,,,,,,,,6f8lpm5ckuv4z0tbur533qpxx,D. Turner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524822431,179,1,1,22,45,8l30dsub3sutr6j3ruvk650xc,1,7.7,54.9,2023-03-26T13:26:07.035Z,2023-03-26T13:26:10Z,4124882269,141,93.8,4124882273,213,1.2,4124882271,212,28.5,4124882263,155,,4124882267,140,17.7,4124882265,56,Back,,,,,,,6bejfvxorcqyawi2fmk2kbco9,H. Hampton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524822469,180,1,1,22,48,8l30dsub3sutr6j3ruvk650xc,1,17.9,94.2,2023-03-26T13:26:10.002Z,2023-03-26T13:26:13Z,4124882459,56,Back,4124882461,140,1.2,4124882463,141,88.6,4124882465,212,17.9,4124882467,213,3.4,,,,,,,,,,b3i5okqaspq6w7w456ab4cxjp,M. Pacheco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524822513,181,1,1,22,51,8l30dsub3sutr6j3ruvk650xc,1,1.2,88.6,2023-03-26T13:26:13.010Z,2023-03-26T13:26:18Z,4124882683,213,0.1,4124882681,212,29.2,4124882679,141,93.5,4124882675,140,28.8,4124882673,56,Back,4124882669,155,,,,,,,,6f8lpm5ckuv4z0tbur533qpxx,D. Turner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524822525,182,1,1,22,56,8l30dsub3sutr6j3ruvk650xc,1,27.2,94.2,2023-03-26T13:26:18.178Z,2023-03-26T13:26:19Z,4124882737,140,21.3,4124882735,56,Back,4124882741,212,6.5,4124882743,213,3.4,4124882739,141,91.4,,,,,,,,,,cpvbitkove7bavl96lkgs1vc9,K. Hanson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524822535,183,1,1,22,57,8l30dsub3sutr6j3ruvk650xc,1,20.5,90.5,2023-03-26T13:26:19.579Z,2023-03-26T13:26:21Z,4124882777,56,Back,4124882783,212,14.7,4124882781,141,91.1,4124882779,140,34.5,4124882785,213,0.0,,,,,,,,,,b3i5okqaspq6w7w456ab4cxjp,M. Pacheco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524822549,184,1,1,22,59,8l30dsub3sutr6j3ruvk650xc,1,34.6,91.1,2023-03-26T13:26:21.249Z,2023-03-26T13:26:22Z,4124882833,140,29.9,4124882831,56,Back,4124882839,213,3.8,4124882835,141,85.7,4124882837,212,6.2,,,,,,,,,,1dbhha29epjmo8g4xfm5taaj9,J. Nobbs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524822573,185,1,1,23,1,8l30dsub3sutr6j3ruvk650xc,1,29.7,83,2023-03-26T13:26:22.866Z,2023-03-26T13:26:26Z,4124882953,140,38.1,4124882951,56,Back,4124882957,212,12.1,4124882955,141,70.8,4124882959,213,5.5,,,,,,,,,,dzfr9ktjmxqj2eh2xibt7konp,K. Dali,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524822597,186,1,1,23,4,8l30dsub3sutr6j3ruvk650xc,1,35.9,56.3,2023-03-26T13:26:25.970Z,2023-03-26T13:26:30Z,4124883093,141,18.9,4124883091,140,40.7,4124883089,56,Back,4124883095,212,25.9,4124883097,213,4.9,,,,,,,,,,1dbhha29epjmo8g4xfm5taaj9,J. Nobbs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524822611,187,1,1,23,8,8l30dsub3sutr6j3ruvk650xc,1,51.9,18.2,2023-03-26T13:26:30.178Z,2023-03-26T13:26:32Z,4124883161,56,Center,4124883163,140,63.4,4124883165,141,37.1,4124883167,212,17.6,4124883169,213,0.8,,,,,,,,,,83pm1s4c5h4epnnyw9xep3w2c,E. Rabjohn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524822617,188,1,1,23,10,8l30dsub3sutr6j3ruvk650xc,0,64.9,38.2,2023-03-26T13:26:32.194Z,2023-03-26T13:26:33Z,4124883199,56,Center,4124883201,140,59.0,4124883203,141,49.0,4124883207,213,2.3,4124883205,212,9.6,,,,,,,,,,amg2zai9038cdz9uuql3l9rkl,R. Daly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524822657,185,49,1,23,14,28u3q82ip96ahymkup01vfxli,1,41.3,51.3,2023-03-26T13:26:35.827Z,2023-03-26T13:26:45Z,,,,,,,,,,,,,,,,,,,,,,,,,c7giuh90mnvajsobobcbx4ley,C. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524822675,186,1,1,23,17,28u3q82ip96ahymkup01vfxli,0,47.1,36.9,2023-03-26T13:26:39.307Z,2023-03-26T13:26:40Z,4124883449,213,0.7,4124883441,56,Center,4124883443,140,55.3,4124883447,212,11.4,4124883445,141,47.8,,,,,,,,,,c7giuh90mnvajsobobcbx4ley,C. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524822671,189,49,1,23,17,8l30dsub3sutr6j3ruvk650xc,1,41.2,54.5,2023-03-26T13:26:39.330Z,2023-03-26T13:26:39Z,,,,,,,,,,,,,,,,,,,,,,,,,dzfr9ktjmxqj2eh2xibt7konp,K. Dali,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524822715,190,1,1,23,21,8l30dsub3sutr6j3ruvk650xc,1,34.6,50,2023-03-26T13:26:43.258Z,2023-03-26T13:26:46Z,4124883665,56,Back,4124883667,140,38.0,4124883671,212,23.9,4124883673,213,1.4,4124883669,141,84.8,,,,,,,,,,dzfr9ktjmxqj2eh2xibt7konp,K. Dali,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524822745,191,1,1,23,24,8l30dsub3sutr6j3ruvk650xc,1,38.9,86.2,2023-03-26T13:26:46.570Z,2023-03-26T13:26:51Z,4124883849,213,0.1,4124883843,140,60.8,4124883841,56,Left,4124883847,212,23.1,4124883845,141,89.9,,,,,,,,,,83pm1s4c5h4epnnyw9xep3w2c,E. Rabjohn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524822759,192,1,1,23,29,8l30dsub3sutr6j3ruvk650xc,0,79.5,82,2023-03-26T13:26:51.234Z,2023-03-26T13:26:53Z,4124883929,212,31.4,4124883931,213,5.0,4124883921,155,,4124883923,56,Center,4124883927,141,37.3,4124883925,140,87.1,4124883919,2,,,,,cpvbitkove7bavl96lkgs1vc9,K. Hanson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524822765,187,8,1,23,32,28u3q82ip96ahymkup01vfxli,1,7,64.8,2023-03-26T13:26:54.275Z,2023-03-26T13:26:54Z,4124883967,56,Back,,,,,,,,,,,,,,,,,,,,,,4r1z04gidueqs684yxeyrq8ve,C. Nevin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524822777,188,49,1,23,33,28u3q82ip96ahymkup01vfxli,1,4.5,68.4,2023-03-26T13:26:55.227Z,2023-03-26T13:26:55Z,,,,,,,,,,,,,,,,,,,,,,,,,4r1z04gidueqs684yxeyrq8ve,C. Nevin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524822785,189,12,1,23,34,28u3q82ip96ahymkup01vfxli,1,2.2,72.4,2023-03-26T13:26:56.507Z,2023-03-26T13:26:57Z,4124884047,213,0.8,4124884039,56,Back,4124884045,212,26.6,4124884057,167,,4124884041,140,19.2,4124884043,141,100.0,,,,,,,4r1z04gidueqs684yxeyrq8ve,C. Nevin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524822787,190,5,1,23,35,28u3q82ip96ahymkup01vfxli,0,18.5,101.1,2023-03-26T13:26:57.114Z,2023-03-26T13:52:03Z,4124884055,347,,4124884637,233,193,4124884053,56,Back,,,,,,,,,,,,,,,,4r1z04gidueqs684yxeyrq8ve,C. Nevin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524822911,193,5,1,23,35,8l30dsub3sutr6j3ruvk650xc,1,81.5,-1.1,2023-03-26T13:26:57.114Z,2023-03-26T13:27:16Z,4124884621,347,,4124884633,233,190,4124884619,56,Right,,,,,,,,,,,,,,,,f5j2zq9sslh38t8bhyifsjg89,A. Lehmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524822919,194,1,1,23,54,8l30dsub3sutr6j3ruvk650xc,1,73.2,0,2023-03-26T13:27:16.258Z,2023-03-26T13:27:18Z,4124884667,141,13.8,4124884665,140,73.4,4124884661,107,,4124884663,56,Right,4124884669,212,10.3,4124884671,213,1.6,,,,,,,83pm1s4c5h4epnnyw9xep3w2c,E. Rabjohn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524822931,195,1,1,23,56,8l30dsub3sutr6j3ruvk650xc,1,73.2,15.5,2023-03-26T13:27:18.066Z,2023-03-26T13:27:19Z,4124884777,213,4.5,4124884775,212,6.5,4124884769,56,Right,4124884773,141,6.1,4124884771,140,72.1,,,,,,,,,,1dbhha29epjmo8g4xfm5taaj9,J. Nobbs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524822939,196,1,1,23,57,8l30dsub3sutr6j3ruvk650xc,0,72.1,6.1,2023-03-26T13:27:19.482Z,2023-03-26T13:27:20Z,4124884815,141,12.3,4124884817,212,5.1,4124884811,56,Right,4124884813,140,74.9,4124884819,213,1.0,,,,,,,,,,83pm1s4c5h4epnnyw9xep3w2c,E. Rabjohn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
