id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/9/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,assist,qualifier/14/value
2475244539,6,1,1,0,25,36tr17foeaf9ejjmt2txuoy3y,1,14.3,51.3,2022-10-22T10:30:41.866Z,2022-10-22T10:30:45Z,3861260723,140,30.8,3861260725,141,32.7,3861260727,212,21.5,3861260721,56,Back,3861260729,213,5.7,,,,,,,,,,20ccu2ngcfo3cvczhzk682ju1,E. Roebuck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475244565,7,1,1,0,28,36tr17foeaf9ejjmt2txuoy3y,1,35.3,36.6,2022-10-22T10:30:45.139Z,2022-10-22T10:30:49Z,3861260845,56,Back,3861260849,141,65.4,3861260853,213,1.8,3861260851,212,20.1,3861260847,140,31.1,,,,,,,,,,470uu9issmbdfyhxjq75gdbs9,Laia Aleixandri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475244603,8,1,1,0,32,36tr17foeaf9ejjmt2txuoy3y,1,30.2,72,2022-10-22T10:30:49.154Z,2022-10-22T10:30:54Z,3861261013,141,44.2,3861261015,212,20.7,3861261011,140,38.2,3861261017,213,5.1,3861261009,56,Back,,,,,,,,,,c6k1w8sothxmc08dbhqjzp1w5,A. Greenwood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475244619,9,1,1,0,37,36tr17foeaf9ejjmt2txuoy3y,1,44.8,32.1,2022-10-22T10:30:54.202Z,2022-10-22T10:30:56Z,3861261101,140,52.5,3861261107,213,5.3,3861261105,212,14.7,3861261103,141,14.1,3861261099,56,Right,,,,,,,,,,470uu9issmbdfyhxjq75gdbs9,Laia Aleixandri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475244645,10,1,1,0,39,36tr17foeaf9ejjmt2txuoy3y,1,34.4,12.3,2022-10-22T10:30:56.466Z,2022-10-22T10:31:01Z,3861261205,141,36.9,3861261209,213,2.6,3861261203,140,10.4,3861261201,56,Back,3861261207,212,30.2,,,,,,,,,,8hq106ex872xezlr1j901kpux,K. Casparij,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475244677,11,1,1,0,44,36tr17foeaf9ejjmt2txuoy3y,1,10.7,40,2022-10-22T10:31:00.954Z,2022-10-22T10:31:06Z,3861261353,140,17.8,3861261351,56,Back,3861261357,212,20.3,3861261355,141,67.8,3861261359,213,1.2,,,,,,,,,,20ccu2ngcfo3cvczhzk682ju1,E. Roebuck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475244693,12,1,1,0,49,36tr17foeaf9ejjmt2txuoy3y,1,22.3,77.9,2022-10-22T10:31:06.635Z,2022-10-22T10:31:08Z,3861261429,141,91.5,3861261433,213,1.0,3861261425,56,Back,3861261431,212,10.7,3861261427,140,27.4,,,,,,,,,,c6k1w8sothxmc08dbhqjzp1w5,A. Greenwood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475244699,13,1,1,0,51,36tr17foeaf9ejjmt2txuoy3y,1,27.4,91.5,2022-10-22T10:31:08.163Z,2022-10-22T10:31:08Z,3861261459,212,4.4,3861261455,140,31.5,3861261461,213,6.1,3861261457,141,90.2,3861261453,56,Back,,,,,,,,,,bo5e35lsptja0pnlvk1y38dex,E. Morgan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475244709,14,1,1,0,51,36tr17foeaf9ejjmt2txuoy3y,1,31.5,90.2,2022-10-22T10:31:08.723Z,2022-10-22T10:31:10Z,3861261495,212,2.9,3861261493,141,87.4,3861261489,56,Back,3861261497,213,3.9,3861261491,140,29.4,,,,,,,,,,7gmh6g5c39asg7gnthx1jxp79,L. Coombs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475244725,15,1,1,0,53,36tr17foeaf9ejjmt2txuoy3y,1,34.6,81.4,2022-10-22T10:31:10.042Z,2022-10-22T10:31:12Z,3861261601,212,13.1,3861261603,213,3.6,3861261597,140,23.2,3861261595,56,Back,3861261599,141,73.6,,,,,,,,,,bo5e35lsptja0pnlvk1y38dex,E. Morgan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475244761,16,1,1,0,55,36tr17foeaf9ejjmt2txuoy3y,1,23.2,73.6,2022-10-22T10:31:12.339Z,2022-10-22T10:31:17Z,3861261749,56,Back,3861261755,212,28.1,3861261751,140,33.2,3861261757,213,5.1,3861261753,141,35.2,,,,,,,,,,c6k1w8sothxmc08dbhqjzp1w5,A. Greenwood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475244829,17,1,1,1,0,36tr17foeaf9ejjmt2txuoy3y,1,37,35.8,2022-10-22T10:31:17.642Z,2022-10-22T10:31:25Z,3861262073,212,50.5,3861262069,140,82.5,3861262077,1,,3861262071,141,11.7,3861262075,213,6.0,3861262067,56,Right,,,,,,,470uu9issmbdfyhxjq75gdbs9,Laia Aleixandri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475244849,18,1,1,1,8,36tr17foeaf9ejjmt2txuoy3y,1,91.8,15.6,2022-10-22T10:31:25.114Z,2022-10-22T10:31:44Z,3861262157,155,,3861262165,212,31.8,3861262619,154,,3861262163,141,62.1,3861262159,56,Center,3861262617,210,15,3861262161,140,88.6,3861262167,213,1.7,8gxse7h6ucubo3weq7sp9dnf9,C. Kelly,1,3861262155,2,,,,,,,,,,,,,,,,,,,,,,,,,,
2475244851,19,15,1,1,11,36tr17foeaf9ejjmt2txuoy3y,1,88.6,62.1,2022-10-22T10:31:28.459Z,2022-10-22T10:31:44Z,3861262177,56,Center,3861262627,29,,3861262625,78,,3861262629,154,,3861262331,328,,3861262175,17,,3861262327,15,,3861262639,146,98.2,10d8jj5vwrmib55tth0isfvft,L. Hemp,,3861262635,102,50.8,3861262173,22,3861262637,103,9.5,3861262631,55,18,3861262641,147,53.1,3861262665,233,6,,,,,,,,,,,
2475244859,6,10,1,1,11,9ijyncrxsejz505dbadwr1dir,1,1.3,50.9,2022-10-22T10:31:28.559Z,2022-10-22T10:31:36Z,3861262389,180,,3861262387,176,,3861262245,56,Back,3861262243,182,,3861262415,233,19,,,,,,,,,,4vgx21i9mmnoud5h6px197f11,R. Spencer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475244861,7,52,1,1,14,9ijyncrxsejz505dbadwr1dir,1,1.3,50.9,2022-10-22T10:31:30.749Z,2022-10-22T10:31:30Z,,,,,,,,,,,,,,,,,,,,,,,,,4vgx21i9mmnoud5h6px197f11,R. Spencer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475244961,8,1,1,1,31,9ijyncrxsejz505dbadwr1dir,1,10,51.3,2022-10-22T10:31:47.830Z,2022-10-22T10:33:44Z,3861262829,213,0.2,3861266735,189,,3861262825,141,62.0,3861262819,123,,3861262821,56,Back,3861262827,212,29.9,3861262823,140,37.6,,,,4vgx21i9mmnoud5h6px197f11,R. Spencer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475244981,9,1,1,1,33,9ijyncrxsejz505dbadwr1dir,1,48.1,65.8,2022-10-22T10:31:50.006Z,2022-10-22T10:33:37Z,3861262943,213,4.6,3861262937,140,46.9,3861262941,212,9.6,3861262939,141,51.8,3861262935,56,Back,,,,,,,,,,8gh56ar8x8yxjfcm66m7532ll,C. Bizet Ildhusøy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475245005,10,1,1,1,35,9ijyncrxsejz505dbadwr1dir,0,54.1,45.8,2022-10-22T10:31:51.782Z,2022-10-22T10:35:01Z,3861263071,212,16.6,3861265915,4,,3861263065,56,Center,3861263073,213,0.2,3861263069,141,51.3,3861263067,140,69.5,,,,,,,z8vdz64bgqus4c85451nsrf9,A. James,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475245009,20,3,1,1,37,36tr17foeaf9ejjmt2txuoy3y,0,16.6,57.8,2022-10-22T10:31:54.058Z,2022-10-22T10:31:56Z,3861263195,233,11,3861263091,56,Back,3861263093,285,,,,,,,,,,,,,,,,,20ccu2ngcfo3cvczhzk682ju1,E. Roebuck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475245021,11,7,1,1,37,9ijyncrxsejz505dbadwr1dir,0,83.4,42.2,2022-10-22T10:31:54.059Z,2022-10-22T10:34:56Z,3861263173,286,,3861263171,56,Center,3861263191,233,20,,,,,,,,,,,,,,,,aope7yfid6ez33sha2ip7t04p,E. Brazil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475245029,21,49,1,1,40,36tr17foeaf9ejjmt2txuoy3y,1,12.1,81.5,2022-10-22T10:31:57.106Z,2022-10-22T10:31:57Z,,,,,,,,,,,,,,,,,,,,,,,,,bo5e35lsptja0pnlvk1y38dex,E. Morgan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475245039,22,1,1,1,40,36tr17foeaf9ejjmt2txuoy3y,1,12.1,81.5,2022-10-22T10:31:57.315Z,2022-10-22T10:31:59Z,3861263263,213,5.0,3861263259,141,71.4,3861263261,212,7.2,3861263255,56,Back,3861263257,140,14.2,,,,,,,,,,bo5e35lsptja0pnlvk1y38dex,E. Morgan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475245043,23,1,1,1,42,36tr17foeaf9ejjmt2txuoy3y,1,14.2,71.4,2022-10-22T10:31:59.162Z,2022-10-22T10:32:07Z,3861263279,213,1.9,3861263275,141,77.9,3861263271,56,Back,3861263277,212,4.6,3861263273,140,12.9,,,,,,,,,,c6k1w8sothxmc08dbhqjzp1w5,A. Greenwood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475245057,24,1,1,1,43,36tr17foeaf9ejjmt2txuoy3y,1,12.9,77.9,2022-10-22T10:31:59.875Z,2022-10-22T10:32:01Z,3861263341,141,73.9,3861263347,213,3.6,3861263335,56,Back,3861263337,140,7.3,3861263343,212,6.5,,,,,,,,,,bo5e35lsptja0pnlvk1y38dex,E. Morgan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475245083,25,1,1,1,45,36tr17foeaf9ejjmt2txuoy3y,0,7.3,73.9,2022-10-22T10:32:01.755Z,2022-10-22T10:34:52Z,3861263471,213,0.2,3861263463,56,Left,3861263465,140,60.5,3861263469,212,56.5,3861263473,1,,3861263467,141,86.6,3861263461,157,,,,,20ccu2ngcfo3cvczhzk682ju1,E. Roebuck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475245091,12,12,1,1,51,9ijyncrxsejz505dbadwr1dir,1,35.4,18.3,2022-10-22T10:32:07.789Z,2022-10-22T10:32:09Z,3861263517,212,13.8,3861263511,56,Back,3861263519,213,5.0,3861263513,140,38.5,3861263515,141,0.0,3861263545,167,,,,,,,,elelvar8kyxwpfqzwr1v00b85,M. Bartrip,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475245093,13,5,1,1,51,9ijyncrxsejz505dbadwr1dir,0,43.2,-1.5,2022-10-22T10:32:08.454Z,2022-10-22T10:50:14Z,3861263523,347,,3861263985,233,26,3861263521,56,Back,,,,,,,,,,,,,,,,elelvar8kyxwpfqzwr1v00b85,M. Bartrip,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475245177,26,5,1,1,51,36tr17foeaf9ejjmt2txuoy3y,1,56.8,101.5,2022-10-22T10:32:08.454Z,2022-10-22T10:32:20Z,3861263929,56,Left,3861263931,347,,3861263961,233,13,,,,,,,,,,,,,,,,20ccu2ngcfo3cvczhzk682ju1,E. Roebuck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475245167,14,27,1,1,58,9ijyncrxsejz505dbadwr1dir,1,0,0,2022-10-22T10:32:14.775Z,2022-10-22T10:32:20Z,3861263887,41,Injury,3861263889,53,aope7yfid6ez33sha2ip7t04p,3861263977,233,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475245179,27,27,1,1,58,36tr17foeaf9ejjmt2txuoy3y,1,0,0,2022-10-22T10:32:14.775Z,2022-10-22T10:33:42Z,3861263989,233,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475247319,15,18,1,7,7,9ijyncrxsejz505dbadwr1dir,1,0,0,2022-10-22T10:37:24.337Z,2022-10-22T10:37:24Z,3861274641,41,,3861274677,55,16,3861274643,44,Forward,3861274645,59,10,,,,,,,,,,,,,aope7yfid6ez33sha2ip7t04p,E. Brazil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475247321,16,19,1,7,7,9ijyncrxsejz505dbadwr1dir,1,0,0,2022-10-22T10:37:24.338Z,2022-10-22T10:37:26Z,3861274707,292,0,3861274657,59,7,3861274651,41,,3861274655,145,10,3861274661,55,15,3861274659,44,Forward,3861274709,293,0,,,,a1v4wcs80zp79nq6u2efnzgfd,J. Naz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475247337,17,28,1,7,10,9ijyncrxsejz505dbadwr1dir,1,0,0,2022-10-22T10:37:27.413Z,2022-10-22T10:50:16Z,3861274735,55,14,3861297653,233,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475247377,28,28,1,7,10,36tr17foeaf9ejjmt2txuoy3y,1,0,0,2022-10-22T10:37:27.413Z,2022-10-22T10:50:16Z,3861297675,233,17,3861274931,55,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475247509,29,1,1,7,32,36tr17foeaf9ejjmt2txuoy3y,1,52.3,100,2022-10-22T10:37:48.793Z,2022-10-22T10:37:52Z,3861275597,56,Back,3861275603,212,29.1,3861275601,141,73.3,3861275607,1,,3861275605,213,3.8,3861275599,140,31.2,3861275595,107,,,,,bo5e35lsptja0pnlvk1y38dex,E. Morgan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475247531,30,1,1,7,35,36tr17foeaf9ejjmt2txuoy3y,1,36.8,82.6,2022-10-22T10:37:52.041Z,2022-10-22T10:37:56Z,3861275731,140,32.4,3861275737,213,4.5,3861275733,141,46.7,3861275735,212,24.8,3861275729,56,Back,,,,,,,,,,c6k1w8sothxmc08dbhqjzp1w5,A. Greenwood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475247551,31,1,1,7,39,36tr17foeaf9ejjmt2txuoy3y,1,30.6,50.4,2022-10-22T10:37:56.249Z,2022-10-22T10:38:19Z,3861275835,56,Back,3861275839,140,41.8,3861275851,213,5.5,3861275847,212,16.0,3861275843,141,34.5,,,,,,,,,,20ccu2ngcfo3cvczhzk682ju1,E. Roebuck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475247571,32,1,1,7,41,36tr17foeaf9ejjmt2txuoy3y,1,41.8,34.5,2022-10-22T10:37:58.657Z,2022-10-22T10:38:01Z,3861275933,213,5.5,3861275929,141,8.0,3861275925,56,Right,3861275931,212,25.3,3861275927,140,58.7,,,,,,,,,,470uu9issmbdfyhxjq75gdbs9,Laia Aleixandri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475247591,33,1,1,7,44,36tr17foeaf9ejjmt2txuoy3y,1,60.2,6.1,2022-10-22T10:38:01.089Z,2022-10-22T10:38:04Z,3861276035,56,Right,3861276045,1,,3861276039,141,14.1,3861276041,212,37.6,3861276037,140,95.6,3861276043,213,0.1,,,,,,,8hq106ex872xezlr1j901kpux,K. Casparij,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475247619,34,1,1,7,48,36tr17foeaf9ejjmt2txuoy3y,0,96.5,17.6,2022-10-22T10:38:04.849Z,2022-10-22T10:38:09Z,3861276199,56,Center,3861276195,2,,3861276205,212,27.8,3861276207,213,1.6,3861276197,155,,3861276201,140,95.7,3861276203,141,58.5,,,,8gxse7h6ucubo3weq7sp9dnf9,C. Kelly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475247625,18,44,1,7,51,9ijyncrxsejz505dbadwr1dir,1,7.4,38.3,2022-10-22T10:38:08.509Z,2022-10-22T10:38:09Z,3861276237,233,35,3861276223,56,Back,3861276225,285,,,,,,,,,,,,,,,,,8gh56ar8x8yxjfcm66m7532ll,C. Bizet Ildhusøy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475247621,35,44,1,7,51,36tr17foeaf9ejjmt2txuoy3y,0,92.6,61.7,2022-10-22T10:38:08.510Z,2022-10-22T10:38:10Z,3861276243,233,18,3861276215,56,Center,3861276217,286,,,,,,,,,,,,,,,,,10d8jj5vwrmib55tth0isfvft,L. Hemp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475247635,19,12,1,7,52,9ijyncrxsejz505dbadwr1dir,1,10.6,35.1,2022-10-22T10:38:09.205Z,2022-10-22T10:38:10Z,3861276283,15,,3861276275,140,21.9,3861276281,213,0.7,3861276279,212,16.2,3861276273,56,Back,3861276277,141,51.3,,,,,,,8gh56ar8x8yxjfcm66m7532ll,C. Bizet Ildhusøy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475247651,36,1,1,7,55,36tr17foeaf9ejjmt2txuoy3y,0,79.3,56.9,2022-10-22T10:38:12.707Z,2022-10-22T10:38:13Z,3861276343,213,0.2,3861276337,140,81.7,3861276351,286,,3861276341,212,2.6,3861276347,233,20,3861276339,141,57.5,3861276345,236,,3861276335,56,Center,7op9czmiln7ktmvetw97scz4l,Y. Hasegawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475247649,20,74,1,7,55,9ijyncrxsejz505dbadwr1dir,1,20,49,2022-10-22T10:38:12.708Z,2022-10-22T10:38:13Z,3861276355,233,36,3861276331,56,Back,3861276333,285,,,,,,,,,,,,,,,,,6aaes6ikbmrg75h6asm58wpg5,E. Summanen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475247669,37,1,1,7,59,36tr17foeaf9ejjmt2txuoy3y,0,69.5,53.1,2022-10-22T10:38:15.930Z,2022-10-22T10:38:16Z,3861276427,140,88.2,3861276429,141,66.0,3861276433,213,0.4,3861276423,155,,3861276425,56,Center,3861276431,212,21.5,,,,,,,et72990p9axru09oxv51hokwl,D. Castellanos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475247725,21,12,1,8,0,9ijyncrxsejz505dbadwr1dir,1,12.5,28.3,2022-10-22T10:38:17.525Z,2022-10-22T10:38:25Z,3861276747,56,Back,3861276751,141,7.0,3861276749,140,37.8,3861276755,213,5.8,3861276753,212,30.3,,,,,,,,,,eoc724h5j6mnvvu1nbumezmxh,A. Turner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475247719,38,1,1,8,5,36tr17foeaf9ejjmt2txuoy3y,1,56.5,87.4,2022-10-22T10:38:22.554Z,2022-10-22T10:38:23Z,3861276699,141,83.0,3861276695,56,Back,3861276697,140,41.5,3861276701,212,16.0,3861276703,213,3.3,3861276693,3,,,,,,,,bo5e35lsptja0pnlvk1y38dex,E. Morgan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475247721,39,1,1,8,6,36tr17foeaf9ejjmt2txuoy3y,0,41.5,83,2022-10-22T10:38:23.425Z,2022-10-22T10:38:24Z,3861276713,140,51.4,3861276715,141,100.0,3861276717,212,16.6,3861276711,56,Left,3861276719,213,0.9,,,,,,,,,,c6k1w8sothxmc08dbhqjzp1w5,A. Greenwood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
