id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,keyPass,qualifier/10/value,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,assist,qualifier/13/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/16/value
2550272713,1,34,16,0,0,5rurqie3qt1qav9ir5mkqinn,1,0,0,2023-05-17T16:27:46.352Z,2023-05-17T17:21:49Z,4285817559,44,"1, 3, 3, 2, 2, 2, 3, 3, 4, 4, 4, 5, 5, 5, 5, 5, 5, 5, 5, 5",4285817563,130,17,4285817565,131,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0",4285817567,194,6679bfd6bjylogbe4ebese85x,4285817561,59,"1, 16, 15, 2, 5, 3, 12, 13, 25, 21, 19, 7, 14, 18, 20, 22, 27, 29, 50, 56",4285817557,30,"dib5a7vebmtxqcksi1tuteklx, 8jooatan3cxd38v2jyf23pot1, 6679bfd6bjylogbe4ebese85x, bilgoekg6gqwr3qbp6dp0j1zp, d9zt8e8lnk9a22we6o6wqyndh, bd1752qgxbodnsgdus42fc99l, 1o0o6thivoulnmsklkpbwpiad, e8ivbfq0irn8f2p8krhkikzx1, ec1vrqeqni3lmibeazgq62eol, 6ywketcafnc6x3tncvohzesx5, ddagc0khq0zh1ywynyci8nzrp, e3fa1ou90dirp8yjjterhrs9h, e0gysmymetthyhdkn2q54l51x, 8wvdn1f18jaxmjg4zkizons6i, cl94qe8su9mdjcijafr4gst4a, 24qwx85sfxy0r8pld85w7tzze, 92k3ea1daqrl2ri1jn49v0vyt, f0afav75l1iz383ozx84b7i3u, 8oodn5j37l323zriztyypkx78, 5utqxprl108x404hqwul42plg",4285817571,227,"0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0",4285817569,197,17070,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550274289,1,34,16,0,0,7kt37xy93vjy6wac8vq6fqz3g,1,0,0,2023-05-17T16:31:51.109Z,2023-05-17T17:28:46Z,4285825989,59,"12, 14, 2, 23, 5, 28, 7, 22, 10, 15, 25, 4, 8, 17, 18, 20, 21, 27",4285825993,131,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0, 0, 0",4285825997,197,726,4285825995,194,8k21bzux0l41m2cdsuetbco9h,4285825991,130,18,4285825985,30,"8zpj2ov0kc2d7a2b14ys2y8dl, 8k21bzux0l41m2cdsuetbco9h, 8kmne7pn10uwqe6g1kc4w69cl, 24i5v2hlbeen8brcaa79oqjft, 3c80px00lrpe84s9yurszqcid, bqbs20rirfi1eh7k7ss4pt0ix, ekmg1wlig0qdtzhafm3lwsz4l, e2lt71eeqb97hw6wnebjrrgt1, 9x4qkir5sofsdi6jf3qdnvgx6, 69nz7p1izpw4i8tle2c8hls2y, 27iu58a0k5jqsxidnaxbothbd, 8j67kyyfq5i300eeqbihgcqfp, 6flq1204p7494fm1ct06w6ket, avttb0ne86ra4pqruk0d8al05, ds8eeciyv1vk6nwh26qgy1lg5, e6s5iphbrws04dxrvw0xqd7f9, c4ptt043q3lm4npuwpyviprdh, bdiuv7a7j50drm3gsc9ne28dl",4285825987,44,"1, 3, 3, 2, 2, 2, 3, 3, 4, 4, 4, 5, 5, 5, 5, 5, 5, 5",4285825999,227,"0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550286909,2,32,1,0,0,7kt37xy93vjy6wac8vq6fqz3g,1,0,0,2023-05-17T17:15:06.814Z,2023-05-18T15:20:00Z,4285894157,127,Left to Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550286907,2,32,1,0,0,5rurqie3qt1qav9ir5mkqinn,1,0,0,2023-05-17T17:15:06.814Z,2023-05-17T17:15:06Z,4285894153,127,Right to Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550286921,3,1,1,0,0,7kt37xy93vjy6wac8vq6fqz3g,1,49.6,50.5,2023-05-17T17:15:06.914Z,2023-05-17T17:20:00Z,4285894209,212,19.6,4285894213,279,S,4285894205,140,32.6,4285894207,141,62.5,4285894211,213,2.7,4285894201,56,Back,,,,,,,e2lt71eeqb97hw6wnebjrrgt1,A. Galli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550286947,4,1,1,0,3,7kt37xy93vjy6wac8vq6fqz3g,0,34.7,57.6,2023-05-17T17:15:10.507Z,2023-05-17T17:15:12Z,4285894319,56,Center,4285894323,141,29.8,4285894327,213,5.8,4285894325,212,43.1,4285894321,140,71.6,4285894317,155,,4285894329,1,,,,,3c80px00lrpe84s9yurszqcid,N. Björn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550286969,3,1,1,0,7,5rurqie3qt1qav9ir5mkqinn,0,29.5,74.4,2023-05-17T17:15:14.539Z,2023-05-17T17:15:15Z,4285894439,213,0.2,4285894433,140,58.0,4285894429,3,,4285894431,56,Left,4285894435,141,84.4,4285894437,212,30.7,,,,,,,bilgoekg6gqwr3qbp6dp0j1zp,Rafaelle Souza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550286989,5,1,1,0,9,7kt37xy93vjy6wac8vq6fqz3g,0,38.4,12.5,2023-05-17T17:15:16.235Z,2023-05-18T14:28:22Z,4285894529,141,16.7,4285894531,212,17.8,4285894533,213,0.2,4285894525,56,Right,4285894527,140,55.1,4285894523,3,,,,,,,,bqbs20rirfi1eh7k7ss4pt0ix,K. Holmgaard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550286987,4,49,1,0,10,5rurqie3qt1qav9ir5mkqinn,1,44.7,81.4,2023-05-17T17:15:17.499Z,2023-05-18T14:28:23Z,,,,,,,,,,,,,,,,,,,,,,,,,ddagc0khq0zh1ywynyci8nzrp,C. Foord,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550286995,5,1,1,0,11,5rurqie3qt1qav9ir5mkqinn,1,44.7,81.4,2023-05-17T17:15:18.795Z,2023-05-18T14:28:23Z,4285894559,56,Back,4285894563,141,75.7,4285894565,212,3.9,4285894567,213,4.6,4285894561,140,44.1,,,,,,,,,,ddagc0khq0zh1ywynyci8nzrp,C. Foord,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550287491,20,1,1,0,12,5rurqie3qt1qav9ir5mkqinn,1,46.6,83.7,2023-05-17T17:15:19.428Z,2023-05-18T14:28:24Z,4285897025,56,Back,4285897027,140,44.7,4285897029,141,93.4,4285897031,212,6.9,4285897033,213,1.9,,,,,,,,,,e8ivbfq0irn8f2p8krhkikzx1,L. Wälti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550287023,6,1,1,0,13,5rurqie3qt1qav9ir5mkqinn,0,42,83.8,2023-05-17T17:15:20.634Z,2023-05-18T14:28:25Z,4285894721,213,5.3,4285894713,56,Center,4285894723,1,,4285894715,140,66.2,4285894717,141,31.0,4285894719,212,44.0,4285894711,157,,,,,6679bfd6bjylogbe4ebese85x,K. McCabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550287067,6,49,1,0,19,7kt37xy93vjy6wac8vq6fqz3g,1,35,85.6,2023-05-17T17:15:26.546Z,2023-05-17T17:15:26Z,,,,,,,,,,,,,,,,,,,,,,,,,8kmne7pn10uwqe6g1kc4w69cl,K. Veje,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550287115,7,1,1,0,24,7kt37xy93vjy6wac8vq6fqz3g,1,37.2,92.6,2023-05-17T17:15:31.051Z,2023-05-17T18:04:39Z,4285895159,141,72.9,4285895155,56,Back,4285895157,140,29.3,4285895165,213,4.2,4285895161,212,15.8,,,,,,,,,,8kmne7pn10uwqe6g1kc4w69cl,K. Veje,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550287153,8,1,1,0,25,7kt37xy93vjy6wac8vq6fqz3g,1,29.3,72.9,2023-05-17T17:15:32.666Z,2023-05-17T17:15:35Z,4285895329,141,91.7,4285895331,212,14.0,4285895333,213,2.0,4285895327,140,23.8,4285895325,56,Back,,,,,,,,,,ekmg1wlig0qdtzhafm3lwsz4l,C. Wheeler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550287165,9,1,1,0,28,7kt37xy93vjy6wac8vq6fqz3g,1,23.8,91.7,2023-05-17T17:15:35.402Z,2023-05-17T17:15:37Z,4285895409,212,10.4,4285895411,213,5.3,4285895407,141,79.4,4285895405,140,29.7,4285895403,56,Back,,,,,,,,,,24i5v2hlbeen8brcaa79oqjft,S. Holmgaard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550287171,10,1,1,0,30,7kt37xy93vjy6wac8vq6fqz3g,1,29.8,79.4,2023-05-17T17:15:37.203Z,2023-05-17T17:15:38Z,4285895441,140,29.8,4285895447,213,1.6,4285895445,212,9.8,4285895439,56,Back,4285895443,141,93.8,,,,,,,,,,ekmg1wlig0qdtzhafm3lwsz4l,C. Wheeler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550287185,11,1,1,0,31,7kt37xy93vjy6wac8vq6fqz3g,1,29.8,93.8,2023-05-17T17:15:38.171Z,2023-05-17T17:15:39Z,4285895513,141,82.3,4285895511,140,39.0,4285895515,212,12.4,4285895517,213,5.6,4285895507,56,Back,,,,,,,,,,24i5v2hlbeen8brcaa79oqjft,S. Holmgaard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550287191,12,3,1,0,32,7kt37xy93vjy6wac8vq6fqz3g,0,38.8,85.2,2023-05-17T17:15:39.754Z,2023-05-18T14:27:17Z,4285895539,56,Back,4285895685,233,7,4285895541,286,,4287825127,465,,,,,,,,,,,,,,e2lt71eeqb97hw6wnebjrrgt1,A. Galli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550287215,7,7,1,0,32,5rurqie3qt1qav9ir5mkqinn,1,61.2,14.8,2023-05-17T17:15:39.755Z,2023-05-18T14:27:19Z,4285895641,285,,4287825171,383,,4285895643,233,12,4285895639,56,Right,,,,,,,,,,,,,e8ivbfq0irn8f2p8krhkikzx1,L. Wälti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550287217,8,49,1,0,34,5rurqie3qt1qav9ir5mkqinn,1,58.9,10.1,2023-05-17T17:15:41.202Z,2023-05-18T14:27:28Z,,,,,,,,,,,,,,,,,,,,,,,,,8jooatan3cxd38v2jyf23pot1,N. Maritz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550287233,9,1,1,0,37,5rurqie3qt1qav9ir5mkqinn,1,57.8,10.7,2023-05-17T17:15:44.643Z,2023-05-17T17:15:46Z,4285895723,212,24.8,4285895719,140,34.4,4285895721,141,5.5,4285895725,213,3.3,4285895717,56,Back,,,,,,,,,,8jooatan3cxd38v2jyf23pot1,N. Maritz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550287245,10,1,1,0,39,5rurqie3qt1qav9ir5mkqinn,1,32.1,6.1,2023-05-17T17:15:46.138Z,2023-05-17T17:15:48Z,4285895783,213,6.2,4285895771,56,Back,4285895777,141,3.2,4285895775,140,46.5,4285895781,212,15.2,,,,,,,,,,bd1752qgxbodnsgdus42fc99l,L. Wubben-Moy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550287273,11,1,1,0,41,5rurqie3qt1qav9ir5mkqinn,1,44.5,5.8,2023-05-17T17:15:47.915Z,2023-05-17T17:15:52Z,4285895899,56,Back,4285895903,141,30.6,4285895905,212,16.9,4285895907,213,1.6,4285895901,140,43.3,,,,,,,,,,8jooatan3cxd38v2jyf23pot1,N. Maritz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550287287,12,1,1,0,45,5rurqie3qt1qav9ir5mkqinn,1,37.3,32.5,2023-05-17T17:15:52.675Z,2023-05-17T17:15:56Z,4285896021,212,19.8,4285896017,140,35.6,4285896015,56,Back,4285896023,213,1.7,4285896019,141,61.5,,,,,,,,,,e8ivbfq0irn8f2p8krhkikzx1,L. Wälti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550287305,13,1,1,0,49,5rurqie3qt1qav9ir5mkqinn,1,40.8,72.7,2023-05-17T17:15:56.259Z,2023-05-17T17:18:25Z,4285896097,56,Left,4285896109,212,28.2,4285896113,213,0.5,4285896101,140,64.8,4285896105,141,91.4,,,,,,,,,,d9zt8e8lnk9a22we6o6wqyndh,J. Beattie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550287319,14,1,1,0,51,5rurqie3qt1qav9ir5mkqinn,1,65.8,92.9,2023-05-17T17:15:57.987Z,2023-05-17T17:15:59Z,4285896177,213,3.2,4285896175,212,24.7,4285896171,140,42.3,4285896169,56,Back,4285896173,141,90.5,,,,,,,,,,6679bfd6bjylogbe4ebese85x,K. McCabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550287343,15,1,1,0,52,5rurqie3qt1qav9ir5mkqinn,1,42.3,90.5,2023-05-17T17:15:59.779Z,2023-05-17T17:16:03Z,4285896249,140,31.2,4285896253,212,18.5,4285896251,141,69.3,4285896247,56,Back,4285896255,213,4.0,,,,,,,,,,bilgoekg6gqwr3qbp6dp0j1zp,Rafaelle Souza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550287385,16,1,1,0,57,5rurqie3qt1qav9ir5mkqinn,1,31.1,56.9,2023-05-17T17:16:04.467Z,2023-05-17T17:16:06Z,4285896443,140,33.6,4285896447,212,21.9,4285896445,141,24.9,4285896441,56,Back,4285896449,213,4.8,,,,,,,,,,d9zt8e8lnk9a22we6o6wqyndh,J. Beattie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550287429,17,1,1,0,59,5rurqie3qt1qav9ir5mkqinn,1,34.2,18.8,2023-05-17T17:16:06.595Z,2023-05-18T14:29:57Z,4285896661,213,5.8,4285896657,141,3.8,4285896655,140,51.3,4285896659,212,20.6,4285896651,56,Right,,,,,,,,,,bd1752qgxbodnsgdus42fc99l,L. Wubben-Moy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550287443,18,1,1,1,4,5rurqie3qt1qav9ir5mkqinn,0,60.9,5.9,2023-05-17T17:16:11.036Z,2023-05-17T17:16:13Z,4285896729,212,43.9,4285896731,213,0.3,4285896733,1,,4285896727,141,25.5,4285896725,140,100.0,4285896723,56,Center,,,,,,,1o0o6thivoulnmsklkpbwpiad,F. Maanum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550287453,13,5,1,1,6,7kt37xy93vjy6wac8vq6fqz3g,1,-0.9,68.8,2023-05-17T17:16:13.526Z,2023-05-17T17:20:44Z,4285896783,56,Back,4285896785,346,,4285896787,233,19,,,,,,,,,,,,,,,,3c80px00lrpe84s9yurszqcid,N. Björn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550287449,19,5,1,1,6,5rurqie3qt1qav9ir5mkqinn,0,100.9,31.2,2023-05-17T17:16:13.526Z,2023-05-17T17:16:14Z,4285896761,346,,4285896791,233,13,4285896759,56,Center,,,,,,,,,,,,,,,,1o0o6thivoulnmsklkpbwpiad,F. Maanum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550287597,14,1,1,1,25,7kt37xy93vjy6wac8vq6fqz3g,1,4.7,42.7,2023-05-17T17:16:32.474Z,2023-05-18T14:31:30Z,4285897653,124,,4285897655,56,Back,4285897657,140,4.5,4285897661,212,11.8,4287835417,189,,4285897667,237,,4285897663,213,1.6,4285897659,141,60.0,3c80px00lrpe84s9yurszqcid,N. Björn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550287647,15,1,1,1,28,7kt37xy93vjy6wac8vq6fqz3g,1,4.5,60,2023-05-17T17:16:35.394Z,2023-05-17T17:16:42Z,4285897937,212,11.7,4285897927,56,Back,4285897935,141,75.4,4285897931,140,9.4,4285897939,213,1.1,,,,,,,,,,8zpj2ov0kc2d7a2b14ys2y8dl,E. Ramsey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550287671,16,1,1,1,35,7kt37xy93vjy6wac8vq6fqz3g,1,11.4,72.9,2023-05-17T17:16:42.210Z,2023-05-17T17:16:44Z,4285898039,56,Back,4285898049,213,4.7,4285898043,141,20.6,4285898041,140,11.8,4285898045,212,35.6,4285898051,1,,,,,,,,24i5v2hlbeen8brcaa79oqjft,S. Holmgaard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550287699,17,1,1,1,37,7kt37xy93vjy6wac8vq6fqz3g,1,12.3,15.8,2023-05-17T17:16:44.706Z,2023-05-17T17:16:49Z,4285898149,140,38.4,4285898155,213,0.1,4285898151,141,17.9,4285898147,56,Back,4285898153,212,27.4,,,,,,,,,,bqbs20rirfi1eh7k7ss4pt0ix,K. Holmgaard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550287701,18,61,1,1,42,7kt37xy93vjy6wac8vq6fqz3g,1,36.3,17.6,2023-05-17T17:16:49.198Z,2023-05-17T17:16:49Z,4285898159,56,Back,,,,,,,,,,,,,,,,,,,,,,69nz7p1izpw4i8tle2c8hls2y,A. Beever-Jones,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550287725,19,1,1,1,44,7kt37xy93vjy6wac8vq6fqz3g,1,31.2,21,2023-05-17T17:16:50.883Z,2023-05-17T17:16:54Z,4285898285,140,32.8,4285898287,141,38.8,4285898283,56,Back,4285898289,212,12.2,4285898291,213,1.4,,,,,,,,,,9x4qkir5sofsdi6jf3qdnvgx6,H. Bennison,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550287745,20,1,1,1,48,7kt37xy93vjy6wac8vq6fqz3g,1,32.5,43.1,2023-05-17T17:16:54.874Z,2023-05-17T17:16:59Z,4285898409,141,73.9,4285898405,56,Back,4285898407,140,34.2,4285898411,212,21.0,4285898413,213,1.5,,,,,,,,,,ekmg1wlig0qdtzhafm3lwsz4l,C. Wheeler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550287783,21,1,1,1,52,7kt37xy93vjy6wac8vq6fqz3g,1,30.6,80,2023-05-17T17:16:59.419Z,2023-05-17T17:17:05Z,4285898637,56,Back,4285898649,213,3.9,4285898641,140,21.9,4285898647,212,12.4,4285898645,141,67.6,,,,,,,,,,24i5v2hlbeen8brcaa79oqjft,S. Holmgaard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550287799,22,1,1,1,58,7kt37xy93vjy6wac8vq6fqz3g,1,20.8,65.5,2023-05-17T17:17:04.955Z,2023-05-17T17:17:07Z,4285898739,56,Back,4285898743,140,35.9,4285898749,213,0.1,4285898747,212,15.9,4285898745,141,67.2,,,,,,,,,,3c80px00lrpe84s9yurszqcid,N. Björn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550287827,23,1,1,2,0,7kt37xy93vjy6wac8vq6fqz3g,1,35.6,66.7,2023-05-17T17:17:07.403Z,2023-05-17T17:17:12Z,4285898883,56,Back,4285898885,140,24.5,4285898887,141,29.8,4285898891,213,4.3,4285898889,212,27.7,,,,,,,,,,e2lt71eeqb97hw6wnebjrrgt1,A. Galli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550287855,24,1,1,2,5,7kt37xy93vjy6wac8vq6fqz3g,1,22.7,28.3,2023-05-17T17:17:12.738Z,2023-05-17T17:17:16Z,4285899031,213,1.8,4285899021,56,Back,4285899029,212,13.0,4285899025,140,20.0,4285899027,141,46.9,,,,,,,,,,bqbs20rirfi1eh7k7ss4pt0ix,K. Holmgaard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550287897,25,1,1,2,9,7kt37xy93vjy6wac8vq6fqz3g,1,21.7,39.7,2023-05-17T17:17:16.227Z,2023-05-17T17:17:20Z,4285899221,1,,4285899219,213,5.8,4285899209,155,,4285899213,140,62.2,4285899211,56,Right,4285899215,141,9.2,4285899217,212,47.3,,,,3c80px00lrpe84s9yurszqcid,N. Björn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550287917,26,1,1,2,13,7kt37xy93vjy6wac8vq6fqz3g,1,63.8,8,2023-05-17T17:17:20.138Z,2023-05-17T17:17:22Z,4285899335,213,2.9,4285899329,140,55.8,4285899331,141,11.7,4285899333,212,8.8,4285899327,56,Right,,,,,,,,,,8k21bzux0l41m2cdsuetbco9h,N. Sørensen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550287923,27,1,1,2,15,7kt37xy93vjy6wac8vq6fqz3g,0,55.8,11.7,2023-05-17T17:17:22.490Z,2023-05-17T17:17:23Z,4285899341,56,Right,4285899349,213,0.1,4285899347,212,19.2,4285899345,141,14.4,4285899339,155,,4285899343,140,74.0,,,,,,,9x4qkir5sofsdi6jf3qdnvgx6,H. Bennison,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550287921,21,49,1,2,16,5rurqie3qt1qav9ir5mkqinn,1,25.4,84.5,2023-05-17T17:17:23.068Z,2023-05-17T17:17:23Z,,,,,,,,,,,,,,,,,,,,,,,,,bilgoekg6gqwr3qbp6dp0j1zp,Rafaelle Souza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550287939,22,1,1,2,17,5rurqie3qt1qav9ir5mkqinn,1,26.1,83.9,2023-05-17T17:17:23.846Z,2023-05-17T17:17:25Z,4285899427,213,5.9,4285899425,212,12.4,4285899421,140,37.0,4285899419,56,Back,4285899423,141,77.0,,,,,,,,,,bilgoekg6gqwr3qbp6dp0j1zp,Rafaelle Souza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550287955,23,1,1,2,18,5rurqie3qt1qav9ir5mkqinn,1,36.2,74.5,2023-05-17T17:17:24.916Z,2023-05-17T17:17:26Z,4285899513,140,24.4,4285899517,212,15.8,4285899515,141,60.2,4285899511,56,Back,4285899519,213,3.8,,,,,,,,,,e8ivbfq0irn8f2p8krhkikzx1,L. Wälti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550287977,24,1,1,2,19,5rurqie3qt1qav9ir5mkqinn,1,24.1,64.2,2023-05-17T17:17:26.204Z,2023-05-17T17:17:29Z,4285899593,141,89.6,4285899589,56,Back,4285899591,140,24.3,4285899595,212,17.3,4285899597,213,1.6,,,,,,,,,,d9zt8e8lnk9a22we6o6wqyndh,J. Beattie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550288001,25,1,1,2,22,5rurqie3qt1qav9ir5mkqinn,0,22.9,91.1,2023-05-17T17:17:29.060Z,2023-05-17T17:17:31Z,4285899739,56,Back,4285899741,140,43.9,4285899747,213,6.3,4285899745,212,22.1,4285899743,141,90.5,4285899737,155,,,,,,,,bilgoekg6gqwr3qbp6dp0j1zp,Rafaelle Souza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550288011,28,44,1,2,24,7kt37xy93vjy6wac8vq6fqz3g,1,54.7,11.3,2023-05-17T17:17:31.187Z,2023-05-17T17:17:33Z,4285899827,233,26,4285899807,56,Right,4285899809,286,,,,,,,,,,,,,,,,,bqbs20rirfi1eh7k7ss4pt0ix,K. Holmgaard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550288005,26,44,1,2,24,5rurqie3qt1qav9ir5mkqinn,0,45.3,88.7,2023-05-17T17:17:31.188Z,2023-05-17T17:17:33Z,4285899831,233,28,4285899755,56,Back,4285899757,285,,,,,,,,,,,,,,,,,ddagc0khq0zh1ywynyci8nzrp,C. Foord,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550288019,29,8,1,2,25,7kt37xy93vjy6wac8vq6fqz3g,1,53.2,12.9,2023-05-17T17:17:32.106Z,2023-05-18T14:34:42Z,4287842691,384,,4285899855,56,Right,4287842619,15,,,,,,,,,,,,,,,,,bqbs20rirfi1eh7k7ss4pt0ix,K. Holmgaard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550288021,30,49,1,2,29,7kt37xy93vjy6wac8vq6fqz3g,1,35,18.5,2023-05-17T17:17:36.178Z,2023-05-17T17:17:36Z,,,,,,,,,,,,,,,,,,,,,,,,,3c80px00lrpe84s9yurszqcid,N. Björn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
