id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,assist,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/8/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,keyPass,qualifier/10/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId
2476335841,226,1,1,25,59,cz26xwowfjp8ei14n9z2ac135,1,31.6,42.8,2022-10-23T14:27:10.662Z,2022-10-23T14:27:13Z,3866979781,56,Back,3866979787,212,8.9,3866979789,213,0.9,3866979783,140,36.6,3866979785,141,53.4,,,,,,,,,,3fta0gg3ghja3x9ouubjjfzl5,H. Hayashi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476335881,227,1,1,26,2,cz26xwowfjp8ei14n9z2ac135,0,38.3,53.3,2022-10-23T14:27:13.174Z,2022-10-23T14:27:15Z,3866980007,141,59.9,3866980011,213,0.2,3866980003,56,Center,3866980005,140,61.6,3866980009,212,24.9,,,,,,,,,,9ov9x5gap2t34kv8clhwjqvh1,D. Brynjarsdóttir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476336149,205,50,1,26,7,bsbugp9qfasrrtg55bf7evvwv,1,43.9,48.8,2022-10-23T14:27:18.933Z,2022-10-23T14:53:12Z,3866981281,286,,3866981379,233,228,3866981277,56,Back,,,,,,,,,,,,,,,,blbeuhuw60c2dkx2ofl0xp82c,T. Primmer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476336011,228,7,1,26,7,cz26xwowfjp8ei14n9z2ac135,0,56.1,51.2,2022-10-23T14:27:18.934Z,2022-10-23T14:27:24Z,3866980683,285,,3866981357,233,205,3866980681,56,Center,,,,,,,,,,,,,,,,9ov9x5gap2t34kv8clhwjqvh1,D. Brynjarsdóttir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476336143,204,1,1,26,8,bsbugp9qfasrrtg55bf7evvwv,1,33.9,30.9,2022-10-23T14:27:19.862Z,2022-10-23T14:27:23Z,3866981249,141,52.4,3866981253,213,0.8,3866981247,140,48.0,3866981245,56,Back,3866981251,212,20.8,,,,,,,,,,9aqn77y0knb58698qj46eee39,A. Eikeland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476336263,206,1,1,26,15,bsbugp9qfasrrtg55bf7evvwv,0,36.3,83.2,2022-10-23T14:27:26.766Z,2022-10-23T14:33:55Z,3866981855,141,83.8,3866981851,56,Left,3866981861,1,,3866981859,213,0.0,3866981853,140,67.7,3866981857,212,33.0,3866981849,157,,,,,16gnoas9x34hm887omkmeee39,E. Mukandi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476336247,229,1,1,26,16,cz26xwowfjp8ei14n9z2ac135,0,27.7,18.8,2022-10-23T14:27:27.134Z,2022-10-23T14:27:28Z,3866981801,140,46.9,3866981805,212,20.7,3866981799,56,Back,3866981807,213,6.1,3866981803,141,11.9,3866981797,3,,,,,,,,7mdnewy67dddv3ahqw1qhbx05,R. Shimizu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476336293,207,49,1,26,18,bsbugp9qfasrrtg55bf7evvwv,1,58.1,91.7,2022-10-23T14:27:29.589Z,2022-10-23T14:27:29Z,,,,,,,,,,,,,,,,,,,,,,,,,16gnoas9x34hm887omkmeee39,E. Mukandi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476336385,208,1,1,26,19,bsbugp9qfasrrtg55bf7evvwv,1,58.1,91.7,2022-10-23T14:27:30.309Z,2022-10-23T14:27:33Z,3866982537,213,5.0,3866982513,140,62.7,3866982515,141,71.2,3866982511,56,Center,3866982517,212,14.8,,,,,,,,,,16gnoas9x34hm887omkmeee39,E. Mukandi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476336397,209,61,1,26,20,bsbugp9qfasrrtg55bf7evvwv,0,62.7,71.2,2022-10-23T14:27:31.854Z,2022-10-23T14:53:08Z,3866982593,56,Center,,,,,,,,,,,,,,,,,,,,,,blbeuhuw60c2dkx2ofl0xp82c,T. Primmer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476336513,231,1,1,26,21,cz26xwowfjp8ei14n9z2ac135,1,34.3,26.4,2022-10-23T14:27:32.630Z,2022-10-23T14:27:39Z,3866983135,56,Back,3866983143,213,4.5,3866983139,141,14.0,3866983141,212,8.6,3866983137,140,32.9,,,,,,,,,,9ov9x5gap2t34kv8clhwjqvh1,D. Brynjarsdóttir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476336375,230,49,1,26,21,cz26xwowfjp8ei14n9z2ac135,1,34.9,27.1,2022-10-23T14:27:32.798Z,2022-10-23T14:27:32Z,,,,,,,,,,,,,,,,,,,,,,,,,9ov9x5gap2t34kv8clhwjqvh1,D. Brynjarsdóttir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476336543,232,1,1,26,26,cz26xwowfjp8ei14n9z2ac135,0,33.7,13.8,2022-10-23T14:27:37.678Z,2022-10-23T14:27:38Z,3866983227,140,56.3,3866983233,213,6.1,3866983231,212,24.0,3866983225,56,Right,3866983229,141,8.9,,,,,,,,,,19npqca9guxs7p2yl5sbjmbx1,L. Evans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476336621,210,8,1,26,30,bsbugp9qfasrrtg55bf7evvwv,1,47.3,92.7,2022-10-23T14:27:41.445Z,2022-10-23T14:27:41Z,3866983581,56,Back,,,,,,,,,,,,,,,,,,,,,,16gnoas9x34hm887omkmeee39,E. Mukandi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476336639,211,5,1,26,30,bsbugp9qfasrrtg55bf7evvwv,0,46.2,101.5,2022-10-23T14:27:41.509Z,2022-10-23T14:54:54Z,3866984797,233,233,3866983667,347,,3866983661,56,Back,,,,,,,,,,,,,,,,16gnoas9x34hm887omkmeee39,E. Mukandi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476336831,233,5,1,26,30,cz26xwowfjp8ei14n9z2ac135,1,53.8,-1.5,2022-10-23T14:27:41.509Z,2022-10-23T14:27:56Z,3866984771,233,211,3866984703,347,,3866984697,56,Right,,,,,,,,,,,,,,,,19npqca9guxs7p2yl5sbjmbx1,L. Evans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476336871,234,1,1,26,39,cz26xwowfjp8ei14n9z2ac135,0,56.8,0,2022-10-23T14:27:50.838Z,2022-10-23T14:27:52Z,3866984871,213,0.8,3866984869,212,9.4,3866984865,140,63.1,3866984863,56,Right,3866984861,107,,3866984867,141,8.2,,,,,,,7mdnewy67dddv3ahqw1qhbx05,R. Shimizu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476336981,235,1,1,26,43,cz26xwowfjp8ei14n9z2ac135,1,33.7,26.1,2022-10-23T14:27:54.861Z,2022-10-23T14:27:58Z,3866985539,213,4.4,3866985533,141,14.3,3866985535,212,8.5,3866985529,56,Back,3866985531,140,30.9,,,,,,,,,,cvuaoz9c41od4r0j3sajszsut,K. Longhurst,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476337025,236,1,1,26,47,cz26xwowfjp8ei14n9z2ac135,1,25.5,11,2022-10-23T14:27:58.566Z,2022-10-23T14:28:00Z,3866985777,213,2.6,3866985755,56,Back,3866985773,212,20.3,3866985761,140,9.2,3866985767,141,27.1,,,,,,,,,,230r9tcwg89z5b9kxdqwi336d,G. Fisk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476337093,237,1,1,26,49,cz26xwowfjp8ei14n9z2ac135,0,9.2,27.1,2022-10-23T14:28:00.765Z,2022-10-23T14:28:04Z,3866986065,157,,3866986077,1,,3866986073,212,33.9,3866986069,140,40.8,3866986071,141,16.7,3866986075,213,6.1,3866986067,56,Back,,,,68a0jc6cin6hxx0bkdch9hc5x,M. Arnold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476337141,212,1,1,26,53,bsbugp9qfasrrtg55bf7evvwv,1,61.9,85.9,2022-10-23T14:28:04.533Z,2022-10-23T14:28:07Z,3866986345,56,Back,3866986351,212,29.7,3866986353,213,3.8,3866986347,140,39.5,3866986343,3,,3866986349,141,59.3,,,,,,,16gnoas9x34hm887omkmeee39,E. Mukandi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476337151,213,49,1,26,56,bsbugp9qfasrrtg55bf7evvwv,1,39.4,59.7,2022-10-23T14:28:07.429Z,2022-10-23T14:28:07Z,,,,,,,,,,,,,,,,,,,,,,,,,4lshrw6i3uk9kx4kiutn06iuh,D. Cooper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476337195,214,1,1,26,58,bsbugp9qfasrrtg55bf7evvwv,0,48,54,2022-10-23T14:28:08.982Z,2022-10-23T14:28:09Z,3866986601,212,36.3,3866986599,141,77.8,3866986593,157,,3866986605,1,,3866986597,140,78.9,3866986595,56,Center,3866986603,213,0.5,,,,4lshrw6i3uk9kx4kiutn06iuh,D. Cooper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476337269,238,1,1,26,59,cz26xwowfjp8ei14n9z2ac135,1,24.4,29.1,2022-10-23T14:28:10.583Z,2022-10-23T14:28:12Z,3866986919,140,47.8,3866986925,213,0.0,3866986921,141,29.1,3866986917,56,Back,3866986915,3,,3866986923,212,24.6,,,,,,,7mdnewy67dddv3ahqw1qhbx05,R. Shimizu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476337273,239,49,1,27,1,cz26xwowfjp8ei14n9z2ac135,1,46.1,25.2,2022-10-23T14:28:12.638Z,2022-10-23T14:28:12Z,,,,,,,,,,,,,,,,,,,,,,,,,e93vn46w6kk9xwdb8forgzil1,V. Asseyi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476337345,240,1,1,27,2,cz26xwowfjp8ei14n9z2ac135,1,44.7,22.7,2022-10-23T14:28:13.622Z,2022-10-23T14:28:16Z,3866987301,212,6.8,3866987295,56,Back,3866987297,140,40.4,3866987299,141,15.2,3866987303,213,4.0,,,,,,,,,,e93vn46w6kk9xwdb8forgzil1,V. Asseyi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476337459,241,1,1,27,5,cz26xwowfjp8ei14n9z2ac135,1,36.1,12.9,2022-10-23T14:28:16.838Z,2022-10-23T14:28:37Z,3866987793,56,Center,3866987799,212,49.2,3866989543,155,,3866987797,141,72.1,3866987803,1,,3866987795,140,63.0,3866987801,213,1.0,,,,19npqca9guxs7p2yl5sbjmbx1,L. Evans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476337575,242,1,1,27,11,cz26xwowfjp8ei14n9z2ac135,1,66.8,99.2,2022-10-23T14:28:22.022Z,2022-10-23T14:28:27Z,3866988433,213,5.6,3866988427,141,84.4,3866988413,56,Left,3866988431,212,15.6,3866988417,140,78.1,,,,,,,,,,6ycwadiitmeemrk9qh5984iga,T. Kyvåg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476337609,243,1,1,27,16,cz26xwowfjp8ei14n9z2ac135,1,88.2,72.6,2022-10-23T14:28:27.046Z,2022-10-23T14:28:28Z,3866988641,141,65.7,3866988637,140,77.7,3866988633,56,Center,3866988645,212,12.0,3866988649,213,3.5,,,,,,,,,,dfodeak21qhzgxr7qs85f3vf9,K. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476337635,244,1,1,27,17,cz26xwowfjp8ei14n9z2ac135,1,77.8,65.5,2022-10-23T14:28:28.757Z,2022-10-23T14:28:30Z,3866988783,141,76.1,3866988785,212,17.0,3866988779,56,Center,3866988781,140,92.5,3866988787,213,0.4,,,,,,,,,,3539ai0d63d8hiq0e1nrptb3e,M. Filis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476337691,245,1,1,27,18,cz26xwowfjp8ei14n9z2ac135,1,92.3,76.1,2022-10-23T14:28:29.774Z,2022-10-23T14:28:32Z,3866989035,141,92.1,3866989033,140,89.9,3866989039,213,1.8,3866989037,212,11.2,3866989031,56,Left,,,,,,,,,,dfodeak21qhzgxr7qs85f3vf9,K. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476337729,246,1,1,27,21,cz26xwowfjp8ei14n9z2ac135,0,88,93.6,2022-10-23T14:28:32.429Z,2022-10-23T14:28:34Z,3866989255,141,52.4,3866989245,2,,3866989251,56,Center,3866989259,213,4.8,3866989253,140,91.4,3866989249,155,,3866989257,212,28.2,,,,6ycwadiitmeemrk9qh5984iga,T. Kyvåg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476337759,215,12,1,27,24,bsbugp9qfasrrtg55bf7evvwv,1,11.7,52.5,2022-10-23T14:28:35.429Z,2022-10-23T14:28:37Z,3866989449,212,23.0,3866989443,56,Back,3866989447,141,86.3,3866989445,140,10.9,3866989481,15,,3866989451,213,1.6,,,,,,,9parlijxpxnfis96jwy9p37bp,G. Evans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476337897,247,1,1,27,29,cz26xwowfjp8ei14n9z2ac135,1,92.9,5.9,2022-10-23T14:28:40.125Z,2022-10-23T14:54:44Z,3866990067,213,1.9,3867161549,154,,3866990057,155,,3866990059,56,Center,3867161547,210,13,3866990063,141,25.8,3866990061,140,88.6,3866990055,2,,19npqca9guxs7p2yl5sbjmbx1,L. Evans,,3866990065,212,,,,14.3,,,,,,,,,,,,,,,1,,,,,,,,,,,,
2476337993,248,13,1,27,32,cz26xwowfjp8ei14n9z2ac135,1,89.7,29.4,2022-10-23T14:28:43.278Z,2022-10-23T14:54:44Z,3867161577,102,68.4,3867159071,63,,3867161585,147,50.5,3867159319,20,,3867161581,328,,3867161571,154,,3867161567,73,,3867161587,230,99.3,9ov9x5gap2t34kv8clhwjqvh1,D. Brynjarsdóttir,,3867159343,153,3867159069,22,,,3867161573,55,3867161579,103,5.6,3867161589,231,49.3,3867161583,146,93.7,3867161569,29,,1,247,3866990483,56,Center,,,,,,,,
2476337995,249,14,1,27,34,cz26xwowfjp8ei14n9z2ac135,1,92.5,55.4,2022-10-23T14:28:45.350Z,2022-10-23T14:32:18Z,3867012457,55,248,3867012463,103,40.5,3867011413,20,,3866990499,17,,3867012473,230,99.7,3867012455,29,,3866990501,56,Center,3866990497,22,,19npqca9guxs7p2yl5sbjmbx1,L. Evans,,3867012467,214,3867012475,231,48.7,,3867012453,74,3867012471,328,,3867012461,102,46.1,,,,,,,,,,,,,,,,,,,
2476337991,216,52,1,27,36,bsbugp9qfasrrtg55bf7evvwv,1,3.8,64.8,2022-10-23T14:28:47.092Z,2022-10-23T14:28:47Z,,,,,,,,,,,,,,,,,,,,,,,,,3q2zbn0eco577z0ss84g9f2s5,J. Burns,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476338457,217,1,1,27,57,bsbugp9qfasrrtg55bf7evvwv,0,9.9,62.3,2022-10-23T14:29:08.388Z,2022-10-23T14:29:22Z,3866992879,1,,3866992873,212,92.3,3866992861,56,Center,3866992865,140,94.3,3866993813,199,,3866992877,213,6.0,3866992869,141,24.1,3866992921,189,,3q2zbn0eco577z0ss84g9f2s5,J. Burns,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476338577,250,52,1,28,4,cz26xwowfjp8ei14n9z2ac135,1,7.7,70.8,2022-10-23T14:29:15.205Z,2022-10-23T14:29:15Z,,,,,,,,,,,,,,,,,,,,,,,,,68a0jc6cin6hxx0bkdch9hc5x,M. Arnold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476338959,251,1,1,28,20,cz26xwowfjp8ei14n9z2ac135,1,8.4,61.5,2022-10-23T14:29:31.949Z,2022-10-23T14:29:34Z,3866995371,213,4.8,3866995369,212,9.3,3866995365,140,9.3,3866995363,56,Back,3866995361,123,,3866995367,141,47.9,,,,,,,68a0jc6cin6hxx0bkdch9hc5x,M. Arnold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476339045,252,1,1,28,23,cz26xwowfjp8ei14n9z2ac135,1,9.8,41,2022-10-23T14:29:34.854Z,2022-10-23T14:29:38Z,3866995783,141,57.6,3866995785,212,11.3,3866995787,213,1.6,3866995781,140,9.9,3866995779,56,Back,,,,,,,,,,230r9tcwg89z5b9kxdqwi336d,G. Fisk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476339079,253,1,1,28,27,cz26xwowfjp8ei14n9z2ac135,0,22.7,70.5,2022-10-23T14:29:38.837Z,2022-10-23T14:29:40Z,3866995959,155,,3866995963,140,61.9,3866995989,1,,3866995983,213,0.2,3866995969,141,82.1,3866995977,212,41.9,3866995961,56,Left,,,,cvuaoz9c41od4r0j3sajszsut,K. Longhurst,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476339141,218,1,1,28,30,bsbugp9qfasrrtg55bf7evvwv,1,41.7,25.9,2022-10-23T14:29:41.172Z,2022-10-23T14:29:42Z,3866996303,213,0.8,3866996299,141,44.2,3866996291,56,Center,3866996301,212,17.6,3866996285,3,,3866996295,140,53.6,,,,,,,9aqn77y0knb58698qj46eee39,A. Eikeland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476339147,219,61,1,28,31,bsbugp9qfasrrtg55bf7evvwv,0,50.6,45.4,2022-10-23T14:29:42.372Z,2022-10-23T14:52:55Z,3866996319,56,Center,,,,,,,,,,,,,,,,,,,,,,blbeuhuw60c2dkx2ofl0xp82c,T. Primmer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476339181,220,45,1,28,33,bsbugp9qfasrrtg55bf7evvwv,0,39.6,62.1,2022-10-23T14:29:44.836Z,2022-10-23T14:53:00Z,3866996509,56,Back,3866996511,285,,3866996699,233,254,,,,,,,,,,,,,,,,blbeuhuw60c2dkx2ofl0xp82c,T. Primmer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476339209,254,3,1,28,33,cz26xwowfjp8ei14n9z2ac135,1,60.4,37.9,2022-10-23T14:29:44.836Z,2022-10-23T14:29:46Z,3866996633,286,,3866996655,233,220,3866996631,56,Center,,,,,,,,,,,,,,,,3539ai0d63d8hiq0e1nrptb3e,M. Filis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476339283,255,1,1,28,35,cz26xwowfjp8ei14n9z2ac135,1,62.5,31,2022-10-23T14:29:46.269Z,2022-10-23T14:30:13Z,3866997039,212,14.8,3866999235,210,16,3866997041,213,0.2,3866997037,141,35.2,3866997035,140,76.3,3866999241,22,,3866997031,56,Center,3866999237,154,,3539ai0d63d8hiq0e1nrptb3e,M. Filis,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476339287,256,16,1,28,37,cz26xwowfjp8ei14n9z2ac135,1,85.1,36.1,2022-10-23T14:29:48.581Z,2022-10-23T14:30:13Z,3866999261,55,255,3866997057,56,Center,3866999259,154,,3866999267,103,6.3,3866999275,328,,3866999269,214,,3866999283,374,2022-10-23 15:29:47.484,3866999257,29,,e93vn46w6kk9xwdb8forgzil1,V. Asseyi,,3866999277,230,3866999265,102,45.8,91.5,3866999253,20,3866999271,89,,3866997055,63,,3866999287,375,28:36.515,3866999255,80,,,,3866997053,22,,3866999279,231,43.1,,,,,
2476340233,221,1,1,29,27,bsbugp9qfasrrtg55bf7evvwv,1,49.9,50,2022-10-23T14:30:38.131Z,2022-10-23T14:30:39Z,3867002007,213,2.8,3867002001,141,58.4,3867001997,56,Back,3867001999,140,34.5,3867002003,212,17.1,3867002009,279,G,,,,,,,3rh7yurfuhun7zvoymgjb7g7p,C. Wellings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476340255,222,1,1,29,28,bsbugp9qfasrrtg55bf7evvwv,1,35.4,59.6,2022-10-23T14:30:39.795Z,2022-10-23T14:53:04Z,3867002119,141,52.4,3867002117,140,35.9,3867002121,212,4.9,3867002123,213,4.8,3867002115,56,Back,,,,,,,,,,1o571356wx95l3qbpbe00o991,J. Vanhaevermaet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476340295,223,1,1,29,29,bsbugp9qfasrrtg55bf7evvwv,0,37.8,48.8,2022-10-23T14:30:40.819Z,2022-10-23T14:52:52Z,3867002343,141,100.0,3867002349,1,,3867002347,213,0.7,3867002345,212,54.7,3867002339,56,Left,3867002337,157,,3867002341,140,77.3,,,,blbeuhuw60c2dkx2ofl0xp82c,T. Primmer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476340299,224,5,1,29,31,bsbugp9qfasrrtg55bf7evvwv,0,75.2,101.6,2022-10-23T14:30:42.885Z,2022-10-23T14:30:51Z,3867002371,347,,3867002369,56,Left,3867003225,233,257,,,,,,,,,,,,,,,,1o571356wx95l3qbpbe00o991,J. Vanhaevermaet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476340455,257,5,1,29,31,cz26xwowfjp8ei14n9z2ac135,1,24.8,-1.6,2022-10-23T14:30:42.885Z,2022-10-23T14:54:55Z,3867003195,233,224,3867003159,347,,3867003157,56,Back,,,,,,,,,,,,,,,,e93vn46w6kk9xwdb8forgzil1,V. Asseyi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476340553,258,1,1,29,40,cz26xwowfjp8ei14n9z2ac135,1,26.9,0,2022-10-23T14:30:51.333Z,2022-10-23T14:30:55Z,3867003607,107,,3867003617,213,2.1,3867003609,56,Back,3867003613,141,13.7,3867003611,140,21.5,3867003615,212,12.1,,,,,,,7mdnewy67dddv3ahqw1qhbx05,R. Shimizu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476340581,259,1,1,29,44,cz26xwowfjp8ei14n9z2ac135,0,20.4,11.1,2022-10-23T14:30:55.637Z,2022-10-23T14:30:57Z,3867003765,140,56.2,3867003763,56,Right,3867003769,212,37.6,3867003771,213,6.2,3867003773,1,,3867003761,157,,3867003767,141,8.8,,,,230r9tcwg89z5b9kxdqwi336d,G. Fisk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476340589,225,44,1,29,46,bsbugp9qfasrrtg55bf7evvwv,1,44.5,83.2,2022-10-23T14:30:57.523Z,2022-10-23T14:31:00Z,3867004123,233,260,3867003813,56,Back,3867003815,285,,,,,,,,,,,,,,,,,9parlijxpxnfis96jwy9p37bp,G. Evans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476340637,260,44,1,29,46,cz26xwowfjp8ei14n9z2ac135,0,55.5,16.8,2022-10-23T14:30:57.524Z,2022-10-23T14:31:01Z,3867004067,56,Right,3867004149,233,225,3867004069,286,,,,,,,,,,,,,,,,,e93vn46w6kk9xwdb8forgzil1,V. Asseyi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476340603,226,1,1,29,46,bsbugp9qfasrrtg55bf7evvwv,0,43.9,76,2022-10-23T14:30:57.651Z,2022-10-23T14:30:58Z,3867003867,3,,3867003875,212,24.7,3867003871,140,67.1,3867003869,56,Center,3867003873,141,70.0,3867003877,213,6.1,,,,,,,9parlijxpxnfis96jwy9p37bp,G. Evans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476340707,261,1,1,29,51,cz26xwowfjp8ei14n9z2ac135,1,37.3,22.5,2022-10-23T14:31:02.812Z,2022-10-23T14:31:04Z,3867004395,140,52.6,3867004391,155,,3867004401,212,16.6,3867004393,56,Right,3867004403,213,6.0,3867004397,141,16.2,,,,,,,cvuaoz9c41od4r0j3sajszsut,K. Longhurst,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476340725,262,1,1,29,52,cz26xwowfjp8ei14n9z2ac135,1,54.2,14.4,2022-10-23T14:31:03.925Z,2022-10-23T14:31:05Z,3867004471,141,17.0,3867004469,140,55.6,3867004467,56,Right,3867004475,213,0.9,3867004465,3,,3867004473,212,2.3,,,,,,,3539ai0d63d8hiq0e1nrptb3e,M. Filis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476340841,263,1,1,29,53,cz26xwowfjp8ei14n9z2ac135,1,56.8,18.2,2022-10-23T14:31:04.933Z,2022-10-23T14:31:11Z,3867005067,155,,3867005075,56,Center,3867005071,196,,3867005083,213,1.4,3867005081,212,41.8,3867005079,141,78.2,3867005077,140,65.5,3867005085,1,,e93vn46w6kk9xwdb8forgzil1,V. Asseyi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476340843,264,1,1,30,0,cz26xwowfjp8ei14n9z2ac135,0,89,66.7,2022-10-23T14:31:11.154Z,2022-10-23T14:31:12Z,3867005095,141,61.8,3867005163,236,,3867005167,233,227,3867005091,56,Center,3867005093,140,89.3,3867005099,213,4.8,3867005173,286,,3867005097,212,3.3,6ycwadiitmeemrk9qh5984iga,T. Kyvåg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476340827,227,74,1,30,0,bsbugp9qfasrrtg55bf7evvwv,1,10.5,29.5,2022-10-23T14:31:11.155Z,2022-10-23T14:31:12Z,3867005019,285,,3867005015,56,Back,3867005195,233,264,,,,,,,,,,,,,,,,9aqn77y0knb58698qj46eee39,A. Eikeland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476340927,265,3,1,30,4,cz26xwowfjp8ei14n9z2ac135,0,94.7,82.7,2022-10-23T14:31:15.301Z,2022-10-23T14:31:38Z,3867005507,56,Left,3867007583,286,,3867007737,211,,,,,,,,,,,,,,,,,dfodeak21qhzgxr7qs85f3vf9,K. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476341199,228,12,1,30,8,bsbugp9qfasrrtg55bf7evvwv,1,10.6,41.5,2022-10-23T14:31:19.091Z,2022-10-23T14:52:50Z,3867006849,141,11.3,3867006845,56,Back,3867006851,212,37.0,3867006855,213,5.7,3867006847,140,39.9,,,,,,,,,,1o571356wx95l3qbpbe00o991,J. Vanhaevermaet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476341117,266,1,1,30,12,cz26xwowfjp8ei14n9z2ac135,1,70.2,94.1,2022-10-23T14:31:23.621Z,2022-10-23T14:31:25Z,3867006489,213,4.7,3867006485,212,16.3,3867006481,141,70.2,3867006475,56,Center,3867006479,140,70.4,,,,,,,,,,3fta0gg3ghja3x9ouubjjfzl5,H. Hayashi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
