id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/8/value,assist,qualifier/10/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/13/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/14/value,qualifier/16/id,qualifier/16/qualifierId
2497674927,9,1,1,0,16,bsbugp9qfasrrtg55bf7evvwv,1,32.5,62.1,2023-01-15T13:03:32.025Z,2023-01-15T13:03:38Z,3979506983,212,19.6,3979506979,140,15.9,3979506977,56,Back,3979506981,141,48.8,3979506985,213,3.6,,,,,,,,,,9parlijxpxnfis96jwy9p37bp,G. Evans,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497674985,10,1,1,0,22,bsbugp9qfasrrtg55bf7evvwv,0,15.9,49.1,2023-01-15T13:03:38.177Z,2023-01-15T13:32:00Z,3979507219,212,35.2,3979507213,56,Back,3979507221,213,5.4,3979507225,1,,3979507215,140,37.2,3979507217,141,9.2,,,,,,,3q2zbn0eco577z0ss84g9f2s5,J. Burns,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497674991,11,50,1,0,26,bsbugp9qfasrrtg55bf7evvwv,1,38.1,7.8,2023-01-15T13:03:42.298Z,2023-01-15T14:03:11Z,3979507255,286,,3979643407,233,408,3979507253,56,Back,,,,,,,,,,,,,,,,6sq9uor68fca8nz7tes0vfdgp,F. Bryson,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497701071,408,7,1,0,27,7kt37xy93vjy6wac8vq6fqz3g,1,61.9,92.2,2023-01-15T13:03:42.299Z,2023-01-15T13:56:00Z,3979643403,233,11,3979643387,56,Left,3979643389,285,,,,,,,,,,,,,,,,,8e7wbpcbwxvdz0fojwuyov3rp,G. George,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497674979,3,49,1,0,27,7kt37xy93vjy6wac8vq6fqz3g,1,72,88.3,2023-01-15T13:03:42.470Z,2023-01-15T13:03:42Z,,,,,,,,,,,,,,,,,,,,,,,,,bmw6mvkeropjorm2rxzw2fzai,J. Park,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497675003,4,50,1,0,30,7kt37xy93vjy6wac8vq6fqz3g,1,75.1,89.9,2023-01-15T13:03:45.774Z,2023-01-15T13:03:48Z,3979507431,233,12,3979507329,286,,3979507327,56,Left,,,,,,,,,,,,,,,,bmw6mvkeropjorm2rxzw2fzai,J. Park,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497675025,12,7,1,0,30,bsbugp9qfasrrtg55bf7evvwv,1,24.9,10.1,2023-01-15T13:03:45.775Z,2023-01-15T13:03:48Z,3979507405,56,Back,3979507407,285,,3979507413,233,4,,,,,,,,,,,,,,,,6sq9uor68fca8nz7tes0vfdgp,F. Bryson,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497675027,13,49,1,0,32,bsbugp9qfasrrtg55bf7evvwv,1,29.1,17.3,2023-01-15T13:03:48.152Z,2023-01-15T13:03:48Z,,,,,,,,,,,,,,,,,,,,,,,,,4lshrw6i3uk9kx4kiutn06iuh,D. Cooper,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497675055,14,1,1,0,35,bsbugp9qfasrrtg55bf7evvwv,0,31.7,21,2023-01-15T13:03:50.442Z,2023-01-15T13:03:52Z,3979507567,56,Center,3979507577,1,,3979507575,213,0.8,3979507571,141,74.2,3979507565,155,,3979507573,212,48.9,3979507569,140,63.0,,,,4lshrw6i3uk9kx4kiutn06iuh,D. Cooper,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497675083,5,49,1,0,40,7kt37xy93vjy6wac8vq6fqz3g,1,25.2,7.9,2023-01-15T13:03:55.886Z,2023-01-15T13:03:55Z,,,,,,,,,,,,,,,,,,,,,,,,,3c80px00lrpe84s9yurszqcid,N. Björn,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497675115,6,1,1,0,40,7kt37xy93vjy6wac8vq6fqz3g,1,25.2,7.9,2023-01-15T13:03:56.174Z,2023-01-15T13:03:58Z,3979507865,141,30.1,3979507867,212,19.4,3979507861,56,Back,3979507863,140,13.6,3979507869,213,2.2,,,,,,,,,,3c80px00lrpe84s9yurszqcid,N. Björn,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497675157,7,1,1,0,43,7kt37xy93vjy6wac8vq6fqz3g,1,9.3,23.3,2023-01-15T13:03:58.677Z,2023-01-15T13:04:03Z,3979508079,140,48.7,3979508083,212,41.4,3979508081,141,22.4,3979508087,1,,3979508077,56,Back,3979508075,155,,3979508085,213,6.3,,,,8zpj2ov0kc2d7a2b14ys2y8dl,E. Ramsey,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497675159,8,61,1,0,47,7kt37xy93vjy6wac8vq6fqz3g,0,49.1,22.1,2023-01-15T13:04:02.934Z,2023-01-15T13:04:03Z,3979508095,56,Back,,,,,,,,,,,,,,,,,,,,,,8k21bzux0l41m2cdsuetbco9h,N. Sørensen,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497675153,15,49,1,0,48,bsbugp9qfasrrtg55bf7evvwv,1,47.9,87.7,2023-01-15T13:04:03.362Z,2023-01-15T13:09:58Z,,,,,,,,,,,,,,,,,,,,,,,,,16gnoas9x34hm887omkmeee39,E. Mukandi,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497675271,16,1,1,0,48,bsbugp9qfasrrtg55bf7evvwv,1,42.9,81.8,2023-01-15T13:04:03.569Z,2023-01-15T13:04:15Z,3979508673,141,57.9,3979508669,56,Back,3979508677,213,3.7,3979508675,212,30.3,3979508671,140,18.5,,,,,,,,,,16gnoas9x34hm887omkmeee39,E. Mukandi,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497675285,17,1,1,0,59,bsbugp9qfasrrtg55bf7evvwv,0,23.3,59,2023-01-15T13:04:15.033Z,2023-01-15T13:04:22Z,3979508769,155,,3979508775,141,72.0,3979508779,213,0.1,3979508773,140,79.7,3979508781,1,,3979508771,56,Center,3979508777,212,59.9,,,,3q2zbn0eco577z0ss84g9f2s5,J. Burns,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497675309,9,49,1,1,4,7kt37xy93vjy6wac8vq6fqz3g,1,14.4,28.3,2023-01-15T13:04:20.222Z,2023-01-15T13:04:25Z,,,,,,,,,,,,,,,,,,,,,,,,,8zpj2ov0kc2d7a2b14ys2y8dl,E. Ramsey,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497675447,10,1,1,1,13,7kt37xy93vjy6wac8vq6fqz3g,1,10.9,41.2,2023-01-15T13:04:28.718Z,2023-01-15T13:04:30Z,3979509647,141,21.2,3979509639,56,Back,3979509655,213,4.8,3979509643,140,11.5,3979509651,212,13.6,,,,,,,,,,8zpj2ov0kc2d7a2b14ys2y8dl,E. Ramsey,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497675485,11,1,1,1,15,7kt37xy93vjy6wac8vq6fqz3g,1,11,17.9,2023-01-15T13:04:30.821Z,2023-01-15T13:04:33Z,3979509845,212,13.8,3979509841,140,19.6,3979509839,56,Back,3979509847,213,5.4,3979509843,141,2.5,,,,,,,,,,3c80px00lrpe84s9yurszqcid,N. Björn,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497675495,12,1,1,1,18,7kt37xy93vjy6wac8vq6fqz3g,0,20.3,3.7,2023-01-15T13:04:33.317Z,2023-01-15T13:04:35Z,3979509907,56,Back,3979509999,286,,3979509915,213,6.0,3979509993,236,,3979509909,140,24.4,3979509913,212,4.5,3979509995,233,18,3979509911,141,1.9,avttb0ne86ra4pqruk0d8al05,L. Hope,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497675507,18,74,1,1,18,bsbugp9qfasrrtg55bf7evvwv,1,65.7,97.2,2023-01-15T13:04:33.318Z,2023-01-15T13:57:18Z,3979509985,56,Left,3979509987,285,,3979510001,233,12,,,,,,,,,,,,,,,,16gnoas9x34hm887omkmeee39,E. Mukandi,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497675531,19,49,1,1,22,bsbugp9qfasrrtg55bf7evvwv,1,76.1,92.3,2023-01-15T13:04:37.641Z,2023-01-15T13:04:37Z,,,,,,,,,,,,,,,,,,,,,,,,,16gnoas9x34hm887omkmeee39,E. Mukandi,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497675557,20,1,1,1,22,bsbugp9qfasrrtg55bf7evvwv,0,76.1,92.3,2023-01-15T13:04:38.106Z,2023-01-15T13:55:14Z,3979642169,233,13,3979510221,212,7.2,3979510223,213,5.1,3979642167,236,,3979510215,56,Left,3979642173,286,,3979510219,141,82.6,3979510217,140,78.8,16gnoas9x34hm887omkmeee39,E. Mukandi,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497675537,13,74,1,1,22,7kt37xy93vjy6wac8vq6fqz3g,1,8.7,16.5,2023-01-15T13:04:38.107Z,2023-01-15T13:57:18Z,3979510145,285,,3979642201,233,20,3979510143,56,Back,,,,,,,,,,,,,,,,3c80px00lrpe84s9yurszqcid,N. Björn,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497675589,21,1,1,1,24,bsbugp9qfasrrtg55bf7evvwv,1,78.8,82.6,2023-01-15T13:04:40.201Z,2023-01-15T13:04:43Z,3979510385,140,64.9,3979510391,213,3.1,3979510387,141,84.4,3979510389,212,14.6,3979510383,56,Left,,,,,,,,,,cannlc91eqjjy24i7keyvyaui,E. Harries,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497675607,22,1,1,1,27,bsbugp9qfasrrtg55bf7evvwv,1,64.9,84.4,2023-01-15T13:04:43.129Z,2023-01-15T13:04:44Z,3979510475,141,70.2,3979510473,140,77.1,3979510479,213,5.6,3979510477,212,16.0,3979510471,56,Center,,,,,,,,,,cdyp0hsm3q10ds5tv2ink2qxh,S. Troelsgaard,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497675613,23,61,1,1,29,bsbugp9qfasrrtg55bf7evvwv,0,77.1,70.2,2023-01-15T13:04:44.489Z,2023-01-15T13:04:44Z,3979510507,56,Center,,,,,,,,,,,,,,,,,,,,,,dly0s8kcg05jee3nkwnkd228l,L. Wade,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497675617,14,49,1,1,29,7kt37xy93vjy6wac8vq6fqz3g,1,7.8,33.4,2023-01-15T13:04:45.158Z,2023-01-15T13:04:45Z,,,,,,,,,,,,,,,,,,,,,,,,,8j67kyyfq5i300eeqbihgcqfp,R. Sevecke,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497675643,15,1,1,1,30,7kt37xy93vjy6wac8vq6fqz3g,0,7.8,33.4,2023-01-15T13:04:45.342Z,2023-01-15T13:04:48Z,3979510615,56,Back,3979510623,213,5.7,3979510617,140,33.3,3979510619,141,6.1,3979510621,212,32.6,3979510625,1,,,,,,,,8j67kyyfq5i300eeqbihgcqfp,R. Sevecke,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497675669,24,1,1,1,35,bsbugp9qfasrrtg55bf7evvwv,1,67.8,93.2,2023-01-15T13:04:50.864Z,2023-01-15T13:04:52Z,3979510805,140,46.2,3979510801,56,Back,3979510813,212,22.8,3979510809,141,89.7,3979510815,213,3.2,,,,,,,,,,1o571356wx95l3qbpbe00o991,J. Vanhaevermaet,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497675671,25,49,1,1,37,bsbugp9qfasrrtg55bf7evvwv,1,46.2,89.7,2023-01-15T13:04:52.385Z,2023-01-15T13:04:52Z,,,,,,,,,,,,,,,,,,,,,,,,,9parlijxpxnfis96jwy9p37bp,G. Evans,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497675679,26,1,1,1,37,bsbugp9qfasrrtg55bf7evvwv,1,46.2,89.7,2023-01-15T13:04:52.833Z,2023-01-15T13:04:54Z,3979510865,141,49.9,3979510861,56,Back,3979510867,212,30.1,3979510869,213,4.3,3979510863,140,33.6,,,,,,,,,,9parlijxpxnfis96jwy9p37bp,G. Evans,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497675697,27,1,1,1,39,bsbugp9qfasrrtg55bf7evvwv,1,33.6,49.9,2023-01-15T13:04:54.336Z,2023-01-15T13:04:58Z,3979511007,141,61.7,3979511009,212,19.7,3979511003,56,Back,3979511005,140,16.5,3979511011,213,2.7,,,,,,,,,,4lshrw6i3uk9kx4kiutn06iuh,D. Cooper,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497675715,28,1,1,1,43,bsbugp9qfasrrtg55bf7evvwv,1,16.9,63.7,2023-01-15T13:04:58.425Z,2023-01-15T13:04:59Z,3979511089,140,33.8,3979511093,212,17.8,3979511091,141,64.6,3979511087,56,Back,3979511095,213,0.0,,,,,,,,,,3q2zbn0eco577z0ss84g9f2s5,J. Burns,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497675727,29,1,1,1,44,bsbugp9qfasrrtg55bf7evvwv,1,33.8,64.6,2023-01-15T13:04:59.849Z,2023-01-15T13:05:02Z,3979511169,56,Back,3979511173,141,43.3,3979511171,140,28.1,3979511175,212,15.7,3979511177,213,4.3,,,,,,,,,,1o571356wx95l3qbpbe00o991,J. Vanhaevermaet,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497675755,30,1,1,1,47,bsbugp9qfasrrtg55bf7evvwv,1,28.1,43.3,2023-01-15T13:05:02.809Z,2023-01-15T13:05:05Z,3979511345,212,36.4,3979511343,141,95.6,3979511337,155,,3979511349,1,,3979511347,213,1.4,3979511341,140,35.6,3979511339,56,Back,,,,4lshrw6i3uk9kx4kiutn06iuh,D. Cooper,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497675793,31,1,1,1,49,bsbugp9qfasrrtg55bf7evvwv,1,35.6,95.6,2023-01-15T13:05:05.113Z,2023-01-15T13:05:08Z,3979511563,56,Back,3979511569,212,20.2,3979511567,141,83.9,3979511565,140,17.9,3979511571,213,3.5,,,,,,,,,,16gnoas9x34hm887omkmeee39,E. Mukandi,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497675799,32,1,1,1,53,bsbugp9qfasrrtg55bf7evvwv,0,18.1,98.6,2023-01-15T13:05:08.569Z,2023-01-15T13:05:09Z,3979511585,140,24.7,3979511659,233,16,3979511657,236,,3979511663,286,,3979511587,141,96.2,3979511589,212,7.1,3979511583,56,Back,3979511593,213,6.1,9parlijxpxnfis96jwy9p37bp,G. Evans,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497675805,16,74,1,1,53,7kt37xy93vjy6wac8vq6fqz3g,1,76.4,3.5,2023-01-15T13:05:08.570Z,2023-01-15T13:57:18Z,3979511619,56,Right,3979511621,285,,3979511683,233,32,,,,,,,,,,,,,,,,8k21bzux0l41m2cdsuetbco9h,N. Sørensen,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497675821,17,5,1,1,54,7kt37xy93vjy6wac8vq6fqz3g,0,77.2,-1.4,2023-01-15T13:05:10.049Z,2023-01-15T13:51:31Z,3979511721,56,Right,3979511723,347,,3979512353,233,33,,,,,,,,,,,,,,,,8k21bzux0l41m2cdsuetbco9h,N. Sørensen,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497675923,33,5,1,1,54,bsbugp9qfasrrtg55bf7evvwv,1,22.8,101.4,2023-01-15T13:05:10.049Z,2023-01-15T13:05:19Z,3979512273,56,Back,3979512317,233,17,3979512275,347,,,,,,,,,,,,,,,,,9parlijxpxnfis96jwy9p37bp,G. Evans,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497676021,34,1,1,2,10,bsbugp9qfasrrtg55bf7evvwv,1,24.9,100,2023-01-15T13:05:25.809Z,2023-01-15T13:05:28Z,3979512797,141,92.4,3979512795,140,39.2,3979512791,107,,3979512793,56,Back,3979512799,212,16.0,3979512801,213,5.9,,,,,,,16gnoas9x34hm887omkmeee39,E. Mukandi,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497676043,35,1,1,2,12,bsbugp9qfasrrtg55bf7evvwv,1,39.2,92.4,2023-01-15T13:05:28.201Z,2023-01-15T13:05:30Z,3979512919,141,82.0,3979512921,212,7.8,3979512923,213,4.3,3979512915,56,Back,3979512917,140,36.1,,,,,,,,,,1bpq54voea3pt7n7ppzoyvvth,N. Dowie,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497676083,36,1,1,2,14,bsbugp9qfasrrtg55bf7evvwv,1,36.1,82,2023-01-15T13:05:29.985Z,2023-01-15T13:05:34Z,3979513131,141,50.3,3979513127,56,Back,3979513135,213,5.0,3979513133,212,22.3,3979513129,140,41.6,,,,,,,,,,1o571356wx95l3qbpbe00o991,J. Vanhaevermaet,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497676111,37,1,1,2,18,bsbugp9qfasrrtg55bf7evvwv,1,41.1,38.2,2023-01-15T13:05:34.257Z,2023-01-15T13:05:37Z,3979513329,141,22.7,3979513333,213,5.6,3979513327,140,53.2,3979513331,212,16.5,3979513325,56,Center,,,,,,,,,,6sq9uor68fca8nz7tes0vfdgp,F. Bryson,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497676121,38,1,1,2,21,bsbugp9qfasrrtg55bf7evvwv,0,60.7,8.9,2023-01-15T13:05:36.881Z,2023-01-15T13:16:44Z,3979513389,212,2.5,3979513383,56,Right,3979513391,213,0.1,3979513387,141,9.4,3979513625,236,,3979513631,286,,3979513385,140,63.1,3979513627,233,18,9aqn77y0knb58698qj46eee39,A. Eikeland,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497676127,18,74,1,2,21,7kt37xy93vjy6wac8vq6fqz3g,1,32.2,89.4,2023-01-15T13:05:36.882Z,2023-01-15T13:57:19Z,3979513407,285,,3979513403,56,Back,3979513635,233,38,,,,,,,,,,,,,,,,8e7wbpcbwxvdz0fojwuyov3rp,G. George,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497676131,19,5,1,2,23,7kt37xy93vjy6wac8vq6fqz3g,0,31.7,101.6,2023-01-15T13:05:39.173Z,2023-01-15T13:05:47Z,3979513431,347,,3979513709,233,39,3979513429,56,Back,,,,,,,,,,,,,,,,8e7wbpcbwxvdz0fojwuyov3rp,G. George,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497676177,39,5,1,2,23,bsbugp9qfasrrtg55bf7evvwv,1,68.3,-1.6,2023-01-15T13:05:39.173Z,2023-01-15T13:51:32Z,3979513687,347,,3979513685,56,Right,3979513693,233,19,,,,,,,,,,,,,,,,9aqn77y0knb58698qj46eee39,A. Eikeland,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497676201,40,1,1,2,31,bsbugp9qfasrrtg55bf7evvwv,1,66.2,0,2023-01-15T13:05:46.809Z,2023-01-15T13:05:50Z,3979513797,212,20.1,3979513791,56,Back,3979513793,140,49.4,3979513799,213,2.6,3979513789,107,,3979513795,141,13.2,,,,,,,9aqn77y0knb58698qj46eee39,A. Eikeland,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497676233,41,1,1,2,35,bsbugp9qfasrrtg55bf7evvwv,1,55.1,19.8,2023-01-15T13:05:50.305Z,2023-01-15T13:05:53Z,3979513965,213,0.5,3979513961,141,27.0,3979513957,56,Center,3979513959,140,64.1,3979513963,212,10.6,,,,,,,,,,4lshrw6i3uk9kx4kiutn06iuh,D. Cooper,,,,,,,,,,,,,,,,,,,,,,,,,,,,
