id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/8/value,qualifier/10/value,qualifier/12/value,assist,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/13/value,qualifier/14/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value
2486667783,9,1,1,0,18,36tr17foeaf9ejjmt2txuoy3y,1,45.5,85,2022-11-19T15:00:45.351Z,2022-11-19T15:00:46Z,3921278617,141,86.0,3921278615,140,62.3,3921278611,168,,3921278613,56,Left,3921278619,212,17.7,3921278621,213,0.0,,,,,,,a8p1m5xzbpbzere0gmb3rye0a,J. Blakstad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486667833,10,1,1,0,22,36tr17foeaf9ejjmt2txuoy3y,1,73.8,89.3,2022-11-19T15:00:49.225Z,2022-11-19T15:00:52Z,3921278913,212,24.7,3921278907,56,Center,3921278909,140,94.9,3921278911,141,73.3,3921278915,213,5.8,,,,,,,,,,7gmh6g5c39asg7gnthx1jxp79,L. Coombs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486667891,11,1,1,0,24,36tr17foeaf9ejjmt2txuoy3y,1,94.9,73.3,2022-11-19T15:00:51.974Z,2022-11-19T15:01:17Z,3921279159,213,4.8,3921280759,210,15,3921279157,212,19.4,3921280761,154,,3921279153,140,96.3,3921279151,56,Center,3921279155,141,44.9,,,,cm84oje8txj7m34zuhhv68ct1,K. Shaw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486667897,12,15,1,0,27,36tr17foeaf9ejjmt2txuoy3y,1,96.3,44.9,2022-11-19T15:00:54.598Z,2022-11-19T15:01:17Z,3921280779,29,,3921280787,102,47.6,3921280793,146,98.5,3921280783,55,11,3921280791,214,,3921280795,147,47.7,3921280781,154,,3921280789,103,4.4,8gxse7h6ucubo3weq7sp9dnf9,C. Kelly,,3921280777,80,3921279195,56,Center,3921279191,22,3921279875,233,3,3921279851,20,3921279193,16,,,,,,,,,,,,,,,,,,,
2486667867,3,10,1,0,27,7kt37xy93vjy6wac8vq6fqz3g,1,0.7,53.3,2022-11-19T15:00:54.698Z,2022-11-19T15:01:07Z,3921279597,174,,3921279041,182,,3921279043,56,Back,3921279599,179,,3921279885,233,12,,,,,,,,,,8zpj2ov0kc2d7a2b14ys2y8dl,E. Ramsey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486667929,13,13,1,0,29,36tr17foeaf9ejjmt2txuoy3y,1,89.4,32.4,2022-11-19T15:00:56.535Z,2022-11-19T15:03:52Z,3921279301,22,,3921279305,63,,3921279307,56,Center,3921282149,102,44.7,3921281651,20,,3921282153,214,,3921282143,74,,3921282155,328,,et72990p9axru09oxv51hokwl,D. Castellanos,,3921282151,103,3921282165,231,45.8,3921282161,230,3921282157,458,,,,,,83.3,97.1,,,,,,,,,,,,,,,,,
2486667917,4,5,1,0,30,7kt37xy93vjy6wac8vq6fqz3g,1,-1.2,58.9,2022-11-19T15:00:57.160Z,2022-11-19T15:01:00Z,3921279427,233,14,3921279247,346,,3921279245,56,Back,,,,,,,,,,,,,,,,8zpj2ov0kc2d7a2b14ys2y8dl,E. Ramsey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486667947,14,5,1,0,30,36tr17foeaf9ejjmt2txuoy3y,0,101.2,41.1,2022-11-19T15:00:57.160Z,2022-11-19T15:16:02Z,3921279387,56,Center,3921279389,346,,3921279441,233,4,,,,,,,,,,,,,,,,et72990p9axru09oxv51hokwl,D. Castellanos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486668301,5,1,1,0,50,7kt37xy93vjy6wac8vq6fqz3g,1,4.7,58.7,2022-11-19T15:01:17.302Z,2022-11-19T15:01:19Z,3921281061,213,1.0,3921281059,212,21.6,3921281057,141,86.2,3921281053,56,Back,3921281051,124,,3921281069,237,,3921281055,140,15.0,,,,8zpj2ov0kc2d7a2b14ys2y8dl,E. Ramsey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486668351,6,1,1,0,52,7kt37xy93vjy6wac8vq6fqz3g,1,28.8,91.8,2022-11-19T15:01:19.402Z,2022-11-19T15:01:22Z,3921281311,140,29.0,3921281315,212,10.3,3921281317,213,4.7,3921281309,56,Back,3921281313,141,76.7,,,,,,,,,,8e7wbpcbwxvdz0fojwuyov3rp,G. George,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486668441,7,1,1,0,55,7kt37xy93vjy6wac8vq6fqz3g,1,25.5,89,2022-11-19T15:01:22.194Z,2022-11-19T15:01:27Z,3921281711,212,16.5,3921281709,141,75.0,3921281707,140,12.7,3921281705,56,Back,3921281713,213,3.8,,,,,,,,,,e2lt71eeqb97hw6wnebjrrgt1,A. Galli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486668479,8,1,1,1,0,7kt37xy93vjy6wac8vq6fqz3g,1,10.5,69.4,2022-11-19T15:01:27.578Z,2022-11-19T15:01:29Z,3921281857,141,36.7,3921281855,140,11.8,3921281853,56,Back,3921281861,213,4.8,3921281859,212,22.3,,,,,,,,,,8j67kyyfq5i300eeqbihgcqfp,R. Sevecke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486668579,9,1,1,1,2,7kt37xy93vjy6wac8vq6fqz3g,1,11.8,34.3,2022-11-19T15:01:29.450Z,2022-11-19T15:01:35Z,3921282363,140,24.4,3921282365,141,5.5,3921282361,56,Back,3921282369,213,5.3,3921282367,212,23.6,,,,,,,,,,e6s5iphbrws04dxrvw0xqd7f9,M. Finnigan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486668609,10,1,1,1,7,7kt37xy93vjy6wac8vq6fqz3g,1,22,8,2022-11-19T15:01:35.026Z,2022-11-19T15:01:37Z,3921282509,141,4.1,3921282511,212,12.3,3921282513,213,3.4,3921282505,56,Back,3921282507,140,10.6,,,,,,,,,,avttb0ne86ra4pqruk0d8al05,L. Hope,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486668651,11,1,1,1,9,7kt37xy93vjy6wac8vq6fqz3g,1,10.5,7,2022-11-19T15:01:37.090Z,2022-11-19T15:01:40Z,3921282751,141,38.3,3921282755,213,1.8,3921282753,212,22.0,3921282749,140,5.3,3921282747,56,Back,,,,,,,,,,e6s5iphbrws04dxrvw0xqd7f9,M. Finnigan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486668699,12,1,1,1,13,7kt37xy93vjy6wac8vq6fqz3g,1,4.9,41.5,2022-11-19T15:01:40.522Z,2022-11-19T15:01:44Z,3921282975,141,71.1,3921282971,56,Back,3921282973,140,11.2,3921282983,213,1.3,3921282979,212,21.2,,,,,,,,,,8zpj2ov0kc2d7a2b14ys2y8dl,E. Ramsey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486668763,13,1,1,1,17,7kt37xy93vjy6wac8vq6fqz3g,1,12.4,69.9,2022-11-19T15:01:44.394Z,2022-11-19T15:01:48Z,3921283245,212,27.8,3921283247,213,5.8,3921283241,140,36.1,3921283239,56,Back,3921283243,141,51.8,,,,,,,,,,8j67kyyfq5i300eeqbihgcqfp,R. Sevecke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486668803,14,1,1,1,21,7kt37xy93vjy6wac8vq6fqz3g,1,32.8,53.9,2022-11-19T15:01:48.139Z,2022-11-19T15:01:50Z,3921283439,140,28.7,3921283437,56,Back,3921283443,212,30.5,3921283441,141,9.5,3921283445,213,4.6,,,,,,,,,,bqbs20rirfi1eh7k7ss4pt0ix,K. Holmgaard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486668849,15,1,1,1,22,7kt37xy93vjy6wac8vq6fqz3g,1,29.9,8.6,2022-11-19T15:01:50.106Z,2022-11-19T15:01:53Z,3921283671,141,23.0,3921283667,56,Center,3921283675,213,0.3,3921283673,212,31.3,3921283669,140,58.2,,,,,,,,,,avttb0ne86ra4pqruk0d8al05,L. Hope,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486668879,16,1,1,1,25,7kt37xy93vjy6wac8vq6fqz3g,1,58.2,23,2022-11-19T15:01:53.082Z,2022-11-19T15:01:54Z,3921283807,140,55.2,3921283805,56,Right,3921283813,213,4.4,3921283811,212,11.5,3921283809,141,6.7,,,,,,,,,,e6s5iphbrws04dxrvw0xqd7f9,M. Finnigan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486668915,17,1,1,1,27,7kt37xy93vjy6wac8vq6fqz3g,1,54.2,7.4,2022-11-19T15:01:54.434Z,2022-11-19T15:01:57Z,3921283965,56,Back,3921283967,140,38.8,3921283971,212,16.2,3921283969,141,6.7,3921283973,213,3.2,,,,,,,,,,27iu58a0k5jqsxidnaxbothbd,K. Snoeijs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486668933,18,1,1,1,30,7kt37xy93vjy6wac8vq6fqz3g,0,35.7,7.7,2022-11-19T15:01:57.228Z,2022-11-19T15:01:59Z,3921284131,286,,3921284127,233,15,3921284067,213,3.1,3921284063,141,8.2,3921284123,236,,3921284059,56,Back,3921284065,212,8.7,3921284061,140,27.4,avttb0ne86ra4pqruk0d8al05,L. Hope,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486668921,15,74,1,1,30,36tr17foeaf9ejjmt2txuoy3y,1,72,90,2022-11-19T15:01:57.229Z,2022-11-19T15:01:59Z,3921283989,285,,3921284163,233,18,3921283987,56,Left,,,,,,,,,,,,,,,,7gmh6g5c39asg7gnthx1jxp79,L. Coombs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486668995,16,5,1,1,33,36tr17foeaf9ejjmt2txuoy3y,0,78.6,101.2,2022-11-19T15:02:00.492Z,2022-11-19T15:02:11Z,3921285089,233,19,3921284321,347,,3921284319,56,Left,,,,,,,,,,,,,,,,7gmh6g5c39asg7gnthx1jxp79,L. Coombs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486669189,19,5,1,1,33,7kt37xy93vjy6wac8vq6fqz3g,1,21.4,-1.2,2022-11-19T15:02:00.492Z,2022-11-19T15:16:02Z,3921285039,347,,3921285065,233,16,3921285037,56,Back,,,,,,,,,,,,,,,,e6s5iphbrws04dxrvw0xqd7f9,M. Finnigan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486669239,20,1,1,1,43,7kt37xy93vjy6wac8vq6fqz3g,0,28.3,0,2022-11-19T15:02:10.451Z,2022-11-19T15:02:23Z,3921285271,56,Back,3921285275,141,7.1,3921285269,107,,3921285273,140,40.9,3921285277,212,14.6,3921285279,213,0.4,,,,,,,avttb0ne86ra4pqruk0d8al05,L. Hope,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486669281,17,44,1,1,45,36tr17foeaf9ejjmt2txuoy3y,1,62.2,93.4,2022-11-19T15:02:12.857Z,2022-11-19T15:15:56Z,3921285595,233,21,3921285519,286,,3921285517,56,Left,,,,,,,,,,,,,,,,eb0h79vh5dwggjx7shj0ovetx,Leila Ouahabi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486669243,21,44,1,1,45,7kt37xy93vjy6wac8vq6fqz3g,0,37.8,6.6,2022-11-19T15:02:12.858Z,2022-11-19T15:02:23Z,3921285575,233,17,3921285291,285,,3921285287,56,Back,,,,,,,,,,,,,,,,bqbs20rirfi1eh7k7ss4pt0ix,K. Holmgaard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486669333,22,43,1,1,45,7kt37xy93vjy6wac8vq6fqz3g,1,0,0,2022-11-19T15:02:12.963Z,2022-11-19T15:02:21Z,3921285837,140,42.8,3921285839,141,4.1,3921286107,144,1,3921285841,212,2.9,3921285835,56,Back,3921285831,3,0,3921285843,213,5.5,3921285833,168,0,bqbs20rirfi1eh7k7ss4pt0ix,K. Holmgaard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486669337,18,1,1,1,46,36tr17foeaf9ejjmt2txuoy3y,0,65.3,93.8,2022-11-19T15:02:13.805Z,2022-11-19T15:02:23Z,3921285861,140,61.7,3921285865,212,6.5,3921285859,56,Left,3921285863,141,100.0,3921285857,3,,3921285867,213,2.2,,,,,,,eb0h79vh5dwggjx7shj0ovetx,Leila Ouahabi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486669351,19,5,1,1,51,36tr17foeaf9ejjmt2txuoy3y,0,58.4,101.8,2022-11-19T15:02:18.789Z,2022-11-19T15:02:23Z,3921286415,233,23,3921285893,56,Left,3921285897,347,,,,,,,,,,,,,,,,,eb0h79vh5dwggjx7shj0ovetx,Leila Ouahabi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486669423,23,5,1,1,51,7kt37xy93vjy6wac8vq6fqz3g,1,41.6,-1.8,2022-11-19T15:02:18.789Z,2022-11-19T15:16:03Z,3921286275,347,,3921286387,233,19,3921286271,56,Back,,,,,,,,,,,,,,,,bqbs20rirfi1eh7k7ss4pt0ix,K. Holmgaard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486669477,24,1,1,1,56,7kt37xy93vjy6wac8vq6fqz3g,1,45.1,0,2022-11-19T15:02:23.875Z,2022-11-19T15:02:25Z,3921286599,107,,3921286607,212,25.6,3921286609,213,2.8,3921286611,1,,3921286601,56,Back,3921286605,141,11.7,3921286603,140,22.4,,,,avttb0ne86ra4pqruk0d8al05,L. Hope,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486669553,25,1,1,1,58,7kt37xy93vjy6wac8vq6fqz3g,1,20.7,15.8,2022-11-19T15:02:25.835Z,2022-11-19T15:02:29Z,3921287025,213,1.9,3921287019,140,14.6,3921287021,141,40.4,3921287017,56,Back,3921287023,212,17.9,,,,,,,,,,e6s5iphbrws04dxrvw0xqd7f9,M. Finnigan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486669659,26,1,1,2,1,7kt37xy93vjy6wac8vq6fqz3g,1,13.4,45.7,2022-11-19T15:02:29.115Z,2022-11-19T15:02:33Z,3921287587,141,72.4,3921287591,213,1.2,3921287585,140,20.3,3921287583,56,Back,3921287589,212,19.5,,,,,,,,,,8zpj2ov0kc2d7a2b14ys2y8dl,E. Ramsey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486669687,27,1,1,2,6,7kt37xy93vjy6wac8vq6fqz3g,1,29.4,83.2,2022-11-19T15:02:33.827Z,2022-11-19T15:02:35Z,3921287735,141,63.1,3921287737,212,16.5,3921287731,56,Back,3921287733,140,20.6,3921287739,213,4.1,,,,,,,,,,8e7wbpcbwxvdz0fojwuyov3rp,G. George,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486669785,28,1,1,2,8,7kt37xy93vjy6wac8vq6fqz3g,1,21.9,62.1,2022-11-19T15:02:35.835Z,2022-11-19T15:02:41Z,3921288253,140,26.6,3921288259,213,1.3,3921288251,56,Back,3921288255,141,90.0,3921288257,212,19.6,,,,,,,,,,8j67kyyfq5i300eeqbihgcqfp,R. Sevecke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486669847,29,1,1,2,13,7kt37xy93vjy6wac8vq6fqz3g,1,29.8,88.4,2022-11-19T15:02:40.979Z,2022-11-19T15:02:43Z,3921288579,141,95.0,3921288577,140,37.7,3921288583,213,0.5,3921288581,212,9.4,3921288575,56,Back,,,,,,,,,,8e7wbpcbwxvdz0fojwuyov3rp,G. George,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486669899,30,1,1,2,16,7kt37xy93vjy6wac8vq6fqz3g,1,33.2,94.4,2022-11-19T15:02:43.875Z,2022-11-19T15:02:46Z,3921288833,212,14.9,3921288829,140,30.6,3921288831,141,72.9,3921288827,56,Back,3921288835,213,4.5,,,,,,,,,,bdiuv7a7j50drm3gsc9ne28dl,E. Stenevik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486669967,31,1,1,2,19,7kt37xy93vjy6wac8vq6fqz3g,1,29.8,69.7,2022-11-19T15:02:46.227Z,2022-11-19T15:02:50Z,3921289179,213,4.9,3921289177,212,26.0,3921289173,140,34.1,3921289171,56,Back,3921289175,141,32.1,,,,,,,,,,e2lt71eeqb97hw6wnebjrrgt1,A. Galli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486669971,32,50,1,2,23,7kt37xy93vjy6wac8vq6fqz3g,1,35.2,34.7,2022-11-19T15:02:50.379Z,2022-11-19T15:02:52Z,3921289385,233,20,3921289195,56,Back,3921289197,286,,,,,,,,,,,,,,,,,avttb0ne86ra4pqruk0d8al05,L. Hope,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486669997,20,7,1,2,23,36tr17foeaf9ejjmt2txuoy3y,1,64.8,65.3,2022-11-19T15:02:50.380Z,2022-11-19T15:02:52Z,3921289301,285,,3921289299,56,Center,3921289357,233,32,,,,,,,,,,,,,,,,a8p1m5xzbpbzere0gmb3rye0a,J. Blakstad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486670003,21,49,1,2,24,36tr17foeaf9ejjmt2txuoy3y,1,62.3,64.8,2022-11-19T15:02:51.575Z,2022-11-19T15:02:51Z,,,,,,,,,,,,,,,,,,,,,,,,,a8p1m5xzbpbzere0gmb3rye0a,J. Blakstad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486670083,22,1,1,2,25,36tr17foeaf9ejjmt2txuoy3y,1,54.2,55.2,2022-11-19T15:02:52.294Z,2022-11-19T15:02:56Z,3921289689,213,3.7,3921289679,140,36.9,3921289685,212,21.5,3921289677,56,Back,3921289681,141,38.3,,,,,,,,,,a8p1m5xzbpbzere0gmb3rye0a,J. Blakstad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486670105,23,1,1,2,29,36tr17foeaf9ejjmt2txuoy3y,1,43,44.5,2022-11-19T15:02:56.215Z,2022-11-19T15:02:57Z,3921289807,212,11.3,3921289809,213,5.1,3921289801,56,Back,3921289805,141,29.1,3921289803,140,47.0,,,,,,,,,,470uu9issmbdfyhxjq75gdbs9,Laia Aleixandri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486670133,24,1,1,2,30,36tr17foeaf9ejjmt2txuoy3y,1,51.6,27.4,2022-11-19T15:02:57.574Z,2022-11-19T15:02:59Z,3921289959,141,28.0,3921289961,212,12.6,3921289957,140,63.6,3921289963,213,0.0,3921289955,56,Center,,,,,,,,,,7op9czmiln7ktmvetw97scz4l,Y. Hasegawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486670213,25,1,1,2,32,36tr17foeaf9ejjmt2txuoy3y,1,64.4,27.1,2022-11-19T15:02:59.495Z,2022-11-19T15:03:03Z,3921290339,141,4.0,3921290349,213,5.6,3921290345,212,25.1,3921290335,140,83.0,3921290331,56,Right,,,,,,,,,,et72990p9axru09oxv51hokwl,D. Castellanos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
