id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/10/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/12/value,qualifier/14/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/13/value,assist
2517317625,287,1,1,27,22,spi3g782q7m4evjxn1sv6cfa,1,52.9,58.4,2023-03-08T19:57:24.405Z,2023-03-08T19:57:25Z,4082940763,141,55.7,4082940765,212,4.5,4082940759,56,Center,4082940761,140,56.8,4082940767,213,5.9,,,,,,,,,,anghujtc4achyb9mflowgg9n9,M. Bright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517317635,288,1,1,27,24,spi3g782q7m4evjxn1sv6cfa,1,57.5,55.4,2023-03-08T19:57:25.837Z,2023-03-08T19:57:27Z,4082940827,140,59.6,4082940825,56,Center,4082940833,213,1.1,4082940829,141,61.4,4082940831,212,4.6,,,,,,,,,,2m6wew2746q1xsoio3703t8t1,J. Rytting Kaneryd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517317645,289,1,1,27,25,spi3g782q7m4evjxn1sv6cfa,1,60.3,62.1,2023-03-08T19:57:27.445Z,2023-03-08T19:59:25Z,4082940901,213,5.2,4082940897,141,35.8,4082940895,140,70.0,4082940893,56,Center,4082940899,212,20.6,,,,,,,,,,2hkkfeyzmu2pkqgjw3bpl7cnp,J. Čanković,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517317649,290,3,1,27,28,spi3g782q7m4evjxn1sv6cfa,0,90.2,30.4,2023-03-08T19:57:30.509Z,2023-03-08T19:57:33Z,4082940909,286,,4082941003,233,180,4082940907,56,Center,,,,,,,,,,,,,,,,2m6wew2746q1xsoio3703t8t1,J. Rytting Kaneryd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517317659,180,7,1,27,28,dcdnoyf6kzhj46iyfm7xq43fy,1,9.8,69.6,2023-03-08T19:57:30.510Z,2023-03-08T19:57:33Z,4082940961,285,,4082940957,167,,4082940989,233,290,4082940959,56,Back,,,,,,,,,,,,,8lf62k2iwmb23gywex08s6m09,P. Pattinson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517317653,179,43,1,27,29,dcdnoyf6kzhj46iyfm7xq43fy,1,0,0,2023-03-08T19:57:31.012Z,2023-03-08T20:20:06Z,4082940931,141,75.1,4082940937,213,2.8,4082985903,144,1,4082940925,3,0,4082940933,212,2.0,4082940929,140,22.4,4082940927,56,Back,,,,brs6i21j86k1w7cpgzorrxxwp,E. Terland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517317661,181,6,1,27,29,dcdnoyf6kzhj46iyfm7xq43fy,0,5.8,70.6,2023-03-08T19:57:31.373Z,2023-03-08T20:15:27Z,4082941075,233,291,4082940969,56,Back,4082941031,73,,,,,,,,,,,,,,,,,8lf62k2iwmb23gywex08s6m09,P. Pattinson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517317665,291,6,1,27,29,spi3g782q7m4evjxn1sv6cfa,1,94.2,29.4,2023-03-08T19:57:31.373Z,2023-03-08T19:57:35Z,4082940987,75,,4082940985,56,Center,4082941053,233,181,,,,,,,,,,,,,,,,2m6wew2746q1xsoio3703t8t1,J. Rytting Kaneryd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517317787,292,1,1,28,0,spi3g782q7m4evjxn1sv6cfa,0,99.5,0.5,2023-03-08T19:58:02.502Z,2023-03-08T19:58:05Z,4082941831,213,1.9,4082941823,56,Center,4082941819,155,,4082941825,140,87.7,4082941817,6,,4082941821,224,,4082941829,212,34.5,4082941833,1,,daqovjw2z3rsq6rs1vq38980l,M. Mjelde,,4082941815,2,,4082941827,141,47.9,,,,,,,,,,,,,,,,,,,,,,,,,
2517317793,182,61,1,28,4,dcdnoyf6kzhj46iyfm7xq43fy,1,10.7,58.8,2023-03-08T19:58:06.602Z,2023-03-08T19:58:06Z,4082941855,56,Back,,,,,,,,,,,,,,,,,,,,,,1yyfd17df158m5eymkechszpx,Lee Geum-Min,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517317807,293,1,1,28,5,spi3g782q7m4evjxn1sv6cfa,1,87.9,33.6,2023-03-08T19:58:07.405Z,2023-03-08T19:58:10Z,4082941943,212,15.0,4082941937,56,Right,4082941941,141,12.6,4082941945,213,5.0,4082941939,140,92.2,,,,,,,,,,4wxqckb43bkeobwanys62zvmd,K. Buchanan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517317813,294,3,1,28,8,spi3g782q7m4evjxn1sv6cfa,0,82,10,2023-03-08T19:58:10.445Z,2023-03-08T19:58:13Z,4082941965,286,,4082941963,56,Right,4082942033,233,183,,,,,,,,,,,,,,,,daqovjw2z3rsq6rs1vq38980l,M. Mjelde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517317821,183,7,1,28,8,dcdnoyf6kzhj46iyfm7xq43fy,1,18,90,2023-03-08T19:58:10.446Z,2023-03-08T19:59:10Z,4082942027,285,,4082942025,56,Back,4082942029,233,294,,,,,,,,,,,,,,,,7b1gryih37fohrff85f13o4ph,E. Kullberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517317823,184,1,1,28,11,dcdnoyf6kzhj46iyfm7xq43fy,0,21.8,89.6,2023-03-08T19:58:13.163Z,2023-03-08T19:59:13Z,4082942043,212,14.5,4082942041,141,87.8,4082942037,56,Back,4082942045,213,6.2,4082942039,140,35.6,,,,,,,,,,7b1gryih37fohrff85f13o4ph,E. Kullberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517317851,295,1,1,28,13,spi3g782q7m4evjxn1sv6cfa,0,56.8,10.4,2023-03-08T19:58:15.470Z,2023-03-08T19:58:20Z,4082942179,1,,4082942169,56,Right,4082942171,140,94.3,4082942177,213,6.3,4082942167,157,,4082942173,141,8.8,4082942175,212,39.4,,,,2m6wew2746q1xsoio3703t8t1,J. Rytting Kaneryd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517317857,185,1,1,28,19,dcdnoyf6kzhj46iyfm7xq43fy,0,10.4,90.8,2023-03-08T19:58:21.004Z,2023-03-08T19:58:22Z,4082942225,1,,4082942215,56,Back,4082942217,140,28.0,4082942221,212,18.8,4082942223,213,0.2,4082942213,157,,4082942219,141,95.6,,,,8iu9bdow1xgzswzl78cbioyxh,J. Olme,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517317861,296,49,1,28,22,spi3g782q7m4evjxn1sv6cfa,1,74.3,8.6,2023-03-08T19:58:23.998Z,2023-03-08T19:58:24Z,,,,,,,,,,,,,,,,,,,,,,,,,4wxqckb43bkeobwanys62zvmd,K. Buchanan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517317883,297,1,1,28,23,spi3g782q7m4evjxn1sv6cfa,1,77.3,10.7,2023-03-08T19:58:25.094Z,2023-03-08T19:58:28Z,4082942357,213,2.1,4082942351,140,71.5,4082942355,212,11.9,4082942353,141,25.8,4082942349,56,Center,,,,,,,,,,4wxqckb43bkeobwanys62zvmd,K. Buchanan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517317891,298,1,1,28,26,spi3g782q7m4evjxn1sv6cfa,1,71.4,25.9,2023-03-08T19:58:27.910Z,2023-03-08T19:58:29Z,4082942397,141,20.1,4082942399,212,5.9,4082942401,213,3.9,4082942395,140,67.2,4082942393,56,Right,,,,,,,,,,2hkkfeyzmu2pkqgjw3bpl7cnp,J. Čanković,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517317899,299,1,1,28,27,spi3g782q7m4evjxn1sv6cfa,1,65.4,19.8,2023-03-08T19:58:29.542Z,2023-03-08T19:58:31Z,4082942467,213,2.4,4082942461,140,47.4,4082942459,56,Back,4082942465,212,26.4,4082942463,141,47.0,,,,,,,,,,daqovjw2z3rsq6rs1vq38980l,M. Mjelde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517317915,300,1,1,28,30,spi3g782q7m4evjxn1sv6cfa,1,46.1,48.1,2023-03-08T19:58:31.758Z,2023-03-08T19:58:35Z,4082942619,213,0.9,4082942613,140,57.4,4082942611,56,Center,4082942617,212,19.6,4082942615,141,71.1,,,,,,,,,,anghujtc4achyb9mflowgg9n9,M. Bright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517317927,301,1,1,28,33,spi3g782q7m4evjxn1sv6cfa,1,59.4,73,2023-03-08T19:58:35.542Z,2023-03-08T19:58:38Z,4082942693,140,79.9,4082942695,141,95.0,4082942699,213,0.6,4082942691,56,Left,4082942697,212,26.2,,,,,,,,,,9ohn9m84cy89huz745lirkted,J. Carter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517317937,302,1,1,28,36,spi3g782q7m4evjxn1sv6cfa,1,80.5,94.8,2023-03-08T19:58:37.902Z,2023-03-08T19:58:40Z,4082942781,212,22.0,4082942773,140,60.1,4082942783,213,3.4,4082942777,141,87.4,4082942771,56,Left,,,,,,,,,,1cfhmihovl78l8osqbo1w9nth,G. Reiten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517317943,303,1,1,28,39,spi3g782q7m4evjxn1sv6cfa,1,60.1,87.4,2023-03-08T19:58:40.742Z,2023-03-08T19:58:43Z,4082942857,213,4.6,4082942845,140,55.2,4082942861,1,,4082942853,212,35.9,4082942843,56,Center,4082942849,141,35.1,,,,,,,9ohn9m84cy89huz745lirkted,J. Carter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517317967,304,1,1,28,43,spi3g782q7m4evjxn1sv6cfa,1,54.4,30.4,2023-03-08T19:58:44.910Z,2023-03-08T19:58:49Z,4082942961,141,34.3,4082942957,56,Center,4082942963,212,21.1,4082942965,213,0.1,4082942959,140,74.3,,,,,,,,,,4wxqckb43bkeobwanys62zvmd,K. Buchanan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517317977,305,1,1,28,47,spi3g782q7m4evjxn1sv6cfa,1,66.4,21,2023-03-08T19:58:49.278Z,2023-03-08T19:58:50Z,4082943021,213,5.2,4082943019,212,9.4,4082943013,56,Right,4082943015,140,70.9,4082943017,141,9.1,,,,,,,,,,2hkkfeyzmu2pkqgjw3bpl7cnp,J. Čanković,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517317987,306,1,1,28,49,spi3g782q7m4evjxn1sv6cfa,1,70.8,6.7,2023-03-08T19:58:50.854Z,2023-03-08T19:58:53Z,4082943091,140,56.6,4082943089,56,Right,4082943097,213,2.9,4082943093,141,13.2,4082943095,212,15.6,,,,,,,,,,daqovjw2z3rsq6rs1vq38980l,M. Mjelde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517317999,307,1,1,28,51,spi3g782q7m4evjxn1sv6cfa,1,55.8,14.3,2023-03-08T19:58:53.286Z,2023-03-08T19:58:55Z,4082943143,155,,4082943151,212,12.2,4082943145,56,Center,4082943153,213,1.2,4082943149,141,31.0,4082943147,140,60.1,,,,,,,4wxqckb43bkeobwanys62zvmd,K. Buchanan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517318005,308,1,1,28,54,spi3g782q7m4evjxn1sv6cfa,1,59.8,36.7,2023-03-08T19:58:55.854Z,2023-03-08T19:58:57Z,4082943205,140,74.4,4082943211,213,6.2,4082943203,56,Center,4082943207,141,34.6,4082943201,3,,4082943209,212,15.4,,,,,,,ek8x7y3jt0xcebttt75qi5exh,J. Fleming,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517318031,309,2,1,28,55,spi3g782q7m4evjxn1sv6cfa,1,72.5,39.4,2023-03-08T19:58:57.334Z,2023-03-08T19:59:00Z,4082943345,56,Center,4082943347,140,83.4,4082943343,7,2m6wew2746q1xsoio3703t8t1,4082943349,141,36.9,,,,,,,,,,,,,1cfhmihovl78l8osqbo1w9nth,G. Reiten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517318045,186,55,1,28,55,dcdnoyf6kzhj46iyfm7xq43fy,1,25.3,46.6,2023-03-08T19:58:57.335Z,2023-03-08T20:15:28Z,,,,,,,,,,,,,,,,,,,,,,,,,an1ovi7c16xed4jqub6oxgclx,V. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517318197,187,1,1,29,29,dcdnoyf6kzhj46iyfm7xq43fy,0,18.8,54.6,2023-03-08T19:59:31.596Z,2023-03-08T19:59:36Z,4082944283,5,,4082944295,212,30.1,4082944293,141,64.0,4082944285,157,,4082944297,213,0.2,4082944289,56,Back,4082944287,241,,4082944299,1,,88k3tmpcg5ov13cd8b9rxyggl,L. Williams,,4082944291,140,46.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517318213,310,1,1,29,34,spi3g782q7m4evjxn1sv6cfa,1,40.2,40.7,2023-03-08T19:59:36.159Z,2023-03-08T20:00:01Z,4082944361,140,32.2,4082944367,213,3.5,4082944363,141,36.6,4082944357,3,,4082944365,212,8.9,4082944359,56,Back,,,,,,,2hkkfeyzmu2pkqgjw3bpl7cnp,J. Čanković,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517318221,311,1,1,29,35,spi3g782q7m4evjxn1sv6cfa,0,30.9,35.5,2023-03-08T19:59:37.279Z,2023-03-08T19:59:39Z,4082944421,141,48.4,4082944419,140,36.5,4082944423,212,10.6,4082944415,3,,4082944425,213,1.0,4082944417,56,Back,,,,,,,4wxqckb43bkeobwanys62zvmd,K. Buchanan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517318225,188,44,1,29,37,dcdnoyf6kzhj46iyfm7xq43fy,1,56.4,48.8,2023-03-08T19:59:38.989Z,2023-03-08T19:59:40Z,4082944439,56,Center,4082944447,286,,4082944443,233,312,,,,,,,,,,,,,,,,8iu9bdow1xgzswzl78cbioyxh,J. Olme,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517318223,312,44,1,29,37,spi3g782q7m4evjxn1sv6cfa,0,43.6,51.2,2023-03-08T19:59:38.990Z,2023-03-08T19:59:40Z,4082944429,56,Back,4082944431,285,,4082944449,233,188,,,,,,,,,,,,,,,,ek8x7y3jt0xcebttt75qi5exh,J. Fleming,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517318229,189,1,1,29,38,dcdnoyf6kzhj46iyfm7xq43fy,0,49.5,46.4,2023-03-08T19:59:39.948Z,2023-03-08T19:59:40Z,4082944471,141,47.0,4082944469,140,65.3,4082944473,212,16.6,4082944465,3,,4082944475,213,0.0,4082944467,56,Center,,,,,,,8iu9bdow1xgzswzl78cbioyxh,J. Olme,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517318237,313,1,1,29,39,spi3g782q7m4evjxn1sv6cfa,0,29.5,59.3,2023-03-08T19:59:41.319Z,2023-03-08T19:59:47Z,4082944527,140,55.7,4082944525,56,Center,4082944535,1,,4082944523,157,,4082944529,141,25.9,4082944533,213,5.6,4082944531,212,35.7,,,,9ohn9m84cy89huz745lirkted,J. Carter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517318257,190,1,1,29,42,dcdnoyf6kzhj46iyfm7xq43fy,1,40.7,61.2,2023-03-08T19:59:43.979Z,2023-03-08T19:59:45Z,4082944647,212,11.7,4082944641,56,Back,4082944649,213,1.3,4082944645,141,77.8,4082944639,3,,4082944643,140,43.6,,,,,,,9egpxgjpxaa3dkgkzy8brq1re,Z. Morse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517318273,191,2,1,29,43,dcdnoyf6kzhj46iyfm7xq43fy,1,44,76.7,2023-03-08T19:59:45.604Z,2023-03-08T19:59:56Z,4082944747,140,94.0,4082944755,1,,4082944921,7,brs6i21j86k1w7cpgzorrxxwp,4082944745,56,Left,4082944749,141,87.8,,,,,,,,,,8lf62k2iwmb23gywex08s6m09,P. Pattinson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517318287,314,55,1,29,43,spi3g782q7m4evjxn1sv6cfa,1,10,19.5,2023-03-08T19:59:45.605Z,2023-03-08T20:15:28Z,,,,,,,,,,,,,,,,,,,,,,,,,4wxqckb43bkeobwanys62zvmd,K. Buchanan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517318449,315,1,1,30,26,spi3g782q7m4evjxn1sv6cfa,1,5.7,28,2023-03-08T20:00:28.615Z,2023-03-08T20:00:31Z,4082945781,5,,4082945789,141,15.0,4082945791,212,11.0,4082945787,140,11.9,4082945783,241,,4082945785,56,Back,4082945793,213,5.3,,,,6xrzl8rljlz8zmlaj69qqktlh,Z. Mušović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517318471,316,1,1,30,29,spi3g782q7m4evjxn1sv6cfa,1,13,17.1,2023-03-08T20:00:31.055Z,2023-03-08T20:00:34Z,4082945883,213,1.5,4082945877,140,15.6,4082945881,212,30.1,4082945875,56,Back,4082945879,141,61.2,,,,,,,,,,4wxqckb43bkeobwanys62zvmd,K. Buchanan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517318495,317,1,1,30,32,spi3g782q7m4evjxn1sv6cfa,1,21.2,62.3,2023-03-08T20:00:33.887Z,2023-03-08T20:00:38Z,4082946059,141,87.7,4082946055,56,Back,4082946061,212,21.9,4082946057,140,34.1,4082946063,213,0.9,,,,,,,,,,anghujtc4achyb9mflowgg9n9,M. Bright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517318545,318,1,1,30,36,spi3g782q7m4evjxn1sv6cfa,1,40.1,85,2023-03-08T20:00:37.935Z,2023-03-08T20:00:45Z,4082946329,140,25.0,4082946333,212,38.2,4082946335,213,4.3,4082946327,56,Back,4082946331,141,33.9,4082946337,1,,,,,,,,9ohn9m84cy89huz745lirkted,J. Carter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517318559,319,1,1,30,43,spi3g782q7m4evjxn1sv6cfa,1,42.9,27.6,2023-03-08T20:00:45.319Z,2023-03-08T20:00:49Z,4082946439,141,42.2,4082946443,213,0.6,4082946437,140,57.0,4082946435,56,Center,4082946441,212,17.8,,,,,,,,,,4wxqckb43bkeobwanys62zvmd,K. Buchanan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517318565,320,1,1,30,48,spi3g782q7m4evjxn1sv6cfa,1,56.6,23.7,2023-03-08T20:00:49.839Z,2023-03-08T20:00:51Z,4082946475,213,2.8,4082946467,56,Back,4082946471,141,31.0,4082946469,140,41.5,4082946473,212,16.6,,,,,,,,,,2hkkfeyzmu2pkqgjw3bpl7cnp,J. Čanković,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517318611,321,1,1,30,49,spi3g782q7m4evjxn1sv6cfa,1,41.3,30.7,2023-03-08T20:00:51.112Z,2023-03-08T20:00:56Z,4082946731,141,61.5,4082946733,212,21.4,4082946729,140,37.1,4082946735,213,1.8,4082946727,56,Back,,,,,,,,,,4wxqckb43bkeobwanys62zvmd,K. Buchanan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517318631,322,1,1,30,54,spi3g782q7m4evjxn1sv6cfa,1,44.1,65.4,2023-03-08T20:00:56.431Z,2023-03-08T20:00:59Z,4082946843,140,56.5,4082946849,213,0.9,4082946841,56,Left,4082946847,212,22.2,4082946845,141,91.8,,,,,,,,,,anghujtc4achyb9mflowgg9n9,M. Bright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517318661,323,1,1,30,58,spi3g782q7m4evjxn1sv6cfa,1,58.6,88.6,2023-03-08T20:00:59.760Z,2023-03-08T20:01:03Z,4082947015,213,3.7,4082947009,140,40.5,4082947013,212,22.9,4082947007,56,Back,4082947011,141,69.9,,,,,,,,,,9ohn9m84cy89huz745lirkted,J. Carter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517318679,324,1,1,31,1,spi3g782q7m4evjxn1sv6cfa,1,45.1,67.3,2023-03-08T20:01:02.912Z,2023-03-08T20:01:06Z,4082947109,56,Back,4082947115,212,22.6,4082947113,141,34.2,4082947117,213,4.6,4082947111,140,42.8,,,,,,,,,,anghujtc4achyb9mflowgg9n9,M. Bright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517318699,325,1,1,31,4,spi3g782q7m4evjxn1sv6cfa,1,49.4,23.6,2023-03-08T20:01:06.328Z,2023-03-08T20:01:08Z,4082947225,213,5.7,4082947215,56,Right,4082947217,140,66.1,4082947223,212,21.0,4082947219,141,6.5,,,,,,,,,,4wxqckb43bkeobwanys62zvmd,K. Buchanan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517318707,326,1,1,31,6,spi3g782q7m4evjxn1sv6cfa,1,66,8,2023-03-08T20:01:08.223Z,2023-03-08T20:01:09Z,4082947275,141,17.3,4082947273,140,50.2,4082947277,212,17.8,4082947279,213,2.8,4082947269,56,Right,,,,,,,,,,daqovjw2z3rsq6rs1vq38980l,M. Mjelde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517318711,327,1,1,31,8,spi3g782q7m4evjxn1sv6cfa,1,52,16.5,2023-03-08T20:01:09.800Z,2023-03-08T20:01:12Z,4082947313,213,0.0,4082947305,56,Right,4082947311,212,17.8,4082947307,140,68.9,4082947309,141,17.4,,,,,,,,,,4wxqckb43bkeobwanys62zvmd,K. Buchanan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517318715,192,45,1,31,10,dcdnoyf6kzhj46iyfm7xq43fy,0,25.8,87,2023-03-08T20:01:12.216Z,2023-03-08T20:01:15Z,4082947409,233,328,4082947329,56,Back,4082947331,285,,,,,,,,,,,,,,,,,8lf62k2iwmb23gywex08s6m09,P. Pattinson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517318723,328,3,1,31,10,spi3g782q7m4evjxn1sv6cfa,1,74.2,13,2023-03-08T20:01:12.216Z,2023-03-08T20:01:14Z,4082947397,233,192,4082947377,56,Right,4082947379,286,,,,,,,,,,,,,,,,,2m6wew2746q1xsoio3703t8t1,J. Rytting Kaneryd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517318739,329,1,1,31,12,spi3g782q7m4evjxn1sv6cfa,1,89.4,17.3,2023-03-08T20:01:14.456Z,2023-03-08T21:34:06Z,4082947695,4,,4082947941,154,,4082947497,140,88.6,4082947499,141,28.5,4082947503,213,1.7,4082947495,56,Center,4082947939,210,14,4082947501,212,7.7,2m6wew2746q1xsoio3703t8t1,J. Rytting Kaneryd,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517318743,330,14,1,31,15,spi3g782q7m4evjxn1sv6cfa,1,93.7,42.2,2023-03-08T20:01:16.856Z,2023-03-08T21:34:06Z,4082947875,72,,4082947523,56,Center,4082948493,328,,4082947967,103,39.9,4082947955,74,,4082947965,102,46.7,4082947515,22,,4082947973,231,50.2,2hkkfeyzmu2pkqgjw3bpl7cnp,J. Čanković,,4082947957,29,,4082947519,17,,4082947961,55,4082947971,230,99.0,329,4082947959,154,,,,,,,,,,,,,,,,,
2517318783,193,12,1,31,20,dcdnoyf6kzhj46iyfm7xq43fy,1,7.7,42.4,2023-03-08T20:01:22.459Z,2023-03-08T20:01:27Z,4082947813,56,Back,4082947819,212,13.2,4082947821,213,5.0,4082947817,141,23.6,4082947815,140,10.7,,,,,,,,,,7b1gryih37fohrff85f13o4ph,E. Kullberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517318799,195,49,1,31,22,dcdnoyf6kzhj46iyfm7xq43fy,1,25.5,9.4,2023-03-08T20:01:23.771Z,2023-03-08T20:01:33Z,,,,,,,,,,,,,,,,,,,,,,,,,7julfat1nytmjyt6ylz8xkh5h,M. Connolly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517318791,194,1,1,31,25,dcdnoyf6kzhj46iyfm7xq43fy,0,21.7,9.2,2023-03-08T20:01:26.839Z,2023-03-08T20:15:44Z,4082948255,286,,4082947851,213,0.0,4082947843,141,9.4,4082947839,140,25.5,4082948249,236,,4082947835,56,Back,4082947847,212,4.0,4082948251,233,331,7julfat1nytmjyt6ylz8xkh5h,M. Connolly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517318823,331,74,1,31,25,spi3g782q7m4evjxn1sv6cfa,1,65.5,91.2,2023-03-08T20:01:26.840Z,2023-03-08T20:03:52Z,4082948095,285,,4082948211,233,194,4082948093,56,Left,,,,,,,,,,,,,,,,1cfhmihovl78l8osqbo1w9nth,G. Reiten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517318811,196,5,1,31,28,dcdnoyf6kzhj46iyfm7xq43fy,1,31.4,-2,2023-03-08T20:01:29.908Z,2023-03-08T20:15:20Z,4082948003,56,Back,4082948005,347,,4082977281,233,332,,,,,,,,,,,,,,,,7julfat1nytmjyt6ylz8xkh5h,M. Connolly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517318831,332,5,1,31,28,spi3g782q7m4evjxn1sv6cfa,0,68.6,102,2023-03-08T20:01:29.908Z,2023-03-08T20:15:20Z,4082948123,56,Left,4082977293,233,196,4082948125,347,,,,,,,,,,,,,,,,,1cfhmihovl78l8osqbo1w9nth,G. Reiten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517318933,197,1,1,31,59,dcdnoyf6kzhj46iyfm7xq43fy,0,29,0,2023-03-08T20:02:01.595Z,2023-03-08T20:02:03Z,4082948881,212,24.1,4082948875,56,Right,4082948909,189,,4082948877,140,51.1,4082948883,213,0.3,4082948885,1,,4082948879,141,7.7,4082948873,107,,7julfat1nytmjyt6ylz8xkh5h,M. Connolly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517318939,333,49,1,32,1,spi3g782q7m4evjxn1sv6cfa,1,23.7,54.5,2023-03-08T20:02:03.208Z,2023-03-08T20:02:09Z,,,,,,,,,,,,,,,,,,,,,,,,,6xrzl8rljlz8zmlaj69qqktlh,Z. Mušović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517318951,334,1,1,32,2,spi3g782q7m4evjxn1sv6cfa,1,23.1,55.1,2023-03-08T20:02:04.224Z,2023-03-08T20:02:05Z,4082948993,141,70.5,4082948995,212,20.1,4082948991,140,39.4,4082948989,56,Back,4082948997,213,0.5,,,,,,,,,,6xrzl8rljlz8zmlaj69qqktlh,Z. Mušović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
