id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/10/value,qualifier/14/value,qualifier/15/value,qualifier/12/value,qualifier/13/value,assist,qualifier/16/value
2545215937,957,1,1,0,17,axwnneoekq2f2yq6r1l704y96,0,71.5,47.2,2023-05-07T11:32:01.137Z,2023-05-07T13:38:31Z,4258912067,212,14.6,4258912063,140,84.5,4258912069,213,0.4,4258912061,56,Center,4258912065,141,54.8,,,,,,,,,,2a45d0hq84uxfi5t9c65dw7vt,E. Toone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545060073,3,12,1,0,26,9ijyncrxsejz505dbadwr1dir,1,8.5,39.1,2023-05-07T11:32:10.784Z,2023-05-07T13:37:56Z,4258114155,140,13.1,4258114161,213,4.9,4258114193,167,,4258114153,56,Back,4258114159,212,27.9,4258114157,141,0.0,,,,,,,elelvar8kyxwpfqzwr1v00b85,M. Bartrip,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545060079,4,5,1,0,27,9ijyncrxsejz505dbadwr1dir,0,8.8,-1.2,2023-05-07T11:32:11.465Z,2023-05-07T11:32:19Z,4258114679,233,6,4258114191,347,,4258114189,56,Back,,,,,,,,,,,,,,,,2zdgbwd6y5u4pd08upf1sda6t,K. Harrop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545060161,6,5,1,0,27,axwnneoekq2f2yq6r1l704y96,1,91.2,101.2,2023-05-07T11:32:11.465Z,2023-05-07T13:30:51Z,4258114661,233,4,4258114603,347,,4258114601,56,Left,,,,,,,,,,,,,,,,2a45d0hq84uxfi5t9c65dw7vt,E. Toone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545060219,7,1,1,0,34,axwnneoekq2f2yq6r1l704y96,1,95.6,100,2023-05-07T11:32:18.693Z,2023-05-07T11:32:22Z,4258114895,141,76.4,4258114891,56,Center,4258114893,140,95.4,4258114897,212,16.8,4258114889,107,,4258114899,213,4.7,,,,,,,2s15k44faiinj3gz5tswtv4d1,H. Blundell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545060299,8,1,1,0,37,axwnneoekq2f2yq6r1l704y96,1,95.9,85,2023-05-07T11:32:21.893Z,2023-05-07T11:32:25Z,4258115295,212,22.1,4258115297,213,2.9,4258115291,140,75.3,4258115293,141,91.5,4258115289,56,Left,,,,,,,,,,5qxvej7pcqqr989sba7k0jv85,A. Russo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545060313,9,1,1,0,41,axwnneoekq2f2yq6r1l704y96,0,84.7,90.9,2023-05-07T11:32:25.829Z,2023-05-07T11:32:26Z,4258115365,155,,4258115363,2,,4258115367,56,Center,4258115373,212,29.7,4258115371,141,49.7,4258115369,140,94.0,4258115375,213,5.0,,,,2a45d0hq84uxfi5t9c65dw7vt,E. Toone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545060327,5,52,1,0,43,9ijyncrxsejz505dbadwr1dir,1,5.8,43.4,2023-05-07T11:32:27.520Z,2023-05-07T11:32:27Z,,,,,,,,,,,,,,,,,,,,,,,,,7f3opq72gey1boxe6vcgmfvth,T. Korpela,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545060901,6,1,1,1,3,9ijyncrxsejz505dbadwr1dir,0,13.2,34.6,2023-05-07T11:32:47.776Z,2023-05-07T11:32:53Z,4258118521,213,0.0,4258118509,199,,4258118523,1,,4258118515,140,59.6,4258118517,141,35.8,4258118513,56,Center,4258118519,212,48.7,,,,7f3opq72gey1boxe6vcgmfvth,T. Korpela,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545060907,10,44,1,1,8,axwnneoekq2f2yq6r1l704y96,1,37.7,63.3,2023-05-07T11:32:52.565Z,2023-05-07T11:32:54Z,4258118545,56,Back,4258118771,233,7,4258118547,285,,,,,,,,,,,,,,,,,bl6mkergo04815vpi73fgtwb9,M. Turner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545060935,7,44,1,1,8,9ijyncrxsejz505dbadwr1dir,0,62.3,36.7,2023-05-07T11:32:52.566Z,2023-05-07T11:32:55Z,4258118721,56,Center,4258118723,286,,4258118787,233,10,,,,,,,,,,,,,,,,ctzcuzproy4kwpa5wweruw3px,B. England,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545060965,11,1,1,1,9,axwnneoekq2f2yq6r1l704y96,1,35,62.4,2023-05-07T11:32:53.253Z,2023-05-07T11:32:55Z,4258118889,212,13.5,4258118883,140,40.6,4258118881,56,Back,4258118885,141,80.3,4258118895,213,1.1,4258118879,3,,,,,,,,bl6mkergo04815vpi73fgtwb9,M. Turner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545061017,12,1,1,1,11,axwnneoekq2f2yq6r1l704y96,1,40.6,80.6,2023-05-07T11:32:55.799Z,2023-05-07T11:32:57Z,4258119133,56,Center,4258119141,213,6.1,4258119137,141,76.3,4258119135,140,53.1,4258119139,212,13.4,,,,,,,,,,1haq2mkmbebj3jbt0z2jom4lx,H. Ladd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545061147,13,1,1,1,13,axwnneoekq2f2yq6r1l704y96,1,52.9,76.4,2023-05-07T11:32:57.541Z,2023-05-07T11:33:02Z,4258119849,141,85.0,4258119851,212,23.0,4258119843,56,Back,4258119853,213,2.9,4258119847,140,31.7,,,,,,,,,,d29d4xtq3ib0nim6keirgdx3p,L. Galton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545061213,14,1,1,1,18,axwnneoekq2f2yq6r1l704y96,1,34.3,86.9,2023-05-07T11:33:02.677Z,2023-05-07T11:33:05Z,4258120237,140,43.5,4258120243,213,5.6,4258120241,212,12.1,4258120235,56,Back,4258120239,141,76.3,,,,,,,,,,2s15k44faiinj3gz5tswtv4d1,H. Blundell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545061257,15,1,1,1,21,axwnneoekq2f2yq6r1l704y96,1,36.1,75.4,2023-05-07T11:33:05.605Z,2023-05-07T11:33:07Z,4258120453,140,20.6,4258120451,56,Back,4258120457,212,17.6,4258120455,141,65.7,4258120459,213,3.5,,,,,,,,,,2a45d0hq84uxfi5t9c65dw7vt,E. Toone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545061291,16,1,1,1,23,axwnneoekq2f2yq6r1l704y96,1,20.7,64.6,2023-05-07T11:33:07.717Z,2023-05-07T11:33:09Z,4258120657,140,24.9,4258120653,56,Back,4258120665,212,27.1,4258120663,141,25.3,4258120669,213,4.9,,,,,,,,,,bl6mkergo04815vpi73fgtwb9,M. Turner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545061357,17,1,1,1,25,axwnneoekq2f2yq6r1l704y96,1,25,25.2,2023-05-07T11:33:09.397Z,2023-05-07T11:33:12Z,4258121013,212,22.4,4258121011,141,5.2,4258121007,56,Back,4258121015,213,5.6,4258121009,140,41.9,,,,,,,,,,9t8eb24gwj56ucggp7x0n0ewa,M. Le Tissier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545061391,18,1,1,1,28,axwnneoekq2f2yq6r1l704y96,1,39.3,9.7,2023-05-07T11:33:12.645Z,2023-05-07T11:33:14Z,4258121203,213,2.5,4258121195,140,30.6,4258121197,141,20.7,4258121199,212,11.8,4258121193,56,Back,,,,,,,,,,4ihrb3uj478vlzrbh94jj1i3t,Ona Batlle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545061443,19,1,1,1,30,axwnneoekq2f2yq6r1l704y96,1,32.3,27.3,2023-05-07T11:33:14.341Z,2023-05-07T11:33:16Z,4258121455,140,27.1,4258121461,213,4.4,4258121453,56,Back,4258121459,212,16.1,4258121457,141,5.0,,,,,,,,,,5adluw93r1tx4n3ta3wyhj7bp,V. Bøe Risa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545061519,20,1,1,1,31,axwnneoekq2f2yq6r1l704y96,1,28.1,7.4,2023-05-07T11:33:16.068Z,2023-05-07T11:33:19Z,4258121871,212,13.7,4258121873,213,2.6,4258121865,56,Back,4258121867,140,16.9,4258121869,141,17.6,,,,,,,,,,4ihrb3uj478vlzrbh94jj1i3t,Ona Batlle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545061627,21,1,1,1,34,axwnneoekq2f2yq6r1l704y96,1,26.3,13.1,2023-05-07T11:33:19.045Z,2023-05-07T11:33:25Z,4258122445,56,Back,4258122455,213,6.0,4258122449,140,42.8,4258122451,141,4.9,4258122453,212,18.2,,,,,,,,,,9t8eb24gwj56ucggp7x0n0ewa,M. Le Tissier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545061663,22,1,1,1,40,axwnneoekq2f2yq6r1l704y96,0,44.7,5.2,2023-05-07T11:33:24.965Z,2023-05-07T11:33:30Z,4258122601,155,,4258122609,141,28.3,4258122603,56,Center,4258122607,140,85.0,4258122615,1,,4258122613,213,0.4,4258122611,212,45.1,,,,5adluw93r1tx4n3ta3wyhj7bp,V. Bøe Risa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545061763,8,52,1,1,46,9ijyncrxsejz505dbadwr1dir,1,11.5,66,2023-05-07T11:33:30.599Z,2023-05-07T11:33:30Z,,,,,,,,,,,,,,,,,,,,,,,,,7f3opq72gey1boxe6vcgmfvth,T. Korpela,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545062237,9,1,1,2,3,9ijyncrxsejz505dbadwr1dir,1,12.8,64.9,2023-05-07T11:33:47.855Z,2023-05-07T11:33:53Z,4258125695,199,,4258125709,1,,4258125705,212,55.7,4258125707,213,0.2,4258125699,56,Center,4258125701,140,65.2,4258125703,141,78.1,,,,7f3opq72gey1boxe6vcgmfvth,T. Korpela,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545062245,10,44,1,2,8,9ijyncrxsejz505dbadwr1dir,1,62.6,77,2023-05-07T11:33:52.516Z,2023-05-07T11:33:54Z,4258125803,233,23,4258125749,56,Center,4258125751,286,,,,,,,,,,,,,,,,,ctzcuzproy4kwpa5wweruw3px,B. England,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545062221,23,44,1,2,8,axwnneoekq2f2yq6r1l704y96,0,37.4,23,2023-05-07T11:33:52.517Z,2023-05-07T11:33:54Z,4258125613,285,,4258125611,56,Back,4258125837,233,10,,,,,,,,,,,,,,,,9t8eb24gwj56ucggp7x0n0ewa,M. Le Tissier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545062281,11,1,1,2,9,9ijyncrxsejz505dbadwr1dir,0,65.2,78.1,2023-05-07T11:33:53.879Z,2023-05-07T11:33:55Z,4258125949,56,Center,4258125955,212,4.6,4258125951,140,66.8,4258125953,141,71.8,4258125947,3,,4258125957,213,5.1,,,,,,,ctzcuzproy4kwpa5wweruw3px,B. England,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545062301,24,1,1,2,10,axwnneoekq2f2yq6r1l704y96,1,38.2,29.5,2023-05-07T11:33:54.869Z,2023-05-07T11:33:56Z,4258126051,3,,4258126057,140,29.1,4258126055,56,Back,4258126061,212,15.3,4258126063,213,4.0,4258126059,141,11.9,,,,,,,2a45d0hq84uxfi5t9c65dw7vt,E. Toone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545062399,25,1,1,2,11,axwnneoekq2f2yq6r1l704y96,1,29.1,11.9,2023-05-07T11:33:56.037Z,2023-05-07T11:33:59Z,4258126493,212,12.1,4258126491,141,11.0,4258126487,56,Back,4258126485,3,,4258126495,213,6.2,4258126489,140,40.6,,,,,,,9t8eb24gwj56ucggp7x0n0ewa,M. Le Tissier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545062435,26,1,1,2,15,axwnneoekq2f2yq6r1l704y96,1,41.3,10.9,2023-05-07T11:33:59.828Z,2023-05-07T11:34:01Z,4258126621,3,,4258126629,212,11.2,4258126623,56,Right,4258126627,141,13.4,4258126625,140,51.8,4258126631,213,0.2,,,,,,,5adluw93r1tx4n3ta3wyhj7bp,V. Bøe Risa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545062497,27,1,1,2,17,axwnneoekq2f2yq6r1l704y96,1,51.4,10.7,2023-05-07T11:34:01.333Z,2023-05-07T11:34:03Z,4258126977,141,3.1,4258126973,56,Back,4258126979,212,24.6,4258126981,213,3.4,4258126975,140,28.5,,,,,,,,,,5qxvej7pcqqr989sba7k0jv85,A. Russo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545062543,28,1,1,2,19,axwnneoekq2f2yq6r1l704y96,1,27.9,4.1,2023-05-07T11:34:03.860Z,2023-05-07T11:34:05Z,4258127179,56,Back,4258127185,212,17.4,4258127187,213,2.0,4258127181,140,21.3,4258127183,141,27.6,,,,,,,,,,4ihrb3uj478vlzrbh94jj1i3t,Ona Batlle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545062623,29,1,1,2,21,axwnneoekq2f2yq6r1l704y96,1,21.3,27.6,2023-05-07T11:34:05.541Z,2023-05-07T11:34:09Z,4258127579,140,25.3,4258127585,213,1.4,4258127575,56,Back,4258127581,141,72.3,4258127583,212,30.7,,,,,,,,,,9t8eb24gwj56ucggp7x0n0ewa,M. Le Tissier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545062645,30,1,1,2,24,axwnneoekq2f2yq6r1l704y96,1,30.4,55.7,2023-05-07T11:34:09.060Z,2023-05-07T11:34:10Z,4258127711,141,23.6,4258127719,213,4.5,4258127709,140,25.5,4258127715,212,22.4,4258127707,56,Back,,,,,,,,,,bl6mkergo04815vpi73fgtwb9,M. Turner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545062693,31,1,1,2,26,axwnneoekq2f2yq6r1l704y96,1,25.1,24.1,2023-05-07T11:34:10.628Z,2023-05-07T11:34:13Z,4258128027,212,17.1,4258128023,141,4.6,4258128029,213,5.4,4258128019,140,35.4,4258128017,56,Back,,,,,,,,,,9t8eb24gwj56ucggp7x0n0ewa,M. Le Tissier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545062707,32,49,1,2,29,axwnneoekq2f2yq6r1l704y96,1,35.4,4.6,2023-05-07T11:34:13.268Z,2023-05-07T11:34:13Z,,,,,,,,,,,,,,,,,,,,,,,,,4ihrb3uj478vlzrbh94jj1i3t,Ona Batlle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545062777,33,1,1,2,30,axwnneoekq2f2yq6r1l704y96,1,35.2,13.4,2023-05-07T11:34:14.901Z,2023-05-07T11:34:17Z,4258128495,141,4.3,4258128497,212,12.5,4258128493,140,45.5,4258128499,213,5.8,4258128491,56,Back,,,,,,,,,,4ihrb3uj478vlzrbh94jj1i3t,Ona Batlle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545062825,34,1,1,2,33,axwnneoekq2f2yq6r1l704y96,1,45.5,4.3,2023-05-07T11:34:17.141Z,2023-05-07T11:34:18Z,4258128715,140,29.1,4258128721,213,2.9,4258128719,212,17.9,4258128713,56,Back,4258128717,141,11.3,,,,,,,,,,c705ailfiov40xwoysz0ggct1,N. Parris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545062885,35,1,1,2,34,axwnneoekq2f2yq6r1l704y96,1,29.1,11.3,2023-05-07T11:34:18.693Z,2023-05-07T11:34:20Z,4258129033,56,Back,4258129043,213,0.6,4258129041,212,13.3,4258129037,140,39.3,4258129039,141,23.0,,,,,,,,,,2a45d0hq84uxfi5t9c65dw7vt,E. Toone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545063049,36,1,1,2,36,axwnneoekq2f2yq6r1l704y96,1,39.9,24.1,2023-05-07T11:34:20.581Z,2023-05-07T11:34:29Z,4258129843,213,2.7,4258129841,212,19.8,4258129837,140,23.1,4258129835,56,Back,4258129839,141,37.3,,,,,,,,,,c705ailfiov40xwoysz0ggct1,N. Parris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545063177,37,1,1,2,45,axwnneoekq2f2yq6r1l704y96,1,37.7,62.1,2023-05-07T11:34:29.781Z,2023-05-07T11:34:36Z,4258130569,212,23.2,4258130571,213,5.0,4258130563,56,Back,4258130567,141,29.8,4258130565,140,44.7,,,,,,,,,,bl6mkergo04815vpi73fgtwb9,M. Turner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545063263,38,1,1,2,51,axwnneoekq2f2yq6r1l704y96,1,64.9,26.7,2023-05-07T11:34:36.020Z,2023-05-07T11:34:39Z,4258131005,141,13.2,4258131011,213,5.9,4258131003,140,86.1,4258131001,56,Right,4258131007,212,24.1,,,,,,,,,,5adluw93r1tx4n3ta3wyhj7bp,V. Bøe Risa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545063357,39,1,1,2,55,axwnneoekq2f2yq6r1l704y96,1,90.3,17.3,2023-05-07T11:34:39.764Z,2023-05-07T11:43:01Z,4258131507,141,56.3,4258131503,56,Center,4258131501,155,,4258135109,154,,4258131499,2,,4258131505,140,93.7,4258131509,212,26.8,4258131511,213,1.4,4ihrb3uj478vlzrbh94jj1i3t,Ona Batlle,1,4258135107,210,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545063363,40,15,1,2,58,axwnneoekq2f2yq6r1l704y96,1,96.5,48.3,2023-05-07T11:34:42.948Z,2023-05-07T11:43:01Z,4258133627,233,14,4258135193,147,46.8,4258135191,146,98.8,4258135173,55,39,4258133601,20,,4258131531,16,,4258131533,56,Center,4258135179,102,45.9,d29d4xtq3ib0nim6keirgdx3p,L. Galton,,4258135185,328,,4258135197,231,48.9,4258135159,80,4258135195,230,99.5,4258135187,100,4258135167,154,4258135189,82,4258131529,22,4258135163,29,4258135183,214,4258135181,103,19,,,,,,,
2545063389,12,43,1,2,58,9ijyncrxsejz505dbadwr1dir,1,0,0,2023-05-07T11:34:43.048Z,2023-05-07T12:22:13Z,4258133641,233,40,4258132807,179,0,4258424119,144,10,4258131641,173,0,4258132809,183,0,4258131649,56,Back,,,,,,,7f3opq72gey1boxe6vcgmfvth,T. Korpela,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545063957,14,10,1,2,58,9ijyncrxsejz505dbadwr1dir,1,3.9,59,2023-05-07T11:34:43.048Z,2023-05-07T11:43:01Z,4258134779,56,Back,4258157077,233,40,4258134775,94,,,,,,,,,,,,,,,,,2zdgbwd6y5u4pd08upf1sda6t,K. Harrop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
