id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,keyPass,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,assist,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/15/value,qualifier/10/value,qualifier/13/value,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/20/id,qualifier/20/qualifierId
2497706561,11,43,1,0,23,axwnneoekq2f2yq6r1l704y96,1,0,0,2023-01-15T14:06:14.508Z,2023-01-15T14:06:34Z,3979673183,56,Center,3979673185,285,0,3979674721,144,74,,,,,,,,,,,,,,,,2a45d0hq84uxfi5t9c65dw7vt,E. Toone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497706635,6,1,1,0,25,mjejb0x57ms54j9ry6s8njwh,1,7.2,94.4,2023-01-15T14:06:16.741Z,2023-01-15T14:07:04Z,3979673643,141,93.2,3979673647,213,6.3,3979673639,56,Back,3979673645,212,28.4,3979673641,140,34.2,3979673637,155,,,,,,,,40drqeciuqe2j07g5cnc6xf55,T. Hinds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497706655,7,1,1,0,29,mjejb0x57ms54j9ry6s8njwh,1,34.2,93.2,2023-01-15T14:06:20.813Z,2023-01-15T14:06:23Z,3979673805,56,Back,3979673811,212,7.4,3979673813,213,4.6,3979673803,3,,3979673809,141,82.4,3979673807,140,33.2,,,,,,,3tot15elwrc9lz9ohha1z0ij9,M. Lawley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497706659,8,3,1,0,32,mjejb0x57ms54j9ry6s8njwh,0,33.2,82.4,2023-01-15T14:06:23.629Z,2023-01-15T20:09:41Z,3979877367,211,,3979673821,56,Back,3980660981,465,,3979877313,285,,,,,,,,,,,,,,871cll4se1mtci0na61o632dx,J. Matthews,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497706675,12,61,1,0,33,axwnneoekq2f2yq6r1l704y96,1,57.2,25,2023-01-15T14:06:25.171Z,2023-01-15T14:06:25Z,3979673925,56,Center,,,,,,,,,,,,,,,,,,,,,,4ihrb3uj478vlzrbh94jj1i3t,Ona Batlle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497706697,13,49,1,0,35,axwnneoekq2f2yq6r1l704y96,1,55.1,19.2,2023-01-15T14:06:26.379Z,2023-01-15T14:06:26Z,,,,,,,,,,,,,,,,,,,,,,,,,9ijnmgmapjcnctich86692tw5,K. Zelem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497706725,14,4,1,0,36,axwnneoekq2f2yq6r1l704y96,1,56.2,18.6,2023-01-15T14:06:27.538Z,2023-01-15T14:06:29Z,3979674277,233,9,3979674261,286,,3979674259,265,,3979674255,56,Right,3979674253,13,,3979674257,152,,,,,,,,9ijnmgmapjcnctich86692tw5,K. Zelem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497706721,9,4,1,0,36,mjejb0x57ms54j9ry6s8njwh,0,43.8,81.4,2023-01-15T14:06:27.539Z,2023-01-15T14:06:35Z,3979674235,152,,3979674239,285,,3979674231,13,,3979674237,265,,3979674233,56,Back,3979674295,233,14,,,,,,,3tot15elwrc9lz9ohha1z0ij9,M. Lawley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497706989,15,1,1,0,50,axwnneoekq2f2yq6r1l704y96,1,38,13.2,2023-01-15T14:06:42.163Z,2023-01-15T20:09:56Z,3979675725,5,,3980661195,189,,3979675727,152,,3979675731,140,38.5,3979675735,212,24.8,3979675733,141,49.7,3979675737,213,1.5,3979675729,56,Back,9t8eb24gwj56ucggp7x0n0ewa,M. Le Tissier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497707025,16,1,1,0,53,axwnneoekq2f2yq6r1l704y96,1,39.4,54.5,2023-01-15T14:06:44.795Z,2023-01-15T14:06:47Z,3979675951,213,4.8,3979675941,140,40.1,3979675939,56,Back,3979675943,141,29.2,3979675945,212,17.2,,,,,,,,,,bl6mkergo04815vpi73fgtwb9,M. Turner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497707057,17,1,1,0,56,axwnneoekq2f2yq6r1l704y96,1,40.1,25.8,2023-01-15T14:06:47.778Z,2023-01-15T14:06:49Z,3979676099,56,Back,3979676101,140,43.4,3979676105,212,11.1,3979676107,213,5.0,3979676103,141,10.3,,,,,,,,,,9t8eb24gwj56ucggp7x0n0ewa,M. Le Tissier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497707167,18,1,1,0,58,axwnneoekq2f2yq6r1l704y96,1,45,8.6,2023-01-15T14:06:49.891Z,2023-01-15T14:06:56Z,3979676741,141,7.7,3979676735,56,Right,3979676747,1,,3979676739,140,85.5,3979676731,155,,3979676743,212,42.5,3979676745,213,6.3,,,,9ijnmgmapjcnctich86692tw5,K. Zelem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497707173,19,3,1,1,3,axwnneoekq2f2yq6r1l704y96,0,90.1,8.3,2023-01-15T14:06:54.805Z,2023-01-15T20:10:51Z,3979676801,211,,3979676779,56,Right,3979676781,286,,3980662547,464,,,,,,,,,,,,,,440p9vyf2bnhoivrea2biq9k9,Lucía García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497887309,597,56,1,1,4,mjejb0x57ms54j9ry6s8njwh,1,0,0,2023-01-15T14:06:55.942Z,2023-01-15T20:10:42Z,3980662163,56,Back,,,,,,,,,,,,,,,,,,,,,,4rz247hboaqnxo1mbdiw3ctsl,M. Campbell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497707175,10,5,1,1,6,mjejb0x57ms54j9ry6s8njwh,1,-1.2,82.4,2023-01-15T14:06:57.298Z,2023-01-15T14:06:58Z,3979676871,233,20,3979676785,346,,3979676783,56,Back,,,,,,,,,,,,,,,,4rz247hboaqnxo1mbdiw3ctsl,M. Campbell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497707183,20,5,1,1,6,axwnneoekq2f2yq6r1l704y96,0,101.2,17.6,2023-01-15T14:06:57.298Z,2023-01-15T14:57:48Z,3979676831,56,Right,3979676833,346,,3979676879,233,10,,,,,,,,,,,,,,,,440p9vyf2bnhoivrea2biq9k9,Lucía García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497707567,11,1,1,1,31,mjejb0x57ms54j9ry6s8njwh,1,3.1,51.8,2023-01-15T14:07:22.965Z,2023-01-15T14:07:24Z,3979678993,213,5.0,3979678997,237,,3979678989,141,27.7,3979678985,56,Back,3979678991,212,17.0,3979678999,189,,3979678983,124,,3979678987,140,7.4,cn8ti0qxxvg0z0vvmwkocggr9,R. Laws,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497707685,12,1,1,1,36,mjejb0x57ms54j9ry6s8njwh,1,11.8,18,2023-01-15T14:07:28.086Z,2023-01-15T14:07:35Z,3979679671,140,61.0,3979679679,1,,3979679667,155,,3979679677,213,6.2,3979679673,141,9.8,3979679669,56,Right,3979679675,212,52.0,,,,5wjfxb57gtzmp7m29wotyafv9,G. Bonner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497707713,13,1,1,1,43,mjejb0x57ms54j9ry6s8njwh,0,86.8,14.7,2023-01-15T14:07:35.055Z,2023-01-15T20:11:31Z,3979679799,141,49.9,3979679791,56,Center,3980663577,20,,3980663465,386,,3979679783,2,,3980663463,225,,3979679807,213,1.2,3979679803,212,25.6,xhbmqvlmvk0gguvc9u806itx,S. van de Sanden,3979679795,140,95.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497707729,21,52,1,1,46,axwnneoekq2f2yq6r1l704y96,1,3.7,50.7,2023-01-15T14:07:37.715Z,2023-01-15T20:11:39Z,3980663879,376,,,,,,,,,,,,,,,,,,,,,,,eofeaerj2f8tm1xldw18e2o5x,M. Earps,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497708027,22,1,1,2,7,axwnneoekq2f2yq6r1l704y96,1,10,44.6,2023-01-15T14:07:58.210Z,2023-01-15T14:08:00Z,3979681631,140,26.5,3979681627,123,,3979681637,213,5.3,3979681629,56,Back,3979681633,141,9.4,3979681635,212,29.5,,,,,,,eofeaerj2f8tm1xldw18e2o5x,M. Earps,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497708059,23,1,1,2,8,axwnneoekq2f2yq6r1l704y96,1,28.3,3.4,2023-01-15T14:07:59.930Z,2023-01-15T20:11:53Z,3979681809,141,10.4,3979681807,140,29.3,3979681813,213,1.4,3979681811,212,4.9,3979681805,56,Back,,,,,,,,,,4ihrb3uj478vlzrbh94jj1i3t,Ona Batlle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497708117,24,1,1,2,10,axwnneoekq2f2yq6r1l704y96,1,24.5,21.9,2023-01-15T14:08:02.042Z,2023-01-15T20:12:02Z,3979682139,213,2.5,3979682131,56,Back,3979682133,140,7.7,3979682137,212,22.5,3979682135,141,42.5,,,,,,,,,,1haq2mkmbebj3jbt0z2jom4lx,H. Ladd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497708171,25,1,1,2,14,axwnneoekq2f2yq6r1l704y96,1,7.8,40,2023-01-15T14:08:05.802Z,2023-01-15T20:12:07Z,3979682465,212,38.5,3979682463,141,91.9,3979682467,213,1.2,3980664835,1,,3979682459,56,Back,3979682461,140,22.4,,,,,,,eofeaerj2f8tm1xldw18e2o5x,M. Earps,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497708185,26,1,1,2,18,axwnneoekq2f2yq6r1l704y96,1,31.7,86.6,2023-01-15T14:08:09.538Z,2023-01-15T14:08:10Z,3979682539,212,13.1,3979682541,213,5.4,3979682537,141,72.1,3979682533,56,Back,3979682535,140,39.9,,,,,,,,,,2s15k44faiinj3gz5tswtv4d1,H. Blundell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497708235,27,1,1,2,19,axwnneoekq2f2yq6r1l704y96,1,39.9,72.1,2023-01-15T14:08:10.716Z,2023-01-15T14:08:14Z,3979682845,141,89.7,3979682843,140,37.8,3979682847,212,12.2,3979682849,213,1.8,3979682841,56,Back,,,,,,,,,,c705ailfiov40xwoysz0ggct1,N. Parris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497708239,28,3,1,2,22,axwnneoekq2f2yq6r1l704y96,0,40.6,89.3,2023-01-15T14:08:14.090Z,2023-01-15T20:12:26Z,3979682869,56,Back,3980665531,211,,3980665489,286,,,,,,,,,,,,,,,,,2s15k44faiinj3gz5tswtv4d1,H. Blundell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497708285,14,1,1,2,23,mjejb0x57ms54j9ry6s8njwh,0,27.3,12.5,2023-01-15T14:08:15.070Z,2023-01-15T14:55:48Z,3979683087,140,28.8,3979683083,56,Back,3979683141,236,,3979683097,213,5.8,3979683143,233,29,3979683093,141,11.3,3979683147,286,,3979683095,212,1.8,5wjfxb57gtzmp7m29wotyafv9,G. Bonner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497708261,29,74,1,2,23,axwnneoekq2f2yq6r1l704y96,1,56.4,92.1,2023-01-15T14:08:15.071Z,2023-01-15T14:57:43Z,3979683159,233,14,3979682997,285,,3979682993,56,Left,,,,,,,,,,,,,,,,2s15k44faiinj3gz5tswtv4d1,H. Blundell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497708535,15,5,1,2,25,mjejb0x57ms54j9ry6s8njwh,1,27.8,-1.6,2023-01-15T14:08:16.267Z,2023-01-15T14:57:48Z,3979684521,347,,3979684519,56,Back,3979684555,233,30,,,,,,,,,,,,,,,,5wjfxb57gtzmp7m29wotyafv9,G. Bonner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497708277,30,5,1,2,25,axwnneoekq2f2yq6r1l704y96,0,72.2,101.6,2023-01-15T14:08:16.267Z,2023-01-15T14:08:34Z,3979684579,233,15,3979683049,56,Left,3979683051,347,,,,,,,,,,,,,,,,,2s15k44faiinj3gz5tswtv4d1,H. Blundell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497708567,16,1,1,2,42,mjejb0x57ms54j9ry6s8njwh,0,20.2,0,2023-01-15T14:08:33.950Z,2023-01-15T14:08:36Z,3979684685,141,6.7,3979684691,1,,3979684687,212,22.7,3979684683,140,41.1,3979684679,107,,3979684681,56,Back,3979684689,213,0.3,,,,2wv3bsfv3jh5ar8xw97lpxr6d,E. Koivisto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497708583,31,8,1,2,46,axwnneoekq2f2yq6r1l704y96,1,54.7,91.4,2023-01-15T14:08:37.411Z,2023-01-15T20:12:49Z,3980665967,385,,3979684775,56,Left,,,,,,,,,,,,,,,,,,,9ijnmgmapjcnctich86692tw5,K. Zelem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497708713,17,5,1,2,47,mjejb0x57ms54j9ry6s8njwh,1,25.3,-1.6,2023-01-15T14:08:38.243Z,2023-01-15T14:57:48Z,3979685467,233,32,3979685439,347,,3979685437,56,Back,,,,,,,,,,,,,,,,2wv3bsfv3jh5ar8xw97lpxr6d,E. Koivisto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497708603,32,5,1,2,47,axwnneoekq2f2yq6r1l704y96,0,74.7,101.6,2023-01-15T14:08:38.243Z,2023-01-15T14:08:47Z,3979684859,56,Left,3979684861,347,,3979685487,233,17,,,,,,,,,,,,,,,,9ijnmgmapjcnctich86692tw5,K. Zelem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497708775,18,1,1,2,56,mjejb0x57ms54j9ry6s8njwh,1,15.4,0,2023-01-15T14:08:47.230Z,2023-01-15T14:08:51Z,3979685805,212,20.4,3979685803,141,14.1,3979685807,213,0.6,3979685797,107,,3979685801,140,31.8,3979685799,56,Back,,,,,,,2wv3bsfv3jh5ar8xw97lpxr6d,E. Koivisto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497708787,19,1,1,3,0,mjejb0x57ms54j9ry6s8njwh,1,31.8,14.1,2023-01-15T14:08:51.303Z,2023-01-15T14:08:59Z,3979685867,141,10.1,3979685863,56,Back,3979685871,213,3.7,3979685865,140,27.5,3979685869,212,5.3,3979685861,155,,,,,,,,3tot15elwrc9lz9ohha1z0ij9,M. Lawley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497708811,20,1,1,3,1,mjejb0x57ms54j9ry6s8njwh,1,27.5,10.1,2023-01-15T14:08:52.454Z,2023-01-15T14:08:55Z,3979686041,141,20.3,3979686037,56,Right,3979686039,140,55.1,3979686043,212,29.8,3979686045,213,0.2,,,,,,,,,,2wv3bsfv3jh5ar8xw97lpxr6d,E. Koivisto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497708815,21,61,1,3,2,mjejb0x57ms54j9ry6s8njwh,0,55.1,20.3,2023-01-15T14:08:53.310Z,2023-01-15T14:56:28Z,3979686061,56,Right,,,,,,,,,,,,,,,,,,,,,,153m45p2fkc2q8x9zq105g45,Y. Daniëls,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497708797,33,49,1,3,2,axwnneoekq2f2yq6r1l704y96,1,49.5,83.2,2023-01-15T14:08:53.874Z,2023-01-15T14:08:53Z,,,,,,,,,,,,,,,,,,,,,,,,,9ijnmgmapjcnctich86692tw5,K. Zelem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497708809,34,1,1,3,2,axwnneoekq2f2yq6r1l704y96,1,47,85.1,2023-01-15T14:08:54.074Z,2023-01-15T20:13:21Z,3979686027,141,75.4,3979686031,213,5.1,3979686023,56,Back,3979686025,140,49.3,3979686029,212,7.0,,,,,,,,,,9ijnmgmapjcnctich86692tw5,K. Zelem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497708825,35,1,1,3,4,axwnneoekq2f2yq6r1l704y96,1,51.6,70.9,2023-01-15T14:08:55.258Z,2023-01-15T14:08:56Z,3979686111,141,79.6,3979686107,56,Left,3979686113,212,10.0,3979686109,140,59.3,3979686115,213,0.6,,,,,,,,,,1haq2mkmbebj3jbt0z2jom4lx,H. Ladd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
