id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,assist,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/8/value,keyPass,qualifier/10/value,qualifier/12/value,qualifier/13/value,qualifier/14/value,qualifier/15/value,qualifier/17/id,qualifier/17/qualifierId
2491338845,3,7,1,0,15,9ijyncrxsejz505dbadwr1dir,1,61.6,20.5,2022-12-14T19:00:22.438Z,2022-12-14T19:00:26Z,3945997987,233,8,3945997985,285,,3945997983,56,Right,,,,,,,,,,,,,,,,7kx86ostcp0tfo53g9cpqn7px,Cho So-Hyun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491338847,4,49,1,0,18,9ijyncrxsejz505dbadwr1dir,1,60.2,28.2,2022-12-14T19:00:25.860Z,2022-12-14T19:00:26Z,,,,,,,,,,,,,,,,,,,,,,,,,enqn8azrcz6vks9d21ze9w2c5,R. Ayane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491338859,5,1,1,0,19,9ijyncrxsejz505dbadwr1dir,1,60.7,28.5,2022-12-14T19:00:26.380Z,2022-12-14T19:00:29Z,3945998051,141,44.3,3945998055,213,0.8,3945998047,56,Center,3945998049,140,70.8,3945998053,212,15.1,,,,,,,,,,enqn8azrcz6vks9d21ze9w2c5,R. Ayane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491338873,6,1,1,0,22,9ijyncrxsejz505dbadwr1dir,1,70.8,44.3,2022-12-14T19:00:29.332Z,2022-12-14T19:00:32Z,3945998105,141,54.9,3945998101,140,70.5,3945998109,212,7.2,3945998113,213,1.6,3945998097,56,Center,,,,,,,,,,xfhvn9tfu8wwd1whgo1jgand,N. Karczewska,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491338879,7,1,1,0,25,9ijyncrxsejz505dbadwr1dir,1,74.5,66.1,2022-12-14T19:00:32.292Z,2022-12-14T19:00:34Z,3945998143,212,13.8,3945998137,56,Left,3945998139,140,71.7,3945998145,213,1.8,3945998141,141,86.0,,,,,,,,,,drwlmmiguqz2mfzsh6gjmklx,D. Spence,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491338897,8,1,1,0,27,9ijyncrxsejz505dbadwr1dir,1,71.7,86,2022-12-14T19:00:34.396Z,2022-12-14T19:00:41Z,3945998227,56,Left,3945998229,140,52.1,3945998235,213,3.1,3945998231,141,87.5,3945998233,212,20.6,,,,,,,,,,ceww6vauxaqddgogso515rcru,A. Ale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491338907,9,1,1,0,34,9ijyncrxsejz505dbadwr1dir,1,52.1,87.5,2022-12-14T19:00:41.060Z,2022-12-14T19:00:43Z,3945998283,213,4.4,3945998275,56,Back,3945998277,140,41.8,3945998279,141,33.3,3945998285,1,,3945998281,212,38.4,,,,,,,30pcgn07mnn0sk4jp0t7bx9ed,S. Zadorsky,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491338911,10,1,1,0,36,9ijyncrxsejz505dbadwr1dir,1,41.8,33.3,2022-12-14T19:00:43.132Z,2022-12-14T19:00:44Z,3945998317,141,14.3,3945998313,56,Back,3945998315,140,42.0,3945998321,213,4.7,3945998319,212,12.9,,,,,,,,,,elelvar8kyxwpfqzwr1v00b85,M. Bartrip,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491338927,11,1,1,0,37,9ijyncrxsejz505dbadwr1dir,1,42,14.3,2022-12-14T19:00:44.740Z,2022-12-14T19:00:48Z,3945998391,141,27.4,3945998395,213,1.6,3945998389,140,41.5,3945998393,212,8.9,3945998387,56,Back,,,,,,,,,,eoc724h5j6mnvvu1nbumezmxh,A. Turner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491338939,12,1,1,0,41,9ijyncrxsejz505dbadwr1dir,1,42.8,31.5,2022-12-14T19:00:48.148Z,2022-12-14T19:00:50Z,3945998439,141,78.7,3945998437,140,62.2,3945998443,213,1.0,3945998435,56,Center,3945998441,212,38.0,3945998445,1,,,,,,,,elelvar8kyxwpfqzwr1v00b85,M. Bartrip,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491338953,13,1,1,0,43,9ijyncrxsejz505dbadwr1dir,1,62.2,78.7,2022-12-14T19:00:50.188Z,2022-12-14T19:00:55Z,3945998513,140,84.0,3945998517,141,87.5,3945998521,212,23.7,3945998511,56,Left,3945998525,213,0.3,,,,,,,,,,drwlmmiguqz2mfzsh6gjmklx,D. Spence,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491338959,14,61,1,0,46,9ijyncrxsejz505dbadwr1dir,0,96.2,81.4,2022-12-14T19:00:53.092Z,2022-12-14T19:01:10Z,3945998551,56,Left,,,,,,,,,,,,,,,,,,,,,,enqn8azrcz6vks9d21ze9w2c5,R. Ayane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491338951,9,49,1,0,47,7kt37xy93vjy6wac8vq6fqz3g,1,4.9,19.4,2022-12-14T19:00:54.677Z,2022-12-14T19:00:54Z,,,,,,,,,,,,,,,,,,,,,,,,,3c80px00lrpe84s9yurszqcid,N. Björn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491338979,11,56,1,0,48,7kt37xy93vjy6wac8vq6fqz3g,1,0,0,2022-12-14T19:00:55.877Z,2022-12-14T19:01:03Z,3945998643,56,Back,,,,,,,,,,,,,,,,,,,,,,3c80px00lrpe84s9yurszqcid,N. Björn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491338963,10,5,1,0,49,7kt37xy93vjy6wac8vq6fqz3g,1,-0.8,19.9,2022-12-14T19:00:56.158Z,2022-12-14T19:00:56Z,3945998565,346,,3945998571,233,15,3945998563,56,Back,,,,,,,,,,,,,,,,3c80px00lrpe84s9yurszqcid,N. Björn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491338965,15,5,1,0,49,9ijyncrxsejz505dbadwr1dir,0,100.8,80.1,2022-12-14T19:00:56.158Z,2022-12-14T19:20:23Z,3945998587,233,10,3945998569,346,,3945998567,56,Left,,,,,,,,,,,,,,,,enqn8azrcz6vks9d21ze9w2c5,R. Ayane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491339015,12,1,1,1,1,7kt37xy93vjy6wac8vq6fqz3g,1,5.4,51.6,2022-12-14T19:01:08.062Z,2022-12-14T19:01:12Z,3945998815,56,Back,3945998819,141,41.0,3945998821,212,10.5,3945998813,124,,3945998823,213,5.5,3945998817,140,12.7,3945998827,237,,,,,8zpj2ov0kc2d7a2b14ys2y8dl,E. Ramsey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491339019,13,1,1,1,5,7kt37xy93vjy6wac8vq6fqz3g,0,19.5,30.4,2022-12-14T19:01:12.077Z,2022-12-14T19:01:13Z,3945998843,212,22.6,3945998839,140,24.3,3945998837,56,Back,3945998845,213,4.9,3945998841,141,0.0,,,,,,,,,,3c80px00lrpe84s9yurszqcid,N. Björn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491339021,14,5,1,1,6,7kt37xy93vjy6wac8vq6fqz3g,0,26.4,-1.8,2022-12-14T19:01:13.499Z,2022-12-14T19:01:24Z,3945998931,233,16,3945998847,56,Back,3945998849,347,,,,,,,,,,,,,,,,,3c80px00lrpe84s9yurszqcid,N. Björn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491339049,16,5,1,1,6,9ijyncrxsejz505dbadwr1dir,1,73.6,101.8,2022-12-14T19:01:13.499Z,2022-12-14T19:20:24Z,3945998927,233,14,3945998921,56,Left,3945998923,347,,,,,,,,,,,,,,,,,enqn8azrcz6vks9d21ze9w2c5,R. Ayane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491339055,17,1,1,1,16,9ijyncrxsejz505dbadwr1dir,0,71.6,100,2022-12-14T19:01:23.364Z,2022-12-14T19:01:36Z,3945998953,141,89.7,3945998951,140,80.2,3945998957,213,5.6,3945998949,56,Left,3945998955,212,12.1,3945998947,107,,,,,,,,ceww6vauxaqddgogso515rcru,A. Ale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491339051,15,49,1,1,17,7kt37xy93vjy6wac8vq6fqz3g,1,20.5,6.4,2022-12-14T19:01:24.741Z,2022-12-14T19:01:24Z,,,,,,,,,,,,,,,,,,,,,,,,,avttb0ne86ra4pqruk0d8al05,L. Hope,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491339057,16,4,1,1,19,7kt37xy93vjy6wac8vq6fqz3g,1,20.6,8.2,2022-12-14T19:01:26.773Z,2022-12-14T19:01:33Z,3945999033,233,18,3945998967,294,,3945998969,56,Back,3945998973,285,,3945998965,13,,3945998971,152,,,,,,,,avttb0ne86ra4pqruk0d8al05,L. Hope,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491339067,18,4,1,1,19,9ijyncrxsejz505dbadwr1dir,0,79.4,91.8,2022-12-14T19:01:26.774Z,2022-12-14T19:01:33Z,3945999027,56,Left,3945999031,286,,3945999023,13,,3945999029,152,,3945999037,233,16,3945999025,294,,,,,,,,xfhvn9tfu8wwd1whgo1jgand,N. Karczewska,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491339071,17,1,1,1,29,7kt37xy93vjy6wac8vq6fqz3g,1,22.1,7.7,2022-12-14T19:01:36.061Z,2022-12-14T19:01:44Z,3945999125,5,,3945999137,213,0.8,3945999129,56,Back,3945999133,141,20.7,3945999131,140,30.1,3945999127,152,,3945999135,212,12.2,,,,avttb0ne86ra4pqruk0d8al05,L. Hope,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491339073,18,1,1,1,37,7kt37xy93vjy6wac8vq6fqz3g,1,22.5,8.8,2022-12-14T19:01:44.693Z,2022-12-14T19:01:45Z,3945999145,141,5.9,3945999141,56,Back,3945999147,212,14.1,3945999149,213,3.3,3945999143,140,9.2,,,,,,,,,,9x4qkir5sofsdi6jf3qdnvgx6,H. Bennison,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491339079,19,1,1,1,38,7kt37xy93vjy6wac8vq6fqz3g,1,8.6,8.2,2022-12-14T19:01:45.301Z,2022-12-14T19:01:46Z,3945999189,56,Back,3945999195,212,9.0,3945999191,140,4.1,3945999193,141,19.5,3945999197,213,2.1,,,,,,,,,,avttb0ne86ra4pqruk0d8al05,L. Hope,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491339085,20,1,1,1,39,7kt37xy93vjy6wac8vq6fqz3g,1,3.9,19.5,2022-12-14T19:01:46.037Z,2022-12-14T19:01:47Z,3945999229,141,42.1,3945999227,140,2.4,3945999225,56,Back,3945999231,212,15.4,3945999233,213,1.7,,,,,,,,,,3c80px00lrpe84s9yurszqcid,N. Björn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491339111,21,1,1,1,40,7kt37xy93vjy6wac8vq6fqz3g,1,2.2,46.7,2022-12-14T19:01:47.806Z,2022-12-14T19:01:55Z,3945999363,213,1.0,3945999359,141,69.4,3945999357,140,11.6,3945999361,212,18.3,3945999355,56,Back,,,,,,,,,,8zpj2ov0kc2d7a2b14ys2y8dl,E. Ramsey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491339115,22,1,1,1,48,7kt37xy93vjy6wac8vq6fqz3g,0,31.4,72.9,2022-12-14T19:01:55.837Z,2022-12-14T19:01:56Z,3945999383,155,,3945999393,213,6.2,3945999387,140,67.7,3945999391,212,38.1,3945999395,1,,3945999385,56,Center,3945999389,141,70.5,,,,8e7wbpcbwxvdz0fojwuyov3rp,G. George,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491339119,19,8,1,1,51,9ijyncrxsejz505dbadwr1dir,1,37.5,28.2,2022-12-14T19:01:58.205Z,2022-12-14T19:01:58Z,3945999409,56,Back,,,,,,,,,,,,,,,,,,,,,,elelvar8kyxwpfqzwr1v00b85,M. Bartrip,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491339121,20,49,1,1,52,9ijyncrxsejz505dbadwr1dir,1,41.6,25.9,2022-12-14T19:01:59.885Z,2022-12-14T19:01:59Z,,,,,,,,,,,,,,,,,,,,,,,,,ceww6vauxaqddgogso515rcru,A. Ale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491339125,21,1,1,1,53,9ijyncrxsejz505dbadwr1dir,1,41.6,25.9,2022-12-14T19:02:00.222Z,2022-12-14T19:02:01Z,3945999463,212,3.0,3945999457,56,Back,3945999459,140,41.5,3945999465,213,1.6,3945999461,141,30.3,,,,,,,,,,ceww6vauxaqddgogso515rcru,A. Ale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491339131,22,1,1,1,54,9ijyncrxsejz505dbadwr1dir,0,41.5,30.3,2022-12-14T19:02:01.085Z,2022-12-14T19:02:01Z,3945999471,56,Center,3945999479,213,0.1,3945999477,212,17.8,3945999475,141,32.8,3945999473,140,58.4,,,,,,,,,,7kx86ostcp0tfo53g9cpqn7px,Cho So-Hyun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491339129,23,8,1,1,54,7kt37xy93vjy6wac8vq6fqz3g,1,40.9,65.1,2022-12-14T19:02:01.189Z,2022-12-14T19:02:01Z,3945999469,56,Back,,,,,,,,,,,,,,,,,,,,,,9x4qkir5sofsdi6jf3qdnvgx6,H. Bennison,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491339133,24,49,1,1,55,7kt37xy93vjy6wac8vq6fqz3g,1,49,62.9,2022-12-14T19:02:02.245Z,2022-12-14T19:02:02Z,,,,,,,,,,,,,,,,,,,,,,,,,27iu58a0k5jqsxidnaxbothbd,K. Snoeijs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491339141,25,1,1,1,55,7kt37xy93vjy6wac8vq6fqz3g,1,49,62.9,2022-12-14T19:02:02.373Z,2022-12-14T19:02:03Z,3945999519,141,68.5,3945999521,212,7.1,3945999515,56,Back,3945999517,140,43.3,3945999523,213,2.6,,,,,,,,,,27iu58a0k5jqsxidnaxbothbd,K. Snoeijs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491339147,26,1,1,1,56,7kt37xy93vjy6wac8vq6fqz3g,1,43.3,68.5,2022-12-14T19:02:03.125Z,2022-12-14T19:02:04Z,3945999561,213,0.5,3945999549,140,54.6,3945999557,212,13.9,3945999545,56,Left,3945999553,141,79.1,,,,,,,,,,bqbs20rirfi1eh7k7ss4pt0ix,K. Holmgaard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491339151,27,1,1,1,57,7kt37xy93vjy6wac8vq6fqz3g,1,54.5,79.9,2022-12-14T19:02:04.581Z,2022-12-14T19:02:09Z,3945999579,140,42.6,3945999577,56,Back,3945999583,212,13.3,3945999581,141,73.2,3945999585,213,3.5,,,,,,,,,,e2lt71eeqb97hw6wnebjrrgt1,A. Galli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491339159,28,1,1,2,1,7kt37xy93vjy6wac8vq6fqz3g,0,45.7,80.5,2022-12-14T19:02:08.885Z,2022-12-14T19:02:09Z,3945999617,56,Left,3945999619,140,52.3,3945999621,141,87.2,3945999625,213,0.6,3945999623,212,8.3,,,,,,,,,,bmw6mvkeropjorm2rxzw2fzai,J. Park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491339179,23,4,1,2,5,9ijyncrxsejz505dbadwr1dir,1,46.2,16.6,2022-12-14T19:02:12.764Z,2022-12-14T19:02:16Z,3945999719,286,,3945999711,13,,3945999721,233,29,3945999715,152,,3945999717,265,,3945999713,56,Back,,,,,,,ceww6vauxaqddgogso515rcru,A. Ale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491339173,29,4,1,2,5,7kt37xy93vjy6wac8vq6fqz3g,0,53.8,83.4,2022-12-14T19:02:12.765Z,2022-12-14T19:02:16Z,3945999679,13,,3945999681,56,Left,3945999685,265,,3945999725,233,23,3945999683,152,,3945999687,285,,,,,,,,bmw6mvkeropjorm2rxzw2fzai,J. Park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491339209,24,1,1,2,20,9ijyncrxsejz505dbadwr1dir,1,43.8,25.2,2022-12-14T19:02:27.349Z,2022-12-14T19:02:28Z,3945999875,152,,3945999879,140,46.2,3945999871,155,,3945999885,213,1.5,3945999881,141,87.1,3945999869,5,,3945999883,212,42.2,3945999877,56,Back,elelvar8kyxwpfqzwr1v00b85,M. Bartrip,3945999873,196,3945999887,1,,,,,,,,,,,,,,,,,,,,,,,,,,
2491339215,25,1,1,2,21,9ijyncrxsejz505dbadwr1dir,1,46.2,87.1,2022-12-14T19:02:28.381Z,2022-12-14T19:02:30Z,3945999911,141,66.7,3945999907,56,Back,3945999909,140,35.7,3945999915,213,4.0,3945999913,212,17.7,,,,,,,,,,30pcgn07mnn0sk4jp0t7bx9ed,S. Zadorsky,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491339221,26,1,1,2,23,9ijyncrxsejz505dbadwr1dir,0,35.7,66.7,2022-12-14T19:02:30.461Z,2022-12-14T19:02:32Z,3945999949,212,42.1,3945999947,141,31.5,3945999945,140,68.7,3945999951,213,5.7,3945999953,1,,3945999943,56,Center,,,,,,,6aaes6ikbmrg75h6asm58wpg5,E. Summanen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491339227,30,49,1,2,27,7kt37xy93vjy6wac8vq6fqz3g,1,27.6,73,2022-12-14T19:02:34.166Z,2022-12-14T19:02:34Z,,,,,,,,,,,,,,,,,,,,,,,,,8e7wbpcbwxvdz0fojwuyov3rp,G. George,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491339231,31,1,1,2,27,7kt37xy93vjy6wac8vq6fqz3g,1,27.6,73,2022-12-14T19:02:34.565Z,2022-12-14T19:02:36Z,3945999973,140,5.3,3945999979,213,3.5,3945999977,212,25.1,3945999971,56,Back,3945999975,141,59.7,,,,,,,,,,8e7wbpcbwxvdz0fojwuyov3rp,G. George,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491339241,32,1,1,2,29,7kt37xy93vjy6wac8vq6fqz3g,1,7.1,58.2,2022-12-14T19:02:36.749Z,2022-12-14T19:02:40Z,3946000027,213,1.0,3946000023,141,73.6,3946000021,140,13.9,3946000019,56,Back,3946000025,212,12.7,,,,,,,,,,8zpj2ov0kc2d7a2b14ys2y8dl,E. Ramsey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491339251,33,1,1,2,35,7kt37xy93vjy6wac8vq6fqz3g,1,14.4,78.4,2022-12-14T19:02:42.406Z,2022-12-14T19:02:43Z,3946000073,56,Back,3946000077,141,62.1,3946000081,213,4.3,3946000075,140,9.6,3946000079,212,12.2,,,,,,,,,,8e7wbpcbwxvdz0fojwuyov3rp,G. George,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491339255,34,1,1,2,36,7kt37xy93vjy6wac8vq6fqz3g,1,10.4,61.2,2022-12-14T19:02:43.869Z,2022-12-14T19:02:46Z,3946000101,141,75.4,3946000099,140,14.8,3946000097,56,Back,3946000105,213,1.1,3946000103,212,10.7,,,,,,,,,,8j67kyyfq5i300eeqbihgcqfp,R. Sevecke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
