id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,keyPass,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/11/value,qualifier/14/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/13/value,assist,qualifier/16/value
2479416739,1,34,16,0,0,bsbugp9qfasrrtg55bf7evvwv,1,0,0,2022-10-30T13:15:02.288Z,2022-10-30T13:41:52Z,3883366739,44,"1, 3, 3, 2, 2, 2, 3, 3, 4, 4, 4, 5, 5, 5, 5, 5, 5, 5",3883366743,59,"25, 2, 28, 17, 5, 3, 23, 27, 9, 7, 10, 11, 14, 18, 30, 33, 37, 51",3883366751,194,16gnoas9x34hm887omkmeee39,3883366753,197,5141,3883366749,131,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0, 0, 0",3883366733,30,"3q2zbn0eco577z0ss84g9f2s5, 6sq9uor68fca8nz7tes0vfdgp, 2jwojltrp06sa8qloordtohrd, b0fb391qk3blyandllrxt6fh1, 9parlijxpxnfis96jwy9p37bp, 16gnoas9x34hm887omkmeee39, ce4cgftejsd46a0rahih0divp, 1o571356wx95l3qbpbe00o991, 9aqn77y0knb58698qj46eee39, 3rh7yurfuhun7zvoymgjb7g7p, 1bpq54voea3pt7n7ppzoyvvth, dly0s8kcg05jee3nkwnkd228l, 4lshrw6i3uk9kx4kiutn06iuh, dltovemexu20xdg1ff55b1ed, 2eoggfnen5l1u32thxevo3sb8, f1yjzr06tqags78sdu9zl4bv8, blbeuhuw60c2dkx2ofl0xp82c, cdyp0hsm3q10ds5tv2ink2qxh",3883366755,227,"0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0",3883366747,130,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479416747,1,34,16,0,0,28u3q82ip96ahymkup01vfxli,1,0,0,2022-10-30T13:15:02.403Z,2022-10-30T13:41:40Z,3883366783,59,"28, 13, 23, 22, 3, 15, 10, 16, 27, 7, 8, 1, 2, 4, 5, 12, 20, 32, 35, 44",3883366781,44,"1, 3, 3, 2, 2, 2, 3, 3, 4, 4, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5",3883366793,227,"0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0",3883366791,197,12900,3883366789,194,7m31qpkmuh3amb6navttdlvpx,3883366785,130,12,3883366779,30,"8ctokja53x311jvllpdh6v4yd, 4lfk4hy1a6ig3izoq3mgl9zhl, 3upyu7hn2q7voapvgtlnl1yad, 8hmqpyniap0whyfhco0dhp3v9, 3km1u2mw1tkioh2mucow7d1pl, d3qtg5xhiwe3zamb4mh50whjp, 7m31qpkmuh3amb6navttdlvpx, c7giuh90mnvajsobobcbx4ley, 19qjvbtfwo55xwsqu5dmwh9ii, 6zu0f63ej8pixk97nfzrexiad, 2hoa4v8810rmsbi85pfanyfl6, 7n8jink50lk1tivoqpe57h32t, 9mjnqdz7dqs3ymr7bvec7lbkl, 6k1s7y9dnzdpppppdco7bgudx, 8evgc5zhtfnqatt15vr3ttwwl, 8xlmd18k335ypz59olrdjhcve, 1ct6g590mpcg14jw94v4g2tm2, 32qdycwtlahk754bdqjsowduc, 3i90wgjkjzq4krgms7tfhp5p0, 7l34xmrhlyosdxfc7j3rru609",3883366787,131,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479456027,2,32,1,0,0,bsbugp9qfasrrtg55bf7evvwv,1,0,0,2022-10-30T14:00:00.047Z,2022-10-30T14:00:00Z,3883570099,127,Left to Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479456021,2,32,1,0,0,28u3q82ip96ahymkup01vfxli,1,0,0,2022-10-30T14:00:00.047Z,2022-10-30T14:00:01Z,3883570083,127,Right to Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479456053,3,1,1,0,0,bsbugp9qfasrrtg55bf7evvwv,1,48.9,52.1,2022-10-30T14:00:00.147Z,2022-10-30T14:00:02Z,3883570245,141,45.8,3883570247,212,12.1,3883570243,140,38.1,3883570241,56,Back,3883570251,279,S,3883570249,213,3.5,,,,,,,3rh7yurfuhun7zvoymgjb7g7p,C. Wellings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479456069,4,1,1,0,2,bsbugp9qfasrrtg55bf7evvwv,1,36.8,46.6,2022-10-30T14:00:02.331Z,2022-10-30T14:00:03Z,3883570309,56,Back,3883570317,213,4.3,3883570315,212,3.6,3883570311,140,35.3,3883570313,141,41.9,,,,,,,,,,1o571356wx95l3qbpbe00o991,J. Vanhaevermaet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479456075,5,1,1,0,3,bsbugp9qfasrrtg55bf7evvwv,0,35.3,41.9,2022-10-30T14:00:03.444Z,2022-10-30T14:00:04Z,3883570359,140,72.6,3883570365,213,0.6,3883570367,1,,3883570363,212,46.0,3883570361,141,77.3,3883570357,56,Center,3883570355,157,,,,,b0fb391qk3blyandllrxt6fh1,D. Caldwell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479456105,3,1,1,0,5,28u3q82ip96ahymkup01vfxli,0,49.1,23.3,2022-10-30T14:00:05.624Z,2022-10-30T14:00:06Z,3883570475,56,Right,3883570483,213,6.1,3883570481,212,11.5,3883570477,140,59.9,3883570473,3,,3883570479,141,20.7,,,,,,,d3qtg5xhiwe3zamb4mh50whjp,S. Howard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479456145,6,1,1,0,7,bsbugp9qfasrrtg55bf7evvwv,1,56.6,62.9,2022-10-30T14:00:07.756Z,2022-10-30T14:00:10Z,3883570689,141,79.9,3883570691,212,12.7,3883570693,213,1.2,3883570687,140,61.5,3883570685,56,Left,,,,,,,,,,ce4cgftejsd46a0rahih0divp,R. Rowe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479456159,7,1,1,0,10,bsbugp9qfasrrtg55bf7evvwv,0,62.2,81.8,2022-10-30T14:00:10.131Z,2022-10-30T14:00:11Z,3883570743,141,85.4,3883570745,212,22.5,3883570739,140,83.5,3883570735,56,Left,3883570747,213,0.1,,,,,,,,,,2jwojltrp06sa8qloordtohrd,L. Woodham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
