id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,keyPass,qualifier/10/value,qualifier/11/value,qualifier/15/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/14/value,qualifier/18/id,qualifier/18/qualifierId,assist
2552644937,5,1,1,0,11,axwnneoekq2f2yq6r1l704y96,1,33.8,41.2,2023-05-21T17:45:19.361Z,2023-05-21T17:45:20Z,4298459549,140,29.2,4298459555,213,4.2,4298459547,56,Back,4298459551,141,28.3,4298459545,3,,4298459553,212,10.0,,,,,,,9t8eb24gwj56ucggp7x0n0ewa,M. Le Tissier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552644951,6,1,1,0,12,axwnneoekq2f2yq6r1l704y96,1,23.9,28.2,2023-05-21T17:45:20.536Z,2023-05-21T17:45:22Z,4298459643,141,8.9,4298459641,140,31.6,4298459647,213,5.3,4298459633,3,,4298459637,56,Back,4298459645,212,15.4,,,,,,,4ihrb3uj478vlzrbh94jj1i3t,Ona Batlle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552644955,7,49,1,0,14,axwnneoekq2f2yq6r1l704y96,1,33.4,9.4,2023-05-21T17:45:22.089Z,2023-05-21T17:45:22Z,,,,,,,,,,,,,,,,,,,,,,,,,c705ailfiov40xwoysz0ggct1,N. Parris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552644963,8,61,1,0,14,axwnneoekq2f2yq6r1l704y96,0,37.1,8.9,2023-05-21T17:45:22.968Z,2023-05-21T17:45:23Z,4298459711,56,Back,,,,,,,,,,,,,,,,,,,,,,c705ailfiov40xwoysz0ggct1,N. Parris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552644983,7,49,1,0,17,36tr17foeaf9ejjmt2txuoy3y,1,68.2,92.4,2023-05-21T17:45:25.775Z,2023-05-21T17:45:25Z,,,,,,,,,,,,,,,,,,,,,,,,,eb0h79vh5dwggjx7shj0ovetx,Leila Ouahabi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552645005,8,1,1,0,18,36tr17foeaf9ejjmt2txuoy3y,1,68.2,92.4,2023-05-21T17:45:26.247Z,2023-05-21T17:45:28Z,4298459947,140,61.6,4298459949,141,82.0,4298459953,213,3.9,4298459945,56,Left,4298459951,212,9.9,,,,,,,,,,eb0h79vh5dwggjx7shj0ovetx,Leila Ouahabi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552645021,9,1,1,0,20,36tr17foeaf9ejjmt2txuoy3y,1,61.6,82,2023-05-21T17:45:28.535Z,2023-05-21T17:45:29Z,4298460029,141,89.4,4298460027,140,60.0,4298460033,213,1.9,4298460031,212,5.3,4298460025,56,Left,,,,,,,,,,10d8jj5vwrmib55tth0isfvft,L. Hemp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552645029,10,1,1,0,21,36tr17foeaf9ejjmt2txuoy3y,1,60,89.4,2023-05-21T17:45:29.271Z,2023-05-21T17:45:30Z,4298460085,213,3.3,4298460077,56,Back,4298460079,140,37.1,4298460081,141,82.9,4298460083,212,24.4,,,,,,,,,,eb0h79vh5dwggjx7shj0ovetx,Leila Ouahabi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552645069,11,2,1,0,22,36tr17foeaf9ejjmt2txuoy3y,1,37.7,84.1,2023-05-21T17:45:30.568Z,2023-05-21T17:45:36Z,4298460321,140,76.4,4298460323,141,87.2,4298460319,56,Left,4298460315,7,10d8jj5vwrmib55tth0isfvft,4298460317,1,,,,,,,,,,,c6k1w8sothxmc08dbhqjzp1w5,A. Greenwood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552645067,9,55,1,0,22,axwnneoekq2f2yq6r1l704y96,1,26,11,2023-05-21T17:45:30.569Z,2023-05-21T17:46:20Z,,,,,,,,,,,,,,,,,,,,,,,,,4ihrb3uj478vlzrbh94jj1i3t,Ona Batlle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552645145,10,1,1,0,34,axwnneoekq2f2yq6r1l704y96,1,28.3,7.1,2023-05-21T17:45:42.145Z,2023-05-21T17:45:44Z,4298460705,241,,4298460715,213,2.0,4298460707,56,Back,4298460703,5,,4298460709,140,22.7,4298460713,212,15.5,4298460711,141,28.2,,,,4ihrb3uj478vlzrbh94jj1i3t,Ona Batlle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552645207,11,1,1,0,36,axwnneoekq2f2yq6r1l704y96,1,25.6,35.7,2023-05-21T17:45:44.536Z,2023-05-21T17:45:49Z,4298461075,141,70.2,4298461079,213,1.5,4298461073,140,27.0,4298461077,212,23.5,4298461071,56,Back,,,,,,,,,,9t8eb24gwj56ucggp7x0n0ewa,M. Le Tissier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552645227,12,1,1,0,41,axwnneoekq2f2yq6r1l704y96,1,29.3,70.5,2023-05-21T17:45:49.466Z,2023-05-21T17:45:51Z,4298461207,140,23.7,4298461209,141,42.7,4298461213,213,4.4,4298461211,212,19.8,4298461205,56,Back,,,,,,,,,,bl6mkergo04815vpi73fgtwb9,M. Turner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552645253,13,1,1,0,43,axwnneoekq2f2yq6r1l704y96,1,23.7,42.7,2023-05-21T17:45:51.250Z,2023-05-21T17:45:53Z,4298461317,140,12.6,4298461319,141,60.3,4298461315,56,Back,4298461323,213,2.3,4298461321,212,16.7,,,,,,,,,,9t8eb24gwj56ucggp7x0n0ewa,M. Le Tissier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552645283,14,1,1,0,45,axwnneoekq2f2yq6r1l704y96,0,13.2,60.2,2023-05-21T17:45:53.577Z,2023-05-21T17:46:04Z,4298461491,1,,4298461711,155,,4298461485,141,79.9,4298461489,213,0.4,4298461483,140,43.9,4298461487,212,34.9,4298461481,56,Back,,,,eofeaerj2f8tm1xldw18e2o5x,M. Earps,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552645285,12,49,1,0,49,36tr17foeaf9ejjmt2txuoy3y,1,57.5,27.9,2023-05-21T17:45:57.463Z,2023-05-21T17:45:57Z,,,,,,,,,,,,,,,,,,,,,,,,,7op9czmiln7ktmvetw97scz4l,Y. Hasegawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552645307,13,4,1,0,52,36tr17foeaf9ejjmt2txuoy3y,1,60.4,18,2023-05-21T17:46:00.151Z,2023-05-21T17:46:02Z,4298461655,233,15,4298461629,13,,4298461631,295,,4298461637,286,,4298461635,152,,4298461633,56,Right,,,,,,,7op9czmiln7ktmvetw97scz4l,Y. Hasegawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552645305,15,4,1,0,52,axwnneoekq2f2yq6r1l704y96,0,39.6,82,2023-05-21T17:46:00.152Z,2023-05-21T17:46:03Z,4298461615,285,,4298461677,233,13,4298461611,56,Back,4298461613,152,,4298461609,295,,4298461607,13,,,,,,,,2a45d0hq84uxfi5t9c65dw7vt,E. Toone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552645413,14,1,1,1,7,36tr17foeaf9ejjmt2txuoy3y,1,61.9,23.1,2023-05-21T17:46:15.198Z,2023-05-21T17:46:16Z,4298462229,213,2.9,4298462223,140,36.9,4298462221,56,Back,4298462227,212,26.8,4298462217,5,,4298462219,152,,4298462225,141,31.2,,,,7op9czmiln7ktmvetw97scz4l,Y. Hasegawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552645449,15,1,1,1,8,36tr17foeaf9ejjmt2txuoy3y,1,36.9,31.2,2023-05-21T17:46:16.542Z,2023-05-21T17:46:20Z,4298462411,213,1.6,4298462401,56,Back,4298462405,141,55.7,4298462409,212,16.7,4298462403,140,36.6,,,,,,,,,,5vuw3lywsh90t394m8h6g5ihh,S. Houghton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552645453,16,1,1,1,11,36tr17foeaf9ejjmt2txuoy3y,0,42.4,54,2023-05-21T17:46:19.911Z,2023-05-21T17:46:20Z,4298462435,212,15.1,4298462427,155,,4298462429,56,Center,4298462437,213,0.6,4298462431,140,54.1,4298462433,141,67.0,,,,,,,c6k1w8sothxmc08dbhqjzp1w5,A. Greenwood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552645477,16,61,1,1,13,axwnneoekq2f2yq6r1l704y96,0,47.1,35.1,2023-05-21T17:46:21.928Z,2023-05-21T17:46:22Z,4298462553,56,Back,,,,,,,,,,,,,,,,,,,,,,c705ailfiov40xwoysz0ggct1,N. Parris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552645497,17,1,1,1,15,36tr17foeaf9ejjmt2txuoy3y,1,47.5,60.6,2023-05-21T17:46:23.263Z,2023-05-21T17:46:24Z,4298462683,212,18.8,4298462681,141,37.7,4298462685,213,4.1,4298462679,140,37.5,4298462677,56,Back,,,,,,,,,,7op9czmiln7ktmvetw97scz4l,Y. Hasegawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552645517,18,1,1,1,16,36tr17foeaf9ejjmt2txuoy3y,1,36.8,36.7,2023-05-21T17:46:24.814Z,2023-05-21T17:46:27Z,4298462805,212,15.4,4298462803,141,14.0,4298462807,213,4.8,4298462801,140,37.4,4298462799,56,Back,,,,,,,,,,5vuw3lywsh90t394m8h6g5ihh,S. Houghton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552645539,19,1,1,1,19,36tr17foeaf9ejjmt2txuoy3y,1,37.6,10.1,2023-05-21T17:46:27.614Z,2023-05-21T17:46:30Z,4298462903,212,9.8,4298462901,141,8.3,4298462897,56,Back,4298462905,213,6.2,4298462899,140,46.9,,,,,,,,,,bo5e35lsptja0pnlvk1y38dex,E. Morgan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552645543,20,50,1,1,22,36tr17foeaf9ejjmt2txuoy3y,1,44.1,8.9,2023-05-21T17:46:30.254Z,2023-05-21T17:46:34Z,4298463173,233,17,4298462923,286,,4298462921,56,Back,,,,,,,,,,,,,,,,3ddo1m631pf9ruzzpaujs9gph,F. Angeldahl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552645579,17,7,1,1,22,axwnneoekq2f2yq6r1l704y96,1,55.9,91.1,2023-05-21T17:46:30.255Z,2023-05-21T17:46:34Z,4298463149,233,20,4298463133,56,Left,4298463137,285,,,,,,,,,,,,,,,,,9ijnmgmapjcnctich86692tw5,K. Zelem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552645583,18,49,1,1,25,axwnneoekq2f2yq6r1l704y96,1,67.2,92.9,2023-05-21T17:46:33.961Z,2023-05-21T17:46:34Z,,,,,,,,,,,,,,,,,,,,,,,,,d29d4xtq3ib0nim6keirgdx3p,L. Galton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552645593,19,1,1,1,26,axwnneoekq2f2yq6r1l704y96,0,66.1,96.2,2023-05-21T17:46:34.352Z,2023-05-21T17:46:35Z,4298463187,212,26.5,4298463181,56,Back,4298463185,141,87.1,4298463189,213,3.4,4298463183,140,41.6,,,,,,,,,,d29d4xtq3ib0nim6keirgdx3p,L. Galton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552645601,21,49,1,1,27,36tr17foeaf9ejjmt2txuoy3y,1,61.1,9.5,2023-05-21T17:46:35.983Z,2023-05-21T17:46:36Z,,,,,,,,,,,,,,,,,,,,,,,,,8gxse7h6ucubo3weq7sp9dnf9,C. Kelly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552645625,22,1,1,1,28,36tr17foeaf9ejjmt2txuoy3y,1,58.1,14.4,2023-05-21T17:46:36.718Z,2023-05-21T17:46:38Z,4298463323,213,2.5,4298463321,212,20.0,4298463315,56,Back,4298463317,140,42.6,4298463319,141,31.5,,,,,,,,,,8gxse7h6ucubo3weq7sp9dnf9,C. Kelly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552645627,23,61,1,1,30,36tr17foeaf9ejjmt2txuoy3y,0,43.4,30.7,2023-05-21T17:46:38.822Z,2023-05-21T17:46:39Z,4298463327,56,Back,,,,,,,,,,,,,,,,,,,,,,7op9czmiln7ktmvetw97scz4l,Y. Hasegawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552645629,20,49,1,1,31,axwnneoekq2f2yq6r1l704y96,1,59.1,73.8,2023-05-21T17:46:39.528Z,2023-05-21T17:46:39Z,,,,,,,,,,,,,,,,,,,,,,,,,c705ailfiov40xwoysz0ggct1,N. Parris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552645691,21,1,1,1,38,axwnneoekq2f2yq6r1l704y96,1,77.9,43,2023-05-21T17:46:46.385Z,2023-05-21T17:46:48Z,4298463661,141,33.7,4298463663,212,10.4,4298463665,213,5.6,4298463659,140,85.8,4298463657,56,Center,,,,,,,,,,c705ailfiov40xwoysz0ggct1,N. Parris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552645697,22,1,1,1,40,axwnneoekq2f2yq6r1l704y96,0,85.8,33.7,2023-05-21T17:46:48.177Z,2023-05-21T17:46:48Z,4298463705,212,13.0,4298463695,56,Center,4298463701,141,52.2,4298463707,213,1.3,4298463697,140,88.9,4298463693,155,,,,,,,,4ihrb3uj478vlzrbh94jj1i3t,Ona Batlle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552645721,24,12,1,1,41,36tr17foeaf9ejjmt2txuoy3y,1,12.1,48.5,2023-05-21T17:46:49.350Z,2023-05-21T17:46:51Z,4298463803,140,28.7,4298463809,213,5.9,4298463805,141,37.3,4298463807,212,19.0,4298463801,56,Back,,,,,,,,,,7op9czmiln7ktmvetw97scz4l,Y. Hasegawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552645723,25,49,1,1,43,36tr17foeaf9ejjmt2txuoy3y,1,28.7,37.3,2023-05-21T17:46:51.262Z,2023-05-21T17:46:51Z,,,,,,,,,,,,,,,,,,,,,,,,,3ddo1m631pf9ruzzpaujs9gph,F. Angeldahl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552645725,26,50,1,1,43,36tr17foeaf9ejjmt2txuoy3y,1,28.4,42,2023-05-21T17:46:51.655Z,2023-05-21T17:46:53Z,4298463829,233,23,4298463813,285,,4298463811,56,Back,,,,,,,,,,,,,,,,3ddo1m631pf9ruzzpaujs9gph,F. Angeldahl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552645731,23,7,1,1,43,axwnneoekq2f2yq6r1l704y96,1,71.6,58,2023-05-21T17:46:51.656Z,2023-05-21T17:46:53Z,4298463823,286,,4298463825,233,26,4298463821,56,Center,,,,,,,,,,,,,,,,1haq2mkmbebj3jbt0z2jom4lx,H. Ladd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552645733,24,49,1,1,44,axwnneoekq2f2yq6r1l704y96,1,74.1,64,2023-05-21T17:46:52.952Z,2023-05-21T17:46:53Z,,,,,,,,,,,,,,,,,,,,,,,,,1haq2mkmbebj3jbt0z2jom4lx,H. Ladd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552645769,25,16,1,1,47,axwnneoekq2f2yq6r1l704y96,1,75.1,65.1,2023-05-21T17:46:55.080Z,2023-05-21T17:47:34Z,4298463999,22,,4298464003,56,Center,4298464001,18,,4298465435,215,,4298465443,231,50.5,4298465441,230,98.5,4298465447,374,2023-05-21 18:46:53.395,4298465439,458,,1haq2mkmbebj3jbt0z2jom4lx,H. Ladd,4298465433,103,28.5,4298465431,102,45.7,4298465429,81,4298465427,72,4298465451,375,01:45.408,,,,,,,,,,,,,,,,,,,,,
2552646105,27,1,1,2,37,36tr17foeaf9ejjmt2txuoy3y,1,50.1,49.9,2023-05-21T17:47:45.046Z,2023-05-21T17:47:47Z,4298465925,213,3.5,4298465935,189,,4298465919,140,30.3,4298465917,56,Back,4298465921,141,37.9,4298465927,279,G,4298465923,212,22.3,,,,3ddo1m631pf9ruzzpaujs9gph,F. Angeldahl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552646155,28,1,1,2,44,36tr17foeaf9ejjmt2txuoy3y,0,28.7,36.9,2023-05-21T17:47:52.863Z,2023-05-21T17:48:06Z,4298466199,140,61.5,4298466205,213,6.0,4298466197,56,Center,4298466861,189,,4298466201,141,22.7,4298466207,1,,4298466195,155,,4298466203,212,35.8,5vuw3lywsh90t394m8h6g5ihh,S. Houghton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552646157,26,49,1,2,45,axwnneoekq2f2yq6r1l704y96,1,80.3,90.3,2023-05-21T17:47:53.520Z,2023-05-21T17:48:09Z,4298466971,189,,,,,,,,,,,,,,,,,,,,,,,5qxvej7pcqqr989sba7k0jv85,A. Russo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552646171,27,1,1,2,46,axwnneoekq2f2yq6r1l704y96,0,78.1,91.8,2023-05-21T17:47:54.968Z,2023-05-21T17:47:56Z,4298466323,236,,4298466329,286,,4298466293,140,79.2,4298466299,213,5.0,4298466297,212,4.7,4298466291,56,Left,4298466295,141,85.1,4298466287,2,,5qxvej7pcqqr989sba7k0jv85,A. Russo,4298466289,155,,4298466325,233,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552646175,29,12,1,2,47,36tr17foeaf9ejjmt2txuoy3y,1,26.9,17.3,2023-05-21T17:47:55.068Z,2023-05-21T17:48:44Z,4298466331,233,27,4298466317,56,Back,4298466315,185,,,,,,,,,,,,,,,,,bo5e35lsptja0pnlvk1y38dex,E. Morgan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552646245,28,1,1,2,53,axwnneoekq2f2yq6r1l704y96,1,53.8,67.2,2023-05-21T17:48:01.252Z,2023-05-21T17:48:02Z,4298466673,141,37.6,4298466671,140,52.6,4298466677,213,4.6,4298466669,56,Center,4298466675,212,20.2,,,,,,,,,,9t8eb24gwj56ucggp7x0n0ewa,M. Le Tissier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552646275,29,1,1,2,54,axwnneoekq2f2yq6r1l704y96,1,51.5,38.9,2023-05-21T17:48:02.752Z,2023-05-21T17:48:06Z,4298466851,141,48.5,4298466853,212,30.0,4298466849,140,23.6,4298466847,56,Back,4298466855,213,2.9,,,,,,,,,,4ihrb3uj478vlzrbh94jj1i3t,Ona Batlle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552646287,30,1,1,2,57,axwnneoekq2f2yq6r1l704y96,1,23.9,48.5,2023-05-21T17:48:05.952Z,2023-05-21T17:48:07Z,4298466891,213,1.2,4298466887,141,70.8,4298466889,212,16.0,4298466885,140,28.8,4298466883,56,Back,,,,,,,,,,eofeaerj2f8tm1xldw18e2o5x,M. Earps,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
