id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,keyPass,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/11/value,qualifier/14/value,qualifier/12/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/13/value,qualifier/15/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/17/value,assist
2497648069,9,1,1,0,33,spi3g782q7m4evjxn1sv6cfa,1,45.3,100,2023-01-15T12:00:43.147Z,2023-01-15T12:00:45Z,3979363517,140,52.9,3979363519,141,80.8,3979363523,213,5.2,3979363515,56,Left,3979363521,212,16.3,3979363513,107,,,,,,,,eincxi6xa1nrhr9qldtxboyqd,M. Eriksson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497648087,10,1,1,0,35,spi3g782q7m4evjxn1sv6cfa,1,53.4,84.2,2023-01-15T12:00:45.267Z,2023-01-15T12:00:47Z,3979363637,56,Back,3979363641,141,95.9,3979363645,213,2.4,3979363639,140,44.3,3979363643,212,12.4,,,,,,,,,,cij18xj0bx2zyx3mi9xwykn9x,E. Cuthbert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497648093,11,1,1,0,38,spi3g782q7m4evjxn1sv6cfa,0,45.9,96.5,2023-01-15T12:00:47.772Z,2023-01-15T12:00:49Z,3979363685,213,5.9,3979363677,56,Center,3979363687,1,,3979363683,212,32.9,3979363675,155,,3979363681,141,77.5,3979363679,140,74.7,,,,eincxi6xa1nrhr9qldtxboyqd,M. Eriksson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497648115,8,49,1,0,44,5rurqie3qt1qav9ir5mkqinn,1,38.6,50.9,2023-01-15T12:00:53.913Z,2023-01-15T12:00:54Z,,,,,,,,,,,,,,,,,,,,,,,,,bilgoekg6gqwr3qbp6dp0j1zp,Rafaelle Souza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497648149,9,1,1,0,46,5rurqie3qt1qav9ir5mkqinn,0,49.4,62.9,2023-01-15T12:00:56.146Z,2023-01-15T12:00:57Z,3979363959,212,23.2,3979363955,140,67.3,3979363953,56,Left,3979363957,141,82.9,3979363961,213,0.6,,,,,,,,,,bilgoekg6gqwr3qbp6dp0j1zp,Rafaelle Souza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497649107,36,43,1,0,47,spi3g782q7m4evjxn1sv6cfa,1,0,0,2023-01-15T12:00:57.019Z,2023-01-15T16:41:48Z,3980288977,144,8,3979368973,56,Back,,,,,,,,,,,,,,,,,,,c0my4y3kjf7jbbfujj5l8e8yx,N. Charles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497648153,12,49,1,0,48,spi3g782q7m4evjxn1sv6cfa,1,28.7,9.5,2023-01-15T12:00:58.420Z,2023-01-15T12:00:58Z,,,,,,,,,,,,,,,,,,,,,,,,,c0my4y3kjf7jbbfujj5l8e8yx,N. Charles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497648163,13,1,1,0,49,spi3g782q7m4evjxn1sv6cfa,1,28.7,9.5,2023-01-15T12:00:58.668Z,2023-01-15T12:00:59Z,3979364037,56,Back,3979364041,141,14.0,3979364045,213,0.3,3979364039,140,39.7,3979364043,212,11.9,,,,,,,,,,c0my4y3kjf7jbbfujj5l8e8yx,N. Charles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497648175,14,1,1,0,50,spi3g782q7m4evjxn1sv6cfa,1,39.7,14,2023-01-15T12:00:59.700Z,2023-01-15T12:01:01Z,3979364083,140,45.4,3979364085,141,29.2,3979364093,213,1.0,3979364081,56,Back,3979364089,212,11.9,,,,,,,,,,9n2d2dv38kp2exb7z3xh2ykiy,L. James,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497648193,15,1,1,0,51,spi3g782q7m4evjxn1sv6cfa,0,45.8,27.6,2023-01-15T12:01:01.091Z,2023-01-15T12:01:03Z,3979364169,140,67.6,3979364175,213,5.7,3979364173,212,28.3,3979364167,56,Right,3979364171,141,3.2,,,,,,,,,,ek8x7y3jt0xcebttt75qi5exh,J. Fleming,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497648211,10,8,1,0,54,5rurqie3qt1qav9ir5mkqinn,1,33.9,94.2,2023-01-15T12:01:03.570Z,2023-01-15T16:42:06Z,3980289925,385,,3979364265,56,Back,,,,,,,,,,,,,,,,,,,ddagc0khq0zh1ywynyci8nzrp,C. Foord,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497648221,11,5,1,0,55,5rurqie3qt1qav9ir5mkqinn,0,32.2,101.6,2023-01-15T12:01:05.451Z,2023-01-15T12:52:19Z,3979364309,347,,3979364305,56,Back,3979364513,233,16,,,,,,,,,,,,,,,,ddagc0khq0zh1ywynyci8nzrp,C. Foord,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497648267,16,5,1,0,55,spi3g782q7m4evjxn1sv6cfa,1,67.8,-1.6,2023-01-15T12:01:05.451Z,2023-01-15T12:01:13Z,3979364487,56,Right,3979364503,233,11,3979364489,347,,,,,,,,,,,,,,,,,ek8x7y3jt0xcebttt75qi5exh,J. Fleming,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497648283,17,1,1,1,3,spi3g782q7m4evjxn1sv6cfa,1,67.2,0,2023-01-15T12:01:12.707Z,2023-01-15T12:04:43Z,3979364561,107,,3979364569,212,34.5,3979364567,141,5.0,3979364571,213,3.0,3979364573,1,,3979364563,56,Back,3979364565,140,34.6,,,,9n2d2dv38kp2exb7z3xh2ykiy,L. James,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497648307,18,1,1,1,6,spi3g782q7m4evjxn1sv6cfa,1,35.7,8.6,2023-01-15T12:01:15.707Z,2023-01-15T12:01:18Z,3979364713,213,1.7,3979364709,141,43.9,3979364711,212,24.3,3979364707,140,32.1,3979364705,56,Back,,,,,,,,,,4wxqckb43bkeobwanys62zvmd,K. Buchanan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497648341,19,1,1,1,9,spi3g782q7m4evjxn1sv6cfa,1,30.6,63.4,2023-01-15T12:01:18.795Z,2023-01-15T12:01:22Z,3979364859,140,35.7,3979364865,213,1.2,3979364863,212,13.5,3979364857,56,Back,3979364861,141,81.7,,,,,,,,,,anghujtc4achyb9mflowgg9n9,M. Bright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497648361,20,1,1,1,12,spi3g782q7m4evjxn1sv6cfa,1,35.9,74.7,2023-01-15T12:01:22.059Z,2023-01-15T12:01:25Z,3979364987,213,3.9,3979364983,141,58.2,3979364985,212,16.6,3979364979,56,Back,3979364981,140,24.3,,,,,,,,,,eincxi6xa1nrhr9qldtxboyqd,M. Eriksson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497648377,21,1,1,1,16,spi3g782q7m4evjxn1sv6cfa,1,24.6,59.4,2023-01-15T12:01:25.595Z,2023-01-15T12:01:27Z,3979365087,56,Back,3979365091,141,93.0,3979365093,212,23.8,3979365095,213,1.3,3979365089,140,30.8,,,,,,,,,,anghujtc4achyb9mflowgg9n9,M. Bright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497648421,22,1,1,1,18,spi3g782q7m4evjxn1sv6cfa,1,30.8,93,2023-01-15T12:01:27.684Z,2023-01-15T12:01:34Z,3979365291,141,97.8,3979365287,56,Back,3979365293,212,16.8,3979365289,140,46.5,3979365295,213,0.2,,,,,,,,,,eincxi6xa1nrhr9qldtxboyqd,M. Eriksson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497648425,23,61,1,1,23,spi3g782q7m4evjxn1sv6cfa,0,46.5,97.8,2023-01-15T12:01:33.075Z,2023-01-15T12:25:19Z,3979365303,56,Back,,,,,,,,,,,,,,,,,,,,,,1cfhmihovl78l8osqbo1w9nth,G. Reiten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497648469,12,5,1,1,24,5rurqie3qt1qav9ir5mkqinn,1,52.2,-2,2023-01-15T12:01:33.810Z,2023-01-15T12:01:39Z,3979365481,56,Right,3979365511,233,24,3979365483,347,,,,,,,,,,,,,,,,,8lfnj5bvo97dimx52no42nmqd,L. Wienroither,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497648439,24,5,1,1,24,spi3g782q7m4evjxn1sv6cfa,0,47.8,102,2023-01-15T12:01:33.810Z,2023-01-15T12:52:20Z,3979365347,56,Back,3979365535,233,12,3979365349,347,,,,,,,,,,,,,,,,,1cfhmihovl78l8osqbo1w9nth,G. Reiten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497648501,13,1,1,1,29,5rurqie3qt1qav9ir5mkqinn,0,53.7,0,2023-01-15T12:01:39.010Z,2023-01-15T12:01:41Z,3979365627,56,Right,3979365635,213,0.5,3979365629,140,69.8,3979365633,212,19.1,3979365625,107,,3979365631,141,11.1,,,,,,,8lfnj5bvo97dimx52no42nmqd,L. Wienroither,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497648507,25,1,1,1,32,spi3g782q7m4evjxn1sv6cfa,0,31.1,95.7,2023-01-15T12:01:41.708Z,2023-01-15T12:01:42Z,3979365655,140,36.1,3979365653,56,Back,3979365661,213,0.7,3979365657,141,100.0,3979365659,212,6.8,3979365651,3,,,,,,,,eincxi6xa1nrhr9qldtxboyqd,M. Eriksson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497648539,14,5,1,1,32,5rurqie3qt1qav9ir5mkqinn,1,63.3,-2,2023-01-15T12:01:42.326Z,2023-01-15T12:52:20Z,3979365799,347,,3979365829,233,26,3979365797,56,Right,,,,,,,,,,,,,,,,8lfnj5bvo97dimx52no42nmqd,L. Wienroither,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497648515,26,5,1,1,32,spi3g782q7m4evjxn1sv6cfa,0,36.7,102,2023-01-15T12:01:42.326Z,2023-01-15T12:01:47Z,3979365837,233,14,3979365685,56,Back,3979365687,347,,,,,,,,,,,,,,,,,eincxi6xa1nrhr9qldtxboyqd,M. Eriksson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497648585,15,1,1,1,37,5rurqie3qt1qav9ir5mkqinn,1,70.4,0,2023-01-15T12:01:46.730Z,2023-01-15T16:42:48Z,3979366039,56,Right,3979366053,213,0.2,3979366049,212,21.5,3979366043,140,90.6,3979366045,141,3.4,3979366035,107,,3979366057,1,,,,,8lfnj5bvo97dimx52no42nmqd,L. Wienroither,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497648595,16,1,1,1,42,5rurqie3qt1qav9ir5mkqinn,0,97.2,6.6,2023-01-15T12:01:51.898Z,2023-01-15T16:42:57Z,3979366103,141,44.7,3980292889,20,,3979366105,212,25.9,3979366095,2,,3980292887,224,,3979366107,213,1.6,3979366097,155,,3979366101,140,96.4,3i4ljm3hqc6wg8s6l4onlagut,L. Hurtig,3979366099,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497648591,27,52,1,1,43,spi3g782q7m4evjxn1sv6cfa,1,3.7,54,2023-01-15T12:01:52.779Z,2023-01-15T16:43:01Z,3980293143,376,,,,,,,,,,,,,,,,,,,,,,,6xrzl8rljlz8zmlaj69qqktlh,Z. Mušović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497648665,28,80,1,1,54,spi3g782q7m4evjxn1sv6cfa,0,3.1,46,2023-01-15T12:02:03.644Z,2023-01-15T12:02:03Z,,,,,,,,,,,,,,,,,,,,,,,,,6xrzl8rljlz8zmlaj69qqktlh,Z. Mušović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497648691,29,1,1,1,54,spi3g782q7m4evjxn1sv6cfa,1,3.1,46,2023-01-15T12:02:04.373Z,2023-01-15T12:02:07Z,3979366583,141,73.6,3979366587,213,1.4,3979366585,212,18.9,3979366579,56,Back,3979366581,140,5.3,,,,,,,,,,6xrzl8rljlz8zmlaj69qqktlh,Z. Mušović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497648711,30,1,1,1,57,spi3g782q7m4evjxn1sv6cfa,1,5.3,73.6,2023-01-15T12:02:06.948Z,2023-01-15T12:02:09Z,3979366679,141,94.2,3979366681,212,14.6,3979366677,140,9.1,3979366683,213,1.3,3979366675,56,Back,,,,,,,,,,anghujtc4achyb9mflowgg9n9,M. Bright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497648727,31,1,1,2,0,spi3g782q7m4evjxn1sv6cfa,0,9.2,95,2023-01-15T12:02:09.619Z,2023-01-15T12:02:13Z,3979366849,286,,3979366779,56,Back,3979366785,212,4.2,3979366783,141,95.6,3979366781,140,13.2,3979366843,236,,3979366845,233,17,3979366787,213,0.1,eincxi6xa1nrhr9qldtxboyqd,M. Eriksson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497648735,17,74,1,2,0,5rurqie3qt1qav9ir5mkqinn,1,84.6,6.4,2023-01-15T12:02:09.620Z,2023-01-15T12:52:13Z,3979366837,285,,3979366855,233,31,3979366835,56,Right,,,,,,,,,,,,,,,,3i4ljm3hqc6wg8s6l4onlagut,L. Hurtig,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497648749,18,5,1,2,3,5rurqie3qt1qav9ir5mkqinn,0,80.6,-1.8,2023-01-15T12:02:13.140Z,2023-01-15T12:52:20Z,3979366923,56,Right,3979367117,233,32,3979366925,347,,,,,,,,,,,,,,,,,3i4ljm3hqc6wg8s6l4onlagut,L. Hurtig,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497648775,32,5,1,2,3,spi3g782q7m4evjxn1sv6cfa,1,19.4,101.8,2023-01-15T12:02:13.140Z,2023-01-15T12:02:18Z,3979367085,56,Back,3979367087,347,,3979367105,233,18,,,,,,,,,,,,,,,,eincxi6xa1nrhr9qldtxboyqd,M. Eriksson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497648813,33,1,1,2,8,spi3g782q7m4evjxn1sv6cfa,1,20.9,100,2023-01-15T12:02:18.171Z,2023-01-15T12:02:24Z,3979367363,140,30.3,3979367365,141,80.9,3979367361,56,Back,3979367369,213,5.3,3979367367,212,17.4,3979367359,107,,,,,,,,eincxi6xa1nrhr9qldtxboyqd,M. Eriksson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497648823,34,1,1,2,14,spi3g782q7m4evjxn1sv6cfa,0,36.8,90.8,2023-01-15T12:02:23.987Z,2023-01-15T12:02:24Z,3979367409,212,24.2,3979367405,140,59.3,3979367403,56,Left,3979367411,213,6.1,3979367407,141,82.9,,,,,,,,,,ek8x7y3jt0xcebttt75qi5exh,J. Fleming,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497648829,19,1,1,2,15,5rurqie3qt1qav9ir5mkqinn,0,32.8,24.6,2023-01-15T12:02:25.258Z,2023-01-15T12:02:26Z,3979367425,140,57.4,3979367423,56,Center,3979367431,213,0.1,3979367427,141,27.4,3979367429,212,25.9,,,,,,,,,,bilgoekg6gqwr3qbp6dp0j1zp,Rafaelle Souza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497648875,35,1,1,2,17,spi3g782q7m4evjxn1sv6cfa,0,44.9,73.6,2023-01-15T12:02:26.812Z,2023-01-15T12:02:55Z,3979367691,1,,3979367687,212,47.1,3979367681,56,Center,3979367689,213,6.2,3979367683,140,89.5,3979367685,141,66.0,3979367679,155,,,,,cij18xj0bx2zyx3mi9xwykn9x,E. Cuthbert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497648881,20,49,1,2,21,5rurqie3qt1qav9ir5mkqinn,1,10.9,28.2,2023-01-15T12:02:31.386Z,2023-01-15T12:02:31Z,,,,,,,,,,,,,,,,,,,,,,,,,6zaowm8oua2nzpobekogff1lh,L. Williamson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497648901,21,1,1,2,23,5rurqie3qt1qav9ir5mkqinn,1,11.1,28.2,2023-01-15T12:02:33.225Z,2023-01-15T12:02:36Z,3979367889,212,22.7,3979367883,56,Back,3979367891,213,0.0,3979367887,141,29.4,3979367885,140,32.7,,,,,,,,,,6zaowm8oua2nzpobekogff1lh,L. Williamson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
