id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,keyPass,qualifier/8/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/10/value,qualifier/13/value,assist,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value
2472832605,5,1,1,0,13,spi3g782q7m4evjxn1sv6cfa,0,37.3,14.9,2022-10-16T12:03:04.234Z,2022-10-16T12:03:05Z,3848539175,213,2.0,3848539167,56,Back,3848539171,141,28.5,3848539173,212,10.0,3848539169,140,33.7,,,,,,,,,,6ypmyozp8zmq4tk36n49oz5xx,È. Périsset,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472832699,8,1,1,0,16,7kt37xy93vjy6wac8vq6fqz3g,1,61.8,73.6,2022-10-16T12:03:07.054Z,2022-10-16T12:03:12Z,3848539673,212,27.1,3848539671,141,64.5,3848539675,213,6.1,3848539669,140,86.9,3848539667,56,Center,,,,,,,,,,9x4qkir5sofsdi6jf3qdnvgx6,H. Bennison,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472832709,9,50,1,0,21,7kt37xy93vjy6wac8vq6fqz3g,1,91.8,67.2,2022-10-16T12:03:12.006Z,2022-10-16T12:03:14Z,3848539707,56,Center,3848539885,233,6,3848539709,286,,,,,,,,,,,,,,,,,bmw6mvkeropjorm2rxzw2fzai,J. Park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472832725,6,7,1,0,21,spi3g782q7m4evjxn1sv6cfa,1,8.2,32.8,2022-10-16T12:03:12.007Z,2022-10-16T12:03:14Z,3848539815,233,9,3848539777,285,,3848539775,56,Back,,,,,,,,,,,,,,,,6ypmyozp8zmq4tk36n49oz5xx,È. Périsset,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472832731,7,49,1,0,22,spi3g782q7m4evjxn1sv6cfa,1,8.8,33.1,2022-10-16T12:03:13.562Z,2022-10-16T12:03:13Z,,,,,,,,,,,,,,,,,,,,,,,,,6ypmyozp8zmq4tk36n49oz5xx,È. Périsset,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472832799,8,1,1,0,23,spi3g782q7m4evjxn1sv6cfa,1,18,25.9,2022-10-16T12:03:14.859Z,2022-10-16T12:03:17Z,3848540155,1,,3848540151,212,25.0,3848540149,141,41.2,3848540145,56,Back,3848540147,140,39.7,3848540153,213,0.4,3848540143,157,,,,,6ypmyozp8zmq4tk36n49oz5xx,È. Périsset,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472832937,9,1,1,0,26,spi3g782q7m4evjxn1sv6cfa,1,39.7,41.2,2022-10-16T12:03:17.410Z,2022-10-16T12:03:26Z,3848540825,56,Back,3848540833,213,1.2,3848540829,141,80.3,3848540831,212,28.3,3848540827,140,49.0,,,,,,,,,,66f0rjs4c2yih8phn6meyj74l,S. Kerr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472833031,10,1,1,0,34,spi3g782q7m4evjxn1sv6cfa,1,83.6,90,2022-10-16T12:03:25.905Z,2022-10-16T12:03:30Z,3848541293,140,84.7,3848541297,212,13.1,3848541295,141,70.8,3848541299,213,4.8,3848541291,56,Center,,,,,,,,,,dz9ye5g98flhuscti7l8nillh,P. Harder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472833117,11,1,1,0,39,spi3g782q7m4evjxn1sv6cfa,1,81,76.3,2022-10-16T12:03:30.449Z,2022-10-16T12:03:34Z,3848541733,212,30.0,3848541729,140,54.2,3848541727,56,Left,3848541731,141,91.4,3848541735,213,2.8,,,,,,,,,,66f0rjs4c2yih8phn6meyj74l,S. Kerr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472833147,12,1,1,0,43,spi3g782q7m4evjxn1sv6cfa,1,57.1,89.9,2022-10-16T12:03:34.450Z,2022-10-16T12:03:36Z,3848541915,212,25.3,3848541911,140,49.7,3848541913,141,54.5,3848541917,213,4.4,3848541909,56,Back,,,,,,,,,,eincxi6xa1nrhr9qldtxboyqd,M. Eriksson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472833197,13,1,1,0,45,spi3g782q7m4evjxn1sv6cfa,1,49.9,54.2,2022-10-16T12:03:36.329Z,2022-10-16T12:03:39Z,3848542195,140,51.8,3848542199,212,22.9,3848542193,56,Right,3848542197,141,20.7,3848542201,213,4.8,,,,,,,,,,4wxqckb43bkeobwanys62zvmd,K. Buchanan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472833273,14,1,1,0,48,spi3g782q7m4evjxn1sv6cfa,1,52.1,21.2,2022-10-16T12:03:39.713Z,2022-10-16T12:03:44Z,3848542583,213,0.3,3848542581,212,24.3,3848542579,141,30.4,3848542575,56,Center,3848542577,140,74.5,,,,,,,,,,anghujtc4achyb9mflowgg9n9,M. Bright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472833313,15,1,1,0,53,spi3g782q7m4evjxn1sv6cfa,1,71.2,32.2,2022-10-16T12:03:44.769Z,2022-10-16T12:03:47Z,3848542793,140,60.3,3848542797,212,14.7,3848542795,141,18.6,3848542799,213,3.8,3848542791,56,Right,,,,,,,,,,cij18xj0bx2zyx3mi9xwykn9x,E. Cuthbert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472833413,16,1,1,0,56,spi3g782q7m4evjxn1sv6cfa,1,57.5,12.6,2022-10-16T12:03:47.049Z,2022-10-16T12:03:52Z,3848543303,212,43.2,3848543299,140,19.2,3848543307,1,,3848543305,213,2.8,3848543301,141,36.0,3848543297,56,Back,,,,,,,9n2d2dv38kp2exb7z3xh2ykiy,L. James,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472833447,17,1,1,1,1,spi3g782q7m4evjxn1sv6cfa,1,19.2,36,2022-10-16T12:03:52.018Z,2022-10-16T12:03:53Z,3848543439,212,15.0,3848543435,140,28.9,3848543437,141,52.1,3848543433,56,Back,3848543441,213,0.8,,,,,,,,,,6fi5hacjc8lj8zej0d2lfq66t,A. Berger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472833483,18,1,1,1,3,spi3g782q7m4evjxn1sv6cfa,1,29,52.2,2022-10-16T12:03:54.057Z,2022-10-16T12:03:55Z,3848543659,212,18.3,3848543655,140,26.9,3848543653,56,Back,3848543657,141,25.5,3848543661,213,4.6,,,,,,,,,,4wxqckb43bkeobwanys62zvmd,K. Buchanan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472833565,19,1,1,1,4,spi3g782q7m4evjxn1sv6cfa,1,26.9,25.5,2022-10-16T12:03:55.417Z,2022-10-16T12:04:01Z,3848544141,213,2.5,3848544135,140,11.7,3848544139,212,20.3,3848544133,56,Back,3848544137,141,44.0,,,,,,,,,,anghujtc4achyb9mflowgg9n9,M. Bright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472833603,20,1,1,1,10,spi3g782q7m4evjxn1sv6cfa,1,16,43,2022-10-16T12:04:01.049Z,2022-10-16T12:04:03Z,3848544337,56,Back,3848544343,141,84.7,3848544347,212,31.6,3848544341,140,29.3,3848544349,213,1.1,,,,,,,,,,6fi5hacjc8lj8zej0d2lfq66t,A. Berger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472833633,21,1,1,1,12,spi3g782q7m4evjxn1sv6cfa,1,29.3,84.7,2022-10-16T12:04:03.457Z,2022-10-16T12:04:05Z,3848544479,212,19.9,3848544475,140,25.5,3848544477,141,56.1,3848544481,213,4.5,3848544473,56,Back,,,,,,,,,,eincxi6xa1nrhr9qldtxboyqd,M. Eriksson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472833677,22,1,1,1,14,spi3g782q7m4evjxn1sv6cfa,1,25.5,56.1,2022-10-16T12:04:05.689Z,2022-10-16T12:04:08Z,3848544709,56,Back,3848544715,212,18.3,3848544711,140,24.3,3848544713,141,82.9,3848544717,213,1.6,,,,,,,,,,4wxqckb43bkeobwanys62zvmd,K. Buchanan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472833717,23,1,1,1,17,spi3g782q7m4evjxn1sv6cfa,1,25.1,82.7,2022-10-16T12:04:08.169Z,2022-10-16T12:04:10Z,3848544877,56,Back,3848544879,140,30.4,3848544885,213,5.2,3848544881,141,65.4,3848544883,212,13.0,,,,,,,,,,eincxi6xa1nrhr9qldtxboyqd,M. Eriksson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472833721,24,50,1,1,19,spi3g782q7m4evjxn1sv6cfa,1,33.4,76.4,2022-10-16T12:04:10.313Z,2022-10-16T12:04:12Z,3848544913,56,Back,3848545149,286,,3848545141,233,10,,,,,,,,,,,,,,,,4wxqckb43bkeobwanys62zvmd,K. Buchanan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472833755,10,7,1,1,19,7kt37xy93vjy6wac8vq6fqz3g,1,66.6,23.6,2022-10-16T12:04:10.314Z,2022-10-16T12:04:12Z,3848545057,56,Center,3848545099,233,24,3848545059,285,,,,,,,,,,,,,,,,,bqbs20rirfi1eh7k7ss4pt0ix,K. Holmgaard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472833765,11,49,1,1,21,7kt37xy93vjy6wac8vq6fqz3g,1,65.3,27.3,2022-10-16T12:04:12.062Z,2022-10-16T12:04:12Z,,,,,,,,,,,,,,,,,,,,,,,,,9x4qkir5sofsdi6jf3qdnvgx6,H. Bennison,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472833821,12,1,1,1,22,7kt37xy93vjy6wac8vq6fqz3g,1,70.6,30.7,2022-10-16T12:04:13.718Z,2022-10-16T12:04:14Z,3848545371,56,Center,3848545379,213,3.0,3848545375,141,32.4,3848545377,212,6.9,3848545373,140,64.1,,,,,,,,,,9x4qkir5sofsdi6jf3qdnvgx6,H. Bennison,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472833871,13,1,1,1,23,7kt37xy93vjy6wac8vq6fqz3g,1,64.1,32.4,2022-10-16T12:04:14.669Z,2022-10-16T12:04:17Z,3848545549,56,Center,3848545555,212,8.4,3848545551,140,70.9,3848545557,213,5.7,3848545553,141,25.9,,,,,,,,,,3c80px00lrpe84s9yurszqcid,N. Björn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472833925,14,1,1,1,26,7kt37xy93vjy6wac8vq6fqz3g,1,70,27.4,2022-10-16T12:04:16.998Z,2022-10-16T12:04:19Z,3848545809,56,Right,3848545813,141,9.5,3848545817,213,4.1,3848545811,140,61.3,3848545815,212,15.2,,,,,,,,,,bqbs20rirfi1eh7k7ss4pt0ix,K. Holmgaard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472833967,15,1,1,1,28,7kt37xy93vjy6wac8vq6fqz3g,1,63.5,10.9,2022-10-16T12:04:19.421Z,2022-10-16T12:04:22Z,3848546017,212,14.6,3848546013,140,77.1,3848546011,56,Right,3848546015,141,6.7,3848546019,213,6.1,,,,,,,,,,avttb0ne86ra4pqruk0d8al05,L. Hope,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472834083,16,1,1,1,31,7kt37xy93vjy6wac8vq6fqz3g,1,72.7,7,2022-10-16T12:04:22.301Z,2022-10-16T12:04:27Z,3848546581,56,Right,3848546589,213,3.0,3848546585,141,10.7,3848546587,212,20.9,3848546583,140,52.9,,,,,,,,,,bmw6mvkeropjorm2rxzw2fzai,J. Park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472834111,17,1,1,1,36,7kt37xy93vjy6wac8vq6fqz3g,1,53.4,14,2022-10-16T12:04:27.557Z,2022-10-16T12:04:28Z,3848546729,213,2.6,3848546725,141,27.1,3848546721,56,Back,3848546727,212,18.5,3848546723,140,38.0,,,,,,,,,,e6s5iphbrws04dxrvw0xqd7f9,M. Finnigan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472834155,18,1,1,1,37,7kt37xy93vjy6wac8vq6fqz3g,1,36.6,30.4,2022-10-16T12:04:28.909Z,2022-10-16T12:04:31Z,3848546953,141,61.8,3848546957,213,1.4,3848546955,212,21.7,3848546949,140,40.4,3848546945,56,Back,,,,,,,,,,8j67kyyfq5i300eeqbihgcqfp,R. Sevecke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472834203,19,1,1,1,40,7kt37xy93vjy6wac8vq6fqz3g,1,39.9,66.4,2022-10-16T12:04:31.182Z,2022-10-16T12:04:33Z,3848547215,140,47.5,3848547219,212,19.8,3848547217,141,93.0,3848547213,56,Back,3848547221,213,1.2,,,,,,,,,,8kmne7pn10uwqe6g1kc4w69cl,K. Veje,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472834259,20,1,1,1,42,7kt37xy93vjy6wac8vq6fqz3g,0,47.5,93,2022-10-16T12:04:33.853Z,2022-10-16T12:04:36Z,3848547545,141,95.4,3848547549,213,0.1,3848547541,56,Left,3848547547,212,26.6,3848547543,140,72.8,,,,,,,,,,bdiuv7a7j50drm3gsc9ne28dl,E. Stenevik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472834263,25,8,1,1,45,spi3g782q7m4evjxn1sv6cfa,1,17.4,1.7,2022-10-16T12:04:36.746Z,2022-10-16T12:04:36Z,3848547557,56,Back,,,,,,,,,,,,,,,,,,,,,,anghujtc4achyb9mflowgg9n9,M. Bright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472834343,21,5,1,1,46,7kt37xy93vjy6wac8vq6fqz3g,1,73.4,101.2,2022-10-16T12:04:37.321Z,2022-10-16T12:19:48Z,3848548013,347,,3848548011,56,Left,3848548029,233,26,,,,,,,,,,,,,,,,8e7wbpcbwxvdz0fojwuyov3rp,G. George,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472834273,26,5,1,1,46,spi3g782q7m4evjxn1sv6cfa,0,26.6,-1.2,2022-10-16T12:04:37.321Z,2022-10-16T12:04:42Z,3848547613,56,Back,3848548037,233,21,3848547615,347,,,,,,,,,,,,,,,,,anghujtc4achyb9mflowgg9n9,M. Bright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472834439,22,1,1,1,50,7kt37xy93vjy6wac8vq6fqz3g,1,69.5,100,2022-10-16T12:04:41.909Z,2022-10-16T12:04:50Z,3848548545,140,51.8,3848548541,107,,3848548549,212,19.6,3848548551,213,3.5,3848548543,56,Left,3848548547,141,92.7,,,,,,,8e7wbpcbwxvdz0fojwuyov3rp,G. George,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472834511,23,1,1,1,59,7kt37xy93vjy6wac8vq6fqz3g,1,69.9,90.9,2022-10-16T12:04:50.766Z,2022-10-16T12:04:55Z,3848548897,212,25.4,3848548893,140,45.9,3848548891,56,Back,3848548899,213,3.3,3848548895,141,86.5,,,,,,,,,,8kmne7pn10uwqe6g1kc4w69cl,K. Veje,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472834445,27,43,1,2,0,spi3g782q7m4evjxn1sv6cfa,1,0,0,2022-10-16T12:04:51.233Z,2022-10-16T12:05:21Z,3848551385,144,61,3848548571,56,Back,,,,,,,,,,,,,,,,,,,9n2d2dv38kp2exb7z3xh2ykiy,L. James,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472834563,24,1,1,2,4,7kt37xy93vjy6wac8vq6fqz3g,1,45.8,87.2,2022-10-16T12:04:55.149Z,2022-10-16T12:04:59Z,3848549191,141,64.9,3848549195,213,4.3,3848549193,212,16.3,3848549187,56,Back,3848549189,140,40.1,,,,,,,,,,bqbs20rirfi1eh7k7ss4pt0ix,K. Holmgaard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472834617,25,1,1,2,8,7kt37xy93vjy6wac8vq6fqz3g,1,44.1,49,2022-10-16T12:04:59.549Z,2022-10-16T12:05:02Z,3848549501,141,20.9,3848549509,213,4.8,3848549505,212,19.2,3848549497,140,45.6,3848549493,56,Back,,,,,,,,,,8j67kyyfq5i300eeqbihgcqfp,R. Sevecke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472834727,26,1,1,2,11,7kt37xy93vjy6wac8vq6fqz3g,0,43.6,18.8,2022-10-16T12:05:02.230Z,2022-10-16T12:05:08Z,3848550007,140,100.0,3848550003,155,,3848550009,141,22.4,3848550005,56,Center,3848550015,1,,3848550011,212,60.2,3848550013,213,0.0,,,,e6s5iphbrws04dxrvw0xqd7f9,M. Finnigan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472834743,27,5,1,2,16,7kt37xy93vjy6wac8vq6fqz3g,0,101,26.8,2022-10-16T12:05:07.825Z,2022-10-16T12:19:48Z,3848550105,56,Center,3848550107,346,,3848550269,233,28,,,,,,,,,,,,,,,,e6s5iphbrws04dxrvw0xqd7f9,M. Finnigan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472834717,28,5,1,2,16,spi3g782q7m4evjxn1sv6cfa,1,-1,73.2,2022-10-16T12:05:07.825Z,2022-10-16T12:05:09Z,3848549965,346,,3848550225,233,27,3848549963,56,Back,,,,,,,,,,,,,,,,eincxi6xa1nrhr9qldtxboyqd,M. Eriksson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472835217,29,1,1,2,38,spi3g782q7m4evjxn1sv6cfa,1,4.5,54.6,2022-10-16T12:05:28.985Z,2022-10-16T12:05:56Z,3848552589,124,,3848552601,1,,3848552605,237,,3848552599,213,5.3,3848552591,56,Back,3848552595,141,10.4,3848552597,212,37.3,3848552593,140,25.5,6fi5hacjc8lj8zej0d2lfq66t,A. Berger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472835221,30,1,1,2,46,spi3g782q7m4evjxn1sv6cfa,1,22.4,9.8,2022-10-16T12:05:37.368Z,2022-10-16T12:05:51Z,3848552673,141,18.0,3848552677,213,0.5,3848552675,212,11.1,3848552671,140,31.5,3848552669,56,Back,,,,,,,,,,6ypmyozp8zmq4tk36n49oz5xx,È. Périsset,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472835269,31,1,1,2,47,spi3g782q7m4evjxn1sv6cfa,1,25.5,14.9,2022-10-16T12:05:38.249Z,2022-10-16T12:05:41Z,3848552887,140,14.7,3848552885,56,Back,3848552889,141,11.4,3848552891,212,11.6,3848552893,213,3.3,,,,,,,,,,ek8x7y3jt0xcebttt75qi5exh,J. Fleming,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
