id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,keyPass,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/10/value,assist,qualifier/14/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/16/value,qualifier/15/value
2527565709,85,6,1,13,38,bsbugp9qfasrrtg55bf7evvwv,1,93.7,9.7,2023-04-02T14:15:46.202Z,2023-04-02T14:31:08Z,4158029499,56,Right,4158029509,233,102,4158029501,75,,,,,,,,,,,,,,,,,cannlc91eqjjy24i7keyvyaui,E. Harries,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527565505,102,6,1,13,38,28u3q82ip96ahymkup01vfxli,0,6.3,90.3,2023-04-02T14:15:46.202Z,2023-04-02T14:15:57Z,4158029551,233,85,4158028423,56,Back,4158028485,73,,,,,,,,,,,,,,,,,4r1z04gidueqs684yxeyrq8ve,C. Nevin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527566221,86,1,1,14,10,bsbugp9qfasrrtg55bf7evvwv,1,99.5,0.5,2023-04-02T14:16:18.643Z,2023-04-02T14:16:31Z,4158032239,212,40.5,4158032237,141,58.8,4158032229,155,,4158032227,6,,4158032241,213,1.8,4158032233,56,Center,4158032235,140,91.7,4158032231,223,,16gnoas9x34hm887omkmeee39,E. Mukandi,4158032243,1,,4158032225,2,,,,,,,,,,,,,,,,,,,,,,,,,,
2527566265,87,61,1,14,15,bsbugp9qfasrrtg55bf7evvwv,0,88.2,70.5,2023-04-02T14:16:23.451Z,2023-04-02T14:16:23Z,4158032447,56,Center,,,,,,,,,,,,,,,,,,,,,,3rh7yurfuhun7zvoymgjb7g7p,C. Wellings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527566375,103,12,1,14,17,28u3q82ip96ahymkup01vfxli,1,7,36.7,2023-04-02T14:16:26.114Z,2023-04-02T14:16:35Z,4158033001,140,31.7,4158032995,56,Back,4158033003,141,0.0,4158033005,212,36.8,4158033029,167,,4158033007,213,5.5,,,,,,,7m31qpkmuh3amb6navttdlvpx,A. Whelan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527566433,88,5,1,14,17,bsbugp9qfasrrtg55bf7evvwv,1,71,101.8,2023-04-02T14:16:26.115Z,2023-04-02T14:16:31Z,4158033341,233,104,4158033309,347,,4158033307,56,Left,,,,,,,,,,,,,,,,3rh7yurfuhun7zvoymgjb7g7p,C. Wellings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527566379,104,5,1,14,17,28u3q82ip96ahymkup01vfxli,0,29,-1.8,2023-04-02T14:16:26.115Z,2023-04-02T14:31:17Z,4158033017,347,,4158033015,56,Back,4158033399,233,88,,,,,,,,,,,,,,,,7f7tbbjqhhyydjj4wurm28xcl,H. Cain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527566789,89,1,1,14,34,bsbugp9qfasrrtg55bf7evvwv,1,70.8,100,2023-04-02T14:16:42.219Z,2023-04-02T14:16:46Z,4158035045,213,4.9,4158035041,141,78.2,4158035035,107,,4158035037,56,Center,4158035039,140,74.3,4158035043,212,16.2,,,,,,,2jwojltrp06sa8qloordtohrd,L. Woodham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527566799,90,61,1,14,37,bsbugp9qfasrrtg55bf7evvwv,0,74.1,77.2,2023-04-02T14:16:46.099Z,2023-04-02T14:16:50Z,4158035079,56,Center,,,,,,,,,,,,,,,,,,,,,,cdyp0hsm3q10ds5tv2ink2qxh,S. Troelsgaard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527566807,105,4,1,14,38,28u3q82ip96ahymkup01vfxli,1,28,18.8,2023-04-02T14:16:46.610Z,2023-04-02T14:31:07Z,4158128349,233,91,4158036211,13,,4158036213,56,Back,4158036215,152,,4158036219,285,,4158036217,265,,,,,,,,7m31qpkmuh3amb6navttdlvpx,A. Whelan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527566983,91,4,1,14,38,bsbugp9qfasrrtg55bf7evvwv,0,72,81.2,2023-04-02T14:16:46.611Z,2023-04-02T14:31:07Z,4158035965,152,,4158035969,286,,4158035967,265,,4158128393,233,105,4158035961,13,,4158035963,56,Left,,,,,,,34vcol9n5hg1tv2v4tiq0et0q,B. Hendrix,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527567077,106,1,1,14,50,28u3q82ip96ahymkup01vfxli,1,22.3,16.5,2023-04-02T14:16:58.130Z,2023-04-02T14:16:59Z,4158036443,140,30.8,4158036441,56,Back,4158036437,5,,4158036439,152,,4158036445,141,33.7,4158036449,213,0.9,4158036447,212,14.7,,,,d3qtg5xhiwe3zamb4mh50whjp,S. Howard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527567101,107,1,1,14,51,28u3q82ip96ahymkup01vfxli,1,30,35.1,2023-04-02T14:16:59.322Z,2023-04-02T14:17:00Z,4158036587,212,12.5,4158036589,213,3.8,4158036585,141,23.7,4158036583,140,20.7,4158036581,56,Back,,,,,,,,,,60q198d41n3y887jeiezr850q,R. Mace,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527567151,108,1,1,14,52,28u3q82ip96ahymkup01vfxli,1,21.6,23.6,2023-04-02T14:17:00.370Z,2023-04-02T14:17:03Z,4158036893,213,2.7,4158036887,140,4.3,4158036891,212,19.9,4158036889,141,35.7,4158036885,56,Back,,,,,,,,,,d3qtg5xhiwe3zamb4mh50whjp,S. Howard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527567167,109,1,1,14,54,28u3q82ip96ahymkup01vfxli,0,3.4,33.1,2023-04-02T14:17:03.026Z,2023-04-02T14:17:04Z,4158037001,1,,4158036997,212,32.5,4158036999,213,5.5,4158036995,141,0.0,4158036993,140,24.6,4158036989,155,,4158036991,56,Back,,,,avud4qv9xovwlr2pxc8fcmiuh,J. Leitzig,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527567245,92,5,1,14,56,bsbugp9qfasrrtg55bf7evvwv,1,74.4,101.8,2023-04-02T14:17:04.237Z,2023-04-02T14:31:17Z,4158037445,233,110,4158037419,56,Left,4158037421,347,,,,,,,,,,,,,,,,,34vcol9n5hg1tv2v4tiq0et0q,B. Hendrix,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527567173,110,5,1,14,56,28u3q82ip96ahymkup01vfxli,0,25.6,-1.8,2023-04-02T14:17:04.237Z,2023-04-02T14:17:08Z,4158037029,347,,4158037027,56,Back,4158037511,233,92,,,,,,,,,,,,,,,,avud4qv9xovwlr2pxc8fcmiuh,J. Leitzig,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527567389,93,1,1,14,59,bsbugp9qfasrrtg55bf7evvwv,1,73.4,100,2023-04-02T14:17:07.763Z,2023-04-02T14:17:12Z,4158038065,141,78.4,4158038069,213,5.3,4158038067,212,19.1,4158038061,56,Center,4158038059,107,,4158038063,140,83.3,,,,,,,2jwojltrp06sa8qloordtohrd,L. Woodham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527567397,94,50,1,15,4,bsbugp9qfasrrtg55bf7evvwv,1,77,90.6,2023-04-02T14:17:12.627Z,2023-04-02T14:17:17Z,4158038111,286,,4158038109,56,Left,4158038645,233,111,,,,,,,,,,,,,,,,cdyp0hsm3q10ds5tv2ink2qxh,S. Troelsgaard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527567471,111,7,1,15,4,28u3q82ip96ahymkup01vfxli,1,23,9.4,2023-04-02T14:17:12.628Z,2023-04-02T14:17:17Z,4158038483,56,Back,4158038485,285,,4158038605,233,94,4158038479,167,,,,,,,,,,,,,,d3qtg5xhiwe3zamb4mh50whjp,S. Howard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527567511,95,5,1,15,7,bsbugp9qfasrrtg55bf7evvwv,1,67.5,101.6,2023-04-02T14:17:15.555Z,2023-04-02T14:17:18Z,4158038705,56,Left,4158038727,233,112,4158038707,347,,,,,,,,,,,,,,,,,cdyp0hsm3q10ds5tv2ink2qxh,S. Troelsgaard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527567487,112,5,1,15,7,28u3q82ip96ahymkup01vfxli,0,32.5,-1.6,2023-04-02T14:17:15.555Z,2023-04-02T14:31:17Z,4158038749,233,95,4158038589,347,,4158038587,56,Back,,,,,,,,,,,,,,,,d3qtg5xhiwe3zamb4mh50whjp,S. Howard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527567541,96,1,1,15,9,bsbugp9qfasrrtg55bf7evvwv,1,63.7,100,2023-04-02T14:17:17.659Z,2023-04-02T14:17:20Z,4158038871,1,,4158038865,141,67.2,4158038867,212,23.7,4158038869,213,4.8,4158038863,140,65.4,4158038859,107,,4158038861,56,Center,,,,2jwojltrp06sa8qloordtohrd,L. Woodham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527567587,97,1,1,15,11,bsbugp9qfasrrtg55bf7evvwv,0,66.3,67.8,2023-04-02T14:17:19.915Z,2023-04-02T14:17:21Z,4158039073,56,Center,4158039079,212,12.5,4158039081,213,6.0,4158039077,141,62.7,4158039075,140,77.7,,,,,,,,,,3rh7yurfuhun7zvoymgjb7g7p,C. Wellings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527567591,113,49,1,15,13,28u3q82ip96ahymkup01vfxli,1,17.7,9.8,2023-04-02T14:17:21.514Z,2023-04-02T14:17:21Z,,,,,,,,,,,,,,,,,,,,,,,,,6k1s7y9dnzdpppppdco7bgudx,C. Bott,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527567643,114,1,1,15,13,28u3q82ip96ahymkup01vfxli,1,17.7,9.8,2023-04-02T14:17:21.946Z,2023-04-02T14:17:24Z,4158039425,140,15.6,4158039427,141,5.9,4158039431,213,4.0,4158039429,212,3.4,4158039423,56,Back,,,,,,,,,,6k1s7y9dnzdpppppdco7bgudx,C. Bott,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527567649,115,1,1,15,16,28u3q82ip96ahymkup01vfxli,0,15.1,4.1,2023-04-02T14:17:24.810Z,2023-04-02T14:17:25Z,4158039453,56,Back,4158039451,155,,4158039461,213,6.0,4158039455,140,27.1,4158039459,212,13.3,4158039457,141,0.0,,,,,,,d3qtg5xhiwe3zamb4mh50whjp,S. Howard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527567811,98,5,1,15,17,bsbugp9qfasrrtg55bf7evvwv,1,70.8,102,2023-04-02T14:17:25.365Z,2023-04-02T14:31:17Z,4158040333,56,Left,4158040373,233,116,4158040335,347,,,,,,,,,,,,,,,,,3rh7yurfuhun7zvoymgjb7g7p,C. Wellings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527567651,116,5,1,15,17,28u3q82ip96ahymkup01vfxli,0,29.2,-2,2023-04-02T14:17:25.365Z,2023-04-02T14:17:34Z,4158039463,56,Back,4158040433,233,98,4158039465,347,,,,,,,,,,,,,,,,,d3qtg5xhiwe3zamb4mh50whjp,S. Howard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527568045,99,1,1,15,25,bsbugp9qfasrrtg55bf7evvwv,1,68.6,100,2023-04-02T14:17:34.043Z,2023-04-02T14:17:46Z,4158041717,56,Left,4158041719,140,77.4,4158041715,107,,4158041723,212,16.4,4158041725,213,5.3,4158041721,141,82.1,,,,,,,3rh7yurfuhun7zvoymgjb7g7p,C. Wellings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527568053,100,4,1,15,34,bsbugp9qfasrrtg55bf7evvwv,1,82.4,95.7,2023-04-02T14:17:43.066Z,2023-04-02T14:17:47Z,4158041779,286,,4158041775,152,,4158041773,56,Left,4158041769,13,,4158041869,233,117,4158041771,294,,,,,,,,ce4cgftejsd46a0rahih0divp,R. Rowe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527568061,117,4,1,15,34,28u3q82ip96ahymkup01vfxli,0,17.6,4.3,2023-04-02T14:17:43.067Z,2023-04-02T14:17:48Z,4158041821,13,,4158041823,294,,4158041825,56,Back,4158041915,233,100,4158041829,152,,4158041833,285,,,,,,,,60q198d41n3y887jeiezr850q,R. Mace,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527569111,101,1,1,16,18,bsbugp9qfasrrtg55bf7evvwv,1,86.9,94.2,2023-04-02T14:18:26.923Z,2023-04-02T14:18:55Z,4158047131,152,,4158047125,2,,4158050061,210,15,4158047135,140,90.2,4158050063,154,,4158047127,5,,4158047129,155,,4158047141,213,4.8,ce4cgftejsd46a0rahih0divp,R. Rowe,4158047133,56,Center,4158047137,141,1,50.7,4158047139,212,,,,,,,,,,,,,,29.8,,,,,,,,
2527569119,102,15,1,16,23,bsbugp9qfasrrtg55bf7evvwv,1,96.4,38.8,2023-04-02T14:18:31.394Z,2023-04-02T14:18:56Z,4158050117,154,,4158050119,55,101,4158047169,60,,4158048333,15,,4158048341,328,,4158050113,80,,4158050125,103,10.1,4158050131,147,45.3,3rh7yurfuhun7zvoymgjb7g7p,C. Wellings,4158048367,233,118,4158048329,24,,,4158050115,29,4158047171,56,Center,4158050123,102,45.5,4158050129,146,99.1,4158050127,214,,,,,,,,,,,
2527569135,118,10,1,16,23,28u3q82ip96ahymkup01vfxli,1,1.4,54.9,2023-04-02T14:18:31.494Z,2023-04-02T14:18:43Z,4158047863,179,,4158047263,182,,4158047259,173,,4158048465,233,102,4158047267,56,Back,,,,,,,,,,avud4qv9xovwlr2pxc8fcmiuh,J. Leitzig,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527569141,103,43,1,16,25,bsbugp9qfasrrtg55bf7evvwv,1,0,0,2023-04-02T14:18:33.246Z,2023-04-02T14:18:36Z,4158047281,346,0,4158047573,144,5,4158047279,56,Center,,,,,,,,,,,,,,,,3rh7yurfuhun7zvoymgjb7g7p,C. Wellings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527569249,104,6,1,16,26,bsbugp9qfasrrtg55bf7evvwv,1,100,38,2023-04-02T14:18:34.466Z,2023-04-02T14:31:08Z,4158047823,56,Center,4158047825,75,,4158047873,233,119,,,,,,,,,,,,,,,,3rh7yurfuhun7zvoymgjb7g7p,C. Wellings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527569171,119,6,1,16,26,28u3q82ip96ahymkup01vfxli,0,0,62,2023-04-02T14:18:34.466Z,2023-04-02T14:18:39Z,4158047903,233,104,4158047443,73,,4158047403,56,Back,,,,,,,,,,,,,,,,avud4qv9xovwlr2pxc8fcmiuh,J. Leitzig,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527570245,105,1,1,17,5,bsbugp9qfasrrtg55bf7evvwv,0,99.5,0.5,2023-04-02T14:19:13.650Z,2023-04-02T14:19:17Z,4158052851,56,Center,4158052853,140,95.2,4158052843,2,,4158052857,212,40.9,4158052849,223,,4158052847,155,,4158052859,213,1.7,4158052855,141,60.3,16gnoas9x34hm887omkmeee39,E. Mukandi,4158052845,6,,4158052861,1,,,,,,,,,,,,,,,,,,,,,,,,,,
2527570327,120,12,1,17,10,28u3q82ip96ahymkup01vfxli,1,1.9,38.9,2023-04-02T14:19:18.825Z,2023-04-02T14:19:28Z,4158053379,167,,4158053271,212,7.0,4158053537,15,,4158053273,213,4.3,4158053265,56,Back,4158053269,141,29.5,4158053267,140,0.0,,,,8hmqpyniap0whyfhco0dhp3v9,A. Plumptre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527570337,106,6,1,17,10,bsbugp9qfasrrtg55bf7evvwv,1,98.1,65.2,2023-04-02T14:19:18.882Z,2023-04-02T14:19:21Z,4158053385,233,121,4158053317,56,Center,4158053319,73,,,,,,,,,,,,,,,,,16gnoas9x34hm887omkmeee39,E. Mukandi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527570347,121,6,1,17,10,28u3q82ip96ahymkup01vfxli,0,1.9,34.8,2023-04-02T14:19:18.882Z,2023-04-02T14:31:08Z,4158053357,56,Back,4158053359,73,,4158053451,233,106,,,,,,,,,,,,,,,,8hmqpyniap0whyfhco0dhp3v9,A. Plumptre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527571115,107,1,1,17,47,bsbugp9qfasrrtg55bf7evvwv,0,99.5,99.5,2023-04-02T14:19:55.290Z,2023-04-02T14:19:58Z,4158057333,212,31.9,4158057327,56,Center,4158057331,141,53.3,4158057329,140,94.1,4158057309,2,,4158057313,6,,4158057323,223,,4158057317,155,,ce4cgftejsd46a0rahih0divp,R. Rowe,4158057335,213,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527571609,123,11,1,17,57,28u3q82ip96ahymkup01vfxli,1,5.4,49,2023-04-02T14:20:05.881Z,2023-04-02T14:20:30Z,4158059853,56,Back,4158059855,88,,,,,,,,,,,,,,,,,,,,avud4qv9xovwlr2pxc8fcmiuh,J. Leitzig,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527571559,122,4,1,17,58,28u3q82ip96ahymkup01vfxli,1,15,50.8,2023-04-02T14:20:06.770Z,2023-04-02T14:20:17Z,4158059543,285,,4158059539,56,Back,4158059537,398,,4158059593,233,108,4158059541,152,,,,,,,,,,,avud4qv9xovwlr2pxc8fcmiuh,J. Leitzig,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527571473,108,4,1,17,58,bsbugp9qfasrrtg55bf7evvwv,0,85,49.2,2023-04-02T14:20:06.771Z,2023-04-02T14:20:34Z,4158059063,398,,4158059065,56,Center,4158059069,286,,4158059067,152,,4158059815,233,122,,,,,,,,,,34vcol9n5hg1tv2v4tiq0et0q,B. Hendrix,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527572223,124,1,1,18,40,28u3q82ip96ahymkup01vfxli,1,15.4,47.2,2023-04-02T14:20:48.817Z,2023-04-02T14:20:51Z,4158063281,5,,4158063295,213,5.2,4158063283,152,,4158063287,140,23.2,4158063291,141,26.5,4158063285,56,Back,4158063293,212,16.3,,,,avud4qv9xovwlr2pxc8fcmiuh,J. Leitzig,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527572263,125,1,1,18,43,28u3q82ip96ahymkup01vfxli,1,24.1,24.6,2023-04-02T14:20:51.625Z,2023-04-02T14:20:53Z,4158063535,212,18.7,4158063537,213,5.4,4158063529,56,Back,4158063531,140,35.8,4158063533,141,3.8,,,,,,,,,,d3qtg5xhiwe3zamb4mh50whjp,S. Howard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527572275,109,45,1,18,45,bsbugp9qfasrrtg55bf7evvwv,0,61.1,83.6,2023-04-02T14:20:53.497Z,2023-04-02T14:20:57Z,4158063961,233,126,4158063605,56,Left,4158063609,285,,,,,,,,,,,,,,,,,3rh7yurfuhun7zvoymgjb7g7p,C. Wellings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527572343,126,3,1,18,45,28u3q82ip96ahymkup01vfxli,1,38.9,16.4,2023-04-02T14:20:53.497Z,2023-04-02T14:20:56Z,4158063923,233,109,4158063899,56,Back,4158063901,286,,,,,,,,,,,,,,,,,6k1s7y9dnzdpppppdco7bgudx,C. Bott,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527572395,127,1,1,18,48,28u3q82ip96ahymkup01vfxli,1,42.8,16.1,2023-04-02T14:20:56.426Z,2023-04-02T14:20:59Z,4158064145,140,55.6,4158064149,212,13.4,4158064151,213,0.0,4158064147,141,16.2,4158064143,56,Right,,,,,,,,,,6k1s7y9dnzdpppppdco7bgudx,C. Bott,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527572511,128,1,1,18,50,28u3q82ip96ahymkup01vfxli,1,57.5,16.4,2023-04-02T14:20:58.969Z,2023-04-02T14:21:03Z,4158064705,56,Center,4158064713,213,0.6,4158064707,140,64.4,4158064709,141,23.6,4158064711,212,8.7,,,,,,,,,,c7giuh90mnvajsobobcbx4ley,C. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527572541,129,1,1,18,54,28u3q82ip96ahymkup01vfxli,0,69,34.3,2023-04-02T14:21:02.962Z,2023-04-02T14:21:04Z,4158064953,213,1.0,4158064955,1,,4158064945,56,Center,4158064949,141,74.2,4158064947,140,87.0,4158064951,212,33.1,,,,,,,2xphfksgb05a8z4e9328mywvd,R. Siemsen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527572579,110,12,1,18,55,bsbugp9qfasrrtg55bf7evvwv,1,8.4,27.9,2023-04-02T14:21:04.010Z,2023-04-02T14:21:06Z,4158065153,212,20.8,4158065151,141,0.0,4158065181,167,,4158065149,140,13.4,4158065147,56,Back,4158065155,213,5.0,,,,,,,6sq9uor68fca8nz7tes0vfdgp,F. Bryson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527572581,111,5,1,18,57,bsbugp9qfasrrtg55bf7evvwv,0,16.8,-1.2,2023-04-02T14:21:06.052Z,2023-04-02T14:21:17Z,4158065157,56,Back,4158066305,233,130,4158065163,347,,,,,,,,,,,,,,,,,6sq9uor68fca8nz7tes0vfdgp,F. Bryson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527572785,130,5,1,18,57,28u3q82ip96ahymkup01vfxli,1,83.2,101.2,2023-04-02T14:21:06.052Z,2023-04-02T14:31:18Z,4158066227,347,,4158066265,233,111,4158066225,56,Left,,,,,,,,,,,,,,,,2xphfksgb05a8z4e9328mywvd,R. Siemsen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527572843,131,1,1,19,8,28u3q82ip96ahymkup01vfxli,1,79.7,100,2023-04-02T14:21:16.777Z,2023-04-02T14:21:19Z,4158066545,212,26.6,4158066547,213,3.4,4158066549,1,,4158066539,56,Left,4158066537,107,,4158066541,140,55.2,4158066543,141,91.1,,,,4r1z04gidueqs684yxeyrq8ve,C. Nevin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527572895,132,1,1,19,11,28u3q82ip96ahymkup01vfxli,1,58.3,92.7,2023-04-02T14:21:19.513Z,2023-04-02T14:21:22Z,4158066843,56,Left,4158066845,140,64.9,4158066851,213,0.2,4158066847,141,94.7,4158066849,212,7.1,,,,,,,,,,8hmqpyniap0whyfhco0dhp3v9,A. Plumptre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527572943,133,1,1,19,14,28u3q82ip96ahymkup01vfxli,1,64.9,94.7,2023-04-02T14:21:22.177Z,2023-04-02T14:21:24Z,4158067095,213,4.0,4158067091,141,79.4,4158067089,140,56.2,4158067087,56,Left,4158067093,212,13.8,,,,,,,,,,4r1z04gidueqs684yxeyrq8ve,C. Nevin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527573035,134,1,1,19,16,28u3q82ip96ahymkup01vfxli,1,55.9,78.4,2023-04-02T14:21:24.824Z,2023-04-02T14:21:29Z,4158067579,140,30.0,4158067577,56,Back,4158067585,213,3.5,4158067581,141,61.7,4158067583,212,29.5,,,,,,,,,,60q198d41n3y887jeiezr850q,R. Mace,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527573121,135,1,1,19,21,28u3q82ip96ahymkup01vfxli,1,29.1,60.8,2023-04-02T14:21:29.201Z,2023-04-02T15:04:19Z,4158067947,140,66.2,4158067949,141,91.2,4158067945,56,Left,4158067955,1,,4158067943,155,,4158067953,213,0.5,4158067951,212,44.1,,,,avud4qv9xovwlr2pxc8fcmiuh,J. Leitzig,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527573241,136,1,1,19,24,28u3q82ip96ahymkup01vfxli,1,67.1,91.5,2023-04-02T14:21:32.521Z,2023-04-02T14:21:37Z,4158068533,141,80.2,4158068531,140,61.8,4158068529,56,Left,4158068527,3,,4158068537,213,4.1,4158068535,212,9.5,,,,,,,4r1z04gidueqs684yxeyrq8ve,C. Nevin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527573273,137,1,1,19,29,28u3q82ip96ahymkup01vfxli,1,61.8,80.2,2023-04-02T14:21:37.593Z,2023-04-02T14:21:39Z,4158068695,212,5.4,4158068697,213,3.8,4158068693,141,75.1,4158068689,56,Center,4158068691,140,57.9,,,,,,,,,,7m31qpkmuh3amb6navttdlvpx,A. Whelan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527573283,138,1,1,19,30,28u3q82ip96ahymkup01vfxli,1,58.7,82.6,2023-04-02T14:21:39.025Z,2023-04-02T14:21:39Z,4158068763,141,87.2,4158068759,56,Left,4158068761,140,65.6,4158068765,212,7.9,4158068767,213,0.4,,,,,,,,,,8hmqpyniap0whyfhco0dhp3v9,A. Plumptre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527573327,139,1,1,19,31,28u3q82ip96ahymkup01vfxli,1,66,88.3,2023-04-02T14:21:39.849Z,2023-04-02T14:21:42Z,4158068997,212,8.3,4158068999,213,0.2,4158068995,141,91.2,4158068993,140,73.7,4158068991,56,Left,,,,,,,,,,7m31qpkmuh3amb6navttdlvpx,A. Whelan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527573421,140,1,1,19,34,28u3q82ip96ahymkup01vfxli,1,82.1,94.8,2023-04-02T14:21:42.649Z,2023-04-02T15:03:45Z,4158073627,22,,4158069481,56,Center,4158069483,140,90.5,4158069485,141,36.3,4158069487,212,40.7,4158069479,155,,4158069489,213,4.9,4158069491,1,,4r1z04gidueqs684yxeyrq8ve,C. Nevin,4158069477,2,,4158073623,154,,,4158073619,210,,,,,,,,,,,,,,16,1,,,,,,,
2527573427,141,16,1,19,38,28u3q82ip96ahymkup01vfxli,1,90.1,37,2023-04-02T14:21:46.425Z,2023-04-02T15:03:45Z,4158073737,55,140,4158069521,22,,4158071179,375,19:37.476,4158073745,108,,4158071169,20,,4158069525,56,Center,4158073733,29,,4158073741,102,53.7,3km1u2mw1tkioh2mucow7d1pl,S. Tierney,4158073751,231,45.7,4158073735,154,,,4158073749,230,4158071175,374,2023-04-02 15:21:45.606,4158073747,328,,4158073731,76,,4158073743,103,4158071171,17,99.3,,7.0,,,,,,
2527575059,112,1,1,20,53,bsbugp9qfasrrtg55bf7evvwv,1,49.7,49.9,2023-04-02T14:23:01.250Z,2023-04-02T14:23:14Z,4158077681,140,32.9,4158078813,189,,4158077695,279,G,4158077691,213,3.3,4158077687,212,17.9,4158077679,56,Back,4158077685,141,45.7,,,,cdyp0hsm3q10ds5tv2ink2qxh,S. Troelsgaard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
