id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/11/value,qualifier/12/value,assist,qualifier/8/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/10/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/15/value,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value
2490468291,9,1,1,0,18,5rurqie3qt1qav9ir5mkqinn,1,28.3,22.5,2022-12-11T16:15:36.044Z,2022-12-11T16:15:39Z,3941385077,213,5.4,3941385075,212,14.3,3941385073,141,6.4,3941385071,140,37.1,3941385069,56,Back,,,,,,,,,,bd1752qgxbodnsgdus42fc99l,L. Wubben-Moy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490468301,10,1,1,0,22,5rurqie3qt1qav9ir5mkqinn,1,37.1,5.2,2022-12-11T16:15:39.643Z,2022-12-11T16:15:40Z,3941385115,212,22.1,3941385117,213,6.3,3941385113,141,4.3,3941385109,56,Right,3941385111,140,58.1,,,,,,,,,,1o0o6thivoulnmsklkpbwpiad,F. Maanum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490468311,11,1,1,0,23,5rurqie3qt1qav9ir5mkqinn,1,58.1,4.3,2022-12-11T16:15:40.747Z,2022-12-11T16:15:41Z,3941385173,212,15.5,3941385171,141,11.9,3941385169,140,44.2,3941385167,56,Back,3941385175,213,2.8,,,,,,,,,,8jooatan3cxd38v2jyf23pot1,N. Maritz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490468337,12,1,1,0,24,5rurqie3qt1qav9ir5mkqinn,1,44.2,11.9,2022-12-11T16:15:41.819Z,2022-12-11T16:15:45Z,3941385301,213,1.8,3941385299,212,18.1,3941385295,140,39.8,3941385297,141,37.6,3941385293,56,Back,,,,,,,,,,1o0o6thivoulnmsklkpbwpiad,F. Maanum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490468393,13,1,1,0,27,5rurqie3qt1qav9ir5mkqinn,1,35.9,48.7,2022-12-11T16:15:45.364Z,2022-12-11T16:15:51Z,3941385599,213,0.4,3941385593,141,60.5,3941385591,140,54.9,3941385589,56,Center,3941385595,212,21.5,,,,,,,,,,e8ivbfq0irn8f2p8krhkikzx1,L. Wälti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490468399,14,61,1,0,28,5rurqie3qt1qav9ir5mkqinn,0,54.9,60.5,2022-12-11T16:15:45.756Z,2022-12-11T16:15:53Z,3941385617,56,Center,,,,,,,,,,,,,,,,,,,,,,wupxscyf4x7rsjidpmp0wnv9,V. Miedema,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490468353,3,49,1,0,29,8l30dsub3sutr6j3ruvk650xc,1,54.2,40.9,2022-12-11T16:15:47.099Z,2022-12-11T16:15:47Z,,,,,,,,,,,,,,,,,,,,,,,,,dzfr9ktjmxqj2eh2xibt7konp,K. Dali,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490468367,4,3,1,0,30,8l30dsub3sutr6j3ruvk650xc,1,48.5,42.9,2022-12-11T16:15:47.494Z,2022-12-12T15:31:25Z,3942733813,464,,3941385439,286,,3941386781,233,15,3941385437,56,Back,,,,,,,,,,,,,dzfr9ktjmxqj2eh2xibt7konp,K. Dali,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490468561,15,45,1,0,30,5rurqie3qt1qav9ir5mkqinn,0,51.5,57.1,2022-12-11T16:15:47.494Z,2022-12-11T16:16:14Z,3941386561,285,,3941386799,233,4,3941386559,56,Center,,,,,,,,,,,,,,,,wupxscyf4x7rsjidpmp0wnv9,V. Miedema,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490468377,5,1,1,0,30,8l30dsub3sutr6j3ruvk650xc,1,54,30.4,2022-12-11T16:15:48.042Z,2022-12-11T16:15:49Z,3941385505,56,Center,3941385507,140,54.1,3941385513,213,4.7,3941385511,212,4.1,3941385509,141,24.3,,,,,,,,,,dzfr9ktjmxqj2eh2xibt7konp,K. Dali,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490468387,6,1,1,0,31,8l30dsub3sutr6j3ruvk650xc,1,54.1,24.3,2022-12-11T16:15:49.378Z,2022-12-11T16:15:51Z,3941385567,212,10.1,3941385565,141,32.2,3941385561,56,Back,3941385563,140,46.0,3941385569,213,2.6,,,,,,,,,,f5j2zq9sslh38t8bhyifsjg89,A. Lehmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490468419,7,1,1,0,33,8l30dsub3sutr6j3ruvk650xc,1,46,32.2,2022-12-11T16:15:51.003Z,2022-12-11T16:15:54Z,3941385693,56,Back,3941385697,141,57.5,3941385695,140,36.5,3941385701,213,2.1,3941385699,212,19.9,,,,,,,,,,8d9pmbbdavzy4g7lw18pvhai2,O. McLoughlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490468489,8,1,1,0,36,8l30dsub3sutr6j3ruvk650xc,1,36.6,56.6,2022-12-11T16:15:54.026Z,2022-12-11T16:16:01Z,3941386123,212,15.0,3941386113,56,Back,3941386115,140,34.0,3941386129,213,4.5,3941386119,141,34.9,,,,,,,,,,6f8lpm5ckuv4z0tbur533qpxx,D. Turner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490468513,9,1,1,0,43,8l30dsub3sutr6j3ruvk650xc,1,30.6,33.1,2022-12-11T16:16:00.738Z,2022-12-11T16:16:04Z,3941386277,56,Back,3941386285,213,2.7,3941386279,140,15.9,3941386283,212,17.1,3941386281,141,43.9,,,,,,,,,,dw2a5y50m5vbzpy53w2e7n179,R. Corsie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490468543,10,1,1,0,46,8l30dsub3sutr6j3ruvk650xc,1,18.7,33.4,2022-12-11T16:16:03.986Z,2022-12-11T16:16:16Z,3941386471,56,Back,3941386473,140,29.9,3941386477,212,22.8,3941386475,141,4.7,3941386479,213,5.3,,,,,,,,,,6bejfvxorcqyawi2fmk2kbco9,H. Hampton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490468573,11,1,1,0,48,8l30dsub3sutr6j3ruvk650xc,1,29.9,4.7,2022-12-11T16:16:06.026Z,2022-12-11T16:16:09Z,3941386635,213,2.8,3941386629,140,12.2,3941386631,141,13.8,3941386633,212,19.6,3941386627,56,Back,,,,,,,,,,3tz0jq7tbg6u1dm6qlx53u6s5,S. Mayling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490468597,12,1,1,0,52,8l30dsub3sutr6j3ruvk650xc,1,12.2,13.8,2022-12-11T16:16:09.674Z,2022-12-11T16:16:12Z,3941386749,212,12.6,3941386751,213,2.4,3941386743,56,Back,3941386747,141,25.8,3941386745,140,3.1,,,,,,,,,,dw2a5y50m5vbzpy53w2e7n179,R. Corsie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490468609,13,1,1,0,55,8l30dsub3sutr6j3ruvk650xc,0,3.1,25.8,2022-12-11T16:16:12.529Z,2022-12-11T16:16:13Z,3941386823,212,37.9,3941386821,141,24.3,3941386825,213,6.3,3941386815,157,,3941386827,1,,3941386817,56,Back,3941386819,140,39.2,,,,6bejfvxorcqyawi2fmk2kbco9,H. Hampton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490468641,16,1,1,0,57,5rurqie3qt1qav9ir5mkqinn,0,58.9,83.8,2022-12-11T16:16:14.756Z,2022-12-11T16:16:16Z,3941387013,213,5.8,3941387009,141,79.4,3941387011,212,6.4,3941387007,140,64.3,3941387005,56,Left,,,,,,,,,,e8ivbfq0irn8f2p8krhkikzx1,L. Wälti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490468671,14,1,1,1,0,8l30dsub3sutr6j3ruvk650xc,1,28.4,7.9,2022-12-11T16:16:18.162Z,2022-12-11T16:16:18Z,3941387133,56,Back,3941387145,212,4.9,3941387139,141,2.0,3941387147,213,5.3,3941387135,140,31.0,,,,,,,,,,3f6hkia6zu8xuwasqdz3w759m,L. Blindkilde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490468681,15,1,1,1,1,8l30dsub3sutr6j3ruvk650xc,1,31,2,2022-12-11T16:16:18.746Z,2022-12-11T16:16:20Z,3941387181,213,2.6,3941387179,212,5.3,3941387177,141,5.9,3941387175,140,26.6,3941387173,56,Back,,,,,,,,,,3tz0jq7tbg6u1dm6qlx53u6s5,S. Mayling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490468741,16,1,1,1,2,8l30dsub3sutr6j3ruvk650xc,1,23,6.8,2022-12-11T16:16:20.066Z,2022-12-11T16:16:25Z,3941387489,213,2.6,3941387483,140,12.5,3941387481,56,Back,3941387487,212,12.8,3941387485,141,16.5,,,,,,,,,,3f6hkia6zu8xuwasqdz3w759m,L. Blindkilde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490468821,17,1,1,1,8,8l30dsub3sutr6j3ruvk650xc,1,18.7,30.6,2022-12-11T16:16:25.705Z,2022-12-11T16:16:32Z,3941387841,140,3.6,3941387843,141,42.1,3941387845,212,17.7,3941387839,56,Back,3941387847,213,2.7,,,,,,,,,,dw2a5y50m5vbzpy53w2e7n179,R. Corsie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490468887,18,1,1,1,14,8l30dsub3sutr6j3ruvk650xc,1,8.2,41.9,2022-12-11T16:16:32.049Z,2022-12-11T16:16:38Z,3941388173,213,5.0,3941388171,212,18.6,3941388169,141,15.5,3941388165,56,Back,3941388167,140,12.9,,,,,,,,,,6bejfvxorcqyawi2fmk2kbco9,H. Hampton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490468901,19,1,1,1,21,8l30dsub3sutr6j3ruvk650xc,0,20.5,14,2022-12-11T16:16:38.546Z,2022-12-11T16:16:40Z,3941388249,212,23.4,3941388245,140,42.8,3941388247,141,14.4,3941388241,155,,3941388243,56,Back,3941388251,213,0.0,,,,,,,dw2a5y50m5vbzpy53w2e7n179,R. Corsie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490468925,17,8,1,1,22,5rurqie3qt1qav9ir5mkqinn,1,54.6,85.7,2022-12-11T16:16:39.988Z,2022-12-12T15:32:11Z,3941388393,15,,3942734899,385,,3941388365,56,Left,,,,,,,,,,,,,,,,e8ivbfq0irn8f2p8krhkikzx1,L. Wälti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490468939,18,5,1,1,23,5rurqie3qt1qav9ir5mkqinn,0,56.3,101.2,2022-12-11T16:16:41.322Z,2022-12-11T16:21:39Z,3941388425,347,,3941388423,56,Left,3941388655,233,20,,,,,,,,,,,,,,,,e8ivbfq0irn8f2p8krhkikzx1,L. Wälti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490468979,20,5,1,1,23,8l30dsub3sutr6j3ruvk650xc,1,43.7,-1.2,2022-12-11T16:16:41.322Z,2022-12-11T16:16:50Z,3941388647,347,,3941388651,233,18,3941388643,56,Back,,,,,,,,,,,,,,,,dw2a5y50m5vbzpy53w2e7n179,R. Corsie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490468993,21,1,1,1,33,8l30dsub3sutr6j3ruvk650xc,1,43.1,0,2022-12-11T16:16:50.466Z,2022-12-11T16:16:53Z,3941388741,107,,3941388743,56,Right,3941388751,213,0.5,3941388745,140,53.4,3941388747,141,7.1,3941388749,212,12.2,,,,,,,3tz0jq7tbg6u1dm6qlx53u6s5,S. Mayling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490469007,22,1,1,1,36,8l30dsub3sutr6j3ruvk650xc,1,53.4,7.1,2022-12-11T16:16:53.713Z,2022-12-11T16:16:55Z,3941388831,141,3.7,3941388833,212,17.4,3941388827,56,Back,3941388829,140,37.0,3941388835,213,3.3,,,,,,,,,,amg2zai9038cdz9uuql3l9rkl,R. Daly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490469013,23,1,1,1,38,8l30dsub3sutr6j3ruvk650xc,1,37,3.7,2022-12-11T16:16:55.442Z,2022-12-11T16:16:56Z,3941388859,141,9.2,3941388863,213,3.0,3941388861,212,29.1,3941388855,56,Back,3941388857,140,9.5,,,,,,,,,,3tz0jq7tbg6u1dm6qlx53u6s5,S. Mayling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490469033,24,1,1,1,39,8l30dsub3sutr6j3ruvk650xc,1,9.5,9.2,2022-12-11T16:16:56.657Z,2022-12-11T16:16:59Z,3941388967,141,30.4,3941388965,140,2.2,3941388963,56,Back,3941388971,213,2.1,3941388969,212,16.3,,,,,,,,,,dw2a5y50m5vbzpy53w2e7n179,R. Corsie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490469049,25,1,1,1,42,8l30dsub3sutr6j3ruvk650xc,1,2.3,29.8,2022-12-11T16:16:59.546Z,2022-12-11T16:17:02Z,3941389071,140,13.5,3941389073,141,28.5,3941389069,56,Back,3941389077,213,6.2,3941389075,212,11.8,,,,,,,,,,6bejfvxorcqyawi2fmk2kbco9,H. Hampton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490469089,26,1,1,1,44,8l30dsub3sutr6j3ruvk650xc,1,13.5,30.7,2022-12-11T16:17:02.033Z,2022-12-11T16:17:05Z,3941389335,213,1.6,3941389329,140,13.6,3941389331,141,70.8,3941389333,212,27.3,3941389327,56,Back,,,,,,,,,,dw2a5y50m5vbzpy53w2e7n179,R. Corsie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490469143,27,1,1,1,47,8l30dsub3sutr6j3ruvk650xc,1,20.9,72.6,2022-12-11T16:17:05.161Z,2022-12-11T16:17:11Z,3941389719,140,34.3,3941389723,212,21.7,3941389721,141,96.9,3941389725,213,0.9,3941389717,56,Back,,,,,,,,,,6f8lpm5ckuv4z0tbur533qpxx,D. Turner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490469181,28,1,1,1,54,8l30dsub3sutr6j3ruvk650xc,0,43.2,92.6,2022-12-11T16:17:11.753Z,2022-12-11T16:17:15Z,3941389851,56,Center,3941389853,140,78.3,3941389857,212,42.9,3941389861,1,,3941389855,141,60.2,3941389849,155,,3941389859,213,5.7,,,,b3i5okqaspq6w7w456ab4cxjp,M. Pacheco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490469197,19,59,1,1,58,5rurqie3qt1qav9ir5mkqinn,1,0,0,2022-12-11T16:17:15.819Z,2022-12-11T16:17:21Z,3941389933,56,Back,,,,,,,,,,,,,,,,,,,,,,dib5a7vebmtxqcksi1tuteklx,M. Zinsberger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490469229,20,1,1,1,59,5rurqie3qt1qav9ir5mkqinn,0,21.5,37.6,2022-12-11T16:17:17.219Z,2022-12-11T16:17:23Z,3941390069,212,39.4,3941390067,141,34.9,3941390065,140,59.0,3941390063,56,Center,3941390061,157,,3941390073,1,,3941390071,213,6.2,,,,dib5a7vebmtxqcksi1tuteklx,M. Zinsberger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490469221,29,44,1,2,0,8l30dsub3sutr6j3ruvk650xc,1,39.8,61.3,2022-12-11T16:17:18.370Z,2022-12-11T16:17:20Z,3941390139,233,21,3941390045,56,Back,3941390047,285,,,,,,,,,,,,,,,,,6f8lpm5ckuv4z0tbur533qpxx,D. Turner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490469233,21,44,1,2,0,5rurqie3qt1qav9ir5mkqinn,0,60.2,38.7,2022-12-11T16:17:18.371Z,2022-12-11T16:17:21Z,3941390225,233,29,3941390085,56,Center,3941390087,286,,,,,,,,,,,,,,,,,ec1vrqeqni3lmibeazgq62eol,S. Blackstenius,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490469251,30,43,1,2,1,8l30dsub3sutr6j3ruvk650xc,1,0,0,2022-12-11T16:17:18.977Z,2022-12-11T16:19:04Z,3941395069,144,1,3941390177,56,Back,3941390175,3,0,3941390185,213,5.9,3941390179,140,37.9,3941390181,141,57.7,3941390183,212,4.9,,,,6f8lpm5ckuv4z0tbur533qpxx,D. Turner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490469263,31,61,1,2,1,8l30dsub3sutr6j3ruvk650xc,1,43.4,50.9,2022-12-11T16:17:19.139Z,2022-12-11T16:21:30Z,3941390245,56,Back,,,,,,,,,,,,,,,,,,,,,,6f8lpm5ckuv4z0tbur533qpxx,D. Turner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490469301,32,1,1,2,6,8l30dsub3sutr6j3ruvk650xc,1,45,49.1,2022-12-11T16:17:24.313Z,2022-12-11T16:17:27Z,3941390477,213,4.2,3941390475,212,25.3,3941390471,140,32.8,3941390473,141,17.1,3941390469,56,Back,,,,,,,,,,3f6hkia6zu8xuwasqdz3w759m,L. Blindkilde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490469335,33,1,1,2,10,8l30dsub3sutr6j3ruvk650xc,1,35.3,16.2,2022-12-11T16:17:27.681Z,2022-12-11T16:17:31Z,3941390687,141,29.7,3941390685,140,29.7,3941390691,213,2.1,3941390689,212,10.9,3941390683,56,Back,,,,,,,,,,3tz0jq7tbg6u1dm6qlx53u6s5,S. Mayling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490469357,34,1,1,2,13,8l30dsub3sutr6j3ruvk650xc,1,27.7,29.5,2022-12-11T16:17:31.313Z,2022-12-11T16:17:32Z,3941390829,212,5.4,3941390827,141,37.0,3941390825,140,29.3,3941390831,213,1.3,3941390823,56,Back,,,,,,,,,,dw2a5y50m5vbzpy53w2e7n179,R. Corsie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490469369,35,1,1,2,15,8l30dsub3sutr6j3ruvk650xc,1,29.3,37,2022-12-11T16:17:32.857Z,2022-12-11T16:17:33Z,3941390891,140,28.9,3941390893,141,27.1,3941390889,56,Back,3941390895,212,6.7,3941390897,213,4.7,,,,,,,,,,dzfr9ktjmxqj2eh2xibt7konp,K. Dali,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490469393,36,1,1,2,16,8l30dsub3sutr6j3ruvk650xc,1,28.9,27.1,2022-12-11T16:17:33.633Z,2022-12-11T16:17:36Z,3941390987,56,Back,3941390995,213,1.7,3941390993,212,5.1,3941390989,140,28.3,3941390991,141,34.6,,,,,,,,,,dw2a5y50m5vbzpy53w2e7n179,R. Corsie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490469437,37,1,1,2,18,8l30dsub3sutr6j3ruvk650xc,1,28.3,34.6,2022-12-11T16:17:36.057Z,2022-12-11T16:17:41Z,3941391253,140,30.4,3941391251,56,Back,3941391257,212,5.6,3941391255,141,27.0,3941391259,213,5.1,,,,,,,,,,dzfr9ktjmxqj2eh2xibt7konp,K. Dali,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
