id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,assist,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,keyPass,qualifier/10/value,qualifier/11/value,qualifier/12/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/14/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2499666083,8,1,1,0,14,cz26xwowfjp8ei14n9z2ac135,0,28.8,42.8,2023-01-22T14:03:25.925Z,2023-01-22T14:03:28Z,3990001693,213,1.0,3990001689,141,69.3,3990001691,212,21.8,3990001687,140,40.4,3990001683,3,,3990001685,56,Back,,,,,,,230r9tcwg89z5b9kxdqwi336d,G. Fisk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499666107,9,61,1,0,18,cz26xwowfjp8ei14n9z2ac135,0,29.9,61.5,2023-01-22T14:03:29.997Z,2023-01-22T14:03:30Z,3990001819,56,Back,,,,,,,,,,,,,,,,,,,,,,emo8wffj0agou65ijs2seiaqd,A. Stringer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499666123,4,1,1,0,19,7kt37xy93vjy6wac8vq6fqz3g,0,61.9,40.7,2023-01-22T14:03:30.991Z,2023-01-22T14:03:31Z,3990001903,141,39.4,3990001897,3,,3990001899,56,Center,3990001907,213,6.2,3990001901,140,70.6,3990001905,212,9.2,,,,,,,bqbs20rirfi1eh7k7ss4pt0ix,K. Holmgaard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499666163,10,1,1,0,21,cz26xwowfjp8ei14n9z2ac135,0,28.8,63.1,2023-01-22T14:03:32.268Z,2023-01-22T14:16:47Z,3990002123,212,21.3,3990002125,213,1.7,3990002119,140,25.9,3990002117,56,Back,3990002121,141,94.1,,,,,,,,,,3fta0gg3ghja3x9ouubjjfzl5,H. Hayashi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499666137,5,1,1,0,22,7kt37xy93vjy6wac8vq6fqz3g,0,67,42.7,2023-01-22T14:03:33.447Z,2023-01-22T14:03:34Z,3990001993,56,Right,3990001997,141,15.5,3990001999,212,18.5,3990002001,213,4.8,3990001995,140,68.3,,,,,,,,,,27iu58a0k5jqsxidnaxbothbd,K. Snoeijs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499666171,11,1,1,0,25,cz26xwowfjp8ei14n9z2ac135,0,35.7,95.3,2023-01-22T14:03:36.573Z,2023-01-22T14:03:37Z,3990002181,141,86.6,3990002179,140,72.6,3990002185,213,6.1,3990002177,56,Left,3990002183,212,39.2,3990002187,1,,,,,,,,dfodeak21qhzgxr7qs85f3vf9,K. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499666177,6,49,1,0,27,7kt37xy93vjy6wac8vq6fqz3g,1,34.8,14.6,2023-01-22T14:03:38.511Z,2023-01-22T14:03:38Z,,,,,,,,,,,,,,,,,,,,,,,,,avttb0ne86ra4pqruk0d8al05,L. Hope,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499666195,7,1,1,0,28,7kt37xy93vjy6wac8vq6fqz3g,0,37,12,2023-01-22T14:03:40.167Z,2023-01-22T14:03:41Z,3990002335,56,Right,3990002337,140,75.2,3990002333,157,,3990002343,213,6.3,3990002339,141,11.3,3990002345,1,,3990002341,212,40.1,,,,avttb0ne86ra4pqruk0d8al05,L. Hope,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499666231,12,49,1,0,34,cz26xwowfjp8ei14n9z2ac135,1,22,85.7,2023-01-22T14:03:45.637Z,2023-01-22T14:03:45Z,,,,,,,,,,,,,,,,,,,,,,,,,stp0u46f1xc7a2mgvbkoy76x,H. Cissoko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499666253,13,1,1,0,34,cz26xwowfjp8ei14n9z2ac135,1,22,85.7,2023-01-22T14:03:46.028Z,2023-01-22T14:03:49Z,3990002713,141,38.6,3990002709,56,Back,3990002717,213,4.3,3990002711,140,10.2,3990002715,212,34.3,3990002719,1,,,,,,,,stp0u46f1xc7a2mgvbkoy76x,H. Cissoko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499666271,14,1,1,0,38,cz26xwowfjp8ei14n9z2ac135,1,2.1,35.8,2023-01-22T14:03:49.636Z,2023-01-22T14:03:51Z,3990002789,212,30.3,3990002791,213,5.5,3990002783,56,Back,3990002787,141,4.6,3990002785,140,22.7,,,,,,,,,,68a0jc6cin6hxx0bkdch9hc5x,M. Arnold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499666305,15,1,1,0,40,cz26xwowfjp8ei14n9z2ac135,1,22.7,4.6,2023-01-22T14:03:51.461Z,2023-01-22T14:03:54Z,3990002993,213,0.3,3990002989,141,12.2,3990002987,140,37.5,3990002985,56,Back,3990002991,212,16.4,,,,,,,,,,7mdnewy67dddv3ahqw1qhbx05,R. Shimizu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499666311,16,1,1,0,43,cz26xwowfjp8ei14n9z2ac135,1,37.5,12.2,2023-01-22T14:03:54.644Z,2023-01-22T14:03:55Z,3990003031,213,4.4,3990003023,56,Back,3990003029,212,5.4,3990003027,141,4.7,3990003025,140,35.9,,,,,,,,,,19npqca9guxs7p2yl5sbjmbx1,L. Evans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499666339,17,1,1,0,44,cz26xwowfjp8ei14n9z2ac135,1,35.9,4.7,2023-01-22T14:03:55.781Z,2023-01-22T14:03:58Z,3990003219,212,8.7,3990003239,213,0.4,3990003217,141,9.7,3990003213,140,43.5,3990003211,56,Back,,,,,,,,,,7mdnewy67dddv3ahqw1qhbx05,R. Shimizu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499666353,18,3,1,0,46,cz26xwowfjp8ei14n9z2ac135,0,43.5,9.7,2023-01-22T14:03:58.140Z,2023-01-22T14:04:02Z,3990003277,286,,3990003487,211,,3990003275,56,Back,,,,,,,,,,,,,,,,3fta0gg3ghja3x9ouubjjfzl5,H. Hayashi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499666363,8,49,1,0,48,7kt37xy93vjy6wac8vq6fqz3g,1,66.1,90.3,2023-01-22T14:03:59.255Z,2023-01-22T14:03:59Z,,,,,,,,,,,,,,,,,,,,,,,,,bmw6mvkeropjorm2rxzw2fzai,J. Park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499666435,9,1,1,0,48,7kt37xy93vjy6wac8vq6fqz3g,1,64.2,88.3,2023-01-22T14:03:59.647Z,2023-01-22T14:04:05Z,3990003739,141,65.8,3990003741,212,28.9,3990003743,213,3.7,3990003737,140,40.8,3990003735,56,Back,,,,,,,,,,bmw6mvkeropjorm2rxzw2fzai,J. Park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499666465,10,1,1,0,53,7kt37xy93vjy6wac8vq6fqz3g,1,42.2,56.7,2023-01-22T14:04:05.111Z,2023-01-22T14:04:06Z,3990003909,56,Back,3990003919,213,3.2,3990003917,212,28.5,3990003913,140,15.1,3990003915,141,53.3,,,,,,,,,,e6s5iphbrws04dxrvw0xqd7f9,M. Finnigan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499666499,11,1,1,0,55,7kt37xy93vjy6wac8vq6fqz3g,1,15.1,53.3,2023-01-22T14:04:06.687Z,2023-01-22T14:04:09Z,3990004033,140,28.8,3990004037,212,27.6,3990004039,213,1.0,3990004031,56,Back,3990004035,141,88.0,,,,,,,,,,8zpj2ov0kc2d7a2b14ys2y8dl,E. Ramsey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499666551,12,1,1,0,58,7kt37xy93vjy6wac8vq6fqz3g,0,30.9,87.2,2023-01-22T14:04:09.327Z,2023-01-22T14:04:14Z,3990004347,141,100.0,3990004343,56,Left,3990004351,213,0.2,3990004345,140,71.6,3990004353,1,,3990004341,155,,3990004349,212,43.7,,,,8j67kyyfq5i300eeqbihgcqfp,R. Sevecke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499666555,13,5,1,1,2,7kt37xy93vjy6wac8vq6fqz3g,0,72.9,101.2,2023-01-22T14:04:13.854Z,2023-01-22T14:32:18Z,3990004369,56,Left,3990004565,233,19,3990004371,347,,,,,,,,,,,,,,,,,8j67kyyfq5i300eeqbihgcqfp,R. Sevecke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499666589,19,5,1,1,2,cz26xwowfjp8ei14n9z2ac135,1,27.1,-1.2,2023-01-22T14:04:13.854Z,2023-01-22T14:04:18Z,3990004545,347,,3990004551,233,13,3990004543,56,Back,,,,,,,,,,,,,,,,19npqca9guxs7p2yl5sbjmbx1,L. Evans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499666619,20,1,1,1,7,cz26xwowfjp8ei14n9z2ac135,1,25.7,0,2023-01-22T14:04:18.333Z,2023-01-22T14:04:20Z,3990004653,56,Back,3990004667,212,13.8,3990004657,140,25.0,3990004661,141,18.6,3990004651,107,,3990004671,213,1.6,,,,,,,7mdnewy67dddv3ahqw1qhbx05,R. Shimizu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499666661,21,1,1,1,9,cz26xwowfjp8ei14n9z2ac135,1,21.6,19.1,2023-01-22T14:04:20.532Z,2023-01-22T14:04:25Z,3990004899,213,2.3,3990004887,56,Back,3990004889,140,4.9,3990004895,212,27.6,3990004891,141,50.4,,,,,,,,,,230r9tcwg89z5b9kxdqwi336d,G. Fisk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499666681,22,1,1,1,13,cz26xwowfjp8ei14n9z2ac135,0,6.6,50.3,2023-01-22T14:04:25.061Z,2023-01-22T14:04:27Z,3990005007,213,1.3,3990005003,141,100.0,3990004997,155,,3990005005,212,36.4,3990005001,140,17.5,3990005009,1,,3990004999,56,Back,,,,68a0jc6cin6hxx0bkdch9hc5x,M. Arnold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499666807,14,5,1,1,16,7kt37xy93vjy6wac8vq6fqz3g,1,79.2,-1.2,2023-01-22T14:04:27.887Z,2023-01-22T14:32:19Z,3990005557,347,,3990005575,233,23,3990005555,56,Right,,,,,,,,,,,,,,,,8j67kyyfq5i300eeqbihgcqfp,R. Sevecke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499666689,23,5,1,1,16,cz26xwowfjp8ei14n9z2ac135,0,20.8,101.2,2023-01-22T14:04:27.887Z,2023-01-22T14:04:38Z,3990005045,347,,3990005595,233,14,3990005043,56,Back,,,,,,,,,,,,,,,,68a0jc6cin6hxx0bkdch9hc5x,M. Arnold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499666873,15,1,1,1,26,7kt37xy93vjy6wac8vq6fqz3g,1,77.6,0,2023-01-22T14:04:37.479Z,2023-01-22T14:04:44Z,3990005909,213,0.8,3990005899,107,,3990005911,1,,3990005907,212,25.6,3990005903,140,94.7,3990005905,141,25.2,3990005901,56,Center,,,,avttb0ne86ra4pqruk0d8al05,L. Hope,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499666875,16,50,1,1,33,7kt37xy93vjy6wac8vq6fqz3g,1,93.4,14.6,2023-01-22T14:04:44.879Z,2023-01-22T14:04:47Z,3990005915,56,Right,3990006117,233,24,3990005917,286,,,,,,,,,,,,,,,,,27iu58a0k5jqsxidnaxbothbd,K. Snoeijs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499666909,24,7,1,1,33,cz26xwowfjp8ei14n9z2ac135,1,6.6,85.4,2023-01-22T14:04:44.880Z,2023-01-22T14:04:47Z,3990006079,56,Back,3990006081,285,,3990006099,233,16,,,,,,,,,,,,,,,,stp0u46f1xc7a2mgvbkoy76x,H. Cissoko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499666953,25,1,1,1,35,cz26xwowfjp8ei14n9z2ac135,1,8.3,90.5,2023-01-22T14:04:47.108Z,2023-01-22T14:04:51Z,3990006311,140,6.7,3990006325,213,4.4,3990006309,56,Back,3990006317,141,83.3,3990006321,212,5.2,,,,,,,,,,dfodeak21qhzgxr7qs85f3vf9,K. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499666963,26,61,1,1,39,cz26xwowfjp8ei14n9z2ac135,0,6.6,83.3,2023-01-22T14:04:50.965Z,2023-01-22T14:04:51Z,3990006371,56,Back,,,,,,,,,,,,,,,,,,,,,,stp0u46f1xc7a2mgvbkoy76x,H. Cissoko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499667003,17,6,1,1,40,7kt37xy93vjy6wac8vq6fqz3g,1,97.2,14.9,2023-01-22T14:04:51.487Z,2023-01-22T14:04:55Z,3990006549,56,Right,3990006583,233,27,3990006551,75,,,,,,,,,,,,,,,,,27iu58a0k5jqsxidnaxbothbd,K. Snoeijs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499666999,27,6,1,1,40,cz26xwowfjp8ei14n9z2ac135,0,2.8,85.1,2023-01-22T14:04:51.487Z,2023-01-22T14:32:12Z,3990006533,56,Back,3990006599,233,17,3990006535,73,,,,,,,,,,,,,,,,,stp0u46f1xc7a2mgvbkoy76x,H. Cissoko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499667271,18,1,1,2,4,7kt37xy93vjy6wac8vq6fqz3g,1,99.5,0.5,2023-01-22T14:05:15.447Z,2023-01-22T14:05:19Z,3990007877,6,,3990007883,141,4.4,3990007887,213,2.9,3990007881,140,88.2,3990007885,212,12.2,3990007879,56,Right,,,,,,,8k21bzux0l41m2cdsuetbco9h,N. Sørensen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499667303,19,1,1,2,7,7kt37xy93vjy6wac8vq6fqz3g,1,98.8,17.4,2023-01-22T14:05:18.991Z,2023-01-22T14:06:10Z,3990008099,2,,3990008111,213,1.8,3990010737,25,,3990010733,210,16,3990008109,212,25.1,3990008105,140,92.6,3990010735,154,,3990008101,155,,bmw6mvkeropjorm2rxzw2fzai,J. Park,1,3990008103,56,Center,3990008107,141,53.1,,,,,,,,,,,,,,,,,,,,,,,,,
2499674531,99,44,1,2,11,7kt37xy93vjy6wac8vq6fqz3g,1,93.3,55.2,2023-01-22T14:05:22.546Z,2023-01-22T14:17:33Z,3990051135,233,28,3990047207,286,,3990047205,56,Center,,,,,,,,,,,,,,,,bqbs20rirfi1eh7k7ss4pt0ix,K. Holmgaard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499667655,28,44,1,2,11,cz26xwowfjp8ei14n9z2ac135,0,6.7,44.8,2023-01-22T14:05:22.547Z,2023-01-22T14:17:33Z,3990051153,233,99,3990010015,285,,3990010013,56,Back,,,,,,,,,,,,,,,,cvuaoz9c41od4r0j3sajszsut,K. Longhurst,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499667307,20,16,1,2,12,7kt37xy93vjy6wac8vq6fqz3g,1,92.6,53.1,2023-01-22T14:05:23.223Z,2023-01-22T14:06:11Z,3990009467,15,,3990009473,374,2023-01-22 14:05:22.740,3990009477,375,02:11.563,3990010747,154,,3990010755,103,6.3,3990010743,76,,3990010749,55,19,3990009471,328,,bqbs20rirfi1eh7k7ss4pt0ix,K. Holmgaard,,3990010759,230,98.2,3990010761,231,49.6,3990009465,25,3990008129,17,3990010745,29,3990008131,56,Center,3990010757,214,3990010753,102,53.8,,,,,,,,,,,
2499667711,29,1,1,2,52,cz26xwowfjp8ei14n9z2ac135,1,49.8,50.1,2023-01-22T14:06:03.323Z,2023-01-22T14:08:14Z,3990010279,213,2.6,3990010281,279,G,3990010275,141,55.2,3990010271,56,Back,3990010277,212,6.6,3990010273,140,44.5,3990010313,189,,,,,3fta0gg3ghja3x9ouubjjfzl5,H. Hayashi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499667743,30,1,1,2,55,cz26xwowfjp8ei14n9z2ac135,0,42.2,64.6,2023-01-22T14:06:06.571Z,2023-01-22T14:06:08Z,3990010491,141,64.2,3990010495,213,6.3,3990010493,212,18.1,3990010523,189,,3990010489,140,59.4,3990010485,155,,3990010487,56,Center,,,,stp0u46f1xc7a2mgvbkoy76x,H. Cissoko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499667821,21,49,1,3,3,7kt37xy93vjy6wac8vq6fqz3g,1,34.1,63.6,2023-01-22T14:06:14.975Z,2023-01-22T14:06:15Z,,,,,,,,,,,,,,,,,,,,,,,,,8j67kyyfq5i300eeqbihgcqfp,R. Sevecke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499667825,31,8,1,3,4,cz26xwowfjp8ei14n9z2ac135,1,56.9,59.3,2023-01-22T14:06:15.203Z,2023-01-22T14:06:15Z,3990010957,56,Center,,,,,,,,,,,,,,,,,,,,,,3fta0gg3ghja3x9ouubjjfzl5,H. Hayashi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499667875,22,1,1,3,4,7kt37xy93vjy6wac8vq6fqz3g,1,34.1,63.6,2023-01-22T14:06:15.304Z,2023-01-22T14:06:17Z,3990011137,213,4.7,3990011133,212,13.6,3990011129,140,34.0,3990011127,56,Back,3990011131,141,43.6,,,,,,,,,,8j67kyyfq5i300eeqbihgcqfp,R. Sevecke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499667889,23,1,1,3,4,7kt37xy93vjy6wac8vq6fqz3g,0,34,43.6,2023-01-22T14:06:15.615Z,2023-01-22T14:16:09Z,3990011171,56,Back,3990011175,141,49.9,3990011173,140,46.5,3990011177,212,13.8,3990011179,213,0.3,,,,,,,,,,9x4qkir5sofsdi6jf3qdnvgx6,H. Bennison,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499667855,32,1,1,3,4,cz26xwowfjp8ei14n9z2ac135,1,56.9,59.3,2023-01-22T14:06:15.755Z,2023-01-22T14:06:16Z,3990011089,213,2.4,3990011087,212,8.2,3990011083,140,51.3,3990011085,141,67.8,3990011081,56,Center,,,,,,,,,,3fta0gg3ghja3x9ouubjjfzl5,H. Hayashi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499667859,33,49,1,3,5,cz26xwowfjp8ei14n9z2ac135,1,51.3,67.8,2023-01-22T14:06:16.867Z,2023-01-22T14:06:17Z,,,,,,,,,,,,,,,,,,,,,,,,,emo8wffj0agou65ijs2seiaqd,A. Stringer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499667961,34,1,1,3,8,cz26xwowfjp8ei14n9z2ac135,1,54.3,66.6,2023-01-22T14:06:19.179Z,2023-01-22T14:06:25Z,3990011509,1,,3990011499,56,Left,3990011503,141,90.5,3990011507,213,0.5,3990011501,140,83.5,3990011497,155,,3990011505,212,34.7,,,,emo8wffj0agou65ijs2seiaqd,A. Stringer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
