id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,keyPass,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/13/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,assist
2531904465,1,34,16,0,0,csntc7hucmo21gknxc5y0kc4q,1,0,0,2023-04-10T16:08:40.188Z,2023-04-10T17:08:03Z,4181105825,227,"0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0",4181229275,194,ahfl8o5ngmw3vp3up97rlaj8p,4181105817,44,"1, 2, 2, 3, 2, 2, 3, 3, 4, 4, 4, 5, 5, 5, 5, 5, 5, 5, 5, 5",4181105823,131,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0",4181105819,59,"81, 48, 76, 16, 44, 37, 10, 22, 99, 89, 72, 32, 33, 35, 39, 40, 41, 43, 55, 60",4181105815,30,"isauuse3yqdwymvfne6ci385, 51y94mgf4wxkk5f4tysztc60a, 9d864k8ppwryu5b7v57fkurdg, anysxg2z6niqapc5m3f4tzims, ahfl8o5ngmw3vp3up97rlaj8p, ahgclh3e05evznhrpa32z6g6i, 24sgu58uugxgy49el075dz21g, 4iepghv4p490fxo5s429qeicq, tc5nl1hz1w06jobp5ckktr3e, bzv3yqbc7ttf7fftbm2nelxck, 2lpjr3oys0s0u2pnhut8epqwa, 2676930j149yvanqev61emh62, 97kzr8rgekycws02q55a63z3e, 7gpxu474qdvutjnlacjkcgw2y, 69ypla76c710iv0yegix1maz8, euk8uh8zs9wyruf7qld1tf7ro, dc8u2bssrhxycx8vtn0kutp4a, 357vd87hv0jvljqtt2qf4vmz8, c4s04vro436dy241prda1uv6y, 6j4ibkpbos6w5ikle58u2vo",4181229277,197,18745,4181105821,130,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531906169,1,34,16,0,0,1zgjjyruyufrkh4xjvryqsb1i,1,0,0,2023-04-10T16:11:46.919Z,2023-04-10T17:03:56Z,4181229103,194,1rknkp6cfxg6powoea2tttoiy,4181115029,130,2,4181115027,59,"22, 39, 24, 21, 40, 80, 14, 38, 32, 23, 98, 36, 45, 49, 52, 62, 65, 75, 76, 78",4181115023,44,"1, 2, 2, 3, 2, 2, 3, 3, 4, 4, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5",4181115033,227,"0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0",4181229105,197,4180,4181115031,131,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0",4181115021,30,"1rknkp6cfxg6powoea2tttoiy, 2qz3ojbfedl8psp1tvq0183ro, 793bjb2bgku4cw2iu6k1fxcve, 8bfew6mf9m26cj07fq32uf2wa, 6gc5fjscwrh82z9bw6goiq3h0, 9gpx3gj4k8qm64k1uc7rqg4tm, b8dezhr1wmfql8bw3b0pu1bhm, cykl5dz1d2v4qc2pit2med27e, 7nd2w9ipveb6nfo413i8focus, 8lrn7x6cmdlbetphm91ubctbe, 1o7iht0ow216jvo5qm64akup6, 3jpuce48mnz925asuabl607ze, 6mgul28a1fak52rgswlok249g, 6tzlquo1jkhqmp996ow79kjro, do5q14naxm61jw8px8qvacn4k, ccecsvksezyg4j2tremi3inhm, 67m3iq9ixt51ts51y4vmp71uc, fmy8zs6ika1w5iiyhjakv42y, 2y9o7d8tm1f8fnp6jewxzifis, 449s1x41rdne73vkt957jooru",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531928691,2,32,1,0,0,csntc7hucmo21gknxc5y0kc4q,1,0,0,2023-04-10T17:06:07.207Z,2023-04-11T08:04:33Z,4181233089,127,Left to Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531928683,2,32,1,0,0,1zgjjyruyufrkh4xjvryqsb1i,1,0,0,2023-04-10T17:06:07.207Z,2023-04-10T17:06:07Z,4181233053,127,Right to Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531928699,3,1,1,0,1,csntc7hucmo21gknxc5y0kc4q,1,49.9,49.7,2023-04-10T17:06:08.314Z,2023-04-11T08:06:09Z,4181233113,212,7.0,4181233107,56,Back,4181233109,140,43.6,4181233111,141,53.0,4181233117,279,S,4181233115,213,2.8,,,,,,,tc5nl1hz1w06jobp5ckktr3e,J. Adebayo-Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531928717,4,1,1,0,2,csntc7hucmo21gknxc5y0kc4q,1,41,53.4,2023-04-10T17:06:09.798Z,2023-04-10T17:08:10Z,4181233213,212,20.5,4181233207,56,Center,4181233209,140,55.3,4181233211,141,32.8,4181233215,213,5.5,,,,,,,,,,anysxg2z6niqapc5m3f4tzims,J. Bolma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531928731,5,1,1,0,6,csntc7hucmo21gknxc5y0kc4q,0,61.1,15.2,2023-04-10T17:06:14.024Z,2023-04-10T17:06:14Z,4181233279,56,Right,4181233281,140,73.8,4181233285,212,13.9,4181233287,213,6.0,4181233283,141,9.2,,,,,,,,,,24sgu58uugxgy49el075dz21g,E. Bajraktarevic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531928735,3,8,1,0,8,1zgjjyruyufrkh4xjvryqsb1i,1,25.1,85.6,2023-04-10T17:06:15.275Z,2023-04-11T08:18:28Z,4181233293,56,Back,4182343099,383,,,,,,,,,,,,,,,,,,,,793bjb2bgku4cw2iu6k1fxcve,A. Sorenson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531928739,4,49,1,0,8,1zgjjyruyufrkh4xjvryqsb1i,1,24.8,81.8,2023-04-10T17:06:15.786Z,2023-04-10T17:06:15Z,,,,,,,,,,,,,,,,,,,,,,,,,793bjb2bgku4cw2iu6k1fxcve,A. Sorenson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531928775,5,1,1,0,9,1zgjjyruyufrkh4xjvryqsb1i,1,30.6,75,2023-04-10T17:06:16.635Z,2023-04-10T17:06:22Z,4181233465,141,94.2,4181233469,213,1.1,4181233467,212,14.9,4181233461,56,Back,4181233463,140,37.4,,,,,,,,,,793bjb2bgku4cw2iu6k1fxcve,A. Sorenson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531928777,6,1,1,0,15,1zgjjyruyufrkh4xjvryqsb1i,0,53.3,90,2023-04-10T17:06:22.490Z,2023-04-10T17:06:24Z,4181233495,212,10.6,4181233491,140,60.8,4181233497,213,5.6,4181233489,56,Left,4181233493,141,79.6,,,,,,,,,,b8dezhr1wmfql8bw3b0pu1bhm,J. Rafanello,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
