id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/9/value,qualifier/10/value,qualifier/12/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId
2544117671,7,61,1,0,13,ew2zirzye0sw1txr2m33nr25y,0,73.9,44.2,2023-05-06T02:05:31.227Z,2023-05-06T02:05:31Z,4253079681,56,Center,,,,,,,,,,,,,,,,,,,,,,5n1wehugx0qtun8oopg2jbndg,C. Medina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544117679,5,1,1,0,16,7fbej4xwoq4imaf5l39304m37,1,18.3,49.3,2023-05-06T02:05:34.122Z,2023-05-06T02:05:37Z,4253079707,56,Back,4253079713,212,8.8,4253079715,213,6.1,4253079711,141,46.9,4253079709,140,26.5,,,,,,,,,,4cfvnypovkt900sfxmdhvxtec,C. Rindov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544117681,6,49,1,0,19,7fbej4xwoq4imaf5l39304m37,1,26.5,46.9,2023-05-06T02:05:37.035Z,2023-05-06T02:05:37Z,,,,,,,,,,,,,,,,,,,,,,,,,a8ngovgs2qfu5udzb97kelg16,E. Bryant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544117687,7,1,1,0,19,7fbej4xwoq4imaf5l39304m37,1,26.5,46.9,2023-05-06T02:05:37.530Z,2023-05-06T02:05:39Z,4253079729,56,Back,4253079737,213,4.9,4253079731,140,29.9,4253079733,141,23.3,4253079735,212,16.4,,,,,,,,,,a8ngovgs2qfu5udzb97kelg16,E. Bryant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544117697,8,1,1,0,21,7fbej4xwoq4imaf5l39304m37,1,29.9,23.3,2023-05-06T02:05:39.050Z,2023-05-06T02:05:42Z,4253079771,141,48.4,4253079775,213,1.1,4253079773,212,19.5,4253079769,140,38.8,4253079767,56,Back,,,,,,,,,,vhjelesjaxtgjcgfv7yxp2lm,S. Cruz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544117701,9,50,1,0,21,7fbej4xwoq4imaf5l39304m37,1,41,47.8,2023-05-06T02:05:39.082Z,2023-05-06T03:04:22Z,4253079783,56,Back,4253079785,286,,4253079807,233,8,,,,,,,,,,,,,,,,i15xuf6lug0m5twd06n2pus4,Pau Vidal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544117689,8,7,1,0,21,ew2zirzye0sw1txr2m33nr25y,0,59,52.2,2023-05-06T02:05:39.083Z,2023-05-06T02:05:46Z,4253079741,56,Center,4253079787,233,9,4253079743,285,,,,,,,,,,,,,,,,,bl9rj1qcik8467w0w5i27hkru,I. Carrillo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544117713,10,1,1,0,31,7fbej4xwoq4imaf5l39304m37,1,28.6,65.4,2023-05-06T02:05:49.419Z,2023-05-06T03:04:34Z,4253079855,212,59.1,4253079853,141,93.0,4253079857,213,0.3,4253079851,140,82.0,4253079847,155,,4253079849,56,Left,4253079859,1,,,,,xsmdbwtmmujivlqksjf1lk44,Lucas Rosa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544117715,11,61,1,0,31,7fbej4xwoq4imaf5l39304m37,0,91.2,87.4,2023-05-06T02:05:49.507Z,2023-05-06T02:40:42Z,4253079863,56,Left,,,,,,,,,,,,,,,,,,,,,,c14b0rq8cneq393nv17ydbf2s,A. Draper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544117711,9,5,1,0,31,ew2zirzye0sw1txr2m33nr25y,1,-0.9,21.2,2023-05-06T02:05:49.773Z,2023-05-06T02:05:54Z,4253079837,56,Back,4253079873,233,12,4253079839,346,,,,,,,,,,,,,,,,,dpedfgxin5nc4qmziaokpmiy2,C. Cilley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544117717,12,5,1,0,31,7fbej4xwoq4imaf5l39304m37,0,100.9,78.8,2023-05-06T02:05:49.773Z,2023-05-06T02:23:59Z,4253079877,233,9,4253079865,56,Center,4253079867,346,,,,,,,,,,,,,,,,,c14b0rq8cneq393nv17ydbf2s,A. Draper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544117741,10,1,1,0,50,ew2zirzye0sw1txr2m33nr25y,1,5.5,49.1,2023-05-06T02:06:08.301Z,2023-05-06T02:06:12Z,4253079941,56,Back,4253079947,212,19.2,4253079939,124,,4253079953,237,,4253079943,140,6.0,4253079945,141,20.9,4253079949,213,4.7,,,,71y61qa3ywym9sa89dpkzfcyy,E. Ochoa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544117747,11,1,1,0,54,ew2zirzye0sw1txr2m33nr25y,0,8.2,14.3,2023-05-06T02:06:12.140Z,2023-05-06T02:06:16Z,4253079975,213,0.1,4253079969,140,49.7,4253079973,212,43.8,4253079967,56,Back,4253079977,1,,4253079971,141,21.2,4253079965,155,,,,,bl9rj1qcik8467w0w5i27hkru,I. Carrillo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544117751,13,44,1,0,57,7fbej4xwoq4imaf5l39304m37,1,42.1,77.4,2023-05-06T02:06:15.802Z,2023-05-06T02:06:17Z,4253080011,233,12,4253079999,56,Back,4253080003,285,,,,,,,,,,,,,,,,,4fqr9a7gpcgh9z2kzp7ly5oq2,M. Abualnadi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544117749,12,44,1,0,57,ew2zirzye0sw1txr2m33nr25y,0,57.9,22.6,2023-05-06T02:06:15.803Z,2023-05-06T02:06:17Z,4253080019,233,13,4253080017,286,,4253079981,56,Center,,,,,,,,,,,,,,,,641y4ji285n1knqul0flhzsyy,R. Castro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544117755,14,1,1,0,59,7fbej4xwoq4imaf5l39304m37,0,33.9,76.1,2023-05-06T02:06:17.051Z,2023-05-06T02:06:18Z,4253080021,3,,4253080029,212,18.3,4253080027,141,71.2,4253080031,213,6.1,4253080023,56,Center,4253080025,140,51.0,,,,,,,4fqr9a7gpcgh9z2kzp7ly5oq2,M. Abualnadi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544117757,13,1,1,0,59,ew2zirzye0sw1txr2m33nr25y,0,44.5,26.4,2023-05-06T02:06:17.723Z,2023-05-06T02:06:29Z,4253080035,56,Center,4253080033,157,,4253080037,140,62.9,4253080041,212,19.4,4253080039,141,24.6,4253080043,213,6.2,4253080045,1,,,,,1bmbt6h6bsiimpzxt07cqwfvu,E. Blancas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544117777,15,1,1,1,2,7fbej4xwoq4imaf5l39304m37,1,23.5,65.5,2023-05-06T02:06:20.538Z,2023-05-06T02:06:29Z,4253080117,56,Back,4253080121,141,83.5,4253080125,213,0.7,4253080115,3,,4253080123,212,19.8,4253080119,140,38.3,,,,,,,4cfvnypovkt900sfxmdhvxtec,C. Rindov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544117773,14,4,1,1,7,ew2zirzye0sw1txr2m33nr25y,1,64,16.9,2023-05-06T02:06:24.986Z,2023-05-06T02:06:30Z,4253080099,286,,4253080139,233,16,4253080093,294,,4253080095,56,Right,4253080091,13,,4253080097,152,,,,,,,,1t9thoa7j9ftzkriq2g50w4fe,J. Ayon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544117779,16,4,1,1,7,7fbej4xwoq4imaf5l39304m37,0,36,83.1,2023-05-06T02:06:24.987Z,2023-05-06T02:06:30Z,4253080137,285,,4253080131,294,,4253080133,56,Back,4253080135,152,,4253080147,233,14,4253080129,13,,,,,,,,bhhdcubw5vyxzf0lc1fcfftka,L. Flores,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544117785,15,1,1,1,14,ew2zirzye0sw1txr2m33nr25y,1,61.4,16.7,2023-05-06T02:06:32.139Z,2023-05-06T02:06:33Z,4253080197,141,44.3,4253080201,213,2.1,4253080191,152,,4253080195,140,51.4,4253080193,56,Center,4253080189,5,,4253080199,212,21.5,,,,5n1wehugx0qtun8oopg2jbndg,C. Medina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544117787,16,1,1,1,15,ew2zirzye0sw1txr2m33nr25y,1,51.7,43.9,2023-05-06T02:06:33.226Z,2023-05-06T02:06:34Z,4253080207,140,42.4,4253080205,56,Back,4253080211,212,19.7,4253080209,141,69.0,4253080213,213,2.1,,,,,,,,,,dpedfgxin5nc4qmziaokpmiy2,C. Cilley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544117795,17,1,1,1,16,ew2zirzye0sw1txr2m33nr25y,1,42.4,69,2023-05-06T02:06:34.795Z,2023-05-06T02:06:37Z,4253080249,56,Back,4253080253,141,87.7,4253080255,212,13.2,4253080251,140,45.6,4253080257,213,1.3,,,,,,,,,,dqa88ma3jbk33lsyzo45uy2cq,A. Cano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544117813,18,1,1,1,19,ew2zirzye0sw1txr2m33nr25y,1,45.8,87.8,2023-05-06T02:06:37.307Z,2023-05-06T02:06:40Z,4253080337,212,15.9,4253080331,56,Center,4253080339,213,5.6,4253080333,140,57.7,4253080335,141,73.3,,,,,,,,,,59kky4fyi0w9bdz4ow3gs95yi,K. Tingey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544117815,19,1,1,1,22,ew2zirzye0sw1txr2m33nr25y,1,57.7,73.3,2023-05-06T02:06:40.347Z,2023-05-06T02:06:41Z,4253080357,213,2.6,4253080351,140,41.0,4253080353,141,90.6,4253080355,212,21.1,4253080349,56,Back,,,,,,,,,,1bmbt6h6bsiimpzxt07cqwfvu,E. Blancas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544117823,20,1,1,1,23,ew2zirzye0sw1txr2m33nr25y,1,41,90.6,2023-05-06T02:06:41.722Z,2023-05-06T02:06:42Z,4253080407,140,33.2,4253080405,56,Back,4253080411,212,15.2,4253080409,141,71.8,4253080413,213,4.1,,,,,,,,,,59kky4fyi0w9bdz4ow3gs95yi,K. Tingey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544117845,21,1,1,1,24,ew2zirzye0sw1txr2m33nr25y,1,33.2,71.8,2023-05-06T02:06:42.699Z,2023-05-06T02:06:45Z,4253080503,1,,4253080499,212,32.7,4253080501,213,3.6,4253080495,140,5.6,4253080493,56,Back,4253080497,141,49.4,,,,,,,dqa88ma3jbk33lsyzo45uy2cq,A. Cano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544117851,22,1,1,1,27,ew2zirzye0sw1txr2m33nr25y,1,7,49,2023-05-06T02:06:45.755Z,2023-05-06T02:06:47Z,4253080519,140,11.1,4253080517,56,Back,4253080521,141,22.4,4253080523,212,18.6,4253080525,213,4.9,,,,,,,,,,71y61qa3ywym9sa89dpkzfcyy,E. Ochoa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544117861,23,1,1,1,29,ew2zirzye0sw1txr2m33nr25y,1,11.1,22.4,2023-05-06T02:06:47.674Z,2023-05-06T02:06:49Z,4253080571,213,0.8,4253080563,56,Back,4253080565,140,23.1,4253080567,141,42.4,4253080569,212,18.5,,,,,,,,,,bl9rj1qcik8467w0w5i27hkru,I. Carrillo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544117863,24,1,1,1,31,ew2zirzye0sw1txr2m33nr25y,0,23.8,42.4,2023-05-06T02:06:49.099Z,2023-05-06T02:06:49Z,4253080583,213,5.6,4253080579,141,35.5,4253080577,140,29.3,4253080575,56,Back,4253080581,212,7.4,,,,,,,,,,dpedfgxin5nc4qmziaokpmiy2,C. Cilley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544117879,17,8,1,1,35,7fbej4xwoq4imaf5l39304m37,1,72.4,63.9,2023-05-06T02:06:52.938Z,2023-05-06T02:40:34Z,4253080641,56,Center,,,,,,,,,,,,,,,,,,,,,,bhhdcubw5vyxzf0lc1fcfftka,L. Flores,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544117889,25,1,1,1,35,ew2zirzye0sw1txr2m33nr25y,1,9.3,20.7,2023-05-06T02:06:53.530Z,2023-05-06T02:06:56Z,4253080689,141,3.5,4253080691,212,19.0,4253080687,140,23.6,4253080685,56,Back,4253080693,213,5.6,,,,,,,,,,bl9rj1qcik8467w0w5i27hkru,I. Carrillo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544117895,26,1,1,1,38,ew2zirzye0sw1txr2m33nr25y,1,23.6,3.5,2023-05-06T02:06:56.202Z,2023-05-06T02:06:58Z,4253080723,56,Back,4253080731,213,3.0,4253080725,140,10.8,4253080727,141,5.5,4253080729,212,13.5,,,,,,,,,,3etb72wtwcrim97dyp9g2px5g,O. Verhoeven,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544117903,27,1,1,1,40,ew2zirzye0sw1txr2m33nr25y,1,10.8,5.5,2023-05-06T02:06:58.250Z,2023-05-06T02:06:59Z,4253080769,213,2.1,4253080765,141,31.5,4253080763,140,2.0,4253080761,56,Back,4253080767,212,19.9,,,,,,,,,,bl9rj1qcik8467w0w5i27hkru,I. Carrillo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544117917,28,1,1,1,41,ew2zirzye0sw1txr2m33nr25y,1,2,31.5,2023-05-06T02:06:59.754Z,2023-05-06T02:07:02Z,4253080817,140,13.4,4253080821,212,12.0,4253080815,56,Back,4253080823,213,0.1,4253080819,141,33.1,,,,,,,,,,71y61qa3ywym9sa89dpkzfcyy,E. Ochoa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544117929,29,1,1,1,44,ew2zirzye0sw1txr2m33nr25y,0,12.9,36.3,2023-05-06T02:07:02.123Z,2023-05-06T02:07:04Z,4253080879,236,,4253080869,140,14.3,4253080871,141,37.1,4253080887,286,,4253080881,233,18,4253080875,213,0.4,4253080867,56,Back,4253080873,212,1.6,dpedfgxin5nc4qmziaokpmiy2,C. Cilley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544117921,18,74,1,1,44,7fbej4xwoq4imaf5l39304m37,1,80.8,72.9,2023-05-06T02:07:02.124Z,2023-05-06T02:32:05Z,4253080841,285,,4253080889,233,29,4253080839,56,Center,,,,,,,,,,,,,,,,c14b0rq8cneq393nv17ydbf2s,A. Draper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544117931,19,49,1,1,47,7fbej4xwoq4imaf5l39304m37,1,71.4,57.2,2023-05-06T02:07:05.050Z,2023-05-06T02:07:05Z,,,,,,,,,,,,,,,,,,,,,,,,,bhhdcubw5vyxzf0lc1fcfftka,L. Flores,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544117937,20,1,1,1,47,7fbej4xwoq4imaf5l39304m37,1,71.1,56.9,2023-05-06T02:07:05.642Z,2023-05-06T02:07:07Z,4253080907,56,Center,4253080911,141,75.1,4253080909,140,87.6,4253080915,213,0.6,4253080913,212,21.3,,,,,,,,,,bhhdcubw5vyxzf0lc1fcfftka,L. Flores,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544117941,21,1,1,1,49,7fbej4xwoq4imaf5l39304m37,1,87.6,75.1,2023-05-06T02:07:07.545Z,2023-05-06T02:08:05Z,4253080931,213,3.9,4253081453,210,15,4253080923,56,Center,4253080925,140,77.1,4253080927,141,60.3,4253080929,212,14.9,,,,,,,1nnd0b4qwlni7tqot2n2st4yy,O. Cisneros,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544117943,22,15,1,1,51,7fbej4xwoq4imaf5l39304m37,1,76.2,58.8,2023-05-06T02:07:09.290Z,2023-05-06T02:08:05Z,4253081455,78,,4253080937,22,,4253081457,29,,4253080939,18,,4253080941,56,Center,4253081459,55,21,4253081469,146,90.3,4253081475,231,51.6,bhhdcubw5vyxzf0lc1fcfftka,L. Flores,,4253081473,230,97.1,4253081467,215,4253081431,82,4253081433,233,30,4253081427,20,4253081463,102,49.1,4253081471,147,53.1,4253081465,103,19,,,,,,,,
2544117949,30,10,1,1,51,ew2zirzye0sw1txr2m33nr25y,1,15.7,43,2023-05-06T02:07:09.390Z,2023-05-06T02:08:48Z,4253080961,94,,4253081437,233,22,4253080963,56,Back,,,,,,,,,,,,,,,,dpedfgxin5nc4qmziaokpmiy2,C. Cilley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544117955,31,49,1,1,57,ew2zirzye0sw1txr2m33nr25y,1,14,83.3,2023-05-06T02:07:14.873Z,2023-05-06T02:07:14Z,,,,,,,,,,,,,,,,,,,,,,,,,59kky4fyi0w9bdz4ow3gs95yi,K. Tingey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544117961,32,1,1,1,58,ew2zirzye0sw1txr2m33nr25y,1,14,83.3,2023-05-06T02:07:16.235Z,2023-05-06T02:07:18Z,4253080997,141,82.6,4253080991,155,,4253080995,140,47.0,4253080993,56,Back,4253080999,212,34.7,4253081003,1,,4253081001,213,6.3,,,,59kky4fyi0w9bdz4ow3gs95yi,K. Tingey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544117963,33,61,1,2,0,ew2zirzye0sw1txr2m33nr25y,0,47,82.6,2023-05-06T02:07:17.914Z,2023-05-06T02:07:18Z,4253081007,56,Back,,,,,,,,,,,,,,,,,,,,,,641y4ji285n1knqul0flhzsyy,R. Castro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544117967,23,49,1,2,1,7fbej4xwoq4imaf5l39304m37,1,38,22.5,2023-05-06T02:07:19.227Z,2023-05-06T02:07:19Z,,,,,,,,,,,,,,,,,,,,,,,,,4cfvnypovkt900sfxmdhvxtec,C. Rindov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544117997,24,1,1,2,1,7fbej4xwoq4imaf5l39304m37,1,38,22.5,2023-05-06T02:07:19.673Z,2023-05-06T02:07:26Z,4253081119,141,49.9,4253081123,213,2.6,4253081115,56,Back,4253081125,1,,4253081117,140,9.3,4253081121,212,35.4,,,,,,,4cfvnypovkt900sfxmdhvxtec,C. Rindov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544118001,25,1,1,2,8,7fbej4xwoq4imaf5l39304m37,1,11.1,45.1,2023-05-06T02:07:26.489Z,2023-05-06T02:07:29Z,4253081141,141,73.5,4253081145,213,1.2,4253081143,212,20.7,4253081137,56,Back,4253081139,140,18.2,,,,,,,,,,3gzatxlefe9axcrqyllbtrzmc,E. Bandre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544118009,26,1,1,2,11,7fbej4xwoq4imaf5l39304m37,1,18.2,73.5,2023-05-06T02:07:29.306Z,2023-05-06T02:07:32Z,4253081169,56,Back,4253081177,213,4.1,4253081171,140,7.7,4253081173,141,51.6,4253081175,212,18.5,,,,,,,,,,4fqr9a7gpcgh9z2kzp7ly5oq2,M. Abualnadi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544118011,27,1,1,2,14,7fbej4xwoq4imaf5l39304m37,0,7.7,48.8,2023-05-06T02:07:32.217Z,2023-05-06T02:07:35Z,4253081193,212,52.1,4253081195,213,5.8,4253081185,155,,4253081197,1,,4253081187,56,Right,4253081191,141,14.9,4253081189,140,52.2,,,,3gzatxlefe9axcrqyllbtrzmc,E. Bandre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
