id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/11/value,qualifier/12/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/16/value,assist,qualifier/17/value
2540421849,8,1,1,0,11,1pc6sx2h4rp113ldkbp5d2xas,0,59.9,6.3,2023-04-29T02:14:51.588Z,2023-04-30T11:07:02Z,4233418207,213,0.4,4233418203,141,23.7,4233418205,212,34.1,4239210027,155,,4233418201,140,90.4,4233418209,1,,4233418199,56,Center,,,,e6421uwkpqgrisajhpz6peuei,C. Leatherman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541520213,911,54,1,0,14,d0c07im4a6oj8qa7f1zlt3pqs,1,15.5,76.6,2023-04-29T02:14:54.341Z,2023-04-30T11:06:48Z,4239209119,232,,,,,,,,,,,,,,,,,,,,,,,a3k4grlhkn63p3xfb2rzslkdm,D. Las,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540421853,4,52,1,0,14,d0c07im4a6oj8qa7f1zlt3pqs,1,10.3,73.6,2023-04-29T02:14:54.454Z,2023-04-30T11:06:52Z,4239209365,376,,,,,,,,,,,,,,,,,,,,,,,a3k4grlhkn63p3xfb2rzslkdm,D. Las,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540421921,5,80,1,0,29,d0c07im4a6oj8qa7f1zlt3pqs,0,13.5,43.3,2023-04-29T02:15:09.524Z,2023-04-29T02:15:09Z,,,,,,,,,,,,,,,,,,,,,,,,,a3k4grlhkn63p3xfb2rzslkdm,D. Las,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540421961,6,1,1,0,36,d0c07im4a6oj8qa7f1zlt3pqs,1,23.9,30.1,2023-04-29T02:15:16.645Z,2023-04-29T04:48:17Z,4233418901,140,73.8,4233418909,1,,4233418899,56,Left,4233418907,213,0.6,4233418903,141,86.8,4233418905,212,65.1,4233418897,155,,,,,a3k4grlhkn63p3xfb2rzslkdm,D. Las,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540421969,7,1,1,0,42,d0c07im4a6oj8qa7f1zlt3pqs,0,74,86.9,2023-04-29T02:15:22.355Z,2023-04-29T02:15:23Z,4233418947,3,,4233418955,212,31.7,4233418949,56,Center,4233418953,141,54.6,4233418951,140,95.8,4233418957,213,5.5,,,,,,,3cbmr8hg3kszw5wl04p3ol27e,C. Fodrey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540421977,9,52,1,0,44,1pc6sx2h4rp113ldkbp5d2xas,1,7.3,37.3,2023-04-29T02:15:24.835Z,2023-04-30T11:07:16Z,4239211015,378,,,,,,,,,,,,,,,,,,,,,,,4tengy9p53kcukevpi8s54wh6,F. Emmings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540422021,10,1,1,0,45,1pc6sx2h4rp113ldkbp5d2xas,1,7.3,37.3,2023-04-29T02:15:25.012Z,2023-04-29T02:15:31Z,4233419231,56,Back,4233419239,213,5.0,4233419229,123,,4233419235,141,23.7,4233419233,140,9.9,4233419237,212,9.6,,,,,,,4tengy9p53kcukevpi8s54wh6,F. Emmings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540422049,11,1,1,0,51,1pc6sx2h4rp113ldkbp5d2xas,1,22.6,18.9,2023-04-29T02:15:31.172Z,2023-04-29T03:05:54Z,4233419333,56,Back,4233419335,140,32.8,4233419337,141,1.8,4233419341,213,5.5,4233419339,212,15.8,,,,,,,,,,1795jw1oc3pkthyq0kqexh65m,B. Fischer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540422055,12,1,1,0,54,1pc6sx2h4rp113ldkbp5d2xas,0,33.6,0.5,2023-04-29T02:15:34.595Z,2023-04-29T02:15:35Z,4233419377,56,Right,4233419381,141,12.4,4233419375,155,,4233419387,1,,4233419379,140,63.5,4233419383,212,32.4,4233419385,213,0.3,,,,e6421uwkpqgrisajhpz6peuei,C. Leatherman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540422059,8,49,1,0,55,d0c07im4a6oj8qa7f1zlt3pqs,1,36.1,83,2023-04-29T02:15:35.812Z,2023-04-29T02:15:35Z,,,,,,,,,,,,,,,,,,,,,,,,,d0riqrsz7ojwb9m94rbvx7r6y,S. Mazzaferro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540422065,9,43,1,0,57,d0c07im4a6oj8qa7f1zlt3pqs,1,0,0,2023-04-29T02:15:37.332Z,2023-04-29T02:16:47Z,4233419415,56,Back,4233420967,144,50,4233419417,286,0,,,,,,,,,,,,,,,,d0riqrsz7ojwb9m94rbvx7r6y,S. Mazzaferro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541522947,912,1,1,0,57,d0c07im4a6oj8qa7f1zlt3pqs,1,40,90.2,2023-04-29T02:15:37.891Z,2023-04-30T11:10:44Z,4239223343,140,36.5,4239223345,141,95.4,4239223347,212,5.1,4239223341,56,Back,4239223349,213,2.4,,,,,,,,,,d0riqrsz7ojwb9m94rbvx7r6y,S. Mazzaferro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540422083,10,1,1,0,59,d0c07im4a6oj8qa7f1zlt3pqs,0,34.2,94,2023-04-29T02:15:39.219Z,2023-04-30T11:10:44Z,4239223363,213,4.0,4233419535,56,Back,4239223361,212,31.9,4239223357,140,14.8,4239223359,141,57.9,,,,,,,,,,8ly83pm2mbtz4u7jwsv0o96qy,C. Touré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540422105,11,1,1,1,2,d0c07im4a6oj8qa7f1zlt3pqs,1,9.7,51.5,2023-04-29T02:15:42.708Z,2023-04-29T02:15:48Z,4233419691,141,35.5,4233419687,56,Back,4233419689,140,19.9,4233419695,213,5.5,4233419693,212,15.3,,,,,,,,,,a3k4grlhkn63p3xfb2rzslkdm,D. Las,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540422107,12,1,1,1,8,d0c07im4a6oj8qa7f1zlt3pqs,1,30.1,37.1,2023-04-29T02:15:48.517Z,2023-04-29T02:15:49Z,4233419709,140,31.8,4233419715,213,1.5,4233419713,212,19.4,4233419707,56,Back,4233419711,141,65.5,,,,,,,,,,5h73r4bv42whxsvnlq89b89re,K. Keller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540422111,13,1,1,1,9,d0c07im4a6oj8qa7f1zlt3pqs,1,31.5,64.5,2023-04-29T02:15:49.795Z,2023-04-29T02:15:51Z,4233419751,140,39.2,4233419749,56,Back,4233419757,213,1.2,4233419755,212,22.5,4233419753,141,95.4,,,,,,,,,,d0riqrsz7ojwb9m94rbvx7r6y,S. Mazzaferro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540422117,14,1,1,1,11,d0c07im4a6oj8qa7f1zlt3pqs,1,39.2,95.4,2023-04-29T02:15:51.844Z,2023-04-29T02:15:54Z,4233419811,56,Left,4233419819,213,0.1,4233419817,212,18.3,4233419815,141,96.9,4233419813,140,56.6,,,,,,,,,,8ly83pm2mbtz4u7jwsv0o96qy,C. Touré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540422119,13,45,1,1,14,1pc6sx2h4rp113ldkbp5d2xas,0,44.2,6.2,2023-04-29T02:15:54.548Z,2023-04-29T02:16:05Z,4233420001,233,15,4233419835,285,,4233419833,56,Back,,,,,,,,,,,,,,,,e6421uwkpqgrisajhpz6peuei,C. Leatherman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540422143,15,3,1,1,14,d0c07im4a6oj8qa7f1zlt3pqs,1,55.8,93.8,2023-04-29T02:15:54.548Z,2023-04-30T11:11:34Z,4239225767,465,,4233419991,286,,4233419989,56,Left,4233419997,233,13,,,,,,,,,,,,,e6gr1t1rp2x7waywgzlrj8yqx,V. Noël,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540422149,16,61,1,1,25,d0c07im4a6oj8qa7f1zlt3pqs,0,85.1,82.1,2023-04-29T02:16:04.980Z,2023-04-30T11:12:26Z,4233420011,56,Left,,,,,,,,,,,,,,,,,,,,,,e6gr1t1rp2x7waywgzlrj8yqx,V. Noël,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540422147,14,61,1,1,25,1pc6sx2h4rp113ldkbp5d2xas,1,14.9,17.9,2023-04-29T02:16:04.981Z,2023-04-30T11:12:29Z,4233420009,56,Back,,,,,,,,,,,,,,,,,,,,,,e6421uwkpqgrisajhpz6peuei,C. Leatherman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540432369,403,49,1,1,26,1pc6sx2h4rp113ldkbp5d2xas,1,7.4,26.3,2023-04-29T02:16:05.948Z,2023-04-29T03:07:11Z,,,,,,,,,,,,,,,,,,,,,,,,,1795jw1oc3pkthyq0kqexh65m,B. Fischer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540422193,15,1,1,1,28,1pc6sx2h4rp113ldkbp5d2xas,1,8.2,5.5,2023-04-29T02:16:08.275Z,2023-04-30T11:12:39Z,4239229397,155,,4233420335,213,0.0,4233420329,140,26.5,4233420333,212,19.2,4233420331,141,6.4,4233420327,56,Back,,,,,,,1795jw1oc3pkthyq0kqexh65m,B. Fischer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540432455,404,1,1,1,29,1pc6sx2h4rp113ldkbp5d2xas,0,40.2,8,2023-04-29T02:16:08.948Z,2023-04-29T03:07:51Z,4233468639,56,Back,4233468645,212,6.1,4233468643,141,17.0,4233468641,140,39.7,4233468647,213,1.7,,,,,,,,,,8pg5wiwxujx3hnir5wie9xgfe,Diogo Pacheco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540422165,17,1,1,1,30,d0c07im4a6oj8qa7f1zlt3pqs,1,61.5,82.7,2023-04-29T02:16:10.724Z,2023-04-29T02:16:14Z,4233420113,56,Left,4233420115,140,68.2,4233420117,141,88.3,4233420121,213,0.5,4233420119,212,8.0,,,,,,,,,,7nxqbiq6fics5w3qnwhz249as,S. Louis Jean,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540422173,18,1,1,1,34,d0c07im4a6oj8qa7f1zlt3pqs,0,68.2,86.9,2023-04-29T02:16:14.164Z,2023-04-29T02:16:15Z,4233420163,213,2.7,4233420155,56,Left,4233420157,140,63.8,4233420161,212,5.1,4233420159,141,89.9,,,,,,,,,,3cbmr8hg3kszw5wl04p3ol27e,C. Fodrey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542863943,771,3,1,1,35,1pc6sx2h4rp113ldkbp5d2xas,0,41.6,17.3,2023-04-29T02:16:15.584Z,2023-05-03T06:57:06Z,4246380317,465,,4246380319,467,8ly83pm2mbtz4u7jwsv0o96qy,4246380313,56,Back,4246380315,286,,,,,,,,,,,,,,8pg5wiwxujx3hnir5wie9xgfe,Diogo Pacheco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540432537,405,43,1,1,40,1pc6sx2h4rp113ldkbp5d2xas,1,0,0,2023-04-29T02:16:19.948Z,2023-05-03T06:56:54Z,4233468915,286,0,4233468913,56,Back,4233469201,233,459,4246380063,144,3,,,,,,,,,,,,,8pg5wiwxujx3hnir5wie9xgfe,Diogo Pacheco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540432631,459,43,1,1,40,d0c07im4a6oj8qa7f1zlt3pqs,1,0,0,2023-04-29T02:16:19.948Z,2023-05-03T06:56:55Z,4233469199,285,0,4246380101,144,45,4233469197,56,Left,,,,,,,,,,,,,,,,8ly83pm2mbtz4u7jwsv0o96qy,C. Touré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540422195,16,4,1,1,41,1pc6sx2h4rp113ldkbp5d2xas,1,43.7,16.3,2023-04-29T02:16:21.427Z,2023-05-03T06:57:16Z,4233420351,286,,4246380543,295,,4233420487,233,19,4233420343,13,,4233420345,56,Back,4233420347,152,,,,,,,,8pg5wiwxujx3hnir5wie9xgfe,Diogo Pacheco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540422207,19,4,1,1,41,d0c07im4a6oj8qa7f1zlt3pqs,0,56.3,83.7,2023-04-29T02:16:21.428Z,2023-05-03T06:57:13Z,4233420491,233,16,4233420449,13,,4233420451,56,Left,4233420453,152,,4246380481,295,,4233420457,285,,,,,,,,8ly83pm2mbtz4u7jwsv0o96qy,C. Touré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540422233,17,1,1,1,56,1pc6sx2h4rp113ldkbp5d2xas,1,44.2,27.6,2023-04-29T02:16:36.611Z,2023-04-29T03:08:39Z,4233420685,140,40.7,4233420683,56,Back,4233420679,5,,4233420687,141,65.4,4233420691,213,1.7,4233420689,212,26.0,4233420681,152,,,,,1795jw1oc3pkthyq0kqexh65m,B. Fischer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540422251,18,1,1,1,58,1pc6sx2h4rp113ldkbp5d2xas,1,40.7,65.7,2023-04-29T02:16:38.515Z,2023-04-29T02:16:42Z,4233420795,212,25.5,4233420793,141,87.3,4233420797,213,0.6,4233420789,56,Left,4233420791,140,60.5,,,,,,,,,,e6ak5mywni8n46ntxsofiabdg,G. Rodas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540422265,19,1,1,2,2,1pc6sx2h4rp113ldkbp5d2xas,1,59.6,88.2,2023-04-29T02:16:42.131Z,2023-04-29T02:16:44Z,4233420861,141,73.4,4233420857,56,Back,4233420859,140,35.7,4233420863,212,27.0,4233420865,213,3.5,,,,,,,,,,6ezxm4g8dffkwm6og9u0tvh90,J. Mosquera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540422281,20,1,1,2,4,1pc6sx2h4rp113ldkbp5d2xas,1,35.7,73.4,2023-04-29T02:16:44.115Z,2023-04-29T02:16:48Z,4233420993,213,3.7,4233420985,56,Back,4233420989,141,53.8,4233420987,140,15.4,4233420991,212,25.1,,,,,,,,,,e6ak5mywni8n46ntxsofiabdg,G. Rodas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540422303,21,1,1,2,10,1pc6sx2h4rp113ldkbp5d2xas,1,13.8,50.4,2023-04-29T02:16:50.579Z,2023-04-29T02:16:52Z,4233421157,213,1.0,4233421155,212,19.6,4233421153,141,74.7,4233421151,140,23.8,4233421149,56,Back,,,,,,,,,,4tengy9p53kcukevpi8s54wh6,F. Emmings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540422313,22,1,1,2,12,1pc6sx2h4rp113ldkbp5d2xas,1,23.7,74.7,2023-04-29T02:16:52.067Z,2023-04-29T02:16:55Z,4233421207,56,Back,4233421213,212,19.8,4233421209,140,11.3,4233421215,213,4.0,4233421211,141,52.8,,,,,,,,,,e6ak5mywni8n46ntxsofiabdg,G. Rodas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540422325,23,1,1,2,15,1pc6sx2h4rp113ldkbp5d2xas,1,11.3,52.8,2023-04-29T02:16:55.139Z,2023-04-29T02:16:59Z,4233421321,56,Back,4233421329,213,5.4,4233421323,140,26.3,4233421325,141,26.4,4233421327,212,23.9,,,,,,,,,,4tengy9p53kcukevpi8s54wh6,F. Emmings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540422351,24,1,1,2,19,1pc6sx2h4rp113ldkbp5d2xas,0,31,19,2023-04-29T02:16:59.299Z,2023-04-29T02:17:03Z,4233421445,141,0.0,4233421443,140,53.6,4233421447,212,27.6,4233421439,155,,4233421441,56,Right,4233421449,213,5.7,,,,,,,1795jw1oc3pkthyq0kqexh65m,B. Fischer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540422373,20,5,1,2,21,d0c07im4a6oj8qa7f1zlt3pqs,1,43,101.8,2023-04-29T02:17:01.348Z,2023-04-29T02:17:06Z,4233421575,233,25,4233421561,56,Back,4233421563,347,,,,,,,,,,,,,,,,,3cbmr8hg3kszw5wl04p3ol27e,C. Fodrey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540422353,25,5,1,2,21,1pc6sx2h4rp113ldkbp5d2xas,0,57,-1.8,2023-04-29T02:17:01.348Z,2023-04-29T02:25:21Z,4233421595,233,20,4233421459,56,Right,4233421461,347,,,,,,,,,,,,,,,,,1795jw1oc3pkthyq0kqexh65m,B. Fischer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540422387,21,1,1,2,25,d0c07im4a6oj8qa7f1zlt3pqs,1,39.7,100,2023-04-29T02:17:05.635Z,2023-04-29T02:17:08Z,4233421699,141,95.4,4233421705,213,3.4,4233421691,107,,4233421703,212,13.8,4233421695,140,27.1,4233421693,56,Back,,,,,,,8ly83pm2mbtz4u7jwsv0o96qy,C. Touré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540422435,22,1,1,2,28,d0c07im4a6oj8qa7f1zlt3pqs,1,26.2,90.9,2023-04-29T02:17:08.835Z,2023-04-29T02:17:17Z,4233421987,56,Back,4233421991,141,37.6,4233421989,140,22.8,4233421997,1,,4233421995,213,4.6,4233421993,212,36.4,,,,,,,d0riqrsz7ojwb9m94rbvx7r6y,S. Mazzaferro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540422443,23,1,1,2,37,d0c07im4a6oj8qa7f1zlt3pqs,1,28.4,28.8,2023-04-29T02:17:17.139Z,2023-04-29T02:17:19Z,4233422041,141,57.8,4233422039,140,56.2,4233422047,1,,4233422045,213,0.6,4233422043,212,35.2,4233422037,56,Center,,,,,,,5h73r4bv42whxsvnlq89b89re,K. Keller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540422451,24,1,1,2,39,d0c07im4a6oj8qa7f1zlt3pqs,1,56.2,57.8,2023-04-29T02:17:19.827Z,2023-05-03T07:04:01Z,4233422097,141,37.4,4233422099,212,27.3,4233422093,56,Back,4233422101,213,3.7,4246386971,156,,4233422095,140,33.8,,,,,,,42wy8249nwozwzl13jqewtn56,A. Ocampo-Chávez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540422467,25,1,1,2,41,d0c07im4a6oj8qa7f1zlt3pqs,1,33.3,36.1,2023-04-29T02:17:21.603Z,2023-04-29T02:17:24Z,4233422185,56,Back,4233422193,213,4.9,4233422189,141,12.8,4233422187,140,36.2,4233422191,212,16.1,,,,,,,,,,5h73r4bv42whxsvnlq89b89re,K. Keller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540422469,26,61,1,2,44,d0c07im4a6oj8qa7f1zlt3pqs,0,36.2,12.8,2023-04-29T02:17:24.339Z,2023-04-29T02:17:24Z,4233422197,56,Back,,,,,,,,,,,,,,,,,,,,,,6pqyqf9v6g60ci7jjggalqsq1,J. Hafferty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
