id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,keyPass,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/9/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,assist,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId
2534975689,214,1,1,24,30,8o8m08he36u0j4w08aj2iodn8,1,40.7,13.2,2023-04-16T23:30:12.212Z,2023-04-20T14:39:19Z,4197420737,212,37.8,4197420735,141,66.4,4197420741,1,,4197420733,140,30.1,4197420739,213,1.9,4197420731,56,Back,,,,,,,2f7q5vtc8uxbfd1ofs08to67e,N. Hernandez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534975703,215,1,1,24,37,8o8m08he36u0j4w08aj2iodn8,1,30.1,66.4,2023-04-16T23:30:19.364Z,2023-04-20T14:39:19Z,4197420809,56,Back,4197420815,212,23.3,4197420813,141,91.1,4197420817,213,0.8,4197420811,140,45.5,,,,,,,,,,16ndalf4kfr7e6rd9mwj7gfmc,K. Burks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534975709,216,1,1,24,38,8o8m08he36u0j4w08aj2iodn8,1,45.5,91.1,2023-04-16T23:30:20.148Z,2023-04-20T14:39:19Z,4197420847,141,69.9,4197420851,213,4.9,4197420843,56,Back,4197420849,212,14.7,4197420845,140,48.3,,,,,,,,,,4brxad2pilyhwhjgri3u0rmga,A. Aceves,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534975723,217,1,1,24,40,8o8m08he36u0j4w08aj2iodn8,1,57.9,73.8,2023-04-16T23:30:21.860Z,2023-04-20T14:39:18Z,4197420929,56,Center,4197420931,140,65.1,4197420933,141,61.5,4197420935,212,11.3,4197420937,213,5.4,,,,,,,,,,64wbk2nsrs0ru0hjcq0lenwgk,S. Oregel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534975725,218,50,1,24,43,8o8m08he36u0j4w08aj2iodn8,1,62.3,65.2,2023-04-16T23:30:24.996Z,2023-04-20T14:39:18Z,4197420943,286,,4197420941,56,Center,4197421071,233,219,,,,,,,,,,,,,,,,4rnong5uhpqn323bqfthsbyay,R. Fleming III,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534975745,219,7,1,24,43,1zgjjyruyufrkh4xjvryqsb1i,1,37.7,34.8,2023-04-16T23:30:24.997Z,2023-04-20T14:53:56Z,4197421043,56,Back,4204486819,384,,4197421045,285,,4197421065,233,218,,,,,,,,,,,,,8bfew6mf9m26cj07fq32uf2wa,R. Odada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534975749,220,49,1,24,46,1zgjjyruyufrkh4xjvryqsb1i,1,46.1,54.8,2023-04-16T23:30:28.434Z,2023-04-20T14:40:34Z,,,,,,,,,,,,,,,,,,,,,,,,,do5q14naxm61jw8px8qvacn4k,B. Diallo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534975769,221,1,1,24,47,1zgjjyruyufrkh4xjvryqsb1i,1,45.8,47.5,2023-04-16T23:30:29.410Z,2023-04-20T14:40:34Z,4197421151,56,Back,4197421155,141,56.6,4197421153,140,46.5,4197421159,213,1.5,4197421157,212,6.2,,,,,,,,,,do5q14naxm61jw8px8qvacn4k,B. Diallo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534975775,222,1,1,24,51,1zgjjyruyufrkh4xjvryqsb1i,1,50.6,36.1,2023-04-16T23:30:32.914Z,2023-04-20T14:40:34Z,4197421195,213,3.8,4197421193,212,8.8,4197421191,141,28.5,4197421189,140,43.8,4197421187,56,Back,,,,,,,,,,b8dezhr1wmfql8bw3b0pu1bhm,J. Rafanello,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534975785,223,1,1,24,53,1zgjjyruyufrkh4xjvryqsb1i,1,42.5,28.2,2023-04-16T23:30:35.041Z,2023-04-20T14:40:34Z,4197421231,56,Center,4197421237,212,13.1,4197421235,141,23.7,4197421233,140,54.6,4197421239,213,6.0,,,,,,,,,,5kxl3fn1tkzy8n831aql93a0a,B. Craig,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534975805,224,1,1,24,55,1zgjjyruyufrkh4xjvryqsb1i,0,55.3,21.5,2023-04-16T23:30:37.298Z,2023-04-20T14:40:33Z,4197421347,213,0.0,4197421337,140,70.9,4197421345,212,16.4,4197421333,56,Center,4197421341,141,21.6,,,,,,,,,,b8dezhr1wmfql8bw3b0pu1bhm,J. Rafanello,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534975809,219,8,1,24,56,8o8m08he36u0j4w08aj2iodn8,1,35.1,82.7,2023-04-16T23:30:38.685Z,2023-04-20T14:54:17Z,4197421363,56,Back,4204487265,385,,,,,,,,,,,,,,,,,,,,4brxad2pilyhwhjgri3u0rmga,A. Aceves,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534975815,220,5,1,24,58,8o8m08he36u0j4w08aj2iodn8,0,38.5,101,2023-04-16T23:30:40.274Z,2023-04-20T14:39:17Z,4197421477,233,225,4197421379,347,,4197421377,56,Back,,,,,,,,,,,,,,,,16ndalf4kfr7e6rd9mwj7gfmc,K. Burks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534975829,225,5,1,24,58,1zgjjyruyufrkh4xjvryqsb1i,1,61.5,-1,2023-04-16T23:30:40.274Z,2023-04-20T14:40:33Z,4197421451,347,,4197421449,56,Right,4197421463,233,220,,,,,,,,,,,,,,,,b8dezhr1wmfql8bw3b0pu1bhm,J. Rafanello,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534975851,226,1,1,25,3,1zgjjyruyufrkh4xjvryqsb1i,1,62.9,0,2023-04-16T23:30:45.282Z,2023-04-20T14:54:51Z,4197421607,212,20.2,4197421599,107,,4197421605,141,14.6,4197421603,140,79.4,4197421609,213,0.5,4197421601,56,Right,,,,,,,793bjb2bgku4cw2iu6k1fxcve,A. Sorenson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534975853,227,1,1,25,6,1zgjjyruyufrkh4xjvryqsb1i,0,79.2,10.4,2023-04-16T23:30:47.938Z,2023-04-20T14:55:07Z,4204488859,140,71.2,4204488865,213,3.1,4197421613,56,Right,4204488863,212,8.4,4204488861,141,10.8,,,,,,,,,,6t625vlq8y9po4hbvz97qx6ok,C. Donovan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534975877,221,43,1,25,6,8o8m08he36u0j4w08aj2iodn8,1,0,0,2023-04-16T23:30:47.939Z,2023-04-20T14:55:03Z,4197421775,56,Back,4197421777,285,0,4204488701,144,7,4197421781,233,227,,,,,,,,,,,,,4fsa5gccqi6eiy0a4jau4swrt,W. Omsberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534975879,222,49,1,25,11,8o8m08he36u0j4w08aj2iodn8,1,34.3,80,2023-04-16T23:30:53.123Z,2023-04-20T14:39:17Z,,,,,,,,,,,,,,,,,,,,,,,,,9u37akzkhdyszhevgrjghq99m,A. Monis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534975889,223,1,1,25,11,8o8m08he36u0j4w08aj2iodn8,1,34.3,80,2023-04-16T23:30:53.268Z,2023-04-20T14:39:16Z,4197421847,140,4.6,4197421845,56,Back,4197421849,141,45.8,4197421851,212,38.9,4197421855,1,,4197421853,213,3.8,,,,,,,9u37akzkhdyszhevgrjghq99m,A. Monis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536309565,850,1,1,25,11,8o8m08he36u0j4w08aj2iodn8,1,9.6,59.9,2023-04-16T23:30:53.429Z,2023-04-20T14:55:52Z,4204489871,140,7.0,4204489869,56,Back,4204489875,212,18.8,4204489873,141,32.6,4204489877,213,4.6,,,,,,,,,,16ndalf4kfr7e6rd9mwj7gfmc,K. Burks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534975909,224,1,1,25,14,8o8m08he36u0j4w08aj2iodn8,0,6.4,27.3,2023-04-16T23:30:56.164Z,2023-04-20T14:39:16Z,4197422007,212,77.5,4197422005,141,5.9,4197422003,140,78.9,4197422009,213,6.1,4197421999,157,,4197422001,56,Right,4197422011,1,,,,,3oca1lvb4fr3l6efbstc8k6ad,S. Richey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534975919,228,49,1,25,21,1zgjjyruyufrkh4xjvryqsb1i,1,19.5,93.8,2023-04-16T23:31:03.073Z,2023-04-20T14:40:32Z,,,,,,,,,,,,,,,,,,,,,,,,,anht193qhditit6wpsexoep2i,G. Portella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534975961,229,1,1,25,22,1zgjjyruyufrkh4xjvryqsb1i,1,15.4,90.3,2023-04-16T23:31:04.673Z,2023-04-20T14:40:32Z,4197422263,213,4.4,4197422259,212,20.3,4197422253,56,Back,4197422255,140,9.3,4197422257,141,62.0,,,,,,,,,,anht193qhditit6wpsexoep2i,G. Portella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534975973,230,1,1,25,28,1zgjjyruyufrkh4xjvryqsb1i,1,9,57.3,2023-04-16T23:31:10.337Z,2023-04-20T14:40:31Z,4197422321,141,30.0,4197422325,213,5.4,4197422323,212,23.5,4197422319,140,22.8,4197422315,56,Back,,,,,,,,,,72hamgw1scmumrnzeug0tjfje,H. Trent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534975983,231,1,1,25,30,1zgjjyruyufrkh4xjvryqsb1i,0,22.2,29.8,2023-04-16T23:31:12.721Z,2023-04-20T14:40:31Z,4197422375,212,36.0,4197422373,141,31.9,4197422379,1,,4197422377,213,0.0,4197422367,157,,4197422371,140,56.5,4197422369,56,Center,,,,5kxl3fn1tkzy8n831aql93a0a,B. Craig,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534976011,225,1,1,25,32,8o8m08he36u0j4w08aj2iodn8,1,47.7,69.3,2023-04-16T23:31:14.467Z,2023-04-20T14:39:16Z,4197422521,3,,4197422527,141,91.4,4197422525,140,63.5,4197422531,213,0.7,4197422529,212,22.4,4197422523,56,Left,,,,,,,16ndalf4kfr7e6rd9mwj7gfmc,K. Burks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534976015,226,49,1,25,34,8o8m08he36u0j4w08aj2iodn8,1,63.5,91.4,2023-04-16T23:31:16.629Z,2023-04-20T14:39:16Z,,,,,,,,,,,,,,,,,,,,,,,,,4brxad2pilyhwhjgri3u0rmga,A. Aceves,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534976039,227,1,1,25,34,8o8m08he36u0j4w08aj2iodn8,0,63.5,91.4,2023-04-16T23:31:16.852Z,2023-04-20T14:55:52Z,4197422661,56,Left,4197422667,212,39.6,4204489885,155,,4197422671,1,,4197422669,213,0.0,4197422663,140,100.0,4197422665,141,92.3,,,,4brxad2pilyhwhjgri3u0rmga,A. Aceves,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534976043,228,5,1,25,41,8o8m08he36u0j4w08aj2iodn8,0,101.1,75.3,2023-04-16T23:31:23.426Z,2023-04-20T14:39:15Z,4197422703,346,,4197422701,56,Center,4197422841,233,232,,,,,,,,,,,,,,,,4brxad2pilyhwhjgri3u0rmga,A. Aceves,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534976061,232,5,1,25,41,1zgjjyruyufrkh4xjvryqsb1i,1,-1.1,24.7,2023-04-16T23:31:23.426Z,2023-04-20T14:40:31Z,4197422835,233,228,4197422801,56,Back,4197422803,346,,,,,,,,,,,,,,,,,5kxl3fn1tkzy8n831aql93a0a,B. Craig,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534976215,233,1,1,26,8,1zgjjyruyufrkh4xjvryqsb1i,0,4.9,55.7,2023-04-16T23:31:50.001Z,2023-04-20T14:40:30Z,4197423835,1,,4197423833,213,0.4,4197423831,212,36.0,4197423825,56,Back,4197423829,141,75.9,4197423819,124,,4197423837,74,,4197423827,140,36.6,72hamgw1scmumrnzeug0tjfje,H. Trent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534976229,234,44,1,26,13,1zgjjyruyufrkh4xjvryqsb1i,1,30.8,81.4,2023-04-16T23:31:55.586Z,2023-04-20T14:40:30Z,4197423887,285,,4197423889,233,229,4197423885,56,Back,,,,,,,,,,,,,,,,anht193qhditit6wpsexoep2i,G. Portella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534976219,229,44,1,26,13,8o8m08he36u0j4w08aj2iodn8,0,69.2,18.6,2023-04-16T23:31:55.587Z,2023-04-20T14:39:15Z,4197423861,56,Right,4197423895,233,234,4197423863,286,,,,,,,,,,,,,,,,,2f7q5vtc8uxbfd1ofs08to67e,N. Hernandez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534976233,235,1,1,26,14,1zgjjyruyufrkh4xjvryqsb1i,0,34.5,77.3,2023-04-16T23:31:56.562Z,2023-04-20T14:40:30Z,4197423911,212,7.5,4197423909,141,86.0,4197423903,3,,4197423913,213,0.9,4197423905,56,Back,4197423907,140,38.9,,,,,,,anht193qhditit6wpsexoep2i,G. Portella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534976237,230,49,1,26,16,8o8m08he36u0j4w08aj2iodn8,1,69.9,6.4,2023-04-16T23:31:57.955Z,2023-04-20T14:39:14Z,,,,,,,,,,,,,,,,,,,,,,,,,2343y1f4dtezub9633ghspqi2,J. Dean,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534976255,231,1,1,26,16,8o8m08he36u0j4w08aj2iodn8,1,69.9,6.4,2023-04-16T23:31:58.164Z,2023-04-20T14:39:14Z,4197424031,140,75.8,4197424029,56,Center,4197424027,155,,4197424035,212,13.1,4197424033,141,23.3,4197424037,213,1.1,,,,,,,2343y1f4dtezub9633ghspqi2,J. Dean,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534976259,232,1,1,26,18,8o8m08he36u0j4w08aj2iodn8,1,76.8,16.7,2023-04-16T23:32:00.163Z,2023-04-20T14:39:14Z,4197424063,141,14.0,4197424065,212,6.7,4197424067,213,6.0,4197424061,140,82.9,4197424059,56,Right,,,,,,,,,,5sphos4tiokzmv1iqqsa1invu,M. Rodríguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534976269,233,1,1,26,19,8o8m08he36u0j4w08aj2iodn8,0,82.9,14,2023-04-16T23:32:01.091Z,2023-04-20T14:39:13Z,4197424111,56,Right,4197424115,141,15.0,4197424119,213,0.0,4197424113,140,97.4,4197424117,212,15.2,,,,,,,,,,2f7q5vtc8uxbfd1ofs08to67e,N. Hernandez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534976309,234,4,1,26,23,8o8m08he36u0j4w08aj2iodn8,1,92.3,17.2,2023-04-16T23:32:05.651Z,2023-04-20T14:56:34Z,4197424379,233,236,4197428871,10,,4197424323,286,,4197424317,56,Right,4197424319,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534976317,236,4,1,26,23,1zgjjyruyufrkh4xjvryqsb1i,0,7.7,82.8,2023-04-16T23:32:05.652Z,2023-04-20T14:56:38Z,4197424395,233,234,4197424363,56,Back,4197430373,10,,4197424373,285,,4197424367,152,,,,,,,,,,,9gpx3gj4k8qm64k1uc7rqg4tm,J. Castillo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534976619,235,15,1,27,22,8o8m08he36u0j4w08aj2iodn8,1,85.6,17.6,2023-04-16T23:33:04.515Z,2023-04-20T14:57:41Z,4197426571,146,91.5,4197425961,26,,4197609665,233,238,4204492647,80,,4197426563,102,46.1,4197426575,230,99.8,4197425965,56,Right,4197426325,72,,2f7q5vtc8uxbfd1ofs08to67e,N. Hernandez,4197426577,231,46.2,4197426567,458,4197426565,103,19,4197426569,82,,,4197425963,66,,,4197426573,147,29.2,,,,,,,,,,,,
2534976661,238,10,1,27,22,1zgjjyruyufrkh4xjvryqsb1i,1,11.2,67,2023-04-16T23:33:04.615Z,2023-04-20T14:40:29Z,4197609669,233,235,4197426207,94,,4197430903,239,,4197426209,56,Back,,,,,,,,,,,,,b8dezhr1wmfql8bw3b0pu1bhm,J. Rafanello,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534976651,236,6,1,27,24,8o8m08he36u0j4w08aj2iodn8,1,90.2,32.1,2023-04-16T23:33:06.492Z,2023-04-20T14:58:17Z,4197426173,75,,4197426293,233,239,4197426171,56,Center,,,,,,,,,,,,,,,,2f7q5vtc8uxbfd1ofs08to67e,N. Hernandez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534976673,239,6,1,27,24,1zgjjyruyufrkh4xjvryqsb1i,0,9.8,67.9,2023-04-16T23:33:06.492Z,2023-04-20T14:58:14Z,4197426267,73,,4197426373,233,236,4197426265,56,Back,,,,,,,,,,,,,,,,b8dezhr1wmfql8bw3b0pu1bhm,J. Rafanello,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534976789,237,1,1,27,50,8o8m08he36u0j4w08aj2iodn8,0,99.5,0.5,2023-04-16T23:33:32.107Z,2023-04-20T14:58:29Z,4204494025,224,,4204494027,20,,4197427033,56,Center,4197427043,1,,4197427037,141,49.9,4197427035,140,94.2,4197427039,212,34.0,4197427041,213,1.7,64wbk2nsrs0ru0hjcq0lenwgk,S. Oregel,4197427027,6,,4197427025,2,4197427029,155,,,,,,,,,,,,,,,,,,,,,,,,
2534976785,240,12,1,27,52,1zgjjyruyufrkh4xjvryqsb1i,1,7.1,57.3,2023-04-16T23:33:34.097Z,2023-04-20T15:00:00Z,4197427011,141,66.2,4197427007,56,Back,4197427013,212,18.4,4197427019,15,,4197427015,213,0.3,4197427009,140,23.6,,,,,,,8bfew6mf9m26cj07fq32uf2wa,R. Odada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534976799,241,49,1,27,57,1zgjjyruyufrkh4xjvryqsb1i,1,26,67,2023-04-16T23:33:39.114Z,2023-04-20T15:00:47Z,,,,,,,,,,,,,,,,,,,,,,,,,45v94x6b8g7n4xa3lsfdp6pzo,D. Vazquez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534976803,242,1,1,27,57,1zgjjyruyufrkh4xjvryqsb1i,0,26,67,2023-04-16T23:33:39.386Z,2023-04-20T15:00:49Z,4197427119,56,Back,4197427127,213,5.6,4197427117,157,,4197427129,1,,4197427123,141,60.0,4197427125,212,7.4,4197427121,140,31.4,,,,45v94x6b8g7n4xa3lsfdp6pzo,D. Vazquez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534976813,238,1,1,27,57,8o8m08he36u0j4w08aj2iodn8,1,69.1,45.6,2023-04-16T23:33:39.475Z,2023-04-20T15:00:56Z,4197427187,140,76.1,4197427185,56,Center,4197427191,212,8.5,4197427189,141,39.4,4197427181,3,,4197427193,213,5.8,,,,,,,afdz1ibldn2vc8gtezyw8tqay,H. Osorio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536311043,851,1,1,27,58,8o8m08he36u0j4w08aj2iodn8,0,70.7,33.4,2023-04-16T23:33:40.127Z,2023-04-20T15:00:38Z,4204497397,140,76.9,4204497403,213,0.2,4204497399,141,35.2,4204497393,168,,4204497395,56,Center,4204497401,212,6.6,4204497391,3,,,,,2f7q5vtc8uxbfd1ofs08to67e,N. Hernandez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534976817,243,61,1,28,0,1zgjjyruyufrkh4xjvryqsb1i,1,27.2,66.6,2023-04-16T23:33:42.248Z,2023-04-20T15:01:16Z,4197427231,56,Back,,,,,,,,,,,,,,,,,,,,,,do5q14naxm61jw8px8qvacn4k,B. Diallo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534976841,244,1,1,28,1,1zgjjyruyufrkh4xjvryqsb1i,0,29.5,75,2023-04-16T23:33:43.633Z,2023-04-20T14:40:27Z,4197427343,212,19.6,4197427345,213,5.7,4197427335,157,,4197427341,141,59.6,4197427339,140,45.3,4197427347,1,,4197427337,56,Back,,,,45v94x6b8g7n4xa3lsfdp6pzo,D. Vazquez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534976851,239,1,1,28,3,8o8m08he36u0j4w08aj2iodn8,1,56.4,37.1,2023-04-16T23:33:45.459Z,2023-04-20T14:39:11Z,4197427381,3,,4197427387,141,25.5,4197427389,212,18.1,4197427383,56,Center,4197427391,213,5.8,4197427385,140,71.9,,,,,,,4brxad2pilyhwhjgri3u0rmga,A. Aceves,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534976867,240,1,1,28,6,8o8m08he36u0j4w08aj2iodn8,1,71.9,25.5,2023-04-16T23:33:48.659Z,2023-04-20T15:01:39Z,4204499341,168,,4197427475,212,11.8,4197427473,141,40.1,4197427477,213,1.0,4197427467,3,,4197427471,140,78.0,4197427469,56,Center,,,,2f7q5vtc8uxbfd1ofs08to67e,N. Hernandez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534976869,241,1,1,28,7,8o8m08he36u0j4w08aj2iodn8,0,78,40.1,2023-04-16T23:33:49.243Z,2023-04-20T15:02:18Z,4197427489,140,75.7,4197427485,3,,4197427491,141,24.4,4197427493,212,10.9,4197427495,213,4.5,4197427487,56,Center,,,,,,,4fsa5gccqi6eiy0a4jau4swrt,W. Omsberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534976887,245,1,1,28,8,1zgjjyruyufrkh4xjvryqsb1i,0,27.2,70.7,2023-04-16T23:33:49.992Z,2023-04-20T15:02:16Z,4197427569,140,37.0,4197427565,157,,4197427567,56,Back,4197427571,141,64.1,4197427577,1,,4197427573,212,11.2,4197427575,213,5.9,,,,9gpx3gj4k8qm64k1uc7rqg4tm,J. Castillo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536311617,852,61,1,28,8,8o8m08he36u0j4w08aj2iodn8,0,64.9,32.3,2023-04-16T23:33:50.761Z,2023-04-20T15:02:09Z,4204500339,56,Center,,,,,,,,,,,,,,,,,,,,,,afdz1ibldn2vc8gtezyw8tqay,H. Osorio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534976889,246,49,1,28,11,1zgjjyruyufrkh4xjvryqsb1i,1,41.5,58.4,2023-04-16T23:33:53.712Z,2023-04-20T14:40:26Z,,,,,,,,,,,,,,,,,,,,,,,,,8lrn7x6cmdlbetphm91ubctbe,N. Pierre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534976895,247,1,1,28,12,1zgjjyruyufrkh4xjvryqsb1i,0,41.5,58.4,2023-04-16T23:33:54.016Z,2023-04-20T14:40:26Z,4197427621,286,,4197427611,213,2.6,4197427617,233,242,4197427607,141,60.0,4197427605,140,39.8,4197427615,236,,4197427603,56,Back,4197427609,212,2.1,8lrn7x6cmdlbetphm91ubctbe,N. Pierre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534976893,242,74,1,28,12,8o8m08he36u0j4w08aj2iodn8,1,60.6,45.8,2023-04-16T23:33:54.017Z,2023-04-20T14:39:10Z,4197427625,233,247,4197427591,56,Center,4197427593,285,,,,,,,,,,,,,,,,,afdz1ibldn2vc8gtezyw8tqay,H. Osorio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534976903,243,49,1,28,14,8o8m08he36u0j4w08aj2iodn8,1,58.3,40.9,2023-04-16T23:33:56.100Z,2023-04-20T14:39:10Z,,,,,,,,,,,,,,,,,,,,,,,,,afdz1ibldn2vc8gtezyw8tqay,H. Osorio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534976935,244,3,1,28,14,8o8m08he36u0j4w08aj2iodn8,1,60.5,37.5,2023-04-16T23:33:56.531Z,2023-04-20T15:02:30Z,4197427813,233,248,4197427783,56,Center,4204501007,465,,4197427785,286,,,,,,,,,,,,,,afdz1ibldn2vc8gtezyw8tqay,H. Osorio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534976911,248,45,1,28,14,1zgjjyruyufrkh4xjvryqsb1i,0,39.5,62.5,2023-04-16T23:33:56.531Z,2023-04-20T14:40:25Z,4197427713,285,,4197427711,56,Back,4197427829,233,244,,,,,,,,,,,,,,,,45v94x6b8g7n4xa3lsfdp6pzo,D. Vazquez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534976939,245,61,1,28,20,8o8m08he36u0j4w08aj2iodn8,0,71.6,6.2,2023-04-16T23:34:02.355Z,2023-04-20T14:39:09Z,4197427799,56,Right,,,,,,,,,,,,,,,,,,,,,,afdz1ibldn2vc8gtezyw8tqay,H. Osorio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534976953,249,49,1,28,21,1zgjjyruyufrkh4xjvryqsb1i,1,32.9,95.6,2023-04-16T23:34:03.608Z,2023-04-20T15:03:13Z,,,,,,,,,,,,,,,,,,,,,,,,,b8dezhr1wmfql8bw3b0pu1bhm,J. Rafanello,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534976969,250,1,1,28,22,1zgjjyruyufrkh4xjvryqsb1i,0,30.1,91.1,2023-04-16T23:34:04.440Z,2023-04-20T15:03:11Z,4197427981,213,5.2,4197427977,141,88.1,4197427975,140,31.1,4197427979,212,2.3,4197427973,56,Back,,,,,,,,,,b8dezhr1wmfql8bw3b0pu1bhm,J. Rafanello,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536312017,853,61,1,28,22,8o8m08he36u0j4w08aj2iodn8,1,68.1,8.7,2023-04-16T23:34:04.711Z,2023-04-20T15:03:07Z,4204502285,56,Right,,,,,,,,,,,,,,,,,,,,,,2f7q5vtc8uxbfd1ofs08to67e,N. Hernandez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534976997,251,1,1,28,28,1zgjjyruyufrkh4xjvryqsb1i,1,33.8,84.1,2023-04-16T23:34:10.064Z,2023-04-20T14:40:24Z,4197428157,213,1.6,4197428153,212,5.4,4197428147,56,Back,4197428151,141,92.1,4197428149,140,33.9,,,,,,,,,,8bfew6mf9m26cj07fq32uf2wa,R. Odada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534977001,252,4,1,28,29,1zgjjyruyufrkh4xjvryqsb1i,1,32.8,94.4,2023-04-16T23:34:10.873Z,2023-04-20T15:04:12Z,4197428181,233,246,4197428169,152,,4197428165,13,,4197428167,56,Back,4197428171,265,,4197428187,285,,,,,,,,do5q14naxm61jw8px8qvacn4k,B. Diallo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
