id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,keyPass,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/10/value,qualifier/11/value,qualifier/12/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/14/value,assist,qualifier/16/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value
2538555485,4,5,1,0,15,eo64tqkioegeb09iice2hf8bt,0,49.4,-1.8,2023-04-24T02:05:40.348Z,2023-04-24T02:17:29Z,4216470623,233,8,4216470551,347,,4216470549,56,Back,,,,,,,,,,,,,,,,c8svt3yazcfaq478j0cpbmbfu,K. Yao,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538555493,8,5,1,0,15,1pc6sx2h4rp113ldkbp5d2xas,1,50.6,101.8,2023-04-24T02:05:40.348Z,2023-04-24T02:05:45Z,4216470607,347,,4216470605,56,Left,4216470617,233,4,,,,,,,,,,,,,,,,dgg9cpgyinyhfzqmo5jou89yi,C. Uche,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538555503,9,1,1,0,20,1pc6sx2h4rp113ldkbp5d2xas,1,48.9,100,2023-04-24T02:05:45.759Z,2023-04-24T02:05:50Z,4216470677,140,34.9,4216470683,213,3.6,4216470675,56,Back,4216470681,212,16.4,4216470679,141,90.7,4216470673,107,,,,,,,,6ezxm4g8dffkwm6og9u0tvh90,J. Mosquera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538555519,10,1,1,0,25,1pc6sx2h4rp113ldkbp5d2xas,1,33.4,89.1,2023-04-24T02:05:50.268Z,2023-04-24T02:05:54Z,4216470787,141,47.0,4216470789,212,29.8,4216470785,140,25.4,4216470791,213,4.4,4216470783,56,Back,,,,,,,,,,dgg9cpgyinyhfzqmo5jou89yi,C. Uche,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538555529,11,1,1,0,28,1pc6sx2h4rp113ldkbp5d2xas,1,26.9,35.9,2023-04-24T02:05:53.868Z,2023-04-24T02:05:57Z,4216470841,141,62.9,4216470837,56,Back,4216470843,212,18.7,4216470839,140,23.5,4216470845,213,1.8,,,,,,,,,,4ffuwlda1w22muyvfobp5nrx0,N. Richardson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538555543,12,1,1,0,32,1pc6sx2h4rp113ldkbp5d2xas,1,24.5,66.5,2023-04-24T02:05:57.452Z,2023-04-24T02:06:02Z,4216470925,141,91.7,4216470927,212,26.1,4216470929,213,0.7,4216470923,140,43.2,4216470921,56,Back,,,,,,,,,,dgg9cpgyinyhfzqmo5jou89yi,C. Uche,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538555557,13,1,1,0,36,1pc6sx2h4rp113ldkbp5d2xas,1,44.3,92.4,2023-04-24T02:06:01.869Z,2023-04-24T02:06:05Z,4216471015,56,Back,4216471023,213,3.9,4216471017,140,33.7,4216471021,212,15.2,4216471019,141,77.2,,,,,,,,,,6ezxm4g8dffkwm6og9u0tvh90,J. Mosquera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538555581,14,1,1,0,40,1pc6sx2h4rp113ldkbp5d2xas,1,32.8,74.9,2023-04-24T02:06:05.036Z,2023-04-24T02:06:09Z,4216471155,213,4.4,4216471153,212,23.7,4216471147,56,Back,4216471151,141,42.2,4216471149,140,24.9,,,,,,,,,,dgg9cpgyinyhfzqmo5jou89yi,C. Uche,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538555603,15,1,1,0,44,1pc6sx2h4rp113ldkbp5d2xas,1,26,36,2023-04-24T02:06:09.581Z,2023-04-24T02:06:14Z,4216471301,212,38.1,4216471297,140,61.5,4216471295,56,Center,4216471303,213,6.1,4216471293,155,,4216471305,1,,4216471299,141,24.7,,,,4ffuwlda1w22muyvfobp5nrx0,N. Richardson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538555605,16,61,1,0,46,1pc6sx2h4rp113ldkbp5d2xas,0,60.9,22.2,2023-04-24T02:06:11.831Z,2023-04-29T15:16:50Z,4216471309,56,Center,,,,,,,,,,,,,,,,,,,,,,69h930ebovyl7rut5dz4r2iok,M. Khan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538555621,5,5,1,0,47,eo64tqkioegeb09iice2hf8bt,1,40.9,101.4,2023-04-24T02:06:12.359Z,2023-04-29T15:16:51Z,4216471385,347,,4216471391,233,17,4216471383,56,Back,,,,,,,,,,,,,,,,f2ljfjpu8uqmt3p3833jz692i,J. Ngando,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538555607,17,5,1,0,47,1pc6sx2h4rp113ldkbp5d2xas,0,59.1,-1.4,2023-04-24T02:06:12.359Z,2023-04-29T17:27:05Z,4216471317,347,,4216471395,233,5,4216471315,56,Right,,,,,,,,,,,,,,,,69h930ebovyl7rut5dz4r2iok,M. Khan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538555635,6,1,1,0,57,eo64tqkioegeb09iice2hf8bt,1,45.1,100,2023-04-24T02:06:22.142Z,2023-04-24T02:06:24Z,4216471471,140,71.6,4216471467,107,,4216471479,1,,4216471473,141,79.3,4216471477,213,5.8,4216471475,212,31.6,4216471469,56,Left,,,,c7iepmqewf1dnc7zl36iskdn8,C. Greco-Taylor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538555645,7,61,1,0,59,eo64tqkioegeb09iice2hf8bt,1,73.4,80.6,2023-04-24T02:06:24.686Z,2023-04-29T15:17:04Z,4216471531,56,Left,,,,,,,,,,,,,,,,,,,,,,7o71djg9t9z126paxjz1fdffu,J. Hanson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538555653,8,1,1,1,3,eo64tqkioegeb09iice2hf8bt,1,66.7,70.7,2023-04-24T02:06:28.302Z,2023-04-29T15:17:12Z,4216471565,141,65.3,4216471569,213,3.4,4216471563,140,54.8,4216471567,212,13.0,4216471561,56,Center,,,,,,,,,,f2ljfjpu8uqmt3p3833jz692i,J. Ngando,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538555659,9,1,1,1,5,eo64tqkioegeb09iice2hf8bt,1,55,54.6,2023-04-24T02:06:30.590Z,2023-04-24T02:06:31Z,4216471591,213,3.5,4216471585,140,41.4,4216471589,212,15.3,4216471583,56,Back,4216471587,141,46.4,,,,,,,,,,1c8r9cqu11jymw2ir69nvhey1,V. Fry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538555667,10,1,1,1,6,eo64tqkioegeb09iice2hf8bt,1,43.2,53,2023-04-24T02:06:31.470Z,2023-04-29T15:17:27Z,4216471621,140,47.7,4216471623,141,17.8,4216471627,213,4.9,4216471625,212,24.4,4216471619,56,Back,,,,,,,,,,c8svt3yazcfaq478j0cpbmbfu,K. Yao,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538555679,11,1,1,1,8,eo64tqkioegeb09iice2hf8bt,1,48.3,14,2023-04-24T02:06:33.150Z,2023-04-24T02:06:36Z,4216471677,141,5.5,4216471673,56,Right,4216471675,140,62.4,4216471681,213,5.9,4216471679,212,15.9,,,,,,,,,,2z2u3vezttpjwfwf2yc6aelg4,T. Bah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538555691,12,3,1,1,11,eo64tqkioegeb09iice2hf8bt,1,66.4,10.1,2023-04-24T02:06:36.318Z,2023-04-29T17:25:59Z,4236382181,465,,4216471743,56,Right,4216471747,286,,4216471755,233,18,,,,,,,,,,,,,b74yslq3huyhvwrhrebz0o3ys,L. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538555689,18,45,1,1,11,1pc6sx2h4rp113ldkbp5d2xas,0,33.6,89.9,2023-04-24T02:06:36.318Z,2023-04-24T02:06:39Z,4216471761,233,12,4216471741,285,,4216471739,56,Back,,,,,,,,,,,,,,,,6ezxm4g8dffkwm6og9u0tvh90,J. Mosquera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538555701,13,1,1,1,13,eo64tqkioegeb09iice2hf8bt,0,72.4,15.3,2023-04-24T02:06:38.590Z,2023-04-24T02:06:40Z,4216471787,212,10.1,4216471781,56,Right,4216471785,141,14.7,4216471789,213,6.2,4216471783,140,82.0,,,,,,,,,,b74yslq3huyhvwrhrebz0o3ys,L. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538555703,19,1,1,1,15,1pc6sx2h4rp113ldkbp5d2xas,0,22.3,81.6,2023-04-24T02:06:40.893Z,2023-04-24T02:06:41Z,4216471799,140,23.8,4216471801,141,82.1,4216471803,212,1.6,4216471797,56,Back,4216471805,213,0.2,,,,,,,,,,dgg9cpgyinyhfzqmo5jou89yi,C. Uche,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538555721,14,61,1,1,16,eo64tqkioegeb09iice2hf8bt,1,75,14.6,2023-04-24T02:06:41.746Z,2023-04-24T03:05:04Z,4216471865,56,Right,,,,,,,,,,,,,,,,,,,,,,f2ljfjpu8uqmt3p3833jz692i,J. Ngando,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538555727,20,49,1,1,19,1pc6sx2h4rp113ldkbp5d2xas,1,25.6,67.8,2023-04-24T02:06:44.157Z,2023-04-29T15:18:01Z,,,,,,,,,,,,,,,,,,,,,,,,,81z7n0qyr2tlkidxphoxqzkve,Z. Bello,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538555735,21,1,1,1,19,1pc6sx2h4rp113ldkbp5d2xas,1,25.6,62.7,2023-04-24T02:06:44.269Z,2023-04-29T15:18:03Z,4216471911,56,Back,4216471919,213,4.1,4216471913,140,17.6,4216471917,212,15.3,4216471915,141,43.9,,,,,,,,,,81z7n0qyr2tlkidxphoxqzkve,Z. Bello,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538555741,22,1,1,1,20,1pc6sx2h4rp113ldkbp5d2xas,1,17.6,43.9,2023-04-24T02:06:45.693Z,2023-04-24T02:06:47Z,4216471949,56,Back,4216471957,213,0.2,4216471951,140,27.4,4216471953,141,46.7,4216471955,212,10.5,,,,,,,,,,e6421uwkpqgrisajhpz6peuei,C. Leatherman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538555745,23,1,1,1,22,1pc6sx2h4rp113ldkbp5d2xas,1,27.4,46.7,2023-04-24T02:06:46.942Z,2023-04-24T02:06:48Z,4216471975,141,17.4,4216471977,212,21.9,4216471979,213,5.1,4216471973,140,36.0,4216471971,56,Back,,,,,,,,,,81z7n0qyr2tlkidxphoxqzkve,Z. Bello,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538555749,24,1,1,1,23,1pc6sx2h4rp113ldkbp5d2xas,0,36.5,15.5,2023-04-24T02:06:47.997Z,2023-04-24T02:06:50Z,4216472081,236,,4216471991,56,Back,4216471993,140,41.0,4216471999,213,0.0,4216472083,233,15,4216472087,286,,4216471997,212,4.7,4216471995,141,15.8,8pg5wiwxujx3hnir5wie9xgfe,Diogo Pacheco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538555761,15,74,1,1,23,eo64tqkioegeb09iice2hf8bt,1,60.1,77.9,2023-04-24T02:06:47.998Z,2023-04-24T02:17:32Z,4216472063,285,,4216472061,56,Center,4216472091,233,24,,,,,,,,,,,,,,,,c7iepmqewf1dnc7zl36iskdn8,C. Greco-Taylor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538555773,25,1,1,1,25,1pc6sx2h4rp113ldkbp5d2xas,0,31.5,20.3,2023-04-24T02:06:50.590Z,2023-04-24T02:06:52Z,4216472139,141,5.0,4216472145,1,,4216472133,155,,4216472135,56,Right,4216472143,213,6.0,4216472141,212,39.3,4216472137,140,67.6,,,,e6421uwkpqgrisajhpz6peuei,C. Leatherman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538555785,16,49,1,1,30,eo64tqkioegeb09iice2hf8bt,1,16.9,89.3,2023-04-24T02:06:55.663Z,2023-04-24T02:06:55Z,,,,,,,,,,,,,,,,,,,,,,,,,c8r509d61kir54x1d4hkrkydw,L. Dasovic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538555795,17,1,1,1,30,eo64tqkioegeb09iice2hf8bt,1,16.8,89.4,2023-04-24T02:06:55.905Z,2023-04-24T02:06:59Z,4216472285,213,4.2,4216472277,56,Back,4216472283,212,19.0,4216472279,140,8.5,4216472281,141,64.5,,,,,,,,,,c8r509d61kir54x1d4hkrkydw,L. Dasovic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538555807,18,1,1,1,34,eo64tqkioegeb09iice2hf8bt,1,11.2,58.2,2023-04-24T02:06:59.295Z,2023-04-24T02:07:02Z,4216472353,213,5.0,4216472347,140,16.3,4216472349,141,32.2,4216472345,56,Back,4216472351,212,18.5,,,,,,,,,,1g87lk1nglquvmvpowjfpcpre,I. Boehmer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538555837,19,1,1,1,37,eo64tqkioegeb09iice2hf8bt,1,20.4,28.8,2023-04-24T02:07:02.287Z,2023-04-24T02:07:09Z,4216472493,56,Back,4216472495,140,29.0,4216472499,212,18.6,4216472501,213,5.2,4216472497,141,4.9,,,,,,,,,,c8svt3yazcfaq478j0cpbmbfu,K. Yao,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538555841,20,3,1,1,39,eo64tqkioegeb09iice2hf8bt,0,31.2,5.8,2023-04-24T02:07:04.071Z,2023-04-29T15:18:50Z,4235555411,465,,4216472515,285,,4216472931,233,26,4216472513,56,Back,,,,,,,,,,,,,2z2u3vezttpjwfwf2yc6aelg4,T. Bah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538555865,26,7,1,1,39,1pc6sx2h4rp113ldkbp5d2xas,0,68.8,94.2,2023-04-24T02:07:04.072Z,2023-04-29T15:18:59Z,4216472603,286,,4216472923,233,20,4216472601,56,Left,4235557267,385,,,,,,,,,,,,,,iu61re9bbusv2w7fu7w6505w,L. Mesanvi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538555853,22,61,1,1,39,eo64tqkioegeb09iice2hf8bt,1,25.6,3.6,2023-04-24T02:07:04.864Z,2023-04-29T15:18:53Z,4216472567,56,Back,,,,,,,,,,,,,,,,,,,,,,2z2u3vezttpjwfwf2yc6aelg4,T. Bah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538555851,21,5,1,1,40,eo64tqkioegeb09iice2hf8bt,0,25.2,-2,2023-04-24T02:07:05.759Z,2023-04-29T15:18:57Z,4216472559,56,Back,4216472561,347,,4216481069,233,27,,,,,,,,,,,,,,,,2z2u3vezttpjwfwf2yc6aelg4,T. Bah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538555897,27,5,1,1,40,1pc6sx2h4rp113ldkbp5d2xas,1,74.8,102,2023-04-24T02:07:05.759Z,2023-04-29T17:27:06Z,4216472725,56,Left,4216481063,233,21,4216472727,347,,,,,,,,,,,,,,,,,iu61re9bbusv2w7fu7w6505w,L. Mesanvi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538555927,28,1,1,1,54,1pc6sx2h4rp113ldkbp5d2xas,1,75.3,100,2023-04-24T02:07:19.086Z,2023-04-24T02:07:26Z,4216472849,141,83.8,4216472845,56,Left,4216472843,107,,4216472851,212,13.7,4216472853,213,4.2,4216472847,140,69.4,,,,,,,6ezxm4g8dffkwm6og9u0tvh90,J. Mosquera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538555929,29,50,1,1,59,1pc6sx2h4rp113ldkbp5d2xas,1,63.7,78.8,2023-04-24T02:07:23.920Z,2023-04-24T02:15:11Z,4216472857,56,Center,4216476253,233,60,4216472859,286,,,,,,,,,,,,,,,,,81z7n0qyr2tlkidxphoxqzkve,Z. Bello,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538556517,60,7,1,1,59,eo64tqkioegeb09iice2hf8bt,1,36.3,21.2,2023-04-24T02:07:23.921Z,2023-04-29T15:19:26Z,4216476245,285,,4216476249,233,29,4216476243,56,Back,4235562361,383,,,,,,,,,,,,,,efma0zrimza00ykod1yqmatm2,G. Aguilar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538555923,24,49,1,1,59,eo64tqkioegeb09iice2hf8bt,1,46.5,15.9,2023-04-24T02:07:24.657Z,2023-04-29T15:19:54Z,,,,,,,,,,,,,,,,,,,,,,,,,efma0zrimza00ykod1yqmatm2,G. Aguilar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538555933,25,1,1,1,59,eo64tqkioegeb09iice2hf8bt,1,46.5,15.9,2023-04-24T02:07:24.847Z,2023-04-29T15:19:59Z,4216472895,56,Back,4216472897,140,49.5,4216472901,212,23.6,4216472899,141,50.3,4216472903,213,1.4,,,,,,,,,,efma0zrimza00ykod1yqmatm2,G. Aguilar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538555945,26,1,1,2,3,eo64tqkioegeb09iice2hf8bt,1,58.8,56.6,2023-04-24T02:07:28.032Z,2023-04-24T02:07:36Z,4216473031,56,Center,4216473039,213,0.6,4216473033,140,80.2,4216473037,212,26.8,4216473035,141,78.2,,,,,,,,,,f2ljfjpu8uqmt3p3833jz692i,J. Ngando,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538555985,27,1,1,2,10,eo64tqkioegeb09iice2hf8bt,1,93.4,75.4,2023-04-24T02:07:35.840Z,2023-04-29T15:20:19Z,4216473231,2,,4235572153,224,,4216473239,141,6.2,4216473237,140,94.5,4216473235,56,Right,4216473247,1,,4235572159,72,,4216473233,155,,dp3chasr11o48ehnokswl8l7u,D. Caicedo,4216473245,213,4.7,4216473241,212,47.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538555989,28,50,1,2,20,eo64tqkioegeb09iice2hf8bt,1,95.9,4.3,2023-04-24T02:07:45.534Z,2023-04-24T02:07:47Z,4216473261,286,,4216473259,56,Right,4216473281,233,30,,,,,,,,,,,,,,,,efma0zrimza00ykod1yqmatm2,G. Aguilar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
