id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,keyPass,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/10/value,qualifier/12/value,qualifier/11/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,assist,qualifier/15/value,qualifier/16/value
2524970467,4,1,1,0,5,4g68p0t2f5jzhzfr67i2rj1ex,1,26.1,72.6,2023-03-26T23:05:36.020Z,2023-03-26T23:05:38Z,4125680587,56,Back,4125680589,140,24.6,4125680593,212,3.7,4125680595,213,4.3,4125680591,141,67.6,,,,,,,,,,7zkzjmk1go1u2vi5qkqlmezu,J. Reid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524970471,5,1,1,0,7,4g68p0t2f5jzhzfr67i2rj1ex,0,24.6,67.6,2023-03-26T23:05:37.404Z,2023-03-27T00:00:43Z,4125680609,140,29.2,4125680613,212,6.7,4125680615,213,0.8,4125680611,141,74.5,4125680607,56,Back,,,,,,,,,,abrdu87vmuqj50ebgalr3c7op,H. Ndam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524970463,7,8,1,0,7,5b4ccd62yeeqdl2qk6jzsmjv8,1,74,31,2023-03-26T23:05:37.852Z,2023-03-27T06:45:08Z,4127790067,385,,4125680571,56,Center,,,,,,,,,,,,,,,,,,,dgosg1mymhuajg0rz2ts6alpm,G. Rayo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524970489,6,5,1,0,8,4g68p0t2f5jzhzfr67i2rj1ex,1,18.9,101.2,2023-03-26T23:05:39.067Z,2023-03-26T23:36:40Z,4125680711,233,8,4125680699,56,Back,4125680701,347,,,,,,,,,,,,,,,,,abrdu87vmuqj50ebgalr3c7op,H. Ndam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524970473,8,5,1,0,8,5b4ccd62yeeqdl2qk6jzsmjv8,0,81.1,-1.2,2023-03-26T23:05:39.067Z,2023-03-26T23:05:47Z,4125680621,56,Right,4125680715,233,6,4125680623,347,,,,,,,,,,,,,,,,,8pqvmz8g1yhe7hqqc1d68c4mi,C. Holstad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524970515,7,1,1,0,18,4g68p0t2f5jzhzfr67i2rj1ex,1,19.9,100,2023-03-26T23:05:49.189Z,2023-03-26T23:05:53Z,4125680787,56,Back,4125680797,1,,4125680789,140,48.2,4125680791,141,96.9,4125680793,212,29.9,4125680785,107,,4125680795,213,6.2,,,,7zkzjmk1go1u2vi5qkqlmezu,J. Reid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524970517,8,61,1,0,22,4g68p0t2f5jzhzfr67i2rj1ex,0,48.2,96.9,2023-03-26T23:05:53.220Z,2023-03-26T23:05:53Z,4125680801,56,Back,,,,,,,,,,,,,,,,,,,,,,1nh4q19wfaedlpp1vnfuny9zo,O. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524970521,9,1,1,0,22,5b4ccd62yeeqdl2qk6jzsmjv8,1,51.4,12.9,2023-03-26T23:05:53.277Z,2023-03-27T06:45:34Z,4125680815,213,5.1,4125680813,212,3.4,4125680809,140,52.7,4125680807,56,Right,4125680811,141,8.3,,,,,,,,,,8warl67c0id3dorr48mn7h82c,G. De Libera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524970523,10,49,1,0,23,5b4ccd62yeeqdl2qk6jzsmjv8,1,52.7,8.3,2023-03-26T23:05:54.043Z,2023-03-26T23:05:54Z,,,,,,,,,,,,,,,,,,,,,,,,,bvmdxx61yedgrgfw586y8dgr8,J. Knight,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524970531,11,1,1,0,24,5b4ccd62yeeqdl2qk6jzsmjv8,1,52.7,8.3,2023-03-26T23:05:55.123Z,2023-03-27T06:45:40Z,4125680861,140,58.6,4125680867,213,0.2,4125680859,56,Right,4125680865,212,6.4,4125680863,141,10.6,,,,,,,,,,bvmdxx61yedgrgfw586y8dgr8,J. Knight,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524970537,12,1,1,0,26,5b4ccd62yeeqdl2qk6jzsmjv8,1,57.4,10.2,2023-03-26T23:05:57.050Z,2023-03-26T23:05:59Z,4125680903,56,Back,4125680909,212,21.7,4125680905,140,38.0,4125680907,141,21.2,4125680911,213,2.8,,,,,,,,,,6eqvj5hboqw5c21ofhsgo4p9l,M. Micaletto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524970617,15,4,1,0,28,5b4ccd62yeeqdl2qk6jzsmjv8,1,32.6,25.1,2023-03-26T23:05:58.899Z,2023-03-26T23:15:36Z,4125681363,13,,4125681365,56,Back,4125692495,233,10,4125681369,265,,4125692499,285,,4125681367,152,,,,,,,,b6t0f1g03ixymivs4fbaiewic,J. Erlandson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524970641,10,4,1,0,28,4g68p0t2f5jzhzfr67i2rj1ex,0,67.4,74.9,2023-03-26T23:05:58.900Z,2023-03-26T23:15:36Z,4125681517,265,,4125692511,233,15,4125681511,13,,4125681519,286,,4125681513,56,Center,4125681515,152,,,,,,,,dug5046izrlh3owqk26hnvdre,W. Carmona,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524970539,13,43,1,0,28,5b4ccd62yeeqdl2qk6jzsmjv8,1,0,0,2023-03-26T23:05:59.162Z,2023-03-26T23:06:33Z,4125680953,1,0,4125680949,212,34.6,4125680941,155,0,4125680947,141,18.1,4125680951,213,6.2,4125680943,56,Right,4125680945,140,70.9,4125681447,144,1,b6t0f1g03ixymivs4fbaiewic,J. Erlandson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524970543,14,43,1,0,31,5b4ccd62yeeqdl2qk6jzsmjv8,1,0,0,2023-03-26T23:06:01.514Z,2023-03-26T23:06:31Z,4125680969,56,Right,4125681419,144,61,,,,,,,,,,,,,,,,,,,dgosg1mymhuajg0rz2ts6alpm,G. Rayo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524970565,9,43,1,0,40,4g68p0t2f5jzhzfr67i2rj1ex,1,0,0,2023-03-26T23:06:11.029Z,2023-03-26T23:06:32Z,4125681421,144,49,,,,,,,,,,,,,,,,,,,,,,8nw8gd0fkp3a3g0sivl7cu63u,A. Marcucci,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524970667,16,1,1,1,14,5b4ccd62yeeqdl2qk6jzsmjv8,0,41,21.4,2023-03-26T23:06:44.762Z,2023-03-26T23:06:47Z,4125681675,56,Center,4125681685,1,,4125681669,5,,4125681683,213,0.2,4125681673,152,,4125681677,140,78.1,4125681679,141,30.9,4125681671,155,,3apux7dih2628a7b7q0dt6bu2,A. Mohamed,4125681681,212,39.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524970719,11,1,1,1,17,4g68p0t2f5jzhzfr67i2rj1ex,0,23.7,69.3,2023-03-26T23:06:47.764Z,2023-03-27T06:46:11Z,4125681819,56,Back,4125681825,212,9.5,4125681817,3,,4125681823,141,80.8,4125681827,213,1.0,4125681821,140,28.8,,,,,,,abrdu87vmuqj50ebgalr3c7op,H. Ndam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524970695,17,4,1,1,20,5b4ccd62yeeqdl2qk6jzsmjv8,1,69,15.8,2023-03-26T23:06:50.523Z,2023-03-26T23:06:55Z,4125681841,233,12,4125681787,56,Right,4125681791,286,,4125681783,13,,4125681785,294,,4125681789,152,,,,,,,,bvmdxx61yedgrgfw586y8dgr8,J. Knight,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524970721,12,4,1,1,20,4g68p0t2f5jzhzfr67i2rj1ex,0,31,84.2,2023-03-26T23:06:50.524Z,2023-03-26T23:06:55Z,4125681833,294,,4125681835,56,Back,4125681845,233,17,4125681839,285,,4125681831,13,,4125681837,152,,,,,,,,nhhmltlm3ayn7vqmp6etck5w,C. Ofori,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524970747,18,1,1,1,31,5b4ccd62yeeqdl2qk6jzsmjv8,1,69,6.7,2023-03-26T23:07:02.121Z,2023-03-26T23:07:04Z,4125681963,213,6.3,4125681955,56,Right,4125681953,152,,4125681961,212,25.7,4125681957,140,93.5,4125681951,5,,4125681959,141,5.9,,,,6eqvj5hboqw5c21ofhsgo4p9l,M. Micaletto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525030995,697,45,1,1,34,4g68p0t2f5jzhzfr67i2rj1ex,0,4.2,91.1,2023-03-26T23:07:05.318Z,2023-03-27T08:09:39Z,4127864115,56,Back,4129261421,233,833,4127864117,285,,,,,,,,,,,,,,,,,1nh4q19wfaedlpp1vnfuny9zo,O. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525030993,833,3,1,1,34,5b4ccd62yeeqdl2qk6jzsmjv8,1,95.8,8.9,2023-03-26T23:07:05.318Z,2023-03-27T08:09:39Z,4127865447,464,,4129261285,233,697,4127863933,56,Right,4127863937,286,,,,,,,,,,,,,,bvmdxx61yedgrgfw586y8dgr8,J. Knight,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524970757,19,1,1,1,36,5b4ccd62yeeqdl2qk6jzsmjv8,1,94,7.8,2023-03-26T23:07:06.522Z,2023-03-27T06:48:08Z,4125681987,140,81.4,4125681991,212,15.1,4125681989,141,18.5,4125681985,56,Right,4125681993,213,2.6,,,,,,,,,,bvmdxx61yedgrgfw586y8dgr8,J. Knight,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524970761,20,1,1,1,37,5b4ccd62yeeqdl2qk6jzsmjv8,0,81.4,18.5,2023-03-26T23:07:07.529Z,2023-03-27T06:48:19Z,4125682037,141,59.4,4127877619,224,,4125682027,2,,4125682031,155,,4125682039,212,31.4,4127877621,20,,4125682035,140,95.2,4125682033,56,Center,6eqvj5hboqw5c21ofhsgo4p9l,M. Micaletto,4125682041,213,1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524970773,13,4,1,1,40,4g68p0t2f5jzhzfr67i2rj1ex,1,5.6,44.4,2023-03-26T23:07:11.075Z,2023-03-26T23:15:36Z,4125682115,56,Back,4125682113,294,,4125682117,152,,4125692527,233,22,4125682111,13,,4125682119,285,,,,,,,,8nw8gd0fkp3a3g0sivl7cu63u,A. Marcucci,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524970775,22,4,1,1,40,5b4ccd62yeeqdl2qk6jzsmjv8,0,94.4,55.6,2023-03-26T23:07:11.076Z,2023-03-26T23:15:37Z,4125682131,286,,4125682129,152,,4125692535,233,13,4125682127,56,Center,4125682123,13,,4125682125,294,,,,,,,,b6t0f1g03ixymivs4fbaiewic,J. Erlandson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524970763,21,43,1,1,41,5b4ccd62yeeqdl2qk6jzsmjv8,1,0,0,2023-03-26T23:07:11.642Z,2023-03-26T23:07:21Z,4125682155,144,44,4125682047,286,0,4125682045,56,Center,,,,,,,,,,,,,,,,c7i11l9181wd0o5m0t33melm,C. Gannon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524970803,14,1,1,1,57,4g68p0t2f5jzhzfr67i2rj1ex,1,5.2,42.2,2023-03-26T23:07:27.699Z,2023-03-26T23:07:29Z,4125682251,141,27.6,4125682243,5,,4125682245,152,,4125682247,56,Back,4125682255,213,5.5,4125682253,212,13.7,4125682249,140,14.2,,,,8nw8gd0fkp3a3g0sivl7cu63u,A. Marcucci,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524970817,15,1,1,1,59,4g68p0t2f5jzhzfr67i2rj1ex,1,14.2,27.6,2023-03-26T23:07:29.747Z,2023-03-26T23:07:32Z,4125682321,141,71.2,4125682319,140,10.2,4125682323,212,29.9,4125682325,213,1.7,4125682317,56,Back,,,,,,,,,,8h2z8e9plnkfdchzblcq9d016,M. Nocita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524970823,16,1,1,2,1,4g68p0t2f5jzhzfr67i2rj1ex,1,10.2,71.2,2023-03-26T23:07:31.971Z,2023-03-26T23:07:34Z,4125682363,212,18.6,4125682365,213,1.1,4125682357,56,Back,4125682361,141,95.9,4125682359,140,17.8,,,,,,,,,,abrdu87vmuqj50ebgalr3c7op,H. Ndam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524970827,17,1,1,2,4,4g68p0t2f5jzhzfr67i2rj1ex,0,17.8,95.9,2023-03-26T23:07:34.339Z,2023-03-26T23:07:35Z,4125682381,213,6.0,4125682379,212,24.5,4125682375,140,40.4,4125682373,56,Back,4125682377,141,87.2,,,,,,,,,,7zkzjmk1go1u2vi5qkqlmezu,J. Reid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524970829,23,8,1,2,5,5b4ccd62yeeqdl2qk6jzsmjv8,1,61.6,12,2023-03-26T23:07:35.881Z,2023-03-27T06:49:29Z,4125682385,56,Right,4127906647,385,,,,,,,,,,,,,,,,,,,,8warl67c0id3dorr48mn7h82c,G. De Libera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524970833,24,43,1,2,5,5b4ccd62yeeqdl2qk6jzsmjv8,1,0,0,2023-03-26T23:07:36.234Z,2023-03-27T06:49:46Z,4127917111,144,49,,,,,,,,,,,,,,,,,,,,,,8warl67c0id3dorr48mn7h82c,G. De Libera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524970861,25,43,1,2,6,5b4ccd62yeeqdl2qk6jzsmjv8,1,0,0,2023-03-26T23:07:36.825Z,2023-03-27T06:49:45Z,4125682535,56,Back,4127916155,144,1,4125682541,212,30.5,4125682539,141,12.3,4125682543,213,3.0,4125682537,140,32.7,,,,,,,8warl67c0id3dorr48mn7h82c,G. De Libera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525031325,698,1,1,2,7,4g68p0t2f5jzhzfr67i2rj1ex,1,41.8,90.5,2023-03-26T23:07:37.443Z,2023-03-27T06:50:16Z,4127923773,213,5.1,4127923763,56,Back,4127923765,140,43.6,4127923769,212,5.2,4127923767,141,83.3,,,,,,,,,,nhhmltlm3ayn7vqmp6etck5w,C. Ofori,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525031355,699,1,1,2,9,4g68p0t2f5jzhzfr67i2rj1ex,0,43.6,83.3,2023-03-26T23:07:39.818Z,2023-03-27T06:50:32Z,4127931821,56,Left,4127931831,141,81.3,4127931835,212,23.2,4127931827,140,65.7,4127931837,213,6.2,,,,,,,,,,1diaoqi51gzx23j4d5f8xc8b8,A. Shapiro-Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524970863,26,4,1,2,14,5b4ccd62yeeqdl2qk6jzsmjv8,1,31.4,12.2,2023-03-26T23:07:44.794Z,2023-03-27T06:51:25Z,4125682549,56,Back,4125692547,285,,4125682547,13,,4125682551,152,,4125692543,233,18,4127958093,294,,,,,,,,bvmdxx61yedgrgfw586y8dgr8,J. Knight,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524970889,18,4,1,2,14,4g68p0t2f5jzhzfr67i2rj1ex,0,68.6,87.8,2023-03-26T23:07:44.795Z,2023-03-27T06:51:28Z,4125682729,286,,4125682721,56,Left,4125692553,233,26,4125682719,13,,4127958657,294,,4125682723,152,,,,,,,,nhhmltlm3ayn7vqmp6etck5w,C. Ofori,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524970877,27,1,1,2,17,5b4ccd62yeeqdl2qk6jzsmjv8,1,29.3,13.2,2023-03-26T23:07:48.057Z,2023-03-26T23:07:51Z,4125682619,152,,4125682617,5,,4125682625,141,38.7,4125682623,140,13.6,4125682627,212,23.9,4125682621,56,Back,4125682629,213,2.3,,,,bvmdxx61yedgrgfw586y8dgr8,J. Knight,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524970885,28,1,1,2,21,5b4ccd62yeeqdl2qk6jzsmjv8,1,13.6,38.7,2023-03-26T23:07:51.465Z,2023-03-26T23:07:54Z,4125682691,141,95.4,4125682689,140,33.5,4125682697,1,,4125682687,56,Back,4125682695,213,1.1,4125682693,212,43.9,,,,,,,ab8jzmb5h0lh7mt66h3zgm5ex,B. Scott,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524970901,29,1,1,2,23,5b4ccd62yeeqdl2qk6jzsmjv8,1,33.5,95.4,2023-03-26T23:07:54.089Z,2023-03-26T23:07:58Z,4125682787,141,81.2,4125682789,212,16.4,4125682785,140,20.9,4125682791,213,3.8,4125682783,56,Back,,,,,,,,,,el1gdq22vbeehgdzuk5y680h6,S. Ritchie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524970927,30,1,1,2,27,5b4ccd62yeeqdl2qk6jzsmjv8,1,21,81.2,2023-03-26T23:07:57.882Z,2023-03-26T23:08:05Z,4125682921,212,21.2,4125682915,56,Back,4125682917,140,9.7,4125682923,213,4.1,4125682919,141,55.3,,,,,,,,,,3himlx5p92sefg23ni41t07bo,C. Rodgers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524970949,31,1,1,2,35,5b4ccd62yeeqdl2qk6jzsmjv8,0,11.8,55,2023-03-26T23:08:05.481Z,2023-03-26T23:08:12Z,4125683033,155,,4125683041,212,73.5,4125683035,56,Center,4125683037,140,80.8,4125683045,1,,4125683043,213,6.1,4125683039,141,37.2,,,,ab8jzmb5h0lh7mt66h3zgm5ex,B. Scott,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524970965,19,59,1,2,42,4g68p0t2f5jzhzfr67i2rj1ex,1,0,0,2023-03-26T23:08:12.386Z,2023-03-27T06:51:53Z,4125683099,56,Back,4127966513,189,,,,,,,,,,,,,,,,,,,,8nw8gd0fkp3a3g0sivl7cu63u,A. Marcucci,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524970967,20,12,1,2,43,4g68p0t2f5jzhzfr67i2rj1ex,1,19.6,66.1,2023-03-26T23:08:13.555Z,2023-03-27T06:52:01Z,4127967305,189,,4125683109,141,59.1,4125683105,56,Center,4125683107,140,53.3,4125683111,212,35.7,4125683113,213,6.1,,,,,,,8nw8gd0fkp3a3g0sivl7cu63u,A. Marcucci,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524970981,32,43,1,2,47,5b4ccd62yeeqdl2qk6jzsmjv8,1,0,0,2023-03-26T23:08:17.946Z,2023-03-27T06:52:10Z,4127976859,144,49,,,,,,,,,,,,,,,,,,,,,,8warl67c0id3dorr48mn7h82c,G. De Libera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
