id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,keyPass,qualifier/8/value,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/10/value,qualifier/14/value,qualifier/15/value,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/13/value,assist,qualifier/18/id,qualifier/18/qualifierId
2527836439,7,1,1,0,17,7fbej4xwoq4imaf5l39304m37,1,35.9,100,2023-04-02T20:05:36.919Z,2023-04-02T20:05:38Z,4159457359,56,Back,4159457357,107,,4159457367,213,3.6,4159457363,141,91.1,4159457365,212,14.2,4159457361,140,24.1,,,,,,,9qhpi9y9iujvkbocafhgrj04q,C. Duke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527836451,8,1,1,0,18,7fbej4xwoq4imaf5l39304m37,0,22.5,90.7,2023-04-02T20:05:37.873Z,2023-04-02T20:05:39Z,4159457431,213,5.4,4159457429,212,10.7,4159457425,140,28.7,4159457423,56,Back,4159457427,141,78.2,,,,,,,,,,5iqzt8ebltozgs5zjwru4xx7u,N. Mekidèche,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527836459,5,8,1,0,20,d0c07im4a6oj8qa7f1zlt3pqs,1,71.3,22.5,2023-04-02T20:05:39.866Z,2023-04-02T20:55:45Z,4159457487,56,Center,,,,,,,,,,,,,,,,,,,,,,elvrjpt1jlko4henaqvfid7o4,M. Burton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527836477,6,49,1,0,22,d0c07im4a6oj8qa7f1zlt3pqs,1,78.5,33.4,2023-04-02T20:05:41.786Z,2023-04-02T20:05:41Z,,,,,,,,,,,,,,,,,,,,,,,,,42wy8249nwozwzl13jqewtn56,A. Ocampo-Chávez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527836553,7,1,1,0,22,d0c07im4a6oj8qa7f1zlt3pqs,1,78.5,33.4,2023-04-02T20:05:42.106Z,2023-04-02T20:05:51Z,4159458009,141,10.6,4159458005,56,Right,4159458011,212,17.2,4159458013,213,5.2,4159458007,140,85.6,,,,,,,,,,42wy8249nwozwzl13jqewtn56,A. Ocampo-Chávez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527836567,8,1,1,0,31,d0c07im4a6oj8qa7f1zlt3pqs,0,74.7,8.6,2023-04-02T20:05:51.498Z,2023-04-02T20:56:07Z,4159458111,213,1.2,4159458105,140,75.4,4159458101,56,Right,4159458109,212,2.2,4159458107,141,11.6,,,,,,,,,,3sm6srzig957fdn96ta68nmne,D. Rodríguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527836575,9,49,1,0,33,7fbej4xwoq4imaf5l39304m37,1,27.7,83.4,2023-04-02T20:05:53.007Z,2023-04-02T20:05:53Z,,,,,,,,,,,,,,,,,,,,,,,,,6fgw8jauxqn88fhh8vu32kqqy,A. Traoré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527836607,10,1,1,0,33,7fbej4xwoq4imaf5l39304m37,1,25.4,84,2023-04-02T20:05:53.313Z,2023-04-02T20:05:54Z,4159458325,212,6.4,4159458321,140,21.3,4159458319,56,Back,4159458327,213,2.3,4159458323,141,90.9,,,,,,,,,,6fgw8jauxqn88fhh8vu32kqqy,A. Traoré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527836615,11,1,1,0,35,7fbej4xwoq4imaf5l39304m37,0,21.3,90.9,2023-04-02T20:05:54.808Z,2023-04-02T20:05:56Z,4159458377,213,0.0,4159458369,56,Back,4159458373,141,91.1,4159458375,212,2.9,4159458371,140,24.1,4159458455,286,,4159458451,233,9,4159458449,236,,9qhpi9y9iujvkbocafhgrj04q,C. Duke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527836611,9,74,1,0,35,d0c07im4a6oj8qa7f1zlt3pqs,1,77.6,7,2023-04-02T20:05:54.809Z,2023-04-02T20:56:13Z,4159458493,233,11,4159458357,285,,4159458355,56,Right,,,,,,,,,,,,,,,,3sm6srzig957fdn96ta68nmne,D. Rodríguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527836681,12,1,1,0,38,7fbej4xwoq4imaf5l39304m37,1,18.5,74,2023-04-02T20:05:57.767Z,2023-04-02T20:06:00Z,4159458743,140,3.7,4159458747,212,18.5,4159458749,213,3.7,4159458741,56,Back,4159458745,141,59.2,,,,,,,,,,7fow2xwajxenikljzfaixqkbu,J. Davis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527836699,13,1,1,0,40,7fbej4xwoq4imaf5l39304m37,1,3.7,59.2,2023-04-02T20:06:00.294Z,2023-04-02T20:06:02Z,4159458853,56,Back,4159458857,141,79.7,4159458859,212,14.6,4159458855,140,7.9,4159458861,213,1.3,,,,,,,,,,3gzatxlefe9axcrqyllbtrzmc,E. Bandre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527836707,14,1,1,0,42,7fbej4xwoq4imaf5l39304m37,0,8.8,82.8,2023-04-02T20:06:02.504Z,2023-04-02T20:06:05Z,4159458937,213,0.8,4159458933,141,95.3,4159458935,212,12.0,4159458931,140,16.9,4159458929,56,Back,,,,,,,,,,5iqzt8ebltozgs5zjwru4xx7u,N. Mekidèche,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527836711,10,49,1,0,44,d0c07im4a6oj8qa7f1zlt3pqs,1,85.7,6.2,2023-04-02T20:06:04.298Z,2023-04-02T20:56:42Z,,,,,,,,,,,,,,,,,,,,,,,,,3sm6srzig957fdn96ta68nmne,D. Rodríguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527836729,11,50,1,0,46,d0c07im4a6oj8qa7f1zlt3pqs,1,86.2,5.4,2023-04-02T20:06:05.898Z,2023-04-02T20:56:45Z,4159459043,56,Right,4159459151,233,15,4159459045,286,,,,,,,,,,,,,,,,,3sm6srzig957fdn96ta68nmne,D. Rodríguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527836743,15,7,1,0,46,7fbej4xwoq4imaf5l39304m37,1,13.8,94.6,2023-04-02T20:06:05.899Z,2023-04-02T20:06:08Z,4159459135,233,11,4159459109,56,Back,4159459111,285,,,,,,,,,,,,,,,,,9qhpi9y9iujvkbocafhgrj04q,C. Duke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527836745,16,49,1,0,47,7fbej4xwoq4imaf5l39304m37,1,8.3,93.9,2023-04-02T20:06:07.496Z,2023-04-02T20:06:07Z,,,,,,,,,,,,,,,,,,,,,,,,,9qhpi9y9iujvkbocafhgrj04q,C. Duke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527836781,17,1,1,0,49,7fbej4xwoq4imaf5l39304m37,1,3.7,93.6,2023-04-02T20:06:08.920Z,2023-04-02T20:06:10Z,4159459333,213,4.7,4159459327,140,3.5,4159459329,141,79.7,4159459325,56,Back,4159459331,212,9.5,,,,,,,,,,9qhpi9y9iujvkbocafhgrj04q,C. Duke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527836807,18,1,1,0,50,7fbej4xwoq4imaf5l39304m37,0,3.5,79.7,2023-04-02T20:06:10.424Z,2023-04-02T20:06:13Z,4159459513,212,43.4,4159459517,1,,4159459507,56,Back,4159459505,155,,4159459509,140,42.3,4159459511,141,100.0,4159459515,213,0.4,,,,5iqzt8ebltozgs5zjwru4xx7u,N. Mekidèche,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527836955,12,5,1,0,53,d0c07im4a6oj8qa7f1zlt3pqs,1,61.6,-1.3,2023-04-02T20:06:13.242Z,2023-04-02T20:06:32Z,4159460259,347,,4159460261,233,19,4159460257,56,Right,,,,,,,,,,,,,,,,6jsu34146kbtoeco3ue1a7ok4,J. Walti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527836811,19,5,1,0,53,7fbej4xwoq4imaf5l39304m37,0,38.4,101.3,2023-04-02T20:06:13.242Z,2023-04-02T20:10:59Z,4159459539,347,,4159460279,233,12,4159459537,56,Back,,,,,,,,,,,,,,,,5iqzt8ebltozgs5zjwru4xx7u,N. Mekidèche,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527836993,13,1,1,1,12,d0c07im4a6oj8qa7f1zlt3pqs,1,65.4,0,2023-04-02T20:06:32.314Z,2023-04-02T20:06:36Z,4159460485,107,,4159460491,141,6.8,4159460489,140,59.5,4159460495,213,2.4,4159460487,56,Right,4159460493,212,8.2,,,,,,,6pqyqf9v6g60ci7jjggalqsq1,J. Hafferty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527837059,14,1,1,1,17,d0c07im4a6oj8qa7f1zlt3pqs,1,58.5,7.4,2023-04-02T20:06:36.602Z,2023-04-02T20:06:40Z,4159460847,140,43.8,4159460853,213,3.0,4159460843,56,Back,4159460849,141,9.8,4159460851,212,15.5,,,,,,,,,,3sm6srzig957fdn96ta68nmne,D. Rodríguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527837097,15,1,1,1,21,d0c07im4a6oj8qa7f1zlt3pqs,1,39.8,22.4,2023-04-02T20:06:40.826Z,2023-04-02T20:06:43Z,4159461021,140,35.3,4159461025,212,21.1,4159461023,141,52.7,4159461027,213,1.8,4159461019,56,Back,,,,,,,,,,5h73r4bv42whxsvnlq89b89re,K. Keller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527837119,16,1,1,1,24,d0c07im4a6oj8qa7f1zlt3pqs,1,35.3,58.8,2023-04-02T20:06:43.674Z,2023-04-02T20:06:46Z,4159461127,141,86.5,4159461123,56,Back,4159461125,140,40.0,4159461129,212,19.5,4159461131,213,1.3,,,,,,,,,,d0riqrsz7ojwb9m94rbvx7r6y,S. Mazzaferro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527837127,17,1,1,1,26,d0c07im4a6oj8qa7f1zlt3pqs,1,41.7,88,2023-04-02T20:06:45.914Z,2023-04-02T20:06:47Z,4159461175,56,Left,4159461183,213,0.2,4159461179,141,91.7,4159461177,140,53.4,4159461181,212,12.5,,,,,,,,,,457wpw6s1esrs616paqzo355,C. Asensio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527837137,18,1,1,1,27,d0c07im4a6oj8qa7f1zlt3pqs,1,53.5,91.7,2023-04-02T20:06:46.906Z,2023-04-02T20:06:49Z,4159461273,213,3.8,4159461269,141,82.7,4159461265,56,Back,4159461287,156,,4159461271,212,9.5,4159461267,140,46.6,,,,,,,22lsn0v0bw7fd9cu6mft0j1ii,J. Santillan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527837201,19,1,1,1,29,d0c07im4a6oj8qa7f1zlt3pqs,1,46.6,82.3,2023-04-02T20:06:49.498Z,2023-04-02T20:06:54Z,4159461559,155,,4159461565,141,30.9,4159461569,213,4.5,4159461561,56,Back,4159461567,212,36.1,4159461563,140,38.1,4159461571,1,,,,,457wpw6s1esrs616paqzo355,C. Asensio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527837239,20,1,1,1,34,d0c07im4a6oj8qa7f1zlt3pqs,1,45.4,30.3,2023-04-02T20:06:53.914Z,2023-04-02T20:06:57Z,4159461793,141,17.9,4159461797,213,5.6,4159461791,140,55.8,4159461795,212,13.8,4159461789,56,Right,,,,,,,,,,5h73r4bv42whxsvnlq89b89re,K. Keller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527837243,21,61,1,1,37,d0c07im4a6oj8qa7f1zlt3pqs,0,55.8,17.9,2023-04-02T20:06:57.146Z,2023-04-02T20:06:57Z,4159461823,56,Right,,,,,,,,,,,,,,,,,,,,,,elvrjpt1jlko4henaqvfid7o4,M. Burton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527837249,20,49,1,1,38,7fbej4xwoq4imaf5l39304m37,1,44.2,91.6,2023-04-02T20:06:57.724Z,2023-04-02T20:06:57Z,,,,,,,,,,,,,,,,,,,,,,,,,9qhpi9y9iujvkbocafhgrj04q,C. Duke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527837283,21,61,1,1,43,7fbej4xwoq4imaf5l39304m37,0,75.5,91.6,2023-04-02T20:07:03.063Z,2023-04-02T20:07:03Z,4159462073,56,Left,,,,,,,,,,,,,,,,,,,,,,9qhpi9y9iujvkbocafhgrj04q,C. Duke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527837299,22,49,1,1,45,d0c07im4a6oj8qa7f1zlt3pqs,1,12.2,6.2,2023-04-02T20:07:04.698Z,2023-04-02T20:07:04Z,,,,,,,,,,,,,,,,,,,,,,,,,6pqyqf9v6g60ci7jjggalqsq1,J. Hafferty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527837341,23,1,1,1,45,d0c07im4a6oj8qa7f1zlt3pqs,1,12.3,6.2,2023-04-02T20:07:05.514Z,2023-04-02T20:07:07Z,4159462353,212,13.8,4159462347,56,Back,4159462349,140,15.0,4159462351,141,26.1,4159462355,213,1.4,,,,,,,,,,6pqyqf9v6g60ci7jjggalqsq1,J. Hafferty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527837379,24,1,1,1,48,d0c07im4a6oj8qa7f1zlt3pqs,1,15,26.2,2023-04-02T20:07:07.578Z,2023-04-02T20:07:10Z,4159462563,213,5.8,4159462561,212,25.6,4159462559,141,10.4,4159462555,56,Back,4159462557,140,37.1,,,,,,,,,,5h73r4bv42whxsvnlq89b89re,K. Keller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527837405,22,45,1,1,50,7fbej4xwoq4imaf5l39304m37,0,62,85.6,2023-04-02T20:07:10.026Z,2023-04-02T20:07:12Z,4159462709,285,,4159462707,56,Left,4159462771,233,25,,,,,,,,,,,,,,,,7fow2xwajxenikljzfaixqkbu,J. Davis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527837397,25,3,1,1,50,d0c07im4a6oj8qa7f1zlt3pqs,1,38,14.4,2023-04-02T20:07:10.026Z,2023-04-02T20:58:03Z,4159462681,286,,4159462759,233,22,4159462679,56,Back,,,,,,,,,,,,,,,,elvrjpt1jlko4henaqvfid7o4,M. Burton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527837433,26,1,1,1,52,d0c07im4a6oj8qa7f1zlt3pqs,1,37.4,20,2023-04-02T20:07:11.593Z,2023-04-02T20:58:06Z,4159462887,141,56.4,4159462883,56,Back,4159462891,213,1.3,4159462885,140,45.0,4159462889,212,26.0,,,,,,,,,,elvrjpt1jlko4henaqvfid7o4,M. Burton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527837445,27,1,1,1,56,d0c07im4a6oj8qa7f1zlt3pqs,0,54.2,72.6,2023-04-02T20:07:15.754Z,2023-04-02T20:07:17Z,4159462977,140,60.4,4159462981,212,20.0,4159462975,56,Left,4159462983,213,1.2,4159462979,141,100.0,,,,,,,,,,e6gr1t1rp2x7waywgzlrj8yqx,V. Noël,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527837515,23,5,1,1,58,7fbej4xwoq4imaf5l39304m37,1,38.8,-0.9,2023-04-02T20:07:17.623Z,2023-04-02T20:10:59Z,4159463419,233,28,4159463351,56,Back,4159463353,347,,,,,,,,,,,,,,,,,7fow2xwajxenikljzfaixqkbu,J. Davis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527837449,28,5,1,1,58,d0c07im4a6oj8qa7f1zlt3pqs,0,61.2,100.9,2023-04-02T20:07:17.623Z,2023-04-02T20:58:15Z,4159462997,56,Left,4159462999,347,,4159463437,233,23,,,,,,,,,,,,,,,,e6gr1t1rp2x7waywgzlrj8yqx,V. Noël,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527837535,24,1,1,2,6,7fbej4xwoq4imaf5l39304m37,1,38.1,0,2023-04-02T20:07:25.891Z,2023-04-02T20:07:28Z,4159463509,107,,4159463511,56,Back,4159463519,213,2.6,4159463515,141,11.2,4159463513,140,24.5,4159463517,212,16.7,,,,,,,xsmdbwtmmujivlqksjf1lk44,Lucas Rosa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527837561,25,1,1,2,8,7fbej4xwoq4imaf5l39304m37,1,24.8,20.3,2023-04-02T20:07:28.398Z,2023-04-02T20:07:31Z,4159463677,212,24.4,4159463673,140,21.7,4159463675,141,55.8,4159463679,213,1.7,4159463671,56,Back,,,,,,,,,,4cfvnypovkt900sfxmdhvxtec,C. Rindov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527837583,26,1,1,2,12,7fbej4xwoq4imaf5l39304m37,1,24.5,72.3,2023-04-02T20:07:31.679Z,2023-04-02T20:07:33Z,4159463769,212,13.9,4159463765,140,29.6,4159463763,56,Back,4159463771,213,1.2,4159463767,141,91.1,,,,,,,,,,5iqzt8ebltozgs5zjwru4xx7u,N. Mekidèche,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527837607,27,1,1,2,13,7fbej4xwoq4imaf5l39304m37,1,30,91.1,2023-04-02T20:07:33.246Z,2023-04-02T20:07:34Z,4159463883,56,Back,4159463893,212,13.0,4159463895,213,0.3,4159463889,141,95.9,4159463885,140,42.0,,,,,,,,,,9qhpi9y9iujvkbocafhgrj04q,C. Duke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527837617,28,1,1,2,15,7fbej4xwoq4imaf5l39304m37,1,42.6,95.9,2023-04-02T20:07:34.760Z,2023-04-02T20:07:36Z,4159463975,140,45.2,4159463979,212,7.5,4159463981,213,5.1,4159463977,141,85.7,4159463973,56,Back,,,,,,,,,,6fgw8jauxqn88fhh8vu32kqqy,A. Traoré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527837651,29,1,1,2,16,7fbej4xwoq4imaf5l39304m37,0,45.2,85.7,2023-04-02T20:07:36.023Z,2023-04-02T20:07:39Z,4159464195,56,Left,4159464199,141,100.0,4159464207,1,,4159464203,212,32.6,4159464205,213,0.3,4159464197,140,74.5,,,,,,,61ltuwhg1tynt0rp3yzvwqjqi,J. Coan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527837801,29,5,1,2,19,d0c07im4a6oj8qa7f1zlt3pqs,1,29.2,-1.4,2023-04-02T20:07:38.922Z,2023-04-02T20:10:59Z,4159465067,56,Back,4159465089,233,30,4159465069,347,,,,,,,,,,,,,,,,,e6gr1t1rp2x7waywgzlrj8yqx,V. Noël,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527837653,30,5,1,2,19,7fbej4xwoq4imaf5l39304m37,0,70.8,101.4,2023-04-02T20:07:38.922Z,2023-04-02T20:07:53Z,4159465103,233,29,4159464211,347,,4159464209,56,Left,,,,,,,,,,,,,,,,61ltuwhg1tynt0rp3yzvwqjqi,J. Coan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
