id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,assist,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,keyPass,qualifier/8/value,qualifier/10/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/13/value,qualifier/15/value,qualifier/16/value
2531422503,5,1,1,0,17,8ijkk62897so5r3bq0wgwx4bu,0,4.6,91.5,2023-04-10T00:08:23.221Z,2023-04-10T00:19:35Z,4178502945,56,Back,4178502953,213,6.2,4178502949,141,88.9,4178502955,1,,4178502943,157,,4178502947,140,40.3,4178502951,212,37.5,,,,561nh7xvxljfxm1z0n8wsik4q,E. Amadin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531422501,7,49,1,0,23,1pc6sx2h4rp113ldkbp5d2xas,1,70,16.2,2023-04-10T00:08:29.471Z,2023-04-10T00:08:29Z,,,,,,,,,,,,,,,,,,,,,,,,,a4staqjshva5lhcr0dw744nze,R. O'Driscoll,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531422505,6,1,1,0,23,8ijkk62897so5r3bq0wgwx4bu,0,39,91.5,2023-04-10T00:08:29.492Z,2023-04-10T00:08:30Z,4178502967,213,4.1,4178502963,141,59.4,4178502961,140,24.5,4178502959,56,Back,4178502965,212,26.6,,,,,,,,,,1kl9112b8rcbr3k1s5hs353x0,A. Bibout,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531422509,8,3,1,0,24,1pc6sx2h4rp113ldkbp5d2xas,0,75.6,13.7,2023-04-10T00:08:30.428Z,2023-04-10T00:08:35Z,4178503085,233,7,4178502981,56,Right,4178502983,286,,,,,,,,,,,,,,,,,a4staqjshva5lhcr0dw744nze,R. O'Driscoll,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531422525,7,7,1,0,24,8ijkk62897so5r3bq0wgwx4bu,1,24.4,86.3,2023-04-10T00:08:30.429Z,2023-04-10T00:08:34Z,4178503051,285,,4178503071,233,8,4178503047,56,Back,,,,,,,,,,,,,,,,561nh7xvxljfxm1z0n8wsik4q,E. Amadin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531422529,8,50,1,0,25,8ijkk62897so5r3bq0wgwx4bu,1,26.7,82.4,2023-04-10T00:08:31.422Z,2023-04-10T00:08:35Z,4178503067,56,Back,4178503111,233,9,4178503069,285,,,,,,,,,,,,,,,,,ei9pb5zfqe7ujhtxk8xeqwutw,B. Téllez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531422519,9,7,1,0,25,1pc6sx2h4rp113ldkbp5d2xas,0,73.3,17.6,2023-04-10T00:08:31.423Z,2023-04-10T00:08:34Z,4178503033,286,,4178503031,56,Right,4178503087,233,8,,,,,,,,,,,,,,,,a4staqjshva5lhcr0dw744nze,R. O'Driscoll,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531422533,9,50,1,0,28,8ijkk62897so5r3bq0wgwx4bu,1,26.8,81.4,2023-04-10T00:08:34.790Z,2023-04-10T00:08:36Z,4178503105,285,,4178503101,56,Back,4178503169,233,10,,,,,,,,,,,,,,,,ei9pb5zfqe7ujhtxk8xeqwutw,B. Téllez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531422537,10,7,1,0,28,1pc6sx2h4rp113ldkbp5d2xas,0,73.2,18.6,2023-04-10T00:08:34.791Z,2023-04-10T00:08:36Z,4178503125,286,,4178503123,56,Right,4178503149,233,9,,,,,,,,,,,,,,,,81z7n0qyr2tlkidxphoxqzkve,Z. Bello,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531422617,11,43,1,0,35,1pc6sx2h4rp113ldkbp5d2xas,1,0,0,2023-04-10T00:08:41.954Z,2023-04-10T00:09:46Z,4178505333,144,5,4178503537,56,Right,4178503539,347,0,,,,,,,,,,,,,,,,81z7n0qyr2tlkidxphoxqzkve,Z. Bello,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531422583,10,61,1,0,36,8ijkk62897so5r3bq0wgwx4bu,1,33,97.1,2023-04-10T00:08:43.158Z,2023-04-10T00:08:44Z,4178503363,56,Back,4178503381,238,,,,,,,,,,,,,,,,,,,,91kiw0xa00btt5v54ywplywkq,A. Saldaña,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531422647,11,5,1,0,42,8ijkk62897so5r3bq0wgwx4bu,0,33.4,101.6,2023-04-10T00:08:48.243Z,2023-04-10T00:36:25Z,4178524595,233,16,4178503717,56,Back,4178503719,347,,,,,,,,,,,,,,,,,91kiw0xa00btt5v54ywplywkq,A. Saldaña,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531423035,16,5,1,0,42,1pc6sx2h4rp113ldkbp5d2xas,1,66.6,-1.6,2023-04-10T00:08:48.243Z,2023-04-10T00:19:40Z,4178524579,233,11,4178505851,56,Right,4178505853,347,,,,,,,,,,,,,,,,,e6ak5mywni8n46ntxsofiabdg,G. Rodas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531422625,12,1,1,0,43,1pc6sx2h4rp113ldkbp5d2xas,0,69.9,0,2023-04-10T00:08:49.295Z,2023-04-10T00:08:50Z,4178503575,140,81.8,4178503579,212,15.9,4178503573,56,Right,4178503577,141,13.4,4178503571,107,,4178503581,213,0.7,,,,,,,doagfuj1uzz4b9q7j7ptznp5g,E. Iwe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531422651,12,49,1,0,48,8ijkk62897so5r3bq0wgwx4bu,1,29,80,2023-04-10T00:08:54.469Z,2023-04-10T00:08:54Z,,,,,,,,,,,,,,,,,,,,,,,,,561nh7xvxljfxm1z0n8wsik4q,E. Amadin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531422659,13,1,1,0,48,8ijkk62897so5r3bq0wgwx4bu,1,29,80,2023-04-10T00:08:54.869Z,2023-04-10T00:08:56Z,4178503769,141,34.0,4178503773,213,4.6,4178503771,212,31.6,4178503763,56,Back,4178503765,140,25.0,,,,,,,,,,561nh7xvxljfxm1z0n8wsik4q,E. Amadin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531422677,14,1,1,0,50,8ijkk62897so5r3bq0wgwx4bu,1,25,34,2023-04-10T00:08:56.357Z,2023-04-10T00:08:58Z,4178503855,213,0.1,4178503847,56,Back,4178503851,141,35.4,4178503853,212,10.0,4178503849,140,34.5,,,,,,,,,,e7q60ne93c6289xwnt9zj65wq,M. Ferkranus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531422683,15,1,1,0,52,8ijkk62897so5r3bq0wgwx4bu,1,34.6,35.5,2023-04-10T00:08:58.309Z,2023-04-10T00:09:00Z,4178503917,140,23.5,4178503923,213,3.2,4178503921,212,11.7,4178503919,141,35.2,4178503915,56,Back,,,,,,,,,,37zynr7fwzqg4c9w5ydefywyy,A. González,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531422685,16,1,1,0,53,8ijkk62897so5r3bq0wgwx4bu,1,23.5,35.2,2023-04-10T00:08:59.941Z,2023-04-10T00:09:01Z,4178503933,212,20.8,4178503929,140,30.0,4178503931,141,6.3,4178503935,213,5.0,4178503927,56,Back,,,,,,,,,,e7q60ne93c6289xwnt9zj65wq,M. Ferkranus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531422695,17,1,1,0,54,8ijkk62897so5r3bq0wgwx4bu,1,30,6.3,2023-04-10T00:09:01.093Z,2023-04-10T00:09:02Z,4178504001,140,24.8,4178504007,213,1.9,4178504003,141,30.5,4178503999,56,Back,4178504005,212,17.3,,,,,,,,,,2vq2t4ttpcwey95jzofd60qy2,C. Klein,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531422735,18,1,1,0,56,8ijkk62897so5r3bq0wgwx4bu,1,24.2,34.8,2023-04-10T00:09:02.517Z,2023-04-10T00:09:08Z,4178504191,141,78.2,4178504195,213,1.6,4178504187,56,Back,4178504193,212,29.6,4178504189,140,22.2,,,,,,,,,,e7q60ne93c6289xwnt9zj65wq,M. Ferkranus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531422753,19,1,1,1,2,8ijkk62897so5r3bq0wgwx4bu,1,25,82.3,2023-04-10T00:09:08.373Z,2023-04-10T00:09:10Z,4178504265,140,31.1,4178504269,212,10.3,4178504267,141,94.2,4178504263,56,Back,4178504271,213,0.9,,,,,,,,,,e23yyl43xtcve09dx234uuj8,A. Essengue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531422765,20,1,1,1,4,8ijkk62897so5r3bq0wgwx4bu,1,31.2,94.2,2023-04-10T00:09:10.373Z,2023-04-10T00:09:13Z,4178504341,213,3.4,4178504337,141,89.4,4178504333,56,Back,4178504335,140,20.5,4178504339,212,11.7,,,,,,,,,,ei9pb5zfqe7ujhtxk8xeqwutw,B. Téllez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531422773,13,45,1,1,6,1pc6sx2h4rp113ldkbp5d2xas,0,80,9.9,2023-04-10T00:09:13.189Z,2023-04-10T00:09:20Z,4178504549,233,21,4178504395,286,,4178504393,56,Right,,,,,,,,,,,,,,,,81z7n0qyr2tlkidxphoxqzkve,Z. Bello,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531422797,21,3,1,1,6,8ijkk62897so5r3bq0wgwx4bu,1,20,90.1,2023-04-10T00:09:13.189Z,2023-04-10T00:09:20Z,4178504507,56,Back,4178504509,285,,4178504531,233,13,,,,,,,,,,,,,,,,561nh7xvxljfxm1z0n8wsik4q,E. Amadin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531422799,22,4,1,1,13,8ijkk62897so5r3bq0wgwx4bu,1,40.8,93.6,2023-04-10T00:09:19.910Z,2023-04-10T00:09:37Z,4178504775,13,,4178504999,233,14,4178504779,152,,4178504521,56,Back,4178504777,294,,4178504523,286,,,,,,,,561nh7xvxljfxm1z0n8wsik4q,E. Amadin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531422829,14,4,1,1,13,1pc6sx2h4rp113ldkbp5d2xas,0,59.2,6.4,2023-04-10T00:09:19.911Z,2023-04-10T00:49:06Z,4178504713,56,Right,4178505041,233,22,4178504979,13,,4178504981,152,,4178504985,285,,4178591795,294,,,,,,,,81z7n0qyr2tlkidxphoxqzkve,Z. Bello,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531422837,23,43,1,1,15,8ijkk62897so5r3bq0wgwx4bu,1,0,0,2023-04-10T00:09:21.445Z,2023-04-10T00:09:32Z,4178504769,347,0,4178504827,144,5,4178504767,56,Back,,,,,,,,,,,,,,,,561nh7xvxljfxm1z0n8wsik4q,E. Amadin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531422863,24,1,1,1,27,8ijkk62897so5r3bq0wgwx4bu,1,40.3,90.6,2023-04-10T00:09:34.054Z,2023-04-10T00:09:35Z,4178504925,140,36.8,4178504929,212,23.9,4178504919,5,,4178504921,152,,4178504931,213,4.6,4178504927,141,55.8,4178504923,56,Back,,,,e23yyl43xtcve09dx234uuj8,A. Essengue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531422875,25,1,1,1,29,8ijkk62897so5r3bq0wgwx4bu,1,36.8,55.8,2023-04-10T00:09:35.446Z,2023-04-10T00:09:36Z,4178504993,212,19.1,4178504989,140,33.2,4178504991,141,28.3,4178504995,213,4.5,4178504987,56,Back,,,,,,,,,,okf3cwwp4y2zzqt67yfa5mac,A. Alcalá,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531422895,26,1,1,1,30,8ijkk62897so5r3bq0wgwx4bu,1,33.2,28.3,2023-04-10T00:09:36.746Z,2023-04-10T00:09:40Z,4178505121,213,6.2,4178505119,212,25.7,4178505115,140,57.6,4178505117,141,24.5,4178505113,56,Center,,,,,,,,,,e7q60ne93c6289xwnt9zj65wq,M. Ferkranus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531422897,27,61,1,1,33,8ijkk62897so5r3bq0wgwx4bu,0,56.2,26.2,2023-04-10T00:09:39.358Z,2023-04-10T00:49:17Z,4178505125,56,Center,,,,,,,,,,,,,,,,,,,,,,ei9pb5zfqe7ujhtxk8xeqwutw,B. Téllez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531422925,15,1,1,1,33,1pc6sx2h4rp113ldkbp5d2xas,0,35.1,76.7,2023-04-10T00:09:39.457Z,2023-04-10T00:09:43Z,4178505239,56,Left,4178505245,212,52.4,4178505247,213,0.2,4178505241,140,83.7,4178505243,141,94.2,4178505249,1,,,,,,,,e6ak5mywni8n46ntxsofiabdg,G. Rodas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531422985,28,1,1,1,44,8ijkk62897so5r3bq0wgwx4bu,1,18.6,12.2,2023-04-10T00:09:50.342Z,2023-04-10T00:09:52Z,4178505577,141,33.4,4178505573,56,Back,4178505575,140,7.2,4178505579,212,18.7,4178505581,213,2.3,,,,,,,,,,e7q60ne93c6289xwnt9zj65wq,M. Ferkranus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531422995,29,1,1,1,46,8ijkk62897so5r3bq0wgwx4bu,1,7.1,33.4,2023-04-10T00:09:52.662Z,2023-04-10T00:09:54Z,4178505623,212,15.2,4178505617,56,Back,4178505625,213,5.0,4178505621,141,11.8,4178505619,140,10.8,,,,,,,,,,91kiw0xa00btt5v54ywplywkq,A. Saldaña,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531423001,30,1,1,1,48,8ijkk62897so5r3bq0wgwx4bu,1,10.8,11.8,2023-04-10T00:09:54.454Z,2023-04-10T00:09:56Z,4178505653,140,6.6,4178505657,212,11.7,4178505655,141,27.7,4178505659,213,2.0,4178505651,56,Back,,,,,,,,,,e7q60ne93c6289xwnt9zj65wq,M. Ferkranus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531423009,31,1,1,1,49,8ijkk62897so5r3bq0wgwx4bu,1,2.4,35.1,2023-04-10T00:09:55.878Z,2023-04-10T00:09:57Z,4178505697,56,Back,4178505703,212,10.0,4178505705,213,4.8,4178505699,140,3.2,4178505701,141,20.5,,,,,,,,,,91kiw0xa00btt5v54ywplywkq,A. Saldaña,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531423015,32,1,1,1,50,8ijkk62897so5r3bq0wgwx4bu,0,3.2,20.5,2023-04-10T00:09:57.062Z,2023-04-10T00:10:16Z,4178505735,213,5.4,4178505727,56,Back,4178505731,141,19.5,4178506283,236,,4178506285,233,17,4178505729,140,3.7,4178506289,286,,4178505733,212,0.9,e7q60ne93c6289xwnt9zj65wq,M. Ferkranus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531423075,17,74,1,1,50,1pc6sx2h4rp113ldkbp5d2xas,1,97.3,64.5,2023-04-10T00:09:57.063Z,2023-04-10T00:16:53Z,4178506057,56,Center,4178506059,285,,4178506291,233,32,,,,,,,,,,,,,,,,6ezxm4g8dffkwm6og9u0tvh90,J. Mosquera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531423081,18,5,1,1,53,1pc6sx2h4rp113ldkbp5d2xas,0,100.8,72.2,2023-04-10T00:09:59.254Z,2023-04-10T00:36:26Z,4178506097,346,,4178506095,56,Center,4178558365,233,33,,,,,,,,,,,,,,,,6ezxm4g8dffkwm6og9u0tvh90,J. Mosquera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531423025,33,5,1,1,53,8ijkk62897so5r3bq0wgwx4bu,1,-0.8,27.8,2023-04-10T00:09:59.254Z,2023-04-10T00:36:26Z,4178558345,233,18,4178505787,346,,4178505783,56,Back,,,,,,,,,,,,,,,,e7q60ne93c6289xwnt9zj65wq,M. Ferkranus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531423091,34,1,1,2,3,8ijkk62897so5r3bq0wgwx4bu,1,5.1,48.9,2023-04-10T00:10:10.135Z,2023-04-10T00:10:13Z,4178506177,141,33.5,4178506173,56,Back,4178506181,213,4.9,4178506171,124,,4178506179,212,10.6,4178506185,237,,4178506175,140,6.6,,,,2mmciwk6gllcf11plcch710yc,S. Jillson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531423105,35,1,1,2,6,8ijkk62897so5r3bq0wgwx4bu,1,10,34.9,2023-04-10T00:10:13.030Z,2023-04-10T00:10:15Z,4178506255,140,4.4,4178506259,212,12.4,4178506257,141,50.9,4178506261,213,2.1,4178506253,56,Back,,,,,,,,,,e7q60ne93c6289xwnt9zj65wq,M. Ferkranus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531423123,36,1,1,2,9,8ijkk62897so5r3bq0wgwx4bu,1,4.7,54.5,2023-04-10T00:10:15.479Z,2023-04-10T00:10:18Z,4178506347,141,78.5,4178506343,56,Back,4178506351,213,1.6,4178506345,140,3.7,4178506349,212,16.4,,,,,,,,,,2mmciwk6gllcf11plcch710yc,S. Jillson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531423155,37,1,1,2,12,8ijkk62897so5r3bq0wgwx4bu,1,3.4,88.6,2023-04-10T00:10:18.647Z,2023-04-10T00:10:23Z,4178506507,213,0.2,4178506503,141,94.5,4178506501,140,22.4,4178506499,56,Back,4178506505,212,20.3,,,,,,,,,,561nh7xvxljfxm1z0n8wsik4q,E. Amadin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531423167,38,1,1,2,17,8ijkk62897so5r3bq0wgwx4bu,1,34.9,93.2,2023-04-10T00:10:23.671Z,2023-04-10T00:10:26Z,4178506573,56,Back,4178506577,141,90.3,4178506579,212,10.9,4178506581,213,6.1,4178506575,140,45.1,,,,,,,,,,ei9pb5zfqe7ujhtxk8xeqwutw,B. Téllez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531423179,39,1,1,2,20,8ijkk62897so5r3bq0wgwx4bu,1,45.1,90.3,2023-04-10T00:10:26.279Z,2023-04-10T00:10:27Z,4178506643,56,Back,4178506647,141,68.0,4178506651,213,4.0,4178506645,140,33.0,4178506649,212,19.8,,,,,,,,,,1kl9112b8rcbr3k1s5hs353x0,A. Bibout,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531423215,40,1,1,2,21,8ijkk62897so5r3bq0wgwx4bu,1,33,68,2023-04-10T00:10:27.639Z,2023-04-10T00:10:32Z,4178506815,212,20.3,4178506811,140,45.7,4178506819,213,5.4,4178506809,56,Back,4178506813,141,45.5,,,,,,,,,,91kiw0xa00btt5v54ywplywkq,A. Saldaña,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531423221,41,61,1,2,25,8ijkk62897so5r3bq0wgwx4bu,0,45.7,45.4,2023-04-10T00:10:31.879Z,2023-04-10T00:10:32Z,4178506849,56,Back,,,,,,,,,,,,,,,,,,,,,,37zynr7fwzqg4c9w5ydefywyy,A. González,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531423235,19,1,1,2,27,1pc6sx2h4rp113ldkbp5d2xas,1,60.4,57.9,2023-04-10T00:10:34.148Z,2023-04-10T01:06:15Z,4178510089,22,,4178510085,210,16,4178506923,212,11.4,4178506917,56,Center,4178510087,154,,4178506925,213,6.0,4178506919,140,70.8,4178506921,141,53.2,a4staqjshva5lhcr0dw744nze,R. O'Driscoll,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
