id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,assist,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,keyPass,qualifier/13/value,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value,qualifier/18/value
2525244323,183,1,1,20,46,29nx7yxy1rdqv2oobqn5pjf8p,1,72.3,8.5,2023-03-27T23:26:14.349Z,2023-03-27T23:26:16Z,4138684823,140,67.1,4138684829,213,2.3,4138684827,212,8.6,4138684825,141,18.3,4138684821,56,Right,,,,,,,,,,7w2rw1jd8ouhu8bbvswvysu8k,J. Bernardez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525244325,184,1,1,20,48,29nx7yxy1rdqv2oobqn5pjf8p,1,65.4,23.7,2023-03-27T23:26:16.141Z,2023-03-30T10:11:40Z,4138684845,141,34.3,4138684841,56,Center,4138684849,213,1.5,4138684843,140,65.6,4138684847,212,7.2,,,,,,,,,,8pvvljn4uasfjxdleh56pm38,A. Pearlman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525244331,185,1,1,20,50,29nx7yxy1rdqv2oobqn5pjf8p,0,66.5,38.3,2023-03-27T23:26:18.621Z,2023-03-27T23:26:20Z,4138684869,140,71.1,4138684871,141,47.2,4138684873,212,7.7,4138684867,56,Center,4138684875,213,0.9,,,,,,,,,,3k48z25pwfr33pbbifcunhono,E. Kang,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525244333,214,49,1,20,52,bd0378yx50xpdcgwkt9p9bmz8,1,28,37.7,2023-03-27T23:26:20.528Z,2023-03-30T10:12:37Z,,,,,,,,,,,,,,,,,,,,,,,,,4uo9isxivewjrtdg9v7lku9zo,S. Jimenez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525244337,215,1,1,20,52,bd0378yx50xpdcgwkt9p9bmz8,1,28.9,44.1,2023-03-27T23:26:20.875Z,2023-03-30T10:12:50Z,4138684893,212,6.0,4138684889,140,27.8,4138684891,141,52.8,4138684887,56,Back,4138684895,213,1.8,,,,,,,,,,4uo9isxivewjrtdg9v7lku9zo,S. Jimenez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525885341,756,3,1,20,53,bd0378yx50xpdcgwkt9p9bmz8,0,30.7,55.9,2023-03-27T23:26:21.524Z,2023-03-30T10:12:32Z,4149133537,56,Back,4149133541,465,,4149133539,285,,4149133543,467,3k48z25pwfr33pbbifcunhono,,,,,,,,,,,,,44nrrrjr233eellmujjz45h5g,B. Halsey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525244341,216,4,1,20,57,bd0378yx50xpdcgwkt9p9bmz8,1,31.4,53,2023-03-27T23:26:25.532Z,2023-03-27T23:26:45Z,4138684931,233,186,4138684905,56,Back,4138684909,265,,4138684903,13,,4138684911,285,,4138684907,152,,,,,,,,44nrrrjr233eellmujjz45h5g,B. Halsey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525244343,186,4,1,20,57,29nx7yxy1rdqv2oobqn5pjf8p,0,68.6,47,2023-03-27T23:26:25.533Z,2023-03-27T23:26:28Z,4138684935,233,216,4138684921,56,Center,4138684919,13,,4138684925,265,,4138684927,286,,4138684923,152,,,,,,,,3k48z25pwfr33pbbifcunhono,E. Kang,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525244353,217,1,1,21,8,bd0378yx50xpdcgwkt9p9bmz8,1,28.8,58.3,2023-03-27T23:26:36.895Z,2023-03-30T10:14:30Z,4138684969,141,43.9,4138684963,152,,4138684973,213,4.5,4138684967,140,27.2,4138684971,212,9.9,4138684965,56,Back,4138684961,5,,,,,2d9cw6dcm2wsgrr8mj5rt6zje,K. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525244357,218,1,1,21,13,bd0378yx50xpdcgwkt9p9bmz8,1,20.2,30.7,2023-03-27T23:26:41.281Z,2023-03-27T23:26:42Z,4138684987,212,22.6,4138684989,213,5.4,4138684983,140,34.2,4138684981,56,Back,4138684985,141,5.5,,,,,,,,,,3s1a50dskuehneuuy9b1nxg4,J. Akpunonu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525244361,219,1,1,21,14,bd0378yx50xpdcgwkt9p9bmz8,0,34.2,5.5,2023-03-27T23:26:42.437Z,2023-03-27T23:26:44Z,4138685001,141,5.3,4138684997,56,Right,4138685003,212,23.9,4138684999,140,57.0,4138685005,213,6.3,,,,,,,,,,1ie2n14n0fm7tyl99vxybmk4q,Morgan Marshall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525244363,187,49,1,21,16,29nx7yxy1rdqv2oobqn5pjf8p,1,31.3,88.7,2023-03-27T23:26:44.365Z,2023-03-27T23:26:44Z,,,,,,,,,,,,,,,,,,,,,,,,,e7tp50kohe1u9hts0geeh3578,L. Stefanovic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525244365,188,1,1,21,16,29nx7yxy1rdqv2oobqn5pjf8p,1,38.5,91.4,2023-03-27T23:26:44.925Z,2023-03-27T23:26:46Z,4138685017,213,6.0,4138685013,141,79.1,4138685011,140,62.4,4138685015,212,26.5,4138685009,56,Left,,,,,,,,,,e7tp50kohe1u9hts0geeh3578,L. Stefanovic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525244373,189,1,1,21,18,29nx7yxy1rdqv2oobqn5pjf8p,0,61,82.2,2023-03-27T23:26:46.541Z,2023-03-30T10:15:53Z,4138685039,141,70.7,4138685043,213,3.7,4138685035,56,Back,4138685041,212,15.5,4138685037,140,48.3,,,,,,,,,,2ckur42qg6o7zpl2mzvy061p0,R. Walkes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525885993,680,45,1,21,19,29nx7yxy1rdqv2oobqn5pjf8p,0,45.8,72.9,2023-03-27T23:26:47.973Z,2023-03-30T10:34:37Z,4149157233,233,757,4149136527,56,Back,4149136531,285,,,,,,,,,,,,,,,,,7q8y6gbmg9j75zgm3nhs3bfh0,L. Olguin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525885989,757,3,1,21,19,bd0378yx50xpdcgwkt9p9bmz8,1,54.2,27.1,2023-03-27T23:26:47.973Z,2023-03-30T10:34:37Z,4149136521,286,,4149136621,464,,4149157229,233,680,4149136519,56,Center,,,,,,,,,,,,,aw9qtyjb4wdifiixi139m96cq,G. Valenzuela,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525244377,220,49,1,21,21,bd0378yx50xpdcgwkt9p9bmz8,1,49.8,21.8,2023-03-27T23:26:49.886Z,2023-03-27T23:26:49Z,,,,,,,,,,,,,,,,,,,,,,,,,aw9qtyjb4wdifiixi139m96cq,G. Valenzuela,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525244381,221,1,1,21,22,bd0378yx50xpdcgwkt9p9bmz8,1,49.8,21.8,2023-03-27T23:26:50.058Z,2023-03-27T23:26:52Z,4138685057,140,45.6,4138685061,212,11.4,4138685059,141,6.3,4138685063,213,4.3,4138685055,56,Back,,,,,,,,,,aw9qtyjb4wdifiixi139m96cq,G. Valenzuela,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525244389,222,1,1,21,24,bd0378yx50xpdcgwkt9p9bmz8,0,45.8,6.5,2023-03-27T23:26:52.319Z,2023-03-27T23:26:56Z,4138685087,141,15.5,4138685093,1,,4138685089,212,44.6,4138685083,56,Right,4138685091,213,0.1,4138685085,140,87.9,,,,,,,1ie2n14n0fm7tyl99vxybmk4q,Morgan Marshall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525244391,190,49,1,21,28,29nx7yxy1rdqv2oobqn5pjf8p,1,13.8,87.4,2023-03-27T23:26:56.206Z,2023-03-27T23:26:56Z,,,,,,,,,,,,,,,,,,,,,,,,,3k48z25pwfr33pbbifcunhono,E. Kang,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525244397,191,1,1,21,28,29nx7yxy1rdqv2oobqn5pjf8p,1,11.9,86.8,2023-03-27T23:26:56.734Z,2023-03-27T23:26:58Z,4138685107,141,68.5,4138685111,213,4.2,4138685103,56,Back,4138685109,212,14.2,4138685105,140,5.4,,,,,,,,,,3k48z25pwfr33pbbifcunhono,E. Kang,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525244399,192,1,1,21,30,29nx7yxy1rdqv2oobqn5pjf8p,1,5.9,68.2,2023-03-27T23:26:58.525Z,2023-03-27T23:26:59Z,4138685127,213,0.8,4138685123,141,70.6,4138685121,140,7.5,4138685119,56,Back,4138685125,212,2.3,,,,,,,,,,3jggbo072qzgw1bivr2htm5g4,L. Gavran,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525244407,193,1,1,21,31,29nx7yxy1rdqv2oobqn5pjf8p,1,8.8,73,2023-03-27T23:26:59.500Z,2023-03-27T23:27:02Z,4138685143,56,Back,4138685149,212,6.6,4138685147,141,82.0,4138685151,213,2.0,4138685145,140,6.4,,,,,,,,,,e7tp50kohe1u9hts0geeh3578,L. Stefanovic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525244409,194,1,1,21,34,29nx7yxy1rdqv2oobqn5pjf8p,0,8.6,94.8,2023-03-27T23:27:02.461Z,2023-03-27T23:27:03Z,4138685161,56,Back,4138685165,141,84.7,4138685159,155,,4138685167,212,24.1,4138685163,140,30.6,4138685169,213,6.0,,,,,,,3k48z25pwfr33pbbifcunhono,E. Kang,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525244411,223,61,1,21,36,bd0378yx50xpdcgwkt9p9bmz8,0,66.5,10.8,2023-03-27T23:27:04.874Z,2023-03-30T10:16:46Z,4138685173,56,Right,,,,,,,,,,,,,,,,,,,,,,3s1a50dskuehneuuy9b1nxg4,J. Akpunonu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525244417,195,1,1,21,38,29nx7yxy1rdqv2oobqn5pjf8p,0,24.1,75.2,2023-03-27T23:27:06.492Z,2023-03-30T10:16:54Z,4138685191,141,68.4,4138685189,140,37.0,4138685193,212,14.3,4138685195,213,6.0,4138685187,56,Back,,,,,,,,,,e7tp50kohe1u9hts0geeh3578,L. Stefanovic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525244421,224,49,1,21,40,bd0378yx50xpdcgwkt9p9bmz8,1,59.1,23,2023-03-27T23:27:08.602Z,2023-03-27T23:27:08Z,,,,,,,,,,,,,,,,,,,,,,,,,2d9cw6dcm2wsgrr8mj5rt6zje,K. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525244423,225,1,1,21,40,bd0378yx50xpdcgwkt9p9bmz8,1,59.1,23,2023-03-27T23:27:08.865Z,2023-03-27T23:27:10Z,4138685207,212,13.4,4138685201,56,Right,4138685203,140,67.0,4138685209,213,5.4,4138685205,141,7.5,,,,,,,,,,2d9cw6dcm2wsgrr8mj5rt6zje,K. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525244431,226,1,1,21,42,bd0378yx50xpdcgwkt9p9bmz8,1,67,7.3,2023-03-27T23:27:10.806Z,2023-03-27T23:27:13Z,4138685229,140,78.5,4138685227,56,Right,4138685233,212,12.3,4138685231,141,3.8,4138685235,213,6.1,,,,,,,,,,4uo9isxivewjrtdg9v7lku9zo,S. Jimenez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525244433,227,3,1,21,45,bd0378yx50xpdcgwkt9p9bmz8,0,81.9,6.3,2023-03-27T23:27:13.295Z,2023-03-30T10:17:13Z,4149137611,465,,4138685243,211,,4138685239,56,Right,4138685241,286,,,,,,,,,,,,,,1ie2n14n0fm7tyl99vxybmk4q,Morgan Marshall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525244437,196,49,1,21,49,29nx7yxy1rdqv2oobqn5pjf8p,1,11.2,82.6,2023-03-27T23:27:17.228Z,2023-03-27T23:27:17Z,,,,,,,,,,,,,,,,,,,,,,,,,e7tp50kohe1u9hts0geeh3578,L. Stefanovic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525244449,197,1,1,21,49,29nx7yxy1rdqv2oobqn5pjf8p,1,8.4,82.6,2023-03-27T23:27:17.788Z,2023-03-27T23:27:23Z,4138685283,212,4.5,4138685279,140,12.7,4138685285,213,6.3,4138685277,56,Back,4138685281,141,82.4,,,,,,,,,,e7tp50kohe1u9hts0geeh3578,L. Stefanovic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525244451,198,50,1,21,55,29nx7yxy1rdqv2oobqn5pjf8p,1,26.6,76.2,2023-03-27T23:27:23.348Z,2023-03-27T23:27:26Z,4138685309,233,228,4138685291,285,,4138685289,56,Back,,,,,,,,,,,,,,,,7q8y6gbmg9j75zgm3nhs3bfh0,L. Olguin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525244455,228,7,1,21,55,bd0378yx50xpdcgwkt9p9bmz8,0,73.4,23.8,2023-03-27T23:27:23.349Z,2023-03-30T10:17:21Z,4149137717,385,,4138685297,56,Center,4138685299,286,,4138685303,233,198,,,,,,,,,,,,,aw9qtyjb4wdifiixi139m96cq,G. Valenzuela,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525244457,199,61,1,21,57,29nx7yxy1rdqv2oobqn5pjf8p,1,27.5,79.9,2023-03-27T23:27:25.469Z,2023-03-27T23:27:25Z,4138685301,56,Back,,,,,,,,,,,,,,,,,,,,,,7q8y6gbmg9j75zgm3nhs3bfh0,L. Olguin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525244459,229,49,1,21,58,bd0378yx50xpdcgwkt9p9bmz8,1,73.7,67.3,2023-03-27T23:27:26.355Z,2023-03-27T23:27:26Z,,,,,,,,,,,,,,,,,,,,,,,,,e3xsrspideqsbd098pkvr0bqi,J. Govea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525244461,230,1,1,21,58,bd0378yx50xpdcgwkt9p9bmz8,1,73.9,67.3,2023-03-27T23:27:26.676Z,2023-03-27T23:27:27Z,4138685317,140,78.6,4138685321,212,5.0,4138685319,141,67.9,4138685315,56,Center,4138685323,213,0.1,,,,,,,,,,e3xsrspideqsbd098pkvr0bqi,J. Govea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525244469,231,1,1,21,59,bd0378yx50xpdcgwkt9p9bmz8,1,81.6,69,2023-03-27T23:27:27.659Z,2023-03-30T10:17:42Z,4138685347,213,4.3,4138685343,141,56.7,4138685339,56,Center,4149138015,156,,4138685341,140,78.4,4138685345,212,9.0,,,,,,,49ki6wsieoy8t4baq73o0zhbe,A. Ordóñez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525244471,232,61,1,22,2,bd0378yx50xpdcgwkt9p9bmz8,1,77.5,56.7,2023-03-27T23:27:30.378Z,2023-03-30T10:17:54Z,4138685351,56,Center,,,,,,,,,,,,,,,,,,,,,,44nrrrjr233eellmujjz45h5g,B. Halsey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525244477,233,1,1,22,3,bd0378yx50xpdcgwkt9p9bmz8,0,78.1,53.4,2023-03-27T23:27:31.132Z,2023-03-27T23:27:33Z,4138685373,213,4.8,4138685367,140,78.2,4138685381,286,,4138685369,141,50.8,4138685377,233,200,4138685375,236,,4138685365,56,Center,4138685371,212,1.8,e3xsrspideqsbd098pkvr0bqi,J. Govea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525244473,200,74,1,22,3,29nx7yxy1rdqv2oobqn5pjf8p,1,23.6,51,2023-03-27T23:27:31.133Z,2023-03-27T23:27:33Z,4138685353,56,Back,4138685355,285,,4138685385,233,233,,,,,,,,,,,,,,,,7q8y6gbmg9j75zgm3nhs3bfh0,L. Olguin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525244485,234,1,1,22,5,bd0378yx50xpdcgwkt9p9bmz8,1,76.5,50.6,2023-03-27T23:27:33.785Z,2023-03-27T23:27:37Z,4138685407,212,19.9,4138685399,155,,4138685409,213,0.8,4138685403,140,89.1,4138685401,56,Center,4138685405,141,72.4,,,,,,,4uo9isxivewjrtdg9v7lku9zo,S. Jimenez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525244487,235,1,1,22,9,bd0378yx50xpdcgwkt9p9bmz8,0,94.7,72.6,2023-03-27T23:27:37.736Z,2023-03-27T23:27:39Z,4138685421,141,65.9,4138685417,56,Center,4138685423,212,4.8,4138685425,213,5.0,4138685419,140,96.1,,,,,,,,,,49ki6wsieoy8t4baq73o0zhbe,A. Ordóñez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525244489,201,61,1,22,9,29nx7yxy1rdqv2oobqn5pjf8p,1,5.2,41.8,2023-03-27T23:27:37.754Z,2023-03-30T10:19:45Z,4138685427,56,Back,,,,,,,,,,,,,,,,,,,,,,8pvvljn4uasfjxdleh56pm38,A. Pearlman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525886755,681,1,1,22,9,29nx7yxy1rdqv2oobqn5pjf8p,1,8.4,41.8,2023-03-27T23:27:37.875Z,2023-03-30T10:19:45Z,4149139887,140,14.3,4149139895,1,,4149139889,141,30.0,4149139891,212,10.1,4149139893,213,5.4,4149139879,157,,4149139885,56,Back,,,,3k48z25pwfr33pbbifcunhono,E. Kang,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525244499,202,61,1,22,10,29nx7yxy1rdqv2oobqn5pjf8p,1,14.2,26.2,2023-03-27T23:27:38.228Z,2023-03-30T10:20:00Z,4138685449,56,Back,,,,,,,,,,,,,,,,,,,,,,7w2rw1jd8ouhu8bbvswvysu8k,J. Bernardez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525886927,682,49,1,22,13,29nx7yxy1rdqv2oobqn5pjf8p,1,11.5,33.4,2023-03-27T23:27:41.274Z,2023-03-30T10:20:16Z,,,,,,,,,,,,,,,,,,,,,,,,,3wn0nn5q8g2mjzuc8yb4dvu2,M. Cimermancic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525887079,683,1,1,22,13,29nx7yxy1rdqv2oobqn5pjf8p,1,11.5,33.4,2023-03-27T23:27:41.699Z,2023-03-30T10:20:47Z,4149141195,140,22.9,4149141201,213,5.9,4149141191,155,,4149141199,212,12.9,4149141193,56,Back,4149141197,141,26.2,,,,,,,3wn0nn5q8g2mjzuc8yb4dvu2,M. Cimermancic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525244501,203,43,1,22,18,29nx7yxy1rdqv2oobqn5pjf8p,1,0,0,2023-03-27T23:27:46.061Z,2023-03-30T10:20:25Z,4149140663,144,49,,,,,,,,,,,,,,,,,,,,,,7w2rw1jd8ouhu8bbvswvysu8k,J. Bernardez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525244515,204,3,1,22,21,29nx7yxy1rdqv2oobqn5pjf8p,1,61.3,8.6,2023-03-27T23:27:49.725Z,2023-03-30T10:20:48Z,4138685499,286,,4149141205,465,,4138685497,56,Right,4138685519,233,236,,,,,,,,,,,,,7w2rw1jd8ouhu8bbvswvysu8k,J. Bernardez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525244509,236,45,1,22,21,bd0378yx50xpdcgwkt9p9bmz8,0,38.7,91.4,2023-03-27T23:27:49.725Z,2023-03-30T10:20:52Z,4138685479,285,,4138685477,56,Back,4138685527,233,204,,,,,,,,,,,,,,,,39t59x9q2xumbn2hphk7urp7u,I. Foster,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525887199,684,3,1,22,22,29nx7yxy1rdqv2oobqn5pjf8p,0,71.7,14.4,2023-03-27T23:27:50.224Z,2023-03-30T10:21:12Z,4149141681,56,Right,4149141687,467,2d9cw6dcm2wsgrr8mj5rt6zje,4149141685,465,,4149141683,286,,,,,,,,,,,,,,7w2rw1jd8ouhu8bbvswvysu8k,J. Bernardez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525244517,205,4,1,22,25,29nx7yxy1rdqv2oobqn5pjf8p,1,65.1,13,2023-03-27T23:27:53.308Z,2023-03-30T10:21:46Z,4138685501,13,,4149142383,294,,4138685505,152,,4138685511,233,237,4138685503,56,Right,4138685509,286,,,,,,,,7w2rw1jd8ouhu8bbvswvysu8k,J. Bernardez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525244511,237,4,1,22,25,bd0378yx50xpdcgwkt9p9bmz8,0,34.9,87,2023-03-27T23:27:53.309Z,2023-03-30T10:21:49Z,4138685485,152,,4138685525,233,205,4138685481,13,,4138685489,285,,4138685483,56,Back,4149142447,294,,,,,,,,2d9cw6dcm2wsgrr8mj5rt6zje,K. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525244543,238,17,1,22,26,bd0378yx50xpdcgwkt9p9bmz8,1,0,0,2023-03-27T23:27:54.922Z,2023-03-30T10:21:29Z,4138685619,393,,4138685621,13,243,4138685617,31,,,,,,,,,,,,,,,,,2d9cw6dcm2wsgrr8mj5rt6zje,K. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525244589,206,1,1,23,18,29nx7yxy1rdqv2oobqn5pjf8p,0,64.1,12.6,2023-03-27T23:28:46.060Z,2023-03-30T10:22:11Z,4138685763,212,30.1,4138685755,152,,4138685751,5,,4149142967,224,,4138685759,140,86.6,4138685753,155,,4138685765,213,0.7,4138685757,56,Center,3k48z25pwfr33pbbifcunhono,E. Kang,4149142969,20,,4138685761,141,40.0,,4138685749,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525244617,240,12,1,23,19,bd0378yx50xpdcgwkt9p9bmz8,1,11.2,58.9,2023-03-27T23:28:47.789Z,2023-03-27T23:29:10Z,4138685867,140,19.8,4138685873,213,0.8,4138685865,56,Back,4138685871,212,12.5,4138685869,141,71.6,,,,,,,,,,1ie2n14n0fm7tyl99vxybmk4q,Morgan Marshall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525244605,207,1,1,23,22,29nx7yxy1rdqv2oobqn5pjf8p,1,87.7,36.3,2023-03-27T23:28:50.507Z,2023-03-27T23:28:55Z,4138685807,140,99.5,4138685811,212,12.5,4138685809,141,34.0,4138685805,56,Center,4138685813,213,6.2,,,,,,,,,,3wn0nn5q8g2mjzuc8yb4dvu2,M. Cimermancic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525244609,208,1,1,23,25,29nx7yxy1rdqv2oobqn5pjf8p,1,98.4,31.8,2023-03-27T23:28:53.164Z,2023-03-30T10:24:23Z,4138686013,154,,4138685825,56,Center,4138685831,212,15.7,4138686011,210,16,4138685827,140,97.6,4138685833,213,1.6,4138685829,141,54.8,4138685823,155,,28kg6zbpgbb8zrnhidogpxi0a,A. Diaz,4138686015,24,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525887807,685,44,1,23,25,29nx7yxy1rdqv2oobqn5pjf8p,1,98.8,52.7,2023-03-27T23:28:53.589Z,2023-03-30T10:34:38Z,4149144629,56,Center,4149144631,286,,4149157257,233,758,,,,,,,,,,,,,,,,2ckur42qg6o7zpl2mzvy061p0,R. Walkes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525887811,758,44,1,23,25,bd0378yx50xpdcgwkt9p9bmz8,0,1.2,47.3,2023-03-27T23:28:53.590Z,2023-03-30T10:34:38Z,4149157261,233,685,4149144651,285,,4149144647,56,Back,,,,,,,,,,,,,,,,44nrrrjr233eellmujjz45h5g,B. Halsey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525244611,209,16,1,23,26,29nx7yxy1rdqv2oobqn5pjf8p,1,98.3,53.8,2023-03-27T23:28:54.644Z,2023-03-30T10:24:24Z,4138686025,154,,4138686035,214,,4138685957,15,,4149145707,77,,4149145711,396,55.1,4138685963,328,,4138686039,231,45.1,4138686031,102,53.3,2ckur42qg6o7zpl2mzvy061p0,R. Walkes,4149145709,395,1.1,4138685959,16,,,4138685965,374,2023-03-28 00:28:54.456,4138685969,375,23:26.472,4138685955,24,,4138686023,29,4138686037,230,99.0,4138685843,56,Center,4138686027,55,,,208,4138686033,103,24.1,,,,,,,,
2525244669,241,1,1,24,20,bd0378yx50xpdcgwkt9p9bmz8,1,50.2,49,2023-03-27T23:29:47.987Z,2023-03-30T10:25:05Z,4138686063,213,2.6,4138686055,56,Back,4138686059,141,61.1,4138686065,279,G,4138686061,212,15.0,4138686057,140,38.2,,,,,,,aw9qtyjb4wdifiixi139m96cq,G. Valenzuela,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525244671,242,1,1,24,22,bd0378yx50xpdcgwkt9p9bmz8,1,39,60.1,2023-03-27T23:29:50.533Z,2023-03-27T23:29:52Z,4138686077,213,2.3,4138686069,56,Back,4138686071,140,28.8,4138686075,212,15.4,4138686073,141,76.4,,,,,,,,,,44nrrrjr233eellmujjz45h5g,B. Halsey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525244673,243,1,1,24,24,bd0378yx50xpdcgwkt9p9bmz8,1,28.8,76.4,2023-03-27T23:29:52.134Z,2023-03-27T23:29:54Z,4138686087,140,37.3,4138686091,212,25.7,4138686089,141,40.9,4138686093,213,5.1,4138686085,56,Back,,,,,,,,,,39t59x9q2xumbn2hphk7urp7u,I. Foster,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
