id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,keyPass,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/9/value,qualifier/10/value,qualifier/11/value,qualifier/12/value,qualifier/14/value,qualifier/15/value,assist,qualifier/17/value
2527925325,10,1,1,0,29,6ddsx316t3j0z6nolrky9k4r8,1,20.9,39.4,2023-04-03T00:05:39.780Z,2023-04-08T11:53:25Z,4159946345,56,Back,4159946351,212,17.4,4159946347,140,31.1,4159946353,213,5.4,4159946349,141,19.2,,,,,,,,,,bn7qfn71x24fjl5d8t4p97kve,A. Rando,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527925351,11,1,1,0,33,6ddsx316t3j0z6nolrky9k4r8,1,30.5,16.9,2023-04-03T00:05:43.990Z,2023-04-08T11:53:33Z,4159946467,140,58.0,4159946473,213,1.0,4159946461,155,,4159946469,141,80.0,4159946475,1,,4159946463,196,,4159946465,56,Left,4159946471,212,51.7,eq98gflais2v26wgbkw9wrxg4,K. Haxhari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527925355,12,1,1,0,38,6ddsx316t3j0z6nolrky9k4r8,0,68.2,85.3,2023-04-03T00:05:49.220Z,2023-04-03T00:05:50Z,4159946495,56,Center,4159946499,141,75.6,4159946501,212,7.4,4159946503,213,5.2,4159946497,140,71.3,,,,,,,,,,ck71v8brvqxzz905c5o9966ay,J. Denis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527925357,6,8,1,0,39,csntc7hucmo21gknxc5y0kc4q,1,26.1,29.3,2023-04-03T00:05:50.371Z,2023-04-08T11:53:47Z,4159946507,56,Back,4171873459,385,,,,,,,,,,,,,,,,,,,,357vd87hv0jvljqtt2qf4vmz8,S. Suárez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527925399,14,61,1,0,40,6ddsx316t3j0z6nolrky9k4r8,1,58.5,88.1,2023-04-03T00:05:51.276Z,2023-04-03T00:52:16Z,4159946705,56,Left,,,,,,,,,,,,,,,,,,,,,,abhcwxqh35hbgze01m4ihopyi,J. Beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527925365,7,5,1,0,41,csntc7hucmo21gknxc5y0kc4q,1,45.5,-1.3,2023-04-03T00:05:52.525Z,2023-04-08T11:53:50Z,4159946553,56,Back,4159946555,347,,4159946593,233,13,,,,,,,,,,,,,,,,357vd87hv0jvljqtt2qf4vmz8,S. Suárez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527925371,13,5,1,0,41,6ddsx316t3j0z6nolrky9k4r8,0,54.5,101.3,2023-04-03T00:05:52.525Z,2023-04-08T11:53:54Z,4159946573,347,,4159946583,233,7,4159946569,56,Left,,,,,,,,,,,,,,,,ck71v8brvqxzz905c5o9966ay,J. Denis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527925473,8,1,1,0,57,csntc7hucmo21gknxc5y0kc4q,1,44.7,0,2023-04-03T00:06:08.068Z,2023-04-03T00:06:11Z,4159946947,107,,4159946955,212,9.4,4159946953,141,11.9,4159946949,56,Back,4159946957,213,1.3,4159946951,140,46.7,,,,,,,ahgclh3e05evznhrpa32z6g6i,V. Souza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527925503,9,1,1,1,0,csntc7hucmo21gknxc5y0kc4q,1,41,10,2023-04-03T00:06:11.170Z,2023-04-03T00:06:18Z,4159947109,141,40.6,4159947111,212,38.5,4159947107,140,10.1,4159947105,56,Back,4159947113,213,2.6,4159947115,1,,,,,,,,anysxg2z6niqapc5m3f4tzims,J. Bolma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527925521,10,1,1,1,7,csntc7hucmo21gknxc5y0kc4q,1,9.8,47,2023-04-03T00:06:18.418Z,2023-04-03T00:06:22Z,4159947195,213,4.8,4159947185,56,Back,4159947189,141,16.8,4159947193,212,20.6,4159947187,140,11.6,,,,,,,,,,isauuse3yqdwymvfne6ci385,Nico Campuzano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527925537,11,1,1,1,11,csntc7hucmo21gknxc5y0kc4q,1,11.9,16.8,2023-04-03T00:06:22.082Z,2023-04-03T00:06:26Z,4159947253,212,23.6,4159947249,140,5.4,4159947255,213,1.9,4159947251,141,50.0,4159947247,56,Back,,,,,,,,,,357vd87hv0jvljqtt2qf4vmz8,S. Suárez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527925553,12,1,1,1,15,csntc7hucmo21gknxc5y0kc4q,1,5.4,50,2023-04-03T00:06:26.162Z,2023-04-03T00:06:31Z,4159947325,56,Back,4159947333,213,0.8,4159947335,1,,4159947323,155,,4159947327,140,32.8,4159947329,141,97.7,4159947331,212,43.4,,,,isauuse3yqdwymvfne6ci385,Nico Campuzano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527925573,13,1,1,1,20,csntc7hucmo21gknxc5y0kc4q,1,32.5,96.2,2023-04-03T00:06:30.867Z,2023-04-03T00:06:36Z,4159947427,56,Back,4159947435,213,5.2,4159947431,141,86.0,4159947429,140,36.3,4159947433,212,8.0,,,,,,,,,,2lpjr3oys0s0u2pnhut8epqwa,D. Rivera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527925577,14,4,1,1,24,csntc7hucmo21gknxc5y0kc4q,1,37,89.8,2023-04-03T00:06:34.772Z,2023-04-03T00:06:37Z,4159947453,56,Back,4159947455,152,,4159947457,265,,4159947461,233,15,4159947451,13,,4159947459,286,,,,,,,,anysxg2z6niqapc5m3f4tzims,J. Bolma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527925567,15,4,1,1,24,6ddsx316t3j0z6nolrky9k4r8,0,63,10.2,2023-04-03T00:06:34.773Z,2023-04-03T00:06:37Z,4159947401,152,,4159947405,285,,4159947403,265,,4159947467,233,14,4159947399,56,Right,4159947397,13,,,,,,,,abhcwxqh35hbgze01m4ihopyi,J. Beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527925611,15,1,1,1,34,csntc7hucmo21gknxc5y0kc4q,1,36.4,85.6,2023-04-03T00:06:44.963Z,2023-04-03T00:06:49Z,4159947665,141,54.6,4159947663,140,28.0,4159947657,5,,4159947669,213,4.3,4159947661,56,Back,4159947659,152,,4159947667,212,22.9,,,,ahfl8o5ngmw3vp3up97rlaj8p,P. Cayet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527925615,16,1,1,1,38,csntc7hucmo21gknxc5y0kc4q,1,27.8,53.4,2023-04-03T00:06:49.060Z,2023-04-03T00:06:50Z,4159947687,56,Back,4159947695,213,4.7,4159947691,141,26.1,4159947689,140,27.3,4159947693,212,18.6,,,,,,,,,,357vd87hv0jvljqtt2qf4vmz8,S. Suárez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527925629,17,1,1,1,40,csntc7hucmo21gknxc5y0kc4q,1,27.3,26.1,2023-04-03T00:06:50.771Z,2023-04-03T00:06:53Z,4159947755,213,1.9,4159947751,141,49.9,4159947749,140,22.2,4159947753,212,17.0,4159947747,56,Back,,,,,,,,,,ahgclh3e05evznhrpa32z6g6i,V. Souza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527925657,18,1,1,1,42,csntc7hucmo21gknxc5y0kc4q,1,22.7,49.9,2023-04-03T00:06:53.396Z,2023-04-03T00:06:58Z,4159947877,141,38.5,4159947873,56,Back,4159947881,213,5.5,4159947875,140,30.5,4159947879,212,11.3,,,,,,,,,,357vd87hv0jvljqtt2qf4vmz8,S. Suárez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527925679,19,1,1,1,47,csntc7hucmo21gknxc5y0kc4q,1,40.2,45.1,2023-04-03T00:06:58.339Z,2023-04-03T00:07:02Z,4159948005,213,0.7,4159948003,212,22.1,4159947999,140,56.9,4159948001,141,64.9,4159947997,56,Center,,,,,,,,,,6ahu72g0u39bxbjiz7ggefai1,N. Okello,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527925689,20,1,1,1,50,csntc7hucmo21gknxc5y0kc4q,1,56.7,63.4,2023-04-03T00:07:01.372Z,2023-04-03T00:07:17Z,4159948055,212,8.3,4159948053,141,57.8,4159948049,56,Back,4159948051,140,49.7,4159948057,213,3.6,,,,,,,,,,2lpjr3oys0s0u2pnhut8epqwa,D. Rivera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527925699,21,1,1,1,52,csntc7hucmo21gknxc5y0kc4q,1,49.7,57.8,2023-04-03T00:07:03.395Z,2023-04-03T00:07:18Z,4159948107,212,12.7,4159948101,56,Center,4159948109,213,0.8,4159948105,141,71.4,4159948103,140,58.0,,,,,,,,,,6ahu72g0u39bxbjiz7ggefai1,N. Okello,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527925707,22,1,1,1,53,csntc7hucmo21gknxc5y0kc4q,1,57.5,70.2,2023-04-03T00:07:04.308Z,2023-04-03T00:07:05Z,4159948143,212,16.3,4159948139,140,62.9,4159948141,141,92.7,4159948145,213,1.2,4159948137,56,Left,,,,,,,,,,anysxg2z6niqapc5m3f4tzims,J. Bolma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527925713,23,1,1,1,54,csntc7hucmo21gknxc5y0kc4q,1,62.9,92.9,2023-04-03T00:07:05.348Z,2023-04-03T00:07:06Z,4159948157,141,84.1,4159948161,213,4.3,4159948155,140,60.5,4159948159,212,6.5,4159948153,56,Left,,,,,,,,,,9d864k8ppwryu5b7v57fkurdg,P. Miller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527925717,24,1,1,1,55,csntc7hucmo21gknxc5y0kc4q,0,60.5,84.1,2023-04-03T00:07:06.516Z,2023-04-03T00:07:07Z,4159948183,213,0.4,4159948181,212,8.7,4159948179,141,88.7,4159948175,56,Left,4159948177,140,68.2,,,,,,,,,,anysxg2z6niqapc5m3f4tzims,J. Bolma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527925721,16,49,1,1,57,6ddsx316t3j0z6nolrky9k4r8,1,24.9,8.2,2023-04-03T00:07:07.878Z,2023-04-03T00:07:08Z,,,,,,,,,,,,,,,,,,,,,,,,,eq98gflais2v26wgbkw9wrxg4,K. Haxhari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527925739,17,1,1,1,57,6ddsx316t3j0z6nolrky9k4r8,1,24.9,8.2,2023-04-03T00:07:08.183Z,2023-04-03T00:07:10Z,4159948277,212,5.4,4159948267,56,Back,4159948273,141,3.5,4159948269,140,29.1,4159948281,213,5.7,,,,,,,,,,eq98gflais2v26wgbkw9wrxg4,K. Haxhari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527925755,18,1,1,1,59,6ddsx316t3j0z6nolrky9k4r8,1,28.9,3.4,2023-04-03T00:07:10.342Z,2023-04-03T00:07:14Z,4159948377,141,22.5,4159948379,212,14.5,4159948375,140,35.1,4159948381,213,1.1,4159948373,56,Back,,,,,,,,,,bug5x187ehj0apzl11lrl3ip6,R. Hope-Gund,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527925763,19,1,1,2,3,6ddsx316t3j0z6nolrky9k4r8,1,34.4,23.1,2023-04-03T00:07:14.215Z,2023-04-03T00:07:16Z,4159948435,56,Back,4159948441,212,14.6,4159948443,213,3.6,4159948439,141,14.4,4159948437,140,21.7,,,,,,,,,,8sydisziijh84elb8dprtlduy,N. Benalcazar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527925781,20,1,1,2,5,6ddsx316t3j0z6nolrky9k4r8,1,21.6,14.4,2023-04-03T00:07:15.863Z,2023-04-03T00:07:18Z,4159948577,140,9.4,4159948573,56,Back,4159948589,213,2.1,4159948585,212,25.6,4159948581,141,47.0,,,,,,,,,,eq98gflais2v26wgbkw9wrxg4,K. Haxhari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527925791,21,1,1,2,7,6ddsx316t3j0z6nolrky9k4r8,1,10.5,50.7,2023-04-03T00:07:18.343Z,2023-04-03T00:07:20Z,4159948643,141,84.8,4159948639,56,Back,4159948645,212,23.2,4159948647,213,1.6,4159948641,140,9.4,,,,,,,,,,bn7qfn71x24fjl5d8t4p97kve,A. Rando,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527925797,22,1,1,2,9,6ddsx316t3j0z6nolrky9k4r8,1,9.4,84.8,2023-04-03T00:07:19.863Z,2023-04-03T00:07:23Z,4159948671,140,32.8,4159948679,213,0.3,4159948677,212,25.8,4159948673,141,96.2,4159948669,56,Back,,,,,,,,,,eiyzqnfh8r8aduel0seou7nu2,S. Owusu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527925819,23,1,1,2,12,6ddsx316t3j0z6nolrky9k4r8,1,34.1,92.4,2023-04-03T00:07:23.399Z,2023-04-03T00:07:26Z,4159948767,56,Back,4159948773,212,9.3,4159948769,140,29.3,4159948775,213,4.1,4159948771,141,80.9,,,,,,,,,,ck71v8brvqxzz905c5o9966ay,J. Denis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527925827,24,4,1,2,15,6ddsx316t3j0z6nolrky9k4r8,1,27.5,74.5,2023-04-03T00:07:25.971Z,2023-04-09T10:21:16Z,4159948799,285,,4159948791,13,,4159948845,233,25,4159948793,56,Back,4159948795,152,,4175894441,294,,,,,,,,4k6c9nnzytq9qhc9uol64wg7o,S. Bednarsky,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527925831,25,4,1,2,15,csntc7hucmo21gknxc5y0kc4q,0,72.5,25.5,2023-04-03T00:07:25.972Z,2023-04-09T10:21:13Z,4159948855,233,24,4159948811,286,,4159948807,152,,4159948805,56,Center,4175894363,294,,4159948803,13,,,,,,,,69ypla76c710iv0yegix1maz8,Marcos Dias,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527925917,25,1,1,2,28,6ddsx316t3j0z6nolrky9k4r8,1,30.2,72,2023-04-03T00:07:39.703Z,2023-04-03T00:07:42Z,4159949195,56,Back,4159949203,213,4.3,4159949193,152,,4159949199,141,47.0,4159949191,5,,4159949201,212,18.9,4159949197,140,22.4,,,,eiyzqnfh8r8aduel0seou7nu2,S. Owusu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527925937,26,1,1,2,31,6ddsx316t3j0z6nolrky9k4r8,1,20.7,42.8,2023-04-03T00:07:42.328Z,2023-04-03T00:52:30Z,4159949275,56,Back,4159949283,213,5.1,4159949277,140,25.9,4159949281,212,14.0,4159949279,141,23.9,,,,,,,,,,bn7qfn71x24fjl5d8t4p97kve,A. Rando,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527925957,27,1,1,2,34,6ddsx316t3j0z6nolrky9k4r8,1,26.8,23.4,2023-04-03T00:07:45.160Z,2023-04-03T00:07:47Z,4159949369,56,Back,4159949375,212,25.0,4159949373,141,60.2,4159949377,213,1.6,4159949371,140,26.1,,,,,,,,,,eq98gflais2v26wgbkw9wrxg4,K. Haxhari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527925997,28,1,1,2,36,6ddsx316t3j0z6nolrky9k4r8,1,25.7,62,2023-04-03T00:07:46.903Z,2023-04-03T00:07:52Z,4159949525,141,48.5,4159949523,140,15.9,4159949521,56,Back,4159949529,213,3.9,4159949527,212,13.8,,,,,,,,,,eiyzqnfh8r8aduel0seou7nu2,S. Owusu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527926015,29,1,1,2,41,6ddsx316t3j0z6nolrky9k4r8,1,18.9,47.8,2023-04-03T00:07:52.135Z,2023-04-03T00:52:34Z,4159949613,56,Back,4159949619,212,13.7,4159949615,140,31.7,4159949621,213,6.1,4159949617,141,44.2,,,,,,,,,,bn7qfn71x24fjl5d8t4p97kve,A. Rando,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527926021,30,1,1,2,44,6ddsx316t3j0z6nolrky9k4r8,1,31.6,43.4,2023-04-03T00:07:54.872Z,2023-04-03T00:07:56Z,4159949637,56,Back,4159949639,140,14.8,4159949643,212,27.0,4159949641,141,73.5,4159949645,213,2.3,,,,,,,,,,bug5x187ehj0apzl11lrl3ip6,R. Hope-Gund,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527926029,31,1,1,2,45,6ddsx316t3j0z6nolrky9k4r8,1,14.7,72.1,2023-04-03T00:07:56.552Z,2023-04-03T00:07:58Z,4159949677,141,58.4,4159949673,56,Back,4159949675,140,11.5,4159949679,212,9.9,4159949681,213,4.4,,,,,,,,,,eiyzqnfh8r8aduel0seou7nu2,S. Owusu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527926043,32,1,1,2,46,6ddsx316t3j0z6nolrky9k4r8,0,9.9,60.2,2023-04-03T00:07:57.280Z,2023-04-09T10:24:14Z,4159949737,155,,4159949745,212,40.8,4159949739,56,Back,4159949743,141,56.4,4159949747,213,6.2,4159949741,140,48.7,4159949749,1,,,,,bn7qfn71x24fjl5d8t4p97kve,A. Rando,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527926041,26,1,1,2,48,csntc7hucmo21gknxc5y0kc4q,1,52.1,49.1,2023-04-03T00:07:59.637Z,2023-04-03T00:08:01Z,4159949733,213,5.4,4159949725,56,Center,4159949723,3,,4159949727,140,62.2,4159949729,141,31.3,4159949731,212,16.1,,,,,,,ahfl8o5ngmw3vp3up97rlaj8p,P. Cayet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
