id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/8/value,qualifier/10/value,qualifier/11/value,qualifier/9/value,qualifier/13/value,qualifier/12/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/14/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/18/value,assist
2542113243,395,3,1,0,9,5icuo8utnztpsd9l03gdd68dl,1,69.8,96.8,2023-05-01T03:05:25.431Z,2023-05-07T08:51:06Z,4242367259,233,410,4242367253,286,,4242367251,56,Left,4257648195,465,,,,,,,,,,,,,,4dji8lgdl3psnfchdwpllvod0,G. Minoungou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542113105,410,45,1,0,9,8ijkk62897so5r3bq0wgwx4bu,0,30.2,3.2,2023-05-01T03:05:25.431Z,2023-05-01T03:55:58Z,4242367269,233,395,4242366801,56,Back,4242366803,285,,,,,,,,,,,,,,,,,5iy3sz4b3mokizd2qlcskl5d6,J. Pérez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542106019,6,1,1,0,10,5icuo8utnztpsd9l03gdd68dl,1,67.2,97.7,2023-05-01T03:05:26.713Z,2023-05-07T10:13:57Z,4242331669,56,Left,4242331673,141,89.4,4242331677,213,3.7,4242331671,140,57.8,4242331675,212,11.4,,,,,,,,,,4dji8lgdl3psnfchdwpllvod0,G. Minoungou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545003835,751,1,1,0,12,5icuo8utnztpsd9l03gdd68dl,1,59,87,2023-05-01T03:05:29.333Z,2023-05-07T10:14:28Z,4257805989,140,33.9,4257805987,56,Back,4257805995,213,3.8,4257805997,1,,4257805991,141,54.8,4257805993,212,34.3,,,,,,,7ajceczjsu9ci4nqv9gg2860a,F. Daroma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542106025,7,1,1,0,18,5icuo8utnztpsd9l03gdd68dl,1,30.6,48.8,2023-05-01T03:05:34.721Z,2023-05-01T03:05:36Z,4242331703,141,70.3,4242331707,213,1.4,4242331701,140,33.0,4242331699,56,Back,4242331705,212,14.8,,,,,,,,,,9pdlqvcvxbblylawycpp2ywvd,H. Uderitz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542106033,8,1,1,0,20,5icuo8utnztpsd9l03gdd68dl,1,32.4,73.3,2023-05-01T03:05:36.705Z,2023-05-01T03:05:41Z,4242331739,213,1.1,4242331733,140,38.2,4242331737,212,13.7,4242331731,56,Back,4242331735,141,91.4,,,,,,,,,,e1e506479mqo8j3geie6amuj8,S. Hawkins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542106045,9,1,1,0,24,5icuo8utnztpsd9l03gdd68dl,1,58,75.5,2023-05-01T03:05:41.186Z,2023-05-07T10:14:28Z,4242331807,141,96.9,4242331809,212,18.7,4242331803,56,Left,4242331805,140,69.2,4242331811,213,0.9,,,,,,,,,,7ajceczjsu9ci4nqv9gg2860a,F. Daroma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542106047,10,1,1,0,26,5icuo8utnztpsd9l03gdd68dl,0,62.9,96.4,2023-05-01T03:05:43.137Z,2023-05-07T10:15:41Z,4242331825,1,,4242331819,141,79.9,4242331817,140,100.0,4242331823,213,6.0,4242331815,56,Left,4242331821,212,41.0,,,,,,,7zr3gif60ntltgt3s5yi6qjca,T. Sousa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542106043,5,5,1,0,30,8ijkk62897so5r3bq0wgwx4bu,1,-0.6,19.2,2023-05-01T03:05:46.961Z,2023-05-01T03:05:48Z,4242331799,56,Back,4242331801,346,,4242331831,233,11,,,,,,,,,,,,,,,,e23yyl43xtcve09dx234uuj8,A. Essengue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542106049,11,5,1,0,30,5icuo8utnztpsd9l03gdd68dl,0,100.6,80.8,2023-05-01T03:05:46.961Z,2023-05-01T03:53:48Z,4242331827,56,Left,4242331829,346,,4242331837,233,5,,,,,,,,,,,,,,,,chiwsyjdyk4sn4vxqu9mdr0x6,Braudílio Rodrigues,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542106089,6,1,1,0,49,8ijkk62897so5r3bq0wgwx4bu,1,4.5,42.7,2023-05-01T03:06:05.457Z,2023-05-01T03:06:08Z,4242332103,237,,4242332089,124,,4242332093,140,13.3,4242332099,213,0.2,4242332091,56,Back,4242332095,141,45.4,4242332097,212,9.4,,,,2mmciwk6gllcf11plcch710yc,S. Jillson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542106093,7,1,1,0,51,8ijkk62897so5r3bq0wgwx4bu,1,16.9,38.9,2023-05-01T03:06:07.969Z,2023-05-01T03:56:24Z,4242332129,212,22.1,4242332123,56,Back,4242332125,140,33.9,4242332127,141,19.8,4242332131,213,5.7,,,,,,,,,,e23yyl43xtcve09dx234uuj8,A. Essengue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542106095,8,61,1,0,55,8ijkk62897so5r3bq0wgwx4bu,0,33.9,19.8,2023-05-01T03:06:11.497Z,2023-05-01T03:56:39Z,4242332135,56,Back,,,,,,,,,,,,,,,,,,,,,,5iy3sz4b3mokizd2qlcskl5d6,J. Pérez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542106091,12,49,1,0,56,5icuo8utnztpsd9l03gdd68dl,1,57,90.5,2023-05-01T03:06:12.459Z,2023-05-01T03:11:41Z,,,,,,,,,,,,,,,,,,,,,,,,,7ajceczjsu9ci4nqv9gg2860a,F. Daroma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542106097,9,45,1,0,59,8ijkk62897so5r3bq0wgwx4bu,0,45.6,28,2023-05-01T03:06:15.584Z,2023-05-01T03:06:17Z,4242332151,285,,4242332187,233,13,4242332149,56,Back,,,,,,,,,,,,,,,,okf3cwwp4y2zzqt67yfa5mac,A. Alcalá,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542106101,13,3,1,0,59,5icuo8utnztpsd9l03gdd68dl,1,54.4,72,2023-05-01T03:06:15.584Z,2023-05-07T10:16:05Z,4242332177,286,,4257809751,464,,4242332183,233,9,4242332175,56,Center,,,,,,,,,,,,,7ajceczjsu9ci4nqv9gg2860a,F. Daroma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542106111,14,1,1,1,0,5icuo8utnztpsd9l03gdd68dl,1,52.5,74.2,2023-05-01T03:06:16.675Z,2023-05-01T03:06:20Z,4242332229,213,3.1,4242332223,140,34.2,4242332221,56,Back,4242332225,141,76.2,4242332227,212,19.3,,,,,,,,,,7ajceczjsu9ci4nqv9gg2860a,F. Daroma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542106115,15,1,1,1,3,5icuo8utnztpsd9l03gdd68dl,1,31.4,75.7,2023-05-01T03:06:20.402Z,2023-05-01T03:06:22Z,4242332255,56,Back,4242332257,140,27.6,4242332263,213,4.5,4242332261,212,23.1,4242332259,141,42.3,,,,,,,,,,e1e506479mqo8j3geie6amuj8,S. Hawkins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542106125,16,1,1,1,5,5icuo8utnztpsd9l03gdd68dl,1,28.8,32.3,2023-05-01T03:06:21.891Z,2023-05-01T03:06:26Z,4242332319,141,4.5,4242332317,140,34.4,4242332315,56,Back,4242332323,213,5.0,4242332321,212,19.8,,,,,,,,,,9pdlqvcvxbblylawycpp2ywvd,H. Uderitz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542106127,17,1,1,1,9,5icuo8utnztpsd9l03gdd68dl,1,36.3,20.2,2023-05-01T03:06:26.291Z,2023-05-01T03:06:29Z,4242332343,213,2.5,4242332335,56,Back,4242332341,212,10.3,4242332337,140,28.2,4242332339,141,28.8,,,,,,,,,,3007iihmvmlzgpgtxri3v3hg4,B. Bowen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542106135,18,1,1,1,12,5icuo8utnztpsd9l03gdd68dl,1,28.5,31,2023-05-01T03:06:29.011Z,2023-05-01T03:06:32Z,4242332381,141,69.2,4242332383,212,26.4,4242332377,56,Back,4242332379,140,23.9,4242332385,213,1.8,,,,,,,,,,9pdlqvcvxbblylawycpp2ywvd,H. Uderitz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542106143,19,1,1,1,15,5icuo8utnztpsd9l03gdd68dl,1,24.4,68.3,2023-05-01T03:06:32.018Z,2023-05-01T03:06:34Z,4242332465,140,26.0,4242332467,141,42.4,4242332469,212,17.7,4242332463,56,Back,4242332471,213,4.8,,,,,,,,,,e1e506479mqo8j3geie6amuj8,S. Hawkins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542106163,20,1,1,1,18,5icuo8utnztpsd9l03gdd68dl,1,26.9,32.8,2023-05-01T03:06:34.706Z,2023-05-01T03:06:40Z,4242332589,212,35.3,4242332583,56,Right,4242332591,213,5.7,4242332593,1,,4242332587,141,4.2,4242332585,140,55.0,,,,,,,9pdlqvcvxbblylawycpp2ywvd,H. Uderitz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542106169,21,1,1,1,23,5icuo8utnztpsd9l03gdd68dl,1,49.8,19,2023-05-01T03:06:40.227Z,2023-05-01T03:06:43Z,4242332621,56,Back,4242332629,213,1.6,4242332623,140,48.9,4242332625,141,50.5,4242332627,212,21.4,,,,,,,,,,7v1e3ainwp7lip9r12i2mmiok,A. Herrera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542106177,22,1,1,1,27,5icuo8utnztpsd9l03gdd68dl,1,48.9,50.9,2023-05-01T03:06:43.747Z,2023-05-01T03:06:47Z,4242332659,155,,4242332669,213,1.3,4242332663,140,57.7,4242332661,56,Left,4242332665,141,95.3,4242332667,212,31.6,,,,,,,7ajceczjsu9ci4nqv9gg2860a,F. Daroma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542106193,23,1,1,1,31,5icuo8utnztpsd9l03gdd68dl,1,57.2,94.6,2023-05-01T03:06:47.507Z,2023-05-07T10:16:53Z,4242332741,141,89.5,4242332743,212,15.5,4242332739,140,71.6,4242332745,213,6.1,4242332737,56,Left,,,,,,,,,,7zr3gif60ntltgt3s5yi6qjca,T. Sousa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542106197,24,1,1,1,35,5icuo8utnztpsd9l03gdd68dl,0,66.7,96.9,2023-05-01T03:06:51.987Z,2023-05-07T10:17:06Z,4242332765,213,3.2,4242332757,56,Left,4242332763,212,2.2,4242332771,233,10,4242332761,141,96.7,4242332759,140,64.6,,,,,,,4dji8lgdl3psnfchdwpllvod0,G. Minoungou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542106195,10,61,1,1,35,8ijkk62897so5r3bq0wgwx4bu,1,23.2,4.7,2023-05-01T03:06:51.988Z,2023-05-07T10:17:04Z,4242332749,56,Back,,,,,,,,,,,,,,,,,,,,,,2vq2t4ttpcwey95jzofd60qy2,C. Klein,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542106199,11,5,1,1,36,8ijkk62897so5r3bq0wgwx4bu,0,32.6,-1.6,2023-05-01T03:06:53.077Z,2023-05-01T03:53:48Z,4242332785,56,Back,4242332811,233,25,4242332787,347,,,,,,,,,,,,,,,,,2vq2t4ttpcwey95jzofd60qy2,C. Klein,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542106203,25,5,1,1,36,5icuo8utnztpsd9l03gdd68dl,1,67.4,101.6,2023-05-01T03:06:53.077Z,2023-05-01T03:06:56Z,4242332799,56,Left,4242332803,233,11,4242332801,347,,,,,,,,,,,,,,,,,4dji8lgdl3psnfchdwpllvod0,G. Minoungou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542106209,26,1,1,1,37,5icuo8utnztpsd9l03gdd68dl,0,61.9,100,2023-05-01T03:06:53.667Z,2023-05-07T10:17:30Z,4242332849,140,66.2,4242332851,141,89.9,4242332853,212,8.9,4242332847,56,Left,4242332855,213,5.2,4242332845,107,,,,,,,,4dji8lgdl3psnfchdwpllvod0,G. Minoungou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542113479,399,1,1,1,39,5icuo8utnztpsd9l03gdd68dl,0,60.9,93.2,2023-05-01T03:06:55.431Z,2023-05-07T10:17:36Z,4242368101,155,,4242368103,56,Left,4242368109,212,8.7,4242368107,141,96.1,4242368105,140,69.0,4242368111,213,0.2,,,,,,,chiwsyjdyk4sn4vxqu9mdr0x6,Braudílio Rodrigues,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542106219,12,1,1,1,40,8ijkk62897so5r3bq0wgwx4bu,1,22.1,6.6,2023-05-01T03:06:57.192Z,2023-05-07T10:17:40Z,4242332911,213,0.6,4242332905,140,30.8,4242332907,141,15.6,4242332901,3,,4242332909,212,11.0,4242332903,56,Back,,,,,,,2vq2t4ttpcwey95jzofd60qy2,C. Klein,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545005903,882,49,1,1,41,8ijkk62897so5r3bq0wgwx4bu,1,30.3,9.5,2023-05-01T03:06:58.011Z,2023-05-07T10:19:14Z,,,,,,,,,,,,,,,,,,,,,,,,,37zynr7fwzqg4c9w5ydefywyy,A. González,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542106221,13,1,1,1,42,8ijkk62897so5r3bq0wgwx4bu,0,30.8,15.6,2023-05-01T03:06:58.632Z,2023-05-07T10:17:53Z,4242332919,141,26.3,4242332917,140,34.1,4242332923,213,1.1,4242332915,56,Back,4242332921,212,8.1,,,,,,,,,,37zynr7fwzqg4c9w5ydefywyy,A. González,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542106217,27,8,1,1,43,5icuo8utnztpsd9l03gdd68dl,1,55.3,71.2,2023-05-01T03:07:00.252Z,2023-05-07T10:19:46Z,4257816605,384,,4242332895,56,Center,,,,,,,,,,,,,,,,,,,968mlew2amftejfuaptayz6c5,A. Ovalle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545006217,752,49,1,1,45,5icuo8utnztpsd9l03gdd68dl,1,68.7,87,2023-05-01T03:07:01.662Z,2023-05-07T10:19:52Z,,,,,,,,,,,,,,,,,,,,,,,,,chiwsyjdyk4sn4vxqu9mdr0x6,Braudílio Rodrigues,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542113615,400,1,1,1,48,5icuo8utnztpsd9l03gdd68dl,1,60,63.9,2023-05-01T03:07:04.431Z,2023-05-01T03:58:30Z,4242368537,56,Center,4242368545,213,5.0,4242368539,140,62.8,4242368543,212,9.4,4242368541,141,50.8,,,,,,,,,,chiwsyjdyk4sn4vxqu9mdr0x6,Braudílio Rodrigues,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542106229,28,1,1,1,49,5icuo8utnztpsd9l03gdd68dl,1,61.7,48,2023-05-01T03:07:05.859Z,2023-05-01T03:58:35Z,4242332977,213,3.1,4242332975,212,16.9,4242332971,140,45.6,4242332969,56,Back,4242332973,141,48.5,,,,,,,,,,7v1e3ainwp7lip9r12i2mmiok,A. Herrera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542113745,401,1,1,1,54,5icuo8utnztpsd9l03gdd68dl,1,50.7,50,2023-05-01T03:07:10.431Z,2023-05-01T03:59:27Z,4242369017,141,77.1,4242369015,140,57.6,4242369013,56,Center,4242369019,212,19.8,4242369021,213,1.2,,,,,,,,,,9pdlqvcvxbblylawycpp2ywvd,H. Uderitz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542106235,29,1,1,1,55,5icuo8utnztpsd9l03gdd68dl,1,55.2,74.3,2023-05-01T03:07:11.516Z,2023-05-07T10:20:21Z,4242333003,141,68.9,4242332999,56,Center,4242333007,213,6.1,4242333001,140,75.5,4242332997,155,,4242333005,212,21.6,,,,,,,7ajceczjsu9ci4nqv9gg2860a,F. Daroma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542106239,30,44,1,1,56,5icuo8utnztpsd9l03gdd68dl,1,77.8,65.1,2023-05-01T03:07:13.239Z,2023-05-07T10:20:24Z,4242333019,56,Center,4242333023,233,14,4242333021,286,,,,,,,,,,,,,,,,,3wtx6mgbgjvf1zsi5j7m1yxas,E. Björgólfs­son,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542106233,14,44,1,1,56,8ijkk62897so5r3bq0wgwx4bu,0,22.2,34.9,2023-05-01T03:07:13.240Z,2023-05-07T10:20:27Z,4242332995,285,,4242332993,56,Back,4242333027,233,30,,,,,,,,,,,,,,,,e23yyl43xtcve09dx234uuj8,A. Essengue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542106245,31,61,1,1,57,5icuo8utnztpsd9l03gdd68dl,1,75.5,68.9,2023-05-01T03:07:13.532Z,2023-05-07T11:30:55Z,4242333053,56,Center,,,,,,,,,,,,,,,,,,,,,,3wtx6mgbgjvf1zsi5j7m1yxas,E. Björgólfs­son,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542106253,33,3,1,2,0,5icuo8utnztpsd9l03gdd68dl,0,72.6,74.5,2023-05-01T03:07:16.999Z,2023-05-07T10:33:14Z,4257859165,233,15,4257823573,465,,4242333101,56,Center,4242333103,286,,,,,,,,,,,,,,4dji8lgdl3psnfchdwpllvod0,G. Minoungou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542106241,15,7,1,2,0,8ijkk62897so5r3bq0wgwx4bu,1,27.4,25.5,2023-05-01T03:07:17Z,2023-05-07T10:21:20Z,4242333043,56,Back,4242333109,233,33,4242333045,285,,4257823693,383,,,,,,,,,,,,,,91kiw0xa00btt5v54ywplywkq,A. Saldaña,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542106243,16,49,1,2,4,8ijkk62897so5r3bq0wgwx4bu,1,26.4,23,2023-05-01T03:07:20.752Z,2023-05-01T03:07:21Z,,,,,,,,,,,,,,,,,,,,,,,,,91kiw0xa00btt5v54ywplywkq,A. Saldaña,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
