id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/11/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,assist,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/16/value,qualifier/18/value,qualifier/17/value
2525634557,650,1,1,0,16,8o8m08he36u0j4w08aj2iodn8,1,52.6,82.4,2023-03-26T22:04:28.537Z,2023-03-29T07:00:43Z,4145866667,140,52.4,4145866677,213,1.6,4145866671,141,96.0,4145866665,56,Left,4145866673,212,9.3,,,,,,,,,,38p90lsdc5iv1jvjbhiinv6ne,J. Casas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525634577,651,1,1,0,18,8o8m08he36u0j4w08aj2iodn8,1,52.4,96,2023-03-26T22:04:30.037Z,2023-03-29T07:00:49Z,4145868385,213,4.0,4145868377,140,32.5,4145868381,212,30.5,4145868379,141,63.4,4145868375,56,Back,,,,,,,,,,4brxad2pilyhwhjgri3u0rmga,A. Aceves,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525634597,652,1,1,0,22,8o8m08he36u0j4w08aj2iodn8,1,32.5,63.4,2023-03-26T22:04:34.105Z,2023-03-29T07:00:56Z,4145869603,212,39.2,4145869593,140,37.8,4145869605,213,4.9,4145869609,1,,4145869597,141,6.4,4145869591,56,Back,,,,,,,4fsa5gccqi6eiy0a4jau4swrt,W. Omsberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525634619,653,1,1,0,28,8o8m08he36u0j4w08aj2iodn8,1,43.8,11.5,2023-03-26T22:04:40.421Z,2023-03-29T07:01:04Z,4145874597,56,Back,4145874599,140,46.6,4145874607,212,30.9,4145874613,213,1.5,4145874603,141,56.8,,,,,,,,,,acskv7krqaau05kpgbfz6f0iy,J. Reynolds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525634651,654,1,1,0,32,8o8m08he36u0j4w08aj2iodn8,1,50,66.6,2023-03-26T22:04:44.237Z,2023-03-29T07:14:28Z,4145882957,212,22.4,4145882945,56,Center,4145882951,140,71.3,4145891805,210,15,4145882961,213,6.3,4145882955,141,65.7,,,,,,,38p90lsdc5iv1jvjbhiinv6ne,J. Casas,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525634653,655,15,1,0,37,8o8m08he36u0j4w08aj2iodn8,1,76.3,61.4,2023-03-26T22:04:49.554Z,2023-03-29T07:14:28Z,4145891923,76,,4145891925,29,,4145883107,22,,4145891935,102,54.2,4145883113,56,Center,4145884461,20,,4145891943,215,,4145891949,146,99.0,5sphos4tiokzmv1iqqsa1invu,M. Rodríguez,,4145891951,147,50.7,4146225435,233,823,4145891939,103,6.3,4145883111,18,4145891931,55,654,,,,,,,,,,,,,,,,,,,,
2525634709,823,10,1,0,37,c7c4wwva2u1vb3rr7rwava044,1,3.2,47.6,2023-03-26T22:04:49.654Z,2023-03-29T07:14:28Z,4145895927,182,,4145895921,173,,4145899613,376,,4145895933,56,Back,4145895925,179,,4146225455,233,655,,,,,,,7rb6l13x5slw5ue3c2n1ju0gl,N. Marsman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525634755,824,52,1,0,38,c7c4wwva2u1vb3rr7rwava044,1,4,46.1,2023-03-26T22:04:50.054Z,2023-03-29T07:01:52Z,4145902061,376,,,,,,,,,,,,,,,,,,,,,,,7rb6l13x5slw5ue3c2n1ju0gl,N. Marsman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525634843,825,1,1,0,49,c7c4wwva2u1vb3rr7rwava044,1,14.3,42.7,2023-03-26T22:05:01.603Z,2023-03-29T07:02:17Z,4145908011,287,,4145908013,56,Back,4145908021,212,35.4,4145908023,213,1.3,4145908019,141,92.8,4145908009,123,,4145908017,140,23.3,4145908027,1,,7rb6l13x5slw5ue3c2n1ju0gl,N. Marsman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525634865,826,1,1,0,52,c7c4wwva2u1vb3rr7rwava044,1,24.1,93.4,2023-03-26T22:05:03.752Z,2023-03-29T07:02:26Z,4145910311,140,11.5,4145910313,141,84.7,4145910309,56,Back,4145910319,213,3.6,4145910317,212,14.5,,,,,,,,,,infc7r3a8oktbajwp4pff7dg,C. Abadia-Reda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525634875,827,1,1,0,54,c7c4wwva2u1vb3rr7rwava044,1,11.5,84.7,2023-03-26T22:05:06.003Z,2023-03-29T07:02:31Z,4145912939,141,49.3,4145912941,212,24.9,4145912931,56,Back,4145912933,140,5.6,4145912949,213,4.5,,,,,,,,,,bo9momaa9orr52cbwpt348t90,R. Sailor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525634893,828,1,1,1,0,c7c4wwva2u1vb3rr7rwava044,1,9.6,46.4,2023-03-26T22:05:12.319Z,2023-03-29T07:02:39Z,4145917795,213,5.0,4145917781,56,Back,4145917791,212,23.4,4145917789,141,13.0,4145917787,140,15.1,,,,,,,,,,7rb6l13x5slw5ue3c2n1ju0gl,N. Marsman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525634903,829,1,1,1,5,c7c4wwva2u1vb3rr7rwava044,0,20.1,11.8,2023-03-26T22:05:17.070Z,2023-03-29T07:02:43Z,4145919881,155,,4145919893,1,,4145919889,212,38.4,4145919887,141,15.3,4145919883,56,Right,4145919885,140,56.6,4145919891,213,0.1,,,,3tb7ycl6z32sevjo8rxa590,A. Mabika,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525634921,656,1,1,1,6,8o8m08he36u0j4w08aj2iodn8,1,43.8,85.3,2023-03-26T22:05:18.453Z,2023-03-29T07:02:59Z,4145926563,140,48.8,4145926555,3,,4145926561,56,Back,4145926573,213,5.2,4145926571,212,10.9,4145926565,141,71.2,,,,,,,4fsa5gccqi6eiy0a4jau4swrt,W. Omsberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525634931,657,1,1,1,8,8o8m08he36u0j4w08aj2iodn8,1,48.8,71.2,2023-03-26T22:05:20.454Z,2023-03-29T07:03:05Z,4145929429,212,10.8,4145929413,3,,4145929421,56,Left,4145929435,213,0.5,4145929425,141,79.0,4145929423,140,57.8,,,,,,,38p90lsdc5iv1jvjbhiinv6ne,J. Casas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525634935,658,49,1,1,10,8o8m08he36u0j4w08aj2iodn8,1,57.8,79,2023-03-26T22:05:21.953Z,2023-03-29T07:03:05Z,,,,,,,,,,,,,,,,,,,,,,,,,1extjwx4b7nlpu8fm6526dsrt,M. Kidd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525634941,659,1,1,1,11,8o8m08he36u0j4w08aj2iodn8,0,60.2,74.1,2023-03-26T22:05:22.704Z,2023-03-29T07:03:11Z,4145933377,212,3.5,4145933379,213,1.0,4145933367,56,Center,4145933369,140,62.0,4145933373,141,78.4,,,,,,,,,,1extjwx4b7nlpu8fm6526dsrt,M. Kidd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525634949,830,61,1,1,11,c7c4wwva2u1vb3rr7rwava044,1,38.2,24.5,2023-03-26T22:05:22.804Z,2023-03-29T07:03:21Z,4145934303,56,Back,,,,,,,,,,,,,,,,,,,,,,e076q290ab1o6qz9vthl2c0a2,H. Neville,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525634967,831,49,1,1,12,c7c4wwva2u1vb3rr7rwava044,1,30.1,23.4,2023-03-26T22:05:23.703Z,2023-03-29T07:03:26Z,,,,,,,,,,,,,,,,,,,,,,,,,3tb7ycl6z32sevjo8rxa590,A. Mabika,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525634999,832,1,1,1,12,c7c4wwva2u1vb3rr7rwava044,1,30.1,23.4,2023-03-26T22:05:24.453Z,2023-03-29T07:03:39Z,4145942239,213,0.1,4145942237,212,14.7,4145942227,56,Back,4145942229,140,44.0,4145942231,141,26.2,,,,,,,,,,3tb7ycl6z32sevjo8rxa590,A. Mabika,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525635011,833,1,1,1,14,c7c4wwva2u1vb3rr7rwava044,1,36.3,21.6,2023-03-26T22:05:26.020Z,2023-03-29T07:03:45Z,4145945719,212,13.8,4145945711,140,44.8,4145945723,213,5.4,4145945709,56,Back,4145945713,141,6.1,,,,,,,,,,5q5ti9wmab56mk2995qk01ixg,B. Cremaschi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525635043,834,1,1,1,16,c7c4wwva2u1vb3rr7rwava044,1,44.8,6.1,2023-03-26T22:05:28.271Z,2023-03-29T07:04:04Z,4145956751,213,2.2,4145956737,56,Back,4145956743,141,17.0,4145956739,140,40.0,4145956747,212,9.0,,,,,,,,,,el796cr8ka1ovy7agjlxhdzo,M. Perkovich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525635057,835,3,1,1,18,c7c4wwva2u1vb3rr7rwava044,0,43.4,6.9,2023-03-26T22:05:30.586Z,2023-03-29T07:04:07Z,4145958967,465,,4145958959,211,,4145958963,286,,4145958955,56,Back,,,,,,,,,,,,,5q5ti9wmab56mk2995qk01ixg,B. Cremaschi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525635081,660,1,1,1,19,8o8m08he36u0j4w08aj2iodn8,0,53.4,92.1,2023-03-26T22:05:31.337Z,2023-03-29T07:04:23Z,4145965347,212,3.5,4145965351,213,0.1,4145965345,141,92.7,4145965339,140,56.7,4145965337,56,Left,,,,,,,,,,4brxad2pilyhwhjgri3u0rmga,A. Aceves,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525635097,836,61,1,1,19,c7c4wwva2u1vb3rr7rwava044,1,44,9.2,2023-03-26T22:05:31.587Z,2023-03-29T07:04:27Z,4145967011,56,Back,,,,,,,,,,,,,,,,,,,,,,5q5ti9wmab56mk2995qk01ixg,B. Cremaschi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525635175,837,50,1,1,21,c7c4wwva2u1vb3rr7rwava044,1,43.4,17,2023-03-26T22:05:33.403Z,2023-03-29T07:14:32Z,4145973917,56,Back,4145973921,286,,4146226297,233,661,,,,,,,,,,,,,,,,65jctzcct9irz3wre08c2v2wa,E. Azcona,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525635191,661,7,1,1,21,8o8m08he36u0j4w08aj2iodn8,0,56.6,83,2023-03-26T22:05:33.404Z,2023-03-29T07:14:32Z,4145976581,385,,4145976055,56,Left,4146226249,233,837,4145976059,285,,,,,,,,,,,,,,5sphos4tiokzmv1iqqsa1invu,M. Rodríguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525635233,838,1,1,1,25,c7c4wwva2u1vb3rr7rwava044,1,30.3,6.4,2023-03-26T22:05:36.904Z,2023-03-29T07:05:11Z,4145984705,213,2.3,4145984693,56,Back,4145984703,212,35.0,4145984697,140,8.8,4145984707,1,,4145984701,141,45.8,,,,,,,65jctzcct9irz3wre08c2v2wa,E. Azcona,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525635247,839,1,1,1,35,c7c4wwva2u1vb3rr7rwava044,0,13.1,48.7,2023-03-26T22:05:47.286Z,2023-03-29T07:05:15Z,4145985535,141,70.0,4145985533,140,65.3,4145985529,56,Center,4145985527,155,,4145985545,1,,4145985543,213,0.3,4145985539,212,56.7,,,,7rb6l13x5slw5ue3c2n1ju0gl,N. Marsman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525635271,662,1,1,1,35,8o8m08he36u0j4w08aj2iodn8,0,30.9,29.1,2023-03-26T22:05:47.535Z,2023-03-29T07:05:24Z,4145988531,56,Back,4145988533,140,17.9,4145988535,141,46.7,4145988529,3,,4145988543,213,2.4,4145988537,212,18.2,,,,,,,4fsa5gccqi6eiy0a4jau4swrt,W. Omsberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525635315,840,15,1,1,39,c7c4wwva2u1vb3rr7rwava044,1,88.1,43.2,2023-03-26T22:05:51.104Z,2023-03-29T07:14:29Z,4145997507,56,Center,4146019135,103,7.0,4146019147,458,,4145997505,17,,4145997503,22,,4146010173,20,,4146225467,233,663,4146019149,146,90.8,2ug51dfg4oerpnbudnkw497je,J. LaCava,,4146019151,147,44.6,4146019139,214,,4146019129,78,,4146019131,102,,,,50.4,,,,,,,,,,,,,,,,,,,
2525635359,663,10,1,1,39,8o8m08he36u0j4w08aj2iodn8,1,8.4,54.2,2023-03-26T22:05:51.204Z,2023-03-29T07:14:29Z,4146004299,56,Back,4146004283,173,,4146225471,233,840,4146004285,179,,4146009163,376,,4146004293,182,,,,,,,,99hdzy5s45xr72d3lgttdmne1,J. Gal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525635483,664,49,1,1,41,8o8m08he36u0j4w08aj2iodn8,1,14.3,68.3,2023-03-26T22:05:53.169Z,2023-03-29T07:06:47Z,,,,,,,,,,,,,,,,,,,,,,,,,4brxad2pilyhwhjgri3u0rmga,A. Aceves,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525635511,665,12,1,1,42,8o8m08he36u0j4w08aj2iodn8,1,14.7,68.3,2023-03-26T22:05:54.420Z,2023-03-29T07:06:59Z,4146032257,141,68.3,4146032259,212,4.5,4146032261,213,3.1,4146032255,140,10.4,4146032253,56,Back,,,,,,,,,,4brxad2pilyhwhjgri3u0rmga,A. Aceves,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525635561,841,61,1,1,43,c7c4wwva2u1vb3rr7rwava044,1,89.6,31.7,2023-03-26T22:05:54.669Z,2023-03-29T07:07:22Z,4146038485,56,Center,,,,,,,,,,,,,,,,,,,,,,2ug51dfg4oerpnbudnkw497je,J. LaCava,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525635587,842,49,1,1,44,c7c4wwva2u1vb3rr7rwava044,1,74.5,32,2023-03-26T22:05:56.487Z,2023-03-29T07:07:31Z,,,,,,,,,,,,,,,,,,,,,,,,,5q5ti9wmab56mk2995qk01ixg,B. Cremaschi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525635635,843,15,1,1,46,c7c4wwva2u1vb3rr7rwava044,1,79.3,32.6,2023-03-26T22:05:57.736Z,2023-03-29T07:14:26Z,4146062261,76,,4146062289,230,98.6,4146062279,215,,4146224843,233,666,4146055095,20,,4146062267,55,841,4146062275,103,6.9,4146055101,82,,5q5ti9wmab56mk2995qk01ixg,B. Cremaschi,,4146051961,22,,4146062271,102,53.6,4146051967,56,Center,4146062287,147,4146051963,18,,36.5,4146062291,231,48.9,4146062283,146,84.6,4146062265,29,,,,,,,,,,,
2525635649,666,10,1,1,46,8o8m08he36u0j4w08aj2iodn8,1,13.5,68.3,2023-03-26T22:05:57.836Z,2023-03-29T07:14:26Z,4146053747,56,Back,4146224935,233,843,4146053745,94,,,,,,,,,,,,,,,,,4brxad2pilyhwhjgri3u0rmga,A. Aceves,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525635735,667,61,1,1,49,8o8m08he36u0j4w08aj2iodn8,0,11.9,69.2,2023-03-26T22:06:01.388Z,2023-03-29T07:08:28Z,4146064345,56,Back,,,,,,,,,,,,,,,,,,,,,,4brxad2pilyhwhjgri3u0rmga,A. Aceves,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525635785,668,45,1,1,51,8o8m08he36u0j4w08aj2iodn8,0,11.9,69.2,2023-03-26T22:06:02.986Z,2023-03-29T07:14:35Z,4146074043,285,,4146074039,56,Back,4146226993,233,844,,,,,,,,,,,,,,,,16ndalf4kfr7e6rd9mwj7gfmc,K. Burks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525635763,844,3,1,1,51,c7c4wwva2u1vb3rr7rwava044,1,88.1,30.8,2023-03-26T22:06:02.986Z,2023-03-29T07:14:34Z,4146068585,465,,4146068577,56,Center,4146226985,233,668,4146068583,286,,,,,,,,,,,,,,5q5ti9wmab56mk2995qk01ixg,B. Cremaschi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525635829,845,1,1,1,53,c7c4wwva2u1vb3rr7rwava044,0,98,34.6,2023-03-26T22:06:05.553Z,2023-03-29T07:14:30Z,4146225907,233,669,4146082189,212,1.0,4146083669,195,,4146082181,141,36.0,4146085087,236,,4146085091,286,,4146082179,140,97.8,4146082177,56,Center,5q5ti9wmab56mk2995qk01ixg,B. Cremaschi,,4146082191,213,1.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525635851,669,74,1,1,53,8o8m08he36u0j4w08aj2iodn8,1,2.6,63.7,2023-03-26T22:06:05.554Z,2023-03-29T07:14:31Z,4146225931,233,845,4146088471,285,,4146088467,56,Back,,,,,,,,,,,,,,,,4fsa5gccqi6eiy0a4jau4swrt,W. Omsberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525635921,670,12,1,1,55,8o8m08he36u0j4w08aj2iodn8,1,1.8,59.1,2023-03-26T22:06:07.553Z,2023-03-29T07:09:30Z,4146096077,213,0.2,4146096069,141,61.4,4146096073,212,9.9,4146096063,140,11.1,4146096061,56,Back,,,,,,,,,,16ndalf4kfr7e6rd9mwj7gfmc,K. Burks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525635929,671,12,1,1,56,8o8m08he36u0j4w08aj2iodn8,1,11.1,61.4,2023-03-26T22:06:08.054Z,2023-03-29T07:09:35Z,4146096921,212,11.1,4146096915,56,Back,4146096923,213,1.3,4146096911,15,,4146096919,141,76.9,4146096917,140,14.3,,,,,,,38p90lsdc5iv1jvjbhiinv6ne,J. Casas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525635975,846,1,1,2,1,c7c4wwva2u1vb3rr7rwava044,1,96.2,16.7,2023-03-26T22:06:13.354Z,2023-03-29T07:09:51Z,4146103675,213,4.1,4146103661,140,91.0,4146103669,141,5.8,4146103671,212,9.2,4146103659,56,Right,,,,,,,,,,el796cr8ka1ovy7agjlxhdzo,M. Perkovich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525636035,847,1,1,2,3,c7c4wwva2u1vb3rr7rwava044,1,87.5,10.1,2023-03-26T22:06:15.437Z,2023-03-29T07:10:04Z,4146108893,212,21.0,4146108891,141,18.5,4146108883,56,Right,4146108895,213,2.9,4146108887,140,68.3,,,,,,,,,,e076q290ab1o6qz9vthl2c0a2,H. Neville,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
