id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,keyPass,qualifier/9/value,qualifier/10/value,qualifier/8/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/13/value,qualifier/15/value,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId
2536811471,227,4,1,24,15,4g68p0t2f5jzhzfr67i2rj1ex,0,30.6,11.7,2023-04-21T23:30:28.490Z,2023-04-21T23:30:31Z,4207199977,56,Back,4207199981,285,,4207199973,13,,4207200023,233,267,4207199975,295,,4207199979,152,,,,,,,,1diaoqi51gzx23j4d5f8xc8b8,A. Shapiro-Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536811591,268,1,1,24,54,csntc7hucmo21gknxc5y0kc4q,1,71.3,91.2,2023-04-21T23:31:06.905Z,2023-04-21T23:31:09Z,4207200811,140,60.2,4207200815,212,20.5,4207200807,152,,4207200805,5,,4207200809,56,Center,4207200813,141,66.4,4207200817,213,4.1,,,,2676930j149yvanqev61emh62,J. Rozhansky,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536811609,269,1,1,24,56,csntc7hucmo21gknxc5y0kc4q,1,56.8,61.2,2023-04-21T23:31:09.178Z,2023-04-21T23:31:13Z,4207200913,213,4.9,4207200905,56,Center,4207200909,141,31.6,4207200907,140,61.1,4207200911,212,20.6,,,,,,,,,,ahgclh3e05evznhrpa32z6g6i,V. Souza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536811625,270,1,1,25,0,csntc7hucmo21gknxc5y0kc4q,1,67.5,12.9,2023-04-21T23:31:13.474Z,2023-04-21T23:31:17Z,4207200991,213,2.3,4207200989,212,22.0,4207200985,140,53.3,4207200987,141,36.6,4207200983,56,Center,,,,,,,,,,357vd87hv0jvljqtt2qf4vmz8,S. Suárez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536811633,271,1,1,25,5,csntc7hucmo21gknxc5y0kc4q,1,62,41.2,2023-04-21T23:31:17.808Z,2023-04-21T23:31:20Z,4207201047,155,,4207201053,141,96.0,4207201057,213,1.3,4207201049,56,Left,4207201051,140,73.7,4207201055,212,39.2,4207201059,1,,,,,ahgclh3e05evznhrpa32z6g6i,V. Souza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536811635,272,61,1,25,7,csntc7hucmo21gknxc5y0kc4q,0,72.9,97.1,2023-04-21T23:31:19.754Z,2023-04-24T14:01:25Z,4207201065,56,Left,,,,,,,,,,,,,,,,,,,,,,2676930j149yvanqev61emh62,J. Rozhansky,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536811675,228,5,1,25,8,4g68p0t2f5jzhzfr67i2rj1ex,1,29.4,-1.7,2023-04-21T23:31:21.298Z,2023-04-21T23:36:33Z,4207201293,56,Back,4207201295,347,,4207201301,233,273,,,,,,,,,,,,,,,,7pdl6jqfaq1x1trdi5k30wsus,O. Mullings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536811639,273,5,1,25,8,csntc7hucmo21gknxc5y0kc4q,0,70.6,101.7,2023-04-21T23:31:21.298Z,2023-04-21T23:31:33Z,4207201085,56,Left,4207201309,233,228,4207201087,347,,,,,,,,,,,,,,,,,2676930j149yvanqev61emh62,J. Rozhansky,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536811691,229,1,1,25,19,4g68p0t2f5jzhzfr67i2rj1ex,1,30.3,0,2023-04-21T23:31:32.297Z,2023-04-21T23:31:36Z,4207201411,1,,4207201391,107,,4207201409,213,0.3,4207201405,212,24.9,4207201401,141,8.6,4207201395,56,Right,4207201399,140,53.0,,,,7pdl6jqfaq1x1trdi5k30wsus,O. Mullings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536811693,230,44,1,25,23,4g68p0t2f5jzhzfr67i2rj1ex,1,54.7,7,2023-04-21T23:31:36.121Z,2023-04-21T23:31:38Z,4207201417,286,,4207201415,56,Right,4207201457,233,274,,,,,,,,,,,,,,,,4akvdujqbywk628gok9xbh2j8,F. Ssebufu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536811701,274,44,1,25,23,csntc7hucmo21gknxc5y0kc4q,0,45.3,93,2023-04-21T23:31:36.122Z,2023-04-21T23:33:58Z,4207201451,285,,4207201465,233,230,4207201449,56,Back,,,,,,,,,,,,,,,,bzv3yqbc7ttf7fftbm2nelxck,M. Fry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536811699,231,1,1,25,23,4g68p0t2f5jzhzfr67i2rj1ex,0,53.7,9.2,2023-04-21T23:31:36.200Z,2023-04-21T23:31:36Z,4207201447,213,6.1,4207201445,212,8.1,4207201443,141,7.4,4207201435,3,,4207201441,140,61.3,4207201439,56,Right,4207201437,168,,,,,4akvdujqbywk628gok9xbh2j8,F. Ssebufu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536811709,275,1,1,25,24,csntc7hucmo21gknxc5y0kc4q,0,41,84.5,2023-04-21T23:31:37.162Z,2023-04-24T14:01:54Z,4207201505,213,6.1,4207201497,56,Left,4207201501,141,79.8,4207201503,212,19.0,4207201499,140,58.8,4207201495,3,,,,,,,,ahfl8o5ngmw3vp3up97rlaj8p,P. Cayet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536811729,232,1,1,25,25,4g68p0t2f5jzhzfr67i2rj1ex,1,45.9,16.1,2023-04-21T23:31:37.825Z,2023-04-24T14:02:04Z,4207201643,213,1.3,4207201637,140,52.7,4207201635,56,Center,4207201641,212,24.5,4207201639,141,50.5,4207201633,3,,,,,,,,1diaoqi51gzx23j4d5f8xc8b8,A. Shapiro-Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536811735,234,61,1,25,29,4g68p0t2f5jzhzfr67i2rj1ex,0,53.6,51.8,2023-04-21T23:31:41.738Z,2023-04-24T14:02:09Z,4207201653,56,Center,,,,,,,,,,,,,,,,,,,,,,afqry84j23xgkhqryrontj190,I. Kasule,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536811733,276,43,1,25,31,csntc7hucmo21gknxc5y0kc4q,1,0,0,2023-04-21T23:31:43.739Z,2023-04-21T23:34:11Z,4207201657,233,234,4207201649,56,Back,4207205015,144,7,4207201651,285,0,,,,,,,,,,,,,euk8uh8zs9wyruf7qld1tf7ro,B. Awashie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536811731,233,43,1,25,31,4g68p0t2f5jzhzfr67i2rj1ex,1,0,0,2023-04-21T23:31:43.912Z,2023-04-21T23:32:45Z,4207203205,144,61,4207201647,56,Center,,,,,,,,,,,,,,,,,,,afqry84j23xgkhqryrontj190,I. Kasule,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536811737,277,49,1,25,31,csntc7hucmo21gknxc5y0kc4q,1,54.9,45.5,2023-04-21T23:31:44.271Z,2023-04-21T23:34:13Z,,,,,,,,,,,,,,,,,,,,,,,,,euk8uh8zs9wyruf7qld1tf7ro,B. Awashie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536811763,278,1,1,25,32,csntc7hucmo21gknxc5y0kc4q,1,54,46.4,2023-04-21T23:31:45.475Z,2023-04-24T14:02:48Z,4207205433,210,15,4207201801,213,0.5,4207201797,141,62.3,4207201795,140,72.1,4207201799,212,21.9,4207201793,56,Center,,,,,,,euk8uh8zs9wyruf7qld1tf7ro,B. Awashie,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
2536811757,235,45,1,25,34,4g68p0t2f5jzhzfr67i2rj1ex,0,29.9,40.6,2023-04-21T23:31:47.097Z,2023-04-24T14:02:37Z,4207201761,56,Back,4207201861,233,279,4207201763,285,,,,,,,,,,,,,,,,,59kitnlge8bjsxmhy850bsutw,J. Gutierrez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536811769,279,3,1,25,34,csntc7hucmo21gknxc5y0kc4q,1,70.1,59.4,2023-04-21T23:31:47.097Z,2023-04-24T14:02:36Z,4207201831,56,Center,4217573361,464,,4207201857,233,235,4207201833,286,,,,,,,,,,,,,,tc5nl1hz1w06jobp5ckktr3e,J. Adebayo-Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536811773,280,15,1,25,37,csntc7hucmo21gknxc5y0kc4q,1,74.9,50.3,2023-04-21T23:31:49.922Z,2023-04-24T14:02:48Z,4207205467,55,278,4207205309,82,,4207205477,146,76.6,4207205975,23,,4207205475,215,,4207205479,147,50.2,4207205483,231,49.6,4207205471,102,51.4,tc5nl1hz1w06jobp5ckktr3e,J. Adebayo-Smith,4207205465,29,4207205315,233,4207205463,78,4207205481,230,98.1,4207201847,18,,,236,,,4207205473,103,4207201849,56,Center,4207205303,20,,,19,,,,,,,,,,,,,
2536811771,236,10,1,25,37,4g68p0t2f5jzhzfr67i2rj1ex,1,25.5,51,2023-04-21T23:31:50.022Z,2023-04-21T23:34:24Z,4207201839,94,,4207201841,56,Back,4207205319,233,280,,,,,,,,,,,,,,,,7zkzjmk1go1u2vi5qkqlmezu,J. Reid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536811783,237,49,1,25,39,4g68p0t2f5jzhzfr67i2rj1ex,1,33.4,47.2,2023-04-21T23:31:52.216Z,2023-04-21T23:31:53Z,,,,,,,,,,,,,,,,,,,,,,,,,1diaoqi51gzx23j4d5f8xc8b8,A. Shapiro-Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536811793,238,61,1,25,40,4g68p0t2f5jzhzfr67i2rj1ex,1,33.4,47.2,2023-04-21T23:31:52.790Z,2023-04-21T23:31:55Z,4207201947,56,Back,,,,,,,,,,,,,,,,,,,,,,1diaoqi51gzx23j4d5f8xc8b8,A. Shapiro-Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536811815,239,50,1,25,41,4g68p0t2f5jzhzfr67i2rj1ex,1,27.8,46.6,2023-04-21T23:31:54.208Z,2023-04-24T14:03:58Z,4207202077,285,,4207202075,56,Back,4207202391,233,281,,,,,,,,,,,,,,,,7zkzjmk1go1u2vi5qkqlmezu,J. Reid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536811801,281,7,1,25,41,csntc7hucmo21gknxc5y0kc4q,1,72.2,53.4,2023-04-21T23:31:54.209Z,2023-04-24T14:03:57Z,4207202367,233,239,4217577613,383,,4207202003,56,Center,4207202005,286,,,,,,,,,,,,,,tc5nl1hz1w06jobp5ckktr3e,J. Adebayo-Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538759363,993,1,1,25,42,csntc7hucmo21gknxc5y0kc4q,1,71.4,61.4,2023-04-21T23:31:54.994Z,2023-04-24T14:04:13Z,4217578353,141,72.9,4217578357,213,2.2,4217578349,56,Center,4217578351,140,65.9,4217578355,212,9.7,,,,,,,,,,tc5nl1hz1w06jobp5ckktr3e,J. Adebayo-Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538759439,994,49,1,25,43,csntc7hucmo21gknxc5y0kc4q,1,66.9,67.1,2023-04-21T23:31:56.597Z,2023-04-24T14:04:23Z,,,,,,,,,,,,,,,,,,,,,,,,,2676930j149yvanqev61emh62,J. Rozhansky,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536811803,282,43,1,25,44,csntc7hucmo21gknxc5y0kc4q,1,0,0,2023-04-21T23:31:56.752Z,2023-04-24T14:04:00Z,4217577759,144,49,,,,,,,,,,,,,,,,,,,,,,2676930j149yvanqev61emh62,J. Rozhansky,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536811833,283,43,1,25,44,csntc7hucmo21gknxc5y0kc4q,1,0,0,2023-04-21T23:31:56.946Z,2023-04-24T14:04:02Z,4207202171,213,0.7,4207202163,56,Left,4207202167,141,81.4,4217577885,144,1,4207202169,212,12.9,4207202165,140,78.0,,,,,,,2676930j149yvanqev61emh62,J. Rozhansky,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538759713,995,1,1,25,45,csntc7hucmo21gknxc5y0kc4q,1,66.9,67.1,2023-04-21T23:31:58.096Z,2023-04-24T14:05:00Z,4217580411,212,19.6,4217580407,140,81.7,4217580413,213,0.7,4217580405,56,Left,4217580409,141,84.7,,,,,,,,,,2676930j149yvanqev61emh62,J. Rozhansky,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536811839,284,61,1,25,49,csntc7hucmo21gknxc5y0kc4q,0,88.6,73.4,2023-04-21T23:32:01.961Z,2023-04-24T14:05:11Z,4207202179,56,Center,,,,,,,,,,,,,,,,,,,,,,69ypla76c710iv0yegix1maz8,Marcos Dias,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536811845,240,49,1,25,50,4g68p0t2f5jzhzfr67i2rj1ex,1,11.9,35.5,2023-04-21T23:32:03.496Z,2023-04-24T14:05:14Z,,,,,,,,,,,,,,,,,,,,,,,,,7pdl6jqfaq1x1trdi5k30wsus,O. Mullings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536811851,241,1,1,25,51,4g68p0t2f5jzhzfr67i2rj1ex,0,12.3,34.8,2023-04-21T23:32:03.912Z,2023-04-21T23:32:04Z,4207202237,212,18.7,4207202241,1,,4207202233,140,30.1,4207202229,157,,4207202231,56,Back,4207202235,141,32.8,4207202239,213,6.2,,,,7pdl6jqfaq1x1trdi5k30wsus,O. Mullings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536811857,285,49,1,25,52,csntc7hucmo21gknxc5y0kc4q,1,70.7,68.5,2023-04-21T23:32:05.330Z,2023-04-21T23:32:05Z,,,,,,,,,,,,,,,,,,,,,,,,,ahfl8o5ngmw3vp3up97rlaj8p,P. Cayet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536811865,286,13,1,25,53,csntc7hucmo21gknxc5y0kc4q,1,70.4,66.4,2023-04-21T23:32:06.290Z,2023-04-24T14:05:29Z,4207202473,458,,4207202477,231,51.8,4207202305,22,,4207202309,56,Center,4207202467,102,54.8,4207202383,72,,4207202465,85,,4207202469,103,52.8,ahfl8o5ngmw3vp3up97rlaj8p,P. Cayet,4207202475,230,4207202307,18,4207202471,215,,,,,,,,,,98.4,,,,,,,,,,,,,,,,,,,,,,,
2536811869,242,5,1,25,54,4g68p0t2f5jzhzfr67i2rj1ex,1,-1.5,47,2023-04-21T23:32:07.161Z,2023-04-21T23:32:08Z,4207202345,233,287,4207202335,346,,4207202333,56,Back,,,,,,,,,,,,,,,,7pdl6jqfaq1x1trdi5k30wsus,O. Mullings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536811873,287,5,1,25,54,csntc7hucmo21gknxc5y0kc4q,0,101.5,53,2023-04-21T23:32:07.161Z,2023-04-21T23:36:33Z,4207202341,346,,4207202339,56,Center,4207202351,233,242,,,,,,,,,,,,,,,,ahfl8o5ngmw3vp3up97rlaj8p,P. Cayet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536811957,243,1,1,26,9,4g68p0t2f5jzhzfr67i2rj1ex,1,4.1,47.9,2023-04-21T23:32:21.865Z,2023-04-21T23:32:28Z,4207202861,124,,4207202865,140,10.7,4207202869,212,14.8,4207202871,213,5.2,4207202863,56,Back,4207202875,237,,4207202867,141,28.6,,,,8nw8gd0fkp3a3g0sivl7cu63u,A. Marcucci,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536811969,244,1,1,26,15,4g68p0t2f5jzhzfr67i2rj1ex,1,25.5,29.8,2023-04-21T23:32:28.425Z,2023-04-21T23:32:32Z,4207202941,213,2.0,4207202939,212,19.9,4207202935,140,17.7,4207202933,56,Back,4207202937,141,56.4,,,,,,,,,,59kitnlge8bjsxmhy850bsutw,J. Gutierrez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536811975,245,1,1,26,19,4g68p0t2f5jzhzfr67i2rj1ex,1,19.9,62.6,2023-04-21T23:32:32.457Z,2023-04-21T23:32:34Z,4207202981,1,,4207202973,140,40.1,4207202969,155,,4207202977,212,42.3,4207202979,213,5.2,4207202975,141,8.8,4207202997,189,,4207202971,56,Back,7zkzjmk1go1u2vi5qkqlmezu,J. Reid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536811995,246,1,1,26,25,4g68p0t2f5jzhzfr67i2rj1ex,0,62.8,5.8,2023-04-21T23:32:38.120Z,2023-04-21T23:32:39Z,4207203091,213,0.8,4207203087,141,22.4,4207203089,212,16.0,4207203085,140,73.6,4207203083,56,Center,,,,,,,,,,7pdl6jqfaq1x1trdi5k30wsus,O. Mullings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536811999,288,8,1,26,26,csntc7hucmo21gknxc5y0kc4q,1,31.7,75.1,2023-04-21T23:32:39.438Z,2023-04-24T14:05:53Z,4207203103,56,Back,4217583211,383,,,,,,,,,,,,,,,,,,,,ahfl8o5ngmw3vp3up97rlaj8p,P. Cayet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536812003,289,49,1,26,27,csntc7hucmo21gknxc5y0kc4q,1,34.4,76.3,2023-04-21T23:32:40.041Z,2023-04-21T23:32:40Z,,,,,,,,,,,,,,,,,,,,,,,,,ahfl8o5ngmw3vp3up97rlaj8p,P. Cayet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536812013,290,1,1,26,28,csntc7hucmo21gknxc5y0kc4q,1,32.9,81.2,2023-04-21T23:32:41.210Z,2023-04-24T14:05:57Z,4207203175,141,93.5,4207203179,213,0.6,4207203171,56,Back,4207203173,140,44.2,4207203177,212,14.5,,,,,,,,,,ahfl8o5ngmw3vp3up97rlaj8p,P. Cayet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536812015,291,1,1,26,29,csntc7hucmo21gknxc5y0kc4q,1,43.4,94.8,2023-04-21T23:32:42.266Z,2023-04-21T23:32:43Z,4207203193,141,92.9,4207203187,56,Back,4207203197,213,3.3,4207203195,212,10.3,4207203189,140,33.7,,,,,,,,,,69ypla76c710iv0yegix1maz8,Marcos Dias,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536812027,292,1,1,26,31,csntc7hucmo21gknxc5y0kc4q,1,35.2,90.8,2023-04-21T23:32:43.770Z,2023-04-21T23:32:46Z,4207203245,56,Back,4207203249,141,68.2,4207203247,140,39.1,4207203251,212,15.9,4207203253,213,5.0,,,,,,,,,,2676930j149yvanqev61emh62,J. Rozhansky,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536812031,293,1,1,26,34,csntc7hucmo21gknxc5y0kc4q,1,39.6,79.6,2023-04-21T23:32:46.737Z,2023-04-24T14:06:08Z,4207203269,140,36.4,4207203267,56,Back,4207203273,212,9.5,4207203275,213,1.9,4207203271,141,92.6,,,,,,,,,,euk8uh8zs9wyruf7qld1tf7ro,B. Awashie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536812037,294,1,1,26,35,csntc7hucmo21gknxc5y0kc4q,1,36.5,92.6,2023-04-21T23:32:47.856Z,2023-04-21T23:32:52Z,4207203297,141,85.3,4207203293,56,Back,4207203299,212,10.8,4207203301,213,3.6,4207203295,140,27.4,,,,,,,,,,bzv3yqbc7ttf7fftbm2nelxck,M. Fry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536812057,295,1,1,26,37,csntc7hucmo21gknxc5y0kc4q,1,32,94,2023-04-21T23:32:50.088Z,2023-04-24T14:06:16Z,4207203421,56,Back,4207203427,212,19.3,4207203423,140,22.5,4207203429,213,4.2,4207203425,141,69.7,,,,,,,,,,ahfl8o5ngmw3vp3up97rlaj8p,P. Cayet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536812065,296,1,1,26,42,csntc7hucmo21gknxc5y0kc4q,1,34.4,42.4,2023-04-21T23:32:55.713Z,2023-04-24T14:06:24Z,4207203477,141,8.3,4207203479,212,26.9,4207203475,140,47.3,4207203481,213,5.2,4207203473,56,Back,,,,,,,,,,ahgclh3e05evznhrpa32z6g6i,V. Souza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536812073,297,1,1,26,46,csntc7hucmo21gknxc5y0kc4q,1,48.1,9.4,2023-04-21T23:32:59.481Z,2023-04-21T23:33:02Z,4207203537,140,34.1,4207203541,212,14.8,4207203535,56,Back,4207203539,141,12.0,4207203543,213,3.0,,,,,,,,,,dc8u2bssrhxycx8vtn0kutp4a,C. Quiñónes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536812083,298,1,1,26,49,csntc7hucmo21gknxc5y0kc4q,1,34.1,15.2,2023-04-21T23:33:02.376Z,2023-04-21T23:33:05Z,4207203601,141,46.9,4207203599,140,30.4,4207203605,213,1.7,4207203603,212,21.9,4207203597,56,Back,,,,,,,,,,357vd87hv0jvljqtt2qf4vmz8,S. Suárez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536812093,299,1,1,26,53,csntc7hucmo21gknxc5y0kc4q,1,28.9,46,2023-04-21T23:33:05.818Z,2023-04-21T23:33:07Z,4207203643,212,10.4,4207203645,213,0.1,4207203641,141,47.5,4207203639,140,38.8,4207203637,56,Back,,,,,,,,,,ahgclh3e05evznhrpa32z6g6i,V. Souza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536812099,300,1,1,26,55,csntc7hucmo21gknxc5y0kc4q,1,38.5,56.4,2023-04-21T23:33:07.754Z,2023-04-21T23:33:10Z,4207203677,141,86.2,4207203673,56,Back,4207203681,213,1.7,4207203675,140,36.8,4207203679,212,20.3,,,,,,,,,,2676930j149yvanqev61emh62,J. Rozhansky,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536812121,301,1,1,26,57,csntc7hucmo21gknxc5y0kc4q,1,36.8,87.7,2023-04-21T23:33:10.048Z,2023-04-21T23:33:15Z,4207203811,140,57.4,4207203815,212,22.6,4207203809,56,Left,4207203813,141,97.5,4207203817,213,0.3,,,,,,,,,,ahfl8o5ngmw3vp3up97rlaj8p,P. Cayet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536812123,302,1,1,27,2,csntc7hucmo21gknxc5y0kc4q,1,72.2,85.9,2023-04-21T23:33:15.481Z,2023-04-21T23:33:17Z,4207203831,141,70.3,4207203827,56,Center,4207203835,213,5.9,4207203855,4,,4207203829,140,94.3,4207203833,212,25.5,,,,,,,bzv3yqbc7ttf7fftbm2nelxck,M. Fry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536812129,303,1,1,27,6,csntc7hucmo21gknxc5y0kc4q,0,97.9,71.3,2023-04-21T23:33:19.290Z,2023-04-24T14:06:48Z,4207203877,56,Center,4207203879,140,97.6,4207203881,141,56.7,4207203883,212,9.9,4207203885,213,4.7,,,,,,,,,,97kzr8rgekycws02q55a63z3e,B. Bueno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536812135,247,12,1,27,7,4g68p0t2f5jzhzfr67i2rj1ex,1,4.4,43.4,2023-04-21T23:33:20.008Z,2023-04-21T23:33:22Z,4207203899,140,13.5,4207203905,213,0.4,4207203903,212,10.5,4207203897,56,Back,4207203901,141,49.7,,,,,,,,,,8nw8gd0fkp3a3g0sivl7cu63u,A. Marcucci,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536812133,304,3,1,27,9,csntc7hucmo21gknxc5y0kc4q,0,91.3,52,2023-04-21T23:33:22.498Z,2023-04-24T14:07:09Z,4207203893,56,Center,4207203895,286,,4217587551,464,,4207204005,233,248,,,,,,,,,,,,,tc5nl1hz1w06jobp5ckktr3e,J. Adebayo-Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536812145,248,7,1,27,9,4g68p0t2f5jzhzfr67i2rj1ex,0,8.7,48,2023-04-21T23:33:22.499Z,2023-04-24T14:07:16Z,4217587909,385,,4207203991,233,304,4207203977,56,Back,4207203979,285,,,,,,,,,,,,,,7zkzjmk1go1u2vi5qkqlmezu,J. Reid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536812141,305,15,1,27,10,csntc7hucmo21gknxc5y0kc4q,1,90.9,49.1,2023-04-21T23:33:22.768Z,2023-04-24T14:07:31Z,4207204245,146,98.6,4207204237,102,49.7,4207204241,215,,4207203943,17,,4207204175,233,249,4207203941,22,,4207203945,56,Center,4207204243,458,,tc5nl1hz1w06jobp5ckktr3e,J. Adebayo-Smith,4207204247,147,4207204167,20,4207204235,78,4207204239,103,10.1,,,,,,,48.9,,,,,,,,,,,,,,,,,,,,,,,
2536812147,249,10,1,27,10,4g68p0t2f5jzhzfr67i2rj1ex,1,1.5,49.8,2023-04-21T23:33:22.868Z,2023-04-24T14:07:40Z,4207203989,56,Back,4217589053,376,,4217589051,389,,4207204267,174,,4207203987,182,,4207204271,233,305,,,,,,,8nw8gd0fkp3a3g0sivl7cu63u,A. Marcucci,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536812155,306,13,1,27,11,csntc7hucmo21gknxc5y0kc4q,1,90.9,44.3,2023-04-21T23:33:24.387Z,2023-04-24T14:07:59Z,4207204131,20,,4207204045,17,,4207204353,230,99.9,4207204339,102,36.8,4207204047,56,Center,4207204349,328,,4207204351,458,,4207204043,22,,dc8u2bssrhxycx8vtn0kutp4a,C. Quiñónes,4207204355,231,4207204337,81,4207204341,103,,,,,,,,,62.5,47.8,,,,,,,,,,,,,,,,,,,,,,,
