id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,assist,qualifier/10/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,keyPass,qualifier/14/value,qualifier/15/value,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value
2524921863,6,5,1,0,11,6ubc4y1v6hr63mca7ica4hp90,1,51.2,-1.7,2023-03-26T19:06:40.682Z,2023-03-26T19:25:42Z,4125419255,347,,4125419257,233,6,4125419253,56,Right,,,,,,,,,,,,,,,,8vzvcjbccc5skj9e7n5f6vd3o,P. Agyemang,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524921811,6,5,1,0,11,4gymgvqmve0m2vh89v84tt3x0,0,48.8,101.7,2023-03-26T19:06:40.682Z,2023-03-26T19:06:53Z,4125419077,56,Back,4125419261,233,6,4125419079,347,,,,,,,,,,,,,,,,,5w8wyn94ovw846d5gk29u76x,J. DeZart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524921887,7,1,1,0,23,6ubc4y1v6hr63mca7ica4hp90,1,53,0,2023-03-26T19:06:52.396Z,2023-03-26T19:06:56Z,4125419357,107,,4125419363,141,4.9,4125419365,212,10.3,4125419361,140,44.0,4125419367,213,2.7,4125419359,56,Back,,,,,,,ds4avrkvrp4jxq9lp02ssci22,N. Scardina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524921899,8,1,1,0,26,6ubc4y1v6hr63mca7ica4hp90,1,42.8,11.4,2023-03-26T19:06:56.028Z,2023-03-26T19:06:58Z,4125419405,56,Back,4125419413,213,2.9,4125419409,141,17.9,4125419407,140,26.1,4125419411,212,18.1,,,,,,,,,,7d1v02o7kk9guqpn77xzgtvu2,C. Hegardt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524921915,9,1,1,0,29,6ubc4y1v6hr63mca7ica4hp90,1,25.1,21.2,2023-03-26T19:06:58.396Z,2023-03-26T19:37:19Z,4125419469,141,50.9,4125419471,212,20.4,4125419465,56,Back,4125419473,213,1.7,4125419467,140,22.6,,,,,,,,,,exk9svcdgcbn05ms00fhorvv8,J. Neeley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524921943,10,1,1,0,30,6ubc4y1v6hr63mca7ica4hp90,1,22.6,50.9,2023-03-26T19:07:00.268Z,2023-03-26T19:37:16Z,4125419603,141,26.7,4125419607,213,4.9,4125419599,56,Back,4125419605,212,16.7,4125419601,140,25.5,,,,,,,,,,2skxdj9puilqn62emw8wnflnu,J. Sobociński,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524921945,11,50,1,0,38,6ubc4y1v6hr63mca7ica4hp90,1,31.6,31.4,2023-03-26T19:07:07.740Z,2023-03-26T19:07:11Z,4125419611,56,Back,4125419613,285,,4125419685,233,7,,,,,,,,,,,,,,,,exk9svcdgcbn05ms00fhorvv8,J. Neeley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524921957,7,7,1,0,38,4gymgvqmve0m2vh89v84tt3x0,0,68.4,68.6,2023-03-26T19:07:07.741Z,2023-03-27T12:29:17Z,4125419665,233,11,4131765497,385,,4125419669,286,,4125419661,56,Center,,,,,,,,,,,,,dz7v9xfcwdvjioeyv4z54neqy,J. Bolanos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525111735,699,61,1,0,39,6ubc4y1v6hr63mca7ica4hp90,0,27.5,32.6,2023-03-26T19:07:08.577Z,2023-03-27T12:29:37Z,4131768061,56,Back,,,,,,,,,,,,,,,,,,,,,,exk9svcdgcbn05ms00fhorvv8,J. Neeley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524931931,195,1,1,0,40,4gymgvqmve0m2vh89v84tt3x0,1,70.9,74.9,2023-03-26T19:07:09.967Z,2023-03-26T19:43:19Z,4125475103,141,69.7,4125475099,56,Center,4125475107,213,3.6,4125475101,140,63.2,4125475105,212,8.8,,,,,,,,,,dz7v9xfcwdvjioeyv4z54neqy,J. Bolanos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524921959,8,49,1,0,41,4gymgvqmve0m2vh89v84tt3x0,1,59.1,62.7,2023-03-26T19:07:10.544Z,2023-03-26T19:43:24Z,,,,,,,,,,,,,,,,,,,,,,,,,c4va4gt5g10zm05qtucgyt889,D. Griffin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524922005,9,1,1,0,44,4gymgvqmve0m2vh89v84tt3x0,1,53.6,66.3,2023-03-26T19:07:13.871Z,2023-03-26T19:07:18Z,4125419869,1,,4125419857,155,,4125419863,141,21.9,4125419861,140,90.2,4125419865,212,48.9,4125419859,56,Center,4125419867,213,5.6,,,,c4va4gt5g10zm05qtucgyt889,D. Griffin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524922007,10,61,1,0,48,4gymgvqmve0m2vh89v84tt3x0,0,90.9,19.7,2023-03-26T19:07:18.063Z,2023-03-26T19:07:26Z,4125419873,56,Right,,,,,,,,,,,,,,,,,,,,,,8zokda286fc61hi2znyufz6ga,K. Amiche,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524922033,11,5,1,0,51,4gymgvqmve0m2vh89v84tt3x0,0,95.6,-1.2,2023-03-26T19:07:21.116Z,2023-03-26T19:25:42Z,4125419997,56,Right,4125419999,347,,4125420357,233,12,,,,,,,,,,,,,,,,dz7v9xfcwdvjioeyv4z54neqy,J. Bolanos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524922105,12,5,1,0,51,6ubc4y1v6hr63mca7ica4hp90,1,4.4,101.2,2023-03-26T19:07:21.116Z,2023-03-26T19:07:38Z,4125420329,56,Back,4125420347,233,11,4125420331,347,,,,,,,,,,,,,,,,,6fjpwiqcuvkedo3hhpj4341zo,H. Diop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524922131,13,1,1,1,9,6ubc4y1v6hr63mca7ica4hp90,1,2.1,100,2023-03-26T19:07:38.348Z,2023-03-26T19:07:44Z,4125420449,107,,4125420451,56,Back,4125420455,141,92.7,4125420457,212,30.3,4125420459,213,6.1,4125420461,1,,4125420453,140,30.4,,,,6fjpwiqcuvkedo3hhpj4341zo,H. Diop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524922129,12,45,1,1,14,4gymgvqmve0m2vh89v84tt3x0,0,63.9,25.8,2023-03-26T19:07:44.238Z,2023-03-26T19:07:45Z,4125420447,285,,4125420479,233,14,4125420445,56,Center,,,,,,,,,,,,,,,,c4va4gt5g10zm05qtucgyt889,D. Griffin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524922133,14,3,1,1,14,6ubc4y1v6hr63mca7ica4hp90,1,36.1,74.2,2023-03-26T19:07:44.238Z,2023-03-27T12:30:00Z,4125420465,56,Back,4125420475,286,,4125420471,233,12,4131777513,464,,,,,,,,,,,,,,8vzvcjbccc5skj9e7n5f6vd3o,P. Agyemang,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524922135,15,1,1,1,15,6ubc4y1v6hr63mca7ica4hp90,1,35.5,68.6,2023-03-26T19:07:44.667Z,2023-03-27T12:30:08Z,4125420483,140,29.9,4125420487,212,12.0,4125420485,141,53.2,4125420481,56,Back,4125420489,213,4.2,,,,,,,,,,8vzvcjbccc5skj9e7n5f6vd3o,P. Agyemang,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524922153,16,1,1,1,17,6ubc4y1v6hr63mca7ica4hp90,1,29.3,46.8,2023-03-26T19:07:46.636Z,2023-03-27T12:30:54Z,4125420573,140,40.7,4125420577,212,12.9,4125420575,141,53.8,4125420571,56,Back,4125420579,213,0.4,,,,,,,,,,7d1v02o7kk9guqpn77xzgtvu2,C. Hegardt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524922177,17,1,1,1,19,6ubc4y1v6hr63mca7ica4hp90,1,53.6,40.7,2023-03-26T19:07:49.228Z,2023-03-26T19:07:54Z,4125420649,56,Right,4125420651,140,75.5,4125420655,212,31.6,4125420657,213,5.5,4125420653,141,8.8,,,,,,,,,,8vzvcjbccc5skj9e7n5f6vd3o,P. Agyemang,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524922189,18,1,1,1,25,6ubc4y1v6hr63mca7ica4hp90,0,89.2,22.1,2023-03-26T19:07:54.716Z,2023-03-26T19:07:56Z,4125420717,213,1.5,4125420713,141,42.8,4125420707,56,Center,4125420711,140,89.5,4125420715,212,14.1,,,,,,,,,,9ohy24mxhsqao5kymh0lbxxck,N. Berchimas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524922201,13,61,1,1,28,4gymgvqmve0m2vh89v84tt3x0,1,12.7,45.9,2023-03-26T19:07:57.773Z,2023-03-26T19:41:04Z,4125420799,56,Back,,,,,,,,,,,,,,,,,,,,,,5w8wyn94ovw846d5gk29u76x,J. DeZart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524922255,19,4,1,1,33,6ubc4y1v6hr63mca7ica4hp90,1,75.4,27.3,2023-03-26T19:08:02.941Z,2023-03-26T19:08:06Z,4125420987,13,,4125420993,265,,4125420991,152,,4125421009,233,14,4125420995,286,,4125420989,56,Center,,,,,,,7d1v02o7kk9guqpn77xzgtvu2,C. Hegardt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524922233,14,4,1,1,33,4gymgvqmve0m2vh89v84tt3x0,0,24.6,72.7,2023-03-26T19:08:02.942Z,2023-03-26T19:08:06Z,4125421025,233,19,4125420907,265,,4125420903,56,Back,4125420909,285,,4125420901,13,,4125420905,152,,,,,,,,dz7v9xfcwdvjioeyv4z54neqy,J. Bolanos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524922379,15,17,1,1,38,4gymgvqmve0m2vh89v84tt3x0,1,0,0,2023-03-26T19:08:07.695Z,2023-03-26T19:08:25Z,4125421555,31,,4125421559,13,243,4125421557,392,,,,,,,,,,,,,,,,,dz7v9xfcwdvjioeyv4z54neqy,J. Bolanos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524922663,20,43,1,2,36,6ubc4y1v6hr63mca7ica4hp90,1,0,0,2023-03-26T19:09:05.949Z,2023-03-26T19:09:14Z,4125422981,5,0,4125422993,212,19.6,4125422985,152,0,4125423243,144,1,4125422987,56,Center,4125422989,140,90.0,4125422991,141,40.3,4125422979,2,0,7d1v02o7kk9guqpn77xzgtvu2,C. Hegardt,4125422983,155,0,4125422995,213,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524922703,16,43,1,2,39,4gymgvqmve0m2vh89v84tt3x0,1,0,0,2023-03-26T19:09:09.102Z,2023-03-26T19:09:14Z,4125423171,141,9.0,4125423169,140,17.7,4125423175,213,4.9,4125423189,15,0,4125423241,144,12,4125423173,212,36.4,4125423167,56,Back,,,,3g0rdzkjns986gn34vg3umiqy,S. Suber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524922805,21,1,1,3,3,6ubc4y1v6hr63mca7ica4hp90,0,75.5,21.2,2023-03-26T19:09:33.099Z,2023-03-27T12:31:22Z,4125423673,213,0.8,4131816125,20,,4125423661,155,,4125423663,152,,4125423671,212,33.0,4125423667,140,97.0,4125423659,5,,4131816121,224,,7d1v02o7kk9guqpn77xzgtvu2,C. Hegardt,4125423665,56,Center,4125423675,1,,4125423657,2,4125423669,141,56.6,,,,,,,,,,,,,,,,,,,,,,,
2524922813,17,12,1,3,8,4gymgvqmve0m2vh89v84tt3x0,1,3.2,39.5,2023-03-26T19:09:37.454Z,2023-03-27T12:33:05Z,4125423697,56,Back,4125423703,212,28.5,4125423701,141,0.0,4125423705,213,4.8,4125423715,15,,4125423699,140,6.7,4125423765,167,,,,,75ya8t62q1sp6ew1nlanfdduy,A. Liadi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524922823,18,5,1,3,9,4gymgvqmve0m2vh89v84tt3x0,0,7.8,-1.4,2023-03-26T19:09:38.896Z,2023-03-26T19:09:48Z,4125423761,56,Back,4125424003,233,22,4125423763,347,,,,,,,,,,,,,,,,,bxbh5i1uqhe22e2cft5x6fl2i,C. N'Sa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524922871,22,5,1,3,9,6ubc4y1v6hr63mca7ica4hp90,1,92.2,101.4,2023-03-26T19:09:38.896Z,2023-03-26T19:25:42Z,4125423985,56,Left,4125423999,233,18,4125423987,347,,,,,,,,,,,,,,,,,7d1v02o7kk9guqpn77xzgtvu2,C. Hegardt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524922881,23,1,1,3,18,6ubc4y1v6hr63mca7ica4hp90,1,89.9,100,2023-03-26T19:09:47.949Z,2023-03-26T19:09:51Z,4125424057,56,Center,4125424055,107,,4125424063,212,23.7,4125424065,213,4.7,4125424061,141,65.7,4125424067,1,,4125424059,140,90.1,,,,6fjpwiqcuvkedo3hhpj4341zo,H. Diop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524922895,24,1,1,3,22,6ubc4y1v6hr63mca7ica4hp90,1,89.8,66.1,2023-03-26T19:09:51.739Z,2023-03-26T19:09:54Z,4125424119,212,14.2,4125424115,140,76.3,4125424121,213,3.2,4125424117,141,65.5,4125424113,56,Center,,,,,,,,,,8vzvcjbccc5skj9e7n5f6vd3o,P. Agyemang,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524922909,25,1,1,3,24,6ubc4y1v6hr63mca7ica4hp90,1,76.3,65.5,2023-03-26T19:09:54.058Z,2023-03-26T19:09:55Z,4125424173,141,48.8,4125424179,213,4.0,4125424171,140,66.1,4125424169,56,Center,4125424175,212,15.6,,,,,,,,,,1dk0bdadfdnycriqp8u21ulpm,B. Bender,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524922921,26,1,1,3,26,6ubc4y1v6hr63mca7ica4hp90,1,66.1,48.8,2023-03-26T19:09:55.786Z,2023-03-26T19:09:58Z,4125424247,212,12.8,4125424245,141,31.5,4125424241,56,Center,4125424243,140,61.3,4125424249,213,4.3,,,,,,,,,,7d1v02o7kk9guqpn77xzgtvu2,C. Hegardt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524922929,27,1,1,3,28,6ubc4y1v6hr63mca7ica4hp90,0,61.3,31.5,2023-03-26T19:09:57.882Z,2023-03-26T19:09:58Z,4125424285,212,30.9,4125424281,140,81.2,4125424287,213,5.5,4125424283,141,0.0,4125424279,56,Right,,,,,,,,,,exk9svcdgcbn05ms00fhorvv8,J. Neeley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524922993,19,5,1,3,29,4gymgvqmve0m2vh89v84tt3x0,1,24.6,102,2023-03-26T19:09:58.804Z,2023-03-26T19:25:43Z,4125424623,347,,4125424627,233,28,4125424621,56,Back,,,,,,,,,,,,,,,,75ya8t62q1sp6ew1nlanfdduy,A. Liadi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524922933,28,5,1,3,29,6ubc4y1v6hr63mca7ica4hp90,0,75.4,-2,2023-03-26T19:09:58.804Z,2023-03-26T19:10:08Z,4125424303,347,,4125424301,56,Right,4125424641,233,19,,,,,,,,,,,,,,,,exk9svcdgcbn05ms00fhorvv8,J. Neeley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524923003,20,1,1,3,39,4gymgvqmve0m2vh89v84tt3x0,1,17.2,100,2023-03-26T19:10:08.334Z,2023-03-26T19:39:35Z,4125424669,107,,4125424671,56,Back,4125424675,141,93.6,4125424677,212,11.0,4125424679,213,3.7,4125424673,140,8.3,,,,,,,eur2vbdzfmcxyfathakjghyqc,J. Drack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524923021,21,1,1,3,40,4gymgvqmve0m2vh89v84tt3x0,1,7.5,91.6,2023-03-26T19:10:10.077Z,2023-03-26T19:10:13Z,4125424765,213,0.2,4125424757,56,Back,4125424761,141,96.2,4125424763,212,18.9,4125424759,140,25.3,,,,,,,,,,3g0rdzkjns986gn34vg3umiqy,S. Suber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524923049,22,1,1,3,44,4gymgvqmve0m2vh89v84tt3x0,0,24.6,96,2023-03-26T19:10:13.358Z,2023-03-26T19:10:18Z,4125424893,155,,4125424901,212,53.3,4125424897,140,75.3,4125424905,1,,4125424895,56,Left,4125424899,141,99.7,4125424903,213,0.0,,,,eur2vbdzfmcxyfathakjghyqc,J. Drack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524923041,29,12,1,3,47,6ubc4y1v6hr63mca7ica4hp90,1,22.8,5.4,2023-03-26T19:10:16.970Z,2023-03-27T12:35:41Z,4125472445,167,,4125472453,213,4.3,4125424847,56,Back,4125472447,140,20.8,4125472449,141,0.0,4125472451,212,5.1,,,,,,,2skxdj9puilqn62emw8wnflnu,J. Sobociński,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524923063,23,5,1,3,48,4gymgvqmve0m2vh89v84tt3x0,1,76.8,101.4,2023-03-26T19:10:17.802Z,2023-03-26T19:25:43Z,4125424949,347,,4125424951,233,30,4125424947,56,Left,,,,,,,,,,,,,,,,eur2vbdzfmcxyfathakjghyqc,J. Drack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524923047,30,5,1,3,48,6ubc4y1v6hr63mca7ica4hp90,0,23.2,-1.4,2023-03-26T19:10:17.802Z,2023-03-26T19:10:23Z,4125424955,233,23,4125424885,56,Back,4125424887,347,,,,,,,,,,,,,,,,,exk9svcdgcbn05ms00fhorvv8,J. Neeley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524923067,24,1,1,3,53,4gymgvqmve0m2vh89v84tt3x0,1,76,100,2023-03-26T19:10:22.845Z,2023-03-26T19:38:51Z,4125424977,56,Left,4125424985,213,3.9,4125424981,141,86.3,4125424975,107,,4125424983,212,16.4,4125424979,140,64.2,,,,,,,dz7v9xfcwdvjioeyv4z54neqy,J. Bolanos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524923091,25,2,1,3,54,4gymgvqmve0m2vh89v84tt3x0,1,64.2,86.3,2023-03-26T19:10:23.790Z,2023-03-26T19:10:28Z,4125425093,56,Left,4125425097,141,93.9,4125425091,7,dz7v9xfcwdvjioeyv4z54neqy,4125425095,140,75.4,,,,,,,,,,,,,58b0j5f9h93p4zz63xha4551x,N. Law,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524923105,31,55,1,3,54,6ubc4y1v6hr63mca7ica4hp90,1,17.1,16.3,2023-03-26T19:10:23.791Z,2023-03-26T19:58:04Z,,,,,,,,,,,,,,,,,,,,,,,,,ds4avrkvrp4jxq9lp02ssci22,N. Scardina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
