id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,keyPass,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/10/value,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/12/value,assist,qualifier/15/value,qualifier/14/value,qualifier/16/value
2538478345,13,1,1,0,49,6ddsx316t3j0z6nolrky9k4r8,1,46.3,2.7,2023-04-23T23:06:09.324Z,2023-04-30T11:08:48Z,4216055315,140,52.3,4216055321,213,1.4,4216055317,141,53.0,4216055307,5,,4216055313,56,Center,4216055323,1,,4216055311,152,,4216055319,212,34.8,beq6yluq1raxsrvxo77qlrf56,S. Turnbull,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538478367,14,1,1,0,54,6ddsx316t3j0z6nolrky9k4r8,1,55.2,67,2023-04-23T23:06:14.338Z,2023-04-23T23:06:17Z,4216055453,213,3.1,4216055447,140,35.9,4216055451,212,20.3,4216055445,56,Back,4216055449,141,67.0,,,,,,,,,,4k6c9nnzytq9qhc9uol64wg7o,S. Bednarsky,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538478385,15,1,1,0,56,6ddsx316t3j0z6nolrky9k4r8,1,36.1,66.3,2023-04-23T23:06:17.103Z,2023-04-23T23:06:20Z,4216055543,56,Back,4216055549,212,24.5,4216055545,140,16.0,4216055551,213,3.7,4216055547,141,47.9,,,,,,,,,,eiyzqnfh8r8aduel0seou7nu2,S. Owusu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538478409,16,1,1,0,59,6ddsx316t3j0z6nolrky9k4r8,1,16,47.9,2023-04-23T23:06:20.197Z,2023-04-23T23:06:22Z,4216055683,141,21.5,4216055685,212,20.5,4216055687,213,5.2,4216055681,140,25.4,4216055679,56,Back,,,,,,,,,,bn7qfn71x24fjl5d8t4p97kve,A. Rando,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538478443,17,1,1,1,1,6ddsx316t3j0z6nolrky9k4r8,1,27.3,21.5,2023-04-23T23:06:22.181Z,2023-04-23T23:06:26Z,4216055817,140,40.5,4216055815,56,Back,4216055821,212,17.5,4216055819,141,5.8,4216055823,213,5.6,,,,,,,,,,bug5x187ehj0apzl11lrl3ip6,R. Hope-Gund,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538478483,18,1,1,1,6,6ddsx316t3j0z6nolrky9k4r8,1,39.5,11.3,2023-04-23T23:06:26.679Z,2023-04-23T23:06:31Z,4216056009,212,14.0,4216056011,213,3.1,4216056003,56,Back,4216056005,140,26.2,4216056007,141,11.7,,,,,,,,,,beq6yluq1raxsrvxo77qlrf56,S. Turnbull,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538478509,19,1,1,1,10,6ddsx316t3j0z6nolrky9k4r8,0,29.9,15.2,2023-04-23T23:06:30.922Z,2023-04-23T23:06:33Z,4216056117,213,0.1,4216056115,212,22.5,4216056109,56,Right,4216056113,141,18.3,4216056111,140,51.2,,,,,,,,,,bug5x187ehj0apzl11lrl3ip6,R. Hope-Gund,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538478517,9,8,1,1,12,479lsfr4cwlzewpbuda3y2xv4,1,46.6,77.6,2023-04-23T23:06:33.171Z,2023-04-30T11:09:54Z,4216056153,56,Back,4239220483,384,,,,,,,,,,,,,,,,,,,,ex99a6zbacpkkhgvynu80qpzo,N. Kibunguchy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538478527,10,12,1,1,13,479lsfr4cwlzewpbuda3y2xv4,1,39.6,85.4,2023-04-23T23:06:34.043Z,2023-04-24T01:30:05Z,4216056223,141,100.0,4216056221,140,55.5,4216056241,167,,4216056227,213,0.6,4216056219,56,Left,4216056225,212,20.1,,,,,,,5bgt61vb5lnzyoczqnr202lpm,M. Tablante,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538478529,11,5,1,1,14,479lsfr4cwlzewpbuda3y2xv4,0,50.8,101.3,2023-04-23T23:06:34.528Z,2023-04-24T01:25:50Z,4216056295,233,20,4216056231,347,,4216056229,56,Left,,,,,,,,,,,,,,,,5bgt61vb5lnzyoczqnr202lpm,M. Tablante,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538478541,20,5,1,1,14,6ddsx316t3j0z6nolrky9k4r8,1,49.2,-1.3,2023-04-23T23:06:34.528Z,2023-04-23T23:06:39Z,4216056273,56,Back,4216056277,233,11,4216056275,347,,,,,,,,,,,,,,,,,bug5x187ehj0apzl11lrl3ip6,R. Hope-Gund,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538478555,21,1,1,1,19,6ddsx316t3j0z6nolrky9k4r8,1,50.2,0,2023-04-23T23:06:39.391Z,2023-04-23T23:06:42Z,4216056363,141,9.5,4216056359,56,Back,4216056367,213,2.4,4216056365,212,10.3,4216056361,140,43.0,4216056357,107,,,,,,,,beq6yluq1raxsrvxo77qlrf56,S. Turnbull,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538478617,22,1,1,1,21,6ddsx316t3j0z6nolrky9k4r8,0,44.1,9.1,2023-04-23T23:06:42.126Z,2023-04-30T11:10:23Z,4216056679,56,Back,4216056685,212,6.3,4216056687,213,4.0,4216056681,140,40.0,4216056683,141,2.3,,,,,,,,,,cwyml9l4tfvb4ceh8tv3au0wk,M. Carrizo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538479195,33,43,1,1,29,6ddsx316t3j0z6nolrky9k4r8,1,0,0,2023-04-23T23:06:49.242Z,2023-04-30T11:10:18Z,4239221871,144,50,4216059923,56,Back,4216059925,286,0,4216060131,233,23,,,,,,,,,,,,,beq6yluq1raxsrvxo77qlrf56,S. Turnbull,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538479153,23,43,1,1,29,479lsfr4cwlzewpbuda3y2xv4,1,0,0,2023-04-23T23:06:49.243Z,2023-04-30T11:10:21Z,4216059691,285,0,4216059689,56,Left,4239222023,144,7,,,,,,,,,,,,,,,,eqws52w506rp4a2x9mqwm76ga,Juninho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538478713,12,4,1,1,30,479lsfr4cwlzewpbuda3y2xv4,1,56.3,95.8,2023-04-23T23:06:50.421Z,2023-04-24T01:12:47Z,4216059489,286,,4216059481,13,,4216366529,233,23,4216059487,152,,4216059485,56,Left,4216059483,295,,,,,,,,eqws52w506rp4a2x9mqwm76ga,Juninho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538478619,23,4,1,1,30,6ddsx316t3j0z6nolrky9k4r8,0,43.7,4.2,2023-04-23T23:06:50.422Z,2023-04-24T01:12:47Z,4216056699,13,,4216366533,233,12,4216056701,56,Back,4216057555,295,,4216056707,285,,4216056703,152,,,,,,,,beq6yluq1raxsrvxo77qlrf56,S. Turnbull,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538478743,13,1,1,1,42,479lsfr4cwlzewpbuda3y2xv4,1,56.3,97.5,2023-04-23T23:07:03.203Z,2023-04-30T11:11:05Z,4216057461,140,57.8,4216407073,152,,4216057465,212,6.4,4216057467,213,5.0,4216407071,5,,4216057459,56,Left,4216057463,141,88.4,,,,5bgt61vb5lnzyoczqnr202lpm,M. Tablante,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541525151,762,1,1,1,43,479lsfr4cwlzewpbuda3y2xv4,1,61.8,86.7,2023-04-23T23:07:03.612Z,2023-04-30T11:14:26Z,4239234695,212,5.0,4239234697,213,2.2,4239234693,141,92.5,4239234689,56,Left,4239234691,140,58.8,,,,,,,,,,27ajd5d69mrgie5c9x5izn4oa,C. Medina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538478749,14,1,1,1,46,479lsfr4cwlzewpbuda3y2xv4,1,56.1,97.2,2023-04-23T23:07:06.435Z,2023-04-23T23:07:07Z,4216057491,56,Back,4216057493,140,34.7,4216057499,213,3.6,4216057497,212,25.7,4216057495,141,78.9,,,,,,,,,,5bgt61vb5lnzyoczqnr202lpm,M. Tablante,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538478759,15,1,1,1,46,479lsfr4cwlzewpbuda3y2xv4,1,34.7,78.9,2023-04-23T23:07:07.075Z,2023-04-23T23:07:08Z,4216057561,56,Back,4216057563,140,33.9,4216057569,213,4.7,4216057565,141,42.2,4216057567,212,25.0,,,,,,,,,,ex99a6zbacpkkhgvynu80qpzo,N. Kibunguchy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538478775,16,1,1,1,48,479lsfr4cwlzewpbuda3y2xv4,1,33.5,44,2023-04-23T23:07:08.867Z,2023-04-23T23:07:12Z,4216057651,56,Back,4216057659,213,1.7,4216057655,141,77.3,4216057657,212,22.8,4216057653,140,30.7,,,,,,,,,,cqlc423f6bid2uy3togwkvlgq,A. Salim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538478819,17,1,1,1,52,479lsfr4cwlzewpbuda3y2xv4,0,37.5,76.7,2023-04-23T23:07:12.259Z,2023-04-23T23:07:17Z,4216057841,56,Left,4216057849,213,0.3,4216057839,155,,4216057843,140,97.0,4216057847,212,64.7,4216057851,1,,4216057845,141,100.0,,,,ex99a6zbacpkkhgvynu80qpzo,N. Kibunguchy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538478821,18,5,1,1,56,479lsfr4cwlzewpbuda3y2xv4,0,96.8,101.4,2023-04-23T23:07:17.149Z,2023-04-23T23:07:27Z,4216057855,347,,4216057853,56,Left,4216058329,233,24,,,,,,,,,,,,,,,,ex99a6zbacpkkhgvynu80qpzo,N. Kibunguchy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538478893,24,5,1,1,56,6ddsx316t3j0z6nolrky9k4r8,1,3.2,-1.4,2023-04-23T23:07:17.149Z,2023-04-24T01:25:50Z,4216058317,347,,4216058315,56,Back,4216058319,233,18,,,,,,,,,,,,,,,,beq6yluq1raxsrvxo77qlrf56,S. Turnbull,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538478947,25,1,1,2,6,6ddsx316t3j0z6nolrky9k4r8,1,3.7,0,2023-04-23T23:07:26.833Z,2023-04-30T13:32:56Z,4216058613,140,41.3,4216058621,1,,4216058615,141,5.8,4216058617,212,39.8,4216058619,213,0.1,4216058611,56,Back,4216058609,107,,,,,beq6yluq1raxsrvxo77qlrf56,S. Turnbull,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538478967,26,61,1,2,10,6ddsx316t3j0z6nolrky9k4r8,1,39.1,15.5,2023-04-23T23:07:30.651Z,2023-04-30T13:33:02Z,4216058737,56,Back,,,,,,,,,,,,,,,,,,,,,,96a444bkyegpg5zho3odc54ic,M. Meyrs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541525867,887,50,1,2,11,6ddsx316t3j0z6nolrky9k4r8,1,30.3,9.5,2023-04-23T23:07:31.412Z,2023-05-01T11:07:04Z,4239237957,56,Back,4242948667,233,763,4239237959,285,,,,,,,,,,,,,,,,,beq6yluq1raxsrvxo77qlrf56,S. Turnbull,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541525839,763,7,1,2,11,479lsfr4cwlzewpbuda3y2xv4,0,69.7,90.5,2023-04-23T23:07:31.413Z,2023-05-01T11:07:03Z,4239237871,286,,4239238129,385,,4242948655,233,887,4239237867,56,Left,,,,,,,,,,,,,eqws52w506rp4a2x9mqwm76ga,Juninho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541526377,888,61,1,2,13,6ddsx316t3j0z6nolrky9k4r8,0,40.2,33.1,2023-04-23T23:07:33.497Z,2023-04-30T11:17:12Z,4239240457,56,Back,,,,,,,,,,,,,,,,,,,,,,3ei1s8oyub83owfxxbsygmsmi,J. Jiménez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541527225,764,1,1,2,14,479lsfr4cwlzewpbuda3y2xv4,0,63.7,68,2023-04-23T23:07:34.462Z,2023-05-01T11:08:25Z,4239244353,141,72.0,4239244357,213,0.8,4239244349,56,Center,4239244355,212,3.7,4239244351,140,66.1,4239245239,236,,4239245241,286,,4242952407,233,889,i5wj5hcg2r9934e7gauxtgmi,J. Almaguer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541527293,889,74,1,2,14,6ddsx316t3j0z6nolrky9k4r8,1,33.9,28,2023-04-23T23:07:34.463Z,2023-05-01T11:08:25Z,4239244635,285,,4242952449,233,764,4239244633,56,Back,,,,,,,,,,,,,,,,duj699i9620tuf3ii9z06bqsq,P. Elias,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538478973,19,43,1,2,15,479lsfr4cwlzewpbuda3y2xv4,1,0,0,2023-04-23T23:07:35.764Z,2023-04-30T11:17:44Z,4216058757,56,Center,4216058765,213,0.3,4216058761,141,64.4,4216058759,140,62.1,4216058763,212,5.4,4239246023,144,1,,,,,,,ex99a6zbacpkkhgvynu80qpzo,N. Kibunguchy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538478983,20,49,1,2,16,479lsfr4cwlzewpbuda3y2xv4,1,62.1,64.4,2023-04-23T23:07:36.866Z,2023-04-30T11:17:57Z,,,,,,,,,,,,,,,,,,,,,,,,,27ajd5d69mrgie5c9x5izn4oa,C. Medina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538478991,21,1,1,2,16,479lsfr4cwlzewpbuda3y2xv4,1,62.1,64.4,2023-04-23T23:07:36.995Z,2023-04-30T11:18:00Z,4216058827,56,Center,4216058831,141,44.2,4216058835,213,5.1,4216058829,140,68.1,4216058833,212,15.1,,,,,,,,,,27ajd5d69mrgie5c9x5izn4oa,C. Medina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
