id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/8/value,qualifier/9/value,qualifier/11/value,qualifier/10/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,assist,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId
2541986775,7,1,1,0,19,iiolvosiuokkrl5iuoxcjo4p,1,7.1,16.7,2023-04-30T22:05:47.003Z,2023-04-30T22:05:49Z,4241689667,56,Back,4241689669,140,4.4,4241689673,212,19.8,4241689675,213,1.7,4241689671,141,45.5,,,,,,,,,,63r5yw1u82xzwndp8c6rwvzoq,D. Garcia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541986817,8,1,1,0,21,iiolvosiuokkrl5iuoxcjo4p,1,4.4,45.5,2023-04-30T22:05:49.500Z,2023-04-30T22:05:55Z,4241689885,213,1.3,4241689873,56,Back,4241689877,141,91.4,4241689875,140,11.2,4241689881,212,32.0,4241689887,1,,,,,,,,1o5qnb5ktq4u6t11lj3fqntg,A. Beaudry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541986843,9,1,1,0,25,iiolvosiuokkrl5iuoxcjo4p,0,11.7,89.4,2023-04-30T22:05:53.484Z,2023-04-30T23:01:18Z,4241690007,212,20.0,4241690009,213,0.4,4241690003,140,29.2,4241690001,56,Back,4241690005,141,100.0,,,,,,,,,,2nu3jw4piu1qnqha0kdq8nzai,B. Malone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541986899,5,5,1,0,26,99l7fsj6ykgbyqcb9zqqu9dgq,1,65.7,-1.4,2023-04-30T22:05:54.347Z,2023-04-30T22:06:03Z,4241690229,56,Right,4241690243,233,10,4241690231,347,,,,,,,,,,,,,,,,,rtca480n5ehey5ffvt8nudck,H. Endeley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541986851,10,5,1,0,26,iiolvosiuokkrl5iuoxcjo4p,0,34.3,101.4,2023-04-30T22:05:54.347Z,2023-04-30T22:28:57Z,4241690039,56,Back,4241690255,233,5,4241690041,347,,,,,,,,,,,,,,,,,2nu3jw4piu1qnqha0kdq8nzai,B. Malone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541986923,6,1,1,0,35,99l7fsj6ykgbyqcb9zqqu9dgq,1,60.6,0,2023-04-30T22:06:03.560Z,2023-04-30T22:32:53Z,4241690355,107,,4241690363,212,18.3,4241690361,141,18.9,4241690359,140,71.9,4241690365,213,0.9,4241690357,56,Right,,,,,,,auomns9j08ffqknhs9007ju38,M. Molina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541986941,7,1,1,0,37,99l7fsj6ykgbyqcb9zqqu9dgq,1,69.8,19.7,2023-04-30T22:06:05.877Z,2023-04-30T22:32:57Z,4241690437,56,Center,4241690443,212,3.7,4241690439,140,73.1,4241690441,141,21.5,4241690445,213,0.3,,,,,,,,,,9dg5ce0f3mlqzoiwak09qeooa,A. Costa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541986949,8,1,1,0,38,99l7fsj6ykgbyqcb9zqqu9dgq,0,78.2,11.6,2023-04-30T22:06:05.973Z,2023-05-06T10:59:43Z,4241690467,140,72.1,4241690473,213,2.6,4241690469,141,17.6,4253687855,3,,4241690471,212,7.6,4241690465,56,Right,,,,,,,9zp60lqhm9pbqhuem9izpcpre,J. Mulato,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541986945,11,49,1,0,39,iiolvosiuokkrl5iuoxcjo4p,1,29.9,82,2023-04-30T22:06:07.092Z,2023-05-06T10:59:45Z,,,,,,,,,,,,,,,,,,,,,,,,,f1oc42nax0yel4gblge49py7e,D. Amadou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541986967,12,1,1,0,40,iiolvosiuokkrl5iuoxcjo4p,1,30.1,81,2023-04-30T22:06:08.428Z,2023-05-06T11:00:33Z,4241690529,141,74.2,4241690525,56,Back,4241690527,140,23.1,4241690533,213,3.7,4241690531,212,8.7,,,,,,,,,,f1oc42nax0yel4gblge49py7e,D. Amadou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541987023,13,1,1,0,41,iiolvosiuokkrl5iuoxcjo4p,1,21.8,70.5,2023-04-30T22:06:09.883Z,2023-05-06T11:00:42Z,4241690793,140,33.9,4241690795,141,55.9,4241690791,56,Back,4241690797,212,16.1,4241690799,213,5.6,,,,,,,,,,2nu3jw4piu1qnqha0kdq8nzai,B. Malone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541987077,14,1,1,0,45,iiolvosiuokkrl5iuoxcjo4p,1,31.2,56.7,2023-04-30T22:06:13.236Z,2023-05-06T11:00:56Z,4241691055,141,20.0,4241691059,213,5.3,4241691053,140,45.7,4241691051,56,Back,4241691057,212,29.2,4241691049,155,,,,,,,,1v39pm9r5ela9fe63tlsq3tka,O. Larraz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541987079,15,3,1,0,51,iiolvosiuokkrl5iuoxcjo4p,0,62.3,2.8,2023-04-30T22:06:19.365Z,2023-05-06T11:01:07Z,4241691065,286,,4241691063,56,Right,4253691673,465,,4241691079,211,,,,,,,,,,,,,,cfx7vo0kbjvcly2nf1b7papsk,Y. Hanya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541987111,9,5,1,0,52,99l7fsj6ykgbyqcb9zqqu9dgq,1,35.6,101.4,2023-04-30T22:06:20.127Z,2023-05-06T11:01:11Z,4241691227,233,16,4241691209,56,Back,4241691211,347,,,,,,,,,,,,,,,,,9zp60lqhm9pbqhuem9izpcpre,J. Mulato,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541987087,16,5,1,0,52,iiolvosiuokkrl5iuoxcjo4p,0,64.4,-1.4,2023-04-30T22:06:20.127Z,2023-05-06T13:54:58Z,4241691245,233,9,4241691107,56,Right,4241691109,347,,,,,,,,,,,,,,,,,1v39pm9r5ela9fe63tlsq3tka,O. Larraz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541987123,10,1,1,0,56,99l7fsj6ykgbyqcb9zqqu9dgq,1,34.1,100,2023-04-30T22:06:24.268Z,2023-04-30T22:06:26Z,4241691285,213,4.8,4241691277,56,Back,4241691283,212,10.9,4241691275,107,,4241691281,141,85.1,4241691279,140,34.9,,,,,,,9acojrco6dg2i9otq02gj6904,T. Rose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541987133,11,1,1,0,58,99l7fsj6ykgbyqcb9zqqu9dgq,1,35.2,88,2023-04-30T22:06:26.213Z,2023-05-06T11:01:25Z,4241691331,213,1.7,4241691323,56,Back,4241691327,141,96.0,4241691325,140,34.3,4241691329,212,5.5,,,,,,,,,,74bhj4xi5zgq6evsr4c766p04,H. Avayevu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541987149,12,1,1,0,59,99l7fsj6ykgbyqcb9zqqu9dgq,1,27.2,95,2023-04-30T22:06:27.189Z,2023-04-30T22:06:30Z,4241691417,213,3.7,4241691409,56,Back,4241691413,141,82.4,4241691411,140,14.4,4241691415,212,15.9,,,,,,,,,,9acojrco6dg2i9otq02gj6904,T. Rose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541987177,13,1,1,1,2,99l7fsj6ykgbyqcb9zqqu9dgq,1,14.2,81.8,2023-04-30T22:06:30.005Z,2023-04-30T22:06:33Z,4241691585,212,20.8,4241691581,140,8.8,4241691583,141,52.4,4241691587,213,4.4,4241691579,56,Back,,,,,,,,,,c3casxnuawoljnb937tn49s0k,M. Caicedo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541987217,14,1,1,1,5,99l7fsj6ykgbyqcb9zqqu9dgq,1,6.1,54.6,2023-04-30T22:06:33.765Z,2023-05-06T11:01:37Z,4241691797,213,5.2,4241691793,141,35.9,4241691791,140,13.1,4241691789,56,Back,4241691795,212,14.7,,,,,,,,,,608d9yxcn99up33girsspyaga,A. Carrera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541987233,15,1,1,1,10,99l7fsj6ykgbyqcb9zqqu9dgq,1,23.2,38.6,2023-04-30T22:06:38.741Z,2023-05-06T11:01:45Z,4241691885,140,18.9,4241691883,56,Back,4241691889,212,15.0,4241691887,141,59.6,4241691891,213,1.9,,,,,,,,,,bo4noec1doijfg99edrxiii5m,Henri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541987257,16,1,1,1,12,99l7fsj6ykgbyqcb9zqqu9dgq,1,18.5,55,2023-04-30T22:06:40.293Z,2023-05-06T11:02:00Z,4241691999,141,32.4,4241692003,212,15.6,4241692009,213,4.9,4241691991,56,Back,4241691995,140,21.1,,,,,,,,,,c3casxnuawoljnb937tn49s0k,M. Caicedo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541987295,17,1,1,1,15,99l7fsj6ykgbyqcb9zqqu9dgq,1,19.2,31.3,2023-04-30T22:06:43.541Z,2023-05-06T11:02:05Z,4241692223,212,25.7,4241692221,141,5.2,4241692225,213,5.5,4253694809,155,,4241692217,56,Back,4241692219,140,36.9,,,,,,,bo4noec1doijfg99edrxiii5m,Henri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541987315,18,1,1,1,20,99l7fsj6ykgbyqcb9zqqu9dgq,1,34.6,7.1,2023-04-30T22:06:48.805Z,2023-05-06T11:02:18Z,4241692331,140,36.2,4241692337,212,9.7,4241692327,56,Back,4241692335,141,21.1,4241692339,213,1.4,,,,,,,,,,auomns9j08ffqknhs9007ju38,M. Molina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541987333,19,1,1,1,24,99l7fsj6ykgbyqcb9zqqu9dgq,1,33.9,19.6,2023-04-30T22:06:52.325Z,2023-05-06T11:02:27Z,4241692427,56,Back,4241692431,141,7.7,4241692429,140,37.0,4241692439,213,5.1,4241692435,212,8.7,,,,,,,,,,6girdg17h5o2qr8stoywy3vv8,A. Urzua,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541987355,20,1,1,1,26,99l7fsj6ykgbyqcb9zqqu9dgq,1,36.3,8.3,2023-04-30T22:06:54.629Z,2023-04-30T22:06:57Z,4241692567,141,22.8,4241692569,212,14.0,4241692571,213,2.4,4241692563,56,Back,4241692565,140,26.8,,,,,,,,,,auomns9j08ffqknhs9007ju38,M. Molina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541987375,21,1,1,1,28,99l7fsj6ykgbyqcb9zqqu9dgq,0,28.8,19.2,2023-04-30T22:06:56.902Z,2023-05-06T11:02:40Z,4241692677,212,66.7,4241692671,56,Left,4241692673,140,63.2,4241692669,196,,4241692679,213,1.0,4241692675,141,100.0,4241692681,1,,4241692667,155,,bo4noec1doijfg99edrxiii5m,Henri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541987515,17,5,1,1,31,iiolvosiuokkrl5iuoxcjo4p,1,36.8,-1.5,2023-04-30T22:06:59.640Z,2023-04-30T22:28:58Z,4241693341,56,Back,4241693345,233,22,4241693343,347,,,,,,,,,,,,,,,,,4x3md4d2zvyvxlhtqp0ocvmqx,R. Cabral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541987381,22,5,1,1,31,99l7fsj6ykgbyqcb9zqqu9dgq,0,63.2,101.5,2023-04-30T22:06:59.640Z,2023-04-30T22:07:14Z,4241692711,347,,4241693353,233,17,4241692709,56,Left,,,,,,,,,,,,,,,,bo4noec1doijfg99edrxiii5m,Henri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541987535,18,1,1,1,46,iiolvosiuokkrl5iuoxcjo4p,1,41.7,0,2023-04-30T22:07:13.979Z,2023-04-30T23:02:08Z,4241693453,141,19.5,4241693451,140,58.8,4241693449,56,Right,4241693457,213,0.7,4241693455,212,22.9,4241693447,107,,4241693459,1,,,,,1ss7pdaxmlk0sijax5brwpkyy,L. Batiste,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541987557,19,1,1,1,48,iiolvosiuokkrl5iuoxcjo4p,1,57.9,24.3,2023-04-30T22:07:16.683Z,2023-04-30T22:07:20Z,4241693599,141,33.0,4241693595,56,Back,4241693601,212,17.3,4241693597,140,42.4,4241693603,213,2.8,,,,,,,,,,4x3md4d2zvyvxlhtqp0ocvmqx,R. Cabral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541987585,20,1,1,1,49,iiolvosiuokkrl5iuoxcjo4p,1,42.4,33,2023-04-30T22:07:17.842Z,2023-05-06T11:03:00Z,4241693737,213,4.3,4241693731,140,40.5,4241693733,141,25.3,4241693729,56,Back,4241693735,212,5.6,,,,,,,,,,du287pgrexe4p29tti43grv56,C. Miller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541987613,21,1,1,1,50,iiolvosiuokkrl5iuoxcjo4p,1,39.7,25.3,2023-04-30T22:07:18.228Z,2023-05-06T11:03:02Z,4241693881,141,47.9,4241693883,212,31.2,4241693879,140,13.8,4241693885,213,2.6,4241693877,56,Back,,,,,,,,,,f1oc42nax0yel4gblge49py7e,D. Amadou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541987649,22,1,1,1,57,iiolvosiuokkrl5iuoxcjo4p,1,13.8,47.9,2023-04-30T22:07:25.835Z,2023-04-30T22:07:30Z,4241694039,56,Back,4241694049,141,64.5,4241694057,213,1.0,4241694053,212,13.8,4241694045,140,21.4,,,,,,,,,,1o5qnb5ktq4u6t11lj3fqntg,A. Beaudry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541987657,23,1,1,2,0,iiolvosiuokkrl5iuoxcjo4p,1,21.4,64.5,2023-04-30T22:07:28.843Z,2023-05-06T11:03:15Z,4241694109,213,1.1,4241694107,212,17.4,4241694105,141,87.7,4241694101,56,Back,4241694103,140,28.5,,,,,,,,,,2nu3jw4piu1qnqha0kdq8nzai,B. Malone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541987673,24,1,1,2,2,iiolvosiuokkrl5iuoxcjo4p,1,28.5,87.7,2023-04-30T22:07:30.122Z,2023-05-06T11:03:20Z,4241694185,140,36.0,4241694183,56,Back,4241694191,213,5.7,4241694187,141,80.8,4241694189,212,9.2,,,,,,,,,,4wu5ystem7t4d7veep83j2qne,S. Flores,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541987747,25,1,1,2,5,iiolvosiuokkrl5iuoxcjo4p,1,30.5,81.8,2023-04-30T22:07:33.051Z,2023-05-06T11:03:29Z,4241694583,56,Back,4241694585,140,24.8,4241694591,213,2.3,4241694589,212,8.8,4241694587,141,91.3,,,,,,,,,,du287pgrexe4p29tti43grv56,C. Miller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542022169,371,1,1,2,7,iiolvosiuokkrl5iuoxcjo4p,1,24,93.6,2023-04-30T22:07:34.946Z,2023-04-30T23:03:59Z,4241882619,140,11.5,4241882617,56,Back,4241882623,212,13.2,4241882625,213,3.3,4241882621,141,91.2,,,,,,,,,,4wu5ystem7t4d7veep83j2qne,S. Flores,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541987769,26,1,1,2,8,iiolvosiuokkrl5iuoxcjo4p,1,12.1,90.3,2023-04-30T22:07:36.459Z,2023-05-06T11:03:50Z,4241694719,213,5.9,4241694717,212,16.6,4241694713,140,26.9,4241694711,56,Back,4241694715,141,81.8,,,,,,,,,,du287pgrexe4p29tti43grv56,C. Miller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542023039,373,1,1,2,9,iiolvosiuokkrl5iuoxcjo4p,1,30.2,85.9,2023-04-30T22:07:36.946Z,2023-05-06T11:03:56Z,4241887407,56,Back,4241887409,140,26.3,4241887413,212,7.3,4241887411,141,94.8,4241887415,213,2.2,,,,,,,,,,f1oc42nax0yel4gblge49py7e,D. Amadou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542023077,374,1,1,2,11,iiolvosiuokkrl5iuoxcjo4p,1,23.1,92.9,2023-04-30T22:07:38.946Z,2023-05-06T11:04:04Z,4241887647,56,Back,4241887659,213,5.5,4241887655,212,5.6,4241887649,140,26.7,4241887651,141,86.8,,,,,,,,,,4wu5ystem7t4d7veep83j2qne,S. Flores,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541987791,27,1,1,2,15,iiolvosiuokkrl5iuoxcjo4p,1,29.5,77.5,2023-04-30T22:07:43.491Z,2023-05-06T11:04:14Z,4241694865,212,26.6,4241694867,213,5.1,4241694859,56,Back,4241694861,140,38.7,4241694863,141,41.0,,,,,,,,,,f1oc42nax0yel4gblge49py7e,D. Amadou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542023537,375,1,1,2,17,iiolvosiuokkrl5iuoxcjo4p,1,40.8,38.3,2023-04-30T22:07:44.946Z,2023-05-06T11:04:19Z,4241889907,56,Center,4241889915,213,0.7,4241889909,140,64.4,4241889917,1,,4241889913,212,32.0,4241889911,141,68.1,,,,,,,1v39pm9r5ela9fe63tlsq3tka,O. Larraz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541987831,29,61,1,2,19,iiolvosiuokkrl5iuoxcjo4p,0,75.2,63.8,2023-04-30T22:07:47.740Z,2023-05-06T11:05:10Z,4241695053,56,Center,,,,,,,,,,,,,,,,,,,,,,4x3md4d2zvyvxlhtqp0ocvmqx,R. Cabral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541987811,23,61,1,2,20,99l7fsj6ykgbyqcb9zqqu9dgq,1,24.8,36.2,2023-04-30T22:07:48.741Z,2023-05-06T11:05:15Z,4241694947,56,Back,,,,,,,,,,,,,,,,,,,,,,c3casxnuawoljnb937tn49s0k,M. Caicedo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541987837,25,43,1,2,21,99l7fsj6ykgbyqcb9zqqu9dgq,1,0,0,2023-04-30T22:07:49.509Z,2023-04-30T22:08:13Z,4241695085,56,Back,4241695091,212,17.5,4241695089,141,11.3,4241695093,213,4.9,4241696451,144,1,4241695087,140,23.1,,,,,,,c3casxnuawoljnb937tn49s0k,M. Caicedo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541987813,24,49,1,2,22,99l7fsj6ykgbyqcb9zqqu9dgq,1,20.1,36.6,2023-04-30T22:07:50.301Z,2023-05-06T11:05:27Z,,,,,,,,,,,,,,,,,,,,,,,,,auomns9j08ffqknhs9007ju38,M. Molina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
