id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/9/value,qualifier/12/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/14/value,assist
2534986045,5,1,1,0,10,ew2zirzye0sw1txr2m33nr25y,0,30.8,61.8,2023-04-17T00:05:20.773Z,2023-04-17T00:05:23Z,4197478701,212,9.4,4197478699,141,70.0,4197478697,140,38.0,4197478693,3,,4197478703,213,0.6,4197478695,56,Back,,,,,,,1bmbt6h6bsiimpzxt07cqwfvu,E. Blancas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536932695,796,1,1,0,11,iiolvosiuokkrl5iuoxcjo4p,1,64.3,28,2023-04-17T00:05:21.881Z,2023-04-22T11:17:27Z,4207824293,157,,4207824305,1,,4207824299,141,11.0,4207824297,140,35.9,4207824303,213,3.5,4207824301,212,32.0,4207824295,56,Back,,,,f1oc42nax0yel4gblge49py7e,D. Amadou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534986197,7,1,1,0,16,iiolvosiuokkrl5iuoxcjo4p,1,22.5,12.3,2023-04-17T00:05:27.027Z,2023-04-17T00:05:47Z,4197479223,141,34.0,4197479221,140,3.5,4197479227,213,2.5,4197479219,56,Back,4197479225,212,24.8,,,,,,,,,,at9jab3qv8j4azup6qd5ggui2,D. Chacón,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534986231,8,1,1,0,37,iiolvosiuokkrl5iuoxcjo4p,1,11,41.5,2023-04-17T00:05:47.683Z,2023-04-17T00:05:52Z,4197479383,56,Right,4197479393,1,,4197479385,140,59.2,4197479391,213,5.9,4197479389,212,54.0,4197479381,155,,4197479387,141,13.8,,,,2m7xhno7xnktvmzwa6j7wlgfe,A. Rodriguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534986235,9,44,1,0,41,iiolvosiuokkrl5iuoxcjo4p,1,59.6,10.8,2023-04-17T00:05:51.939Z,2023-04-17T00:59:23Z,4197479447,233,6,4197479417,286,,4197479415,56,Right,,,,,,,,,,,,,,,,cfx7vo0kbjvcly2nf1b7papsk,Y. Hanya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534986237,6,44,1,0,41,ew2zirzye0sw1txr2m33nr25y,0,40.4,89.2,2023-04-17T00:05:51.940Z,2023-04-17T01:02:00Z,4197479423,56,Back,4197479425,285,,4197479489,233,9,,,,,,,,,,,,,,,,59kky4fyi0w9bdz4ow3gs95yi,K. Tingey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534986241,10,1,1,0,41,iiolvosiuokkrl5iuoxcjo4p,0,59,13.8,2023-04-17T00:05:52.035Z,2023-04-17T00:59:22Z,4197479431,168,,4197479439,212,20.1,4197479433,56,Right,4197479435,140,77.9,4197479437,141,9.2,4197479429,3,,4197479441,213,6.1,,,,cfx7vo0kbjvcly2nf1b7papsk,Y. Hanya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534986257,7,49,1,0,44,ew2zirzye0sw1txr2m33nr25y,1,23.1,93.2,2023-04-17T00:05:54.725Z,2023-04-17T00:05:54Z,,,,,,,,,,,,,,,,,,,,,,,,,dqa88ma3jbk33lsyzo45uy2cq,A. Cano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534986281,8,1,1,0,45,ew2zirzye0sw1txr2m33nr25y,1,17.2,97.2,2023-04-17T00:05:55.493Z,2023-04-17T00:05:59Z,4197479595,212,26.7,4197479597,213,4.1,4197479591,140,2.0,4197479589,56,Back,4197479593,141,65.7,,,,,,,,,,dqa88ma3jbk33lsyzo45uy2cq,A. Cano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534986303,9,2,1,0,47,ew2zirzye0sw1txr2m33nr25y,1,2,64.9,2023-04-17T00:05:58.061Z,2023-04-22T11:18:00Z,4197479725,141,57.8,4197479731,1,,4197479721,56,Back,4197480261,7,a5zvb5q87awncgadmlqd0sm0a,4197479723,140,46.4,,,,,,,,,,71y61qa3ywym9sa89dpkzfcyy,E. Ochoa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534986353,11,55,1,0,47,iiolvosiuokkrl5iuoxcjo4p,1,47.9,48.2,2023-04-17T00:05:58.062Z,2023-04-22T11:18:11Z,4207826541,189,,,,,,,,,,,,,,,,,,,,,,,at9jab3qv8j4azup6qd5ggui2,D. Chacón,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534986305,10,43,1,0,53,ew2zirzye0sw1txr2m33nr25y,1,0,0,2023-04-17T00:06:04.068Z,2023-04-17T00:06:28Z,4197480309,144,50,4197479739,286,0,4197479737,56,Back,,,,,,,,,,,,,,,,a5zvb5q87awncgadmlqd0sm0a,O. Bouda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534986461,12,1,1,1,16,iiolvosiuokkrl5iuoxcjo4p,1,53,51.2,2023-04-17T00:06:26.787Z,2023-04-22T11:18:24Z,4197480427,141,34.0,4197480429,212,15.4,4197480421,241,,4197480419,5,,4197480425,140,43.5,4197480431,213,4.0,4197480423,56,Back,,,,38z2cuwmbeanujqho9cqwozmy,R. Aguirre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534986467,13,1,1,1,21,iiolvosiuokkrl5iuoxcjo4p,1,43.3,33.6,2023-04-17T00:06:32.227Z,2023-04-22T11:18:32Z,4207827473,155,,4197480477,1,,4197480469,140,52.8,4197480475,213,1.3,4197480467,56,Left,4197480473,212,40.6,4197480471,141,91.5,,,,at9jab3qv8j4azup6qd5ggui2,D. Chacón,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534986485,14,1,1,1,24,iiolvosiuokkrl5iuoxcjo4p,1,53.5,90.5,2023-04-17T00:06:34.627Z,2023-04-17T00:06:37Z,4197480565,212,12.7,4197480551,56,Left,4197480567,213,0.1,4197480557,140,65.5,4197480561,141,93.2,,,,,,,,,,1keonaeqvrkqhbw9sjaaxsff8,J. Travis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534986489,15,1,1,1,26,iiolvosiuokkrl5iuoxcjo4p,0,61.6,89.7,2023-04-17T00:06:36.883Z,2023-04-17T00:06:40Z,4197480585,212,1.3,4197480583,141,91.4,4197480641,233,11,4197480587,213,2.0,4197480639,236,,4197480579,56,Left,4197480645,286,,4197480581,140,61.1,1v39pm9r5ela9fe63tlsq3tka,O. Larraz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534986501,11,74,1,1,26,ew2zirzye0sw1txr2m33nr25y,1,38.5,8.3,2023-04-17T00:06:36.884Z,2023-04-17T02:05:00Z,4197480631,285,,4197480647,233,15,4197480629,56,Back,,,,,,,,,,,,,,,,226lvmqm3qdvss5wp8w066qne,J. Skahan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534986505,12,50,1,1,28,ew2zirzye0sw1txr2m33nr25y,1,39.8,7.1,2023-04-17T00:06:39.310Z,2023-04-17T02:14:32Z,4197725369,233,791,4197480931,56,Back,4197480933,286,,,,,,,,,,,,,,,,,226lvmqm3qdvss5wp8w066qne,J. Skahan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535033787,791,7,1,1,29,iiolvosiuokkrl5iuoxcjo4p,1,60.2,92.9,2023-04-17T00:06:39.311Z,2023-04-22T11:19:00Z,4197725359,233,12,4197725351,56,Left,4197725353,285,,4207828771,384,,,,,,,,,,,,,,ew8oodr9hiuqve7xlz24xznfu,M. Vargas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535033853,792,50,1,1,30,iiolvosiuokkrl5iuoxcjo4p,1,54.2,94.2,2023-04-17T00:06:41.270Z,2023-04-17T02:14:44Z,4197725581,56,Left,4197725583,286,,4197725603,233,13,,,,,,,,,,,,,,,,1keonaeqvrkqhbw9sjaaxsff8,J. Travis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534986509,13,7,1,1,30,ew2zirzye0sw1txr2m33nr25y,0,45.8,5.8,2023-04-17T00:06:41.271Z,2023-04-22T11:19:11Z,4197480659,56,Back,4207829355,385,,4197725595,233,792,4197481113,285,,,,,,,,,,,,,,1t9thoa7j9ftzkriq2g50w4fe,J. Ayon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534986525,16,1,1,1,31,iiolvosiuokkrl5iuoxcjo4p,1,42.3,89.4,2023-04-17T00:06:41.523Z,2023-04-22T11:20:30Z,4197480761,213,0.3,4197480757,141,94.2,4197480759,212,12.4,4197480755,140,53.7,4197480753,56,Left,,,,,,,,,,1keonaeqvrkqhbw9sjaaxsff8,J. Travis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534986527,17,4,1,1,33,iiolvosiuokkrl5iuoxcjo4p,1,50.1,94.4,2023-04-17T00:06:43.682Z,2023-04-22T11:20:33Z,4197480815,233,14,4197480769,152,,4197480767,56,Left,4197480773,286,,4197480765,13,,4197480771,265,,,,,,,,ew8oodr9hiuqve7xlz24xznfu,M. Vargas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534986531,14,4,1,1,33,ew2zirzye0sw1txr2m33nr25y,0,49.9,5.6,2023-04-17T00:06:43.683Z,2023-04-22T11:20:34Z,4197480799,265,,4197480819,233,17,4197480797,152,,4197480801,285,,4197480793,13,,4197480795,56,Back,,,,,,,bl9rj1qcik8467w0w5i27hkru,I. Carrillo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534986553,18,1,1,1,40,iiolvosiuokkrl5iuoxcjo4p,1,52.5,97.5,2023-04-17T00:06:51.106Z,2023-04-17T00:06:54Z,4197480905,152,,4197480915,213,3.3,4197480913,212,22.5,4197480903,5,,4197480907,56,Back,4197480909,140,31.2,4197480911,141,93.9,,,,1keonaeqvrkqhbw9sjaaxsff8,J. Travis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534986565,19,1,1,1,44,iiolvosiuokkrl5iuoxcjo4p,1,27.7,90.3,2023-04-17T00:06:54.403Z,2023-04-17T00:06:56Z,4197480969,212,30.2,4197480959,56,Back,4197480963,140,13.3,4197480965,141,51.8,4197480973,213,4.2,,,,,,,,,,2nu3jw4piu1qnqha0kdq8nzai,B. Malone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534986577,20,1,1,1,46,iiolvosiuokkrl5iuoxcjo4p,1,12.8,49.4,2023-04-17T00:06:56.531Z,2023-04-17T00:06:58Z,4197481029,141,45.4,4197481033,213,6.0,4197481025,56,Back,4197481031,212,10.3,4197481027,140,22.3,,,,,,,,,,2m7xhno7xnktvmzwa6j7wlgfe,A. Rodriguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534986603,21,1,1,1,47,iiolvosiuokkrl5iuoxcjo4p,1,22.3,45.4,2023-04-17T00:06:58.067Z,2023-04-17T00:07:01Z,4197481141,141,49.9,4197481143,212,12.3,4197481137,56,Back,4197481139,140,11.0,4197481145,213,2.9,,,,,,,,,,at9jab3qv8j4azup6qd5ggui2,D. Chacón,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534986617,22,1,1,1,51,iiolvosiuokkrl5iuoxcjo4p,1,8,55.8,2023-04-17T00:07:01.842Z,2023-04-17T00:07:05Z,4197481199,56,Back,4197481205,212,44.2,4197481203,141,94.7,4197481197,155,,4197481207,213,0.6,4197481209,1,,4197481201,140,41.7,,,,2m7xhno7xnktvmzwa6j7wlgfe,A. Rodriguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534986673,23,1,1,1,55,iiolvosiuokkrl5iuoxcjo4p,1,41.7,94.7,2023-04-17T00:07:05.363Z,2023-04-22T11:20:49Z,4197481443,140,70.8,4197481439,3,,4197481445,141,91.8,4197481449,213,6.2,4207833287,168,,4197481441,56,Left,4197481447,212,30.6,,,,1keonaeqvrkqhbw9sjaaxsff8,J. Travis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534986679,24,50,1,2,3,iiolvosiuokkrl5iuoxcjo4p,1,90.2,77.3,2023-04-17T00:07:13.826Z,2023-04-17T00:07:18Z,4197481629,233,15,4197481473,286,,4197481471,56,Center,,,,,,,,,,,,,,,,5u5nybfj4jbz5w9a1eocjo2l0,P. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534986713,15,7,1,2,3,ew2zirzye0sw1txr2m33nr25y,1,9.8,22.7,2023-04-17T00:07:13.827Z,2023-04-22T11:21:04Z,4197481613,233,24,4207833855,384,,4197481591,285,,4197481589,56,Back,,,,,,,,,,,,,dvre51zzdkdr43uahtwerekiy,D. Munie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534986717,16,52,1,2,4,ew2zirzye0sw1txr2m33nr25y,1,2.7,29.7,2023-04-17T00:07:14.364Z,2023-04-22T11:21:07Z,4207834019,376,,,,,,,,,,,,,,,,,,,,,,,71y61qa3ywym9sa89dpkzfcyy,E. Ochoa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534986757,17,80,1,2,13,ew2zirzye0sw1txr2m33nr25y,0,5,50.1,2023-04-17T00:07:23.428Z,2023-04-17T00:07:23Z,,,,,,,,,,,,,,,,,,,,,,,,,71y61qa3ywym9sa89dpkzfcyy,E. Ochoa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534986781,18,1,1,2,15,ew2zirzye0sw1txr2m33nr25y,1,4.6,50,2023-04-17T00:07:25.508Z,2023-04-17T00:07:28Z,4197481899,140,8.6,4197481905,213,5.0,4197481903,212,15.4,4197481897,56,Back,4197481901,141,28.2,,,,,,,,,,71y61qa3ywym9sa89dpkzfcyy,E. Ochoa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534986799,19,1,1,2,17,ew2zirzye0sw1txr2m33nr25y,1,7.8,27.6,2023-04-17T00:07:28.212Z,2023-04-17T01:03:22Z,4197481985,141,49.1,4197481987,212,15.6,4197481981,56,Back,4197481989,213,1.9,4197481983,140,2.7,,,,,,,,,,dvre51zzdkdr43uahtwerekiy,D. Munie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534986833,20,1,1,2,20,ew2zirzye0sw1txr2m33nr25y,1,2.6,49.3,2023-04-17T00:07:30.517Z,2023-04-17T00:07:36Z,4197482161,141,25.2,4197482157,56,Back,4197482159,140,6.4,4197482163,212,16.9,4197482165,213,5.0,,,,,,,,,,71y61qa3ywym9sa89dpkzfcyy,E. Ochoa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534986861,21,1,1,2,30,ew2zirzye0sw1txr2m33nr25y,1,18,27.4,2023-04-17T00:07:40.356Z,2023-04-17T00:07:42Z,4197482331,213,2.3,4197482325,140,4.4,4197482323,56,Back,4197482327,141,49.7,4197482329,212,20.8,,,,,,,,,,dvre51zzdkdr43uahtwerekiy,D. Munie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534986865,22,1,1,2,31,ew2zirzye0sw1txr2m33nr25y,1,3.8,49,2023-04-17T00:07:41.988Z,2023-04-17T00:07:43Z,4197482349,141,28.6,4197482341,56,Back,4197482353,212,18.5,4197482357,213,5.4,4197482345,140,15.5,,,,,,,,,,71y61qa3ywym9sa89dpkzfcyy,E. Ochoa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534986871,23,1,1,2,32,ew2zirzye0sw1txr2m33nr25y,1,15.5,28.6,2023-04-17T00:07:43.123Z,2023-04-17T00:07:45Z,4197482385,141,1.9,4197482387,212,21.5,4197482381,56,Back,4197482389,213,5.3,4197482383,140,26.4,,,,,,,,,,dvre51zzdkdr43uahtwerekiy,D. Munie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534986881,24,1,1,2,34,ew2zirzye0sw1txr2m33nr25y,1,26.4,1.9,2023-04-17T00:07:44.868Z,2023-04-17T01:03:40Z,4197482453,56,Back,4197482455,140,10.7,4197482459,212,20.2,4197482461,213,2.5,4197482457,141,19.1,,,,,,,,,,1t9thoa7j9ftzkriq2g50w4fe,J. Ayon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534986895,25,1,1,2,36,ew2zirzye0sw1txr2m33nr25y,1,9.6,19.7,2023-04-17T00:07:46.964Z,2023-04-17T01:03:51Z,4197482527,212,11.4,4197482525,141,28.9,4197482523,140,18.7,4197482529,213,0.6,4197482521,56,Back,,,,,,,,,,dvre51zzdkdr43uahtwerekiy,D. Munie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534986901,26,1,1,2,38,ew2zirzye0sw1txr2m33nr25y,1,20.8,28.5,2023-04-17T00:07:49.124Z,2023-04-17T01:03:53Z,4197482573,140,28.9,4197482575,141,4.4,4197482579,213,5.2,4197482571,56,Back,4197482577,212,18.5,,,,,,,,,,dpedfgxin5nc4qmziaokpmiy2,C. Cilley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534986915,27,1,1,2,40,ew2zirzye0sw1txr2m33nr25y,1,27.2,5.5,2023-04-17T00:07:50.740Z,2023-04-17T01:03:56Z,4197482631,141,2.3,4197482635,213,6.1,4197482629,140,38.4,4197482627,56,Back,4197482633,212,12.0,,,,,,,,,,1t9thoa7j9ftzkriq2g50w4fe,J. Ayon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534986919,28,1,1,2,42,ew2zirzye0sw1txr2m33nr25y,0,38.4,2.3,2023-04-17T00:07:52.532Z,2023-04-17T01:04:07Z,4197482655,213,1.0,4197482647,56,Back,4197482675,233,25,4197482673,236,,4197482649,140,40.2,4197482653,212,3.4,4197482651,141,6.5,4197482679,286,,bl9rj1qcik8467w0w5i27hkru,I. Carrillo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534986917,25,74,1,2,42,iiolvosiuokkrl5iuoxcjo4p,1,60.2,90.3,2023-04-17T00:07:52.533Z,2023-04-22T11:21:37Z,4197482645,285,,4197482683,233,28,4197482643,56,Left,,,,,,,,,,,,,,,,1keonaeqvrkqhbw9sjaaxsff8,J. Travis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535011559,462,1,1,2,43,ew2zirzye0sw1txr2m33nr25y,1,35.3,12.2,2023-04-17T00:07:53.311Z,2023-04-17T01:04:25Z,4197609655,213,4.2,4197609647,56,Back,4197609651,141,6.7,4197609649,140,33.4,4197609653,212,4.2,,,,,,,,,,1t9thoa7j9ftzkriq2g50w4fe,J. Ayon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534986945,29,1,1,2,44,ew2zirzye0sw1txr2m33nr25y,1,26.1,8.5,2023-04-17T00:07:54.756Z,2023-04-17T01:04:45Z,4197482819,56,Back,4197482825,212,14.0,4197482827,213,6.3,4197482821,140,39.4,4197482823,141,7.9,,,,,,,,,,bl9rj1qcik8467w0w5i27hkru,I. Carrillo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534986955,30,50,1,2,45,ew2zirzye0sw1txr2m33nr25y,1,41.9,12.3,2023-04-17T00:07:55.977Z,2023-04-17T01:07:04Z,4197482875,286,,4197610917,233,26,4197482873,56,Back,,,,,,,,,,,,,,,,226lvmqm3qdvss5wp8w066qne,J. Skahan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
