id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,assist,qualifier/9/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,keyPass,qualifier/10/value,qualifier/12/value,qualifier/13/value,qualifier/15/value,qualifier/16/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value
2538478203,8,1,1,0,19,7fbej4xwoq4imaf5l39304m37,1,25.2,70.9,2023-04-23T23:05:52.689Z,2023-04-23T23:05:57Z,4216054605,141,88.6,4216054601,56,Back,4216054607,212,13.9,4216054609,213,1.0,4216054603,140,31.8,,,,,,,,,,9jczt268kcld72pk5ho4xpzsa,J. Bartlett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538478209,9,1,1,0,21,7fbej4xwoq4imaf5l39304m37,1,31.3,95.2,2023-04-23T23:05:54.041Z,2023-04-28T10:16:47Z,4216054633,212,5.6,4216054631,141,95.2,4216054627,56,Back,4216054635,213,0,4216054629,140,36.6,,,,,,,,,,1yohdc0hkzkom8hlhw3rjfn8q,N. Clarke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538478215,10,1,1,0,23,7fbej4xwoq4imaf5l39304m37,1,41.2,95.2,2023-04-23T23:05:56.050Z,2023-04-28T10:16:50Z,4216054663,212,10.6,4216054657,56,Back,4216054659,140,31.1,4216054665,213,3.1,4216054661,141,95.2,,,,,,,,,,c14b0rq8cneq393nv17ydbf2s,A. Draper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538502487,396,1,1,0,25,7fbej4xwoq4imaf5l39304m37,0,27.1,92.5,2023-04-23T23:05:57.691Z,2023-04-28T10:16:57Z,4216183357,140,36.5,4216183361,212,9.9,4216183359,141,93.7,4216183363,213,0.1,4216183355,56,Back,,,,,,,,,,1yohdc0hkzkom8hlhw3rjfn8q,N. Clarke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538478257,4,49,1,0,26,bd0378yx50xpdcgwkt9p9bmz8,1,62.5,3.7,2023-04-23T23:05:59.173Z,2023-04-28T10:17:16Z,,,,,,,,,,,,,,,,,,,,,,,,,f1mnmkewoytdvqr084a7w7hwq,D. Garcia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540053473,808,3,1,0,27,bd0378yx50xpdcgwkt9p9bmz8,1,65.9,3.8,2023-04-23T23:05:59.779Z,2023-04-28T10:17:40Z,4231423189,286,,4231423187,56,Right,4231423191,464,,4231423827,233,850,,,,,,,,,,,,,f1mnmkewoytdvqr084a7w7hwq,D. Garcia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540053507,850,45,1,0,27,7fbej4xwoq4imaf5l39304m37,0,34.1,96.2,2023-04-23T23:05:59.779Z,2023-04-28T10:17:40Z,4231423481,56,Back,4231423835,233,808,4231423483,285,,,,,,,,,,,,,,,,,c14b0rq8cneq393nv17ydbf2s,A. Draper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538478275,5,1,1,0,28,bd0378yx50xpdcgwkt9p9bmz8,0,63.6,3.5,2023-04-23T23:06:01.455Z,2023-04-28T10:17:21Z,4216054925,212,9.9,4216054921,140,72.5,4216054919,56,Right,4216054927,213,0.3,4216054923,141,8.3,,,,,,,,,,f1mnmkewoytdvqr084a7w7hwq,D. Garcia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540054051,809,61,1,0,30,bd0378yx50xpdcgwkt9p9bmz8,0,77.7,6.1,2023-04-23T23:06:02.845Z,2023-04-28T10:18:52Z,4231426525,56,Right,,,,,,,,,,,,,,,,,,,,,,9asj8t10cvfumot9hr3dprsic,B. Stitz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538478269,11,43,1,0,30,7fbej4xwoq4imaf5l39304m37,1,0,0,2023-04-23T23:06:03.233Z,2023-04-28T10:18:56Z,4216054899,56,Back,4231426771,144,7,4216054961,233,6,4216054901,285,0,,,,,,,,,,,,,c14b0rq8cneq393nv17ydbf2s,A. Draper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540054201,851,3,1,0,31,7fbej4xwoq4imaf5l39304m37,0,23.8,92.7,2023-04-23T23:06:03.794Z,2023-04-28T10:19:32Z,4231428033,464,,4231427897,233,6,4231427645,285,,4231427643,56,Back,,,,,,,,,,,,,1yohdc0hkzkom8hlhw3rjfn8q,N. Clarke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538478279,6,7,1,0,31,bd0378yx50xpdcgwkt9p9bmz8,1,76.2,7.3,2023-04-23T23:06:03.795Z,2023-04-28T10:19:28Z,4231427149,383,,4216054939,286,,4231427873,233,851,4216054935,56,Right,,,,,,,,,,,,,9asj8t10cvfumot9hr3dprsic,B. Stitz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540054361,810,61,1,0,32,bd0378yx50xpdcgwkt9p9bmz8,0,77.7,6.1,2023-04-23T23:06:05.096Z,2023-04-28T10:19:45Z,4231428567,56,Right,,,,,,,,,,,,,,,,,,,,,,9asj8t10cvfumot9hr3dprsic,B. Stitz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538478283,12,49,1,0,33,7fbej4xwoq4imaf5l39304m37,1,33.3,88.6,2023-04-23T23:06:06.409Z,2023-04-28T10:19:47Z,,,,,,,,,,,,,,,,,,,,,,,,,c14b0rq8cneq393nv17ydbf2s,A. Draper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538478327,13,1,1,0,34,7fbej4xwoq4imaf5l39304m37,1,35,81.4,2023-04-23T23:06:06.802Z,2023-04-23T23:06:11Z,4216055215,141,48.7,4216055211,56,Back,4216055217,212,22.6,4216055219,213,4.5,4216055213,140,31.1,,,,,,,,,,c14b0rq8cneq393nv17ydbf2s,A. Draper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538478339,14,1,1,0,36,7fbej4xwoq4imaf5l39304m37,1,33.3,48.4,2023-04-23T23:06:09.649Z,2023-04-28T10:19:59Z,4216055271,56,Back,4216055275,141,18.3,4216055273,140,36.6,4216055279,213,4.9,4216055277,212,20.8,,,,,,,,,,5jozq98hwnnywrh5i4kk0erfu,Vitor Dias,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538478361,15,1,1,0,40,7fbej4xwoq4imaf5l39304m37,0,38.8,16.9,2023-04-23T23:06:13.425Z,2023-04-23T23:57:00Z,4216055419,212,44.9,4216055423,1,,4216055417,141,42.8,4216055411,155,,4216055413,56,Center,4216055421,213,0.4,4216055415,140,78.1,,,,xsmdbwtmmujivlqksjf1lk44,Lucas Rosa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538478387,7,59,1,0,43,bd0378yx50xpdcgwkt9p9bmz8,1,0,0,2023-04-23T23:06:16.508Z,2023-04-28T10:23:19Z,4216055557,56,Back,,,,,,,,,,,,,,,,,,,,,,bm2vp4mq94myce80pa3lnshxx,E. Louro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538478399,8,12,1,0,44,bd0378yx50xpdcgwkt9p9bmz8,1,20.3,57.5,2023-04-23T23:06:17.255Z,2023-04-28T10:23:21Z,4216055651,140,37.0,4216055655,212,18.8,4216055649,56,Back,4216055653,141,67.4,4216055671,15,,4216055657,213,0.4,,,,,,,bm2vp4mq94myce80pa3lnshxx,E. Louro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538478427,16,1,1,0,45,7fbej4xwoq4imaf5l39304m37,0,69.1,34,2023-04-23T23:06:18.339Z,2023-04-28T10:25:47Z,4216055761,213,5.7,4216055759,212,2.0,4216055757,141,32.4,4216055751,3,,4216055753,56,Center,4216055755,140,70.7,,,,,,,5jozq98hwnnywrh5i4kk0erfu,Vitor Dias,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540056431,811,61,1,0,46,bd0378yx50xpdcgwkt9p9bmz8,1,28.1,70.6,2023-04-23T23:06:19.546Z,2023-04-28T10:24:40Z,4231440071,56,Back,,,,,,,,,,,,,,,,,,,,,,aw9qtyjb4wdifiixi139m96cq,G. Valenzuela,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538478455,18,15,1,0,48,7fbej4xwoq4imaf5l39304m37,1,74.8,46,2023-04-23T23:06:21.424Z,2023-04-28T10:25:48Z,4216055863,22,,4231443133,78,,4216058175,147,48.4,4216058091,233,10,4216058169,102,50.6,4216185459,215,,4216058171,103,7.6,4216058069,20,,c14b0rq8cneq393nv17ydbf2s,A. Draper,4216058173,146,90.8,4231443135,458,4216055865,18,4216055867,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538478447,10,10,1,0,48,bd0378yx50xpdcgwkt9p9bmz8,1,7.5,49.9,2023-04-23T23:06:21.524Z,2023-04-28T10:25:56Z,4216055833,182,,4216058107,233,18,4216055829,177,,4231443413,377,,4216055831,178,,4216055835,56,Back,,,,,,,bm2vp4mq94myce80pa3lnshxx,E. Louro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538478445,9,52,1,0,51,bd0378yx50xpdcgwkt9p9bmz8,1,7.5,49.9,2023-04-23T23:06:24.534Z,2023-04-28T10:26:07Z,4231443785,377,,,,,,,,,,,,,,,,,,,,,,,bm2vp4mq94myce80pa3lnshxx,E. Louro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538478429,17,43,1,0,52,7fbej4xwoq4imaf5l39304m37,1,0,0,2023-04-23T23:06:25.171Z,2023-04-23T23:57:35Z,4216185243,144,61,4216055771,56,Center,,,,,,,,,,,,,,,,,,,i15xuf6lug0m5twd06n2pus4,Pau Vidal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538478499,11,1,1,0,55,bd0378yx50xpdcgwkt9p9bmz8,0,15.8,49.1,2023-04-23T23:06:28.374Z,2023-04-23T23:06:32Z,4216056063,199,,4216056073,213,0.1,4216056075,1,,4216056065,56,Center,4216056067,140,53.9,4216056069,141,53.9,4216056071,212,40.1,,,,bm2vp4mq94myce80pa3lnshxx,E. Louro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538478495,19,44,1,0,58,7fbej4xwoq4imaf5l39304m37,1,45.5,48.4,2023-04-23T23:06:31.218Z,2023-04-28T10:26:47Z,4216056045,285,,4216056123,233,12,4216056043,56,Back,,,,,,,,,,,,,,,,8ino35etqepc55sdg5l4ziwa,J. Rad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538478505,12,44,1,0,58,bd0378yx50xpdcgwkt9p9bmz8,0,54.5,51.6,2023-04-23T23:06:31.219Z,2023-04-23T23:06:32Z,4216056127,233,19,4216056103,286,,4216056101,56,Center,,,,,,,,,,,,,,,,9asj8t10cvfumot9hr3dprsic,B. Stitz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538478553,20,1,1,0,58,7fbej4xwoq4imaf5l39304m37,1,44.9,50.8,2023-04-23T23:06:31.474Z,2023-04-28T10:26:43Z,4216056353,213,0.1,4216056349,141,52.6,4216056347,140,63.5,4216056345,56,Center,4216056351,212,19.6,4216056343,3,,,,,,,,8ino35etqepc55sdg5l4ziwa,J. Rad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540057503,852,49,1,1,0,7fbej4xwoq4imaf5l39304m37,1,55.4,63.7,2023-04-23T23:06:33.495Z,2023-04-28T10:27:05Z,,,,,,,,,,,,,,,,,,,,,,,,,5jozq98hwnnywrh5i4kk0erfu,Vitor Dias,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538478559,21,4,1,1,4,7fbej4xwoq4imaf5l39304m37,1,52.7,68,2023-04-23T23:06:37.143Z,2023-04-28T10:27:16Z,4216056387,152,,4216056391,286,,4216056389,265,,4216056413,233,13,4216056383,13,,4216056385,56,Center,,,,,,,5jozq98hwnnywrh5i4kk0erfu,Vitor Dias,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538478543,13,4,1,1,4,bd0378yx50xpdcgwkt9p9bmz8,0,47.3,32,2023-04-23T23:06:37.144Z,2023-04-28T10:27:18Z,4216056281,13,,4216056287,265,,4216056289,285,,4216056285,152,,4216056451,233,21,4216056283,56,Back,,,,,,,q12w2p0cgezbfmghgpt7h6hg,S. Adams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538478615,22,1,1,1,13,7fbej4xwoq4imaf5l39304m37,1,42.3,71.5,2023-04-23T23:06:46.177Z,2023-04-28T10:27:34Z,4216056667,56,Back,4216056669,140,26.5,4216056671,141,64.3,4216056663,5,,4216056673,212,17.3,4216056675,213,3.4,4216056665,152,,,,,1yohdc0hkzkom8hlhw3rjfn8q,N. Clarke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538478633,23,1,1,1,16,7fbej4xwoq4imaf5l39304m37,1,29.6,72.6,2023-04-23T23:06:48.841Z,2023-04-28T10:27:39Z,4216056779,56,Back,4216056787,213,4.7,4216056783,141,38.5,4216056781,140,29.3,4216056785,212,23.2,,,,,,,,,,9jczt268kcld72pk5ho4xpzsa,J. Bartlett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538478641,24,1,1,1,19,7fbej4xwoq4imaf5l39304m37,1,29.3,38.5,2023-04-23T23:06:52.353Z,2023-04-23T23:06:54Z,4216056839,213,1.8,4216056837,212,22.2,4216056831,56,Back,4216056833,140,25.2,4216056835,141,70.5,,,,,,,,,,8ino35etqepc55sdg5l4ziwa,J. Rad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538478681,25,1,1,1,21,7fbej4xwoq4imaf5l39304m37,1,25.1,72.6,2023-04-23T23:06:54.114Z,2023-04-23T23:06:56Z,4216057027,213,1.1,4216057019,56,Back,4216057023,141,87.7,4216057021,140,30.6,4216057025,212,11.8,,,,,,,,,,9jczt268kcld72pk5ho4xpzsa,J. Bartlett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538478737,26,1,1,1,24,7fbej4xwoq4imaf5l39304m37,1,33.7,91.8,2023-04-23T23:06:56.769Z,2023-04-23T23:07:06Z,4216057439,56,Back,4216057445,141,73.9,4216057443,140,35.5,4216057447,212,12.3,4216057449,213,4.9,,,,,,,,,,1yohdc0hkzkom8hlhw3rjfn8q,N. Clarke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538478755,27,1,1,1,29,7fbej4xwoq4imaf5l39304m37,1,33.9,69.5,2023-04-23T23:07:01.905Z,2023-04-28T10:27:54Z,4216057517,1,,4216057509,140,39.1,4216057507,56,Back,4216057511,141,13.1,4216057513,212,38.7,4216057515,213,4.9,,,,,,,61ltuwhg1tynt0rp3yzvwqjqi,J. Coan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538478757,28,1,1,1,34,7fbej4xwoq4imaf5l39304m37,0,42.4,10.9,2023-04-23T23:07:07.537Z,2023-04-23T23:07:08Z,4216057541,56,Center,4216057553,1,,4216057549,212,37.5,4216057547,141,22.9,4216057545,140,77.3,4216057551,213,0.2,,,,,,,xsmdbwtmmujivlqksjf1lk44,Lucas Rosa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538478771,14,8,1,1,36,bd0378yx50xpdcgwkt9p9bmz8,1,17.5,83.6,2023-04-23T23:07:08.808Z,2023-04-28T10:28:16Z,4231448671,383,,4216057647,56,Back,,,,,,,,,,,,,,,,,,,2d9cw6dcm2wsgrr8mj5rt6zje,K. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538478783,15,61,1,1,38,bd0378yx50xpdcgwkt9p9bmz8,0,17.3,98,2023-04-23T23:07:11.231Z,2023-04-28T10:28:19Z,4216057687,56,Back,,,,,,,,,,,,,,,,,,,,,,2d9cw6dcm2wsgrr8mj5rt6zje,K. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538478791,16,5,1,1,41,bd0378yx50xpdcgwkt9p9bmz8,0,20,101.8,2023-04-23T23:07:13.840Z,2023-04-23T23:07:22Z,4216057725,56,Back,4216057727,347,,4216058099,233,29,,,,,,,,,,,,,,,,2d9cw6dcm2wsgrr8mj5rt6zje,K. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538478859,29,5,1,1,41,7fbej4xwoq4imaf5l39304m37,1,80,-1.8,2023-04-23T23:07:13.840Z,2023-04-24T00:02:59Z,4216058061,56,Right,4216058087,233,16,4216058063,347,,,,,,,,,,,,,,,,,xsmdbwtmmujivlqksjf1lk44,Lucas Rosa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538478899,30,1,1,1,52,7fbej4xwoq4imaf5l39304m37,1,75.8,0,2023-04-23T23:07:25.553Z,2023-04-23T23:07:27Z,4216058351,56,Right,4216058357,212,9.7,4216058359,213,1.9,4216058349,107,,4216058355,141,11.4,4216058353,140,72.6,,,,,,,xsmdbwtmmujivlqksjf1lk44,Lucas Rosa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538478905,31,1,1,1,53,7fbej4xwoq4imaf5l39304m37,1,72.6,11.4,2023-04-23T23:07:26.617Z,2023-04-28T10:28:29Z,4216058413,141,3.3,4216058417,213,5.2,4216058409,56,Right,4216058411,140,75.2,4216058415,212,6.1,,,,,,,,,,5jozq98hwnnywrh5i4kk0erfu,Vitor Dias,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538478911,32,1,1,1,54,7fbej4xwoq4imaf5l39304m37,1,75.2,3.3,2023-04-23T23:07:27.417Z,2023-04-28T10:28:32Z,4216058441,141,7.5,4216058439,140,70.3,4216058445,213,2.6,4216058437,56,Right,4216058443,212,5.9,,,,,,,,,,xsmdbwtmmujivlqksjf1lk44,Lucas Rosa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540066151,853,1,1,1,57,7fbej4xwoq4imaf5l39304m37,1,73.7,9.5,2023-04-23T23:07:29.728Z,2023-04-28T10:46:03Z,4231491215,213,2.3,4231491213,212,14.3,4231491211,141,25.1,4231491209,140,64.5,4231491207,56,Center,,,,,,,,,,5jozq98hwnnywrh5i4kk0erfu,Vitor Dias,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
