id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/8/value,qualifier/9/value,keyPass,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/12/value,qualifier/15/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/13/value,assist
2533295823,228,1,1,22,38,c7c4wwva2u1vb3rr7rwava044,0,58.4,46.9,2023-04-14T22:28:40.307Z,2023-04-14T22:28:44Z,4188560161,140,91.6,4188560167,213,0.6,4188560159,56,Left,4188560165,212,42.8,4188560163,141,83.5,4188560169,1,,,,,,,,1yl2e0y3cglm1nwto5uzs3e5m,L. Sunderland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533295827,173,59,1,22,44,6ubc4y1v6hr63mca7ica4hp90,1,0,0,2023-04-14T22:28:46.441Z,2023-04-14T22:28:52Z,4188560195,56,Back,,,,,,,,,,,,,,,,,,,,,,15ara0jd9j49swuwoi7z8pzo5,K. Kahlina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533295829,174,49,1,22,44,6ubc4y1v6hr63mca7ica4hp90,1,6.7,11.7,2023-04-14T22:28:47.090Z,2023-04-14T22:28:52Z,,,,,,,,,,,,,,,,,,,,,,,,,15ara0jd9j49swuwoi7z8pzo5,K. Kahlina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533295839,175,1,1,22,46,6ubc4y1v6hr63mca7ica4hp90,1,10,26.8,2023-04-14T22:28:49.058Z,2023-04-14T22:28:51Z,4188560243,141,39.2,4188560251,213,1.3,4188560247,212,8.9,4188560237,56,Back,4188560241,140,12.6,,,,,,,,,,15ara0jd9j49swuwoi7z8pzo5,K. Kahlina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533295847,176,1,1,22,51,6ubc4y1v6hr63mca7ica4hp90,1,13,39.2,2023-04-14T22:28:53.842Z,2023-04-14T22:28:55Z,4188560279,140,34.0,4188560281,141,25.8,4188560277,56,Back,4188560283,212,23.9,4188560285,213,5.9,,,,,,,,,,2skxdj9puilqn62emw8wnflnu,J. Sobociński,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533295851,177,1,1,22,52,6ubc4y1v6hr63mca7ica4hp90,1,32.6,25.9,2023-04-14T22:28:55.170Z,2023-04-14T22:28:57Z,4188560299,141,28.3,4188560301,212,23.5,4188560295,56,Back,4188560297,140,10.3,4188560303,213,3.1,,,,,,,,,,b1p6qcv8wjzoxoax3nt13n5gq,D. Poręba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533295861,178,1,1,22,55,6ubc4y1v6hr63mca7ica4hp90,1,10.3,28.3,2023-04-14T22:28:57.562Z,2023-04-14T22:28:59Z,4188560345,212,14.2,4188560347,213,6.2,4188560341,140,23.8,4188560339,56,Back,4188560343,141,26.7,,,,,,,,,,15ara0jd9j49swuwoi7z8pzo5,K. Kahlina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533295873,179,1,1,22,57,6ubc4y1v6hr63mca7ica4hp90,1,23.9,28,2023-04-14T22:28:59.786Z,2023-04-14T22:29:05Z,4188560413,213,1.8,4188560409,141,65.7,4188560407,140,18.4,4188560405,56,Back,4188560411,212,26.3,,,,,,,,,,b1p6qcv8wjzoxoax3nt13n5gq,D. Poręba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533295881,180,1,1,23,2,6ubc4y1v6hr63mca7ica4hp90,1,29.9,67.2,2023-04-14T22:29:04.987Z,2023-04-14T22:29:06Z,4188560455,140,32.8,4188560457,141,39.5,4188560453,56,Back,4188560459,212,19.1,4188560461,213,4.9,,,,,,,,,,6fjpwiqcuvkedo3hhpj4341zo,H. Diop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533295889,181,1,1,23,4,6ubc4y1v6hr63mca7ica4hp90,1,33.4,37.6,2023-04-14T22:29:06.339Z,2023-04-14T22:29:07Z,4188560487,56,Back,4188560491,141,48.7,4188560493,212,15.9,4188560489,140,20.1,4188560495,213,2.6,,,,,,,,,,b1p6qcv8wjzoxoax3nt13n5gq,D. Poręba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533295893,182,1,1,23,5,6ubc4y1v6hr63mca7ica4hp90,1,19.7,48.8,2023-04-14T22:29:07.610Z,2023-04-14T22:29:11Z,4188560529,141,12.2,4188560531,212,26.6,4188560527,140,28.7,4188560525,56,Back,4188560533,213,5.1,,,,,,,,,,2skxdj9puilqn62emw8wnflnu,J. Sobociński,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533295905,183,1,1,23,9,6ubc4y1v6hr63mca7ica4hp90,1,36.6,6.5,2023-04-14T22:29:11.787Z,2023-04-14T22:29:14Z,4188560589,212,10.2,4188560577,56,Back,4188560591,213,6.1,4188560587,141,3.2,4188560581,140,46.1,,,,,,,,,,exk9svcdgcbn05ms00fhorvv8,J. Neeley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533295907,184,3,1,23,12,6ubc4y1v6hr63mca7ica4hp90,0,45,4.1,2023-04-14T22:29:14.811Z,2023-04-18T09:04:59Z,4188560625,233,229,4188560595,56,Back,4199710255,465,,4188560597,286,,,,,,,,,,,,,,ds4avrkvrp4jxq9lp02ssci22,N. Scardina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533295909,229,7,1,23,12,c7c4wwva2u1vb3rr7rwava044,1,55,95.9,2023-04-14T22:29:14.812Z,2023-04-18T09:05:02Z,4188560621,233,184,4188560605,285,,4199710317,385,,4188560601,167,,4188560603,56,Left,,,,,,,,,,infc7r3a8oktbajwp4pff7dg,C. Abadia-Reda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533295919,185,5,1,23,13,6ubc4y1v6hr63mca7ica4hp90,1,44,-1.7,2023-04-14T22:29:16.148Z,2023-04-14T22:29:20Z,4188560645,233,230,4188560641,56,Back,4188560643,347,,,,,,,,,,,,,,,,,ds4avrkvrp4jxq9lp02ssci22,N. Scardina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533295913,230,5,1,23,13,c7c4wwva2u1vb3rr7rwava044,0,56,101.7,2023-04-14T22:29:16.148Z,2023-04-15T00:24:00Z,4188560613,347,,4188560669,233,185,4188560611,56,Left,,,,,,,,,,,,,,,,infc7r3a8oktbajwp4pff7dg,C. Abadia-Reda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533295927,186,1,1,23,17,6ubc4y1v6hr63mca7ica4hp90,1,48.4,0,2023-04-14T22:29:19.659Z,2023-04-14T22:29:21Z,4188560701,212,8.8,4188560695,56,Back,4188560697,140,43.8,4188560693,107,,4188560703,213,2.2,4188560699,141,9.1,,,,,,,ds4avrkvrp4jxq9lp02ssci22,N. Scardina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533295955,187,4,1,23,18,6ubc4y1v6hr63mca7ica4hp90,1,44,12.2,2023-04-14T22:29:20.979Z,2023-04-15T00:01:24Z,4188560831,56,Back,4188560829,13,,4188560835,265,,4188560837,286,,4188636071,233,231,4188560833,152,,,,,,,,b1p6qcv8wjzoxoax3nt13n5gq,D. Poręba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533295959,231,4,1,23,18,c7c4wwva2u1vb3rr7rwava044,0,56,87.8,2023-04-14T22:29:20.980Z,2023-04-15T00:01:25Z,4188560859,56,Left,4188560861,152,,4188636075,233,187,4188560857,13,,4188560863,265,,4188560865,285,,,,,,,,aymd7oegdw0wsqbvfl7xrl0r8,J. Convers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533295971,188,1,1,23,37,6ubc4y1v6hr63mca7ica4hp90,1,47.9,15,2023-04-14T22:29:39.276Z,2023-04-14T22:29:40Z,4188560927,213,3.5,4188560919,56,Back,4188560925,212,14.3,4188560923,141,6.7,4188560921,140,35.4,4188560915,5,,4188560917,152,,,,,b1p6qcv8wjzoxoax3nt13n5gq,D. Poręba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533295973,189,1,1,23,38,6ubc4y1v6hr63mca7ica4hp90,1,35.2,5.9,2023-04-14T22:29:40.404Z,2023-04-14T22:29:48Z,4188560961,56,Back,4188560969,213,2.3,4188560967,212,15.7,4188560965,141,23.7,4188560963,140,25.7,,,,,,,,,,exk9svcdgcbn05ms00fhorvv8,J. Neeley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533295977,190,1,1,23,40,6ubc4y1v6hr63mca7ica4hp90,1,27.4,23.1,2023-04-14T22:29:43.132Z,2023-04-14T22:29:48Z,4188560993,213,1.6,4188560989,141,56.0,4188560985,56,Back,4188560987,140,26.4,4188560991,212,22.4,,,,,,,,,,2skxdj9puilqn62emw8wnflnu,J. Sobociński,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533295985,191,1,1,23,47,6ubc4y1v6hr63mca7ica4hp90,1,61.6,68.4,2023-04-14T22:29:50.044Z,2023-04-14T22:29:53Z,4188561021,56,Right,4188561031,1,,4188561029,213,4.9,4188561017,155,,4188561019,196,,4188561027,212,43.8,4188561025,141,5.0,4188561023,140,69.2,6fjpwiqcuvkedo3hhpj4341zo,H. Diop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533295987,192,1,1,23,51,6ubc4y1v6hr63mca7ica4hp90,1,71.2,4.7,2023-04-14T22:29:53.636Z,2023-04-14T22:29:55Z,4188561035,3,,4188561045,213,2.1,4188561037,56,Right,4188561043,212,12.5,4188561041,141,20.6,4188561039,140,65.3,,,,,,,ds4avrkvrp4jxq9lp02ssci22,N. Scardina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533296003,193,1,1,23,52,6ubc4y1v6hr63mca7ica4hp90,1,65.2,20.6,2023-04-14T22:29:54.909Z,2023-04-14T22:30:03Z,4188561135,212,17.6,4188561131,140,80.1,4188561137,213,5.8,4188561129,56,Right,4188561133,141,8.8,,,,,,,,,,b1p6qcv8wjzoxoax3nt13n5gq,D. Poręba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533296015,194,1,1,24,0,6ubc4y1v6hr63mca7ica4hp90,1,97.2,19.4,2023-04-14T22:30:03.060Z,2023-04-18T09:06:15Z,4199712571,195,,4188561413,210,13,4188561175,56,Center,4188561415,154,,4188561183,213,1.7,4188561177,140,95.1,4188561179,141,39.5,4188561181,212,13.8,8hkbb39xnqy71xe1a4iblhes4,Thiago,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
2533296019,195,13,1,24,2,6ubc4y1v6hr63mca7ica4hp90,1,94.6,41,2023-04-14T22:30:04.293Z,2023-04-18T09:06:15Z,4188561427,55,194,4188561193,22,,4188561425,154,,4188561433,103,26.4,4188561355,20,,4188561435,328,,4188561423,29,,4188561195,60,,crpkn4juf1s72y9c76t3o4k16,Iuri Tavares,4188561197,56,4188561437,230,4188561421,84,,4188561439,231,Center,98.8,,46.4,4188561431,102,,,,,,,,,,,42.4,,,,,,,,
2533296021,196,5,1,24,3,6ubc4y1v6hr63mca7ica4hp90,0,100.6,41.8,2023-04-14T22:30:05.893Z,2023-04-15T00:24:00Z,4188561213,346,,4188561211,56,Center,4188561223,233,232,,,,,,,,,,,,,,,,crpkn4juf1s72y9c76t3o4k16,Iuri Tavares,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533296013,232,5,1,24,3,c7c4wwva2u1vb3rr7rwava044,1,-0.6,58.2,2023-04-14T22:30:05.893Z,2023-04-14T22:30:08Z,4188561219,233,196,4188561169,346,,4188561167,56,Back,,,,,,,,,,,,,,,,infc7r3a8oktbajwp4pff7dg,C. Abadia-Reda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533296057,233,1,1,24,16,c7c4wwva2u1vb3rr7rwava044,1,4.7,50.2,2023-04-14T22:30:18.613Z,2023-04-14T22:30:19Z,4188561373,213,4.8,4188561363,124,,4188561365,56,Back,4188561377,237,,4188561367,140,6.2,4188561369,141,29.9,4188561371,212,13.9,,,,as5066ocmlp4tub6d3tnabi1g,C. Jensen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533296067,234,1,1,24,17,c7c4wwva2u1vb3rr7rwava044,1,6.6,29.8,2023-04-14T22:30:19.509Z,2023-04-14T22:30:23Z,4188561401,141,5.7,4188561397,56,Back,4188561405,213,5.0,4188561399,140,10.9,4188561403,212,17.0,,,,,,,,,,c1fvknrf94i05q738d5r7vmdw,T. Hall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533296075,235,1,1,24,21,c7c4wwva2u1vb3rr7rwava044,1,17.2,8.5,2023-04-14T22:30:23.749Z,2023-04-14T22:30:26Z,4188561447,140,8.9,4188561445,56,Back,4188561451,212,8.7,4188561453,213,3.2,4188561449,141,7.9,,,,,,,,,,40za2m92ngp5og8pxyrkxl3is,I. Boatwright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533296085,236,1,1,24,24,c7c4wwva2u1vb3rr7rwava044,1,7.6,8,2023-04-14T22:30:26.229Z,2023-04-14T22:30:31Z,4188561489,141,34.4,4188561495,1,,4188561493,213,0.6,4188561491,212,33.6,4188561485,56,Back,4188561487,140,34.7,,,,,,,c1fvknrf94i05q738d5r7vmdw,T. Hall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533296101,237,1,1,24,29,c7c4wwva2u1vb3rr7rwava044,1,46.7,68.2,2023-04-14T22:30:31.413Z,2023-04-14T22:30:38Z,4188561553,141,93.8,4188561549,56,Left,4188561555,212,24.4,4188561551,140,63.0,4188561557,213,0.8,,,,,,,,,,1yl2e0y3cglm1nwto5uzs3e5m,L. Sunderland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533296109,238,1,1,24,36,c7c4wwva2u1vb3rr7rwava044,1,74.1,84.1,2023-04-14T22:30:38.854Z,2023-04-14T22:30:41Z,4188561581,213,4.1,4188561573,56,Center,4188561579,212,12.6,4188561577,141,69.1,4188561575,140,67.1,,,,,,,,,,65jctzcct9irz3wre08c2v2wa,E. Azcona,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533296127,239,1,1,24,39,c7c4wwva2u1vb3rr7rwava044,1,66.7,66.5,2023-04-14T22:30:41.335Z,2023-04-14T22:30:47Z,4188561669,213,5.4,4188561659,155,,4188561671,1,,4188561661,56,Right,4188561663,140,92.0,4188561665,141,17.9,4188561667,212,42.4,,,,aymd7oegdw0wsqbvfl7xrl0r8,J. Convers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533296131,240,61,1,24,44,c7c4wwva2u1vb3rr7rwava044,0,92.1,18.8,2023-04-14T22:30:46.902Z,2023-04-14T22:30:47Z,4188561679,56,Right,,,,,,,,,,,,,,,,,,,,,,4poexep0xjtt6vwpbyo7svkoa,L. Meek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533296135,197,49,1,24,45,6ubc4y1v6hr63mca7ica4hp90,1,7.7,68.8,2023-04-14T22:30:47.974Z,2023-04-14T22:30:48Z,,,,,,,,,,,,,,,,,,,,,,,,,blzz9pnbehjnxt77cuoxjye0a,A. Armour,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533296139,198,1,1,24,46,6ubc4y1v6hr63mca7ica4hp90,1,10.2,67,2023-04-14T22:30:48.390Z,2023-04-14T22:30:49Z,4188561699,212,8.3,4188561693,56,Back,4188561701,213,5.5,4188561695,140,15.7,4188561697,141,58.2,,,,,,,,,,blzz9pnbehjnxt77cuoxjye0a,A. Armour,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533296143,199,1,1,24,47,6ubc4y1v6hr63mca7ica4hp90,0,16.6,58.2,2023-04-14T22:30:49.654Z,2023-04-14T22:30:50Z,4188561705,56,Back,4188561713,213,0.7,4188561707,140,27.0,4188561709,141,70.6,4188561711,212,13.8,,,,,,,,,,dercetgxemr74f5yasq86s5t6,P. Mayaka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533296141,241,49,1,24,47,c7c4wwva2u1vb3rr7rwava044,1,70.9,27.5,2023-04-14T22:30:50.087Z,2023-04-14T22:30:50Z,,,,,,,,,,,,,,,,,,,,,,,,,40za2m92ngp5og8pxyrkxl3is,I. Boatwright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533296157,242,1,1,24,48,c7c4wwva2u1vb3rr7rwava044,1,69.6,25.3,2023-04-14T22:30:50.838Z,2023-04-14T22:30:53Z,4188561775,213,0.9,4188561767,56,Center,4188561773,212,9.6,4188561771,141,36.4,4188561769,140,75.3,,,,,,,,,,40za2m92ngp5og8pxyrkxl3is,I. Boatwright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533296161,243,61,1,24,51,c7c4wwva2u1vb3rr7rwava044,0,75.7,36.1,2023-04-14T22:30:53.334Z,2023-04-14T22:30:53Z,4188561779,56,Center,,,,,,,,,,,,,,,,,,,,,,5q5ti9wmab56mk2995qk01ixg,B. Cremaschi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533296159,200,49,1,24,51,6ubc4y1v6hr63mca7ica4hp90,1,31.5,45.2,2023-04-14T22:30:53.503Z,2023-04-14T22:30:53Z,,,,,,,,,,,,,,,,,,,,,,,,,b1p6qcv8wjzoxoax3nt13n5gq,D. Poręba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535412173,773,3,1,24,51,6ubc4y1v6hr63mca7ica4hp90,0,27.7,48.4,2023-04-14T22:30:53.939Z,2023-04-18T09:07:01Z,4199714445,467,65jctzcct9irz3wre08c2v2wa,4199714441,285,,4199714439,56,Back,4199714443,465,,,,,,,,,,,,,,b1p6qcv8wjzoxoax3nt13n5gq,D. Poręba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533296171,201,43,1,24,52,6ubc4y1v6hr63mca7ica4hp90,1,0,0,2023-04-14T22:30:55.024Z,2023-04-14T22:30:58Z,4188561811,285,0,4188561829,144,3,4188561809,56,Back,,,,,,,,,,,,,,,,b1p6qcv8wjzoxoax3nt13n5gq,D. Poręba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533296175,202,4,1,24,54,6ubc4y1v6hr63mca7ica4hp90,1,27.9,58.6,2023-04-14T22:30:56.686Z,2023-04-14T22:31:03Z,4188561819,56,Back,4188561825,285,,4188561823,265,,4188561821,152,,4188561905,233,244,4188561817,13,,,,,,,,b1p6qcv8wjzoxoax3nt13n5gq,D. Poręba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533296183,244,4,1,24,54,c7c4wwva2u1vb3rr7rwava044,0,72.1,41.4,2023-04-14T22:30:56.687Z,2023-04-14T22:31:03Z,4188561909,233,202,4188561869,286,,4188561861,13,,4188561863,56,Center,4188561865,152,,4188561867,265,,,,,,,,65jctzcct9irz3wre08c2v2wa,E. Azcona,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533296247,203,1,1,25,16,6ubc4y1v6hr63mca7ica4hp90,1,28.1,47.5,2023-04-14T22:31:18.951Z,2023-04-14T22:31:21Z,4188562149,152,,4188562155,141,67.2,4188562157,212,13.5,4188562153,140,26.3,4188562151,56,Back,4188562159,213,1.7,4188562147,5,,,,,2skxdj9puilqn62emw8wnflnu,J. Sobociński,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533296255,204,1,1,25,19,6ubc4y1v6hr63mca7ica4hp90,1,27.4,67.2,2023-04-14T22:31:21.512Z,2023-04-14T22:31:23Z,4188562193,141,52.4,4188562197,213,4.6,4188562191,140,26.1,4188562189,56,Back,4188562195,212,10.2,,,,,,,,,,6fjpwiqcuvkedo3hhpj4341zo,H. Diop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533296271,205,1,1,25,21,6ubc4y1v6hr63mca7ica4hp90,1,27,47.3,2023-04-14T22:31:23.728Z,2023-04-14T22:31:28Z,4188562287,141,15.9,4188562285,140,31.1,4188562283,56,Back,4188562291,213,4.9,4188562289,212,21.8,,,,,,,,,,2skxdj9puilqn62emw8wnflnu,J. Sobociński,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533296285,206,1,1,25,26,6ubc4y1v6hr63mca7ica4hp90,1,37,10.4,2023-04-14T22:31:28.248Z,2023-04-18T09:08:43Z,4188562343,141,3.7,4188562339,56,Back,4188562347,213,5.9,4188562341,140,47.1,4188562345,212,11.5,,,,,,,,,,exk9svcdgcbn05ms00fhorvv8,J. Neeley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533296299,207,1,1,25,28,6ubc4y1v6hr63mca7ica4hp90,1,46.6,2.8,2023-04-14T22:31:30.992Z,2023-04-14T22:31:33Z,4188562411,141,6.2,4188562407,56,Back,4188562415,213,3.0,4188562409,140,30.6,4188562413,212,17.0,,,,,,,,,,ds4avrkvrp4jxq9lp02ssci22,N. Scardina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533296313,208,1,1,25,30,6ubc4y1v6hr63mca7ica4hp90,1,30.8,5.5,2023-04-14T22:31:33.056Z,2023-04-14T22:31:39Z,4188562469,56,Back,4188562471,140,23.2,4188562473,141,35.2,4188562477,213,1.9,4188562475,212,21.7,,,,,,,,,,exk9svcdgcbn05ms00fhorvv8,J. Neeley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533296327,209,1,1,25,37,6ubc4y1v6hr63mca7ica4hp90,1,26,53.6,2023-04-14T22:31:39.736Z,2023-04-14T22:32:05Z,4188562555,212,60.4,4188562549,140,77.6,4188562553,141,92.9,4188562547,56,Left,4188562561,1,,4188562545,155,,4188562559,213,0.5,,,,ds4avrkvrp4jxq9lp02ssci22,N. Scardina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533296333,210,61,1,25,43,6ubc4y1v6hr63mca7ica4hp90,0,77.4,92.9,2023-04-14T22:31:45.633Z,2023-04-18T09:08:58Z,4188562565,56,Left,4199718859,189,,,,,,,,,,,,,,,,,,,,blzz9pnbehjnxt77cuoxjye0a,A. Armour,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533296331,245,49,1,25,43,c7c4wwva2u1vb3rr7rwava044,1,32,11.9,2023-04-14T22:31:45.752Z,2023-04-14T22:31:45Z,,,,,,,,,,,,,,,,,,,,,,,,,40za2m92ngp5og8pxyrkxl3is,I. Boatwright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533296335,246,1,1,25,43,c7c4wwva2u1vb3rr7rwava044,1,32,11.9,2023-04-14T22:31:46.087Z,2023-04-14T22:31:47Z,4188562575,213,0.7,4188562567,56,Back,4188562573,212,9.3,4188562571,141,20.2,4188562569,140,39.0,,,,,,,,,,40za2m92ngp5og8pxyrkxl3is,I. Boatwright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533296341,247,1,1,25,44,c7c4wwva2u1vb3rr7rwava044,1,39,19.8,2023-04-14T22:31:47.128Z,2023-04-14T22:31:48Z,4188562599,141,6.5,4188562601,212,14.9,4188562597,140,50.3,4188562603,213,5.6,4188562595,56,Right,,,,,,,,,,5q5ti9wmab56mk2995qk01ixg,B. Cremaschi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533296351,248,1,1,25,46,c7c4wwva2u1vb3rr7rwava044,1,49.6,6.2,2023-04-14T22:31:48.535Z,2023-04-14T22:31:51Z,4188562641,212,12.6,4188562637,140,37.6,4188562635,56,Back,4188562643,213,3.2,4188562639,141,5.1,,,,,,,,,,4poexep0xjtt6vwpbyo7svkoa,L. Meek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533296353,249,3,1,25,49,c7c4wwva2u1vb3rr7rwava044,0,41.6,3.4,2023-04-14T22:31:51.271Z,2023-04-18T09:09:09Z,4188562663,211,,4199719235,465,,4188562649,286,,4188562647,56,Back,,,,,,,,,,,,,40za2m92ngp5og8pxyrkxl3is,I. Boatwright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533296359,211,43,1,25,51,6ubc4y1v6hr63mca7ica4hp90,1,0,0,2023-04-14T22:31:53.482Z,2023-04-14T22:31:57Z,4188562773,144,8,4188562679,56,Back,,,,,,,,,,,,,,,,,,,6fjpwiqcuvkedo3hhpj4341zo,H. Diop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533296373,212,1,1,25,52,6ubc4y1v6hr63mca7ica4hp90,0,44.9,97.2,2023-04-14T22:31:54.361Z,2023-04-14T22:31:55Z,4188562731,212,2.2,4188562729,141,97.5,4188562739,233,250,4188562737,236,,4188562727,140,47.0,4188562725,56,Back,4188562733,213,0.1,4188562743,286,,6fjpwiqcuvkedo3hhpj4341zo,H. Diop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533296369,250,74,1,25,52,c7c4wwva2u1vb3rr7rwava044,1,55.9,2.9,2023-04-14T22:31:54.362Z,2023-04-14T22:31:56Z,4188562717,56,Right,4188562719,285,,4188562751,233,212,,,,,,,,,,,,,,,,40za2m92ngp5og8pxyrkxl3is,I. Boatwright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533296395,213,5,1,25,53,6ubc4y1v6hr63mca7ica4hp90,1,46.3,101.2,2023-04-14T22:31:55.362Z,2023-04-15T00:24:00Z,4188562843,56,Back,4188562845,347,,4188562847,233,251,,,,,,,,,,,,,,,,6fjpwiqcuvkedo3hhpj4341zo,H. Diop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533296379,251,5,1,25,53,c7c4wwva2u1vb3rr7rwava044,0,53.7,-1.2,2023-04-14T22:31:55.362Z,2023-04-14T22:32:12Z,4188562757,56,Right,4188562759,347,,4188562851,233,213,,,,,,,,,,,,,,,,40za2m92ngp5og8pxyrkxl3is,I. Boatwright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533296443,214,1,1,26,12,6ubc4y1v6hr63mca7ica4hp90,1,44.8,100,2023-04-14T22:32:15.121Z,2023-04-14T22:32:18Z,4188563083,140,39.1,4188563091,1,,4188563089,213,4.5,4188563087,212,27.4,4188563081,56,Back,4188563079,107,,4188563085,141,61.4,,,,blzz9pnbehjnxt77cuoxjye0a,A. Armour,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
