id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/9/value,qualifier/10/value,keyPass,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/12/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,assist
2538516491,193,1,1,23,50,5ou8b446l1sl8frblkz3xi17g,0,53,53.7,2023-04-24T00:29:05.810Z,2023-04-24T00:29:06Z,4216257893,56,Left,4216257895,140,57.0,4216257901,213,1.4,4216257899,212,32.8,4216257897,141,100.0,4216257903,1,,,,,,,,dv0qqd4mx117y4al165nsdic4,T. Clegg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538516495,194,5,1,23,51,5ou8b446l1sl8frblkz3xi17g,0,56.8,101.8,2023-04-24T00:29:06.631Z,2023-04-24T00:29:11Z,4216258101,233,264,4216257923,56,Left,4216257925,347,,,,,,,,,,,,,,,,,dv0qqd4mx117y4al165nsdic4,T. Clegg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538516529,264,5,1,23,51,6gaq85erpkvbyxvivd96wuw44,1,43.2,-1.8,2023-04-24T00:29:06.631Z,2023-04-24T02:03:22Z,4216258085,347,,4216258083,56,Back,4216258087,233,194,,,,,,,,,,,,,,,,ajxa2yfzwct5nd0ded1sa9vmy,C. Jaime,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538516531,265,1,1,23,55,6gaq85erpkvbyxvivd96wuw44,1,43.3,0,2023-04-24T00:29:10.970Z,2023-04-24T00:29:11Z,4216258111,107,,4216258117,141,7.9,4216258115,140,46.2,4216258121,213,1.1,4216258119,212,7.4,4216258113,56,Back,,,,,,,8bnjioj1guv0abf5zdd21c2ui,J. Gaines,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538516541,266,1,1,23,56,6gaq85erpkvbyxvivd96wuw44,1,46.2,7.9,2023-04-24T00:29:11.850Z,2023-04-27T06:24:32Z,4216258193,213,4.4,4216258189,141,1.3,4225836283,156,,4216258187,140,44.9,4216258191,212,4.7,4216258185,56,Back,,,,,,,c2pi2xabsj7qnewpbdc3qeqz8,J. Batioja,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538516545,267,1,1,23,58,6gaq85erpkvbyxvivd96wuw44,0,44.9,1,2023-04-24T00:29:13.754Z,2023-04-24T00:29:14Z,4216258201,56,Back,4216258207,212,2.2,4216258209,213,0.7,4216258205,141,3.2,4216258203,140,46.5,,,,,,,,,,8bnjioj1guv0abf5zdd21c2ui,J. Gaines,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539723589,774,61,1,23,59,5ou8b446l1sl8frblkz3xi17g,1,57,92.8,2023-04-24T00:29:14.947Z,2023-04-27T06:25:09Z,4225836729,56,Left,,,,,,,,,,,,,,,,,,,,,,4v2oh5flirf9wtc1u9u42apnu,M. Vang,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538516553,195,45,1,24,0,5ou8b446l1sl8frblkz3xi17g,0,48.3,96.6,2023-04-24T00:29:15.760Z,2023-04-24T00:29:20Z,4216258249,56,Back,4216258459,233,268,4216258251,285,,,,,,,,,,,,,,,,,6nejufbzmepf2iiqr0ttbu19l,T. Weber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538516581,268,3,1,24,0,6gaq85erpkvbyxvivd96wuw44,1,51.7,3.4,2023-04-24T00:29:15.760Z,2023-04-27T06:25:35Z,4216258417,286,,4225836963,464,,4216258423,233,195,4216258415,56,Right,,,,,,,,,,,,,c2pi2xabsj7qnewpbdc3qeqz8,J. Batioja,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538516601,269,1,1,24,4,6gaq85erpkvbyxvivd96wuw44,1,64,8.6,2023-04-24T00:29:19.465Z,2023-04-24T00:29:21Z,4216258529,141,28.5,4216258531,212,16.8,4216258527,140,54.5,4216258533,213,2.2,4216258525,56,Center,,,,,,,,,,c2pi2xabsj7qnewpbdc3qeqz8,J. Batioja,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538516611,270,1,1,24,6,6gaq85erpkvbyxvivd96wuw44,1,54.9,34.9,2023-04-24T00:29:21.577Z,2023-04-24T00:29:22Z,4216258577,56,Center,4216258581,141,46.9,4216258583,212,8.5,4216258585,213,1.8,4216258579,140,52.8,,,,,,,,,,8bnjioj1guv0abf5zdd21c2ui,J. Gaines,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538516615,271,1,1,24,7,6gaq85erpkvbyxvivd96wuw44,1,52.8,46.9,2023-04-24T00:29:22.522Z,2023-04-24T00:29:23Z,4216258613,141,62.6,4216258615,212,15.2,4216258617,213,0.8,4216258611,140,63.1,4216258609,56,Center,,,,,,,,,,a55do2tx3wz5tsboyf355aiok,B. Moyado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538516665,272,1,1,24,8,6gaq85erpkvbyxvivd96wuw44,1,64.1,63.9,2023-04-24T00:29:23.754Z,2023-04-24T00:29:44Z,4216258865,213,0.1,4216258857,56,Center,4216258863,212,23.7,4216258859,140,86.6,4216258861,141,67.2,,,,,,,,,,ajxa2yfzwct5nd0ded1sa9vmy,C. Jaime,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538516669,273,50,1,24,13,6gaq85erpkvbyxvivd96wuw44,1,95.6,67.3,2023-04-24T00:29:28.864Z,2023-04-24T00:29:34Z,4216258883,56,Center,4216258885,286,,4216258951,233,196,,,,,,,,,,,,,,,,ew25ktcp76pmryz5psl1ctlka,Y. Subah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538516641,196,7,1,24,13,5ou8b446l1sl8frblkz3xi17g,1,4.4,32.7,2023-04-24T00:29:28.865Z,2023-04-27T06:26:31Z,4225837805,385,,4216258753,167,,4216258755,56,Back,4216258923,233,273,4216258757,285,,,,,,,,,,,33l8nq6xbj3pm1lkxo2qs5vfu,K. Ferdinand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538516661,197,6,1,24,14,5ou8b446l1sl8frblkz3xi17g,0,2,34.2,2023-04-24T00:29:29.473Z,2023-04-27T06:26:36Z,4216258835,56,Back,4216259003,233,274,4216258837,73,,,,,,,,,,,,,,,,,33l8nq6xbj3pm1lkxo2qs5vfu,K. Ferdinand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538516689,274,6,1,24,14,6gaq85erpkvbyxvivd96wuw44,1,98,65.8,2023-04-24T00:29:29.473Z,2023-04-24T00:30:37Z,4216258985,73,,4216258983,56,Center,4216258991,233,197,,,,,,,,,,,,,,,,ew25ktcp76pmryz5psl1ctlka,Y. Subah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538516803,275,1,1,24,47,6gaq85erpkvbyxvivd96wuw44,0,99.5,99.5,2023-04-24T00:30:02.458Z,2023-04-27T06:27:55Z,4216259709,56,Center,4216259703,6,,4216259765,233,198,4225838945,223,,4216259701,2,,4216259715,212,32.5,4216259719,1,,4216259713,141,51.9,a55do2tx3wz5tsboyf355aiok,B. Moyado,4216259717,213,4.6,4216259711,140,4216259705,155,4225838947,20,,97.1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538516809,198,11,1,24,49,5ou8b446l1sl8frblkz3xi17g,1,2.5,46.6,2023-04-24T00:30:04.049Z,2023-04-27T06:28:07Z,4216259757,56,Back,4216259781,233,275,4225839119,378,,4216259759,88,,,,,,,,,,,,,,c2tmm1kt6qyna4650kfy4bpm2,R. Bilichuk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538516875,199,1,1,24,56,5ou8b446l1sl8frblkz3xi17g,1,9.6,50.3,2023-04-24T00:30:11.857Z,2023-04-24T00:30:15Z,4216260095,141,62.4,4216260091,56,Back,4216260097,212,24.2,4216260099,213,0.3,4216260093,140,31.3,4216260089,123,,,,,,,,c2tmm1kt6qyna4650kfy4bpm2,R. Bilichuk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538516883,200,50,1,25,0,5ou8b446l1sl8frblkz3xi17g,1,35.6,65.4,2023-04-24T00:30:15.728Z,2023-04-24T00:30:18Z,4216260293,233,276,4216260125,56,Back,4216260297,286,,,,,,,,,,,,,,,,,4v2oh5flirf9wtc1u9u42apnu,M. Vang,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538516893,276,7,1,25,0,6gaq85erpkvbyxvivd96wuw44,0,64.4,34.6,2023-04-24T00:30:15.729Z,2023-04-27T06:28:37Z,4216260267,233,200,4225839577,385,,4216260227,56,Center,4216260231,285,,,,,,,,,,,,,,dd4yxwa1lgokj2e3zqa3uq7hm,C. Torres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538516901,201,3,1,25,3,5ou8b446l1sl8frblkz3xi17g,0,38.3,71.6,2023-04-24T00:30:18.096Z,2023-04-27T06:28:47Z,4216260407,233,277,4216260289,56,Back,4216260291,286,,4225839643,465,,,,,,,,,,,,,,6nejufbzmepf2iiqr0ttbu19l,T. Weber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538516915,277,7,1,25,3,6gaq85erpkvbyxvivd96wuw44,1,61.7,28.4,2023-04-24T00:30:18.097Z,2023-04-27T06:28:52Z,4216260383,233,201,4216260367,56,Center,4216260369,285,,4225839695,384,,,,,,,,,,,,,,c2pi2xabsj7qnewpbdc3qeqz8,J. Batioja,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538516919,278,49,1,25,5,6gaq85erpkvbyxvivd96wuw44,1,62.7,36,2023-04-24T00:30:20.330Z,2023-04-27T06:29:05Z,,,,,,,,,,,,,,,,,,,,,,,,,dd4yxwa1lgokj2e3zqa3uq7hm,C. Torres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538516933,279,1,1,25,5,6gaq85erpkvbyxvivd96wuw44,1,62.7,36,2023-04-24T00:30:20.586Z,2023-04-27T06:29:09Z,4216260499,141,62.0,4216260503,213,1.2,4216260501,212,19.2,4216260495,56,Center,4216260497,140,69.9,,,,,,,,,,dd4yxwa1lgokj2e3zqa3uq7hm,C. Torres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538516947,280,1,1,25,7,6gaq85erpkvbyxvivd96wuw44,0,70.1,64.6,2023-04-24T00:30:22.634Z,2023-04-24T00:30:24Z,4216260595,212,33.7,4216260593,141,76.3,4216260599,1,,4216260589,56,Center,4216260591,140,100.0,4216260597,213,0.2,,,,,,,ajxa2yfzwct5nd0ded1sa9vmy,C. Jaime,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538519845,259,5,1,25,9,5ou8b446l1sl8frblkz3xi17g,1,-1.6,31,2023-04-24T00:30:24.468Z,2023-04-24T02:03:23Z,4216277281,233,281,4216277081,346,,4216277079,56,Back,,,,,,,,,,,,,,,,b2er4t1ttbuv1acwx6jaugb56,S. Miscic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538516949,281,5,1,25,9,6gaq85erpkvbyxvivd96wuw44,0,101.6,69,2023-04-24T00:30:24.468Z,2023-04-24T00:36:55Z,4216277291,233,259,4216260607,346,,4216260605,56,Center,,,,,,,,,,,,,,,,ajxa2yfzwct5nd0ded1sa9vmy,C. Jaime,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538517163,202,1,1,25,30,5ou8b446l1sl8frblkz3xi17g,1,3.3,46.3,2023-04-24T00:30:45.088Z,2023-04-24T00:37:00Z,4216262003,212,13.6,4216261999,140,6.8,4216261997,56,Back,4216262001,141,27.0,4216277557,237,,4216262005,213,5.0,4216277555,124,,,,,c2tmm1kt6qyna4650kfy4bpm2,R. Bilichuk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538517203,203,1,1,25,35,5ou8b446l1sl8frblkz3xi17g,1,14.5,16.2,2023-04-24T00:30:50.416Z,2023-04-24T00:30:53Z,4216262207,213,0.1,4216262201,140,32.3,4216262205,212,18.7,4216262199,56,Back,4216262203,141,18.2,,,,,,,,,,6sn6a1xpp6tyqac8a21ka1fxl,V. Griffith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538517227,204,1,1,25,38,5ou8b446l1sl8frblkz3xi17g,1,32.3,18.2,2023-04-24T00:30:53.552Z,2023-04-24T00:30:55Z,4216262321,140,19.2,4216262327,213,3.6,4216262323,141,8.5,4216262325,212,15.3,4216262319,56,Back,,,,,,,,,,7t8o8pe93me2pef74vw21nr6y,J. Penn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538517247,205,1,1,25,40,5ou8b446l1sl8frblkz3xi17g,1,19.2,8.5,2023-04-24T00:30:55.584Z,2023-04-24T00:30:58Z,4216262403,140,3.6,4216262409,213,2.2,4216262407,212,26.7,4216262401,56,Back,4216262405,141,39.5,,,,,,,,,,33l8nq6xbj3pm1lkxo2qs5vfu,K. Ferdinand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538517277,206,1,1,25,42,5ou8b446l1sl8frblkz3xi17g,1,3.6,39.5,2023-04-24T00:30:57.936Z,2023-04-24T00:31:02Z,4216262577,140,31.2,4216262581,212,41.4,4216262575,56,Back,4216262585,1,,4216262579,141,83.0,4216262573,157,,4216262583,213,0.8,,,,c2tmm1kt6qyna4650kfy4bpm2,R. Bilichuk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538517279,207,61,1,25,44,5ou8b446l1sl8frblkz3xi17g,0,32.3,83.8,2023-04-24T00:30:59.985Z,2023-04-24T00:57:16Z,4216262589,56,Back,,,,,,,,,,,,,,,,,,,,,,3xd2kq7cxmvdbqsfzgi644c4q,J. Bravo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538517273,282,49,1,25,46,6gaq85erpkvbyxvivd96wuw44,1,66.8,15.9,2023-04-24T00:31:01.514Z,2023-04-24T00:31:01Z,,,,,,,,,,,,,,,,,,,,,,,,,c2pi2xabsj7qnewpbdc3qeqz8,J. Batioja,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538517289,283,1,1,25,47,6gaq85erpkvbyxvivd96wuw44,0,66.3,15.2,2023-04-24T00:31:02.513Z,2023-04-24T00:31:03Z,4216262647,213,3.9,4216262641,140,54.1,4216262639,56,Right,4216262645,212,17.3,4216262643,141,0.0,,,,,,,,,,c2pi2xabsj7qnewpbdc3qeqz8,J. Batioja,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538517349,208,5,1,25,48,5ou8b446l1sl8frblkz3xi17g,1,46.1,101.8,2023-04-24T00:31:03.136Z,2023-04-24T00:31:13Z,4216263003,233,284,4216262959,56,Back,4216262961,347,,,,,,,,,,,,,,,,,3xd2kq7cxmvdbqsfzgi644c4q,J. Bravo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538517291,284,5,1,25,48,6gaq85erpkvbyxvivd96wuw44,0,53.9,-1.8,2023-04-24T00:31:03.136Z,2023-04-24T02:03:23Z,4216262649,56,Right,4216263019,233,208,4216262651,347,,,,,,,,,,,,,,,,,c2pi2xabsj7qnewpbdc3qeqz8,J. Batioja,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538517361,209,1,1,25,57,5ou8b446l1sl8frblkz3xi17g,1,46.6,100,2023-04-24T00:31:12.367Z,2023-04-24T00:31:14Z,4216263049,212,8.5,4216263043,56,Left,4216263045,140,52.9,4216263051,213,5.6,4216263047,141,94.2,4216263041,107,,,,,,,,6nejufbzmepf2iiqr0ttbu19l,T. Weber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538517383,210,1,1,25,58,5ou8b446l1sl8frblkz3xi17g,1,52.9,94.2,2023-04-24T00:31:13.920Z,2023-04-27T06:30:04Z,4216263169,140,48.8,4216263171,141,98.1,4216263173,212,5.1,4216263175,213,2.6,4216263167,56,Back,4225840583,156,,,,,,,,b2er4t1ttbuv1acwx6jaugb56,S. Miscic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538517389,211,1,1,26,1,5ou8b446l1sl8frblkz3xi17g,0,48.8,98.1,2023-04-24T00:31:16.176Z,2023-04-24T00:31:17Z,4216263205,212,3.3,4216263199,56,Left,4216263243,233,285,4216263201,140,51.7,4216263207,213,5.9,4216263203,141,96.2,4216263241,236,,4216263247,286,,6nejufbzmepf2iiqr0ttbu19l,T. Weber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538517397,285,74,1,26,1,6gaq85erpkvbyxvivd96wuw44,1,49.4,0.7,2023-04-24T00:31:16.177Z,2023-04-24T02:23:21Z,4216263253,233,211,4216263233,56,Back,4216263235,285,,,,,,,,,,,,,,,,,8bnjioj1guv0abf5zdd21c2ui,J. Gaines,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538517417,212,5,1,26,2,5ou8b446l1sl8frblkz3xi17g,1,49,102,2023-04-24T00:31:17.200Z,2023-04-24T00:31:20Z,4216263339,233,286,4216263333,347,,4216263331,56,Back,,,,,,,,,,,,,,,,6nejufbzmepf2iiqr0ttbu19l,T. Weber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538517409,286,5,1,26,2,6gaq85erpkvbyxvivd96wuw44,0,51,-2,2023-04-24T00:31:17.200Z,2023-04-24T02:03:23Z,4216263345,233,212,4216263293,347,,4216263291,56,Right,,,,,,,,,,,,,,,,8bnjioj1guv0abf5zdd21c2ui,J. Gaines,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538517431,213,1,1,26,4,5ou8b446l1sl8frblkz3xi17g,1,45.9,100,2023-04-24T00:31:19.808Z,2023-04-24T00:31:22Z,4216263399,213,5.8,4216263395,141,95.9,4216263393,140,53.3,4216263397,212,8.8,4216263389,107,,4216263391,56,Left,,,,,,,6nejufbzmepf2iiqr0ttbu19l,T. Weber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538517445,214,1,1,26,6,5ou8b446l1sl8frblkz3xi17g,1,52.6,96.3,2023-04-24T00:31:21.904Z,2023-04-24T00:31:23Z,4216263461,56,Left,4216263465,141,89.7,4216263473,213,5.3,4216263469,212,5.5,4216263463,140,55.6,,,,,,,,,,b2er4t1ttbuv1acwx6jaugb56,S. Miscic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538517475,215,1,1,26,8,5ou8b446l1sl8frblkz3xi17g,1,55.6,89.7,2023-04-24T00:31:23.168Z,2023-04-24T00:31:25Z,4216263631,213,0.1,4216263629,212,12.2,4216263625,140,67.1,4216263623,56,Left,4216263627,141,92.0,,,,,,,,,,6sn6a1xpp6tyqac8a21ka1fxl,V. Griffith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538517513,216,3,1,26,10,5ou8b446l1sl8frblkz3xi17g,1,73.1,91.4,2023-04-24T00:31:25.487Z,2023-04-27T06:30:35Z,4216263829,286,,4225840991,464,,4216263827,56,Left,4216263835,233,287,,,,,,,,,,,,,b2er4t1ttbuv1acwx6jaugb56,S. Miscic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538517487,287,45,1,26,10,6gaq85erpkvbyxvivd96wuw44,0,26.9,8.6,2023-04-24T00:31:25.487Z,2023-04-24T00:31:29Z,4216263697,285,,4216263847,233,216,4216263695,56,Back,,,,,,,,,,,,,,,,do2o6ka25talswmmillufejqi,D.Rosales,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538517515,217,1,1,26,14,5ou8b446l1sl8frblkz3xi17g,0,90.5,83.1,2023-04-24T00:31:29.103Z,2023-04-27T06:31:23Z,4216263869,212,26.5,4225841517,224,,4216263863,56,Center,4216263871,213,4.7,4216263865,140,90.5,4216263859,2,,4225841519,72,,4216263867,141,44.1,b2er4t1ttbuv1acwx6jaugb56,S. Miscic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538517541,288,12,1,26,16,6gaq85erpkvbyxvivd96wuw44,1,8.7,50.3,2023-04-24T00:31:31.355Z,2023-04-24T00:31:34Z,4216264019,212,34.0,4216264013,56,Back,4216264015,140,34.7,4216264021,213,5.6,4216264017,141,20.6,,,,,,,,,,1flsu0b92eflc2wkg9m1wwufo,J. Romero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538517545,289,49,1,26,18,6gaq85erpkvbyxvivd96wuw44,1,34.6,20.6,2023-04-24T00:31:34.026Z,2023-04-24T00:31:34Z,,,,,,,,,,,,,,,,,,,,,,,,,dd4yxwa1lgokj2e3zqa3uq7hm,C. Torres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538517557,290,1,1,26,19,6gaq85erpkvbyxvivd96wuw44,1,34.6,20.6,2023-04-24T00:31:34.313Z,2023-04-24T00:31:36Z,4216264097,213,3.0,4216264091,140,14.3,4216264089,56,Back,4216264093,141,25.0,4216264095,212,21.5,,,,,,,,,,dd4yxwa1lgokj2e3zqa3uq7hm,C. Torres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538517577,291,1,1,26,21,6gaq85erpkvbyxvivd96wuw44,1,12.4,23.3,2023-04-24T00:31:36.235Z,2023-04-27T06:32:02Z,4216264199,155,,4216264211,212,32.9,4216264207,140,43.4,4216264215,1,,4216264203,56,Back,4216264209,141,30.1,4216264213,213,0.1,,,,8bnjioj1guv0abf5zdd21c2ui,J. Gaines,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538517579,292,1,1,26,24,6gaq85erpkvbyxvivd96wuw44,1,46.7,32.6,2023-04-24T00:31:39.635Z,2023-04-27T06:32:12Z,4225842033,141,18.0,4225842035,212,10.1,4216264221,56,Back,4225842037,213,4.5,4225842031,140,44.7,,,,,,,,,,98fsrsej50fnbqmssbxw0rc44,D. Aguirre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538517591,293,50,1,26,26,6gaq85erpkvbyxvivd96wuw44,1,57.7,16.6,2023-04-24T00:31:41.914Z,2023-04-24T00:31:44Z,4216264351,233,218,4216264269,56,Right,4216264271,286,,,,,,,,,,,,,,,,,c2pi2xabsj7qnewpbdc3qeqz8,J. Batioja,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538517597,218,7,1,26,26,5ou8b446l1sl8frblkz3xi17g,1,42.3,83.4,2023-04-24T00:31:41.915Z,2023-04-27T06:32:25Z,4216264307,285,,4216264347,233,293,4216264305,56,Back,4216264303,167,,4225842197,385,,,,,,,,,,,3xd2kq7cxmvdbqsfzgi644c4q,J. Bravo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538517599,219,5,1,26,27,5ou8b446l1sl8frblkz3xi17g,0,35.7,102,2023-04-24T00:31:42.681Z,2023-04-24T02:03:23Z,4216264315,56,Back,4216264621,233,294,4216264317,347,,,,,,,,,,,,,,,,,3xd2kq7cxmvdbqsfzgi644c4q,J. Bravo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538517645,294,5,1,26,27,6gaq85erpkvbyxvivd96wuw44,1,64.3,-2,2023-04-24T00:31:42.681Z,2023-04-24T00:31:53Z,4216264591,56,Right,4216264613,233,219,4216264593,347,,,,,,,,,,,,,,,,,c2pi2xabsj7qnewpbdc3qeqz8,J. Batioja,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538517655,295,1,1,26,38,6gaq85erpkvbyxvivd96wuw44,1,63,0,2023-04-24T00:31:53.433Z,2023-04-24T00:31:54Z,4216264639,141,5.8,4216264633,107,,4216264641,212,6.0,4216264643,213,1.1,4216264635,56,Right,4216264637,140,65.7,,,,,,,8bnjioj1guv0abf5zdd21c2ui,J. Gaines,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538517679,296,1,1,26,39,6gaq85erpkvbyxvivd96wuw44,1,65.9,5.8,2023-04-24T00:31:54.697Z,2023-04-24T00:31:57Z,4216264787,141,2.8,4216264783,140,59.4,4216264789,212,7.1,4216264791,213,3.4,4216264779,56,Right,,,,,,,,,,c2pi2xabsj7qnewpbdc3qeqz8,J. Batioja,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538517711,297,1,1,26,42,6gaq85erpkvbyxvivd96wuw44,1,58.8,8,2023-04-24T00:31:57.594Z,2023-04-24T00:32:01Z,4216264975,56,Back,4216264977,140,45.0,4216264981,212,24.4,4216264979,141,36.9,4216264983,213,2.2,,,,,,,,,,8bnjioj1guv0abf5zdd21c2ui,J. Gaines,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538517727,298,1,1,26,46,6gaq85erpkvbyxvivd96wuw44,1,45,36.9,2023-04-24T00:32:01.065Z,2023-04-24T00:32:02Z,4216265087,213,1.1,4216265081,140,53.3,4216265085,212,17.9,4216265083,141,59.9,4216265079,56,Center,,,,,,,,,,a4gyvdkcnjn0b1hru0w1nwyne,A. Avila,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538517739,299,1,1,26,47,6gaq85erpkvbyxvivd96wuw44,1,53.3,59.9,2023-04-24T00:32:02.777Z,2023-04-24T00:32:04Z,4216265179,213,5.3,4216265171,140,60.5,4216265177,212,13.2,4216265175,141,43.9,4216265167,56,Center,,,,,,,,,,1flsu0b92eflc2wkg9m1wwufo,J. Romero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538517749,300,1,1,26,49,6gaq85erpkvbyxvivd96wuw44,0,60.5,43.9,2023-04-24T00:32:04.249Z,2023-04-24T00:32:05Z,4216265235,212,7.6,4216265233,141,52.1,4216265231,140,65.4,4216265229,56,Center,4216265237,213,0.8,,,,,,,,,,a55do2tx3wz5tsboyf355aiok,B. Moyado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
