id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/10/value,qualifier/11/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,assist,qualifier/13/value,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/17/value
2531399803,7,1,1,0,8,6ubc4y1v6hr63mca7ica4hp90,1,64.9,50.6,2023-04-09T23:06:06.033Z,2023-04-09T23:06:12Z,4178382383,213,2.5,4178382375,56,Back,4178382381,212,28.0,4178382379,141,74.5,4178382377,140,43.2,,,,,,,,,,b1p6qcv8wjzoxoax3nt13n5gq,D. Poręba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531399817,8,1,1,0,10,6ubc4y1v6hr63mca7ica4hp90,1,46.5,76.9,2023-04-09T23:06:07.953Z,2023-04-13T07:03:34Z,4178382445,140,58.8,4178382447,141,87.7,4178382453,213,0.5,4178382443,56,Left,4178382451,212,14.9,,,,,,,,,,6fjpwiqcuvkedo3hhpj4341zo,H. Diop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531399833,9,1,1,0,12,6ubc4y1v6hr63mca7ica4hp90,0,62.3,96.6,2023-04-09T23:06:10.122Z,2023-04-13T07:09:02Z,4178382529,56,Center,4178382527,155,,4178382533,141,72.7,4178382535,212,24.5,4178382531,140,79.7,4178382537,213,5.6,,,,,,,blzz9pnbehjnxt77cuoxjye0a,A. Armour,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531399837,3,12,1,0,13,4g68p0t2f5jzhzfr67i2rj1ex,1,20.5,22.9,2023-04-09T23:06:11.496Z,2023-04-13T07:09:12Z,4178382553,141,0.0,4178382549,56,Back,4178382555,212,16.4,4178382551,140,22.4,4185579589,15,,4185579591,167,,4178382557,213,4.8,,,,abrdu87vmuqj50ebgalr3c7op,H. Ndam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531399839,4,5,1,0,16,4g68p0t2f5jzhzfr67i2rj1ex,0,21.5,-1,2023-04-09T23:06:14.355Z,2023-04-09T23:06:17Z,4178382565,347,,4178382641,233,10,4178382563,56,Back,,,,,,,,,,,,,,,,abrdu87vmuqj50ebgalr3c7op,H. Ndam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531399849,10,5,1,0,16,6ubc4y1v6hr63mca7ica4hp90,1,78.5,101,2023-04-09T23:06:14.355Z,2023-04-10T00:09:34Z,4178382601,56,Left,4178382603,347,,4178382609,233,4,,,,,,,,,,,,,,,,blzz9pnbehjnxt77cuoxjye0a,A. Armour,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531399913,11,1,1,0,21,6ubc4y1v6hr63mca7ica4hp90,1,77.5,100,2023-04-09T23:06:19.516Z,2023-04-09T23:06:24Z,4178382899,212,14.5,4178382897,141,85.3,4178382895,140,87.2,4178382893,56,Left,4178382891,107,,4178382901,213,5.5,,,,,,,blzz9pnbehjnxt77cuoxjye0a,A. Armour,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531399917,12,61,1,0,24,6ubc4y1v6hr63mca7ica4hp90,0,86.4,83.8,2023-04-09T23:06:22.689Z,2023-04-10T00:00:11Z,4178382919,56,Left,,,,,,,,,,,,,,,,,,,,,,crpkn4juf1s72y9c76t3o4k16,Iuri Tavares,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531399911,5,61,1,0,26,4g68p0t2f5jzhzfr67i2rj1ex,0,2.7,2.9,2023-04-09T23:06:24.588Z,2023-04-09T23:06:24Z,4178382889,56,Back,,,,,,,,,,,,,,,,,,,,,,7pdl6jqfaq1x1trdi5k30wsus,O. Mullings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531399921,6,5,1,0,27,4g68p0t2f5jzhzfr67i2rj1ex,0,5.4,-1.7,2023-04-09T23:06:25.494Z,2023-04-09T23:06:30Z,4178383079,233,13,4178382931,56,Back,4178382933,347,,,,,,,,,,,,,,,,,7pdl6jqfaq1x1trdi5k30wsus,O. Mullings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531399951,13,5,1,0,27,6ubc4y1v6hr63mca7ica4hp90,1,94.6,101.7,2023-04-09T23:06:25.494Z,2023-04-10T00:09:34Z,4178383075,233,6,4178383073,347,,4178383071,56,Left,,,,,,,,,,,,,,,,crpkn4juf1s72y9c76t3o4k16,Iuri Tavares,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531400069,14,1,1,0,40,6ubc4y1v6hr63mca7ica4hp90,1,92.2,100,2023-04-09T23:06:37.937Z,2023-04-09T23:06:45Z,4178383557,140,95.6,4178383555,56,Left,4178383559,141,87.7,4178383561,212,10.2,4178383563,213,5.1,4178383553,107,,,,,,,,blzz9pnbehjnxt77cuoxjye0a,A. Armour,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531400073,15,1,1,0,41,6ubc4y1v6hr63mca7ica4hp90,0,94.5,90,2023-04-09T23:06:39.001Z,2023-04-13T07:11:13Z,4178383575,56,Left,4178383577,140,97.5,4178383579,141,95.3,4185589531,156,,4178383581,212,4.8,4178383583,213,0.9,,,,,,,8vzvcjbccc5skj9e7n5f6vd3o,P. Agyemang,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531400045,7,8,1,0,43,4g68p0t2f5jzhzfr67i2rj1ex,1,2.5,3.4,2023-04-09T23:06:41.184Z,2023-04-13T07:11:10Z,4185589485,383,,4178383449,56,Back,,,,,,,,,,,,,,,,,,,dug5046izrlh3owqk26hnvdre,W. Carmona,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531400053,8,12,1,0,44,4g68p0t2f5jzhzfr67i2rj1ex,1,2.5,3.4,2023-04-09T23:06:42.668Z,2023-04-13T07:11:06Z,4178383481,141,0.0,4178383479,140,2.5,4178383477,56,Back,4178383483,212,3.7,4185589245,167,,4178383485,213,4.7,,,,,,,dug5046izrlh3owqk26hnvdre,W. Carmona,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531400055,9,5,1,0,45,4g68p0t2f5jzhzfr67i2rj1ex,0,3.4,-1.2,2023-04-09T23:06:43.340Z,2023-04-09T23:06:49Z,4178383753,233,16,4178383489,347,,4178383487,56,Back,,,,,,,,,,,,,,,,dug5046izrlh3owqk26hnvdre,W. Carmona,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531400099,16,5,1,0,45,6ubc4y1v6hr63mca7ica4hp90,1,96.6,101.2,2023-04-09T23:06:43.340Z,2023-04-10T00:09:34Z,4178383723,347,,4178383721,56,Left,4178383745,233,9,,,,,,,,,,,,,,,,crpkn4juf1s72y9c76t3o4k16,Iuri Tavares,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531400155,17,1,1,0,54,6ubc4y1v6hr63mca7ica4hp90,1,95.7,100,2023-04-09T23:06:51.833Z,2023-04-09T23:06:55Z,4178384041,141,71.4,4178384035,107,,4178384045,213,4.6,4178384043,212,19.9,4178384037,56,Center,4178384039,140,93.9,,,,,,,blzz9pnbehjnxt77cuoxjye0a,A. Armour,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531400161,18,1,1,0,55,6ubc4y1v6hr63mca7ica4hp90,0,92.9,72.3,2023-04-09T23:06:52.905Z,2023-04-13T07:19:12Z,4178384065,141,58.1,4178384057,3,,4178384059,168,,4178384063,140,89.3,4178384067,212,10.4,4178384069,213,4.3,4178384061,56,Center,,,,crpkn4juf1s72y9c76t3o4k16,Iuri Tavares,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531400175,10,12,1,0,56,4g68p0t2f5jzhzfr67i2rj1ex,1,11.4,45,2023-04-09T23:06:54.061Z,2023-04-13T07:19:22Z,4178508451,140,21.5,4178508453,141,60.0,4178384123,56,Back,4178508457,213,0.8,4178508455,212,14.7,,,,,,,,,,92np3jwhxchmtfeov82ehe13o,O. Valencia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531400221,19,1,1,1,0,6ubc4y1v6hr63mca7ica4hp90,1,73.6,18.8,2023-04-09T23:06:58.065Z,2023-04-13T07:19:46Z,4178384337,140,61.7,4178384339,141,23.6,4178384345,213,2.9,4178384335,56,Center,4178384341,212,12.9,,,,,,,,,,ds4avrkvrp4jxq9lp02ssci22,N. Scardina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531400233,20,1,1,1,3,6ubc4y1v6hr63mca7ica4hp90,1,63.7,13.4,2023-04-09T23:07:01.393Z,2023-04-13T07:19:52Z,4178384441,141,22.7,4178384443,212,20.3,4178384439,140,82.1,4178384437,56,Center,4178384445,213,0.3,,,,,,,,,,exk9svcdgcbn05ms00fhorvv8,J. Neeley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531421041,493,1,1,1,6,6ubc4y1v6hr63mca7ica4hp90,1,79.4,28,2023-04-09T23:07:03.830Z,2023-04-13T07:20:02Z,4178494303,212,9.8,4178494305,213,4.8,4178494299,140,80.5,4178494297,56,Right,4185603263,155,,4178494301,141,13.7,,,,,,,8hkbb39xnqy71xe1a4iblhes4,Thiago,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531400263,21,1,1,1,7,6ubc4y1v6hr63mca7ica4hp90,1,94.3,3.6,2023-04-09T23:07:05.377Z,2023-04-13T11:44:33Z,4185606237,210,14,4178384581,140,94.4,4178384577,155,,4178384587,213,1.6,4185603623,224,,4178384585,212,24.6,4178384575,2,,4185606239,154,,ds4avrkvrp4jxq9lp02ssci22,N. Scardina,1,4178384579,56,Center,4178384583,141,39.8,4185603625,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531400287,22,14,1,1,8,6ubc4y1v6hr63mca7ica4hp90,1,94,44.5,2023-04-09T23:07:05.945Z,2023-04-13T11:44:26Z,4178384675,17,,4185606245,55,21,4185606241,29,,4178384677,56,Center,4178387719,230,99.4,4178387721,231,48.7,4185606243,154,,4178384673,22,,crpkn4juf1s72y9c76t3o4k16,Iuri Tavares,,4178387543,15,,4178387715,102,45.3,4178387549,328,4178387705,74,4178387717,103,39.2,,,,,,,,,,,,,,,,,,,,,,,,
2531420903,399,43,1,1,9,4g68p0t2f5jzhzfr67i2rj1ex,1,0,0,2023-04-09T23:07:06.830Z,2023-04-10T00:00:31Z,4178493307,285,0,4178493305,56,Back,4178493747,144,44,,,,,,,,,,,,,,,,1diaoqi51gzx23j4d5f8xc8b8,A. Shapiro-Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531400259,11,43,1,1,9,4g68p0t2f5jzhzfr67i2rj1ex,1,0,0,2023-04-09T23:07:07.589Z,2023-04-10T00:00:33Z,4178384555,141,83.8,4178384557,212,2.7,4178384559,213,4.1,4178384551,56,Back,4178384553,140,12.0,4178493803,144,1,,,,,,,92np3jwhxchmtfeov82ehe13o,O. Valencia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531400309,13,12,1,1,10,4g68p0t2f5jzhzfr67i2rj1ex,1,5.7,55.1,2023-04-09T23:07:08.683Z,2023-04-13T07:21:52Z,4178384801,213,1.0,4178384793,56,Back,4178384799,212,33.6,4178384795,140,24.1,4178384797,141,95.6,,,,,,,,,,7pdl6jqfaq1x1trdi5k30wsus,O. Mullings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531400305,23,44,1,1,14,6ubc4y1v6hr63mca7ica4hp90,1,78.4,8,2023-04-09T23:07:12.377Z,2023-04-13T07:23:51Z,4178384861,233,14,4178384773,286,,4178384771,56,Right,,,,,,,,,,,,,,,,ds4avrkvrp4jxq9lp02ssci22,N. Scardina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531400315,14,44,1,1,14,4g68p0t2f5jzhzfr67i2rj1ex,0,21.6,92,2023-04-09T23:07:12.378Z,2023-04-13T07:23:53Z,4178384875,233,23,4178384833,285,,4178384831,56,Back,,,,,,,,,,,,,,,,1diaoqi51gzx23j4d5f8xc8b8,A. Shapiro-Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531400311,24,1,1,1,15,6ubc4y1v6hr63mca7ica4hp90,0,78.7,10.4,2023-04-09T23:07:13.337Z,2023-04-13T07:23:55Z,4178384811,140,92.0,4178384817,213,6.1,4178384813,141,6.4,4178384807,3,,4178384809,56,Right,4178384815,212,14.2,,,,,,,ds4avrkvrp4jxq9lp02ssci22,N. Scardina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531400345,25,61,1,1,17,6ubc4y1v6hr63mca7ica4hp90,0,84.9,3.2,2023-04-09T23:07:15.601Z,2023-04-13T07:24:03Z,4178384999,56,Right,,,,,,,,,,,,,,,,,,,,,,8hkbb39xnqy71xe1a4iblhes4,Thiago,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531400265,12,56,1,1,19,4g68p0t2f5jzhzfr67i2rj1ex,1,0,0,2023-04-09T23:07:16.995Z,2023-04-13T07:23:36Z,4178384589,56,Back,,,,,,,,,,,,,,,,,,,,,,92np3jwhxchmtfeov82ehe13o,O. Valencia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531400447,17,5,1,1,20,4g68p0t2f5jzhzfr67i2rj1ex,1,13.4,101.4,2023-04-09T23:07:18.529Z,2023-04-13T07:24:11Z,4178504895,233,26,4178385493,347,,4178385491,56,Back,,,,,,,,,,,,,,,,92np3jwhxchmtfeov82ehe13o,O. Valencia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531400359,26,5,1,1,20,6ubc4y1v6hr63mca7ica4hp90,0,86.6,-1.4,2023-04-09T23:07:18.529Z,2023-04-13T07:24:12Z,4178504909,233,17,4178385053,56,Right,4178385055,347,,,,,,,,,,,,,,,,,duyoju8g87ig7h2n0jnddtm38,João Guilherme,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531400337,15,43,1,1,21,4g68p0t2f5jzhzfr67i2rj1ex,1,0,0,2023-04-09T23:07:18.979Z,2023-04-10T00:01:15Z,4178494415,144,49,,,,,,,,,,,,,,,,,,,,,,92np3jwhxchmtfeov82ehe13o,O. Valencia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531400369,16,43,1,1,22,4g68p0t2f5jzhzfr67i2rj1ex,1,0,0,2023-04-09T23:07:20.198Z,2023-04-10T00:01:16Z,4178385089,157,0,4178385091,56,Back,4178385093,140,16.5,4178385101,1,0,4178385095,141,96.9,4178385097,212,6.7,4178385099,213,6.2,4178494441,144,1,92np3jwhxchmtfeov82ehe13o,O. Valencia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531400473,18,1,1,1,34,4g68p0t2f5jzhzfr67i2rj1ex,0,15.1,100,2023-04-09T23:07:32.408Z,2023-04-09T23:07:35Z,4178385615,140,37.3,4178385621,213,5.9,4178385613,56,Back,4178385617,141,87.5,4178385619,212,25.3,4178385611,107,,4178385623,1,,,,,92np3jwhxchmtfeov82ehe13o,O. Valencia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531400539,28,44,1,1,35,6ubc4y1v6hr63mca7ica4hp90,1,65.2,6.4,2023-04-09T23:07:33.829Z,2023-04-13T11:51:49Z,4178494803,233,400,4178494791,56,Right,4178494795,286,,,,,,,,,,,,,,,,,exk9svcdgcbn05ms00fhorvv8,J. Neeley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531421075,400,44,1,1,36,4g68p0t2f5jzhzfr67i2rj1ex,0,34.8,93.6,2023-04-09T23:07:33.830Z,2023-04-10T00:01:47Z,4178494809,233,28,4178494527,56,Back,4178494529,285,,,,,,,,,,,,,,,,,4akvdujqbywk628gok9xbh2j8,F. Ssebufu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531400487,27,1,1,1,36,6ubc4y1v6hr63mca7ica4hp90,0,64.3,7.7,2023-04-09T23:07:34.561Z,2023-04-13T16:10:20Z,4178385745,213,0.3,4178385739,140,74.1,4178385735,3,,4178385737,56,Right,4178385741,141,11.9,4178385743,212,10.7,,,,,,,exk9svcdgcbn05ms00fhorvv8,J. Neeley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2532756693,957,43,1,1,38,6ubc4y1v6hr63mca7ica4hp90,1,0,0,2023-04-09T23:07:36.786Z,2023-04-13T11:44:13Z,4185650945,140,54.8,4185650947,141,26.2,4185650949,212,0,4185981109,144,1,4185650943,56,Center,4185650951,213,3.1,,,,,,,duyoju8g87ig7h2n0jnddtm38,João Guilherme,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531400505,19,1,1,1,40,4g68p0t2f5jzhzfr67i2rj1ex,0,29.6,81.2,2023-04-09T23:07:38.582Z,2023-04-13T11:44:23Z,4178385841,212,17.5,4178385835,56,Back,4178385847,1,,4178385833,157,,4178385837,140,41.6,4178385839,141,63.4,4178385845,213,5.5,,,,cmzykwa5y30iswcjdurx7jfxm,P. Stroud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2532756713,958,8,1,1,40,6ubc4y1v6hr63mca7ica4hp90,1,56.6,25.4,2023-04-09T23:07:38.601Z,2023-04-13T07:52:22Z,4185651201,385,,4185651093,56,Center,,,,,,,,,,,,,,,,,,,duyoju8g87ig7h2n0jnddtm38,João Guilherme,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531400519,20,1,1,1,42,4g68p0t2f5jzhzfr67i2rj1ex,1,42,64.1,2023-04-09T23:07:40.425Z,2023-04-13T07:52:26Z,4178385929,56,Center,4178385933,141,56.1,4178385935,212,13.1,4178385931,140,53.3,4178385937,213,5.9,,,,,,,,,,1nh4q19wfaedlpp1vnfuny9zo,O. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531400561,21,1,1,1,45,4g68p0t2f5jzhzfr67i2rj1ex,1,54.6,45.1,2023-04-09T23:07:43.472Z,2023-04-09T23:07:47Z,4178386143,56,Center,4178386151,213,0.6,4178386145,140,85.0,4178386153,1,,4178386147,141,77.9,4178386149,212,38.9,,,,,,,dug5046izrlh3owqk26hnvdre,W. Carmona,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
