id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,keyPass,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/9/value,qualifier/11/value,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/13/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,assist,qualifier/15/value,qualifier/16/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value
2534977749,5,3,1,0,11,erwnez7ksfkns4dqmyr1fhbe,1,61.1,8,2023-04-16T23:36:26.204Z,2023-04-21T15:25:22Z,4206132807,465,,4197432285,233,7,4197432275,286,,4197432273,56,Right,,,,,,,,,,,,,a63su8pudaernrvj1fi9006qc,L. Brennan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534977723,7,45,1,0,11,479lsfr4cwlzewpbuda3y2xv4,0,38.9,92,2023-04-16T23:36:26.204Z,2023-04-16T23:36:34Z,4197432103,56,Back,4197432291,233,5,4197432105,285,,,,,,,,,,,,,,,,,27ajd5d69mrgie5c9x5izn4oa,C. Medina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534977761,6,1,1,0,19,erwnez7ksfkns4dqmyr1fhbe,1,91.9,8,2023-04-16T23:36:33.949Z,2023-04-16T23:36:38Z,4197432387,213,2.9,4197432383,141,12.5,4197432377,56,Right,4197432381,140,79.8,4197432385,212,13.1,,,,,,,,,,a63su8pudaernrvj1fi9006qc,L. Brennan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534977785,7,1,1,0,23,erwnez7ksfkns4dqmyr1fhbe,1,74.8,12.3,2023-04-16T23:36:37.980Z,2023-04-22T12:54:02Z,4197432527,1,,4197432513,2,,4208182223,224,,4197432517,56,Left,4197432523,212,55.4,4208182225,20,,4197432525,213,1.2,4197432521,141,87.8,chsrsho2yeaqt0uh2jhtlb78q,T. Young,4197432519,140,94.5,4197432515,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534977821,8,1,1,0,28,erwnez7ksfkns4dqmyr1fhbe,1,93.3,87.4,2023-04-16T23:36:42.348Z,2023-04-16T23:36:48Z,4197432753,213,3.0,4197432747,140,74.8,4197432749,141,90.9,4197432751,212,19.6,4197432745,56,Left,,,,,,,,,,ah3swx80hoddr239t1r6qg2ga,T. Wolff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534977823,9,50,1,0,34,erwnez7ksfkns4dqmyr1fhbe,1,85.2,96.2,2023-04-16T23:36:48.364Z,2023-04-16T23:36:53Z,4197432759,56,Left,4197432937,233,8,4197432761,286,,,,,,,,,,,,,,,,,cla0i94uyddjw7jzqoyfsplre,A. McFadden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534977847,8,7,1,0,34,479lsfr4cwlzewpbuda3y2xv4,0,14.8,3.8,2023-04-16T23:36:48.365Z,2023-04-22T12:54:36Z,4197432925,233,9,4197432901,285,,4197432897,167,,4197432899,56,Back,4208187089,385,,,,,,,,,,,6g7i7z6m8vts105dny1g6z3hm,A. Freeman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534977835,10,61,1,0,36,erwnez7ksfkns4dqmyr1fhbe,1,80.3,97.5,2023-04-16T23:36:50.792Z,2023-04-16T23:36:50Z,4197432831,56,Left,,,,,,,,,,,,,,,,,,,,,,cla0i94uyddjw7jzqoyfsplre,A. McFadden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534977885,9,5,1,0,38,479lsfr4cwlzewpbuda3y2xv4,1,15.5,-0.9,2023-04-16T23:36:52.300Z,2023-04-16T23:48:43Z,4197433121,233,11,4197433103,347,,4197433101,56,Back,,,,,,,,,,,,,,,,6g7i7z6m8vts105dny1g6z3hm,A. Freeman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534977849,11,5,1,0,38,erwnez7ksfkns4dqmyr1fhbe,0,84.5,100.9,2023-04-16T23:36:52.300Z,2023-04-16T23:36:57Z,4197432903,56,Left,4197433131,233,9,4197432905,347,,,,,,,,,,,,,,,,,cla0i94uyddjw7jzqoyfsplre,A. McFadden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534977897,10,1,1,0,41,479lsfr4cwlzewpbuda3y2xv4,0,11.4,0,2023-04-16T23:36:56.236Z,2023-04-16T23:36:58Z,4197433177,141,14.0,4197433181,213,0.4,4197433173,56,Back,4197433179,212,25.1,4197433175,140,33.3,4197433171,107,,4197433183,1,,,,,6g7i7z6m8vts105dny1g6z3hm,A. Freeman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534977903,12,8,1,0,45,erwnez7ksfkns4dqmyr1fhbe,1,55.6,74.7,2023-04-16T23:36:59.277Z,2023-04-22T12:55:03Z,4208188031,384,,4197433211,56,Center,,,,,,,,,,,,,,,,,,,dowfebdy2qnsz8hkj0ilrux62,K. Twumasi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534977925,13,1,1,0,46,erwnez7ksfkns4dqmyr1fhbe,0,67.1,63,2023-04-16T23:37:00.795Z,2023-04-22T12:55:19Z,4197433333,213,6.0,4197433331,212,14.4,4197433325,56,Center,4197433327,140,80.1,4197433329,141,56.1,,,,,,,,,,9zuk40rppwiyzn980bw7z1v1m,A. Fortune,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537005293,813,61,1,0,47,erwnez7ksfkns4dqmyr1fhbe,0,72.7,66.3,2023-04-16T23:37:01.973Z,2023-04-22T12:55:25Z,4208188735,56,Center,,,,,,,,,,,,,,,,,,,,,,6i2k03ji4uy1a9vgbl6t0hno4,J. Villal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534977945,11,52,1,0,49,479lsfr4cwlzewpbuda3y2xv4,1,6.4,51.3,2023-04-16T23:37:03.629Z,2023-04-22T12:55:29Z,4208188921,376,,,,,,,,,,,,,,,,,,,,,,,c2j0af3amobjhnadwf8cucbca,Javier Otero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534978001,12,80,1,0,59,479lsfr4cwlzewpbuda3y2xv4,0,15,38.9,2023-04-16T23:37:13.340Z,2023-04-16T23:37:13Z,,,,,,,,,,,,,,,,,,,,,,,,,c2j0af3amobjhnadwf8cucbca,Javier Otero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534978053,13,1,1,1,1,479lsfr4cwlzewpbuda3y2xv4,0,15.3,36.3,2023-04-16T23:37:16.076Z,2023-04-16T23:37:21Z,4197434021,212,50.6,4197434013,155,,4197434025,1,,4197434017,140,63.4,4197434019,141,39.7,4197434023,213,0.0,4197434015,56,Center,,,,c2j0af3amobjhnadwf8cucbca,Javier Otero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534978075,14,4,1,1,8,479lsfr4cwlzewpbuda3y2xv4,1,65.9,38.1,2023-04-16T23:37:23.178Z,2023-04-16T23:37:49Z,4197434199,233,14,4197434183,152,,4197434187,286,,4197434179,13,,4197434185,265,,4197434181,56,Center,,,,,,,2b8nmdlsqa9wxn8xlujvyaqga,J. Lynn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534978059,14,4,1,1,8,erwnez7ksfkns4dqmyr1fhbe,0,34.1,61.9,2023-04-16T23:37:23.179Z,2023-04-16T23:37:28Z,4197434103,152,,4197434107,285,,4197434211,233,14,4197434099,13,,4197434101,56,Back,4197434105,265,,,,,,,,8pzkxfe5txe71u08n67d8k1uy,E. Morales,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534978155,15,1,1,1,22,479lsfr4cwlzewpbuda3y2xv4,0,62,41.3,2023-04-16T23:37:37.037Z,2023-04-16T23:37:39Z,4197434705,152,,4197434701,5,,4197434715,213,0.8,4197434709,140,97.5,4197434711,141,100.0,4197434703,155,,4197434713,212,55.0,4197434717,1,,p99ze5cksh5tv01knf5oj33e,J. Solís,4197434707,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534978217,15,5,1,1,25,erwnez7ksfkns4dqmyr1fhbe,1,3.8,-1.1,2023-04-16T23:37:39.614Z,2023-04-16T23:48:43Z,4197435133,233,16,4197435123,347,,4197435121,56,Back,,,,,,,,,,,,,,,,8pzkxfe5txe71u08n67d8k1uy,E. Morales,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534978157,16,5,1,1,25,479lsfr4cwlzewpbuda3y2xv4,0,96.2,101.1,2023-04-16T23:37:39.614Z,2023-04-16T23:37:52Z,4197434723,56,Left,4197434725,347,,4197435137,233,15,,,,,,,,,,,,,,,,p99ze5cksh5tv01knf5oj33e,J. Solís,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534978243,16,1,1,1,37,erwnez7ksfkns4dqmyr1fhbe,1,6.8,0,2023-04-16T23:37:52.059Z,2023-04-16T23:37:56Z,4197435321,140,16.8,4197435325,212,11.6,4197435327,213,0.4,4197435323,141,5.2,4197435317,107,,4197435319,56,Back,,,,,,,chsrsho2yeaqt0uh2jhtlb78q,T. Young,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534978247,17,61,1,1,42,erwnez7ksfkns4dqmyr1fhbe,0,16.7,5.3,2023-04-16T23:37:56.379Z,2023-04-16T23:37:56Z,4197435343,56,Back,,,,,,,,,,,,,,,,,,,,,,a63su8pudaernrvj1fi9006qc,L. Brennan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534978249,17,49,1,1,42,479lsfr4cwlzewpbuda3y2xv4,1,68.8,92.9,2023-04-16T23:37:56.677Z,2023-04-22T12:57:10Z,,,,,,,,,,,,,,,,,,,,,,,,,27ajd5d69mrgie5c9x5izn4oa,C. Medina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534978255,18,1,1,1,42,479lsfr4cwlzewpbuda3y2xv4,0,68.8,92.9,2023-04-16T23:37:56.731Z,2023-04-22T12:57:13Z,4197435363,212,8.1,4197435357,56,Left,4197435359,140,61.5,4197435365,213,2.8,4197435361,141,96.8,,,,,,,,,,27ajd5d69mrgie5c9x5izn4oa,C. Medina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534978267,18,49,1,1,45,erwnez7ksfkns4dqmyr1fhbe,1,23.8,5,2023-04-16T23:38:00.091Z,2023-04-16T23:38:00Z,,,,,,,,,,,,,,,,,,,,,,,,,6rzzilhwedeems5je313t0uay,E. López,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534978291,19,61,1,1,49,erwnez7ksfkns4dqmyr1fhbe,0,24.1,4.9,2023-04-16T23:38:03.485Z,2023-04-16T23:38:03Z,4197435527,56,Back,,,,,,,,,,,,,,,,,,,,,,6rzzilhwedeems5je313t0uay,E. López,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534978295,19,61,1,1,49,479lsfr4cwlzewpbuda3y2xv4,0,70.3,96.9,2023-04-16T23:38:03.756Z,2023-04-16T23:38:03Z,4197435551,56,Left,,,,,,,,,,,,,,,,,,,,,,eqws52w506rp4a2x9mqwm76ga,Juninho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534978377,20,5,1,1,51,erwnez7ksfkns4dqmyr1fhbe,1,27.4,-1.1,2023-04-16T23:38:05.821Z,2023-04-16T23:48:43Z,4197458445,233,20,4197435963,56,Back,4197435965,347,,,,,,,,,,,,,,,,,6rzzilhwedeems5je313t0uay,E. López,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534978327,20,5,1,1,51,479lsfr4cwlzewpbuda3y2xv4,0,72.6,101.1,2023-04-16T23:38:05.821Z,2023-04-16T23:48:44Z,4197435699,56,Left,4197458461,233,20,4197435701,347,,,,,,,,,,,,,,,,,eqws52w506rp4a2x9mqwm76ga,Juninho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534978399,21,1,1,1,59,erwnez7ksfkns4dqmyr1fhbe,1,21.9,0,2023-04-16T23:38:13.755Z,2023-04-16T23:38:16Z,4197436077,107,,4197436081,140,26.0,4197436085,212,8.2,4197436087,213,1.0,4197436079,56,Back,4197436083,141,9.1,,,,,,,chsrsho2yeaqt0uh2jhtlb78q,T. Young,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534978409,22,1,1,2,1,erwnez7ksfkns4dqmyr1fhbe,1,29.4,12,2023-04-16T23:38:16.235Z,2023-04-22T12:57:44Z,4197436159,140,24.9,4197436157,56,Back,4197436163,212,5.2,4197436161,141,8.8,4197436165,213,3.6,,,,,,,,,,9zuk40rppwiyzn980bw7z1v1m,A. Fortune,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534978417,23,1,1,2,3,erwnez7ksfkns4dqmyr1fhbe,1,24.2,8.6,2023-04-16T23:38:18.027Z,2023-04-16T23:38:19Z,4197436197,213,0.8,4197436191,140,28.4,4197436195,212,6.1,4197436189,56,Back,4197436193,141,14.9,,,,,,,,,,chsrsho2yeaqt0uh2jhtlb78q,T. Young,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534978439,24,1,1,2,5,erwnez7ksfkns4dqmyr1fhbe,1,28.3,14.9,2023-04-16T23:38:19.275Z,2023-04-22T12:58:10Z,4197436315,140,29.7,4197436319,212,5.5,4197436317,141,7.1,4197436321,213,5.0,4197436313,56,Back,,,,,,,,,,9zuk40rppwiyzn980bw7z1v1m,A. Fortune,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534978475,25,1,1,2,7,erwnez7ksfkns4dqmyr1fhbe,1,30.3,5.9,2023-04-16T23:38:21.883Z,2023-04-16T23:38:26Z,4197436523,212,19.8,4197436517,56,Back,4197436519,140,46.1,4197436521,141,21.8,4197436525,213,0.6,,,,,,,,,,chsrsho2yeaqt0uh2jhtlb78q,T. Young,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534978477,26,50,1,2,12,erwnez7ksfkns4dqmyr1fhbe,1,56.2,21.4,2023-04-16T23:38:26.796Z,2023-04-16T23:38:30Z,4197436617,233,21,4197436531,286,,4197436529,56,Center,,,,,,,,,,,,,,,,a63su8pudaernrvj1fi9006qc,L. Brennan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534978493,21,7,1,2,12,479lsfr4cwlzewpbuda3y2xv4,1,43.8,78.6,2023-04-16T23:38:26.797Z,2023-04-22T16:59:30Z,4197436601,285,,4197436607,233,26,4197436599,56,Back,4209855101,384,,,,,,,,,,,,,,i5wj5hcg2r9934e7gauxtgmi,J. Almaguer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534978495,22,49,1,2,15,479lsfr4cwlzewpbuda3y2xv4,1,33.2,91.5,2023-04-16T23:38:30.077Z,2023-04-16T23:38:45Z,,,,,,,,,,,,,,,,,,,,,,,,,27ajd5d69mrgie5c9x5izn4oa,C. Medina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537323881,828,1,1,2,15,479lsfr4cwlzewpbuda3y2xv4,1,24.1,96,2023-04-16T23:38:30.122Z,2023-04-22T17:00:26Z,4209859225,140,20.3,4209859231,213,4.1,4209859229,212,7.1,4209859227,141,87.3,4209859223,56,Back,,,,,,,,,,27ajd5d69mrgie5c9x5izn4oa,C. Medina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534978555,23,1,1,2,15,479lsfr4cwlzewpbuda3y2xv4,0,20.4,85.1,2023-04-16T23:38:30.188Z,2023-04-22T17:00:35Z,4197436943,212,4.0,4197436937,56,Back,4197436939,140,22.4,4197436941,141,90.1,4197436945,213,1.0,,,,,,,,,,2wsgrwgiotfis2l96i0sxlvys,T. Reid-Brown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537324249,814,61,1,2,16,erwnez7ksfkns4dqmyr1fhbe,1,79.5,11.3,2023-04-16T23:38:31.074Z,2023-04-22T17:00:44Z,4209861029,56,Right,,,,,,,,,,,,,,,,,,,,,,a63su8pudaernrvj1fi9006qc,L. Brennan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534978607,24,1,1,2,33,479lsfr4cwlzewpbuda3y2xv4,1,13.3,42.7,2023-04-16T23:38:47.772Z,2023-04-16T23:38:50Z,4197437245,140,25.3,4197437249,212,17.2,4197437251,213,5.5,4197437247,141,25.5,4197437243,56,Back,,,,,,,,,,c2j0af3amobjhnadwf8cucbca,Javier Otero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534978621,25,1,1,2,36,479lsfr4cwlzewpbuda3y2xv4,0,26.2,25,2023-04-16T23:38:50.780Z,2023-04-16T23:38:54Z,4197437335,212,41.3,4197437331,140,65.1,4197437339,1,,4197437329,56,Right,4197437333,141,15.8,4197437327,155,,4197437337,213,6.1,,,,ex99a6zbacpkkhgvynu80qpzo,N. Kibunguchy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534978647,27,1,1,2,41,erwnez7ksfkns4dqmyr1fhbe,0,37.8,78.7,2023-04-16T23:38:55.434Z,2023-04-16T23:38:56Z,4197437465,141,100.0,4197437461,56,Back,4197437469,213,1.0,4197437467,212,19.0,4197437463,140,48.0,4197437459,3,,,,,,,,8pzkxfe5txe71u08n67d8k1uy,E. Morales,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534978713,26,5,1,2,42,479lsfr4cwlzewpbuda3y2xv4,1,51.6,-1.7,2023-04-16T23:38:56.272Z,2023-04-16T23:48:44Z,4197437769,347,,4197437767,56,Right,4197437777,233,28,,,,,,,,,,,,,,,,ex99a6zbacpkkhgvynu80qpzo,N. Kibunguchy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534978651,28,5,1,2,42,erwnez7ksfkns4dqmyr1fhbe,0,48.4,101.7,2023-04-16T23:38:56.272Z,2023-04-16T23:39:09Z,4197437475,56,Back,4197437785,233,26,4197437477,347,,,,,,,,,,,,,,,,,8pzkxfe5txe71u08n67d8k1uy,E. Morales,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534978777,27,1,1,2,54,479lsfr4cwlzewpbuda3y2xv4,1,51.3,0,2023-04-16T23:39:09.067Z,2023-04-16T23:39:17Z,4197438097,141,23.0,4197438093,56,Back,4197438099,212,21.1,4197438095,140,39.2,4197438101,213,2.2,4197438091,107,,,,,,,,6g7i7z6m8vts105dny1g6z3hm,A. Freeman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
