id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,assist,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,keyPass,qualifier/10/value,qualifier/13/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/14/value
2524982029,3,5,1,0,21,99l7fsj6ykgbyqcb9zqqu9dgq,1,51,101.2,2023-03-27T00:06:38.101Z,2023-03-27T00:06:41Z,4125740201,233,11,4125740195,347,,4125740193,56,Left,,,,,,,,,,,,,,,,74bhj4xi5zgq6evsr4c766p04,H. Avayevu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524982027,11,5,1,0,21,6gaq85erpkvbyxvivd96wuw44,0,49,-1.2,2023-03-27T00:06:38.101Z,2023-03-27T01:04:02Z,4125740217,233,3,4125740187,56,Back,4125740189,347,,,,,,,,,,,,,,,,,8bnjioj1guv0abf5zdd21c2ui,J. Gaines,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524982043,4,1,1,0,24,99l7fsj6ykgbyqcb9zqqu9dgq,1,51.3,100,2023-03-27T00:06:40.998Z,2023-03-27T00:06:46Z,4125740263,107,,4125740267,140,32.9,4125740269,141,90.2,4125740271,212,20.8,4125740265,56,Back,4125740273,213,3.5,,,,,,,9acojrco6dg2i9otq02gj6904,T. Rose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524982051,5,1,1,0,29,99l7fsj6ykgbyqcb9zqqu9dgq,1,30.6,80.6,2023-03-27T00:06:46.021Z,2023-03-27T00:06:49Z,4125740317,56,Back,4125740325,213,4.4,4125740323,212,16.4,4125740319,140,25.4,4125740321,141,57.9,,,,,,,,,,bo4noec1doijfg99edrxiii5m,Henri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524982059,6,1,1,0,33,99l7fsj6ykgbyqcb9zqqu9dgq,1,29.8,37.6,2023-03-27T00:06:49.733Z,2023-03-27T00:06:52Z,4125740383,213,5.8,4125740385,1,,4125740379,141,9.2,4125740381,212,43.0,4125740375,56,Right,4125740377,140,66.4,4125740373,155,,,,,9nl0k91lrjonu0z2irbs01oiy,A. Korça,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524982061,7,44,1,0,36,99l7fsj6ykgbyqcb9zqqu9dgq,1,66.4,10.9,2023-03-27T00:06:52.789Z,2023-03-27T00:06:54Z,4125740415,233,12,4125740389,56,Right,4125740391,286,,,,,,,,,,,,,,,,,4rbdimd60mev06u2km69yyvo,B. Kamungo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524982067,12,44,1,0,36,6gaq85erpkvbyxvivd96wuw44,0,33.6,89.1,2023-03-27T00:06:52.790Z,2023-03-27T00:06:54Z,4125740399,285,,4125740425,233,7,4125740397,56,Back,,,,,,,,,,,,,,,,a4gyvdkcnjn0b1hru0w1nwyne,A. Avila,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524982075,8,1,1,0,36,99l7fsj6ykgbyqcb9zqqu9dgq,0,66.4,9.2,2023-03-27T00:06:53.142Z,2023-03-29T07:41:26Z,4125740473,141,24.5,4125740477,213,1.1,4146902531,168,,4125740475,212,11.8,4125740469,56,Center,4125740471,140,71.7,4125740467,3,,,,,4rbdimd60mev06u2km69yyvo,B. Kamungo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525645041,718,49,1,0,37,6gaq85erpkvbyxvivd96wuw44,1,32.5,74.1,2023-03-27T00:06:54.114Z,2023-03-29T07:41:42Z,,,,,,,,,,,,,,,,,,,,,,,,,28cixms5w9uu1e38kcc8o2j9w,N. Dollenmayer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524982077,13,1,1,0,37,6gaq85erpkvbyxvivd96wuw44,1,27.9,68.8,2023-03-27T00:06:54.192Z,2023-03-29T07:41:53Z,4125740487,212,7.7,4125740483,140,34.5,4125740489,213,0.4,4125740485,141,73.6,4125740481,56,Back,,,,,,,,,,28cixms5w9uu1e38kcc8o2j9w,N. Dollenmayer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524982081,14,43,1,0,39,6gaq85erpkvbyxvivd96wuw44,1,0,0,2023-03-27T00:06:56.049Z,2023-03-29T07:41:54Z,4146914989,144,49,,,,,,,,,,,,,,,,,,,,,,9i53xk5oxyd6tzi3tbinjo6j8,Jeremi Rodríguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524982083,15,50,1,0,40,6gaq85erpkvbyxvivd96wuw44,1,31.5,82.8,2023-03-27T00:06:56.673Z,2023-03-27T00:07:15Z,4125740843,233,9,4125740505,56,Back,4125740507,285,,,,,,,,,,,,,,,,,9i53xk5oxyd6tzi3tbinjo6j8,Jeremi Rodríguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524982089,9,7,1,0,40,99l7fsj6ykgbyqcb9zqqu9dgq,1,68.5,17.2,2023-03-27T00:06:56.674Z,2023-03-29T07:42:02Z,4125740527,286,,4125740525,56,Right,4146916791,383,,4125740529,233,15,,,,,,,,,,,,,4rbdimd60mev06u2km69yyvo,B. Kamungo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524982091,10,49,1,0,41,99l7fsj6ykgbyqcb9zqqu9dgq,1,70.2,13.9,2023-03-27T00:06:57.701Z,2023-03-27T00:06:58Z,,,,,,,,,,,,,,,,,,,,,,,,,4rbdimd60mev06u2km69yyvo,B. Kamungo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524982117,11,4,1,0,46,99l7fsj6ykgbyqcb9zqqu9dgq,1,77.8,49,2023-03-27T00:07:03.200Z,2023-03-27T00:07:07Z,4125740649,265,,4125740701,233,16,4125740645,56,Center,4125740647,152,,4125740643,13,,4125740651,286,,,,,,,,4rbdimd60mev06u2km69yyvo,B. Kamungo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524982107,16,4,1,0,46,6gaq85erpkvbyxvivd96wuw44,0,22.2,51,2023-03-27T00:07:03.201Z,2023-03-27T00:07:07Z,4125740709,233,11,4125740695,265,,4125740599,56,Back,4125740693,152,,4125740691,13,,4125740601,285,,,,,,,,er0xm9k5zv8kcvcy7bnwp086i,E. Dueñas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524982317,12,15,1,1,54,99l7fsj6ykgbyqcb9zqqu9dgq,1,78.9,48.8,2023-03-27T00:08:11.413Z,2023-03-29T07:42:42Z,4125741751,56,Center,4125741851,233,17,4125741945,81,,4125741749,18,,4125741847,20,,4125741747,26,,4125741947,102,46.8,4125741955,147,49.8,74bhj4xi5zgq6evsr4c766p04,H. Avayevu,4125741949,103,21.5,4125741953,146,98.8,4125741951,458,,,,,,,,,,,,,,,,,,,,,,,,
2524982321,17,10,1,1,55,6gaq85erpkvbyxvivd96wuw44,1,1.5,48.4,2023-03-27T00:08:11.513Z,2023-03-29T07:42:59Z,4146931909,378,,4125741761,173,,4125741855,233,12,4125741845,179,,4125741767,56,Back,4125741765,182,,,,,,,,8m19c2e0raanzp3dzf7aaf6jt,A. Romero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524982329,13,6,1,1,56,99l7fsj6ykgbyqcb9zqqu9dgq,1,88.7,50.2,2023-03-27T00:08:12.949Z,2023-03-27T00:08:14Z,4125741801,75,,4125741799,56,Center,4125741807,233,18,,,,,,,,,,,,,,,,74bhj4xi5zgq6evsr4c766p04,H. Avayevu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524982325,18,6,1,1,56,6gaq85erpkvbyxvivd96wuw44,0,11.3,49.8,2023-03-27T00:08:12.949Z,2023-03-29T07:43:02Z,4125741797,73,,4125741813,233,13,4125741795,56,Back,,,,,,,,,,,,,,,,8m19c2e0raanzp3dzf7aaf6jt,A. Romero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524982449,14,1,1,2,24,99l7fsj6ykgbyqcb9zqqu9dgq,0,99.5,0.5,2023-03-27T00:08:40.741Z,2023-03-29T07:43:07Z,4125742475,223,,4125742489,1,,4125742471,155,,4125742487,213,1.6,4125742467,6,,4146938731,72,,4125742479,56,Center,4125742481,140,96.9,9dg5ce0f3mlqzoiwak09qeooa,A. Costa,4125742485,212,35.9,4125742483,141,53.1,4125742463,2,,,,,,,,,,,,,,,,,,,,,,,,
2524982471,19,12,1,2,26,6gaq85erpkvbyxvivd96wuw44,1,2.9,47.8,2023-03-27T00:08:42.872Z,2023-03-27T00:10:06Z,4125742651,15,,4125742637,213,0.0,4125742633,141,49.3,4125742631,140,23.9,4125742635,212,22.1,4125742629,56,Back,,,,,,,do2o6ka25talswmmillufejqi,D.Rosales,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524982459,15,13,1,2,27,99l7fsj6ykgbyqcb9zqqu9dgq,1,77.8,56.1,2023-03-27T00:08:43.843Z,2023-03-29T07:44:09Z,4125742769,20,,4125742823,74,,4125742833,215,,4125742549,18,,4125742841,230,98.8,4125742825,102,50.3,4125742835,108,,4125742767,25,,6girdg17h5o2qr8stoywy3vv8,A. Urzua,4125742551,56,Center,4125742843,231,50.4,4125742837,328,4125742829,103,80.6,4125742839,458,,,,,,,,,,,,,,,,,,,
2524982467,16,5,1,2,28,99l7fsj6ykgbyqcb9zqqu9dgq,0,100.8,42.6,2023-03-27T00:08:44.743Z,2023-03-29T07:43:42Z,4125742597,346,,4125798969,233,20,4125742595,56,Center,,,,,,,,,,,,,,,,6girdg17h5o2qr8stoywy3vv8,A. Urzua,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524982483,20,5,1,2,28,6gaq85erpkvbyxvivd96wuw44,1,-0.8,57.4,2023-03-27T00:08:44.743Z,2023-03-29T07:43:40Z,4125798965,233,16,4125742687,56,Back,4125742691,346,,,,,,,,,,,,,,,,,ajxa2yfzwct5nd0ded1sa9vmy,C. Jaime,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524982525,21,1,1,2,51,6gaq85erpkvbyxvivd96wuw44,1,5,48.1,2023-03-27T00:09:07.586Z,2023-03-27T00:09:08Z,4125742965,212,17.3,4125742971,237,,4125742967,213,5.7,4125742963,141,33.4,4125742959,56,Back,4125742961,140,18.5,4125742957,124,,,,,8m19c2e0raanzp3dzf7aaf6jt,A. Romero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524982531,22,1,1,2,52,6gaq85erpkvbyxvivd96wuw44,1,18.5,33.4,2023-03-27T00:09:08.623Z,2023-03-27T00:09:10Z,4125742995,141,67.6,4125743003,213,1.9,4125742993,140,10.3,4125742997,212,24.8,4125742991,56,Back,,,,,,,,,,do2o6ka25talswmmillufejqi,D.Rosales,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524982535,23,1,1,2,54,6gaq85erpkvbyxvivd96wuw44,1,19.8,81.8,2023-03-27T00:09:10.848Z,2023-03-27T00:09:12Z,4125743027,140,21.7,4125743033,213,1.3,4125743031,212,8.4,4125743025,56,Back,4125743029,141,93.8,,,,,,,,,,28cixms5w9uu1e38kcc8o2j9w,N. Dollenmayer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524982537,24,1,1,2,55,6gaq85erpkvbyxvivd96wuw44,1,21.8,93.8,2023-03-27T00:09:12.271Z,2023-03-27T00:09:14Z,4125743037,56,Back,4125743041,141,95.0,4125743039,140,38.5,4125743045,213,0.0,4125743043,212,17.6,,,,,,,,,,a4gyvdkcnjn0b1hru0w1nwyne,A. Avila,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524982541,25,3,1,2,57,6gaq85erpkvbyxvivd96wuw44,0,40.8,96.2,2023-03-27T00:09:13.496Z,2023-03-29T07:44:57Z,4125743315,233,17,4146975447,465,,4125743305,286,,4125743061,56,Back,,,,,,,,,,,,,36e17qrefearxp7lxb1eibwbu,N. Ordaz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524982561,17,7,1,2,57,99l7fsj6ykgbyqcb9zqqu9dgq,0,59.2,3.8,2023-03-27T00:09:13.497Z,2023-03-29T07:45:05Z,4125743169,285,,4146979113,385,,4125743311,233,25,4125743167,56,Right,,,,,,,,,,,,,rtca480n5ehey5ffvt8nudck,H. Endeley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524982565,26,61,1,2,58,6gaq85erpkvbyxvivd96wuw44,0,41.1,95.3,2023-03-27T00:09:14.975Z,2023-03-29T07:44:59Z,4125743179,56,Back,,,,,,,,,,,,,,,,,,,,,,36e17qrefearxp7lxb1eibwbu,N. Ordaz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524982577,18,5,1,2,59,99l7fsj6ykgbyqcb9zqqu9dgq,1,56.8,-1,2023-03-27T00:09:16.444Z,2023-03-29T07:45:00Z,4125743265,56,Right,4125743285,233,27,4125743267,347,,,,,,,,,,,,,,,,,rtca480n5ehey5ffvt8nudck,H. Endeley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524982571,27,5,1,2,59,6gaq85erpkvbyxvivd96wuw44,0,43.2,101,2023-03-27T00:09:16.444Z,2023-03-29T07:45:02Z,4125743211,347,,4125743209,56,Back,4125743289,233,18,,,,,,,,,,,,,,,,36e17qrefearxp7lxb1eibwbu,N. Ordaz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524982599,19,1,1,3,9,99l7fsj6ykgbyqcb9zqqu9dgq,1,56,0,2023-03-27T00:09:25.604Z,2023-03-27T00:09:27Z,4125743397,140,55.1,4125743393,107,,4125743403,213,1.7,4125743399,141,12.2,4125743395,56,Right,4125743401,212,8.9,,,,,,,rtca480n5ehey5ffvt8nudck,H. Endeley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524982609,20,1,1,3,10,99l7fsj6ykgbyqcb9zqqu9dgq,1,54.4,10.4,2023-03-27T00:09:27.107Z,2023-03-27T00:09:29Z,4125743427,140,54.1,4125743433,213,4.6,4125743431,212,4.4,4125743425,56,Right,4125743429,141,4.0,,,,,,,,,,6girdg17h5o2qr8stoywy3vv8,A. Urzua,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524982621,21,1,1,3,13,99l7fsj6ykgbyqcb9zqqu9dgq,0,54.1,4,2023-03-27T00:09:29.572Z,2023-03-27T00:09:30Z,4125743491,141,46.1,4125743493,212,28.7,4125743487,56,Center,4125743489,140,52.4,4125743485,155,,4125743495,213,1.6,,,,,,,rtca480n5ehey5ffvt8nudck,H. Endeley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524982623,28,49,1,3,14,6gaq85erpkvbyxvivd96wuw44,1,46.8,47.6,2023-03-27T00:09:31.007Z,2023-03-27T00:11:18Z,,,,,,,,,,,,,,,,,,,,,,,,,er0xm9k5zv8kcvcy7bnwp086i,E. Dueñas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524982627,29,61,1,3,15,6gaq85erpkvbyxvivd96wuw44,0,52.5,39.5,2023-03-27T00:09:31.904Z,2023-03-27T00:11:17Z,4125743519,56,Center,,,,,,,,,,,,,,,,,,,,,,er0xm9k5zv8kcvcy7bnwp086i,E. Dueñas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524982641,22,1,1,3,18,99l7fsj6ykgbyqcb9zqqu9dgq,1,38.5,78.5,2023-03-27T00:09:34.692Z,2023-03-27T00:09:36Z,4125743585,212,8.6,4125743583,141,75.6,4125743587,213,6.1,4125743581,140,46.5,4125743579,56,Back,,,,,,,,,,9acojrco6dg2i9otq02gj6904,T. Rose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524982639,30,43,1,3,19,6gaq85erpkvbyxvivd96wuw44,1,0,0,2023-03-27T00:09:35.488Z,2023-03-27T00:10:14Z,4125743577,285,0,4125743575,56,Center,4125744433,144,7,,,,,,,,,,,,,,,,9mykkeqzvaf8r8lb3qidk8ro4,L. Mallé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524982643,23,49,1,3,19,99l7fsj6ykgbyqcb9zqqu9dgq,1,46.5,75.6,2023-03-27T00:09:35.940Z,2023-03-27T00:09:36Z,,,,,,,,,,,,,,,,,,,,,,,,,74bhj4xi5zgq6evsr4c766p04,H. Avayevu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524982669,24,1,1,3,19,99l7fsj6ykgbyqcb9zqqu9dgq,1,47.2,76.4,2023-03-27T00:09:36.243Z,2023-03-27T00:09:41Z,4125743721,141,96.3,4125743717,56,Left,4125743725,213,1.0,4125743719,140,54.7,4125743723,212,15.7,,,,,,,,,,74bhj4xi5zgq6evsr4c766p04,H. Avayevu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524982673,25,1,1,3,24,99l7fsj6ykgbyqcb9zqqu9dgq,1,60.1,96.6,2023-03-27T00:09:41.412Z,2023-03-27T00:09:42Z,4125743745,212,11.1,4125743741,140,62.3,4125743747,213,4.9,4125743739,56,Left,4125743743,141,80.6,,,,,,,,,,9acojrco6dg2i9otq02gj6904,T. Rose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524982679,26,1,1,3,25,99l7fsj6ykgbyqcb9zqqu9dgq,0,67,83.3,2023-03-27T00:09:41.755Z,2023-03-29T07:47:25Z,4125743759,141,82.8,4125743755,56,Left,4125743761,212,1.3,4125743757,140,65.8,4147008295,156,,4125743763,213,3.4,,,,,,,74bhj4xi5zgq6evsr4c766p04,H. Avayevu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525646889,719,61,1,3,25,6gaq85erpkvbyxvivd96wuw44,1,33.9,16.4,2023-03-27T00:09:41.794Z,2023-03-29T07:47:22Z,4147027625,56,Back,,,,,,,,,,,,,,,,,,,,,,9i53xk5oxyd6tzi3tbinjo6j8,Jeremi Rodríguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524982675,31,43,1,3,26,6gaq85erpkvbyxvivd96wuw44,1,0,0,2023-03-27T00:09:42.960Z,2023-03-29T07:47:36Z,4147031881,144,8,4125743751,56,Back,,,,,,,,,,,,,,,,,,,9i53xk5oxyd6tzi3tbinjo6j8,Jeremi Rodríguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
