id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,keyPass,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,assist,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId
2527910059,7,1,1,0,14,iiolvosiuokkrl5iuoxcjo4p,1,51.6,27,2023-04-02T23:05:13.942Z,2023-04-02T23:05:19Z,4159853761,56,Back,4159853769,213,2.4,4159853765,141,51.9,4159853763,140,32.8,4159853767,212,26.0,,,,,,,,,,du287pgrexe4p29tti43grv56,C. Miller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527910071,8,1,1,0,19,iiolvosiuokkrl5iuoxcjo4p,1,31.1,49.6,2023-04-02T23:05:19.206Z,2023-04-02T23:05:23Z,4159853809,212,26.6,4159853803,56,Back,4159853805,140,37.0,4159853807,141,11.6,4159853811,213,4.9,,,,,,,,,,2nu3jw4piu1qnqha0kdq8nzai,B. Malone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527910081,9,1,1,0,24,iiolvosiuokkrl5iuoxcjo4p,1,42.5,7.5,2023-04-02T23:05:23.607Z,2023-04-02T23:05:27Z,4159853877,140,33.1,4159853881,212,17.5,4159853875,56,Back,4159853883,213,2.2,4159853879,141,28.8,,,,,,,,,,at9jab3qv8j4azup6qd5ggui2,D. Chacón,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527910087,10,1,1,0,28,iiolvosiuokkrl5iuoxcjo4p,1,27.7,37.9,2023-04-02T23:05:27.447Z,2023-04-02T23:05:29Z,4159853911,213,2.6,4159853907,141,51.9,4159853905,140,13.4,4159853903,56,Back,4159853909,212,17.8,,,,,,,,,,2nu3jw4piu1qnqha0kdq8nzai,B. Malone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527910093,11,1,1,0,29,iiolvosiuokkrl5iuoxcjo4p,0,12.6,51.6,2023-04-02T23:05:29.239Z,2023-04-08T05:14:00Z,4159853951,212,42.2,4159853949,141,16.0,4159853955,1,,4159853945,56,Back,4171464379,157,,4159853947,140,45.5,4159853953,213,5.7,,,,2m7xhno7xnktvmzwa6j7wlgfe,A. Rodriguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527910097,5,49,1,0,33,7pmw399vh2v44cjle4fkklp1w,1,56.4,88.1,2023-04-02T23:05:32.769Z,2023-04-02T23:05:33Z,,,,,,,,,,,,,,,,,,,,,,,,,6lyedmu2vuf7jig3jmhz9b4ve,D. van der Kust,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527910111,6,1,1,0,34,7pmw399vh2v44cjle4fkklp1w,0,56.4,88.1,2023-04-02T23:05:33.526Z,2023-04-02T23:05:37Z,4159854047,213,5.5,4159854039,141,62.9,4159854033,56,Center,4159854043,212,24.7,4159854035,140,73.4,4159854029,157,,4159854049,1,,,,,6lyedmu2vuf7jig3jmhz9b4ve,D. van der Kust,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527910127,12,1,1,0,35,iiolvosiuokkrl5iuoxcjo4p,1,24.8,58.9,2023-04-02T23:05:34.598Z,2023-04-08T05:14:10Z,4159854129,212,16.5,4159854131,213,5.7,4159854123,56,Back,4159854121,3,,4159854125,140,38.3,4159854127,141,46.4,,,,,,,2nu3jw4piu1qnqha0kdq8nzai,B. Malone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527910129,13,1,1,0,38,iiolvosiuokkrl5iuoxcjo4p,0,38,45.6,2023-04-02T23:05:38.223Z,2023-04-08T05:14:24Z,4159854139,56,Back,4159854143,141,43.1,4159854147,213,5.9,4159854135,3,,4159854145,212,4.8,4159854141,140,42.3,4159854137,168,,,,,8iak9g0hidtul7s5b298x7wq2,C. Harris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527910125,7,8,1,0,39,7pmw399vh2v44cjle4fkklp1w,1,56.6,80.9,2023-04-02T23:05:39.184Z,2023-04-08T05:14:32Z,4171464599,383,,4159854117,56,Left,,,,,,,,,,,,,,,,,,,9imj5ig0i01uljnd3gd2cz1m,T. Maples,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527910131,8,49,1,0,40,7pmw399vh2v44cjle4fkklp1w,1,56.6,80.9,2023-04-02T23:05:39.785Z,2023-04-02T23:05:39Z,,,,,,,,,,,,,,,,,,,,,,,,,9imj5ig0i01uljnd3gd2cz1m,T. Maples,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527910145,9,1,1,0,41,7pmw399vh2v44cjle4fkklp1w,1,56.6,81.7,2023-04-02T23:05:40.975Z,2023-04-02T23:05:43Z,4159854189,1,,4159854179,56,Left,4159854183,141,87.1,4159854181,140,65.3,4159854177,157,,4159854185,212,9.8,4159854187,213,0.4,,,,9imj5ig0i01uljnd3gd2cz1m,T. Maples,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527910153,10,1,1,0,42,7pmw399vh2v44cjle4fkklp1w,1,57.7,75,2023-04-02T23:05:41.488Z,2023-04-08T05:14:44Z,4159854229,212,12.0,4159854223,56,Center,4159854231,213,0.2,4159854225,140,68.9,4159854221,3,,4159854227,141,78.7,,,,,,,azzpjrq2pndxuz0waw25p7r6y,I. Reid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527910155,11,1,1,0,43,7pmw399vh2v44cjle4fkklp1w,1,69.4,72.1,2023-04-02T23:05:42.272Z,2023-04-08T05:14:47Z,4159854239,140,73.4,4159854243,212,7.9,4159854245,213,5.3,4159854237,56,Center,4159854241,141,62.3,,,,,,,,,,6oia90bi52zwmgdlvcvfnj1pm,J. Evans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527910159,12,1,1,0,44,7pmw399vh2v44cjle4fkklp1w,1,74.8,58.3,2023-04-02T23:05:44.143Z,2023-04-08T05:14:52Z,4159854255,56,Center,4159854263,213,2.7,4159854259,141,62.5,4159854257,140,68.7,4159854261,212,7.0,,,,,,,,,,4uuq2zuhmlbg7kh85v5l8723u,D. Gonzalez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527910169,13,1,1,0,48,7pmw399vh2v44cjle4fkklp1w,1,69.8,64.6,2023-04-02T23:05:47.381Z,2023-04-02T23:05:53Z,4159854335,141,22.7,4159854331,56,Center,4159854337,212,37.8,4159854329,155,,4159854339,213,5.4,4159854341,1,,4159854333,140,93.4,,,,6oia90bi52zwmgdlvcvfnj1pm,J. Evans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527910171,14,61,1,0,51,7pmw399vh2v44cjle4fkklp1w,0,92.4,23.7,2023-04-02T23:05:50.312Z,2023-04-08T05:15:17Z,4159854345,56,Center,,,,,,,,,,,,,,,,,,,,,,eehmjxbl4xwc3mz1geibnszkk,P. Ndoye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527910173,14,49,1,0,53,iiolvosiuokkrl5iuoxcjo4p,1,7.3,75.5,2023-04-02T23:05:52.317Z,2023-04-08T05:15:22Z,,,,,,,,,,,,,,,,,,,,,,,,,38z2cuwmbeanujqho9cqwozmy,R. Aguirre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527910189,15,45,1,0,57,7pmw399vh2v44cjle4fkklp1w,0,86.6,11,2023-04-02T23:05:56.759Z,2023-04-02T23:05:58Z,4159854409,286,,4159854407,56,Right,4159854419,233,15,,,,,,,,,,,,,,,,eehmjxbl4xwc3mz1geibnszkk,P. Ndoye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527910187,15,3,1,0,57,iiolvosiuokkrl5iuoxcjo4p,1,13.4,89,2023-04-02T23:05:56.759Z,2023-04-08T05:15:29Z,4159854401,285,,4171465047,464,,4159854415,233,15,4159854399,56,Back,,,,,,,,,,,,,38z2cuwmbeanujqho9cqwozmy,R. Aguirre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527910193,16,1,1,0,58,iiolvosiuokkrl5iuoxcjo4p,1,13.8,91,2023-04-02T23:05:57.671Z,2023-04-02T23:05:59Z,4159854445,212,5.3,4159854441,140,10.9,4159854447,213,4.1,4159854439,56,Back,4159854443,141,84.7,,,,,,,,,,38z2cuwmbeanujqho9cqwozmy,R. Aguirre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527910215,17,1,1,0,59,iiolvosiuokkrl5iuoxcjo4p,1,10.9,84.2,2023-04-02T23:05:59.158Z,2023-04-02T23:06:05Z,4159854555,141,93.2,4159854551,56,Back,4159854559,213,0.7,4159854553,140,18.1,4159854557,212,9.7,,,,,,,,,,1keonaeqvrkqhbw9sjaaxsff8,J. Travis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527910221,18,1,1,1,3,iiolvosiuokkrl5iuoxcjo4p,0,21.5,96.2,2023-04-02T23:06:02.344Z,2023-04-08T05:16:04Z,4159854587,56,Back,4171465297,212,4.0,4171465293,140,21.5,4171465299,213,4.7,4171465295,141,90.3,,,,,,,,,,ew8oodr9hiuqve7xlz24xznfu,M. Vargas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527910205,16,43,1,1,4,7pmw399vh2v44cjle4fkklp1w,1,0,0,2023-04-02T23:06:03.698Z,2023-04-02T23:06:08Z,4159854509,285,0,4159854507,56,Right,4159854687,144,74,,,,,,,,,,,,,,,,3acyax22zfwdjw0cpgg4x7dre,J. Juarez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527910237,19,4,1,1,5,iiolvosiuokkrl5iuoxcjo4p,1,19.1,92.9,2023-04-02T23:06:04.702Z,2023-04-02T23:06:07Z,4159854673,56,Back,4159854683,233,17,4159854677,285,,4159854675,152,,4159854671,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527910227,17,4,1,1,5,7pmw399vh2v44cjle4fkklp1w,0,80.9,7.1,2023-04-02T23:06:04.703Z,2023-04-02T23:06:08Z,4159854619,10,,4159854623,152,,4159854621,56,Right,4159854721,233,19,4159854625,286,,,,,,,,,,,3acyax22zfwdjw0cpgg4x7dre,J. Juarez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527910347,20,1,1,1,43,iiolvosiuokkrl5iuoxcjo4p,0,13.4,93.5,2023-04-02T23:06:43.095Z,2023-04-08T05:16:18Z,4160063177,152,,4159855293,140,69.4,4159855299,213,6.1,4160063175,5,,4159855289,157,,4159855297,212,60.2,4159855301,1,,4171465375,189,,2m7xhno7xnktvmzwa6j7wlgfe,A. Rodriguez,4159855291,56,Center,4159855295,141,74.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527910365,18,1,1,1,45,7pmw399vh2v44cjle4fkklp1w,1,31.9,31.9,2023-04-02T23:06:44.617Z,2023-04-08T05:16:29Z,4159855439,141,31.3,4159855441,212,7.6,4159855433,3,,4159855435,56,Back,4159855443,213,6.2,4159855437,140,39.1,,,,,,,7gmf2omch4d84vwb55m2apt9m,J. Castilla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527924161,387,44,1,1,47,7pmw399vh2v44cjle4fkklp1w,1,36.8,26.3,2023-04-02T23:06:46.350Z,2023-04-08T06:54:01Z,4159941059,285,,4159941057,56,Back,4159941061,233,355,,,,,,,,,,,,,,,,4uuq2zuhmlbg7kh85v5l8723u,D. Gonzalez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527924157,355,44,1,1,47,iiolvosiuokkrl5iuoxcjo4p,0,63.2,73.7,2023-04-02T23:06:46.351Z,2023-04-08T06:54:02Z,4159941037,286,,4159941069,233,387,4159941035,56,Center,,,,,,,,,,,,,,,,du287pgrexe4p29tti43grv56,C. Miller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527924171,388,1,1,1,48,7pmw399vh2v44cjle4fkklp1w,1,38.1,25.3,2023-04-02T23:06:47.251Z,2023-04-08T06:53:58Z,4159941129,212,8.4,4159941123,56,Back,4159941119,3,,4159941131,213,0.6,4159941125,140,44.9,4159941121,168,,4159941127,141,31.8,,,,4uuq2zuhmlbg7kh85v5l8723u,D. Gonzalez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527910375,21,50,1,1,51,7pmw399vh2v44cjle4fkklp1w,1,46.2,27.4,2023-04-02T23:06:51.174Z,2023-04-02T23:06:54Z,4159855499,286,,4159855509,233,21,4159855497,56,Back,,,,,,,,,,,,,,,,6oia90bi52zwmgdlvcvfnj1pm,J. Evans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527910367,21,7,1,1,51,iiolvosiuokkrl5iuoxcjo4p,0,53.8,72.6,2023-04-02T23:06:51.175Z,2023-04-08T05:17:14Z,4171465861,385,,4159855447,56,Center,4159855501,233,21,4159855449,285,,,,,,,,,,,,,,du287pgrexe4p29tti43grv56,C. Miller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527910371,19,43,1,1,52,7pmw399vh2v44cjle4fkklp1w,1,0,0,2023-04-02T23:06:51.480Z,2023-04-02T23:07:23Z,4159855473,285,0,4159856365,144,44,4159855471,56,Back,,,,,,,,,,,,,,,,6oia90bi52zwmgdlvcvfnj1pm,J. Evans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527910373,20,43,1,1,52,7pmw399vh2v44cjle4fkklp1w,1,0,0,2023-04-02T23:06:51.764Z,2023-04-03T00:00:17Z,4159855485,168,0,4159855493,212,5.8,4159855487,56,Back,4159855489,140,47.2,4159941199,144,1,4159855491,141,27.3,4159855483,3,0,4159855495,213,0.2,6oia90bi52zwmgdlvcvfnj1pm,J. Evans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527910377,22,1,1,1,54,iiolvosiuokkrl5iuoxcjo4p,0,39.7,75.5,2023-04-02T23:06:53.398Z,2023-04-02T23:06:56Z,4159855521,56,Center,4159855525,141,65.6,4159855527,212,37.9,4159855529,213,6.1,4159855519,157,,4159855531,1,,4159855523,140,75.2,,,,2nu3jw4piu1qnqha0kdq8nzai,B. Malone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527910381,22,1,1,1,56,7pmw399vh2v44cjle4fkklp1w,0,24.8,29.2,2023-04-02T23:06:55.322Z,2023-04-08T05:18:59Z,4159855559,212,15.5,4159855553,56,Back,4159855561,213,1.0,4159855555,140,33.0,4159941365,3,,4159855557,141,48.1,,,,,,,52zm1dgc5jge02cdhzptghq3u,M. Murana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530081743,739,61,1,1,57,iiolvosiuokkrl5iuoxcjo4p,0,68.1,45.8,2023-04-02T23:06:56.938Z,2023-04-08T05:18:57Z,4171466689,56,Center,,,,,,,,,,,,,,,,,,,,,,1v39pm9r5ela9fe63tlsq3tka,O. Larraz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527910391,23,49,1,1,59,7pmw399vh2v44cjle4fkklp1w,1,30.4,61.5,2023-04-02T23:06:58.654Z,2023-04-02T23:06:58Z,,,,,,,,,,,,,,,,,,,,,,,,,4e4c7mr0ljxxmt53k0wsqg4r8,C. Auguste,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527910399,24,1,1,1,59,7pmw399vh2v44cjle4fkklp1w,1,27.9,64.3,2023-04-02T23:06:59.215Z,2023-04-02T23:07:01Z,4159855669,213,3.2,4159855661,56,Back,4159855665,141,64.0,4159855667,212,18.1,4159855663,140,10.7,,,,,,,,,,4e4c7mr0ljxxmt53k0wsqg4r8,C. Auguste,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527910419,25,1,1,2,1,7pmw399vh2v44cjle4fkklp1w,0,10.7,64,2023-04-02T23:07:01.170Z,2023-04-02T23:07:08Z,4159855765,157,,4159855775,213,0.1,4159855771,141,75.4,4159855769,140,71.3,4159855767,56,Center,4159855773,212,64.1,4159855777,1,,,,,e81zc97bmfjgwo978gplrx46i,X. Valdez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527910401,23,43,1,2,2,iiolvosiuokkrl5iuoxcjo4p,1,0,0,2023-04-02T23:07:01.606Z,2023-04-08T05:19:15Z,4159855673,56,Center,4171466827,144,61,,,,,,,,,,,,,,,,,,,1v39pm9r5ela9fe63tlsq3tka,O. Larraz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527910417,24,8,1,2,6,iiolvosiuokkrl5iuoxcjo4p,1,30,23.1,2023-04-02T23:07:06.102Z,2023-04-08T05:20:03Z,4159855763,15,,4171467185,384,,4159855761,56,Back,,,,,,,,,,,,,,,,at9jab3qv8j4azup6qd5ggui2,D. Chacón,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527910427,25,52,1,2,8,iiolvosiuokkrl5iuoxcjo4p,1,15.4,31.6,2023-04-02T23:07:07.717Z,2023-04-08T05:20:07Z,4171467203,376,,,,,,,,,,,,,,,,,,,,,,,2m7xhno7xnktvmzwa6j7wlgfe,A. Rodriguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527910457,26,1,1,2,10,iiolvosiuokkrl5iuoxcjo4p,1,14.8,29.8,2023-04-02T23:07:10.021Z,2023-04-02T23:07:14Z,4159855995,213,5.2,4159855987,56,Back,4159855991,141,5.5,4159855985,123,,4159855993,212,18.8,4159855989,140,23.3,,,,,,,2m7xhno7xnktvmzwa6j7wlgfe,A. Rodriguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527910497,27,1,1,2,15,iiolvosiuokkrl5iuoxcjo4p,1,40.1,3.8,2023-04-02T23:07:14.406Z,2023-04-02T23:07:21Z,4159856231,141,2.0,4159856227,56,Back,4159856235,213,6.1,4159856229,140,47.1,4159856233,212,7.5,,,,,,,,,,8qqehla9xvhut6uua4a0zcju2,S. Anderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527910527,28,1,1,2,22,iiolvosiuokkrl5iuoxcjo4p,1,38.6,18.1,2023-04-02T23:07:21.254Z,2023-04-02T23:07:27Z,4159856419,140,28.6,4159856423,212,12.9,4159856421,141,7.2,4159856425,213,3.8,4159856417,56,Back,,,,,,,,,,cfx7vo0kbjvcly2nf1b7papsk,Y. Hanya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
